TEST last_day=  735 method= last 
MH:     0 Country_Region                                            142 Case_Typ         nCases nDeaths 1/23/20 1/24/20 1/25/20  6/7/20  6/8/20  6/9/20
ML aaa nday1  139 6/9/2020        1504.00000        7.31588
TAB:  New_Zealand Confirmed Date   Day     Real      MAX  Predict    Count      Min      Max      Med
AAA1     1 New_Zealand Confirmed cc1=  .973847 cc2=  .823091 lx=  7.32588 if=  84 il= 127 5/28/2020  n=  43 now=    1504 end=       1519      1504      1528 U=    19.40 T=   37.6 p1=   1.0 p2=    99.0 ed=    83 4/14/2020   x1=  84. x2= 127. y1= -2.39 y2= -4.61 BEST
AAA2     1 New_Zealand Confirmed cc1= 1.000000 cc2=  .823091 lx=  7.24988 if=  84 il= 127 5/28/2020  n=  43 now=    1504 end=       1519      1504      1528 U=    19.40 T=   37.6 p1=   1.0 p2=    99.0 ed=    83 4/14/2020   x1=  84. x2= 127. y1= -2.39 y2= -4.61 BEST
GP: Confirmed New_Zealand 5/28/2020       127    1504     1519    1504     1528    27    83 4/14/2020 
AAA1     1 New_Zealand Confirmed cc1=  .974883 cc2=  .822384 lx=  7.32588 if=  85 il= 127 5/28/2020  n=  42 now=    1504 end=       1519      1504      1528 U=    20.08 T=   34.5 p1=   1.0 p2=    99.0 ed=    81 4/12/2020   x1=  85. x2= 127. y1= -2.51 y2= -4.61 BEST
AAA2     1 New_Zealand Confirmed cc1= 1.000000 cc2=  .822384 lx=  7.25488 if=  85 il= 127 5/28/2020  n=  42 now=    1504 end=       1519      1504      1528 U=    20.08 T=   34.5 p1=   1.0 p2=    99.0 ed=    81 4/12/2020   x1=  85. x2= 127. y1= -2.51 y2= -4.61 BEST
GP: Confirmed New_Zealand 5/28/2020       127    1504     1519    1504     1528    27    81 4/12/2020 
AAA1     1 New_Zealand Confirmed cc1=  .976916 cc2=  .820742 lx=  7.32588 if=  87 il= 127 5/28/2020  n=  40 now=    1504 end=       1519      1504      1528 U=    21.19 T=   29.4 p1=   1.0 p2=    99.0 ed=    79 4/10/2020   x1=  87. x2= 127. y1= -2.72 y2= -4.61 BEST
AAA2     1 New_Zealand Confirmed cc1= 1.000000 cc2=  .820742 lx=  7.27188 if=  87 il= 127 5/28/2020  n=  40 now=    1504 end=       1519      1504      1528 U=    21.19 T=   29.4 p1=   1.0 p2=    99.0 ed=    79 4/10/2020   x1=  87. x2= 127. y1= -2.72 y2= -4.61 BEST
GP: Confirmed New_Zealand 5/28/2020       127    1504     1519    1504     1528    27    79 4/10/2020 
AAA1     1 New_Zealand Confirmed cc1=  .977651 cc2=  .819537 lx=  7.32588 if=  88 il= 127 5/28/2020  n=  39 now=    1504 end=       1519      1504      1528 U=    21.82 T=   26.5 p1=   1.0 p2=    99.0 ed=    78 4/9/2020    x1=  88. x2= 127. y1= -2.82 y2= -4.61 BEST
AAA2     1 New_Zealand Confirmed cc1= 1.000000 cc2=  .819537 lx=  7.27488 if=  88 il= 127 5/28/2020  n=  39 now=    1504 end=       1519      1504      1528 U=    21.82 T=   26.5 p1=   1.0 p2=    99.0 ed=    78 4/9/2020    x1=  88. x2= 127. y1= -2.82 y2= -4.61 BEST
GP: Confirmed New_Zealand 5/28/2020       127    1504     1519    1504     1528    27    78 4/9/2020  
AAA1     1 New_Zealand Confirmed cc1=  .978219 cc2=  .818091 lx=  7.32588 if=  89 il= 127 5/28/2020  n=  38 now=    1504 end=       1519      1504      1528 U=    22.66 T=   22.6 p1=   1.0 p2=    99.0 ed=    76 4/7/2020    x1=  89. x2= 127. y1= -2.93 y2= -4.61 BEST
AAA2     1 New_Zealand Confirmed cc1= 1.000000 cc2=  .818091 lx=  7.27888 if=  89 il= 127 5/28/2020  n=  38 now=    1504 end=       1519      1504      1528 U=    22.66 T=   22.6 p1=   1.0 p2=    99.0 ed=    76 4/7/2020    x1=  89. x2= 127. y1= -2.93 y2= -4.61 BEST
GP: Confirmed New_Zealand 5/28/2020       127    1504     1519    1504     1528    27    76 4/7/2020  
AAA1     1 New_Zealand Confirmed cc1=  .978263 cc2=  .816041 lx=  7.32588 if=  90 il= 127 5/28/2020  n=  37 now=    1504 end=       1519      1504      1528 U=    22.98 T=   21.2 p1=   1.0 p2=    99.0 ed=    75 4/6/2020    x1=  90. x2= 127. y1= -3.00 y2= -4.61 BEST
AAA2     1 New_Zealand Confirmed cc1= 1.000000 cc2=  .816041 lx=  7.28288 if=  90 il= 127 5/28/2020  n=  37 now=    1504 end=       1519      1504      1528 U=    22.98 T=   21.2 p1=   1.0 p2=    99.0 ed=    75 4/6/2020    x1=  90. x2= 127. y1= -3.00 y2= -4.61 BEST
GP: Confirmed New_Zealand 5/28/2020       127    1504     1519    1504     1528    27    75 4/6/2020  
AAA1     1 New_Zealand Confirmed cc1=  .978560 cc2=  .814161 lx=  7.32588 if=  91 il= 127 5/28/2020  n=  36 now=    1504 end=       1519      1504      1528 U=    23.63 T=   18.2 p1=   1.0 p2=    99.0 ed=    73 4/4/2020    x1=  91. x2= 127. y1= -3.08 y2= -4.61 BEST
AAA2     1 New_Zealand Confirmed cc1= 1.000000 cc2=  .814161 lx=  7.28488 if=  91 il= 127 5/28/2020  n=  36 now=    1504 end=       1519      1504      1528 U=    23.63 T=   18.2 p1=   1.0 p2=    99.0 ed=    73 4/4/2020    x1=  91. x2= 127. y1= -3.08 y2= -4.61 BEST
GP: Confirmed New_Zealand 5/28/2020       127    1504     1519    1504     1528    27    73 4/4/2020  
AAA1     1 New_Zealand Confirmed cc1=  .978678 cc2=  .812012 lx=  7.32588 if=  92 il= 127 5/28/2020  n=  35 now=    1504 end=       1519      1504      1528 U=    24.21 T=   15.5 p1=   1.0 p2=    99.0 ed=    72 4/3/2020    x1=  92. x2= 127. y1= -3.16 y2= -4.61 BEST
AAA2     1 New_Zealand Confirmed cc1= 1.000000 cc2=  .812012 lx=  7.28788 if=  92 il= 127 5/28/2020  n=  35 now=    1504 end=       1519      1504      1528 U=    24.21 T=   15.5 p1=   1.0 p2=    99.0 ed=    72 4/3/2020    x1=  92. x2= 127. y1= -3.16 y2= -4.61 BEST
GP: Confirmed New_Zealand 5/28/2020       127    1504     1519    1504     1528    27    72 4/3/2020  
AAA1     1 New_Zealand Confirmed cc1=  .978717 cc2=  .809686 lx=  7.32588 if=  93 il= 127 5/28/2020  n=  34 now=    1504 end=       1519      1504      1528 U=    24.98 T=   12.0 p1=   1.0 p2=    99.0 ed=    70 4/1/2020    x1=  93. x2= 127. y1= -3.24 y2= -4.61 BEST
AAA2     1 New_Zealand Confirmed cc1= 1.000000 cc2=  .809686 lx=  7.29088 if=  93 il= 127 5/28/2020  n=  34 now=    1504 end=       1519      1504      1528 U=    24.98 T=   12.0 p1=   1.0 p2=    99.0 ed=    70 4/1/2020    x1=  93. x2= 127. y1= -3.24 y2= -4.61 BEST
GP: Confirmed New_Zealand 5/28/2020       127    1504     1519    1504     1528    27    70 4/1/2020  
AAA1     1 New_Zealand Confirmed cc1=  .978422 cc2=  .806923 lx=  7.32588 if=  94 il= 127 5/28/2020  n=  33 now=    1504 end=       1519      1504      1528 U=    25.61 T=    9.1 p1=   1.0 p2=    99.0 ed=    69 3/31/2020   x1=  94. x2= 127. y1= -3.32 y2= -4.61 BEST
AAA2     1 New_Zealand Confirmed cc1= 1.000000 cc2=  .806923 lx=  7.29388 if=  94 il= 127 5/28/2020  n=  33 now=    1504 end=       1519      1504      1528 U=    25.61 T=    9.1 p1=   1.0 p2=    99.0 ed=    69 3/31/2020   x1=  94. x2= 127. y1= -3.32 y2= -4.61 BEST
GP: Confirmed New_Zealand 5/28/2020       127    1504     1519    1504     1528    27    69 3/31/2020 
AAA1     1 New_Zealand Confirmed cc1=  .977943 cc2=  .803866 lx=  7.32588 if=  95 il= 127 5/28/2020  n=  32 now=    1504 end=       1519      1504      1528 U=    26.44 T=    5.2 p1=   1.0 p2=    99.0 ed=    67 3/29/2020   x1=  95. x2= 127. y1= -3.39 y2= -4.61 BEST
AAA2     1 New_Zealand Confirmed cc1= 1.000000 cc2=  .803866 lx=  7.29488 if=  95 il= 127 5/28/2020  n=  32 now=    1504 end=       1519      1504      1528 U=    26.44 T=    5.2 p1=   1.0 p2=    99.0 ed=    67 3/29/2020   x1=  95. x2= 127. y1= -3.39 y2= -4.61 BEST
GP: Confirmed New_Zealand 5/28/2020       127    1504     1519    1504     1528    27    67 3/29/2020 
AAA1     1 New_Zealand Confirmed cc1=  .977032 cc2=  .800256 lx=  7.32588 if=  96 il= 127 5/28/2020  n=  31 now=    1504 end=       1519      1504      1528 U=    27.01 T=    2.6 p1=   1.0 p2=    99.0 ed=    66 3/28/2020   x1=  96. x2= 127. y1= -3.46 y2= -4.61 BEST
AAA2     1 New_Zealand Confirmed cc1= 1.000000 cc2=  .800256 lx=  7.29588 if=  96 il= 127 5/28/2020  n=  31 now=    1504 end=       1519      1504      1528 U=    27.01 T=    2.6 p1=   1.0 p2=    99.0 ed=    66 3/28/2020   x1=  96. x2= 127. y1= -3.46 y2= -4.61 BEST
GP: Confirmed New_Zealand 5/28/2020       127    1504     1519    1504     1528    27    66 3/28/2020 
AAA1     1 New_Zealand Confirmed cc1=  .975931 cc2=  .796326 lx=  7.32588 if=  97 il= 127 5/28/2020  n=  30 now=    1504 end=       1519      1504      1528 U=    27.18 T=    1.8 p1=   1.0 p2=    99.0 ed=    65 3/27/2020   x1=  97. x2= 127. y1= -3.50 y2= -4.61 BEST
AAA2     1 New_Zealand Confirmed cc1= 1.000000 cc2=  .796326 lx=  7.29888 if=  97 il= 127 5/28/2020  n=  30 now=    1504 end=       1519      1504      1528 U=    27.18 T=    1.8 p1=   1.0 p2=    99.0 ed=    65 3/27/2020   x1=  97. x2= 127. y1= -3.50 y2= -4.61 BEST
GP: Confirmed New_Zealand 5/28/2020       127    1504     1519    1504     1528    27    65 3/27/2020 
AAA1     1 New_Zealand Confirmed cc1=  .975158 cc2=  .792583 lx=  7.32588 if=  98 il= 127 5/28/2020  n=  29 now=    1504 end=       1519      1504      1528 U=    27.42 T=     .7 p1=   1.0 p2=    99.0 ed=    65 3/27/2020   x1=  98. x2= 127. y1= -3.55 y2= -4.61 BEST
AAA2     1 New_Zealand Confirmed cc1= 1.000000 cc2=  .792583 lx=  7.30188 if=  98 il= 127 5/28/2020  n=  29 now=    1504 end=       1519      1504      1528 U=    27.42 T=     .7 p1=   1.0 p2=    99.0 ed=    65 3/27/2020   x1=  98. x2= 127. y1= -3.55 y2= -4.61 BEST
GP: Confirmed New_Zealand 5/28/2020       127    1504     1519    1504     1528    27    65 3/27/2020 
AAA1     1 New_Zealand Confirmed cc1=  .974926 cc2=  .789231 lx=  7.32588 if=  99 il= 127 5/28/2020  n=  28 now=    1504 end=       1519      1504      1528 U=    28.44 T=   -4.0 p1=   1.0 p2=    99.0 ed=    63 3/25/2020   x1=  99. x2= 127. y1= -3.62 y2= -4.61 BEST
AAA2     1 New_Zealand Confirmed cc1=  .986690 cc2=  .789231 lx=  7.30388 if=  99 il= 127 5/28/2020  n=  28 now=    1504 end=       1519      1504      1528 U=    28.44 T=   -4.0 p1=   1.0 p2=    99.0 ed=    63 3/25/2020   x1=  99. x2= 127. y1= -3.62 y2= -4.61 BEST
GP: Confirmed New_Zealand 5/28/2020       127    1504     1519    1504     1528    27    63 3/25/2020 
AAA1     1 New_Zealand Confirmed cc1=  .974230 cc2=  .785248 lx=  7.32588 if= 100 il= 127 5/28/2020  n=  27 now=    1504 end=       1519      1504      1528 U=    32.91 T=  -24.6 p1=   1.0 p2=    99.0 ed=    53 3/15/2020   x1= 100. x2= 127. y1= -3.78 y2= -4.61 BEST
AAA2     1 New_Zealand Confirmed cc1= 1.000000 cc2=  .785248 lx=  7.30388 if= 100 il= 127 5/28/2020  n=  27 now=    1504 end=       1519      1504      1528 U=    32.91 T=  -24.6 p1=   1.0 p2=    99.0 ed=    53 3/15/2020   x1= 100. x2= 127. y1= -3.78 y2= -4.61 BEST
GP: Confirmed New_Zealand 5/28/2020       127    1504     1519    1504     1528    27    53 3/15/2020 
AAA1     1 New_Zealand Confirmed cc1=  .971279 cc2=  .778829 lx=  7.32588 if= 101 il= 127 5/28/2020  n=  26 now=    1504 end=       1519      1504      1528 U=    34.24 T=  -30.7 p1=   1.0 p2=    99.0 ed=    50 3/12/2020   x1= 101. x2= 127. y1= -3.85 y2= -4.61 BEST
AAA2     1 New_Zealand Confirmed cc1=  .975328 cc2=  .778829 lx=  7.31388 if= 101 il= 127 5/28/2020  n=  26 now=    1504 end=       1519      1504      1528 U=    34.24 T=  -30.7 p1=   1.0 p2=    99.0 ed=    50 3/12/2020   x1= 101. x2= 127. y1= -3.85 y2= -4.61 BEST
GP: Confirmed New_Zealand 5/28/2020       127    1504     1519    1504     1528    27    50 3/12/2020 
AAA1     1 New_Zealand Confirmed cc1=  .968310 cc2=  .772194 lx=  7.32588 if= 102 il= 127 5/28/2020  n=  25 now=    1504 end=       1519      1504      1528 U=    32.93 T=  -24.6 p1=   1.0 p2=    99.0 ed=    53 3/15/2020   x1= 102. x2= 127. y1= -3.85 y2= -4.61 BEST
AAA2     1 New_Zealand Confirmed cc1= 1.000000 cc2=  .772194 lx=  7.30488 if= 102 il= 127 5/28/2020  n=  25 now=    1504 end=       1519      1504      1528 U=    32.93 T=  -24.6 p1=   1.0 p2=    99.0 ed=    53 3/15/2020   x1= 102. x2= 127. y1= -3.85 y2= -4.61 BEST
GP: Confirmed New_Zealand 5/28/2020       127    1504     1519    1504     1528    27    53 3/15/2020 
AAA1     1 New_Zealand Confirmed cc1=  .964322 cc2=  .764322 lx=  7.32588 if= 103 il= 127 5/28/2020  n=  24 now=    1504 end=       1519      1504      1528 U=    30.37 T=  -12.9 p1=   1.0 p2=    99.0 ed=    58 3/20/2020   x1= 103. x2= 127. y1= -3.81 y2= -4.61 BEST
AAA2     1 New_Zealand Confirmed cc1=  .984148 cc2=  .764322 lx=  7.30688 if= 103 il= 127 5/28/2020  n=  24 now=    1504 end=       1519      1504      1528 U=    30.37 T=  -12.9 p1=   1.0 p2=    99.0 ed=    58 3/20/2020   x1= 103. x2= 127. y1= -3.81 y2= -4.61 BEST
GP: Confirmed New_Zealand 5/28/2020       127    1504     1519    1504     1528    27    58 3/20/2020 
AAA1     1 New_Zealand Confirmed cc1=  .960757 cc2=  .756633 lx=  7.32588 if= 104 il= 127 5/28/2020  n=  23 now=    1504 end=       1519      1504      1528 U=    31.62 T=  -18.6 p1=   1.0 p2=    99.0 ed=    56 3/18/2020   x1= 104. x2= 127. y1= -3.88 y2= -4.61 BEST
AAA2     1 New_Zealand Confirmed cc1= 1.000000 cc2=  .756633 lx=  7.30588 if= 104 il= 127 5/28/2020  n=  23 now=    1504 end=       1519      1504      1528 U=    31.62 T=  -18.6 p1=   1.0 p2=    99.0 ed=    56 3/18/2020   x1= 104. x2= 127. y1= -3.88 y2= -4.61 BEST
GP: Confirmed New_Zealand 5/28/2020       127    1504     1519    1504     1528    27    56 3/18/2020 
AAA1     1 New_Zealand Confirmed cc1=  .956029 cc2=  .747515 lx=  7.32588 if= 105 il= 127 5/28/2020  n=  22 now=    1504 end=       1519      1504      1528 U=    31.69 T=  -18.9 p1=   1.0 p2=    99.0 ed=    55 3/17/2020   x1= 105. x2= 127. y1= -3.91 y2= -4.61 BEST
AAA2     1 New_Zealand Confirmed cc1= 1.000000 cc2=  .747515 lx=  7.30688 if= 105 il= 127 5/28/2020  n=  22 now=    1504 end=       1519      1504      1528 U=    31.69 T=  -18.9 p1=   1.0 p2=    99.0 ed=    55 3/17/2020   x1= 105. x2= 127. y1= -3.91 y2= -4.61 BEST
GP: Confirmed New_Zealand 5/28/2020       127    1504     1519    1504     1528    27    55 3/17/2020 
AAA1     1 New_Zealand Confirmed cc1=  .951106 cc2=  .737905 lx=  7.32588 if= 106 il= 127 5/28/2020  n=  21 now=    1504 end=       1519      1504      1528 U=    31.81 T=  -19.5 p1=   1.0 p2=    99.0 ed=    55 3/17/2020   x1= 106. x2= 127. y1= -3.94 y2= -4.61 BEST
AAA2     1 New_Zealand Confirmed cc1= 1.000000 cc2=  .737905 lx=  7.30888 if= 106 il= 127 5/28/2020  n=  21 now=    1504 end=       1519      1504      1528 U=    31.81 T=  -19.5 p1=   1.0 p2=    99.0 ed=    55 3/17/2020   x1= 106. x2= 127. y1= -3.94 y2= -4.61 BEST
GP: Confirmed New_Zealand 5/28/2020       127    1504     1519    1504     1528    27    55 3/17/2020 
AAA1     1 New_Zealand Confirmed cc1=  .946582 cc2=  .728364 lx=  7.32588 if= 107 il= 127 5/28/2020  n=  20 now=    1504 end=       1519      1504      1528 U=    33.99 T=  -29.5 p1=   1.0 p2=    99.0 ed=    50 3/12/2020   x1= 107. x2= 127. y1= -4.02 y2= -4.61 BEST
AAA2     1 New_Zealand Confirmed cc1= 1.000000 cc2=  .728364 lx=  7.30988 if= 107 il= 127 5/28/2020  n=  20 now=    1504 end=       1519      1504      1528 U=    33.99 T=  -29.5 p1=   1.0 p2=    99.0 ed=    50 3/12/2020   x1= 107. x2= 127. y1= -4.02 y2= -4.61 BEST
GP: Confirmed New_Zealand 5/28/2020       127    1504     1519    1504     1528    27    50 3/12/2020 
AAA1     1 New_Zealand Confirmed cc1=  .939601 cc2=  .715994 lx=  7.32588 if= 108 il= 127 5/28/2020  n=  19 now=    1504 end=       1519      1504      1528 U=    37.17 T=  -44.2 p1=   1.0 p2=    99.0 ed=    43 3/5/2020    x1= 108. x2= 127. y1= -4.09 y2= -4.61 BEST
AAA2     1 New_Zealand Confirmed cc1=  .939617 cc2=  .715994 lx=  7.32788 if= 108 il= 127 5/28/2020  n=  19 now=    1504 end=       1519      1504      1528 U=    37.17 T=  -44.2 p1=   1.0 p2=    99.0 ed=    43 3/5/2020    x1= 108. x2= 127. y1= -4.09 y2= -4.61 BEST
GP: Confirmed New_Zealand 5/28/2020       127    1504     1519    1504     1528    27    43 3/5/2020  
AAA2     1 New_Zealand Confirmed cc1=  .930377 cc2=  .700961 lx=  9.31588 if= 109 il= 127 5/28/2020  n=  18 now=    1504 end=      11113      1504      1528 U=  7725.84 T= 5482.1 p1= 638.9 p2=    13.5 ed=   999 undefine    x1= 109. x2= 127. y1=   .70 y2=   .69     
GP: Confirmed New_Zealand 5/28/2020       127    1504    -        1504     1528    27   999 undefine  
AAA2     1 New_Zealand Confirmed cc1=  .924252 cc2=  .688549 lx=  9.31588 if= 110 il= 127 5/28/2020  n=  17 now=    1504 end=      11113      1504      1528 U=  7296.63 T= 5184.6 p1= 638.9 p2=    13.5 ed=   999 undefine    x1= 110. x2= 127. y1=   .70 y2=   .69     
GP: Confirmed New_Zealand 5/28/2020       127    1504    -        1504     1528    27   999 undefine  
AAA1     1 New_Zealand Confirmed cc1=  .914818 cc2=  .672282 lx=  7.32588 if= 111 il= 127 5/28/2020  n=  16 now=    1504 end=       1519      1504      1528 U=    41.79 T=  -65.4 p1=   1.0 p2=    99.0 ed=    33 2/24/2020   x1= 111. x2= 127. y1= -4.22 y2= -4.61 BEST
AAA2     1 New_Zealand Confirmed cc1=  .944911 cc2=  .672282 lx=  7.31488 if= 111 il= 127 5/28/2020  n=  16 now=    1504 end=       1519      1504      1528 U=    41.79 T=  -65.4 p1=   1.0 p2=    99.0 ed=    33 2/24/2020   x1= 111. x2= 127. y1= -4.22 y2= -4.61 BEST
GP: Confirmed New_Zealand 5/28/2020       127    1504     1519    1504     1528    27    33 2/24/2020 
AAA1     1 New_Zealand Confirmed cc1=  .899854 cc2=  .649854 lx=  7.32588 if= 112 il= 127 5/28/2020  n=  15 now=    1504 end=       1519      1504      1528 U=    39.18 T=  -53.4 p1=   1.0 p2=    99.0 ed=    39 3/1/2020    x1= 112. x2= 127. y1= -4.22 y2= -4.61 BEST
AAA2     1 New_Zealand Confirmed cc1=  .924943 cc2=  .649854 lx=  7.31388 if= 112 il= 127 5/28/2020  n=  15 now=    1504 end=       1519      1504      1528 U=    39.18 T=  -53.4 p1=   1.0 p2=    99.0 ed=    39 3/1/2020    x1= 112. x2= 127. y1= -4.22 y2= -4.61 BEST
GP: Confirmed New_Zealand 5/28/2020       127    1504     1519    1504     1528    27    39 3/1/2020  
AAA1     1 New_Zealand Confirmed cc1=  .877625 cc2=  .619426 lx=  7.32588 if= 113 il= 127 5/28/2020  n=  14 now=    1504 end=       1519      1504      1528 U=    41.63 T=  -64.7 p1=   1.0 p2=    99.0 ed=    33 2/24/2020   x1= 113. x2= 127. y1= -4.27 y2= -4.61 BEST
AAA2     1 New_Zealand Confirmed cc1=  .893408 cc2=  .619426 lx=  7.31688 if= 113 il= 127 5/28/2020  n=  14 now=    1504 end=       1519      1504      1528 U=    41.63 T=  -64.7 p1=   1.0 p2=    99.0 ed=    33 2/24/2020   x1= 113. x2= 127. y1= -4.27 y2= -4.61 BEST
GP: Confirmed New_Zealand 5/28/2020       127    1504     1519    1504     1528    27    33 2/24/2020 
AAA1     1 New_Zealand Confirmed cc1=  .971486 cc2=  .822415 lx=  7.32588 if=  84 il= 128 5/29/2020  n=  44 now=    1504 end=       1519      1504      1528 U=    19.86 T=   36.6 p1=   1.0 p2=    99.0 ed=    83 4/14/2020   x1=  84. x2= 128. y1= -2.39 y2= -4.61 BEST
AAA2     1 New_Zealand Confirmed cc1= 1.000000 cc2=  .822415 lx=  7.24988 if=  84 il= 128 5/29/2020  n=  44 now=    1504 end=       1519      1504      1528 U=    19.86 T=   36.6 p1=   1.0 p2=    99.0 ed=    83 4/14/2020   x1=  84. x2= 128. y1= -2.39 y2= -4.61 BEST
GP: Confirmed New_Zealand 5/29/2020       128    1504     1519    1504     1528    26    83 4/14/2020 
AAA1     1 New_Zealand Confirmed cc1=  .972471 cc2=  .821715 lx=  7.32588 if=  85 il= 128 5/29/2020  n=  43 now=    1504 end=       1519      1504      1528 U=    20.56 T=   33.3 p1=   1.0 p2=    99.0 ed=    81 4/12/2020   x1=  85. x2= 128. y1= -2.51 y2= -4.61 BEST
AAA2     1 New_Zealand Confirmed cc1= 1.000000 cc2=  .821715 lx=  7.25488 if=  85 il= 128 5/29/2020  n=  43 now=    1504 end=       1519      1504      1528 U=    20.56 T=   33.3 p1=   1.0 p2=    99.0 ed=    81 4/12/2020   x1=  85. x2= 128. y1= -2.51 y2= -4.61 BEST
GP: Confirmed New_Zealand 5/29/2020       128    1504     1519    1504     1528    26    81 4/12/2020 
AAA1     1 New_Zealand Confirmed cc1=  .975555 cc2=  .817441 lx=  7.32588 if=  89 il= 128 5/29/2020  n=  39 now=    1504 end=       1519      1504      1528 U=    23.26 T=   20.9 p1=   1.0 p2=    99.0 ed=    75 4/6/2020    x1=  89. x2= 128. y1= -2.93 y2= -4.61 BEST
AAA2     1 New_Zealand Confirmed cc1= 1.000000 cc2=  .817441 lx=  7.27888 if=  89 il= 128 5/29/2020  n=  39 now=    1504 end=       1519      1504      1528 U=    23.26 T=   20.9 p1=   1.0 p2=    99.0 ed=    75 4/6/2020    x1=  89. x2= 128. y1= -2.93 y2= -4.61 BEST
GP: Confirmed New_Zealand 5/29/2020       128    1504     1519    1504     1528    26    75 4/6/2020  
AAA1     1 New_Zealand Confirmed cc1=  .975521 cc2=  .815393 lx=  7.32588 if=  90 il= 128 5/29/2020  n=  38 now=    1504 end=       1519      1504      1528 U=    23.61 T=   19.3 p1=   1.0 p2=    99.0 ed=    75 4/6/2020    x1=  90. x2= 128. y1= -3.00 y2= -4.61 BEST
AAA2     1 New_Zealand Confirmed cc1= 1.000000 cc2=  .815393 lx=  7.28288 if=  90 il= 128 5/29/2020  n=  38 now=    1504 end=       1519      1504      1528 U=    23.61 T=   19.3 p1=   1.0 p2=    99.0 ed=    75 4/6/2020    x1=  90. x2= 128. y1= -3.00 y2= -4.61 BEST
GP: Confirmed New_Zealand 5/29/2020       128    1504     1519    1504     1528    26    75 4/6/2020  
AAA1     1 New_Zealand Confirmed cc1=  .975737 cc2=  .813516 lx=  7.32588 if=  91 il= 128 5/29/2020  n=  37 now=    1504 end=       1519      1504      1528 U=    24.29 T=   16.1 p1=   1.0 p2=    99.0 ed=    73 4/4/2020    x1=  91. x2= 128. y1= -3.08 y2= -4.61 BEST
AAA2     1 New_Zealand Confirmed cc1= 1.000000 cc2=  .813516 lx=  7.28488 if=  91 il= 128 5/29/2020  n=  37 now=    1504 end=       1519      1504      1528 U=    24.29 T=   16.1 p1=   1.0 p2=    99.0 ed=    73 4/4/2020    x1=  91. x2= 128. y1= -3.08 y2= -4.61 BEST
GP: Confirmed New_Zealand 5/29/2020       128    1504     1519    1504     1528    26    73 4/4/2020  
AAA1     1 New_Zealand Confirmed cc1=  .975767 cc2=  .811368 lx=  7.32588 if=  92 il= 128 5/29/2020  n=  36 now=    1504 end=       1519      1504      1528 U=    24.91 T=   13.3 p1=   1.0 p2=    99.0 ed=    72 4/3/2020    x1=  92. x2= 128. y1= -3.16 y2= -4.61 BEST
