TEST last_day=  735 method= last 
MH:     0 Country_Region                                            142 Case_Typ         nCases nDeaths 1/23/20 1/24/20 1/25/20  6/7/20  6/8/20  6/9/20
ML aaa nday1  139 6/9/2020        4687.00000        8.45255
TAB:  US_Colorado_Arapahoe Confirmed Date   Day     Real      MAX  Predict    Count      Min      Max      Med
AAA2     1 US_Colorado_Arapahoe Deaths    cc1=  .989894 cc2=  .760479 lx=  7.79606 if=  66 il=  84 4/15/2020  n=  18 now=     329 end=       2430        52       103 U=    32.43 T=  127.7 p1= 638.6 p2=    13.5 ed=   204 8/13/2020   x1=  66. x2=  84. y1=  1.90 y2=  1.35     
GP: Deaths    US_Colorado_Arapahoe 4/15/2020        84     329    -          52      103     1   204 8/13/2020 
AAA2     1 US_Colorado_Arapahoe Deaths    cc1=  .987691 cc2=  .751989 lx=  7.63606 if=  67 il=  84 4/15/2020  n=  17 now=     329 end=       2071        52       103 U=    29.65 T=  122.7 p1= 529.5 p2=    15.9 ed=   192 8/1/2020    x1=  67. x2=  84. y1=  1.88 y2=  1.30     
GP: Deaths    US_Colorado_Arapahoe 4/15/2020        84     329    -          52      103     1   192 8/1/2020  
AAA2     1 US_Colorado_Arapahoe Deaths    cc1=  .986031 cc2=  .736031 lx=  7.79606 if=  69 il=  84 4/15/2020  n=  15 now=     329 end=       2430        52       103 U=    33.65 T=  129.3 p1= 638.6 p2=    13.5 ed=   208 8/17/2020   x1=  69. x2=  84. y1=  1.79 y2=  1.35     
GP: Deaths    US_Colorado_Arapahoe 4/15/2020        84     329    -          52      103     1   208 8/17/2020 
AAA2     1 US_Colorado_Arapahoe Deaths    cc1=  .983427 cc2=  .725228 lx=  7.79606 if=  70 il=  84 4/15/2020  n=  14 now=     329 end=       2430        52       103 U=    33.35 T=  128.9 p1= 638.6 p2=    13.5 ed=   207 8/16/2020   x1=  70. x2=  84. y1=  1.77 y2=  1.35     
GP: Deaths    US_Colorado_Arapahoe 4/15/2020        84     329    -          52      103     1   207 8/16/2020 
AAA2     1 US_Colorado_Arapahoe Deaths    cc1=  .979992 cc2=  .712730 lx=  7.79606 if=  71 il=  84 4/15/2020  n=  13 now=     329 end=       2430        52       103 U=    36.43 T=  133.1 p1= 638.6 p2=    13.5 ed=   219 8/28/2020   x1=  71. x2=  84. y1=  1.70 y2=  1.35     
GP: Deaths    US_Colorado_Arapahoe 4/15/2020        84     329    -          52      103     1   219 8/28/2020 
AAA2     1 US_Colorado_Arapahoe Deaths    cc1=  .982842 cc2=  .705492 lx=  7.79606 if=  72 il=  84 4/15/2020  n=  12 now=     329 end=       2430        52       103 U=    33.63 T=  129.3 p1= 638.6 p2=    13.5 ed=   208 8/17/2020   x1=  72. x2=  84. y1=  1.70 y2=  1.35     
GP: Deaths    US_Colorado_Arapahoe 4/15/2020        84     329    -          52      103     1   208 8/17/2020 
AAA2     1 US_Colorado_Arapahoe Deaths    cc1=  .981612 cc2=  .692937 lx=  6.56606 if=  73 il=  84 4/15/2020  n=  11 now=     329 end=        710        52       103 U=    22.50 T=  105.6 p1= 115.8 p2=    46.3 ed=   158 6/28/2020   x1=  73. x2=  84. y1=  1.45 y2=   .96     
GP: Deaths    US_Colorado_Arapahoe 4/15/2020        84     329      710      52      103     1   158 6/28/2020 
AAA2     1 US_Colorado_Arapahoe Deaths    cc1=  .976606 cc2=  .675094 lx=  5.40606 if=  74 il=  84 4/15/2020  n=  10 now=     329 end=        222        52       103 U=    14.94 T=   89.6 p1= -32.5 p2=   148.2 ed=   124 5/25/2020   x1=  74. x2=  84. y1=  1.04 y2=   .37     
GP: Deaths    US_Colorado_Arapahoe 4/15/2020        84     329      222      52      103     1   124 5/25/2020 
AAA1     1 US_Colorado_Arapahoe Deaths    cc1=  .974832 cc2=  .658604 lx=  4.68606 if=  75 il=  84 4/15/2020  n=   9 now=     329 end=        108        52       103 U=     9.09 T=   81.2 p1= -67.2 p2=   304.6 ed=   102 5/3/2020    x1=  75. x2=  84. y1=   .68 y2=  -.31 BEST
AAA2     1 US_Colorado_Arapahoe Deaths    cc1=  .974832 cc2=  .658604 lx=  4.68906 if=  75 il=  84 4/15/2020  n=   9 now=     329 end=        108        52       103 U=     9.09 T=   81.2 p1= -67.2 p2=   304.6 ed=   102 5/3/2020    x1=  75. x2=  84. y1=   .68 y2=  -.31 BEST
GP: Deaths    US_Colorado_Arapahoe 4/15/2020        84     329      108      52      103     1   102 5/3/2020  
AAA2     1 US_Colorado_Arapahoe Deaths    cc1=  .990660 cc2=  .782146 lx=  5.65606 if=  63 il=  85 4/16/2020  n=  22 now=     329 end=        286        55        91 U=    17.85 T=   93.9 p1= -13.1 p2=   115.0 ed=   136 6/6/2020    x1=  63. x2=  85. y1=  1.73 y2=   .50     
GP: Deaths    US_Colorado_Arapahoe 4/16/2020        85     329      286      55       91     1   136 6/6/2020  
AAA2     1 US_Colorado_Arapahoe Deaths    cc1=  .988863 cc2=  .770645 lx=  5.56606 if=  65 il=  85 4/16/2020  n=  20 now=     329 end=        261        55        91 U=    15.71 T=   92.0 p1= -20.7 p2=   126.1 ed=   129 5/30/2020   x1=  65. x2=  85. y1=  1.72 y2=   .44     
GP: Deaths    US_Colorado_Arapahoe 4/16/2020        85     329      261      55       91     1   129 5/30/2020 
AAA2     1 US_Colorado_Arapahoe Deaths    cc1=  .991157 cc2=  .767550 lx=  7.34606 if=  66 il=  85 4/16/2020  n=  19 now=     329 end=       1550        55        91 U=    30.32 T=  121.6 p1= 371.1 p2=    21.2 ed=   193 8/2/2020    x1=  66. x2=  85. y1=  1.83 y2=  1.21     
GP: Deaths    US_Colorado_Arapahoe 4/16/2020        85     329    -          55       91     1   193 8/2/2020  
AAA2     1 US_Colorado_Arapahoe Deaths    cc1=  .989374 cc2=  .759959 lx=  7.11606 if=  67 il=  85 4/16/2020  n=  18 now=     329 end=       1231        55        91 U=    27.25 T=  115.9 p1= 274.2 p2=    26.7 ed=   180 7/20/2020   x1=  67. x2=  85. y1=  1.79 y2=  1.13     
GP: Deaths    US_Colorado_Arapahoe 4/16/2020        85     329    -          55       91     1   180 7/20/2020 
AAA2     1 US_Colorado_Arapahoe Deaths    cc1=  .988178 cc2=  .745643 lx=  7.79606 if=  69 il=  85 4/16/2020  n=  16 now=     329 end=       2430        55        91 U=    34.75 T=  131.3 p1= 638.6 p2=    13.5 ed=   213 8/22/2020   x1=  69. x2=  85. y1=  1.79 y2=  1.33     
GP: Deaths    US_Colorado_Arapahoe 4/16/2020        85     329    -          55       91     1   213 8/22/2020 
AAA2     1 US_Colorado_Arapahoe Deaths    cc1=  .986075 cc2=  .736075 lx=  7.79606 if=  70 il=  85 4/16/2020  n=  15 now=     329 end=       2430        55        91 U=    34.53 T=  131.0 p1= 638.6 p2=    13.5 ed=   212 8/21/2020   x1=  70. x2=  85. y1=  1.77 y2=  1.33     
GP: Deaths    US_Colorado_Arapahoe 4/16/2020        85     329    -          55       91     1   212 8/21/2020 
AAA2     1 US_Colorado_Arapahoe Deaths    cc1=  .983330 cc2=  .725131 lx=  7.79606 if=  71 il=  85 4/16/2020  n=  14 now=     329 end=       2430        55        91 U=    37.68 T=  135.2 p1= 638.6 p2=    13.5 ed=   224 9/2/2020    x1=  71. x2=  85. y1=  1.70 y2=  1.33     
GP: Deaths    US_Colorado_Arapahoe 4/16/2020        85     329    -          55       91     1   224 9/2/2020  
AAA2     1 US_Colorado_Arapahoe Deaths    cc1=  .985420 cc2=  .718158 lx=  7.15606 if=  72 il=  85 4/16/2020  n=  13 now=     329 end=       1281        55        91 U=    30.04 T=  119.5 p1= 289.4 p2=    25.7 ed=   190 7/30/2020   x1=  72. x2=  85. y1=  1.58 y2=  1.15     
GP: Deaths    US_Colorado_Arapahoe 4/16/2020        85     329    -          55       91     1   190 7/30/2020 
AAA2     1 US_Colorado_Arapahoe Deaths    cc1=  .984997 cc2=  .707647 lx=  5.42606 if=  73 il=  85 4/16/2020  n=  12 now=     329 end=        227        55        91 U=    15.21 T=   90.3 p1= -31.0 p2=   144.9 ed=   126 5/27/2020   x1=  73. x2=  85. y1=  1.14 y2=   .35     
GP: Deaths    US_Colorado_Arapahoe 4/16/2020        85     329      227      55       91     1   126 5/27/2020 
AAA2     1 US_Colorado_Arapahoe Deaths    cc1=  .981768 cc2=  .693093 lx=  4.98606 if=  74 il=  85 4/16/2020  n=  11 now=     329 end=        146        55        91 U=    12.14 T=   84.7 p1= -55.6 p2=   225.3 ed=   113 5/14/2020   x1=  74. x2=  85. y1=   .88 y2=  -.02     
GP: Deaths    US_Colorado_Arapahoe 4/16/2020        85     329      146      55       91     1   113 5/14/2020 
AAA2     1 US_Colorado_Arapahoe Deaths    cc1=  .981149 cc2=  .679638 lx=  4.63606 if=  75 il=  85 4/16/2020  n=  10 now=     329 end=        103        55        91 U=     8.92 T=   80.9 p1= -68.7 p2=   319.4 ed=   101 5/2/2020    x1=  75. x2=  85. y1=   .66 y2=  -.46     
GP: Deaths    US_Colorado_Arapahoe 4/16/2020        85     329      103      55       91     1   101 5/2/2020  
AAA1     1 US_Colorado_Arapahoe Deaths    cc1=  .981386 cc2=  .665158 lx=  4.45606 if=  76 il=  85 4/16/2020  n=   9 now=     329 end=         86        55        91 U=     6.62 T=   79.7 p1= -73.9 p2=   382.6 ed=    95 4/26/2020   x1=  76. x2=  85. y1=   .56 y2=  -.80 BEST
AAA2     1 US_Colorado_Arapahoe Deaths    cc1=  .981386 cc2=  .665158 lx=  4.45706 if=  76 il=  85 4/16/2020  n=   9 now=     329 end=         86        55        91 U=     6.62 T=   79.7 p1= -73.9 p2=   382.6 ed=    95 4/26/2020   x1=  76. x2=  85. y1=   .56 y2=  -.80 BEST
GP: Deaths    US_Colorado_Arapahoe 4/16/2020        85     329       86      55       91     1    95 4/26/2020 
AAA2     1 US_Colorado_Arapahoe Deaths    cc1=  .951349 cc2=  .543101 lx=  7.79606 if=  80 il=  85 4/16/2020  n=   5 now=     329 end=       2430        55        91 U=    50.25 T=  151.9 p1= 638.6 p2=    13.5 ed=   270 10/18/2020  x1=  80. x2=  85. y1=  1.43 y2=  1.33     
GP: Deaths    US_Colorado_Arapahoe 4/16/2020        85     329    -          55       91     1   270 10/18/2020
AAA2     1 US_Colorado_Arapahoe Deaths    cc1=  .991720 cc2=  .787596 lx=  5.56606 if=  63 il=  86 4/17/2020  n=  23 now=     329 end=        261        58        78 U=    17.59 T=   93.2 p1= -20.7 p2=   126.1 ed=   134 6/4/2020    x1=  63. x2=  86. y1=  1.72 y2=   .41     
GP: Deaths    US_Colorado_Arapahoe 4/17/2020        86     329      261      58       78     3   134 6/4/2020  
AAA2     1 US_Colorado_Arapahoe Deaths    cc1=  .990238 cc2=  .777037 lx=  5.47606 if=  65 il=  86 4/17/2020  n=  21 now=     329 end=        238        58        78 U=    15.52 T=   91.4 p1= -27.7 p2=   138.2 ed=   128 5/29/2020   x1=  65. x2=  86. y1=  1.70 y2=   .35     
GP: Deaths    US_Colorado_Arapahoe 4/17/2020        86     329      238      58       78     3   128 5/29/2020 
AAA2     1 US_Colorado_Arapahoe Deaths    cc1=  .991942 cc2=  .773724 lx=  6.77606 if=  66 il=  86 4/17/2020  n=  20 now=     329 end=        876        58        78 U=    27.12 T=  113.1 p1= 166.3 p2=    37.6 ed=   177 7/17/2020   x1=  66. x2=  86. y1=  1.74 y2=  1.00     
GP: Deaths    US_Colorado_Arapahoe 4/17/2020        86     329      876      58       78     3   177 7/17/2020 
AAA2     1 US_Colorado_Arapahoe Deaths    cc1=  .990456 cc2=  .766849 lx=  6.55606 if=  67 il=  86 4/17/2020  n=  19 now=     329 end=        703        58        78 U=    24.28 T=  108.2 p1= 113.7 p2=    46.8 ed=   165 7/5/2020    x1=  67. x2=  86. y1=  1.70 y2=   .91     
GP: Deaths    US_Colorado_Arapahoe 4/17/2020        86     329      703      58       78     3   165 7/5/2020  
AAA2     1 US_Colorado_Arapahoe Deaths    cc1=  .989386 cc2=  .753684 lx=  7.79606 if=  69 il=  86 4/17/2020  n=  17 now=     329 end=       2430        58        78 U=    35.82 T=  133.2 p1= 638.6 p2=    13.5 ed=   217 8/26/2020   x1=  69. x2=  86. y1=  1.79 y2=  1.32     
GP: Deaths    US_Colorado_Arapahoe 4/17/2020        86     329    -          58       78     3   217 8/26/2020 
AAA2     1 US_Colorado_Arapahoe Deaths    cc1=  .987537 cc2=  .745002 lx=  7.79606 if=  70 il=  86 4/17/2020  n=  16 now=     329 end=       2430        58        78 U=    35.67 T=  133.0 p1= 638.6 p2=    13.5 ed=   217 8/26/2020   x1=  70. x2=  86. y1=  1.77 y2=  1.32     
GP: Deaths    US_Colorado_Arapahoe 4/17/2020        86     329    -          58       78     3   217 8/26/2020 
AAA2     1 US_Colorado_Arapahoe Deaths    cc1=  .985155 cc2=  .735155 lx=  7.65606 if=  71 il=  86 4/17/2020  n=  15 now=     329 end=       2113        58        78 U=    37.69 T=  134.2 p1= 542.2 p2=    15.6 ed=   223 9/1/2020    x1=  71. x2=  86. y1=  1.68 y2=  1.28     
GP: Deaths    US_Colorado_Arapahoe 4/17/2020        86     329    -          58       78     3   223 9/1/2020  
AAA2     1 US_Colorado_Arapahoe Deaths    cc1=  .987133 cc2=  .728934 lx=  5.60606 if=  72 il=  86 4/17/2020  n=  14 now=     329 end=        272        58        78 U=    18.43 T=   94.0 p1= -17.3 p2=   121.0 ed=   137 6/7/2020    x1=  72. x2=  86. y1=  1.19 y2=   .44     
GP: Deaths    US_Colorado_Arapahoe 4/17/2020        86     329      272      58       78     3   137 6/7/2020  
AAA2     1 US_Colorado_Arapahoe Deaths    cc1=  .987409 cc2=  .720148 lx=  4.99606 if=  73 il=  86 4/17/2020  n=  13 now=     329 end=        147        58        78 U=    12.29 T=   85.2 p1= -55.3 p2=   223.8 ed=   114 5/15/2020   x1=  73. x2=  86. y1=   .99 y2=  -.07     
GP: Deaths    US_Colorado_Arapahoe 4/17/2020        86     329      147      58       78     3   114 5/15/2020 
AAA2     1 US_Colorado_Arapahoe Deaths    cc1=  .985307 cc2=  .707957 lx=  4.75606 if=  74 il=  86 4/17/2020  n=  12 now=     329 end=        116        58        78 U=    10.46 T=   82.2 p1= -64.7 p2=   283.6 ed=   106 5/7/2020    x1=  74. x2=  86. y1=   .78 y2=  -.36     
GP: Deaths    US_Colorado_Arapahoe 4/17/2020        86     329      116      58       78     3   106 5/7/2020  
AAA2     1 US_Colorado_Arapahoe Deaths    cc1=  .985354 cc2=  .696679 lx=  4.55606 if=  75 il=  86 4/17/2020  n=  11 now=     329 end=         95        58        78 U=     8.36 T=   80.1 p1= -71.1 p2=   346.3 ed=    99 4/30/2020   x1=  75. x2=  86. y1=   .61 y2=  -.70     
GP: Deaths    US_Colorado_Arapahoe 4/17/2020        86     329       95      58       78     3    99 4/30/2020 
AAA1     1 US_Colorado_Arapahoe Deaths    cc1=  .986007 cc2=  .684495 lx=  4.42606 if=  76 il=  86 4/17/2020  n=  10 now=     329 end=         83        58        78 U=     6.46 T=   79.5 p1= -74.8 p2=   396.4 ed=    94 4/25/2020   x1=  76. x2=  86. y1=   .54 y2= -1.01 BEST
AAA2     1 US_Colorado_Arapahoe Deaths    cc1=  .986007 cc2=  .684495 lx=  4.42506 if=  76 il=  86 4/17/2020  n=  10 now=     329 end=         83        58        78 U=     6.46 T=   79.5 p1= -74.8 p2=   396.4 ed=    94 4/25/2020   x1=  76. x2=  86. y1=   .54 y2= -1.01 BEST
GP: Deaths    US_Colorado_Arapahoe 4/17/2020        86     329       83      58       78     3    94 4/25/2020 
AAA1     1 US_Colorado_Arapahoe Deaths    cc1=  .982093 cc2=  .665865 lx=  4.37606 if=  77 il=  86 4/17/2020  n=   9 now=     329 end=         79        58        78 U=     5.95 T=   79.1 p1= -76.0 p2=   416.5 ed=    93 4/24/2020   x1=  77. x2=  86. y1=   .36 y2= -1.15 BEST
AAA2     1 US_Colorado_Arapahoe Deaths    cc1=  .982094 cc2=  .665865 lx=  4.37206 if=  77 il=  86 4/17/2020  n=   9 now=     329 end=         79        58        78 U=     5.95 T=   79.1 p1= -76.0 p2=   416.5 ed=    93 4/24/2020   x1=  77. x2=  86. y1=   .36 y2= -1.15 BEST
GP: Deaths    US_Colorado_Arapahoe 4/17/2020        86     329       79      58       78     3    93 4/24/2020 
AAA2     1 US_Colorado_Arapahoe Deaths    cc1=  .968061 cc2=  .590096 lx=  7.79606 if=  80 il=  86 4/17/2020  n=   6 now=     329 end=       2430        58        78 U=    52.80 T=  155.6 p1= 638.6 p2=    13.5 ed=   280 10/28/2020  x1=  80. x2=  86. y1=  1.43 y2=  1.32     
GP: Deaths    US_Colorado_Arapahoe 4/17/2020        86     329    -          58       78     3   280 10/28/2020
AAA1     1 US_Colorado_Arapahoe Deaths    cc1=  .977008 cc2=  .568759 lx=  4.37606 if=  81 il=  86 4/17/2020  n=   5 now=     329 end=         79        58        78 U=     5.88 T=   79.2 p1= -76.0 p2=   416.5 ed=    93 4/24/2020   x1=  81. x2=  86. y1=  -.30 y2= -1.15 BEST
AAA2     1 US_Colorado_Arapahoe Deaths    cc1=  .977008 cc2=  .568759 lx=  4.37806 if=  81 il=  86 4/17/2020  n=   5 now=     329 end=         79        58        78 U=     5.88 T=   79.2 p1= -76.0 p2=   416.5 ed=    93 4/24/2020   x1=  81. x2=  86. y1=  -.30 y2= -1.15 BEST
GP: Deaths    US_Colorado_Arapahoe 4/17/2020        86     329       79      58       78     3    93 4/24/2020 
AAA2     1 US_Colorado_Arapahoe Deaths    cc1=  .992594 cc2=  .792594 lx=  5.47606 if=  63 il=  87 4/18/2020  n=  24 now=     329 end=        238        62        79 U=    17.13 T=   92.1 p1= -27.7 p2=   138.2 ed=   132 6/2/2020    x1=  63. x2=  87. y1=  1.70 y2=   .30     
GP: Deaths    US_Colorado_Arapahoe 4/18/2020        87     329      238      62       79     2   132 6/2/2020  
AAA2     1 US_Colorado_Arapahoe Deaths    cc1=  .991365 cc2=  .782851 lx=  5.39606 if=  65 il=  87 4/18/2020  n=  22 now=     329 end=        220        62        79 U=    15.20 T=   90.6 p1= -33.1 p2=   149.5 ed=   126 5/27/2020   x1=  65. x2=  87. y1=  1.69 y2=   .24     
GP: Deaths    US_Colorado_Arapahoe 4/18/2020        87     329      220      62       79     2   126 5/27/2020 
AAA2     1 US_Colorado_Arapahoe Deaths    cc1=  .992564 cc2=  .779364 lx=  6.33606 if=  66 il=  87 4/18/2020  n=  21 now=     329 end=        564        62        79 U=    24.32 T=  106.3 p1=  71.4 p2=    58.3 ed=   163 7/3/2020    x1=  66. x2=  87. y1=  1.66 y2=   .79     
GP: Deaths    US_Colorado_Arapahoe 4/18/2020        87     329      564      62       79     2   163 7/3/2020  
AAA2     1 US_Colorado_Arapahoe Deaths    cc1=  .991329 cc2=  .773111 lx=  6.11606 if=  67 il=  87 4/18/2020  n=  20 now=     329 end=        453        62        79 U=    21.61 T=  101.9 p1=  37.7 p2=    72.6 ed=   152 6/22/2020   x1=  67. x2=  87. y1=  1.61 y2=   .69     
GP: Deaths    US_Colorado_Arapahoe 4/18/2020        87     329      453      62       79     2   152 6/22/2020 
AAA2     1 US_Colorado_Arapahoe Deaths    cc1=  .990093 cc2=  .760677 lx=  7.23606 if=  69 il=  87 4/18/2020  n=  18 now=     329 end=       1388        62        79 U=    32.13 T=  123.4 p1= 321.9 p2=    23.7 ed=   199 8/8/2020    x1=  69. x2=  87. y1=  1.69 y2=  1.13     
GP: Deaths    US_Colorado_Arapahoe 4/18/2020        87     329    -          62       79     2   199 8/8/2020  
AAA2     1 US_Colorado_Arapahoe Deaths    cc1=  .988529 cc2=  .752827 lx=  6.54606 if=  70 il=  87 4/18/2020  n=  17 now=     329 end=        696        62        79 U=    26.45 T=  110.4 p1= 111.6 p2=    47.3 ed=   172 7/12/2020   x1=  70. x2=  87. y1=  1.53 y2=   .88     
GP: Deaths    US_Colorado_Arapahoe 4/18/2020        87     329      696      62       79     2   172 7/12/2020 
AAA2     1 US_Colorado_Arapahoe Deaths    cc1=  .986717 cc2=  .744181 lx=  5.86606 if=  71 il=  87 4/18/2020  n=  16 now=     329 end=        352        62        79 U=    22.30 T=   99.3 p1=   7.0 p2=    93.5 ed=   151 6/21/2020   x1=  71. x2=  87. y1=  1.27 y2=   .55     
GP: Deaths    US_Colorado_Arapahoe 4/18/2020        87     329      352      62       79     2   151 6/21/2020 
AAA2     1 US_Colorado_Arapahoe Deaths    cc1=  .988910 cc2=  .738910 lx=  5.15606 if=  72 il=  87 4/18/2020  n=  15 now=     329 end=        173        62        79 U=    14.71 T=   87.4 p1= -47.4 p2=   190.2 ed=   122 5/23/2020   x1=  72. x2=  87. y1=  1.05 y2=   .03     
GP: Deaths    US_Colorado_Arapahoe 4/18/2020        87     329      173      62       79     2   122 5/23/2020 
AAA2     1 US_Colorado_Arapahoe Deaths    cc1=  .989556 cc2=  .731358 lx=  4.83606 if=  73 il=  87 4/18/2020  n=  14 now=     329 end=        125        62        79 U=    10.99 T=   83.2 p1= -62.0 p2=   263.2 ed=   109 5/10/2020   x1=  73. x2=  87. y1=   .93 y2=  -.34     
GP: Deaths    US_Colorado_Arapahoe 4/18/2020        87     329      125      62       79     2   109 5/10/2020 
AAA2     1 US_Colorado_Arapahoe Deaths    cc1=  .988174 cc2=  .720912 lx=  4.68606 if=  74 il=  87 4/18/2020  n=  13 now=     329 end=        108        62        79 U=     9.75 T=   81.3 p1= -67.2 p2=   304.6 ed=   104 5/5/2020    x1=  74. x2=  87. y1=   .75 y2=  -.58     
GP: Deaths    US_Colorado_Arapahoe 4/18/2020        87     329      108      62       79     2   104 5/5/2020  
AAA2     1 US_Colorado_Arapahoe Deaths    cc1=  .988508 cc2=  .711158 lx=  4.54606 if=  75 il=  87 4/18/2020  n=  12 now=     329 end=         94        62        79 U=     8.11 T=   79.9 p1= -71.4 p2=   350.0 ed=    99 4/30/2020   x1=  75. x2=  87. y1=   .61 y2=  -.87     
GP: Deaths    US_Colorado_Arapahoe 4/18/2020        87     329       94      62       79     2    99 4/30/2020 
AAA2     1 US_Colorado_Arapahoe Deaths    cc1=  .989211 cc2=  .700536 lx=  4.44606 if=  76 il=  87 4/18/2020  n=  11 now=     329 end=         85        62        79 U=     6.49 T=   79.6 p1= -74.2 p2=   387.1 ed=    94 4/25/2020   x1=  76. x2=  87. y1=   .55 y2= -1.14     
