TEST last_day=  735 method= last 
MH:     0 Country_Region                                            142 Case_Typ         nCases nDeaths 1/23/20 1/24/20 1/25/20  6/7/20  6/8/20  6/9/20
ML aaa nday1  139 6/9/2020        8619.00000        9.06172
TAB:  US_California_San_Diego Confirmed Date   Day     Real      MAX  Predict    Count      Min      Max      Med
AAA2     1 US_California_San_Diego Confirmed cc1=  .995760 cc2=  .846689 lx=  9.60172 if=  69 il= 113 5/14/2020  n=  44 now=    8619 end=      14790      5391      7483 U=    38.13 T=  113.4 p1=  71.6 p2=    58.3 ed=   203 8/12/2020   x1=  69. x2= 113. y1=  1.16 y2=   .01     
GP: Confirmed US_California_San_Diego 5/14/2020       113    8619    14790    5391     7483     9   203 8/12/2020 
AAA2     1 US_California_San_Diego Confirmed cc1=  .996772 cc2=  .846016 lx=  9.86172 if=  70 il= 113 5/14/2020  n=  43 now=    8619 end=      19181      5391      7483 U=    45.52 T=  123.9 p1= 122.5 p2=    44.9 ed=   231 9/9/2020    x1=  70. x2= 113. y1=  1.18 y2=   .24     
GP: Confirmed US_California_San_Diego 5/14/2020       113    8619    19181    5391     7483     9   231 9/9/2020  
AAA2     1 US_California_San_Diego Confirmed cc1=  .997527 cc2=  .845029 lx= 10.18172 if=  71 il= 113 5/14/2020  n=  42 now=    8619 end=      26415      5391      7483 U=    54.44 T=  138.2 p1= 206.5 p2=    32.6 ed=   266 10/14/2020  x1=  71. x2= 113. y1=  1.23 y2=   .46     
GP: Confirmed US_California_San_Diego 5/14/2020       113    8619    -        5391     7483     9   266 10/14/2020
AAA2     1 US_California_San_Diego Confirmed cc1=  .998179 cc2=  .843875 lx= 10.65172 if=  72 il= 113 5/14/2020  n=  41 now=    8619 end=      42265      5391      7483 U=    67.54 T=  161.8 p1= 390.4 p2=    20.4 ed=   321 12/8/2020   x1=  72. x2= 113. y1=  1.33 y2=   .72     
GP: Confirmed US_California_San_Diego 5/14/2020       113    8619    -        5391     7483     9   321 12/8/2020 
AAA2     1 US_California_San_Diego Confirmed cc1=  .998687 cc2=  .842513 lx= 11.06172 if=  73 il= 113 5/14/2020  n=  40 now=    8619 end=      63686      5391      7483 U=    80.93 T=  186.2 p1= 638.9 p2=    13.5 ed=   377 2/2/2021    x1=  73. x2= 113. y1=  1.40 y2=   .90     
GP: Confirmed US_California_San_Diego 5/14/2020       113    8619    -        5391     7483     9   377 2/2/2021  
AAA2     1 US_California_San_Diego Confirmed cc1=  .998672 cc2=  .838544 lx= 11.06172 if=  75 il= 113 5/14/2020  n=  38 now=    8619 end=      63686      5391      7483 U=    84.48 T=  189.4 p1= 638.9 p2=    13.5 ed=   388 2/13/2021   x1=  75. x2= 113. y1=  1.35 y2=   .90     
GP: Confirmed US_California_San_Diego 5/14/2020       113    8619    -        5391     7483     9   388 2/13/2021 
AAA2     1 US_California_San_Diego Confirmed cc1=  .998576 cc2=  .836355 lx= 11.06172 if=  76 il= 113 5/14/2020  n=  37 now=    8619 end=      63686      5391      7483 U=    85.07 T=  189.9 p1= 638.9 p2=    13.5 ed=   390 2/15/2021   x1=  76. x2= 113. y1=  1.34 y2=   .90     
GP: Confirmed US_California_San_Diego 5/14/2020       113    8619    -        5391     7483     9   390 2/15/2021 
AAA2     1 US_California_San_Diego Confirmed cc1=  .998502 cc2=  .834103 lx= 11.06172 if=  77 il= 113 5/14/2020  n=  36 now=    8619 end=      63686      5391      7483 U=    84.56 T=  189.4 p1= 638.9 p2=    13.5 ed=   389 2/14/2021   x1=  77. x2= 113. y1=  1.33 y2=   .90     
GP: Confirmed US_California_San_Diego 5/14/2020       113    8619    -        5391     7483     9   389 2/14/2021 
AAA2     1 US_California_San_Diego Confirmed cc1=  .998398 cc2=  .831731 lx= 11.06172 if=  78 il= 113 5/14/2020  n=  35 now=    8619 end=      63686      5391      7483 U=    84.92 T=  189.8 p1= 638.9 p2=    13.5 ed=   390 2/15/2021   x1=  78. x2= 113. y1=  1.32 y2=   .90     
GP: Confirmed US_California_San_Diego 5/14/2020       113    8619    -        5391     7483     9   390 2/15/2021 
AAA2     1 US_California_San_Diego Confirmed cc1=  .998310 cc2=  .829279 lx= 11.06172 if=  79 il= 113 5/14/2020  n=  34 now=    8619 end=      63686      5391      7483 U=    86.00 T=  190.7 p1= 638.9 p2=    13.5 ed=   393 2/18/2021   x1=  79. x2= 113. y1=  1.30 y2=   .90     
GP: Confirmed US_California_San_Diego 5/14/2020       113    8619    -        5391     7483     9   393 2/18/2021 
AAA2     1 US_California_San_Diego Confirmed cc1=  .998339 cc2=  .826841 lx= 11.06172 if=  80 il= 113 5/14/2020  n=  33 now=    8619 end=      63686      5391      7483 U=    85.80 T=  190.6 p1= 638.9 p2=    13.5 ed=   393 2/18/2021   x1=  80. x2= 113. y1=  1.29 y2=   .90     
GP: Confirmed US_California_San_Diego 5/14/2020       113    8619    -        5391     7483     9   393 2/18/2021 
AAA2     1 US_California_San_Diego Confirmed cc1=  .998384 cc2=  .824306 lx= 11.06172 if=  81 il= 113 5/14/2020  n=  32 now=    8619 end=      63686      5391      7483 U=    85.63 T=  190.4 p1= 638.9 p2=    13.5 ed=   392 2/17/2021   x1=  81. x2= 113. y1=  1.28 y2=   .90     
GP: Confirmed US_California_San_Diego 5/14/2020       113    8619    -        5391     7483     9   392 2/17/2021 
AAA2     1 US_California_San_Diego Confirmed cc1=  .998454 cc2=  .821677 lx= 10.95172 if=  82 il= 113 5/14/2020  n=  31 now=    8619 end=      57052      5391      7483 U=    81.33 T=  182.8 p1= 561.9 p2=    15.1 ed=   374 1/30/2021   x1=  82. x2= 113. y1=  1.24 y2=   .86     
GP: Confirmed US_California_San_Diego 5/14/2020       113    8619    -        5391     7483     9   374 1/30/2021 
AAA2     1 US_California_San_Diego Confirmed cc1=  .998442 cc2=  .818837 lx= 10.66172 if=  83 il= 113 5/14/2020  n=  30 now=    8619 end=      42690      5391      7483 U=    71.91 T=  165.3 p1= 395.3 p2=    20.2 ed=   335 12/22/2020  x1=  83. x2= 113. y1=  1.14 y2=   .73     
GP: Confirmed US_California_San_Diego 5/14/2020       113    8619    -        5391     7483     9   335 12/22/2020
AAA2     1 US_California_San_Diego Confirmed cc1=  .998345 cc2=  .815770 lx= 10.48172 if=  84 il= 113 5/14/2020  n=  29 now=    8619 end=      35657      5391      7483 U=    66.79 T=  155.5 p1= 313.7 p2=    24.2 ed=   313 11/30/2020  x1=  84. x2= 113. y1=  1.07 y2=   .64     
GP: Confirmed US_California_San_Diego 5/14/2020       113    8619    -        5391     7483     9   313 11/30/2020
AAA2     1 US_California_San_Diego Confirmed cc1=  .998273 cc2=  .812578 lx= 10.30172 if=  85 il= 113 5/14/2020  n=  28 now=    8619 end=      29783      5391      7483 U=    61.50 T=  146.0 p1= 245.6 p2=    28.9 ed=   291 11/8/2020   x1=  85. x2= 113. y1=   .99 y2=   .54     
GP: Confirmed US_California_San_Diego 5/14/2020       113    8619    -        5391     7483     9   291 11/8/2020 
AAA2     1 US_California_San_Diego Confirmed cc1=  .998231 cc2=  .809249 lx= 10.11172 if=  86 il= 113 5/14/2020  n=  27 now=    8619 end=      24630      5391      7483 U=    55.64 T=  136.3 p1= 185.8 p2=    35.0 ed=   267 10/15/2020  x1=  86. x2= 113. y1=   .90 y2=   .42     
GP: Confirmed US_California_San_Diego 5/14/2020       113    8619    24630    5391     7483     9   267 10/15/2020
AAA2     1 US_California_San_Diego Confirmed cc1=  .998184 cc2=  .805734 lx=  9.96172 if=  87 il= 113 5/14/2020  n=  26 now=    8619 end=      21199      5391      7483 U=    50.78 T=  129.0 p1= 146.0 p2=    40.7 ed=   248 9/26/2020   x1=  87. x2= 113. y1=   .83 y2=   .31     
GP: Confirmed US_California_San_Diego 5/14/2020       113    8619    21199    5391     7483     9   248 9/26/2020 
AAA2     1 US_California_San_Diego Confirmed cc1=  .998092 cc2=  .801976 lx=  9.84172 if=  88 il= 113 5/14/2020  n=  25 now=    8619 end=      18802      5391      7483 U=    46.46 T=  123.3 p1= 118.1 p2=    45.8 ed=   232 9/10/2020   x1=  88. x2= 113. y1=   .76 y2=   .22     
GP: Confirmed US_California_San_Diego 5/14/2020       113    8619    18802    5391     7483     9   232 9/10/2020 
AAA2     1 US_California_San_Diego Confirmed cc1=  .997879 cc2=  .797879 lx=  9.78172 if=  89 il= 113 5/14/2020  n=  24 now=    8619 end=      17707      5391      7483 U=    43.88 T=  120.6 p1= 105.4 p2=    48.7 ed=   224 9/2/2020    x1=  89. x2= 113. y1=   .72 y2=   .17     
GP: Confirmed US_California_San_Diego 5/14/2020       113    8619    17707    5391     7483     9   224 9/2/2020  
AAA2     1 US_California_San_Diego Confirmed cc1=  .997621 cc2=  .793497 lx=  9.84172 if=  90 il= 113 5/14/2020  n=  23 now=    8619 end=      18802      5391      7483 U=    44.68 T=  122.9 p1= 118.1 p2=    45.8 ed=   228 9/6/2020    x1=  90. x2= 113. y1=   .74 y2=   .22     
GP: Confirmed US_California_San_Diego 5/14/2020       113    8619    18802    5391     7483     9   228 9/6/2020  
AAA2     1 US_California_San_Diego Confirmed cc1=  .997685 cc2=  .789170 lx= 10.23172 if=  91 il= 113 5/14/2020  n=  22 now=    8619 end=      27770      5391      7483 U=    57.01 T=  141.2 p1= 222.2 p2=    31.0 ed=   275 10/23/2020  x1=  91. x2= 113. y1=   .88 y2=   .49     
GP: Confirmed US_California_San_Diego 5/14/2020       113    8619    -        5391     7483     9   275 10/23/2020
AAA2     1 US_California_San_Diego Confirmed cc1=  .997277 cc2=  .779059 lx= 11.06172 if=  93 il= 113 5/14/2020  n=  20 now=    8619 end=      63686      5391      7483 U=    86.08 T=  190.8 p1= 638.9 p2=    13.5 ed=   393 2/18/2021   x1=  93. x2= 113. y1=  1.14 y2=   .90     
GP: Confirmed US_California_San_Diego 5/14/2020       113    8619    -        5391     7483     9   393 2/18/2021 
AAA2     1 US_California_San_Diego Confirmed cc1=  .996977 cc2=  .773370 lx= 10.68172 if=  94 il= 113 5/14/2020  n=  19 now=    8619 end=      43552      5391      7483 U=    74.68 T=  168.0 p1= 405.3 p2=    19.8 ed=   344 12/31/2020  x1=  94. x2= 113. y1=   .99 y2=   .74     
GP: Confirmed US_California_San_Diego 5/14/2020       113    8619    -        5391     7483     9   344 12/31/2020
AAA2     1 US_California_San_Diego Confirmed cc1=  .996864 cc2=  .767449 lx= 10.14172 if=  95 il= 113 5/14/2020  n=  18 now=    8619 end=      25380      5391      7483 U=    55.91 T=  137.5 p1= 194.5 p2=    34.0 ed=   269 10/17/2020  x1=  95. x2= 113. y1=   .76 y2=   .44     
GP: Confirmed US_California_San_Diego 5/14/2020       113    8619    25380    5391     7483     9   269 10/17/2020
AAA2     1 US_California_San_Diego Confirmed cc1=  .996384 cc2=  .760682 lx=  9.96172 if=  96 il= 113 5/14/2020  n=  17 now=    8619 end=      21199      5391      7483 U=    48.71 T=  128.3 p1= 146.0 p2=    40.7 ed=   243 9/21/2020   x1=  96. x2= 113. y1=   .66 y2=   .31     
GP: Confirmed US_California_San_Diego 5/14/2020       113    8619    21199    5391     7483     9   243 9/21/2020 
AAA2     1 US_California_San_Diego Confirmed cc1=  .995846 cc2=  .753310 lx= 10.32172 if=  97 il= 113 5/14/2020  n=  16 now=    8619 end=      30385      5391      7483 U=    58.86 T=  145.2 p1= 252.5 p2=    28.4 ed=   284 11/1/2020   x1=  97. x2= 113. y1=   .82 y2=   .55     
GP: Confirmed US_California_San_Diego 5/14/2020       113    8619    -        5391     7483     9   284 11/1/2020 
AAA2     1 US_California_San_Diego Confirmed cc1=  .995976 cc2=  .745976 lx= 11.06172 if=  98 il= 113 5/14/2020  n=  15 now=    8619 end=      63686      5391      7483 U=    89.31 T=  193.7 p1= 638.9 p2=    13.5 ed=   404 3/1/2021    x1=  98. x2= 113. y1=  1.07 y2=   .90     
GP: Confirmed US_California_San_Diego 5/14/2020       113    8619    -        5391     7483     9   404 3/1/2021  
AAA2     1 US_California_San_Diego Confirmed cc1=  .995831 cc2=  .737632 lx= 11.06172 if=  99 il= 113 5/14/2020  n=  14 now=    8619 end=      63686      5391      7483 U=    86.73 T=  191.4 p1= 638.9 p2=    13.5 ed=   396 2/21/2021   x1=  99. x2= 113. y1=  1.07 y2=   .90     
GP: Confirmed US_California_San_Diego 5/14/2020       113    8619    -        5391     7483     9   396 2/21/2021 
AAA2     1 US_California_San_Diego Confirmed cc1=  .995052 cc2=  .727791 lx= 11.05172 if= 100 il= 113 5/14/2020  n=  13 now=    8619 end=      63052      5391      7483 U=    83.58 T=  188.2 p1= 631.5 p2=    13.7 ed=   385 2/10/2021   x1= 100. x2= 113. y1=  1.06 y2=   .90     
GP: Confirmed US_California_San_Diego 5/14/2020       113    8619    -        5391     7483     9   385 2/10/2021 
AAA2     1 US_California_San_Diego Confirmed cc1=  .993880 cc2=  .716530 lx= 11.06172 if= 101 il= 113 5/14/2020  n=  12 now=    8619 end=      63686      5391      7483 U=    85.21 T=  190.0 p1= 638.9 p2=    13.5 ed=   391 2/16/2021   x1= 101. x2= 113. y1=  1.04 y2=   .90     
GP: Confirmed US_California_San_Diego 5/14/2020       113    8619    -        5391     7483     9   391 2/16/2021 
AAA2     1 US_California_San_Diego Confirmed cc1=  .992205 cc2=  .703530 lx= 11.06172 if= 102 il= 113 5/14/2020  n=  11 now=    8619 end=      63686      5391      7483 U=    91.11 T=  195.4 p1= 638.9 p2=    13.5 ed=   410 3/7/2021    x1= 102. x2= 113. y1=  1.02 y2=   .90     
GP: Confirmed US_California_San_Diego 5/14/2020       113    8619    -        5391     7483     9   410 3/7/2021  
AAA2     1 US_California_San_Diego Confirmed cc1=  .992681 cc2=  .691170 lx=  9.59172 if= 103 il= 113 5/14/2020  n=  10 now=    8619 end=      14643      5391      7483 U=    37.52 T=  113.0 p1=  69.9 p2=    58.9 ed=   201 8/10/2020   x1= 103. x2= 113. y1=   .27 y2=   .00     
GP: Confirmed US_California_San_Diego 5/14/2020       113    8619    14643    5391     7483     9   201 8/10/2020 
AAA2     1 US_California_San_Diego Confirmed cc1=  .991430 cc2=  .675202 lx=  9.08172 if= 104 il= 113 5/14/2020  n=   9 now=    8619 end=       8793      5391      7483 U=    19.15 T=   99.3 p1=   2.0 p2=    98.0 ed=   144 6/14/2020   x1= 104. x2= 113. y1=  -.25 y2=  -.71     
GP: Confirmed US_California_San_Diego 5/14/2020       113    8619     8793    5391     7483     9   144 6/14/2020 
AAA2     1 US_California_San_Diego Confirmed cc1=  .988529 cc2=  .655196 lx=  9.86172 if= 105 il= 113 5/14/2020  n=   8 now=    8619 end=      19181      5391      7483 U=    49.69 T=  124.8 p1= 122.5 p2=    44.9 ed=   242 9/20/2020   x1= 105. x2= 113. y1=   .40 y2=   .24     
GP: Confirmed US_California_San_Diego 5/14/2020       113    8619    19181    5391     7483     9   242 9/20/2020 
AAA2     1 US_California_San_Diego Confirmed cc1=  .992428 cc2=  .638875 lx=  8.77172 if= 106 il= 113 5/14/2020  n=   7 now=    8619 end=       6449      5391      7483 U=     9.06 T=   97.4 p1= -25.2 p2=   133.6 ed=   118 5/19/2020   x1= 106. x2= 113. y1=  -.95 y2= -1.72     
GP: Confirmed US_California_San_Diego 5/14/2020       113    8619     6449    5391     7483     9   118 5/19/2020 
AAA2     1 US_California_San_Diego Confirmed cc1=  .995569 cc2=  .617605 lx=  8.68172 if= 107 il= 113 5/14/2020  n=   6 now=    8619 end=       5894      5391      7483 U=     5.15 T=  100.5 p1= -31.6 p2=   146.2 ed=   112 5/13/2020   x1= 107. x2= 113. y1= -1.25 y2= -2.42     
GP: Confirmed US_California_San_Diego 5/14/2020       113    8619     5894    5391     7483     9   112 5/13/2020 
AAA2     1 US_California_San_Diego Confirmed cc1=  .993545 cc2=  .585296 lx=  8.66172 if= 108 il= 113 5/14/2020  n=   5 now=    8619 end=       5777      5391      7483 U=     4.42 T=  101.2 p1= -33.0 p2=   149.2 ed=   111 5/12/2020   x1= 108. x2= 113. y1= -1.54 y2= -2.67     
GP: Confirmed US_California_San_Diego 5/14/2020       113    8619     5777    5391     7483     9   111 5/12/2020 
AAA2     1 US_California_San_Diego Confirmed cc1=  .981593 cc2=  .878995 lx=  9.29172 if=  20 il= 114 5/15/2020  n=  94 now=    8619 end=      10847      5526      7483 U=    35.84 T=   99.9 p1=  25.8 p2=    79.5 ed=   184 7/24/2020   x1=  20. x2= 114. y1=  2.23 y2=  -.39     
GP: Confirmed US_California_San_Diego 5/15/2020       114    8619    10847    5526     7483     9   184 7/24/2020 
AAA2     1 US_California_San_Diego Confirmed cc1=  .982347 cc2=  .879205 lx=  9.26172 if=  21 il= 114 5/15/2020  n=  93 now=    8619 end=      10527      5526      7483 U=    34.89 T=   98.7 p1=  22.1 p2=    81.9 ed=   181 7/21/2020   x1=  21. x2= 114. y1=  2.23 y2=  -.44     
GP: Confirmed US_California_San_Diego 5/15/2020       114    8619    10527    5526     7483     9   181 7/21/2020 
AAA2     1 US_California_San_Diego Confirmed cc1=  .983056 cc2=  .879361 lx=  9.23172 if=  22 il= 114 5/15/2020  n=  92 now=    8619 end=      10216      5526      7483 U=    34.96 T=   97.0 p1=  18.5 p2=    84.4 ed=   179 7/19/2020   x1=  22. x2= 114. y1=  2.14 y2=  -.49     
GP: Confirmed US_California_San_Diego 5/15/2020       114    8619    10216    5526     7483     9   179 7/19/2020 
AAA2     1 US_California_San_Diego Confirmed cc1=  .984210 cc2=  .879953 lx=  9.20172 if=  23 il= 114 5/15/2020  n=  91 now=    8619 end=       9914      5526      7483 U=    33.98 T=   95.8 p1=  15.0 p2=    86.9 ed=   175 7/15/2020   x1=  23. x2= 114. y1=  2.14 y2=  -.54     
GP: Confirmed US_California_San_Diego 5/15/2020       114    8619     9914    5526     7483     9   175 7/15/2020 
AAA2     1 US_California_San_Diego Confirmed cc1=  .985325 cc2=  .880497 lx=  9.18172 if=  24 il= 114 5/15/2020  n=  90 now=    8619 end=       9717      5526      7483 U=    33.20 T=   95.0 p1=  12.7 p2=    88.7 ed=   173 7/13/2020   x1=  24. x2= 114. y1=  2.14 y2=  -.57     
GP: Confirmed US_California_San_Diego 5/15/2020       114    8619     9717    5526     7483     9   173 7/13/2020 
AAA2     1 US_California_San_Diego Confirmed cc1=  .986397 cc2=  .880988 lx=  9.16172 if=  25 il= 114 5/15/2020  n=  89 now=    8619 end=       9525      5526      7483 U=    32.43 T=   94.3 p1=  10.5 p2=    90.5 ed=   170 7/10/2020   x1=  25. x2= 114. y1=  2.14 y2=  -.61     
GP: Confirmed US_California_San_Diego 5/15/2020       114    8619     9525    5526     7483     9   170 7/10/2020 
AAA2     1 US_California_San_Diego Confirmed cc1=  .987425 cc2=  .881425 lx=  9.13172 if=  26 il= 114 5/15/2020  n=  88 now=    8619 end=       9243      5526      7483 U=    31.46 T=   93.1 p1=   7.2 p2=    93.2 ed=   167 7/7/2020    x1=  26. x2= 114. y1=  2.13 y2=  -.66     
GP: Confirmed US_California_San_Diego 5/15/2020       114    8619     9243    5526     7483     9   167 7/7/2020  
AAA2     1 US_California_San_Diego Confirmed cc1=  .988404 cc2=  .881804 lx=  9.11172 if=  27 il= 114 5/15/2020  n=  87 now=    8619 end=       9060      5526      7483 U=    30.69 T=   92.4 p1=   5.1 p2=    95.1 ed=   164 7/4/2020    x1=  27. x2= 114. y1=  2.13 y2=  -.70     
GP: Confirmed US_California_San_Diego 5/15/2020       114    8619     9060    5526     7483     9   164 7/4/2020  
AAA2     1 US_California_San_Diego Confirmed cc1=  .989333 cc2=  .882121 lx=  9.09172 if=  28 il= 114 5/15/2020  n=  86 now=    8619 end=       8881      5526      7483 U=    29.93 T=   91.7 p1=   3.0 p2=    97.0 ed=   162 7/2/2020    x1=  28. x2= 114. y1=  2.13 y2=  -.75     
GP: Confirmed US_California_San_Diego 5/15/2020       114    8619     8881    5526     7483     9   162 7/2/2020  
AAA2     1 US_California_San_Diego Confirmed cc1=  .990207 cc2=  .882374 lx=  9.08172 if=  29 il= 114 5/15/2020  n=  85 now=    8619 end=       8793      5526      7483 U=    29.37 T=   91.5 p1=   2.0 p2=    98.0 ed=   160 6/30/2020   x1=  29. x2= 114. y1=  2.13 y2=  -.77     
GP: Confirmed US_California_San_Diego 5/15/2020       114    8619     8793    5526     7483     9   160 6/30/2020 
AAA2     1 US_California_San_Diego Confirmed cc1=  .991024 cc2=  .882559 lx=  9.06172 if=  30 il= 114 5/15/2020  n=  84 now=    8619 end=       8618      5526      7483 U=    28.62 T=   90.8 p1=    .0 p2=   100.0 ed=   158 6/28/2020   x1=  30. x2= 114. y1=  2.12 y2=  -.81     
GP: Confirmed US_California_San_Diego 5/15/2020       114    8619     8618    5526     7483     9   158 6/28/2020 
AAA2     1 US_California_San_Diego Confirmed cc1=  .991779 cc2=  .882671 lx=  9.04172 if=  31 il= 114 5/15/2020  n=  83 now=    8619 end=       8448      5526      7483 U=    27.86 T=   90.1 p1=  -2.0 p2=   102.0 ed=   155 6/25/2020   x1=  31. x2= 114. y1=  2.12 y2=  -.86     
GP: Confirmed US_California_San_Diego 5/15/2020       114    8619     8448    5526     7483     9   155 6/25/2020 
AAA2     1 US_California_San_Diego Confirmed cc1=  .992472 cc2=  .882707 lx=  9.03172 if=  32 il= 114 5/15/2020  n=  82 now=    8619 end=       8364      5526      7483 U=    27.32 T=   89.9 p1=  -3.0 p2=   103.0 ed=   154 6/24/2020   x1=  32. x2= 114. y1=  2.12 y2=  -.88     
