TEST last_day=  735 method= last 
MH:     0 Country_Region                                            142 Case_Typ         nCases nDeaths 1/23/20 1/24/20 1/25/20  6/7/20  6/8/20  6/9/20
ML aaa nday1  139 6/9/2020       40426.00000       10.60723
TAB:  US_New_York_Suffolk Confirmed Date   Day     Real      MAX  Predict    Count      Min      Max      Med
GP: Confirmed US_New_York_Suffolk 3/19/2020        57   40426    -         239      746     2   155 6/25/2020 
AAA2     1 US_New_York_Suffolk Confirmed cc1=  .979263 cc2=  .571015 lx= 12.60723 if=  52 il=  57 3/19/2020  n=   5 now=   40426 end=     298709       239       746 U=    20.41 T=   97.1 p1= 638.9 p2=    13.5 ed=   145 6/15/2020   x1=  52. x2=  57. y1=  2.21 y2=  1.96     
GP: Confirmed US_New_York_Suffolk 3/19/2020        57   40426    -         239      746     2   145 6/15/2020 
AAA2     1 US_New_York_Suffolk Confirmed cc1=  .981023 cc2=  .703673 lx= 10.07723 if=  46 il=  58 3/20/2020  n=  12 now=   40426 end=      23794       459     11201 U=    12.81 T=   75.6 p1= -41.1 p2=   169.9 ed=   105 5/6/2020    x1=  46. x2=  58. y1=  2.31 y2=  1.37     
GP: Confirmed US_New_York_Suffolk 3/20/2020        58   40426    23794     459    11201     1   105 5/6/2020  
AAA2     1 US_New_York_Suffolk Confirmed cc1=  .978723 cc2=  .690047 lx=  9.44723 if=  47 il=  58 3/20/2020  n=  11 now=   40426 end=      12672       459     11201 U=    10.51 T=   70.6 p1= -68.7 p2=   319.0 ed=    95 4/26/2020   x1=  47. x2=  58. y1=  2.25 y2=  1.20     
GP: Confirmed US_New_York_Suffolk 3/20/2020        58   40426    12672     459    11201     1    95 4/26/2020 
AAA1     1 US_New_York_Suffolk Confirmed cc1=  .972289 cc2=  .670778 lx=  9.36723 if=  48 il=  58 3/20/2020  n=  10 now=   40426 end=      11698       459     11201 U=     9.41 T=   69.1 p1= -71.1 p2=   345.6 ed=    91 4/22/2020   x1=  48. x2=  58. y1=  2.24 y2=  1.18 BEST
AAA2     1 US_New_York_Suffolk Confirmed cc1=  .972289 cc2=  .670778 lx=  9.36223 if=  48 il=  58 3/20/2020  n=  10 now=   40426 end=      11698       459     11201 U=     9.41 T=   69.1 p1= -71.1 p2=   345.6 ed=    91 4/22/2020   x1=  48. x2=  58. y1=  2.24 y2=  1.18 BEST
GP: Confirmed US_New_York_Suffolk 3/20/2020        58   40426    11698     459    11201     1    91 4/22/2020 
AAA2     1 US_New_York_Suffolk Confirmed cc1=  .977289 cc2=  .661062 lx= 12.60723 if=  49 il=  58 3/20/2020  n=   9 now=   40426 end=     298709       459     11201 U=    17.56 T=   90.8 p1= 638.9 p2=    13.5 ed=   132 6/2/2020    x1=  49. x2=  58. y1=  2.38 y2=  1.87     
GP: Confirmed US_New_York_Suffolk 3/20/2020        58   40426    -         459    11201     1   132 6/2/2020  
AAA2     1 US_New_York_Suffolk Confirmed cc1=  .970257 cc2=  .636923 lx= 12.60723 if=  50 il=  58 3/20/2020  n=   8 now=   40426 end=     298709       459     11201 U=    20.28 T=   95.9 p1= 638.9 p2=    13.5 ed=   143 6/13/2020   x1=  50. x2=  58. y1=  2.26 y2=  1.87     
GP: Confirmed US_New_York_Suffolk 3/20/2020        58   40426    -         459    11201     1   143 6/13/2020 
AAA2     1 US_New_York_Suffolk Confirmed cc1=  .969774 cc2=  .616221 lx= 12.60723 if=  51 il=  58 3/20/2020  n=   7 now=   40426 end=     298709       459     11201 U=    19.50 T=   94.4 p1= 638.9 p2=    13.5 ed=   140 6/10/2020   x1=  51. x2=  58. y1=  2.23 y2=  1.87     
GP: Confirmed US_New_York_Suffolk 3/20/2020        58   40426    -         459    11201     1   140 6/10/2020 
AAA2     1 US_New_York_Suffolk Confirmed cc1=  .974434 cc2=  .596470 lx= 12.60723 if=  52 il=  58 3/20/2020  n=   6 now=   40426 end=     298709       459     11201 U=    17.59 T=   90.9 p1= 638.9 p2=    13.5 ed=   132 6/2/2020    x1=  52. x2=  58. y1=  2.21 y2=  1.87     
GP: Confirmed US_New_York_Suffolk 3/20/2020        58   40426    -         459    11201     1   132 6/2/2020  
AAA2     1 US_New_York_Suffolk Confirmed cc1=  .973347 cc2=  .565098 lx= 12.60723 if=  53 il=  58 3/20/2020  n=   5 now=   40426 end=     298709       459     11201 U=    15.78 T=   87.5 p1= 638.9 p2=    13.5 ed=   124 5/25/2020   x1=  53. x2=  58. y1=  2.19 y2=  1.87     
GP: Confirmed US_New_York_Suffolk 3/20/2020        58   40426    -         459    11201     1   124 5/25/2020 
AAA2     1 US_New_York_Suffolk Confirmed cc1=  .984050 cc2=  .716789 lx= 11.31723 if=  46 il=  59 3/21/2020  n=  13 now=   40426 end=      82226       662     35098 U=    15.24 T=   83.0 p1= 103.4 p2=    49.2 ed=   118 5/19/2020   x1=  46. x2=  59. y1=  2.43 y2=  1.57     
GP: Confirmed US_New_York_Suffolk 3/21/2020        59   40426    82226     662    35098     1   118 5/19/2020 
AAA2     1 US_New_York_Suffolk Confirmed cc1=  .982195 cc2=  .704845 lx= 10.53723 if=  47 il=  59 3/21/2020  n=  12 now=   40426 end=      37692       662     35098 U=    12.52 T=   76.5 p1=  -6.8 p2=   107.3 ed=   106 5/7/2020    x1=  47. x2=  59. y1=  2.35 y2=  1.40     
GP: Confirmed US_New_York_Suffolk 3/21/2020        59   40426    37692     662    35098     1   106 5/7/2020  
AAA1     1 US_New_York_Suffolk Confirmed cc1=  .977293 cc2=  .688618 lx= 10.47723 if=  48 il=  59 3/21/2020  n=  11 now=   40426 end=      35497       662     35098 U=    11.37 T=   74.7 p1= -12.2 p2=   113.9 ed=   101 5/2/2020    x1=  48. x2=  59. y1=  2.35 y2=  1.38 BEST
AAA2     1 US_New_York_Suffolk Confirmed cc1=  .977293 cc2=  .688618 lx= 10.47423 if=  48 il=  59 3/21/2020  n=  11 now=   40426 end=      35497       662     35098 U=    11.37 T=   74.7 p1= -12.2 p2=   113.9 ed=   101 5/2/2020    x1=  48. x2=  59. y1=  2.35 y2=  1.38 BEST
GP: Confirmed US_New_York_Suffolk 3/21/2020        59   40426    35497     662    35098     1   101 5/2/2020  
AAA2     1 US_New_York_Suffolk Confirmed cc1=  .980540 cc2=  .679029 lx= 12.60723 if=  49 il=  59 3/21/2020  n=  10 now=   40426 end=     298709       662     35098 U=    17.52 T=   90.7 p1= 638.9 p2=    13.5 ed=   132 6/2/2020    x1=  49. x2=  59. y1=  2.38 y2=  1.81     
GP: Confirmed US_New_York_Suffolk 3/21/2020        59   40426    -         662    35098     1   132 6/2/2020  
AAA2     1 US_New_York_Suffolk Confirmed cc1=  .974235 cc2=  .658007 lx= 12.60723 if=  50 il=  59 3/21/2020  n=   9 now=   40426 end=     298709       662     35098 U=    19.88 T=   95.0 p1= 638.9 p2=    13.5 ed=   141 6/11/2020   x1=  50. x2=  59. y1=  2.26 y2=  1.81     
GP: Confirmed US_New_York_Suffolk 3/21/2020        59   40426    -         662    35098     1   141 6/11/2020 
AAA2     1 US_New_York_Suffolk Confirmed cc1=  .975796 cc2=  .642463 lx= 12.60723 if=  51 il=  59 3/21/2020  n=   8 now=   40426 end=     298709       662     35098 U=    19.18 T=   93.7 p1= 638.9 p2=    13.5 ed=   138 6/8/2020    x1=  51. x2=  59. y1=  2.23 y2=  1.81     
GP: Confirmed US_New_York_Suffolk 3/21/2020        59   40426    -         662    35098     1   138 6/8/2020  
AAA2     1 US_New_York_Suffolk Confirmed cc1=  .981196 cc2=  .627642 lx= 12.60723 if=  52 il=  59 3/21/2020  n=   7 now=   40426 end=     298709       662     35098 U=    17.53 T=   90.7 p1= 638.9 p2=    13.5 ed=   132 6/2/2020    x1=  52. x2=  59. y1=  2.21 y2=  1.81     
GP: Confirmed US_New_York_Suffolk 3/21/2020        59   40426    -         662    35098     1   132 6/2/2020  
AAA2     1 US_New_York_Suffolk Confirmed cc1=  .982640 cc2=  .604675 lx= 12.60723 if=  53 il=  59 3/21/2020  n=   6 now=   40426 end=     298709       662     35098 U=    16.00 T=   88.0 p1= 638.9 p2=    13.5 ed=   125 5/26/2020   x1=  53. x2=  59. y1=  2.19 y2=  1.81     
GP: Confirmed US_New_York_Suffolk 3/21/2020        59   40426    -         662    35098     1   125 5/26/2020 
AAA2     1 US_New_York_Suffolk Confirmed cc1=  .977154 cc2=  .568906 lx= 12.60723 if=  54 il=  59 3/21/2020  n=   5 now=   40426 end=     298709       662     35098 U=    16.32 T=   88.5 p1= 638.9 p2=    13.5 ed=   127 5/28/2020   x1=  54. x2=  59. y1=  2.12 y2=  1.81     
GP: Confirmed US_New_York_Suffolk 3/21/2020        59   40426    -         662    35098     1   127 5/28/2020 
AAA2     1 US_New_York_Suffolk Confirmed cc1=  .986460 cc2=  .728261 lx= 12.60723 if=  46 il=  60 3/22/2020  n=  14 now=   40426 end=     298709      1034    124711 U=    17.50 T=   90.4 p1= 638.9 p2=    13.5 ed=   131 6/1/2020    x1=  46. x2=  60. y1=  2.53 y2=  1.73     
GP: Confirmed US_New_York_Suffolk 3/22/2020        60   40426    -        1034    -         2   131 6/1/2020  
AAA1     1 US_New_York_Suffolk Confirmed cc1=  .984911 cc2=  .717649 lx= 11.73723 if=  47 il=  60 3/22/2020  n=  13 now=   40426 end=     125144      1034    124711 U=    14.53 T=   82.8 p1= 209.6 p2=    32.3 ed=   117 5/18/2020   x1=  47. x2=  60. y1=  2.46 y2=  1.57 BEST
AAA2     1 US_New_York_Suffolk Confirmed cc1=  .984911 cc2=  .717649 lx= 11.73423 if=  47 il=  60 3/22/2020  n=  13 now=   40426 end=     125144      1034    124711 U=    14.53 T=   82.8 p1= 209.6 p2=    32.3 ed=   117 5/18/2020   x1=  47. x2=  60. y1=  2.46 y2=  1.57 BEST
GP: Confirmed US_New_York_Suffolk 3/22/2020        60   40426    -        1034    -         2   117 5/18/2020 
AAA1     1 US_New_York_Suffolk Confirmed cc1=  .981102 cc2=  .703752 lx= 11.73723 if=  48 il=  60 3/22/2020  n=  12 now=   40426 end=     125144      1034    124711 U=    13.41 T=   81.0 p1= 209.6 p2=    32.3 ed=   112 5/13/2020   x1=  48. x2=  60. y1=  2.46 y2=  1.57 BEST
AAA2     1 US_New_York_Suffolk Confirmed cc1=  .981102 cc2=  .703752 lx= 11.73623 if=  48 il=  60 3/22/2020  n=  12 now=   40426 end=     125144      1034    124711 U=    13.41 T=   81.0 p1= 209.6 p2=    32.3 ed=   112 5/13/2020   x1=  48. x2=  60. y1=  2.46 y2=  1.57 BEST
GP: Confirmed US_New_York_Suffolk 3/22/2020        60   40426    -        1034    -         2   112 5/13/2020 
AAA2     1 US_New_York_Suffolk Confirmed cc1=  .982780 cc2=  .694105 lx= 12.60723 if=  49 il=  60 3/22/2020  n=  11 now=   40426 end=     298709      1034    124711 U=    17.02 T=   89.5 p1= 638.9 p2=    13.5 ed=   129 5/30/2020   x1=  49. x2=  60. y1=  2.38 y2=  1.73     
GP: Confirmed US_New_York_Suffolk 3/22/2020        60   40426    -        1034    -         2   129 5/30/2020 
AAA2     1 US_New_York_Suffolk Confirmed cc1=  .977556 cc2=  .676044 lx= 12.60723 if=  50 il=  60 3/22/2020  n=  10 now=   40426 end=     298709      1034    124711 U=    18.92 T=   92.8 p1= 638.9 p2=    13.5 ed=   137 6/7/2020    x1=  50. x2=  60. y1=  2.26 y2=  1.73     
GP: Confirmed US_New_York_Suffolk 3/22/2020        60   40426    -        1034    -         2   137 6/7/2020  
AAA2     1 US_New_York_Suffolk Confirmed cc1=  .980106 cc2=  .663878 lx= 12.60723 if=  51 il=  60 3/22/2020  n=   9 now=   40426 end=     298709      1034    124711 U=    18.26 T=   91.7 p1= 638.9 p2=    13.5 ed=   134 6/4/2020    x1=  51. x2=  60. y1=  2.23 y2=  1.73     
GP: Confirmed US_New_York_Suffolk 3/22/2020        60   40426    -        1034    -         2   134 6/4/2020  
AAA2     1 US_New_York_Suffolk Confirmed cc1=  .985459 cc2=  .652126 lx= 12.60723 if=  52 il=  60 3/22/2020  n=   8 now=   40426 end=     298709      1034    124711 U=    16.84 T=   89.2 p1= 638.9 p2=    13.5 ed=   128 5/29/2020   x1=  52. x2=  60. y1=  2.21 y2=  1.73     
GP: Confirmed US_New_York_Suffolk 3/22/2020        60   40426    -        1034    -         2   128 5/29/2020 
AAA2     1 US_New_York_Suffolk Confirmed cc1=  .987777 cc2=  .634224 lx= 12.60723 if=  53 il=  60 3/22/2020  n=   7 now=   40426 end=     298709      1034    124711 U=    15.53 T=   86.9 p1= 638.9 p2=    13.5 ed=   123 5/24/2020   x1=  53. x2=  60. y1=  2.19 y2=  1.73     
GP: Confirmed US_New_York_Suffolk 3/22/2020        60   40426    -        1034    -         2   123 5/24/2020 
AAA2     1 US_New_York_Suffolk Confirmed cc1=  .985524 cc2=  .607560 lx= 12.60723 if=  54 il=  60 3/22/2020  n=   6 now=   40426 end=     298709      1034    124711 U=    15.70 T=   87.2 p1= 638.9 p2=    13.5 ed=   124 5/25/2020   x1=  54. x2=  60. y1=  2.12 y2=  1.73     
GP: Confirmed US_New_York_Suffolk 3/22/2020        60   40426    -        1034    -         2   124 5/25/2020 
AAA2     1 US_New_York_Suffolk Confirmed cc1=  .991628 cc2=  .583380 lx= 12.60723 if=  55 il=  60 3/22/2020  n=   5 now=   40426 end=     298709      1034    124711 U=    14.33 T=   84.8 p1= 638.9 p2=    13.5 ed=   118 5/19/2020   x1=  55. x2=  60. y1=  2.08 y2=  1.73     
GP: Confirmed US_New_York_Suffolk 3/22/2020        60   40426    -        1034    -         2   118 5/19/2020 
AAA2     1 US_New_York_Suffolk Confirmed cc1=  .988612 cc2=  .738612 lx= 12.60723 if=  46 il=  61 3/23/2020  n=  15 now=   40426 end=     298709      1458      6720 U=    17.39 T=   90.1 p1= 638.9 p2=    13.5 ed=   131 6/1/2020    x1=  46. x2=  61. y1=  2.53 y2=  1.67     
GP: Confirmed US_New_York_Suffolk 3/23/2020        61   40426    -        1458     6720     1   131 6/1/2020  
AAA2     1 US_New_York_Suffolk Confirmed cc1=  .987480 cc2=  .729281 lx= 12.45723 if=  47 il=  61 3/23/2020  n=  14 now=   40426 end=     257102      1458      6720 U=    15.93 T=   87.2 p1= 536.0 p2=    15.7 ed=   124 5/25/2020   x1=  47. x2=  61. y1=  2.52 y2=  1.64     
GP: Confirmed US_New_York_Suffolk 3/23/2020        61   40426    -        1458     6720     1   124 5/25/2020 
AAA2     1 US_New_York_Suffolk Confirmed cc1=  .984571 cc2=  .717310 lx= 12.50723 if=  48 il=  61 3/23/2020  n=  13 now=   40426 end=     270283      1458      6720 U=    14.89 T=   85.6 p1= 568.6 p2=    15.0 ed=   120 5/21/2020   x1=  48. x2=  61. y1=  2.53 y2=  1.65     
GP: Confirmed US_New_York_Suffolk 3/23/2020        61   40426    -        1458     6720     1   120 5/21/2020 
AAA2     1 US_New_York_Suffolk Confirmed cc1=  .985367 cc2=  .708017 lx= 12.60723 if=  49 il=  61 3/23/2020  n=  12 now=   40426 end=     298709      1458      6720 U=    16.92 T=   89.3 p1= 638.9 p2=    13.5 ed=   129 5/30/2020   x1=  49. x2=  61. y1=  2.38 y2=  1.67     
GP: Confirmed US_New_York_Suffolk 3/23/2020        61   40426    -        1458     6720     1   129 5/30/2020 
AAA2     1 US_New_York_Suffolk Confirmed cc1=  .981389 cc2=  .692714 lx= 12.60723 if=  50 il=  61 3/23/2020  n=  11 now=   40426 end=     298709      1458      6720 U=    18.61 T=   92.1 p1= 638.9 p2=    13.5 ed=   136 6/6/2020    x1=  50. x2=  61. y1=  2.26 y2=  1.67     
GP: Confirmed US_New_York_Suffolk 3/23/2020        61   40426    -        1458     6720     1   136 6/6/2020  
AAA2     1 US_New_York_Suffolk Confirmed cc1=  .984254 cc2=  .682743 lx= 12.60723 if=  51 il=  61 3/23/2020  n=  10 now=   40426 end=     298709      1458      6720 U=    18.01 T=   91.1 p1= 638.9 p2=    13.5 ed=   133 6/3/2020    x1=  51. x2=  61. y1=  2.23 y2=  1.67     
GP: Confirmed US_New_York_Suffolk 3/23/2020        61   40426    -        1458     6720     1   133 6/3/2020  
AAA2     1 US_New_York_Suffolk Confirmed cc1=  .989076 cc2=  .672848 lx= 12.60723 if=  52 il=  61 3/23/2020  n=   9 now=   40426 end=     298709      1458      6720 U=    16.74 T=   89.0 p1= 638.9 p2=    13.5 ed=   128 5/29/2020   x1=  52. x2=  61. y1=  2.21 y2=  1.67     
GP: Confirmed US_New_York_Suffolk 3/23/2020        61   40426    -        1458     6720     1   128 5/29/2020 
AAA2     1 US_New_York_Suffolk Confirmed cc1=  .991386 cc2=  .658053 lx= 12.60723 if=  53 il=  61 3/23/2020  n=   8 now=   40426 end=     298709      1458      6720 U=    15.58 T=   87.1 p1= 638.9 p2=    13.5 ed=   123 5/24/2020   x1=  53. x2=  61. y1=  2.19 y2=  1.67     
GP: Confirmed US_New_York_Suffolk 3/23/2020        61   40426    -        1458     6720     1   123 5/24/2020 
AAA2     1 US_New_York_Suffolk Confirmed cc1=  .990372 cc2=  .636819 lx= 12.60723 if=  54 il=  61 3/23/2020  n=   7 now=   40426 end=     298709      1458      6720 U=    15.74 T=   87.3 p1= 638.9 p2=    13.5 ed=   124 5/25/2020   x1=  54. x2=  61. y1=  2.12 y2=  1.67     
GP: Confirmed US_New_York_Suffolk 3/23/2020        61   40426    -        1458     6720     1   124 5/25/2020 
AAA2     1 US_New_York_Suffolk Confirmed cc1=  .994612 cc2=  .616647 lx= 10.71723 if=  55 il=  61 3/23/2020  n=   6 now=   40426 end=      45126      1458      6720 U=    10.31 T=   73.7 p1=  11.6 p2=    89.6 ed=    98 4/29/2020   x1=  55. x2=  61. y1=  1.82 y2=  1.23     
GP: Confirmed US_New_York_Suffolk 3/23/2020        61   40426    45126    1458     6720     1    98 4/29/2020 
AAA1     1 US_New_York_Suffolk Confirmed cc1=  .999127 cc2=  .590879 lx=  8.87723 if=  56 il=  61 3/23/2020  n=   5 now=   40426 end=       7166      1458      6720 U=     5.25 T=   63.4 p1= -82.3 p2=   564.1 ed=    75 4/6/2020    x1=  56. x2=  61. y1=  1.42 y2=   .47 BEST
