TEST last_day=  735 method= last 
MH:     0 Country_Region                                            142 Case_Typ         nCases nDeaths 1/23/20 1/24/20 1/25/20  6/7/20  6/8/20  6/9/20
ML aaa nday1  139 6/9/2020        9590.00000        9.16848
TAB:  US_California_Riverside Confirmed Date   Day     Real      MAX  Predict    Count      Min      Max      Med
AAA2     1 US_California_Riverside Confirmed cc1=  .993369 cc2=  .880139 lx=  9.21148 if=  57 il= 134 6/4/2020   n=  77 now=    9590 end=       9981      8303     10097 U=    21.98 T=   96.8 p1=   4.1 p2=    96.1 ed=   148 6/18/2020   x1=  57. x2= 134. y1=  1.81 y2= -1.69 BEST
GP: Confirmed US_California_Riverside 6/4/2020        134    9590     9981    8303    10097    16   148 6/18/2020 
AAA1     1 US_California_Riverside Confirmed cc1=  .993177 cc2=  .879217 lx=  9.21848 if=  58 il= 134 6/4/2020   n=  76 now=    9590 end=      10081      8303     10097 U=    22.27 T=   97.5 p1=   5.1 p2=    95.1 ed=   150 6/20/2020   x1=  58. x2= 134. y1=  1.77 y2= -1.64 BEST
AAA2     1 US_California_Riverside Confirmed cc1=  .993181 cc2=  .879217 lx=  9.21448 if=  58 il= 134 6/4/2020   n=  76 now=    9590 end=      10081      8303     10097 U=    22.27 T=   97.5 p1=   5.1 p2=    95.1 ed=   150 6/20/2020   x1=  58. x2= 134. y1=  1.77 y2= -1.64 BEST
GP: Confirmed US_California_Riverside 6/4/2020        134    9590    10081    8303    10097    16   150 6/20/2020 
AAA1     1 US_California_Riverside Confirmed cc1=  .993000 cc2=  .878292 lx=  9.21848 if=  59 il= 134 6/4/2020   n=  75 now=    9590 end=      10081      8303     10097 U=    21.98 T=   98.0 p1=   5.1 p2=    95.1 ed=   149 6/19/2020   x1=  59. x2= 134. y1=  1.77 y2= -1.64 BEST
AAA2     1 US_California_Riverside Confirmed cc1=  .993000 cc2=  .878292 lx=  9.21748 if=  59 il= 134 6/4/2020   n=  75 now=    9590 end=      10081      8303     10097 U=    21.98 T=   98.0 p1=   5.1 p2=    95.1 ed=   149 6/19/2020   x1=  59. x2= 134. y1=  1.77 y2= -1.64 BEST
GP: Confirmed US_California_Riverside 6/4/2020        134    9590    10081    8303    10097    16   149 6/19/2020 
AAA1     1 US_California_Riverside Confirmed cc1=  .992926 cc2=  .877456 lx=  9.21848 if=  60 il= 134 6/4/2020   n=  74 now=    9590 end=      10081      8303     10097 U=    21.73 T=   98.4 p1=   5.1 p2=    95.1 ed=   149 6/19/2020   x1=  60. x2= 134. y1=  1.77 y2= -1.64 BEST
AAA2     1 US_California_Riverside Confirmed cc1=  .992931 cc2=  .877456 lx=  9.22248 if=  60 il= 134 6/4/2020   n=  74 now=    9590 end=      10081      8303     10097 U=    21.73 T=   98.4 p1=   5.1 p2=    95.1 ed=   149 6/19/2020   x1=  60. x2= 134. y1=  1.77 y2= -1.64 BEST
GP: Confirmed US_California_Riverside 6/4/2020        134    9590    10081    8303    10097    16   149 6/19/2020 
AAA1     1 US_California_Riverside Confirmed cc1=  .993035 cc2=  .876788 lx=  9.22848 if=  61 il= 134 6/4/2020   n=  73 now=    9590 end=      10183      8303     10097 U=    22.29 T=   98.6 p1=   6.2 p2=    94.2 ed=   151 6/21/2020   x1=  61. x2= 134. y1=  1.69 y2= -1.59 BEST
AAA2     1 US_California_Riverside Confirmed cc1=  .993036 cc2=  .876788 lx=  9.23148 if=  61 il= 134 6/4/2020   n=  73 now=    9590 end=      10183      8303     10097 U=    22.29 T=   98.6 p1=   6.2 p2=    94.2 ed=   151 6/21/2020   x1=  61. x2= 134. y1=  1.69 y2= -1.59 BEST
GP: Confirmed US_California_Riverside 6/4/2020        134    9590    10183    8303    10097    16   151 6/21/2020 
AAA2     1 US_California_Riverside Confirmed cc1=  .993075 cc2=  .876033 lx=  9.23848 if=  62 il= 134 6/4/2020   n=  72 now=    9590 end=      10285      8303     10097 U=    22.58 T=   99.2 p1=   7.2 p2=    93.2 ed=   152 6/22/2020   x1=  62. x2= 134. y1=  1.65 y2= -1.54     
GP: Confirmed US_California_Riverside 6/4/2020        134    9590    10285    8303    10097    16   152 6/22/2020 
AAA2     1 US_California_Riverside Confirmed cc1=  .993624 cc2=  .874101 lx=  9.26848 if=  65 il= 134 6/4/2020   n=  69 now=    9590 end=      10598      8303     10097 U=    24.12 T=  100.0 p1=  10.5 p2=    90.5 ed=   156 6/26/2020   x1=  65. x2= 134. y1=  1.45 y2= -1.41     
GP: Confirmed US_California_Riverside 6/4/2020        134    9590    10598    8303    10097    16   156 6/26/2020 
AAA2     1 US_California_Riverside Confirmed cc1=  .993699 cc2=  .873313 lx=  9.27848 if=  66 il= 134 6/4/2020   n=  68 now=    9590 end=      10705      8303     10097 U=    24.52 T=  100.4 p1=  11.6 p2=    89.6 ed=   158 6/28/2020   x1=  66. x2= 134. y1=  1.40 y2= -1.37     
GP: Confirmed US_California_Riverside 6/4/2020        134    9590    10705    8303    10097    16   158 6/28/2020 
AAA2     1 US_California_Riverside Confirmed cc1=  .994200 cc2=  .872031 lx=  9.30848 if=  68 il= 134 6/4/2020   n=  66 now=    9590 end=      11031      8303     10097 U=    25.89 T=  101.4 p1=  15.0 p2=    86.9 ed=   162 7/2/2020    x1=  68. x2= 134. y1=  1.29 y2= -1.26     
GP: Confirmed US_California_Riverside 6/4/2020        134    9590    11031    8303    10097    16   162 7/2/2020  
AAA2     1 US_California_Riverside Confirmed cc1=  .994336 cc2=  .871244 lx=  9.32848 if=  69 il= 134 6/4/2020   n=  65 now=    9590 end=      11253      8303     10097 U=    26.88 T=  102.0 p1=  17.3 p2=    85.2 ed=   165 7/5/2020    x1=  69. x2= 134. y1=  1.23 y2= -1.19     
GP: Confirmed US_California_Riverside 6/4/2020        134    9590    11253    8303    10097    16   165 7/5/2020  
AAA2     1 US_California_Riverside Confirmed cc1=  .994401 cc2=  .870366 lx=  9.33848 if=  70 il= 134 6/4/2020   n=  64 now=    9590 end=      11367      8303     10097 U=    27.32 T=  102.4 p1=  18.5 p2=    84.4 ed=   166 7/6/2020    x1=  70. x2= 134. y1=  1.18 y2= -1.16     
GP: Confirmed US_California_Riverside 6/4/2020        134    9590    11367    8303    10097    16   166 7/6/2020  
AAA2     1 US_California_Riverside Confirmed cc1=  .994499 cc2=  .869499 lx=  9.34848 if=  71 il= 134 6/4/2020   n=  63 now=    9590 end=      11481      8303     10097 U=    27.71 T=  102.8 p1=  19.7 p2=    83.5 ed=   168 7/8/2020    x1=  71. x2= 134. y1=  1.15 y2= -1.13     
GP: Confirmed US_California_Riverside 6/4/2020        134    9590    11481    8303    10097    16   168 7/8/2020  
AAA2     1 US_California_Riverside Confirmed cc1=  .994671 cc2=  .868682 lx=  9.36848 if=  72 il= 134 6/4/2020   n=  62 now=    9590 end=      11713      8303     10097 U=    28.49 T=  103.6 p1=  22.1 p2=    81.9 ed=   170 7/10/2020   x1=  72. x2= 134. y1=  1.11 y2= -1.07     
GP: Confirmed US_California_Riverside 6/4/2020        134    9590    11713    8303    10097    16   170 7/10/2020 
AAA2     1 US_California_Riverside Confirmed cc1=  .995424 cc2=  .866325 lx=  9.43848 if=  75 il= 134 6/4/2020   n=  59 now=    9590 end=      12562      8303     10097 U=    32.21 T=  105.6 p1=  31.0 p2=    76.3 ed=   181 7/21/2020   x1=  75. x2= 134. y1=   .95 y2=  -.88     
GP: Confirmed US_California_Riverside 6/4/2020        134    9590    12562    8303    10097    16   181 7/21/2020 
AAA2     1 US_California_Riverside Confirmed cc1=  .995612 cc2=  .863158 lx=  9.50848 if=  78 il= 134 6/4/2020   n=  56 now=    9590 end=      13473      8303     10097 U=    35.41 T=  108.3 p1=  40.5 p2=    71.2 ed=   191 7/31/2020   x1=  78. x2= 134. y1=   .86 y2=  -.73     
GP: Confirmed US_California_Riverside 6/4/2020        134    9590    13473    8303    10097    16   191 7/31/2020 
AAA2     1 US_California_Riverside Confirmed cc1=  .995654 cc2=  .862023 lx=  9.53848 if=  79 il= 134 6/4/2020   n=  55 now=    9590 end=      13883      8303     10097 U=    36.39 T=  109.8 p1=  44.8 p2=    69.1 ed=   195 8/4/2020    x1=  79. x2= 134. y1=   .85 y2=  -.67     
GP: Confirmed US_California_Riverside 6/4/2020        134    9590    13883    8303    10097    16   195 8/4/2020  
AAA2     1 US_California_Riverside Confirmed cc1=  .996708 cc2=  .858033 lx=  9.74848 if=  83 il= 134 6/4/2020   n=  51 now=    9590 end=      17128      8303     10097 U=    46.52 T=  119.0 p1=  78.6 p2=    56.0 ed=   228 9/6/2020    x1=  83. x2= 134. y1=   .77 y2=  -.32     
GP: Confirmed US_California_Riverside 6/4/2020        134    9590    17128    8303    10097    16   228 9/6/2020  
AAA2     1 US_California_Riverside Confirmed cc1=  .996780 cc2=  .856752 lx=  9.79848 if=  84 il= 134 6/4/2020   n=  50 now=    9590 end=      18006      8303     10097 U=    48.27 T=  121.6 p1=  87.8 p2=    53.3 ed=   235 9/13/2020   x1=  84. x2= 134. y1=   .78 y2=  -.26     
GP: Confirmed US_California_Riverside 6/4/2020        134    9590    18006    8303    10097    16   235 9/13/2020 
AAA2     1 US_California_Riverside Confirmed cc1=  .997051 cc2=  .855629 lx=  9.88848 if=  85 il= 134 6/4/2020   n=  49 now=    9590 end=      19702      8303     10097 U=    51.53 T=  126.5 p1= 105.4 p2=    48.7 ed=   248 9/26/2020   x1=  85. x2= 134. y1=   .80 y2=  -.15     
GP: Confirmed US_California_Riverside 6/4/2020        134    9590    19702    8303    10097    16   248 9/26/2020 
AAA2     1 US_California_Riverside Confirmed cc1=  .997702 cc2=  .854845 lx= 10.05848 if=  86 il= 134 6/4/2020   n=  48 now=    9590 end=      23352      8303     10097 U=    61.68 T=  136.1 p1= 143.5 p2=    41.1 ed=   281 10/29/2020  x1=  86. x2= 134. y1=   .81 y2=   .03     
GP: Confirmed US_California_Riverside 6/4/2020        134    9590    23352    8303    10097    16   281 10/29/2020
AAA2     1 US_California_Riverside Confirmed cc1=  .997671 cc2=  .853333 lx= 10.11848 if=  87 il= 134 6/4/2020   n=  47 now=    9590 end=      24796      8303     10097 U=    64.17 T=  139.8 p1= 158.6 p2=    38.7 ed=   291 11/8/2020   x1=  87. x2= 134. y1=   .82 y2=   .09     
GP: Confirmed US_California_Riverside 6/4/2020        134    9590    24796    8303    10097    16   291 11/8/2020 
AAA2     1 US_California_Riverside Confirmed cc1=  .997689 cc2=  .851824 lx= 10.20848 if=  88 il= 134 6/4/2020   n=  46 now=    9590 end=      27132      8303     10097 U=    67.93 T=  145.5 p1= 182.9 p2=    35.3 ed=   305 11/22/2020  x1=  88. x2= 134. y1=   .85 y2=   .17     
GP: Confirmed US_California_Riverside 6/4/2020        134    9590    27132    8303    10097    16   305 11/22/2020
AAA2     1 US_California_Riverside Confirmed cc1=  .997791 cc2=  .850349 lx= 10.34848 if=  89 il= 134 6/4/2020   n=  45 now=    9590 end=      31209      8303     10097 U=    75.96 T=  155.3 p1= 225.4 p2=    30.7 ed=   334 12/21/2020  x1=  89. x2= 134. y1=   .87 y2=   .28     
GP: Confirmed US_California_Riverside 6/4/2020        134    9590    -        8303    10097    16   334 12/21/2020
AAA2     1 US_California_Riverside Confirmed cc1=  .997697 cc2=  .848626 lx= 10.41848 if=  90 il= 134 6/4/2020   n=  44 now=    9590 end=      33472      8303     10097 U=    78.32 T=  160.0 p1= 249.0 p2=    28.7 ed=   344 12/31/2020  x1=  90. x2= 134. y1=   .89 y2=   .33     
GP: Confirmed US_California_Riverside 6/4/2020        134    9590    -        8303    10097    16   344 12/31/2020
AAA2     1 US_California_Riverside Confirmed cc1=  .997701 cc2=  .846946 lx= 10.57848 if=  91 il= 134 6/4/2020   n=  43 now=    9590 end=      39280      8303     10097 U=    84.47 T=  171.2 p1= 309.6 p2=    24.4 ed=   370 1/26/2021   x1=  91. x2= 134. y1=   .95 y2=   .44     
GP: Confirmed US_California_Riverside 6/4/2020        134    9590    -        8303    10097    16   370 1/26/2021 
AAA2     1 US_California_Riverside Confirmed cc1=  .997945 cc2=  .845447 lx= 10.94848 if=  92 il= 134 6/4/2020   n=  42 now=    9590 end=      56867      8303     10097 U=   104.86 T=  202.6 p1= 493.0 p2=    16.9 ed=   450 4/16/2021   x1=  92. x2= 134. y1=  1.05 y2=   .65     
GP: Confirmed US_California_Riverside 6/4/2020        134    9590    -        8303    10097    16   450 4/16/2021 
AAA2     1 US_California_Riverside Confirmed cc1=  .997832 cc2=  .843529 lx= 11.06848 if=  93 il= 134 6/4/2020   n=  41 now=    9590 end=      64117      8303     10097 U=   110.51 T=  213.0 p1= 568.6 p2=    15.0 ed=   473 5/9/2021    x1=  93. x2= 134. y1=  1.09 y2=   .71     
GP: Confirmed US_California_Riverside 6/4/2020        134    9590    -        8303    10097    16   473 5/9/2021  
AAA2     1 US_California_Riverside Confirmed cc1=  .997713 cc2=  .841539 lx= 11.16848 if=  94 il= 134 6/4/2020   n=  40 now=    9590 end=      70861      8303     10097 U=   112.22 T=  219.6 p1= 638.9 p2=    13.5 ed=   484 5/20/2021   x1=  94. x2= 134. y1=  1.12 y2=   .76     
GP: Confirmed US_California_Riverside 6/4/2020        134    9590    -        8303    10097    16   484 5/20/2021 
AAA2     1 US_California_Riverside Confirmed cc1=  .997864 cc2=  .839750 lx= 11.16848 if=  95 il= 134 6/4/2020   n=  39 now=    9590 end=      70861      8303     10097 U=   117.26 T=  223.4 p1= 638.9 p2=    13.5 ed=   500 6/5/2021    x1=  95. x2= 134. y1=  1.10 y2=   .76     
GP: Confirmed US_California_Riverside 6/4/2020        134    9590    -        8303    10097    16   500 6/5/2021  
AAA2     1 US_California_Riverside Confirmed cc1=  .997698 cc2=  .837570 lx= 11.16848 if=  96 il= 134 6/4/2020   n=  38 now=    9590 end=      70861      8303     10097 U=   116.87 T=  223.1 p1= 638.9 p2=    13.5 ed=   498 6/3/2021    x1=  96. x2= 134. y1=  1.09 y2=   .76     
GP: Confirmed US_California_Riverside 6/4/2020        134    9590    -        8303    10097    16   498 6/3/2021  
AAA2     1 US_California_Riverside Confirmed cc1=  .997523 cc2=  .835302 lx= 11.16848 if=  97 il= 134 6/4/2020   n=  37 now=    9590 end=      70861      8303     10097 U=   116.83 T=  223.1 p1= 638.9 p2=    13.5 ed=   498 6/3/2021    x1=  97. x2= 134. y1=  1.08 y2=   .76     
GP: Confirmed US_California_Riverside 6/4/2020        134    9590    -        8303    10097    16   498 6/3/2021  
AAA2     1 US_California_Riverside Confirmed cc1=  .997334 cc2=  .832935 lx= 11.16848 if=  98 il= 134 6/4/2020   n=  36 now=    9590 end=      70861      8303     10097 U=   120.72 T=  226.1 p1= 638.9 p2=    13.5 ed=   510 6/15/2021   x1=  98. x2= 134. y1=  1.06 y2=   .76     
GP: Confirmed US_California_Riverside 6/4/2020        134    9590    -        8303    10097    16   510 6/15/2021 
AAA2     1 US_California_Riverside Confirmed cc1=  .997193 cc2=  .830526 lx= 11.16848 if=  99 il= 134 6/4/2020   n=  35 now=    9590 end=      70861      8303     10097 U=   120.51 T=  225.9 p1= 638.9 p2=    13.5 ed=   510 6/15/2021   x1=  99. x2= 134. y1=  1.05 y2=   .76     
GP: Confirmed US_California_Riverside 6/4/2020        134    9590    -        8303    10097    16   510 6/15/2021 
AAA2     1 US_California_Riverside Confirmed cc1=  .997040 cc2=  .828009 lx= 11.16848 if= 100 il= 134 6/4/2020   n=  34 now=    9590 end=      70861      8303     10097 U=   118.75 T=  224.6 p1= 638.9 p2=    13.5 ed=   504 6/9/2021    x1= 100. x2= 134. y1=  1.05 y2=   .76     
GP: Confirmed US_California_Riverside 6/4/2020        134    9590    -        8303    10097    16   504 6/9/2021  
AAA2     1 US_California_Riverside Confirmed cc1=  .996792 cc2=  .825293 lx= 11.16848 if= 101 il= 134 6/4/2020   n=  33 now=    9590 end=      70861      8303     10097 U=   117.01 T=  223.2 p1= 638.9 p2=    13.5 ed=   499 6/4/2021    x1= 101. x2= 134. y1=  1.04 y2=   .76     
GP: Confirmed US_California_Riverside 6/4/2020        134    9590    -        8303    10097    16   499 6/4/2021  
AAA2     1 US_California_Riverside Confirmed cc1=  .996493 cc2=  .822415 lx= 11.16848 if= 102 il= 134 6/4/2020   n=  32 now=    9590 end=      70861      8303     10097 U=   115.23 T=  221.9 p1= 638.9 p2=    13.5 ed=   493 5/29/2021   x1= 102. x2= 134. y1=  1.04 y2=   .76     
GP: Confirmed US_California_Riverside 6/4/2020        134    9590    -        8303    10097    16   493 5/29/2021 
AAA2     1 US_California_Riverside Confirmed cc1=  .996231 cc2=  .819455 lx= 11.16848 if= 103 il= 134 6/4/2020   n=  31 now=    9590 end=      70861      8303     10097 U=   117.79 T=  223.8 p1= 638.9 p2=    13.5 ed=   501 6/6/2021    x1= 103. x2= 134. y1=  1.03 y2=   .76     
GP: Confirmed US_California_Riverside 6/4/2020        134    9590    -        8303    10097    16   501 6/6/2021  
AAA2     1 US_California_Riverside Confirmed cc1=  .995854 cc2=  .816248 lx= 11.16848 if= 104 il= 134 6/4/2020   n=  30 now=    9590 end=      70861      8303     10097 U=   117.64 T=  223.7 p1= 638.9 p2=    13.5 ed=   501 6/6/2021    x1= 104. x2= 134. y1=  1.02 y2=   .76     
GP: Confirmed US_California_Riverside 6/4/2020        134    9590    -        8303    10097    16   501 6/6/2021  
AAA2     1 US_California_Riverside Confirmed cc1=  .995424 cc2=  .812850 lx= 11.16848 if= 105 il= 134 6/4/2020   n=  29 now=    9590 end=      70861      8303     10097 U=   122.06 T=  227.1 p1= 638.9 p2=    13.5 ed=   515 6/20/2021   x1= 105. x2= 134. y1=  1.00 y2=   .76     
GP: Confirmed US_California_Riverside 6/4/2020        134    9590    -        8303    10097    16   515 6/20/2021 
AAA2     1 US_California_Riverside Confirmed cc1=  .995216 cc2=  .809521 lx= 11.16848 if= 106 il= 134 6/4/2020   n=  28 now=    9590 end=      70861      8303     10097 U=   121.20 T=  226.4 p1= 638.9 p2=    13.5 ed=   512 6/17/2021   x1= 106. x2= 134. y1=   .99 y2=   .76     
GP: Confirmed US_California_Riverside 6/4/2020        134    9590    -        8303    10097    16   512 6/17/2021 
AAA2     1 US_California_Riverside Confirmed cc1=  .994940 cc2=  .805957 lx= 11.16848 if= 107 il= 134 6/4/2020   n=  27 now=    9590 end=      70861      8303     10097 U=   116.87 T=  223.1 p1= 638.9 p2=    13.5 ed=   498 6/3/2021    x1= 107. x2= 134. y1=   .99 y2=   .76     
GP: Confirmed US_California_Riverside 6/4/2020        134    9590    -        8303    10097    16   498 6/3/2021  
AAA2     1 US_California_Riverside Confirmed cc1=  .994354 cc2=  .801904 lx= 11.16848 if= 108 il= 134 6/4/2020   n=  26 now=    9590 end=      70861      8303     10097 U=   122.11 T=  227.1 p1= 638.9 p2=    13.5 ed=   515 6/20/2021   x1= 108. x2= 134. y1=   .98 y2=   .76     
GP: Confirmed US_California_Riverside 6/4/2020        134    9590    -        8303    10097    16   515 6/20/2021 
AAA2     1 US_California_Riverside Confirmed cc1=  .994174 cc2=  .798058 lx= 11.16848 if= 109 il= 134 6/4/2020   n=  25 now=    9590 end=      70861      8303     10097 U=   121.61 T=  226.8 p1= 638.9 p2=    13.5 ed=   513 6/18/2021   x1= 109. x2= 134. y1=   .97 y2=   .76     
GP: Confirmed US_California_Riverside 6/4/2020        134    9590    -        8303    10097    16   513 6/18/2021 
AAA2     1 US_California_Riverside Confirmed cc1=  .994012 cc2=  .794012 lx= 11.16848 if= 110 il= 134 6/4/2020   n=  24 now=    9590 end=      70861      8303     10097 U=   121.07 T=  226.3 p1= 638.9 p2=    13.5 ed=   512 6/17/2021   x1= 110. x2= 134. y1=   .96 y2=   .76     
GP: Confirmed US_California_Riverside 6/4/2020        134    9590    -        8303    10097    16   512 6/17/2021 
AAA2     1 US_California_Riverside Confirmed cc1=  .993874 cc2=  .789750 lx= 11.16848 if= 111 il= 134 6/4/2020   n=  23 now=    9590 end=      70861      8303     10097 U=   118.62 T=  224.5 p1= 638.9 p2=    13.5 ed=   504 6/9/2021    x1= 111. x2= 134. y1=   .96 y2=   .76     
GP: Confirmed US_California_Riverside 6/4/2020        134    9590    -        8303    10097    16   504 6/9/2021  
AAA2     1 US_California_Riverside Confirmed cc1=  .993398 cc2=  .784883 lx= 11.16848 if= 112 il= 134 6/4/2020   n=  22 now=    9590 end=      70861      8303     10097 U=   113.46 T=  220.5 p1= 638.9 p2=    13.5 ed=   488 5/24/2021   x1= 112. x2= 134. y1=   .96 y2=   .76     
GP: Confirmed US_California_Riverside 6/4/2020        134    9590    -        8303    10097    16   488 5/24/2021 
AAA2     1 US_California_Riverside Confirmed cc1=  .992455 cc2=  .779254 lx= 11.16848 if= 113 il= 134 6/4/2020   n=  21 now=    9590 end=      70861      8303     10097 U=   116.67 T=  223.0 p1= 638.9 p2=    13.5 ed=   498 6/3/2021    x1= 113. x2= 134. y1=   .94 y2=   .76     
