TEST last_day=  735 method= last 
MH:     0 Country_Region                                            142 Case_Typ         nCases nDeaths 1/23/20 1/24/20 1/25/20  6/7/20  6/8/20  6/9/20
ML aaa nday1  139 6/9/2020        6997.00000        8.85324
TAB:  US_Michigan_Macomb Confirmed Date   Day     Real      MAX  Predict    Count      Min      Max      Med
AAA2     1 US_Michigan_Macomb Deaths    cc1=  .991943 cc2=  .583695 lx=  8.77194 if=  72 il=  77 4/8/2020   n=   5 now=     873 end=       6450       141       370 U=    27.11 T=  113.4 p1= 638.8 p2=    13.5 ed=   177 7/17/2020   x1=  72. x2=  77. y1=  1.53 y2=  1.34     
GP: Deaths    US_Michigan_Macomb 4/8/2020         77     873    -         141      370     1   177 7/17/2020 
AAA1     1 US_Michigan_Macomb Deaths    cc1=  .996637 cc2=  .767222 lx=  6.17194 if=  60 il=  78 4/9/2020   n=  18 now=     873 end=        479       165       467 U=    10.25 T=   78.7 p1= -45.1 p2=   182.3 ed=   102 5/3/2020    x1=  60. x2=  78. y1=  1.82 y2=   .06 BEST
AAA2     1 US_Michigan_Macomb Deaths    cc1=  .996637 cc2=  .767222 lx=  6.17394 if=  60 il=  78 4/9/2020   n=  18 now=     873 end=        479       165       467 U=    10.25 T=   78.7 p1= -45.1 p2=   182.3 ed=   102 5/3/2020    x1=  60. x2=  78. y1=  1.82 y2=   .06 BEST
GP: Deaths    US_Michigan_Macomb 4/9/2020         78     873      479     165      467     1   102 5/3/2020  
AAA2     1 US_Michigan_Macomb Deaths    cc1=  .996401 cc2=  .729140 lx=  6.97194 if=  65 il=  78 4/9/2020   n=  13 now=     873 end=       1066       165       467 U=    15.43 T=   87.6 p1=  22.1 p2=    81.9 ed=   124 5/25/2020   x1=  65. x2=  78. y1=  1.47 y2=   .62     
GP: Deaths    US_Michigan_Macomb 4/9/2020         78     873     1066     165      467     1   124 5/25/2020 
AAA2     1 US_Michigan_Macomb Deaths    cc1=  .995707 cc2=  .718356 lx=  6.80194 if=  66 il=  78 4/9/2020   n=  12 now=     873 end=        899       165       467 U=    14.11 T=   85.5 p1=   3.0 p2=    97.1 ed=   118 5/19/2020   x1=  66. x2=  78. y1=  1.38 y2=   .53     
GP: Deaths    US_Michigan_Macomb 4/9/2020         78     873      899     165      467     1   118 5/19/2020 
AAA2     1 US_Michigan_Macomb Deaths    cc1=  .993605 cc2=  .660272 lx=  8.77194 if=  70 il=  78 4/9/2020   n=   8 now=     873 end=       6450       165       467 U=    28.79 T=  115.4 p1= 638.8 p2=    13.5 ed=   183 7/23/2020   x1=  70. x2=  78. y1=  1.58 y2=  1.30     
GP: Deaths    US_Michigan_Macomb 4/9/2020         78     873    -         165      467     1   183 7/23/2020 
AAA2     1 US_Michigan_Macomb Deaths    cc1=  .993931 cc2=  .640378 lx=  8.77194 if=  71 il=  78 4/9/2020   n=   7 now=     873 end=       6450       165       467 U=    27.90 T=  114.2 p1= 638.8 p2=    13.5 ed=   180 7/20/2020   x1=  71. x2=  78. y1=  1.55 y2=  1.30     
GP: Deaths    US_Michigan_Macomb 4/9/2020         78     873    -         165      467     1   180 7/20/2020 
AAA2     1 US_Michigan_Macomb Deaths    cc1=  .994426 cc2=  .616461 lx=  8.77194 if=  72 il=  78 4/9/2020   n=   6 now=     873 end=       6450       165       467 U=    26.50 T=  112.4 p1= 638.8 p2=    13.5 ed=   174 7/14/2020   x1=  72. x2=  78. y1=  1.53 y2=  1.30     
GP: Deaths    US_Michigan_Macomb 4/9/2020         78     873    -         165      467     1   174 7/14/2020 
AAA2     1 US_Michigan_Macomb Deaths    cc1=  .993018 cc2=  .584769 lx=  8.77194 if=  73 il=  78 4/9/2020   n=   5 now=     873 end=       6450       165       467 U=    26.89 T=  112.9 p1= 638.8 p2=    13.5 ed=   176 7/16/2020   x1=  73. x2=  78. y1=  1.49 y2=  1.30     
GP: Deaths    US_Michigan_Macomb 4/9/2020         78     873    -         165      467     1   176 7/16/2020 
AAA1     1 US_Michigan_Macomb Deaths    cc1=  .996239 cc2=  .772632 lx=  6.46194 if=  60 il=  79 4/10/2020  n=  19 now=     873 end=        640       197       628 U=    11.17 T=   80.8 p1= -26.7 p2=   136.4 ed=   107 5/8/2020    x1=  60. x2=  79. y1=  1.87 y2=   .16 BEST
AAA2     1 US_Michigan_Macomb Deaths    cc1=  .996239 cc2=  .772632 lx=  6.45794 if=  60 il=  79 4/10/2020  n=  19 now=     873 end=        640       197       628 U=    11.17 T=   80.8 p1= -26.7 p2=   136.4 ed=   107 5/8/2020    x1=  60. x2=  79. y1=  1.87 y2=   .16 BEST
GP: Deaths    US_Michigan_Macomb 4/10/2020        79     873      640     197      628     1   107 5/8/2020  
AAA2     1 US_Michigan_Macomb Deaths    cc1=  .996564 cc2=  .738366 lx=  7.58194 if=  65 il=  79 4/10/2020  n=  14 now=     873 end=       1962       197       628 U=    18.29 T=   94.2 p1= 124.7 p2=    44.5 ed=   137 6/7/2020    x1=  65. x2=  79. y1=  1.60 y2=   .83     
GP: Deaths    US_Michigan_Macomb 4/10/2020        79     873     1962     197      628     1   137 6/7/2020  
AAA2     1 US_Michigan_Macomb Deaths    cc1=  .995847 cc2=  .728586 lx=  7.44194 if=  66 il=  79 4/10/2020  n=  13 now=     873 end=       1706       197       628 U=    17.14 T=   92.2 p1=  95.4 p2=    51.2 ed=   132 6/2/2020    x1=  66. x2=  79. y1=  1.53 y2=   .77     
GP: Deaths    US_Michigan_Macomb 4/10/2020        79     873     1706     197      628     1   132 6/2/2020  
AAA2     1 US_Michigan_Macomb Deaths    cc1=  .993503 cc2=  .677275 lx=  8.77194 if=  70 il=  79 4/10/2020  n=   9 now=     873 end=       6450       197       628 U=    27.49 T=  113.3 p1= 638.8 p2=    13.5 ed=   178 7/18/2020   x1=  70. x2=  79. y1=  1.58 y2=  1.25     
GP: Deaths    US_Michigan_Macomb 4/10/2020        79     873    -         197      628     1   178 7/18/2020 
AAA2     1 US_Michigan_Macomb Deaths    cc1=  .994220 cc2=  .660887 lx=  8.77194 if=  71 il=  79 4/10/2020  n=   8 now=     873 end=       6450       197       628 U=    26.63 T=  112.3 p1= 638.8 p2=    13.5 ed=   175 7/15/2020   x1=  71. x2=  79. y1=  1.55 y2=  1.25     
GP: Deaths    US_Michigan_Macomb 4/10/2020        79     873    -         197      628     1   175 7/15/2020 
AAA2     1 US_Michigan_Macomb Deaths    cc1=  .995140 cc2=  .641587 lx=  8.77194 if=  72 il=  79 4/10/2020  n=   7 now=     873 end=       6450       197       628 U=    25.36 T=  110.7 p1= 638.8 p2=    13.5 ed=   170 7/10/2020   x1=  72. x2=  79. y1=  1.53 y2=  1.25     
GP: Deaths    US_Michigan_Macomb 4/10/2020        79     873    -         197      628     1   170 7/10/2020 
AAA2     1 US_Michigan_Macomb Deaths    cc1=  .994748 cc2=  .616784 lx=  8.77194 if=  73 il=  79 4/10/2020  n=   6 now=     873 end=       6450       197       628 U=    25.48 T=  110.8 p1= 638.8 p2=    13.5 ed=   170 7/10/2020   x1=  73. x2=  79. y1=  1.49 y2=  1.25     
GP: Deaths    US_Michigan_Macomb 4/10/2020        79     873    -         197      628     1   170 7/10/2020 
AAA2     1 US_Michigan_Macomb Deaths    cc1=  .999576 cc2=  .591327 lx=  8.77194 if=  74 il=  79 4/10/2020  n=   5 now=     873 end=       6450       197       628 U=    22.59 T=  107.2 p1= 638.8 p2=    13.5 ed=   160 6/30/2020   x1=  74. x2=  79. y1=  1.47 y2=  1.25     
GP: Deaths    US_Michigan_Macomb 4/10/2020        79     873    -         197      628     1   160 6/30/2020 
AAA2     1 US_Michigan_Macomb Deaths    cc1=  .996696 cc2=  .778478 lx=  6.51194 if=  60 il=  80 4/11/2020  n=  20 now=     873 end=        673       209       532 U=    11.65 T=   81.8 p1= -22.9 p2=   129.7 ed=   109 5/10/2020   x1=  60. x2=  80. y1=  1.87 y2=   .16     
GP: Deaths    US_Michigan_Macomb 4/11/2020        80     873      673     209      532     1   109 5/10/2020 
AAA2     1 US_Michigan_Macomb Deaths    cc1=  .997562 cc2=  .755027 lx=  7.62194 if=  64 il=  80 4/11/2020  n=  16 now=     873 end=       2042       209       532 U=    19.29 T=   95.9 p1= 133.9 p2=    42.8 ed=   141 6/11/2020   x1=  64. x2=  80. y1=  1.65 y2=   .82     
GP: Deaths    US_Michigan_Macomb 4/11/2020        80     873     2042     209      532     1   141 6/11/2020 
AAA2     1 US_Michigan_Macomb Deaths    cc1=  .997150 cc2=  .747150 lx=  7.48194 if=  65 il=  80 4/11/2020  n=  15 now=     873 end=       1775       209       532 U=    18.36 T=   94.0 p1= 103.3 p2=    49.2 ed=   137 6/7/2020    x1=  65. x2=  80. y1=  1.58 y2=   .76     
GP: Deaths    US_Michigan_Macomb 4/11/2020        80     873     1775     209      532     1   137 6/7/2020  
AAA2     1 US_Michigan_Macomb Deaths    cc1=  .996609 cc2=  .738410 lx=  7.35194 if=  66 il=  80 4/11/2020  n=  14 now=     873 end=       1559       209       532 U=    17.28 T=   92.1 p1=  78.6 p2=    56.0 ed=   132 6/2/2020    x1=  66. x2=  80. y1=  1.51 y2=   .70     
GP: Deaths    US_Michigan_Macomb 4/11/2020        80     873     1559     209      532     1   132 6/2/2020  
AAA2     1 US_Michigan_Macomb Deaths    cc1=  .995827 cc2=  .728566 lx=  7.38194 if=  67 il=  80 4/11/2020  n=  13 now=     873 end=       1606       209       532 U=    16.98 T=   92.1 p1=  84.0 p2=    54.4 ed=   132 6/2/2020    x1=  67. x2=  80. y1=  1.48 y2=   .71     
GP: Deaths    US_Michigan_Macomb 4/11/2020        80     873     1606     209      532     1   132 6/2/2020  
AAA2     1 US_Michigan_Macomb Deaths    cc1=  .995095 cc2=  .693584 lx=  8.77194 if=  70 il=  80 4/11/2020  n=  10 now=     873 end=       6450       209       532 U=    29.03 T=  115.8 p1= 638.8 p2=    13.5 ed=   184 7/24/2020   x1=  70. x2=  80. y1=  1.58 y2=  1.23     
GP: Deaths    US_Michigan_Macomb 4/11/2020        80     873    -         209      532     1   184 7/24/2020 
AAA2     1 US_Michigan_Macomb Deaths    cc1=  .995590 cc2=  .679362 lx=  8.77194 if=  71 il=  80 4/11/2020  n=   9 now=     873 end=       6450       209       532 U=    28.34 T=  114.9 p1= 638.8 p2=    13.5 ed=   181 7/21/2020   x1=  71. x2=  80. y1=  1.55 y2=  1.23     
GP: Deaths    US_Michigan_Macomb 4/11/2020        80     873    -         209      532     1   181 7/21/2020 
AAA2     1 US_Michigan_Macomb Deaths    cc1=  .995969 cc2=  .662636 lx=  8.77194 if=  72 il=  80 4/11/2020  n=   8 now=     873 end=       6450       209       532 U=    27.30 T=  113.6 p1= 638.8 p2=    13.5 ed=   178 7/18/2020   x1=  72. x2=  80. y1=  1.53 y2=  1.23     
GP: Deaths    US_Michigan_Macomb 4/11/2020        80     873    -         209      532     1   178 7/18/2020 
AAA2     1 US_Michigan_Macomb Deaths    cc1=  .995151 cc2=  .641597 lx=  8.77194 if=  73 il=  80 4/11/2020  n=   7 now=     873 end=       6450       209       532 U=    27.71 T=  114.2 p1= 638.8 p2=    13.5 ed=   179 7/19/2020   x1=  73. x2=  80. y1=  1.49 y2=  1.23     
GP: Deaths    US_Michigan_Macomb 4/11/2020        80     873    -         209      532     1   179 7/19/2020 
AAA2     1 US_Michigan_Macomb Deaths    cc1=  .997404 cc2=  .619440 lx=  6.56194 if=  74 il=  80 4/11/2020  n=   6 now=     873 end=        707       209       532 U=    10.64 T=   82.1 p1= -19.0 p2=   123.5 ed=   107 5/8/2020    x1=  74. x2=  80. y1=   .76 y2=   .20     
GP: Deaths    US_Michigan_Macomb 4/11/2020        80     873      707     209      532     1   107 5/8/2020  
AAA1     1 US_Michigan_Macomb Deaths    cc1=  .996027 cc2=  .587779 lx=  6.27194 if=  75 il=  80 4/11/2020  n=   5 now=     873 end=        529       209       532 U=     8.56 T=   79.4 p1= -39.4 p2=   165.0 ed=    99 4/30/2020   x1=  75. x2=  80. y1=   .51 y2=  -.07 BEST
AAA2     1 US_Michigan_Macomb Deaths    cc1=  .996027 cc2=  .587779 lx=  6.27294 if=  75 il=  80 4/11/2020  n=   5 now=     873 end=        529       209       532 U=     8.56 T=   79.4 p1= -39.4 p2=   165.0 ed=    99 4/30/2020   x1=  75. x2=  80. y1=   .51 y2=  -.07 BEST
GP: Deaths    US_Michigan_Macomb 4/11/2020        80     873      529     209      532     1    99 4/30/2020 
AAA2     1 US_Michigan_Macomb Deaths    cc1=  .997074 cc2=  .783873 lx=  6.47194 if=  60 il=  81 4/12/2020  n=  21 now=     873 end=        646       217       241 U=    11.80 T=   82.0 p1= -26.0 p2=   135.1 ed=   109 5/10/2020   x1=  60. x2=  81. y1=  1.87 y2=   .09     
GP: Deaths    US_Michigan_Macomb 4/12/2020        81     873      646     217      241     1   109 5/10/2020 
AAA2     1 US_Michigan_Macomb Deaths    cc1=  .997069 cc2=  .778851 lx=  6.59194 if=  61 il=  81 4/12/2020  n=  20 now=     873 end=        729       217       241 U=    12.64 T=   83.4 p1= -16.5 p2=   119.8 ed=   113 5/14/2020   x1=  61. x2=  81. y1=  1.77 y2=   .19     
GP: Deaths    US_Michigan_Macomb 4/12/2020        81     873      729     217      241     1   113 5/14/2020 
AAA2     1 US_Michigan_Macomb Deaths    cc1=  .997505 cc2=  .761803 lx=  7.27194 if=  64 il=  81 4/12/2020  n=  17 now=     873 end=       1439       217       241 U=    17.97 T=   92.5 p1=  64.8 p2=    60.7 ed=   134 6/4/2020    x1=  64. x2=  81. y1=  1.58 y2=   .64     
GP: Deaths    US_Michigan_Macomb 4/12/2020        81     873     1439     217      241     1   134 6/4/2020  
AAA2     1 US_Michigan_Macomb Deaths    cc1=  .997139 cc2=  .754603 lx=  7.15194 if=  65 il=  81 4/12/2020  n=  16 now=     873 end=       1276       217       241 U=    17.12 T=   90.8 p1=  46.2 p2=    68.4 ed=   131 6/1/2020    x1=  65. x2=  81. y1=  1.51 y2=   .57     
GP: Deaths    US_Michigan_Macomb 4/12/2020        81     873     1276     217      241     1   131 6/1/2020  
AAA2     1 US_Michigan_Macomb Deaths    cc1=  .996660 cc2=  .746660 lx=  7.03194 if=  66 il=  81 4/12/2020  n=  15 now=     873 end=       1132       217       241 U=    16.08 T=   89.1 p1=  29.7 p2=    77.1 ed=   127 5/28/2020   x1=  66. x2=  81. y1=  1.43 y2=   .50     
GP: Deaths    US_Michigan_Macomb 4/12/2020        81     873     1132     217      241     1   127 5/28/2020 
AAA2     1 US_Michigan_Macomb Deaths    cc1=  .995944 cc2=  .737745 lx=  7.02194 if=  67 il=  81 4/12/2020  n=  14 now=     873 end=       1120       217       241 U=    15.61 T=   88.7 p1=  28.3 p2=    77.9 ed=   125 5/26/2020   x1=  67. x2=  81. y1=  1.39 y2=   .50     
GP: Deaths    US_Michigan_Macomb 4/12/2020        81     873     1120     217      241     1   125 5/26/2020 
AAA2     1 US_Michigan_Macomb Deaths    cc1=  .994668 cc2=  .705993 lx=  8.77194 if=  70 il=  81 4/12/2020  n=  11 now=     873 end=       6450       217       241 U=    30.94 T=  118.8 p1= 638.8 p2=    13.5 ed=   191 7/31/2020   x1=  70. x2=  81. y1=  1.58 y2=  1.22     
GP: Deaths    US_Michigan_Macomb 4/12/2020        81     873    -         217      241     1   191 7/31/2020 
AAA2     1 US_Michigan_Macomb Deaths    cc1=  .994221 cc2=  .692710 lx=  8.77194 if=  71 il=  81 4/12/2020  n=  10 now=     873 end=       6450       217       241 U=    30.43 T=  118.2 p1= 638.8 p2=    13.5 ed=   189 7/29/2020   x1=  71. x2=  81. y1=  1.55 y2=  1.22     
GP: Deaths    US_Michigan_Macomb 4/12/2020        81     873    -         217      241     1   189 7/29/2020 
AAA2     1 US_Michigan_Macomb Deaths    cc1=  .993431 cc2=  .677203 lx=  7.30194 if=  72 il=  81 4/12/2020  n=   9 now=     873 end=       1483       217       241 U=    18.49 T=   93.1 p1=  69.9 p2=    58.9 ed=   136 6/6/2020    x1=  72. x2=  81. y1=  1.14 y2=   .65     
GP: Deaths    US_Michigan_Macomb 4/12/2020        81     873     1483     217      241     1   136 6/6/2020  
AAA2     1 US_Michigan_Macomb Deaths    cc1=  .992142 cc2=  .658809 lx=  6.36194 if=  73 il=  81 4/12/2020  n=   8 now=     873 end=        579       217       241 U=    11.21 T=   80.8 p1= -33.7 p2=   150.8 ed=   107 5/8/2020    x1=  73. x2=  81. y1=   .70 y2=  -.02     
GP: Deaths    US_Michigan_Macomb 4/12/2020        81     873      579     217      241     1   107 5/8/2020  
AAA2     1 US_Michigan_Macomb Deaths    cc1=  .993904 cc2=  .640350 lx=  5.80194 if=  74 il=  81 4/12/2020  n=   7 now=     873 end=        330       217       241 U=     5.90 T=   75.9 p1= -62.2 p2=   264.5 ed=    89 4/20/2020   x1=  74. x2=  81. y1=   .32 y2=  -.86     
