TEST last_day=  735 method= last 
MH:     0 Country_Region                                            142 Case_Typ         nCases nDeaths 1/23/20 1/24/20 1/25/20  6/7/20  6/8/20  6/9/20
ML aaa nday1  139 6/9/2020       14374.00000        9.57318
TAB:  US_Arizona_Maricopa Confirmed Date   Day     Real      MAX  Predict    Count      Min      Max      Med
AAA2     1 US_Arizona_Maricopa Confirmed cc1=  .969622 cc2=  .857819 lx=  9.25318 if=  23 il= 102 5/3/2020   n=  79 now=   14374 end=      10437      4585      6107 U=    32.64 T=   95.6 p1= -27.4 p2=   137.7 ed=   172 7/12/2020   x1=  23. x2= 102. y1=  2.22 y2=  -.20     
GP: Confirmed US_Arizona_Maricopa 5/3/2020        102   14374    10437    4585     6107    14   172 7/12/2020 
AAA2     1 US_Arizona_Maricopa Confirmed cc1=  .971383 cc2=  .858874 lx=  9.19318 if=  24 il= 102 5/3/2020   n=  78 now=   14374 end=       9829      4585      6107 U=    31.33 T=   93.5 p1= -31.6 p2=   146.2 ed=   167 7/7/2020    x1=  24. x2= 102. y1=  2.22 y2=  -.27     
GP: Confirmed US_Arizona_Maricopa 5/3/2020        102   14374     9829    4585     6107    14   167 7/7/2020  
AAA2     1 US_Arizona_Maricopa Confirmed cc1=  .973112 cc2=  .859885 lx=  9.14318 if=  25 il= 102 5/3/2020   n=  77 now=   14374 end=       9350      4585      6107 U=    30.17 T=   91.8 p1= -35.0 p2=   153.7 ed=   162 7/2/2020    x1=  25. x2= 102. y1=  2.21 y2=  -.34     
GP: Confirmed US_Arizona_Maricopa 5/3/2020        102   14374     9350    4585     6107    14   162 7/2/2020  
AAA2     1 US_Arizona_Maricopa Confirmed cc1=  .974805 cc2=  .860845 lx=  9.10318 if=  26 il= 102 5/3/2020   n=  76 now=   14374 end=       8983      4585      6107 U=    29.17 T=   90.4 p1= -37.5 p2=   160.0 ed=   159 6/29/2020   x1=  26. x2= 102. y1=  2.21 y2=  -.40     
GP: Confirmed US_Arizona_Maricopa 5/3/2020        102   14374     8983    4585     6107    14   159 6/29/2020 
AAA2     1 US_Arizona_Maricopa Confirmed cc1=  .976458 cc2=  .861750 lx=  9.05318 if=  27 il= 102 5/3/2020   n=  75 now=   14374 end=       8545      4585      6107 U=    28.02 T=   88.7 p1= -40.6 p2=   168.2 ed=   154 6/24/2020   x1=  27. x2= 102. y1=  2.20 y2=  -.47     
GP: Confirmed US_Arizona_Maricopa 5/3/2020        102   14374     8545    4585     6107    14   154 6/24/2020 
AAA2     1 US_Arizona_Maricopa Confirmed cc1=  .978065 cc2=  .862595 lx=  9.01318 if=  28 il= 102 5/3/2020   n=  74 now=   14374 end=       8210      4585      6107 U=    27.02 T=   87.4 p1= -42.9 p2=   175.1 ed=   151 6/21/2020   x1=  28. x2= 102. y1=  2.20 y2=  -.54     
GP: Confirmed US_Arizona_Maricopa 5/3/2020        102   14374     8210    4585     6107    14   151 6/21/2020 
AAA2     1 US_Arizona_Maricopa Confirmed cc1=  .979622 cc2=  .863375 lx=  8.98318 if=  29 il= 102 5/3/2020   n=  73 now=   14374 end=       7967      4585      6107 U=    26.18 T=   86.5 p1= -44.6 p2=   180.4 ed=   148 6/18/2020   x1=  29. x2= 102. y1=  2.20 y2=  -.59     
GP: Confirmed US_Arizona_Maricopa 5/3/2020        102   14374     7967    4585     6107    14   148 6/18/2020 
AAA2     1 US_Arizona_Maricopa Confirmed cc1=  .981124 cc2=  .864082 lx=  8.95318 if=  30 il= 102 5/3/2020   n=  72 now=   14374 end=       7732      4585      6107 U=    25.34 T=   85.6 p1= -46.2 p2=   185.9 ed=   145 6/15/2020   x1=  30. x2= 102. y1=  2.19 y2=  -.65     
GP: Confirmed US_Arizona_Maricopa 5/3/2020        102   14374     7732    4585     6107    14   145 6/15/2020 
AAA2     1 US_Arizona_Maricopa Confirmed cc1=  .982563 cc2=  .864712 lx=  8.92318 if=  31 il= 102 5/3/2020   n=  71 now=   14374 end=       7503      4585      6107 U=    24.51 T=   84.6 p1= -47.8 p2=   191.6 ed=   142 6/12/2020   x1=  31. x2= 102. y1=  2.19 y2=  -.71     
GP: Confirmed US_Arizona_Maricopa 5/3/2020        102   14374     7503    4585     6107    14   142 6/12/2020 
AAA2     1 US_Arizona_Maricopa Confirmed cc1=  .983936 cc2=  .865258 lx=  8.89318 if=  32 il= 102 5/3/2020   n=  70 now=   14374 end=       7282      4585      6107 U=    23.68 T=   83.7 p1= -49.3 p2=   197.4 ed=   139 6/9/2020    x1=  32. x2= 102. y1=  2.19 y2=  -.77     
GP: Confirmed US_Arizona_Maricopa 5/3/2020        102   14374     7282    4585     6107    14   139 6/9/2020  
AAA2     1 US_Arizona_Maricopa Confirmed cc1=  .985234 cc2=  .865711 lx=  8.86318 if=  33 il= 102 5/3/2020   n=  69 now=   14374 end=       7066      4585      6107 U=    22.85 T=   82.9 p1= -50.8 p2=   203.4 ed=   136 6/6/2020    x1=  33. x2= 102. y1=  2.18 y2=  -.84     
GP: Confirmed US_Arizona_Maricopa 5/3/2020        102   14374     7066    4585     6107    14   136 6/6/2020  
AAA2     1 US_Arizona_Maricopa Confirmed cc1=  .986453 cc2=  .866067 lx=  8.84318 if=  34 il= 102 5/3/2020   n=  68 now=   14374 end=       6926      4585      6107 U=    22.19 T=   82.4 p1= -51.8 p2=   207.5 ed=   134 6/4/2020    x1=  34. x2= 102. y1=  2.18 y2=  -.89     
GP: Confirmed US_Arizona_Maricopa 5/3/2020        102   14374     6926    4585     6107    14   134 6/4/2020  
AAA2     1 US_Arizona_Maricopa Confirmed cc1=  .987584 cc2=  .866316 lx=  8.82318 if=  35 il= 102 5/3/2020   n=  67 now=   14374 end=       6789      4585      6107 U=    21.53 T=   81.9 p1= -52.8 p2=   211.7 ed=   132 6/2/2020    x1=  35. x2= 102. y1=  2.18 y2=  -.93     
GP: Confirmed US_Arizona_Maricopa 5/3/2020        102   14374     6789    4585     6107    14   132 6/2/2020  
AAA2     1 US_Arizona_Maricopa Confirmed cc1=  .988620 cc2=  .866451 lx=  8.80318 if=  36 il= 102 5/3/2020   n=  66 now=   14374 end=       6655      4585      6107 U=    20.87 T=   81.4 p1= -53.7 p2=   216.0 ed=   130 5/31/2020   x1=  36. x2= 102. y1=  2.18 y2=  -.99     
GP: Confirmed US_Arizona_Maricopa 5/3/2020        102   14374     6655    4585     6107    14   130 5/31/2020 
AAA2     1 US_Arizona_Maricopa Confirmed cc1=  .989554 cc2=  .866463 lx=  8.78318 if=  37 il= 102 5/3/2020   n=  65 now=   14374 end=       6523      4585      6107 U=    20.22 T=   80.9 p1= -54.6 p2=   220.4 ed=   128 5/29/2020   x1=  37. x2= 102. y1=  2.17 y2= -1.04     
GP: Confirmed US_Arizona_Maricopa 5/3/2020        102   14374     6523    4585     6107    14   128 5/29/2020 
AAA2     1 US_Arizona_Maricopa Confirmed cc1=  .990379 cc2=  .866344 lx=  8.77318 if=  38 il= 102 5/3/2020   n=  64 now=   14374 end=       6458      4585      6107 U=    19.74 T=   80.9 p1= -55.1 p2=   222.6 ed=   127 5/28/2020   x1=  38. x2= 102. y1=  2.17 y2= -1.07     
GP: Confirmed US_Arizona_Maricopa 5/3/2020        102   14374     6458    4585     6107    14   127 5/28/2020 
AAA1     1 US_Arizona_Maricopa Confirmed cc1=  .991087 cc2=  .866087 lx=  8.75318 if=  39 il= 102 5/3/2020   n=  63 now=   14374 end=       6330      4585      6107 U=    19.09 T=   80.4 p1= -56.0 p2=   227.1 ed=   125 5/26/2020   x1=  39. x2= 102. y1=  2.17 y2= -1.13 BEST
AAA2     1 US_Arizona_Maricopa Confirmed cc1=  .991087 cc2=  .866087 lx=  8.75518 if=  39 il= 102 5/3/2020   n=  63 now=   14374 end=       6330      4585      6107 U=    19.09 T=   80.4 p1= -56.0 p2=   227.1 ed=   125 5/26/2020   x1=  39. x2= 102. y1=  2.17 y2= -1.13 BEST
GP: Confirmed US_Arizona_Maricopa 5/3/2020        102   14374     6330    4585     6107    14   125 5/26/2020 
AAA1     1 US_Arizona_Maricopa Confirmed cc1=  .991670 cc2=  .865682 lx=  8.74318 if=  40 il= 102 5/3/2020   n=  62 now=   14374 end=       6267      4585      6107 U=    18.61 T=   80.4 p1= -56.4 p2=   229.4 ed=   124 5/25/2020   x1=  40. x2= 102. y1=  2.17 y2= -1.16 BEST
AAA2     1 US_Arizona_Maricopa Confirmed cc1=  .991670 cc2=  .865682 lx=  8.74118 if=  40 il= 102 5/3/2020   n=  62 now=   14374 end=       6267      4585      6107 U=    18.61 T=   80.4 p1= -56.4 p2=   229.4 ed=   124 5/25/2020   x1=  40. x2= 102. y1=  2.17 y2= -1.16 BEST
GP: Confirmed US_Arizona_Maricopa 5/3/2020        102   14374     6267    4585     6107    14   124 5/25/2020 
AAA1     1 US_Arizona_Maricopa Confirmed cc1=  .992121 cc2=  .865121 lx=  8.73318 if=  41 il= 102 5/3/2020   n=  61 now=   14374 end=       6205      4585      6107 U=    18.14 T=   80.3 p1= -56.8 p2=   231.7 ed=   123 5/24/2020   x1=  41. x2= 102. y1=  2.17 y2= -1.20 BEST
AAA2     1 US_Arizona_Maricopa Confirmed cc1=  .992122 cc2=  .865121 lx=  8.72918 if=  41 il= 102 5/3/2020   n=  61 now=   14374 end=       6205      4585      6107 U=    18.14 T=   80.3 p1= -56.8 p2=   231.7 ed=   123 5/24/2020   x1=  41. x2= 102. y1=  2.17 y2= -1.20 BEST
GP: Confirmed US_Arizona_Maricopa 5/3/2020        102   14374     6205    4585     6107    14   123 5/24/2020 
AAA1     1 US_Arizona_Maricopa Confirmed cc1=  .992434 cc2=  .864398 lx=  8.71318 if=  42 il= 102 5/3/2020   n=  60 now=   14374 end=       6082      4585      6107 U=    17.50 T=   79.9 p1= -57.7 p2=   236.3 ed=   121 5/22/2020   x1=  42. x2= 102. y1=  2.16 y2= -1.26 BEST
AAA2     1 US_Arizona_Maricopa Confirmed cc1=  .992436 cc2=  .864398 lx=  8.71818 if=  42 il= 102 5/3/2020   n=  60 now=   14374 end=       6082      4585      6107 U=    17.50 T=   79.9 p1= -57.7 p2=   236.3 ed=   121 5/22/2020   x1=  42. x2= 102. y1=  2.16 y2= -1.26 BEST
GP: Confirmed US_Arizona_Maricopa 5/3/2020        102   14374     6082    4585     6107    14   121 5/22/2020 
AAA1     1 US_Arizona_Maricopa Confirmed cc1=  .992607 cc2=  .863507 lx=  8.71318 if=  43 il= 102 5/3/2020   n=  59 now=   14374 end=       6082      4585      6107 U=    17.21 T=   80.3 p1= -57.7 p2=   236.3 ed=   120 5/21/2020   x1=  43. x2= 102. y1=  2.16 y2= -1.26 BEST
AAA2     1 US_Arizona_Maricopa Confirmed cc1=  .992608 cc2=  .863507 lx=  8.70818 if=  43 il= 102 5/3/2020   n=  59 now=   14374 end=       6082      4585      6107 U=    17.21 T=   80.3 p1= -57.7 p2=   236.3 ed=   120 5/21/2020   x1=  43. x2= 102. y1=  2.16 y2= -1.26 BEST
GP: Confirmed US_Arizona_Maricopa 5/3/2020        102   14374     6082    4585     6107    14   120 5/21/2020 
AAA1     1 US_Arizona_Maricopa Confirmed cc1=  .992636 cc2=  .862447 lx=  8.70318 if=  44 il= 102 5/3/2020   n=  58 now=   14374 end=       6022      4585      6107 U=    17.16 T=   79.7 p1= -58.1 p2=   238.7 ed=   120 5/21/2020   x1=  44. x2= 102. y1=  2.08 y2= -1.30 BEST
AAA2     1 US_Arizona_Maricopa Confirmed cc1=  .992637 cc2=  .862447 lx=  8.70018 if=  44 il= 102 5/3/2020   n=  58 now=   14374 end=       6022      4585      6107 U=    17.16 T=   79.7 p1= -58.1 p2=   238.7 ed=   120 5/21/2020   x1=  44. x2= 102. y1=  2.08 y2= -1.30 BEST
GP: Confirmed US_Arizona_Maricopa 5/3/2020        102   14374     6022    4585     6107    14   120 5/21/2020 
AAA1     1 US_Arizona_Maricopa Confirmed cc1=  .992855 cc2=  .861548 lx=  8.69318 if=  45 il= 102 5/3/2020   n=  57 now=   14374 end=       5962      4585      6107 U=    16.68 T=   79.7 p1= -58.5 p2=   241.1 ed=   119 5/20/2020   x1=  45. x2= 102. y1=  2.08 y2= -1.34 BEST
AAA2     1 US_Arizona_Maricopa Confirmed cc1=  .992855 cc2=  .861548 lx=  8.69118 if=  45 il= 102 5/3/2020   n=  57 now=   14374 end=       5962      4585      6107 U=    16.68 T=   79.7 p1= -58.5 p2=   241.1 ed=   119 5/20/2020   x1=  45. x2= 102. y1=  2.08 y2= -1.34 BEST
GP: Confirmed US_Arizona_Maricopa 5/3/2020        102   14374     5962    4585     6107    14   119 5/20/2020 
AAA1     1 US_Arizona_Maricopa Confirmed cc1=  .992918 cc2=  .860465 lx=  8.68318 if=  46 il= 102 5/3/2020   n=  56 now=   14374 end=       5902      4585      6107 U=    16.21 T=   79.7 p1= -58.9 p2=   243.5 ed=   117 5/18/2020   x1=  46. x2= 102. y1=  2.08 y2= -1.38 BEST
AAA2     1 US_Arizona_Maricopa Confirmed cc1=  .992918 cc2=  .860465 lx=  8.68318 if=  46 il= 102 5/3/2020   n=  56 now=   14374 end=       5902      4585      6107 U=    16.21 T=   79.7 p1= -58.9 p2=   243.5 ed=   117 5/18/2020   x1=  46. x2= 102. y1=  2.08 y2= -1.38 BEST
GP: Confirmed US_Arizona_Maricopa 5/3/2020        102   14374     5902    4585     6107    14   117 5/18/2020 
AAA1     1 US_Arizona_Maricopa Confirmed cc1=  .992827 cc2=  .859196 lx=  8.67318 if=  47 il= 102 5/3/2020   n=  55 now=   14374 end=       5844      4585      6107 U=    15.75 T=   79.7 p1= -59.3 p2=   246.0 ed=   116 5/17/2020   x1=  47. x2= 102. y1=  2.08 y2= -1.42 BEST
AAA2     1 US_Arizona_Maricopa Confirmed cc1=  .992829 cc2=  .859196 lx=  8.67718 if=  47 il= 102 5/3/2020   n=  55 now=   14374 end=       5844      4585      6107 U=    15.75 T=   79.7 p1= -59.3 p2=   246.0 ed=   116 5/17/2020   x1=  47. x2= 102. y1=  2.08 y2= -1.42 BEST
GP: Confirmed US_Arizona_Maricopa 5/3/2020        102   14374     5844    4585     6107    14   116 5/17/2020 
AAA1     1 US_Arizona_Maricopa Confirmed cc1=  .992595 cc2=  .857755 lx=  8.67318 if=  48 il= 102 5/3/2020   n=  54 now=   14374 end=       5844      4585      6107 U=    15.46 T=   80.1 p1= -59.3 p2=   246.0 ed=   116 5/17/2020   x1=  48. x2= 102. y1=  2.08 y2= -1.42 BEST
AAA2     1 US_Arizona_Maricopa Confirmed cc1=  .992595 cc2=  .857755 lx=  8.67218 if=  48 il= 102 5/3/2020   n=  54 now=   14374 end=       5844      4585      6107 U=    15.46 T=   80.1 p1= -59.3 p2=   246.0 ed=   116 5/17/2020   x1=  48. x2= 102. y1=  2.08 y2= -1.42 BEST
GP: Confirmed US_Arizona_Maricopa 5/3/2020        102   14374     5844    4585     6107    14   116 5/17/2020 
AAA1     1 US_Arizona_Maricopa Confirmed cc1=  .992236 cc2=  .856154 lx=  8.67318 if=  49 il= 102 5/3/2020   n=  53 now=   14374 end=       5844      4585      6107 U=    15.40 T=   80.2 p1= -59.3 p2=   246.0 ed=   116 5/17/2020   x1=  49. x2= 102. y1=  2.02 y2= -1.42 BEST
AAA2     1 US_Arizona_Maricopa Confirmed cc1=  .992238 cc2=  .856154 lx=  8.66918 if=  49 il= 102 5/3/2020   n=  53 now=   14374 end=       5844      4585      6107 U=    15.40 T=   80.2 p1= -59.3 p2=   246.0 ed=   116 5/17/2020   x1=  49. x2= 102. y1=  2.02 y2= -1.42 BEST
GP: Confirmed US_Arizona_Maricopa 5/3/2020        102   14374     5844    4585     6107    14   116 5/17/2020 
AAA2     1 US_Arizona_Maricopa Confirmed cc1=  .991849 cc2=  .854489 lx=  8.66318 if=  50 il= 102 5/3/2020   n=  52 now=   14374 end=       5785      4585      6107 U=    14.93 T=   80.2 p1= -59.8 p2=   248.5 ed=   115 5/16/2020   x1=  50. x2= 102. y1=  2.02 y2= -1.46     
GP: Confirmed US_Arizona_Maricopa 5/3/2020        102   14374     5785    4585     6107    14   115 5/16/2020 
AAA2     1 US_Arizona_Maricopa Confirmed cc1=  .991373 cc2=  .852698 lx=  8.66318 if=  51 il= 102 5/3/2020   n=  51 now=   14374 end=       5785      4585      6107 U=    14.65 T=   80.6 p1= -59.8 p2=   248.5 ed=   115 5/16/2020   x1=  51. x2= 102. y1=  2.02 y2= -1.46     
GP: Confirmed US_Arizona_Maricopa 5/3/2020        102   14374     5785    4585     6107    14   115 5/16/2020 
AAA2     1 US_Arizona_Maricopa Confirmed cc1=  .990874 cc2=  .850846 lx=  8.66318 if=  52 il= 102 5/3/2020   n=  50 now=   14374 end=       5785      4585      6107 U=    14.52 T=   80.8 p1= -59.8 p2=   248.5 ed=   115 5/16/2020   x1=  52. x2= 102. y1=  1.98 y2= -1.46     
GP: Confirmed US_Arizona_Maricopa 5/3/2020        102   14374     5785    4585     6107    14   115 5/16/2020 
AAA1     1 US_Arizona_Maricopa Confirmed cc1=  .990384 cc2=  .848962 lx=  8.67318 if=  53 il= 102 5/3/2020   n=  49 now=   14374 end=       5844      4585      6107 U=    14.40 T=   81.6 p1= -59.3 p2=   246.0 ed=   115 5/16/2020   x1=  53. x2= 102. y1=  1.99 y2= -1.42 BEST
AAA2     1 US_Arizona_Maricopa Confirmed cc1=  .990384 cc2=  .848962 lx=  8.67118 if=  53 il= 102 5/3/2020   n=  49 now=   14374 end=       5844      4585      6107 U=    14.40 T=   81.6 p1= -59.3 p2=   246.0 ed=   115 5/16/2020   x1=  53. x2= 102. y1=  1.99 y2= -1.42 BEST
GP: Confirmed US_Arizona_Maricopa 5/3/2020        102   14374     5844    4585     6107    14   115 5/16/2020 
AAA1     1 US_Arizona_Maricopa Confirmed cc1=  .990079 cc2=  .847222 lx=  8.68318 if=  54 il= 102 5/3/2020   n=  48 now=   14374 end=       5902      4585      6107 U=    14.71 T=   81.8 p1= -58.9 p2=   243.5 ed=   116 5/17/2020   x1=  54. x2= 102. y1=  1.89 y2= -1.38 BEST
AAA2     1 US_Arizona_Maricopa Confirmed cc1=  .990080 cc2=  .847222 lx=  8.68018 if=  54 il= 102 5/3/2020   n=  48 now=   14374 end=       5902      4585      6107 U=    14.71 T=   81.8 p1= -58.9 p2=   243.5 ed=   116 5/17/2020   x1=  54. x2= 102. y1=  1.89 y2= -1.38 BEST
GP: Confirmed US_Arizona_Maricopa 5/3/2020        102   14374     5902    4585     6107    14   116 5/17/2020 
AAA1     1 US_Arizona_Maricopa Confirmed cc1=  .989953 cc2=  .842511 lx=  8.72318 if=  57 il= 102 5/3/2020   n=  45 now=   14374 end=       6143      4585      6107 U=    15.22 T=   83.3 p1= -57.3 p2=   234.0 ed=   119 5/20/2020   x1=  57. x2= 102. y1=  1.73 y2= -1.23 BEST
AAA2     1 US_Arizona_Maricopa Confirmed cc1=  .989953 cc2=  .842511 lx=  8.72518 if=  57 il= 102 5/3/2020   n=  45 now=   14374 end=       6143      4585      6107 U=    15.22 T=   83.3 p1= -57.3 p2=   234.0 ed=   119 5/20/2020   x1=  57. x2= 102. y1=  1.73 y2= -1.23 BEST
GP: Confirmed US_Arizona_Maricopa 5/3/2020        102   14374     6143    4585     6107    14   119 5/20/2020 
AAA2     1 US_Arizona_Maricopa Confirmed cc1=  .992759 cc2=  .836585 lx=  8.91318 if=  62 il= 102 5/3/2020   n=  40 now=   14374 end=       7429      4585      6107 U=    19.85 T=   87.5 p1= -48.3 p2=   193.5 ed=   134 6/4/2020    x1=  62. x2= 102. y1=  1.29 y2=  -.73     
GP: Confirmed US_Arizona_Maricopa 5/3/2020        102   14374     7429    4585     6107    14   134 6/4/2020  
AAA2     1 US_Arizona_Maricopa Confirmed cc1=  .992926 cc2=  .834812 lx=  8.95318 if=  63 il= 102 5/3/2020   n=  39 now=   14374 end=       7732      4585      6107 U=    20.74 T=   88.5 p1= -46.2 p2=   185.9 ed=   137 6/7/2020    x1=  63. x2= 102. y1=  1.23 y2=  -.65     
GP: Confirmed US_Arizona_Maricopa 5/3/2020        102   14374     7732    4585     6107    14   137 6/7/2020  
AAA2     1 US_Arizona_Maricopa Confirmed cc1=  .993176 cc2=  .833048 lx=  9.00318 if=  64 il= 102 5/3/2020   n=  38 now=   14374 end=       8128      4585      6107 U=    21.69 T=   89.9 p1= -43.5 p2=   176.8 ed=   141 6/11/2020   x1=  64. x2= 102. y1=  1.19 y2=  -.56     
GP: Confirmed US_Arizona_Maricopa 5/3/2020        102   14374     8128    4585     6107    14   141 6/11/2020 
AAA2     1 US_Arizona_Maricopa Confirmed cc1=  .993771 cc2=  .831550 lx=  9.08318 if=  65 il= 102 5/3/2020   n=  37 now=   14374 end=       8805      4585      6107 U=    23.77 T=   91.9 p1= -38.7 p2=   163.2 ed=   147 6/17/2020   x1=  65. x2= 102. y1=  1.13 y2=  -.43     
GP: Confirmed US_Arizona_Maricopa 5/3/2020        102   14374     8805    4585     6107    14   147 6/17/2020 
AAA2     1 US_Arizona_Maricopa Confirmed cc1=  .994028 cc2=  .829629 lx=  9.15318 if=  66 il= 102 5/3/2020   n=  36 now=   14374 end=       9444      4585      6107 U=    25.09 T=   93.9 p1= -34.3 p2=   152.2 ed=   153 6/23/2020   x1=  66. x2= 102. y1=  1.11 y2=  -.32     
GP: Confirmed US_Arizona_Maricopa 5/3/2020        102   14374     9444    4585     6107    14   153 6/23/2020 
AAA2     1 US_Arizona_Maricopa Confirmed cc1=  .995595 cc2=  .826564 lx=  9.44318 if=  68 il= 102 5/3/2020   n=  34 now=   14374 end=      12621      4585      6107 U=    32.25 T=  102.4 p1= -12.2 p2=   113.9 ed=   178 7/18/2020   x1=  68. x2= 102. y1=  1.07 y2=   .01     
GP: Confirmed US_Arizona_Maricopa 5/3/2020        102   14374    12621    4585     6107    14   178 7/18/2020 
AAA2     1 US_Arizona_Maricopa Confirmed cc1=  .995828 cc2=  .824330 lx=  9.59318 if=  69 il= 102 5/3/2020   n=  33 now=   14374 end=      14664      4585      6107 U=    35.79 T=  107.4 p1=   2.0 p2=    98.0 ed=   191 7/31/2020   x1=  69. x2= 102. y1=  1.07 y2=   .15     
GP: Confirmed US_Arizona_Maricopa 5/3/2020        102   14374    14664    4585     6107    14   191 7/31/2020 
AAA2     1 US_Arizona_Maricopa Confirmed cc1=  .995993 cc2=  .821915 lx=  9.75318 if=  70 il= 102 5/3/2020   n=  32 now=   14374 end=      17208      4585      6107 U=    39.34 T=  113.0 p1=  19.7 p2=    83.5 ed=   205 8/14/2020   x1=  70. x2= 102. y1=  1.09 y2=   .28     
GP: Confirmed US_Arizona_Maricopa 5/3/2020        102   14374    17208    4585     6107    14   205 8/14/2020 
AAA2     1 US_Arizona_Maricopa Confirmed cc1=  .996291 cc2=  .819514 lx= 10.00318 if=  71 il= 102 5/3/2020   n=  31 now=   14374 end=      22096      4585      6107 U=    44.93 T=  122.3 p1=  53.7 p2=    65.1 ed=   228 9/6/2020    x1=  71. x2= 102. y1=  1.14 y2=   .45     
GP: Confirmed US_Arizona_Maricopa 5/3/2020        102   14374    22096    4585     6107    14   228 9/6/2020  
AAA2     1 US_Arizona_Maricopa Confirmed cc1=  .998186 cc2=  .812490 lx= 11.57318 if=  74 il= 102 5/3/2020   n=  28 now=   14374 end=     106210      4585      6107 U=    84.15 T=  198.4 p1= 638.9 p2=    13.5 ed=   396 2/21/2021   x1=  74. x2= 102. y1=  1.48 y2=  1.15     
GP: Confirmed US_Arizona_Maricopa 5/3/2020        102   14374    -        4585     6107    14   396 2/21/2021 
AAA2     1 US_Arizona_Maricopa Confirmed cc1=  .998082 cc2=  .809100 lx= 11.57318 if=  75 il= 102 5/3/2020   n=  27 now=   14374 end=     106210      4585      6107 U=    85.75 T=  200.2 p1= 638.9 p2=    13.5 ed=   402 2/27/2021   x1=  75. x2= 102. y1=  1.46 y2=  1.15     
GP: Confirmed US_Arizona_Maricopa 5/3/2020        102   14374    -        4585     6107    14   402 2/27/2021 
AAA2     1 US_Arizona_Maricopa Confirmed cc1=  .997861 cc2=  .805411 lx= 11.57318 if=  76 il= 102 5/3/2020   n=  26 now=   14374 end=     106210      4585      6107 U=    85.25 T=  199.6 p1= 638.9 p2=    13.5 ed=   400 2/25/2021   x1=  76. x2= 102. y1=  1.45 y2=  1.15     
