TEST last_day=  735 method= last 
MH:     0 Country_Region                                            142 Case_Typ         nCases nDeaths 1/23/20 1/24/20 1/25/20  6/7/20  6/8/20  6/9/20
ML aaa nday1  139 6/9/2020      203736.00000       12.22458
TAB:  Peru Confirmed Date   Day     Real      MAX  Predict    Count      Min      Max      Med
GP: Deaths    Peru 4/21/2020        90    5738     2428     484     2437     4   149 6/19/2020 
AAA1     1 Peru Deaths    cc1=  .996902 cc2=  .792778 lx=  7.83487 if=  67 il=  90 4/21/2020  n=  23 now=    5738 end=       2527       484      2437 U=    20.99 T=  100.5 p1= -56.0 p2=   227.1 ed=   150 6/20/2020   x1=  67. x2=  90. y1=  1.60 y2=   .50 BEST
AAA2     1 Peru Deaths    cc1=  .996902 cc2=  .792778 lx=  7.83587 if=  67 il=  90 4/21/2020  n=  23 now=    5738 end=       2527       484      2437 U=    20.99 T=  100.5 p1= -56.0 p2=   227.1 ed=   150 6/20/2020   x1=  67. x2=  90. y1=  1.60 y2=   .50 BEST
GP: Deaths    Peru 4/21/2020        90    5738     2527     484     2437     4   150 6/20/2020 
AAA2     1 Peru Deaths    cc1=  .996909 cc2=  .788394 lx=  8.05487 if=  68 il=  90 4/21/2020  n=  22 now=    5738 end=       3149       484      2437 U=    22.99 T=  104.4 p1= -45.1 p2=   182.2 ed=   158 6/28/2020   x1=  68. x2=  90. y1=  1.58 y2=   .63     
GP: Deaths    Peru 4/21/2020        90    5738     3149     484     2437     4   158 6/28/2020 
AAA2     1 Peru Deaths    cc1=  .996905 cc2=  .783704 lx=  8.33487 if=  69 il=  90 4/21/2020  n=  21 now=    5738 end=       4166       484      2437 U=    25.32 T=  109.4 p1= -27.4 p2=   137.7 ed=   169 7/9/2020    x1=  69. x2=  90. y1=  1.60 y2=   .77     
GP: Deaths    Peru 4/21/2020        90    5738     4166     484     2437     4   169 7/9/2020  
AAA2     1 Peru Deaths    cc1=  .997226 cc2=  .779008 lx=  8.90487 if=  70 il=  90 4/21/2020  n=  20 now=    5738 end=       7367       484      2437 U=    30.31 T=  120.4 p1=  28.4 p2=    77.9 ed=   191 7/31/2020   x1=  70. x2=  90. y1=  1.66 y2=  1.00     
GP: Deaths    Peru 4/21/2020        90    5738     7367     484     2437     4   191 7/31/2020 
AAA2     1 Peru Deaths    cc1=  .997975 cc2=  .774368 lx= 10.38487 if=  71 il=  90 4/21/2020  n=  19 now=    5738 end=      32366       484      2437 U=    45.56 T=  155.4 p1= 464.1 p2=    17.7 ed=   262 10/10/2020  x1=  71. x2=  90. y1=  1.85 y2=  1.44     
GP: Deaths    Peru 4/21/2020        90    5738    -         484     2437     4   262 10/10/2020
AAA2     1 Peru Deaths    cc1=  .997640 cc2=  .768225 lx= 10.47487 if=  72 il=  90 4/21/2020  n=  18 now=    5738 end=      35414       484      2437 U=    45.72 T=  156.6 p1= 517.2 p2=    16.2 ed=   264 10/12/2020  x1=  72. x2=  90. y1=  1.85 y2=  1.46     
GP: Deaths    Peru 4/21/2020        90    5738    -         484     2437     4   264 10/12/2020
AAA2     1 Peru Deaths    cc1=  .997368 cc2=  .761666 lx= 10.65487 if=  73 il=  90 4/21/2020  n=  17 now=    5738 end=      42398       484      2437 U=    48.20 T=  162.2 p1= 638.9 p2=    13.5 ed=   275 10/23/2020  x1=  73. x2=  90. y1=  1.85 y2=  1.50     
GP: Deaths    Peru 4/21/2020        90    5738    -         484     2437     4   275 10/23/2020
AAA2     1 Peru Deaths    cc1=  .996879 cc2=  .754343 lx= 10.65487 if=  74 il=  90 4/21/2020  n=  16 now=    5738 end=      42398       484      2437 U=    48.14 T=  162.1 p1= 638.9 p2=    13.5 ed=   275 10/23/2020  x1=  74. x2=  90. y1=  1.83 y2=  1.50     
GP: Deaths    Peru 4/21/2020        90    5738    -         484     2437     4   275 10/23/2020
AAA2     1 Peru Deaths    cc1=  .996262 cc2=  .746262 lx= 10.65487 if=  75 il=  90 4/21/2020  n=  15 now=    5738 end=      42398       484      2437 U=    47.52 T=  161.2 p1= 638.9 p2=    13.5 ed=   273 10/21/2020  x1=  75. x2=  90. y1=  1.81 y2=  1.50     
GP: Deaths    Peru 4/21/2020        90    5738    -         484     2437     4   273 10/21/2020
AAA2     1 Peru Deaths    cc1=  .995630 cc2=  .737431 lx= 10.65487 if=  76 il=  90 4/21/2020  n=  14 now=    5738 end=      42398       484      2437 U=    48.15 T=  162.1 p1= 638.9 p2=    13.5 ed=   275 10/23/2020  x1=  76. x2=  90. y1=  1.79 y2=  1.50     
GP: Deaths    Peru 4/21/2020        90    5738    -         484     2437     4   275 10/23/2020
AAA2     1 Peru Deaths    cc1=  .994658 cc2=  .727397 lx= 10.65487 if=  77 il=  90 4/21/2020  n=  13 now=    5738 end=      42398       484      2437 U=    48.15 T=  162.1 p1= 638.9 p2=    13.5 ed=   275 10/23/2020  x1=  77. x2=  90. y1=  1.77 y2=  1.50     
GP: Deaths    Peru 4/21/2020        90    5738    -         484     2437     4   275 10/23/2020
AAA2     1 Peru Deaths    cc1=  .991557 cc2=  .702882 lx= 10.65487 if=  79 il=  90 4/21/2020  n=  11 now=    5738 end=      42398       484      2437 U=    52.07 T=  168.0 p1= 638.9 p2=    13.5 ed=   290 11/7/2020   x1=  79. x2=  90. y1=  1.71 y2=  1.50     
GP: Deaths    Peru 4/21/2020        90    5738    -         484     2437     4   290 11/7/2020 
AAA2     1 Peru Deaths    cc1=  .992630 cc2=  .691119 lx= 10.65487 if=  80 il=  90 4/21/2020  n=  10 now=    5738 end=      42398       484      2437 U=    50.31 T=  165.4 p1= 638.9 p2=    13.5 ed=   284 11/1/2020   x1=  80. x2=  90. y1=  1.70 y2=  1.50     
GP: Deaths    Peru 4/21/2020        90    5738    -         484     2437     4   284 11/1/2020 
AAA2     1 Peru Deaths    cc1=  .993426 cc2=  .677198 lx= 10.65487 if=  81 il=  90 4/21/2020  n=   9 now=    5738 end=      42398       484      2437 U=    48.14 T=  162.1 p1= 638.9 p2=    13.5 ed=   275 10/23/2020  x1=  81. x2=  90. y1=  1.68 y2=  1.50     
GP: Deaths    Peru 4/21/2020        90    5738    -         484     2437     4   275 10/23/2020
AAA2     1 Peru Deaths    cc1=  .992958 cc2=  .659624 lx= 10.65487 if=  82 il=  90 4/21/2020  n=   8 now=    5738 end=      42398       484      2437 U=    48.24 T=  162.3 p1= 638.9 p2=    13.5 ed=   276 10/24/2020  x1=  82. x2=  90. y1=  1.66 y2=  1.50     
GP: Deaths    Peru 4/21/2020        90    5738    -         484     2437     4   276 10/24/2020
AAA2     1 Peru Deaths    cc1=  .995097 cc2=  .641543 lx= 10.65487 if=  83 il=  90 4/21/2020  n=   7 now=    5738 end=      42398       484      2437 U=    45.49 T=  158.1 p1= 638.9 p2=    13.5 ed=   265 10/13/2020  x1=  83. x2=  90. y1=  1.65 y2=  1.50     
GP: Deaths    Peru 4/21/2020        90    5738    -         484     2437     4   265 10/13/2020
AAA2     1 Peru Deaths    cc1=  .995379 cc2=  .617414 lx= 10.65487 if=  84 il=  90 4/21/2020  n=   6 now=    5738 end=      42398       484      2437 U=    44.56 T=  156.7 p1= 638.9 p2=    13.5 ed=   261 10/9/2020   x1=  84. x2=  90. y1=  1.63 y2=  1.50     
GP: Deaths    Peru 4/21/2020        90    5738    -         484     2437     4   261 10/9/2020 
AAA2     1 Peru Deaths    cc1=  .997317 cc2=  .589068 lx=  7.33487 if=  85 il=  90 4/21/2020  n=   5 now=    5738 end=       1532       484      2437 U=    12.46 T=   91.8 p1= -73.3 p2=   374.5 ed=   121 5/22/2020   x1=  85. x2=  90. y1=   .54 y2=   .14     
GP: Deaths    Peru 4/21/2020        90    5738     1532     484     2437     4   121 5/22/2020 
AAA2     1 Peru Deaths    cc1=  .997826 cc2=  .826328 lx=  8.25487 if=  58 il=  91 4/22/2020  n=  33 now=    5738 end=       3846       530      2649 U=    25.70 T=  108.6 p1= -33.0 p2=   149.2 ed=   169 7/9/2020    x1=  58. x2=  91. y1=  1.97 y2=   .68     
GP: Deaths    Peru 4/22/2020        91    5738     3846     530     2649     3   169 7/9/2020  
AAA2     1 Peru Deaths    cc1=  .997715 cc2=  .823637 lx=  8.17487 if=  59 il=  91 4/22/2020  n=  32 now=    5738 end=       3550       530      2649 U=    25.83 T=  107.6 p1= -38.1 p2=   161.6 ed=   168 7/8/2020    x1=  59. x2=  91. y1=  1.88 y2=   .64     
GP: Deaths    Peru 4/22/2020        91    5738     3550     530     2649     3   168 7/8/2020  
AAA2     1 Peru Deaths    cc1=  .998105 cc2=  .821328 lx=  8.02487 if=  60 il=  91 4/22/2020  n=  31 now=    5738 end=       3056       530      2649 U=    23.88 T=  104.4 p1= -46.7 p2=   187.8 ed=   160 6/30/2020   x1=  60. x2=  91. y1=  1.86 y2=   .56     
GP: Deaths    Peru 4/22/2020        91    5738     3056     530     2649     3   160 6/30/2020 
AAA2     1 Peru Deaths    cc1=  .998147 cc2=  .818542 lx=  7.92487 if=  61 il=  91 4/22/2020  n=  30 now=    5738 end=       2765       530      2649 U=    22.37 T=  102.2 p1= -51.8 p2=   207.5 ed=   155 6/25/2020   x1=  61. x2=  91. y1=  1.84 y2=   .50     
GP: Deaths    Peru 4/22/2020        91    5738     2765     530     2649     3   155 6/25/2020 
AAA1     1 Peru Deaths    cc1=  .997964 cc2=  .815389 lx=  7.90487 if=  62 il=  91 4/22/2020  n=  29 now=    5738 end=       2710       530      2649 U=    22.39 T=  102.0 p1= -52.8 p2=   211.7 ed=   154 6/24/2020   x1=  62. x2=  91. y1=  1.78 y2=   .49 BEST
AAA2     1 Peru Deaths    cc1=  .997964 cc2=  .815389 lx=  7.90887 if=  62 il=  91 4/22/2020  n=  29 now=    5738 end=       2710       530      2649 U=    22.39 T=  102.0 p1= -52.8 p2=   211.7 ed=   154 6/24/2020   x1=  62. x2=  91. y1=  1.78 y2=   .49 BEST
GP: Deaths    Peru 4/22/2020        91    5738     2710     530     2649     3   154 6/24/2020 
AAA1     1 Peru Deaths    cc1=  .997809 cc2=  .812114 lx=  7.85487 if=  63 il=  91 4/22/2020  n=  28 now=    5738 end=       2578       530      2649 U=    21.97 T=  101.1 p1= -55.1 p2=   222.6 ed=   152 6/22/2020   x1=  63. x2=  91. y1=  1.73 y2=   .46 BEST
AAA2     1 Peru Deaths    cc1=  .997809 cc2=  .812114 lx=  7.85887 if=  63 il=  91 4/22/2020  n=  28 now=    5738 end=       2578       530      2649 U=    21.97 T=  101.1 p1= -55.1 p2=   222.6 ed=   152 6/22/2020   x1=  63. x2=  91. y1=  1.73 y2=   .46 BEST
GP: Deaths    Peru 4/22/2020        91    5738     2578     530     2649     3   152 6/22/2020 
AAA2     1 Peru Deaths    cc1=  .997660 cc2=  .808678 lx=  7.80487 if=  64 il=  91 4/22/2020  n=  27 now=    5738 end=       2452       530      2649 U=    20.81 T=   99.9 p1= -57.3 p2=   234.0 ed=   148 6/18/2020   x1=  64. x2=  91. y1=  1.72 y2=   .43     
GP: Deaths    Peru 4/22/2020        91    5738     2452     530     2649     3   148 6/18/2020 
AAA1     1 Peru Deaths    cc1=  .997438 cc2=  .804988 lx=  7.85487 if=  65 il=  91 4/22/2020  n=  26 now=    5738 end=       2578       530      2649 U=    21.00 T=  100.6 p1= -55.1 p2=   222.6 ed=   150 6/20/2020   x1=  65. x2=  91. y1=  1.70 y2=   .46 BEST
AAA2     1 Peru Deaths    cc1=  .997438 cc2=  .804988 lx=  7.85087 if=  65 il=  91 4/22/2020  n=  26 now=    5738 end=       2578       530      2649 U=    21.00 T=  100.6 p1= -55.1 p2=   222.6 ed=   150 6/20/2020   x1=  65. x2=  91. y1=  1.70 y2=   .46 BEST
GP: Deaths    Peru 4/22/2020        91    5738     2578     530     2649     3   150 6/20/2020 
AAA2     1 Peru Deaths    cc1=  .997331 cc2=  .801215 lx=  7.96487 if=  66 il=  91 4/22/2020  n=  25 now=    5738 end=       2878       530      2649 U=    22.30 T=  102.7 p1= -49.8 p2=   199.4 ed=   155 6/25/2020   x1=  66. x2=  91. y1=  1.65 y2=   .53     
GP: Deaths    Peru 4/22/2020        91    5738     2878     530     2649     3   155 6/25/2020 
AAA2     1 Peru Deaths    cc1=  .997039 cc2=  .797039 lx=  8.02487 if=  67 il=  91 4/22/2020  n=  24 now=    5738 end=       3056       530      2649 U=    22.32 T=  103.5 p1= -46.7 p2=   187.8 ed=   156 6/26/2020   x1=  67. x2=  91. y1=  1.64 y2=   .56     
GP: Deaths    Peru 4/22/2020        91    5738     3056     530     2649     3   156 6/26/2020 
AAA2     1 Peru Deaths    cc1=  .997094 cc2=  .792969 lx=  8.25487 if=  68 il=  91 4/22/2020  n=  23 now=    5738 end=       3846       530      2649 U=    24.45 T=  107.7 p1= -33.0 p2=   149.2 ed=   165 7/5/2020    x1=  68. x2=  91. y1=  1.62 y2=   .68     
GP: Deaths    Peru 4/22/2020        91    5738     3846     530     2649     3   165 7/5/2020  
AAA2     1 Peru Deaths    cc1=  .997141 cc2=  .788627 lx=  8.56487 if=  69 il=  91 4/22/2020  n=  22 now=    5738 end=       5244       530      2649 U=    27.09 T=  113.5 p1=  -8.6 p2=   109.4 ed=   177 7/17/2020   x1=  69. x2=  91. y1=  1.64 y2=   .83     
GP: Deaths    Peru 4/22/2020        91    5738     5244     530     2649     3   177 7/17/2020 
AAA2     1 Peru Deaths    cc1=  .997494 cc2=  .784293 lx=  9.18487 if=  70 il=  91 4/22/2020  n=  21 now=    5738 end=       9748       530      2649 U=    32.58 T=  125.8 p1=  69.9 p2=    58.9 ed=   202 8/11/2020   x1=  70. x2=  91. y1=  1.71 y2=  1.07     
GP: Deaths    Peru 4/22/2020        91    5738     9748     530     2649     3   202 8/11/2020 
AAA2     1 Peru Deaths    cc1=  .998223 cc2=  .780005 lx= 10.65487 if=  71 il=  91 4/22/2020  n=  20 now=    5738 end=      42398       530      2649 U=    47.99 T=  161.9 p1= 638.9 p2=    13.5 ed=   275 10/23/2020  x1=  71. x2=  91. y1=  1.89 y2=  1.48     
GP: Deaths    Peru 4/22/2020        91    5738    -         530     2649     3   275 10/23/2020
AAA2     1 Peru Deaths    cc1=  .997945 cc2=  .774339 lx= 10.65487 if=  72 il=  91 4/22/2020  n=  19 now=    5738 end=      42398       530      2649 U=    47.38 T=  161.0 p1= 638.9 p2=    13.5 ed=   272 10/20/2020  x1=  72. x2=  91. y1=  1.88 y2=  1.48     
GP: Deaths    Peru 4/22/2020        91    5738    -         530     2649     3   272 10/20/2020
AAA2     1 Peru Deaths    cc1=  .997711 cc2=  .768295 lx= 10.65487 if=  73 il=  91 4/22/2020  n=  18 now=    5738 end=      42398       530      2649 U=    48.23 T=  162.3 p1= 638.9 p2=    13.5 ed=   276 10/24/2020  x1=  73. x2=  91. y1=  1.85 y2=  1.48     
GP: Deaths    Peru 4/22/2020        91    5738    -         530     2649     3   276 10/24/2020
AAA2     1 Peru Deaths    cc1=  .997307 cc2=  .761605 lx= 10.65487 if=  74 il=  91 4/22/2020  n=  17 now=    5738 end=      42398       530      2649 U=    48.18 T=  162.2 p1= 638.9 p2=    13.5 ed=   275 10/23/2020  x1=  74. x2=  91. y1=  1.83 y2=  1.48     
GP: Deaths    Peru 4/22/2020        91    5738    -         530     2649     3   275 10/23/2020
AAA2     1 Peru Deaths    cc1=  .996804 cc2=  .754269 lx= 10.65487 if=  75 il=  91 4/22/2020  n=  16 now=    5738 end=      42398       530      2649 U=    47.59 T=  161.3 p1= 638.9 p2=    13.5 ed=   273 10/21/2020  x1=  75. x2=  91. y1=  1.81 y2=  1.48     
GP: Deaths    Peru 4/22/2020        91    5738    -         530     2649     3   273 10/21/2020
AAA2     1 Peru Deaths    cc1=  .996271 cc2=  .746271 lx= 10.65487 if=  76 il=  91 4/22/2020  n=  15 now=    5738 end=      42398       530      2649 U=    48.19 T=  162.2 p1= 638.9 p2=    13.5 ed=   275 10/23/2020  x1=  76. x2=  91. y1=  1.79 y2=  1.48     
GP: Deaths    Peru 4/22/2020        91    5738    -         530     2649     3   275 10/23/2020
AAA2     1 Peru Deaths    cc1=  .995484 cc2=  .737285 lx= 10.65487 if=  77 il=  91 4/22/2020  n=  14 now=    5738 end=      42398       530      2649 U=    48.19 T=  162.2 p1= 638.9 p2=    13.5 ed=   275 10/23/2020  x1=  77. x2=  91. y1=  1.77 y2=  1.48     
GP: Deaths    Peru 4/22/2020        91    5738    -         530     2649     3   275 10/23/2020
AAA2     1 Peru Deaths    cc1=  .993066 cc2=  .715716 lx= 10.65487 if=  79 il=  91 4/22/2020  n=  12 now=    5738 end=      42398       530      2649 U=    51.77 T=  167.5 p1= 638.9 p2=    13.5 ed=   289 11/6/2020   x1=  79. x2=  91. y1=  1.71 y2=  1.48     
GP: Deaths    Peru 4/22/2020        91    5738    -         530     2649     3   289 11/6/2020 
AAA2     1 Peru Deaths    cc1=  .994190 cc2=  .705515 lx= 10.65487 if=  80 il=  91 4/22/2020  n=  11 now=    5738 end=      42398       530      2649 U=    50.16 T=  165.1 p1= 638.9 p2=    13.5 ed=   283 10/31/2020  x1=  80. x2=  91. y1=  1.70 y2=  1.48     
GP: Deaths    Peru 4/22/2020        91    5738    -         530     2649     3   283 10/31/2020
AAA2     1 Peru Deaths    cc1=  .995038 cc2=  .693527 lx= 10.65487 if=  81 il=  91 4/22/2020  n=  10 now=    5738 end=      42398       530      2649 U=    48.21 T=  162.2 p1= 638.9 p2=    13.5 ed=   275 10/23/2020  x1=  81. x2=  91. y1=  1.68 y2=  1.48     
GP: Deaths    Peru 4/22/2020        91    5738    -         530     2649     3   275 10/23/2020
AAA2     1 Peru Deaths    cc1=  .994883 cc2=  .678655 lx= 10.65487 if=  82 il=  91 4/22/2020  n=   9 now=    5738 end=      42398       530      2649 U=    48.30 T=  162.4 p1= 638.9 p2=    13.5 ed=   276 10/24/2020  x1=  82. x2=  91. y1=  1.66 y2=  1.48     
GP: Deaths    Peru 4/22/2020        91    5738    -         530     2649     3   276 10/24/2020
AAA2     1 Peru Deaths    cc1=  .996463 cc2=  .663130 lx= 10.65487 if=  83 il=  91 4/22/2020  n=   8 now=    5738 end=      42398       530      2649 U=    45.88 T=  158.8 p1= 638.9 p2=    13.5 ed=   267 10/15/2020  x1=  83. x2=  91. y1=  1.65 y2=  1.48     
GP: Deaths    Peru 4/22/2020        91    5738    -         530     2649     3   267 10/15/2020
AAA2     1 Peru Deaths    cc1=  .996503 cc2=  .642950 lx=  9.48487 if=  84 il=  91 4/22/2020  n=   7 now=    5738 end=      13159       530      2649 U=    33.95 T=  130.6 p1= 129.3 p2=    43.6 ed=   210 8/19/2020   x1=  84. x2=  91. y1=  1.37 y2=  1.17     
GP: Deaths    Peru 4/22/2020        91    5738    13159     530     2649     3   210 8/19/2020 
AAA2     1 Peru Deaths    cc1=  .998286 cc2=  .620321 lx=  7.11487 if=  85 il=  91 4/22/2020  n=   6 now=    5738 end=       1230       530      2649 U=    10.37 T=   89.2 p1= -78.6 p2=   466.5 ed=   113 5/14/2020   x1=  85. x2=  91. y1=   .41 y2=  -.17     
GP: Deaths    Peru 4/22/2020        91    5738     1230     530     2649     3   113 5/14/2020 
AAA2     1 Peru Deaths    cc1=  .999625 cc2=  .591377 lx=  6.74487 if=  86 il=  91 4/22/2020  n=   5 now=    5738 end=        849       530      2649 U=     6.32 T=   86.3 p1= -85.2 p2=   675.9 ed=   101 5/2/2020    x1=  86. x2=  91. y1=   .04 y2=  -.75     
GP: Deaths    Peru 4/22/2020        91    5738      849     530     2649     3   101 5/2/2020  
AAA2     1 Peru Deaths    cc1=  .997988 cc2=  .828957 lx=  8.32487 if=  58 il=  92 4/23/2020  n=  34 now=    5738 end=       4125       572       953 U=    26.22 T=  109.9 p1= -28.1 p2=   139.1 ed=   171 7/11/2020   x1=  58. x2=  92. y1=  1.98 y2=   .68     
GP: Deaths    Peru 4/23/2020        92    5738     4125     572      953     2   171 7/11/2020 
AAA2     1 Peru Deaths    cc1=  .997882 cc2=  .826384 lx=  8.24487 if=  59 il=  92 4/23/2020  n=  33 now=    5738 end=       3808       572       953 U=    26.34 T=  108.8 p1= -33.6 p2=   150.7 ed=   171 7/11/2020   x1=  59. x2=  92. y1=  1.89 y2=   .64     
GP: Deaths    Peru 4/23/2020        92    5738     3808     572      953     2   171 7/11/2020 
AAA2     1 Peru Deaths    cc1=  .998225 cc2=  .824147 lx=  8.10487 if=  60 il=  92 4/23/2020  n=  32 now=    5738 end=       3310       572       953 U=    24.46 T=  105.8 p1= -42.3 p2=   173.4 ed=   163 7/3/2020    x1=  60. x2=  92. y1=  1.87 y2=   .56     
GP: Deaths    Peru 4/23/2020        92    5738     3310     572      953     2   163 7/3/2020  
AAA2     1 Peru Deaths    cc1=  .998249 cc2=  .821473 lx=  8.02487 if=  61 il=  92 4/23/2020  n=  31 now=    5738 end=       3056       572       953 U=    23.09 T=  103.9 p1= -46.7 p2=   187.8 ed=   158 6/28/2020   x1=  61. x2=  92. y1=  1.86 y2=   .52     
GP: Deaths    Peru 4/23/2020        92    5738     3056     572      953     2   158 6/28/2020 
AAA2     1 Peru Deaths    cc1=  .998079 cc2=  .818473 lx=  8.00487 if=  62 il=  92 4/23/2020  n=  30 now=    5738 end=       2995       572       953 U=    23.13 T=  103.7 p1= -47.8 p2=   191.6 ed=   158 6/28/2020   x1=  62. x2=  92. y1=  1.80 y2=   .50     
GP: Deaths    Peru 4/23/2020        92    5738     2995     572      953     2   158 6/28/2020 
AAA2     1 Peru Deaths    cc1=  .997928 cc2=  .815354 lx=  7.96487 if=  63 il=  92 4/23/2020  n=  29 now=    5738 end=       2878       572       953 U=    22.79 T=  102.9 p1= -49.8 p2=   199.4 ed=   156 6/26/2020   x1=  63. x2=  92. y1=  1.75 y2=   .48     
GP: Deaths    Peru 4/23/2020        92    5738     2878     572      953     2   156 6/26/2020 
AAA2     1 Peru Deaths    cc1=  .997779 cc2=  .812084 lx=  7.91487 if=  64 il=  92 4/23/2020  n=  28 now=    5738 end=       2737       572       953 U=    21.62 T=  101.7 p1= -52.3 p2=   209.6 ed=   152 6/22/2020   x1=  64. x2=  92. y1=  1.74 y2=   .45     
GP: Deaths    Peru 4/23/2020        92    5738     2737     572      953     2   152 6/22/2020 
AAA2     1 Peru Deaths    cc1=  .997588 cc2=  .808606 lx=  7.96487 if=  65 il=  92 4/23/2020  n=  27 now=    5738 end=       2878       572       953 U=    21.83 T=  102.5 p1= -49.8 p2=   199.4 ed=   153 6/23/2020   x1=  65. x2=  92. y1=  1.72 y2=   .48     
GP: Deaths    Peru 4/23/2020        92    5738     2878     572      953     2   153 6/23/2020 
