TEST last_day=  735 method= last 
MH:     0 Country_Region                                            142 Case_Typ         nCases nDeaths 1/23/20 1/24/20 1/25/20  6/7/20  6/8/20  6/9/20
ML aaa nday1  139 6/9/2020       20415.00000        9.92403
TAB:  Dominican_Republic Confirmed Date   Day     Real      MAX  Predict    Count      Min      Max      Med
GP: Confirmed Dominican_Republic 6/8/2020        138   20415    43218   20126    26021     9   232 9/10/2020 
AAA2     1 Dominican_Republic Confirmed cc1=  .999436 cc2=  .832769 lx= 10.68403 if= 103 il= 138 6/8/2020   n=  35 now=   20415 end=      43652     20126     26021 U=    45.61 T=  126.3 p1= 113.8 p2=    46.8 ed=   233 9/11/2020   x1= 103. x2= 138. y1=   .51 y2=  -.26     
GP: Confirmed Dominican_Republic 6/8/2020        138   20415    43652   20126    26021     9   233 9/11/2020 
AAA2     1 Dominican_Republic Confirmed cc1=  .999391 cc2=  .830360 lx= 10.69403 if= 104 il= 138 6/8/2020   n=  34 now=   20415 end=      44091     20126     26021 U=    45.77 T=  126.9 p1= 116.0 p2=    46.3 ed=   234 9/12/2020   x1= 104. x2= 138. y1=   .50 y2=  -.24     
GP: Confirmed Dominican_Republic 6/8/2020        138   20415    44091   20126    26021     9   234 9/12/2020 
AAA2     1 Dominican_Republic Confirmed cc1=  .999366 cc2=  .827867 lx= 10.72403 if= 105 il= 138 6/8/2020   n=  33 now=   20415 end=      45434     20126     26021 U=    47.10 T=  128.3 p1= 122.6 p2=    44.9 ed=   239 9/17/2020   x1= 105. x2= 138. y1=   .50 y2=  -.21     
GP: Confirmed Dominican_Republic 6/8/2020        138   20415    45434   20126    26021     9   239 9/17/2020 
AAA2     1 Dominican_Republic Confirmed cc1=  .999339 cc2=  .825261 lx= 10.76403 if= 106 il= 138 6/8/2020   n=  32 now=   20415 end=      47288     20126     26021 U=    48.68 T=  130.3 p1= 131.6 p2=    43.2 ed=   245 9/23/2020   x1= 106. x2= 138. y1=   .50 y2=  -.16     
GP: Confirmed Dominican_Republic 6/8/2020        138   20415    47288   20126    26021     9   245 9/23/2020 
AAA2     1 Dominican_Republic Confirmed cc1=  .999343 cc2=  .822566 lx= 10.83403 if= 107 il= 138 6/8/2020   n=  31 now=   20415 end=      50717     20126     26021 U=    51.46 T=  133.9 p1= 148.4 p2=    40.3 ed=   255 10/3/2020   x1= 107. x2= 138. y1=   .52 y2=  -.08     
GP: Confirmed Dominican_Republic 6/8/2020        138   20415    50717   20126    26021     9   255 10/3/2020 
AAA2     1 Dominican_Republic Confirmed cc1=  .999430 cc2=  .819825 lx= 10.95403 if= 108 il= 138 6/8/2020   n=  30 now=   20415 end=      57183     20126     26021 U=    57.75 T=  140.5 p1= 180.1 p2=    35.7 ed=   276 10/24/2020  x1= 108. x2= 138. y1=   .56 y2=   .04     
GP: Confirmed Dominican_Republic 6/8/2020        138   20415    57183   20126    26021     9   276 10/24/2020
AAA2     1 Dominican_Republic Confirmed cc1=  .999393 cc2=  .816819 lx= 11.01403 if= 109 il= 138 6/8/2020   n=  29 now=   20415 end=      60719     20126     26021 U=    61.50 T=  144.1 p1= 197.4 p2=    33.6 ed=   289 11/6/2020   x1= 109. x2= 138. y1=   .57 y2=   .10     
GP: Confirmed Dominican_Republic 6/8/2020        138   20415    60719   20126    26021     9   289 11/6/2020 
AAA2     1 Dominican_Republic Confirmed cc1=  .999344 cc2=  .813649 lx= 10.96403 if= 110 il= 138 6/8/2020   n=  28 now=   20415 end=      57758     20126     26021 U=    59.17 T=  141.1 p1= 182.9 p2=    35.3 ed=   280 10/28/2020  x1= 110. x2= 138. y1=   .53 y2=   .05     
GP: Confirmed Dominican_Republic 6/8/2020        138   20415    57758   20126    26021     9   280 10/28/2020
AAA2     1 Dominican_Republic Confirmed cc1=  .999294 cc2=  .810312 lx= 10.91403 if= 111 il= 138 6/8/2020   n=  27 now=   20415 end=      54941     20126     26021 U=    56.65 T=  138.2 p1= 169.1 p2=    37.2 ed=   271 10/19/2020  x1= 111. x2= 138. y1=   .48 y2=   .00     
GP: Confirmed Dominican_Republic 6/8/2020        138   20415    54941   20126    26021     9   271 10/19/2020
AAA2     1 Dominican_Republic Confirmed cc1=  .999229 cc2=  .806779 lx= 10.87403 if= 112 il= 138 6/8/2020   n=  26 now=   20415 end=      52787     20126     26021 U=    54.72 T=  136.0 p1= 158.6 p2=    38.7 ed=   265 10/13/2020  x1= 112. x2= 138. y1=   .44 y2=  -.04     
GP: Confirmed Dominican_Republic 6/8/2020        138   20415    52787   20126    26021     9   265 10/13/2020
AAA2     1 Dominican_Republic Confirmed cc1=  .999158 cc2=  .803042 lx= 10.83403 if= 113 il= 138 6/8/2020   n=  25 now=   20415 end=      50717     20126     26021 U=    51.65 T=  133.9 p1= 148.4 p2=    40.3 ed=   255 10/3/2020   x1= 113. x2= 138. y1=   .41 y2=  -.08     
GP: Confirmed Dominican_Republic 6/8/2020        138   20415    50717   20126    26021     9   255 10/3/2020 
AAA2     1 Dominican_Republic Confirmed cc1=  .999109 cc2=  .799109 lx= 10.92403 if= 114 il= 138 6/8/2020   n=  24 now=   20415 end=      55493     20126     26021 U=    56.30 T=  138.8 p1= 171.8 p2=    36.8 ed=   271 10/19/2020  x1= 114. x2= 138. y1=   .44 y2=   .01     
GP: Confirmed Dominican_Republic 6/8/2020        138   20415    55493   20126    26021     9   271 10/19/2020
AAA2     1 Dominican_Republic Confirmed cc1=  .999001 cc2=  .794877 lx= 10.96403 if= 115 il= 138 6/8/2020   n=  23 now=   20415 end=      57758     20126     26021 U=    58.48 T=  141.1 p1= 182.9 p2=    35.3 ed=   279 10/27/2020  x1= 115. x2= 138. y1=   .45 y2=   .05     
GP: Confirmed Dominican_Republic 6/8/2020        138   20415    57758   20126    26021     9   279 10/27/2020
AAA2     1 Dominican_Republic Confirmed cc1=  .998865 cc2=  .790351 lx= 10.95403 if= 116 il= 138 6/8/2020   n=  22 now=   20415 end=      57183     20126     26021 U=    57.06 T=  140.5 p1= 180.1 p2=    35.7 ed=   275 10/23/2020  x1= 116. x2= 138. y1=   .43 y2=   .04     
GP: Confirmed Dominican_Republic 6/8/2020        138   20415    57183   20126    26021     9   275 10/23/2020
AAA2     1 Dominican_Republic Confirmed cc1=  .998667 cc2=  .780449 lx= 11.31403 if= 118 il= 138 6/8/2020   n=  20 now=   20415 end=      81963     20126     26021 U=    76.43 T=  163.9 p1= 301.5 p2=    24.9 ed=   344 12/31/2020  x1= 118. x2= 138. y1=   .60 y2=   .34     
GP: Confirmed Dominican_Republic 6/8/2020        138   20415    -       20126    26021     9   344 12/31/2020
AAA2     1 Dominican_Republic Confirmed cc1=  .998546 cc2=  .774940 lx= 11.10403 if= 119 il= 138 6/8/2020   n=  19 now=   20415 end=      66438     20126     26021 U=    65.62 T=  149.6 p1= 225.4 p2=    30.7 ed=   304 11/21/2020  x1= 119. x2= 138. y1=   .47 y2=   .18     
GP: Confirmed Dominican_Republic 6/8/2020        138   20415    -       20126    26021     9   304 11/21/2020
AAA2     1 Dominican_Republic Confirmed cc1=  .998356 cc2=  .768941 lx= 10.97403 if= 120 il= 138 6/8/2020   n=  18 now=   20415 end=      58338     20126     26021 U=    57.94 T=  141.6 p1= 185.8 p2=    35.0 ed=   278 10/26/2020  x1= 120. x2= 138. y1=   .37 y2=   .06     
GP: Confirmed Dominican_Republic 6/8/2020        138   20415    58338   20126    26021     9   278 10/26/2020
AAA2     1 Dominican_Republic Confirmed cc1=  .998107 cc2=  .762405 lx= 11.11403 if= 121 il= 138 6/8/2020   n=  17 now=   20415 end=      67105     20126     26021 U=    64.41 T=  150.0 p1= 228.7 p2=    30.4 ed=   301 11/18/2020  x1= 121. x2= 138. y1=   .45 y2=   .19     
GP: Confirmed Dominican_Republic 6/8/2020        138   20415    -       20126    26021     9   301 11/18/2020
AAA2     1 Dominican_Republic Confirmed cc1=  .997437 cc2=  .747437 lx= 11.54403 if= 123 il= 138 6/8/2020   n=  15 now=   20415 end=     103158     20126     26021 U=    87.05 T=  180.8 p1= 405.3 p2=    19.8 ed=   386 2/11/2021   x1= 123. x2= 138. y1=   .66 y2=   .49     
GP: Confirmed Dominican_Republic 6/8/2020        138   20415    -       20126    26021     9   386 2/11/2021 
AAA2     1 Dominican_Republic Confirmed cc1=  .996932 cc2=  .738733 lx= 11.29403 if= 124 il= 138 6/8/2020   n=  14 now=   20415 end=      80340     20126     26021 U=    73.81 T=  162.0 p1= 293.5 p2=    25.4 ed=   336 12/23/2020  x1= 124. x2= 138. y1=   .51 y2=   .33     
GP: Confirmed Dominican_Republic 6/8/2020        138   20415    -       20126    26021     9   336 12/23/2020
AAA2     1 Dominican_Republic Confirmed cc1=  .996225 cc2=  .728964 lx= 11.24403 if= 125 il= 138 6/8/2020   n=  13 now=   20415 end=      76421     20126     26021 U=    69.02 T=  157.9 p1= 274.3 p2=    26.7 ed=   320 12/7/2020   x1= 125. x2= 138. y1=   .48 y2=   .29     
GP: Confirmed Dominican_Republic 6/8/2020        138   20415    -       20126    26021     9   320 12/7/2020 
AAA2     1 Dominican_Republic Confirmed cc1=  .996023 cc2=  .718673 lx= 11.92403 if= 126 il= 138 6/8/2020   n=  12 now=   20415 end=     150847     20126     26021 U=   103.79 T=  210.7 p1= 638.9 p2=    13.5 ed=   455 4/21/2021   x1= 126. x2= 138. y1=   .82 y2=   .70     
GP: Confirmed Dominican_Republic 6/8/2020        138   20415    -       20126    26021     9   455 4/21/2021 
AAA2     1 Dominican_Republic Confirmed cc1=  .995155 cc2=  .706480 lx= 11.92403 if= 127 il= 138 6/8/2020   n=  11 now=   20415 end=     150847     20126     26021 U=   103.80 T=  210.7 p1= 638.9 p2=    13.5 ed=   455 4/21/2021   x1= 127. x2= 138. y1=   .81 y2=   .70     
GP: Confirmed Dominican_Republic 6/8/2020        138   20415    -       20126    26021     9   455 4/21/2021 
AAA2     1 Dominican_Republic Confirmed cc1=  .994044 cc2=  .692532 lx= 11.92403 if= 128 il= 138 6/8/2020   n=  10 now=   20415 end=     150847     20126     26021 U=   107.29 T=  213.1 p1= 638.9 p2=    13.5 ed=   466 5/2/2021    x1= 128. x2= 138. y1=   .79 y2=   .70     
GP: Confirmed Dominican_Republic 6/8/2020        138   20415    -       20126    26021     9   466 5/2/2021  
AAA2     1 Dominican_Republic Confirmed cc1=  .990205 cc2=  .656871 lx= 11.92403 if= 130 il= 138 6/8/2020   n=   8 now=   20415 end=     150847     20126     26021 U=   109.84 T=  214.9 p1= 638.9 p2=    13.5 ed=   474 5/10/2021   x1= 130. x2= 138. y1=   .77 y2=   .70     
GP: Confirmed Dominican_Republic 6/8/2020        138   20415    -       20126    26021     9   474 5/10/2021 
AAA2     1 Dominican_Republic Confirmed cc1=  .990886 cc2=  .637332 lx= 11.92403 if= 131 il= 138 6/8/2020   n=   7 now=   20415 end=     150847     20126     26021 U=   107.36 T=  213.2 p1= 638.9 p2=    13.5 ed=   466 5/2/2021    x1= 131. x2= 138. y1=   .77 y2=   .70     
GP: Confirmed Dominican_Republic 6/8/2020        138   20415    -       20126    26021     9   466 5/2/2021  
AAA2     1 Dominican_Republic Confirmed cc1=  .994970 cc2=  .617006 lx= 11.92403 if= 132 il= 138 6/8/2020   n=   6 now=   20415 end=     150847     20126     26021 U=    99.26 T=  207.5 p1= 638.9 p2=    13.5 ed=   441 4/7/2021    x1= 132. x2= 138. y1=   .76 y2=   .70     
GP: Confirmed Dominican_Republic 6/8/2020        138   20415    -       20126    26021     9   441 4/7/2021  
AAA2     1 Dominican_Republic Confirmed cc1=  .996701 cc2=  .588453 lx= 11.92403 if= 133 il= 138 6/8/2020   n=   5 now=   20415 end=     150847     20126     26021 U=    94.52 T=  204.2 p1= 638.9 p2=    13.5 ed=   427 3/24/2021   x1= 133. x2= 138. y1=   .75 y2=   .70     
GP: Confirmed Dominican_Republic 6/8/2020        138   20415    -       20126    26021     9   427 3/24/2021 
AAA1     1 Dominican_Republic Confirmed cc1=  .995932 cc2=  .896429 lx= 10.16403 if=  39 il= 139 6/9/2020   n= 100 now=   20415 end=      25952     20415     26021 U=    26.70 T=  100.9 p1=  27.1 p2=    78.7 ed=   163 7/3/2020    x1=  39. x2= 139. y1=  2.32 y2= -1.43 BEST
AAA2     1 Dominican_Republic Confirmed cc1=  .995933 cc2=  .896429 lx= 10.16703 if=  39 il= 139 6/9/2020   n= 100 now=   20415 end=      25952     20415     26021 U=    26.70 T=  100.9 p1=  27.1 p2=    78.7 ed=   163 7/3/2020    x1=  39. x2= 139. y1=  2.32 y2= -1.43 BEST
GP: Confirmed Dominican_Republic 6/9/2020        139   20415    25952   20415    26021    12   163 7/3/2020  
AAA1     1 Dominican_Republic Confirmed cc1=  .995842 cc2=  .895842 lx= 10.16403 if=  40 il= 139 6/9/2020   n=  99 now=   20415 end=      25952     20415     26021 U=    26.43 T=  101.3 p1=  27.1 p2=    78.7 ed=   163 7/3/2020    x1=  40. x2= 139. y1=  2.32 y2= -1.43 BEST
AAA2     1 Dominican_Republic Confirmed cc1=  .995842 cc2=  .895842 lx= 10.16503 if=  40 il= 139 6/9/2020   n=  99 now=   20415 end=      25952     20415     26021 U=    26.43 T=  101.3 p1=  27.1 p2=    78.7 ed=   163 7/3/2020    x1=  40. x2= 139. y1=  2.32 y2= -1.43 BEST
GP: Confirmed Dominican_Republic 6/9/2020        139   20415    25952   20415    26021    12   163 7/3/2020  
AAA1     1 Dominican_Republic Confirmed cc1=  .995726 cc2=  .895222 lx= 10.16403 if=  41 il= 139 6/9/2020   n=  98 now=   20415 end=      25952     20415     26021 U=    26.16 T=  101.7 p1=  27.1 p2=    78.7 ed=   163 7/3/2020    x1=  41. x2= 139. y1=  2.32 y2= -1.43 BEST
AAA2     1 Dominican_Republic Confirmed cc1=  .995726 cc2=  .895222 lx= 10.16403 if=  41 il= 139 6/9/2020   n=  98 now=   20415 end=      25952     20415     26021 U=    26.16 T=  101.7 p1=  27.1 p2=    78.7 ed=   163 7/3/2020    x1=  41. x2= 139. y1=  2.32 y2= -1.43 BEST
GP: Confirmed Dominican_Republic 6/9/2020        139   20415    25952   20415    26021    12   163 7/3/2020  
AAA1     1 Dominican_Republic Confirmed cc1=  .995595 cc2=  .894580 lx= 10.16403 if=  42 il= 139 6/9/2020   n=  97 now=   20415 end=      25952     20415     26021 U=    25.89 T=  102.0 p1=  27.1 p2=    78.7 ed=   163 7/3/2020    x1=  42. x2= 139. y1=  2.32 y2= -1.43 BEST
AAA2     1 Dominican_Republic Confirmed cc1=  .995595 cc2=  .894580 lx= 10.16403 if=  42 il= 139 6/9/2020   n=  97 now=   20415 end=      25952     20415     26021 U=    25.89 T=  102.0 p1=  27.1 p2=    78.7 ed=   163 7/3/2020    x1=  42. x2= 139. y1=  2.32 y2= -1.43 BEST
GP: Confirmed Dominican_Republic 6/9/2020        139   20415    25952   20415    26021    12   163 7/3/2020  
AAA1     1 Dominican_Republic Confirmed cc1=  .995459 cc2=  .893924 lx= 10.16403 if=  43 il= 139 6/9/2020   n=  96 now=   20415 end=      25952     20415     26021 U=    25.63 T=  102.4 p1=  27.1 p2=    78.7 ed=   162 7/2/2020    x1=  43. x2= 139. y1=  2.32 y2= -1.43 BEST
AAA2     1 Dominican_Republic Confirmed cc1=  .995459 cc2=  .893924 lx= 10.16403 if=  43 il= 139 6/9/2020   n=  96 now=   20415 end=      25952     20415     26021 U=    25.63 T=  102.4 p1=  27.1 p2=    78.7 ed=   162 7/2/2020    x1=  43. x2= 139. y1=  2.32 y2= -1.43 BEST
GP: Confirmed Dominican_Republic 6/9/2020        139   20415    25952   20415    26021    12   162 7/2/2020  
AAA1     1 Dominican_Republic Confirmed cc1=  .995333 cc2=  .893271 lx= 10.16403 if=  44 il= 139 6/9/2020   n=  95 now=   20415 end=      25952     20415     26021 U=    25.85 T=  102.1 p1=  27.1 p2=    78.7 ed=   163 7/3/2020    x1=  44. x2= 139. y1=  2.25 y2= -1.43 BEST
AAA2     1 Dominican_Republic Confirmed cc1=  .995333 cc2=  .893271 lx= 10.16603 if=  44 il= 139 6/9/2020   n=  95 now=   20415 end=      25952     20415     26021 U=    25.85 T=  102.1 p1=  27.1 p2=    78.7 ed=   163 7/3/2020    x1=  44. x2= 139. y1=  2.25 y2= -1.43 BEST
GP: Confirmed Dominican_Republic 6/9/2020        139   20415    25952   20415    26021    12   163 7/3/2020  
AAA1     1 Dominican_Republic Confirmed cc1=  .995187 cc2=  .892590 lx= 10.16403 if=  45 il= 139 6/9/2020   n=  94 now=   20415 end=      25952     20415     26021 U=    25.58 T=  102.5 p1=  27.1 p2=    78.7 ed=   162 7/2/2020    x1=  45. x2= 139. y1=  2.25 y2= -1.43 BEST
AAA2     1 Dominican_Republic Confirmed cc1=  .995188 cc2=  .892590 lx= 10.16703 if=  45 il= 139 6/9/2020   n=  94 now=   20415 end=      25952     20415     26021 U=    25.58 T=  102.5 p1=  27.1 p2=    78.7 ed=   162 7/2/2020    x1=  45. x2= 139. y1=  2.25 y2= -1.43 BEST
GP: Confirmed Dominican_Republic 6/9/2020        139   20415    25952   20415    26021    12   162 7/2/2020  
AAA1     1 Dominican_Republic Confirmed cc1=  .995055 cc2=  .891913 lx= 10.16403 if=  46 il= 139 6/9/2020   n=  93 now=   20415 end=      25952     20415     26021 U=    26.02 T=  101.9 p1=  27.1 p2=    78.7 ed=   163 7/3/2020    x1=  46. x2= 139. y1=  2.15 y2= -1.43 BEST
AAA2     1 Dominican_Republic Confirmed cc1=  .995057 cc2=  .891913 lx= 10.16903 if=  46 il= 139 6/9/2020   n=  93 now=   20415 end=      25952     20415     26021 U=    26.02 T=  101.9 p1=  27.1 p2=    78.7 ed=   163 7/3/2020    x1=  46. x2= 139. y1=  2.15 y2= -1.43 BEST
GP: Confirmed Dominican_Republic 6/9/2020        139   20415    25952   20415    26021    12   163 7/3/2020  
AAA1     1 Dominican_Republic Confirmed cc1=  .994893 cc2=  .891198 lx= 10.16403 if=  47 il= 139 6/9/2020   n=  92 now=   20415 end=      25952     20415     26021 U=    25.74 T=  102.3 p1=  27.1 p2=    78.7 ed=   163 7/3/2020    x1=  47. x2= 139. y1=  2.15 y2= -1.43 BEST
AAA2     1 Dominican_Republic Confirmed cc1=  .994896 cc2=  .891198 lx= 10.16903 if=  47 il= 139 6/9/2020   n=  92 now=   20415 end=      25952     20415     26021 U=    25.74 T=  102.3 p1=  27.1 p2=    78.7 ed=   163 7/3/2020    x1=  47. x2= 139. y1=  2.15 y2= -1.43 BEST
GP: Confirmed Dominican_Republic 6/9/2020        139   20415    25952   20415    26021    12   163 7/3/2020  
AAA1     1 Dominican_Republic Confirmed cc1=  .994735 cc2=  .890478 lx= 10.17403 if=  48 il= 139 6/9/2020   n=  91 now=   20415 end=      26213     20415     26021 U=    25.75 T=  103.3 p1=  28.4 p2=    77.9 ed=   164 7/4/2020    x1=  48. x2= 139. y1=  2.15 y2= -1.39 BEST
AAA2     1 Dominican_Republic Confirmed cc1=  .994737 cc2=  .890478 lx= 10.17003 if=  48 il= 139 6/9/2020   n=  91 now=   20415 end=      26213     20415     26021 U=    25.75 T=  103.3 p1=  28.4 p2=    77.9 ed=   164 7/4/2020    x1=  48. x2= 139. y1=  2.15 y2= -1.39 BEST
GP: Confirmed Dominican_Republic 6/9/2020        139   20415    26213   20415    26021    12   164 7/4/2020  
AAA1     1 Dominican_Republic Confirmed cc1=  .994601 cc2=  .889773 lx= 10.17403 if=  49 il= 139 6/9/2020   n=  90 now=   20415 end=      26213     20415     26021 U=    25.47 T=  103.7 p1=  28.4 p2=    77.9 ed=   163 7/3/2020    x1=  49. x2= 139. y1=  2.15 y2= -1.39 BEST
AAA2     1 Dominican_Republic Confirmed cc1=  .994601 cc2=  .889773 lx= 10.17303 if=  49 il= 139 6/9/2020   n=  90 now=   20415 end=      26213     20415     26021 U=    25.47 T=  103.7 p1=  28.4 p2=    77.9 ed=   163 7/3/2020    x1=  49. x2= 139. y1=  2.15 y2= -1.39 BEST
GP: Confirmed Dominican_Republic 6/9/2020        139   20415    26213   20415    26021    12   163 7/3/2020  
AAA1     1 Dominican_Republic Confirmed cc1=  .994516 cc2=  .889107 lx= 10.17403 if=  50 il= 139 6/9/2020   n=  89 now=   20415 end=      26213     20415     26021 U=    25.18 T=  104.1 p1=  28.4 p2=    77.9 ed=   163 7/3/2020    x1=  50. x2= 139. y1=  2.15 y2= -1.39 BEST
AAA2     1 Dominican_Republic Confirmed cc1=  .994517 cc2=  .889107 lx= 10.17703 if=  50 il= 139 6/9/2020   n=  89 now=   20415 end=      26213     20415     26021 U=    25.18 T=  104.1 p1=  28.4 p2=    77.9 ed=   163 7/3/2020    x1=  50. x2= 139. y1=  2.15 y2= -1.39 BEST
GP: Confirmed Dominican_Republic 6/9/2020        139   20415    26213   20415    26021    12   163 7/3/2020  
AAA2     1 Dominican_Republic Confirmed cc1=  .994524 cc2=  .888524 lx= 10.18403 if=  51 il= 139 6/9/2020   n=  88 now=   20415 end=      26476     20415     26021 U=    25.17 T=  105.1 p1=  29.7 p2=    77.1 ed=   164 7/4/2020    x1=  51. x2= 139. y1=  2.15 y2= -1.35     
GP: Confirmed Dominican_Republic 6/9/2020        139   20415    26476   20415    26021    12   164 7/4/2020  
AAA2     1 Dominican_Republic Confirmed cc1=  .994677 cc2=  .888077 lx= 10.19403 if=  52 il= 139 6/9/2020   n=  87 now=   20415 end=      26742     20415     26021 U=    25.87 T=  105.1 p1=  31.0 p2=    76.3 ed=   166 7/6/2020    x1=  52. x2= 139. y1=  2.05 y2= -1.31     
GP: Confirmed Dominican_Republic 6/9/2020        139   20415    26742   20415    26021    12   166 7/6/2020  
AAA2     1 Dominican_Republic Confirmed cc1=  .994715 cc2=  .887503 lx= 10.20403 if=  53 il= 139 6/9/2020   n=  86 now=   20415 end=      27011     20415     26021 U=    25.84 T=  106.1 p1=  32.3 p2=    75.6 ed=   167 7/7/2020    x1=  53. x2= 139. y1=  2.05 y2= -1.27     
GP: Confirmed Dominican_Republic 6/9/2020        139   20415    27011   20415    26021    12   167 7/7/2020  
