TEST last_day=  735 method= last 
MH:     0 Country_Region                                            142 Case_Typ         nCases nDeaths 1/23/20 1/24/20 1/25/20  6/7/20  6/8/20  6/9/20
ML aaa nday1  139 6/9/2020       21459.00000        9.97390
TAB:  Afghanistan Confirmed Date   Day     Real      MAX  Predict    Count      Min      Max      Med
AAA2     1 Afghanistan Confirmed cc1=  .999294 cc2=  .756758 lx= 11.97390 if=  99 il= 115 5/16/2020  n=  16 now=   21459 end=     158561      6402     39243 U=    55.10 T=  179.3 p1= 638.9 p2=    13.5 ed=   309 11/26/2020  x1=  99. x2= 115. y1=  1.46 y2=  1.17     
GP: Confirmed Afghanistan 5/16/2020       115   21459    -        6402    39243     2   309 11/26/2020
AAA2     1 Afghanistan Confirmed cc1=  .999176 cc2=  .749176 lx= 11.97390 if= 100 il= 115 5/16/2020  n=  15 now=   21459 end=     158561      6402     39243 U=    54.89 T=  179.0 p1= 638.9 p2=    13.5 ed=   308 11/25/2020  x1= 100. x2= 115. y1=  1.44 y2=  1.17     
GP: Confirmed Afghanistan 5/16/2020       115   21459    -        6402    39243     2   308 11/25/2020
AAA2     1 Afghanistan Confirmed cc1=  .999017 cc2=  .740818 lx= 11.97390 if= 101 il= 115 5/16/2020  n=  14 now=   21459 end=     158561      6402     39243 U=    53.86 T=  177.8 p1= 638.9 p2=    13.5 ed=   304 11/21/2020  x1= 101. x2= 115. y1=  1.43 y2=  1.17     
GP: Confirmed Afghanistan 5/16/2020       115   21459    -        6402    39243     2   304 11/21/2020
AAA2     1 Afghanistan Confirmed cc1=  .998863 cc2=  .731601 lx= 11.97390 if= 102 il= 115 5/16/2020  n=  13 now=   21459 end=     158561      6402     39243 U=    54.65 T=  178.7 p1= 638.9 p2=    13.5 ed=   307 11/24/2020  x1= 102. x2= 115. y1=  1.40 y2=  1.17     
GP: Confirmed Afghanistan 5/16/2020       115   21459    -        6402    39243     2   307 11/24/2020
AAA2     1 Afghanistan Confirmed cc1=  .998578 cc2=  .721228 lx= 11.97390 if= 103 il= 115 5/16/2020  n=  12 now=   21459 end=     158561      6402     39243 U=    54.29 T=  178.3 p1= 638.9 p2=    13.5 ed=   306 11/23/2020  x1= 103. x2= 115. y1=  1.39 y2=  1.17     
GP: Confirmed Afghanistan 5/16/2020       115   21459    -        6402    39243     2   306 11/23/2020
AAA2     1 Afghanistan Confirmed cc1=  .998207 cc2=  .709532 lx= 11.97390 if= 104 il= 115 5/16/2020  n=  11 now=   21459 end=     158561      6402     39243 U=    56.79 T=  181.2 p1= 638.9 p2=    13.5 ed=   315 12/2/2020   x1= 104. x2= 115. y1=  1.36 y2=  1.17     
GP: Confirmed Afghanistan 5/16/2020       115   21459    -        6402    39243     2   315 12/2/2020 
AAA2     1 Afghanistan Confirmed cc1=  .998819 cc2=  .697308 lx= 11.97390 if= 105 il= 115 5/16/2020  n=  10 now=   21459 end=     158561      6402     39243 U=    55.38 T=  179.6 p1= 638.9 p2=    13.5 ed=   310 11/27/2020  x1= 105. x2= 115. y1=  1.35 y2=  1.17     
GP: Confirmed Afghanistan 5/16/2020       115   21459    -        6402    39243     2   310 11/27/2020
AAA2     1 Afghanistan Confirmed cc1=  .999183 cc2=  .682955 lx= 11.97390 if= 106 il= 115 5/16/2020  n=   9 now=   21459 end=     158561      6402     39243 U=    53.67 T=  177.6 p1= 638.9 p2=    13.5 ed=   304 11/21/2020  x1= 106. x2= 115. y1=  1.33 y2=  1.17     
GP: Confirmed Afghanistan 5/16/2020       115   21459    -        6402    39243     2   304 11/21/2020
AAA2     1 Afghanistan Confirmed cc1=  .999015 cc2=  .665681 lx= 11.97390 if= 107 il= 115 5/16/2020  n=   8 now=   21459 end=     158561      6402     39243 U=    52.58 T=  176.3 p1= 638.9 p2=    13.5 ed=   300 11/17/2020  x1= 107. x2= 115. y1=  1.32 y2=  1.17     
GP: Confirmed Afghanistan 5/16/2020       115   21459    -        6402    39243     2   300 11/17/2020
AAA2     1 Afghanistan Confirmed cc1=  .998601 cc2=  .645047 lx= 11.97390 if= 108 il= 115 5/16/2020  n=   7 now=   21459 end=     158561      6402     39243 U=    52.04 T=  175.7 p1= 638.9 p2=    13.5 ed=   298 11/15/2020  x1= 108. x2= 115. y1=  1.30 y2=  1.17     
GP: Confirmed Afghanistan 5/16/2020       115   21459    -        6402    39243     2   298 11/15/2020
AAA2     1 Afghanistan Confirmed cc1=  .998226 cc2=  .620261 lx= 11.97390 if= 109 il= 115 5/16/2020  n=   6 now=   21459 end=     158561      6402     39243 U=    54.36 T=  178.4 p1= 638.9 p2=    13.5 ed=   306 11/23/2020  x1= 109. x2= 115. y1=  1.28 y2=  1.17     
GP: Confirmed Afghanistan 5/16/2020       115   21459    -        6402    39243     2   306 11/23/2020
AAA2     1 Afghanistan Confirmed cc1=  .997858 cc2=  .589609 lx= 11.97390 if= 110 il= 115 5/16/2020  n=   5 now=   21459 end=     158561      6402     39243 U=    53.93 T=  177.9 p1= 638.9 p2=    13.5 ed=   305 11/22/2020  x1= 110. x2= 115. y1=  1.26 y2=  1.17     
GP: Confirmed Afghanistan 5/16/2020       115   21459    -        6402    39243     2   305 11/22/2020
AAA2     1 Afghanistan Confirmed cc1=  .996691 cc2=  .887582 lx= 11.02390 if=  33 il= 116 5/17/2020  n=  83 now=   21459 end=      61322      6664     42415 U=    51.78 T=  157.3 p1= 185.8 p2=    35.0 ed=   279 10/27/2020  x1=  33. x2= 116. y1=  2.40 y2=   .80     
GP: Confirmed Afghanistan 5/17/2020       116   21459    61322    6664    42415     4   279 10/27/2020
AAA2     1 Afghanistan Confirmed cc1=  .996998 cc2=  .887233 lx= 10.95390 if=  34 il= 116 5/17/2020  n=  82 now=   21459 end=      57176      6664     42415 U=    50.35 T=  154.5 p1= 166.4 p2=    37.5 ed=   273 10/21/2020  x1=  34. x2= 116. y1=  2.39 y2=   .77     
GP: Confirmed Afghanistan 5/17/2020       116   21459    57176    6664    42415     4   273 10/21/2020
AAA2     1 Afghanistan Confirmed cc1=  .997241 cc2=  .886810 lx= 10.88390 if=  35 il= 116 5/17/2020  n=  81 now=   21459 end=      53311      6664     42415 U=    48.94 T=  151.8 p1= 148.4 p2=    40.3 ed=   267 10/15/2020  x1=  35. x2= 116. y1=  2.39 y2=   .73     
GP: Confirmed Afghanistan 5/17/2020       116   21459    53311    6664    42415     4   267 10/15/2020
AAA2     1 Afghanistan Confirmed cc1=  .997421 cc2=  .886310 lx= 10.82390 if=  36 il= 116 5/17/2020  n=  80 now=   21459 end=      50206      6664     42415 U=    47.65 T=  149.5 p1= 134.0 p2=    42.7 ed=   261 10/9/2020   x1=  36. x2= 116. y1=  2.38 y2=   .70     
GP: Confirmed Afghanistan 5/17/2020       116   21459    50206    6664    42415     4   261 10/9/2020 
AAA2     1 Afghanistan Confirmed cc1=  .997539 cc2=  .885735 lx= 10.77390 if=  37 il= 116 5/17/2020  n=  79 now=   21459 end=      47757      6664     42415 U=    46.49 T=  147.5 p1= 122.5 p2=    44.9 ed=   257 10/5/2020   x1=  37. x2= 116. y1=  2.38 y2=   .68     
GP: Confirmed Afghanistan 5/17/2020       116   21459    47757    6664    42415     4   257 10/5/2020 
AAA2     1 Afghanistan Confirmed cc1=  .997596 cc2=  .885087 lx= 10.73390 if=  38 il= 116 5/17/2020  n=  78 now=   21459 end=      45885      6664     42415 U=    45.45 T=  145.9 p1= 113.8 p2=    46.8 ed=   253 10/1/2020   x1=  38. x2= 116. y1=  2.37 y2=   .66     
GP: Confirmed Afghanistan 5/17/2020       116   21459    45885    6664    42415     4   253 10/1/2020 
AAA2     1 Afghanistan Confirmed cc1=  .997597 cc2=  .884370 lx= 10.69390 if=  39 il= 116 5/17/2020  n=  77 now=   21459 end=      44086      6664     42415 U=    44.42 T=  144.3 p1= 105.4 p2=    48.7 ed=   249 9/27/2020   x1=  39. x2= 116. y1=  2.37 y2=   .64     
GP: Confirmed Afghanistan 5/17/2020       116   21459    44086    6664    42415     4   249 9/27/2020 
AAA1     1 Afghanistan Confirmed cc1=  .997550 cc2=  .883590 lx= 10.66390 if=  40 il= 116 5/17/2020  n=  76 now=   21459 end=      42783      6664     42415 U=    43.51 T=  143.0 p1=  99.4 p2=    50.2 ed=   245 9/23/2020   x1=  40. x2= 116. y1=  2.37 y2=   .62 BEST
AAA2     1 Afghanistan Confirmed cc1=  .997550 cc2=  .883590 lx= 10.66690 if=  40 il= 116 5/17/2020  n=  76 now=   21459 end=      42783      6664     42415 U=    43.51 T=  143.0 p1=  99.4 p2=    50.2 ed=   245 9/23/2020   x1=  40. x2= 116. y1=  2.37 y2=   .62 BEST
GP: Confirmed Afghanistan 5/17/2020       116   21459    42783    6664    42415     4   245 9/23/2020 
AAA1     1 Afghanistan Confirmed cc1=  .997467 cc2=  .882759 lx= 10.65390 if=  41 il= 116 5/17/2020  n=  75 now=   21459 end=      42357      6664     42415 U=    42.83 T=  142.3 p1=  97.4 p2=    50.7 ed=   243 9/21/2020   x1=  41. x2= 116. y1=  2.37 y2=   .61 BEST
AAA2     1 Afghanistan Confirmed cc1=  .997467 cc2=  .882759 lx= 10.65190 if=  41 il= 116 5/17/2020  n=  75 now=   21459 end=      42357      6664     42415 U=    42.83 T=  142.3 p1=  97.4 p2=    50.7 ed=   243 9/21/2020   x1=  41. x2= 116. y1=  2.37 y2=   .61 BEST
GP: Confirmed Afghanistan 5/17/2020       116   21459    42357    6664    42415     4   243 9/21/2020 
AAA1     1 Afghanistan Confirmed cc1=  .997364 cc2=  .881894 lx= 10.65390 if=  42 il= 116 5/17/2020  n=  74 now=   21459 end=      42357      6664     42415 U=    42.26 T=  142.0 p1=  97.4 p2=    50.7 ed=   241 9/19/2020   x1=  42. x2= 116. y1=  2.37 y2=   .61 BEST
AAA2     1 Afghanistan Confirmed cc1=  .997364 cc2=  .881894 lx= 10.65090 if=  42 il= 116 5/17/2020  n=  74 now=   21459 end=      42357      6664     42415 U=    42.26 T=  142.0 p1=  97.4 p2=    50.7 ed=   241 9/19/2020   x1=  42. x2= 116. y1=  2.37 y2=   .61 BEST
GP: Confirmed Afghanistan 5/17/2020       116   21459    42357    6664    42415     4   241 9/19/2020 
AAA1     1 Afghanistan Confirmed cc1=  .997270 cc2=  .881022 lx= 10.66390 if=  43 il= 116 5/17/2020  n=  73 now=   21459 end=      42783      6664     42415 U=    41.80 T=  141.9 p1=  99.4 p2=    50.2 ed=   240 9/18/2020   x1=  43. x2= 116. y1=  2.37 y2=   .62 BEST
AAA2     1 Afghanistan Confirmed cc1=  .997270 cc2=  .881022 lx= 10.66790 if=  43 il= 116 5/17/2020  n=  73 now=   21459 end=      42783      6664     42415 U=    41.80 T=  141.9 p1=  99.4 p2=    50.2 ed=   240 9/18/2020   x1=  43. x2= 116. y1=  2.37 y2=   .62 BEST
GP: Confirmed Afghanistan 5/17/2020       116   21459    42783    6664    42415     4   240 9/18/2020 
AAA2     1 Afghanistan Confirmed cc1=  .997226 cc2=  .880185 lx= 10.71390 if=  44 il= 116 5/17/2020  n=  72 now=   21459 end=      44976      6664     42415 U=    41.75 T=  143.0 p1= 109.6 p2=    47.7 ed=   241 9/19/2020   x1=  44. x2= 116. y1=  2.37 y2=   .65     
GP: Confirmed Afghanistan 5/17/2020       116   21459    44976    6664    42415     4   241 9/19/2020 
AAA2     1 Afghanistan Confirmed cc1=  .997301 cc2=  .879450 lx= 10.79390 if=  45 il= 116 5/17/2020  n=  71 now=   21459 end=      48722      6664     42415 U=    41.98 T=  144.9 p1= 127.0 p2=    44.0 ed=   243 9/21/2020   x1=  45. x2= 116. y1=  2.38 y2=   .69     
GP: Confirmed Afghanistan 5/17/2020       116   21459    48722    6664    42415     4   243 9/21/2020 
AAA2     1 Afghanistan Confirmed cc1=  .997607 cc2=  .878928 lx= 10.93390 if=  46 il= 116 5/17/2020  n=  70 now=   21459 end=      56044      6664     42415 U=    46.65 T=  151.3 p1= 161.2 p2=    38.3 ed=   261 10/9/2020   x1=  46. x2= 116. y1=  2.26 y2=   .76     
GP: Confirmed Afghanistan 5/17/2020       116   21459    56044    6664    42415     4   261 10/9/2020 
AAA2     1 Afghanistan Confirmed cc1=  .997503 cc2=  .877980 lx= 10.93390 if=  47 il= 116 5/17/2020  n=  69 now=   21459 end=      56044      6664     42415 U=    45.99 T=  150.8 p1= 161.2 p2=    38.3 ed=   259 10/7/2020   x1=  47. x2= 116. y1=  2.26 y2=   .76     
GP: Confirmed Afghanistan 5/17/2020       116   21459    56044    6664    42415     4   259 10/7/2020 
AAA2     1 Afghanistan Confirmed cc1=  .997408 cc2=  .877023 lx= 10.95390 if=  48 il= 116 5/17/2020  n=  68 now=   21459 end=      57176      6664     42415 U=    46.27 T=  151.4 p1= 166.4 p2=    37.5 ed=   260 10/8/2020   x1=  48. x2= 116. y1=  2.23 y2=   .77     
GP: Confirmed Afghanistan 5/17/2020       116   21459    57176    6664    42415     4   260 10/8/2020 
AAA2     1 Afghanistan Confirmed cc1=  .997308 cc2=  .876040 lx= 10.98390 if=  49 il= 116 5/17/2020  n=  67 now=   21459 end=      58917      6664     42415 U=    47.10 T=  152.7 p1= 174.6 p2=    36.4 ed=   263 10/11/2020  x1=  49. x2= 116. y1=  2.20 y2=   .78     
GP: Confirmed Afghanistan 5/17/2020       116   21459    58917    6664    42415     4   263 10/11/2020
AAA2     1 Afghanistan Confirmed cc1=  .997186 cc2=  .875017 lx= 10.98390 if=  50 il= 116 5/17/2020  n=  66 now=   21459 end=      58917      6664     42415 U=    46.40 T=  152.1 p1= 174.6 p2=    36.4 ed=   261 10/9/2020   x1=  50. x2= 116. y1=  2.20 y2=   .78     
GP: Confirmed Afghanistan 5/17/2020       116   21459    58917    6664    42415     4   261 10/9/2020 
AAA2     1 Afghanistan Confirmed cc1=  .997090 cc2=  .873999 lx= 11.02390 if=  51 il= 116 5/17/2020  n=  65 now=   21459 end=      61322      6664     42415 U=    46.14 T=  152.8 p1= 185.8 p2=    35.0 ed=   261 10/9/2020   x1=  51. x2= 116. y1=  2.21 y2=   .80     
GP: Confirmed Afghanistan 5/17/2020       116   21459    61322    6664    42415     4   261 10/9/2020 
AAA2     1 Afghanistan Confirmed cc1=  .997092 cc2=  .873057 lx= 11.11390 if=  52 il= 116 5/17/2020  n=  64 now=   21459 end=      67097      6664     42415 U=    48.19 T=  156.3 p1= 212.7 p2=    32.0 ed=   270 10/18/2020  x1=  52. x2= 116. y1=  2.17 y2=   .84     
GP: Confirmed Afghanistan 5/17/2020       116   21459    -        6664    42415     4   270 10/18/2020
AAA2     1 Afghanistan Confirmed cc1=  .996987 cc2=  .871987 lx= 11.15390 if=  53 il= 116 5/17/2020  n=  63 now=   21459 end=      69835      6664     42415 U=    49.53 T=  158.3 p1= 225.4 p2=    30.7 ed=   275 10/23/2020  x1=  53. x2= 116. y1=  2.13 y2=   .85     
GP: Confirmed Afghanistan 5/17/2020       116   21459    -        6664    42415     4   275 10/23/2020
AAA2     1 Afghanistan Confirmed cc1=  .996841 cc2=  .870853 lx= 11.15390 if=  54 il= 116 5/17/2020  n=  62 now=   21459 end=      69835      6664     42415 U=    50.05 T=  158.7 p1= 225.4 p2=    30.7 ed=   276 10/24/2020  x1=  54. x2= 116. y1=  2.09 y2=   .85     
GP: Confirmed Afghanistan 5/17/2020       116   21459    -        6664    42415     4   276 10/24/2020
AAA2     1 Afghanistan Confirmed cc1=  .996695 cc2=  .869695 lx= 11.13390 if=  55 il= 116 5/17/2020  n=  61 now=   21459 end=      68452      6664     42415 U=    49.23 T=  157.6 p1= 219.0 p2=    31.3 ed=   273 10/21/2020  x1=  55. x2= 116. y1=  2.08 y2=   .85     
GP: Confirmed Afghanistan 5/17/2020       116   21459    -        6664    42415     4   273 10/21/2020
AAA2     1 Afghanistan Confirmed cc1=  .996530 cc2=  .868493 lx= 11.13390 if=  56 il= 116 5/17/2020  n=  60 now=   21459 end=      68452      6664     42415 U=    48.42 T=  156.9 p1= 219.0 p2=    31.3 ed=   271 10/19/2020  x1=  56. x2= 116. y1=  2.08 y2=   .85     
GP: Confirmed Afghanistan 5/17/2020       116   21459    -        6664    42415     4   271 10/19/2020
AAA2     1 Afghanistan Confirmed cc1=  .996388 cc2=  .867288 lx= 11.17390 if=  57 il= 116 5/17/2020  n=  59 now=   21459 end=      71246      6664     42415 U=    48.08 T=  157.5 p1= 232.0 p2=    30.1 ed=   270 10/18/2020  x1=  57. x2= 116. y1=  2.09 y2=   .86     
GP: Confirmed Afghanistan 5/17/2020       116   21459    -        6664    42415     4   270 10/18/2020
AAA2     1 Afghanistan Confirmed cc1=  .996363 cc2=  .866174 lx= 11.28390 if=  58 il= 116 5/17/2020  n=  58 now=   21459 end=      79530      6664     42415 U=    48.96 T=  160.5 p1= 270.6 p2=    27.0 ed=   276 10/24/2020  x1=  58. x2= 116. y1=  2.09 y2=   .91     
GP: Confirmed Afghanistan 5/17/2020       116   21459    -        6664    42415     4   276 10/24/2020
AAA2     1 Afghanistan Confirmed cc1=  .996491 cc2=  .865184 lx= 11.46390 if=  59 il= 116 5/17/2020  n=  57 now=   21459 end=      95215      6664     42415 U=    50.16 T=  165.1 p1= 343.7 p2=    22.5 ed=   283 10/31/2020  x1=  59. x2= 116. y1=  2.11 y2=   .98     
GP: Confirmed Afghanistan 5/17/2020       116   21459    -        6664    42415     4   283 10/31/2020
AAA2     1 Afghanistan Confirmed cc1=  .997102 cc2=  .864649 lx= 11.86390 if=  60 il= 116 5/17/2020  n=  56 now=   21459 end=     142045      6664     42415 U=    56.98 T=  179.7 p1= 561.9 p2=    15.1 ed=   314 12/1/2020   x1=  60. x2= 116. y1=  2.10 y2=  1.12     
GP: Confirmed Afghanistan 5/17/2020       116   21459    -        6664    42415     4   314 12/1/2020 
AAA2     1 Afghanistan Confirmed cc1=  .997255 cc2=  .863624 lx= 11.97390 if=  61 il= 116 5/17/2020  n=  55 now=   21459 end=     158561      6664     42415 U=    57.24 T=  182.0 p1= 638.9 p2=    13.5 ed=   317 12/4/2020   x1=  61. x2= 116. y1=  2.11 y2=  1.15     
GP: Confirmed Afghanistan 5/17/2020       116   21459    -        6664    42415     4   317 12/4/2020 
AAA2     1 Afghanistan Confirmed cc1=  .997790 cc2=  .862950 lx= 11.97390 if=  62 il= 116 5/17/2020  n=  54 now=   21459 end=     158561      6664     42415 U=    61.10 T=  186.5 p1= 638.9 p2=    13.5 ed=   330 12/17/2020  x1=  62. x2= 116. y1=  2.04 y2=  1.15     
GP: Confirmed Afghanistan 5/17/2020       116   21459    -        6664    42415     4   330 12/17/2020
AAA2     1 Afghanistan Confirmed cc1=  .997684 cc2=  .861601 lx= 11.97390 if=  63 il= 116 5/17/2020  n=  53 now=   21459 end=     158561      6664     42415 U=    61.12 T=  186.5 p1= 638.9 p2=    13.5 ed=   330 12/17/2020  x1=  63. x2= 116. y1=  2.02 y2=  1.15     
GP: Confirmed Afghanistan 5/17/2020       116   21459    -        6664    42415     4   330 12/17/2020
AAA2     1 Afghanistan Confirmed cc1=  .997571 cc2=  .860210 lx= 11.97390 if=  64 il= 116 5/17/2020  n=  52 now=   21459 end=     158561      6664     42415 U=    61.03 T=  186.4 p1= 638.9 p2=    13.5 ed=   330 12/17/2020  x1=  64. x2= 116. y1=  2.01 y2=  1.15     
GP: Confirmed Afghanistan 5/17/2020       116   21459    -        6664    42415     4   330 12/17/2020
AAA2     1 Afghanistan Confirmed cc1=  .997456 cc2=  .858781 lx= 11.97390 if=  65 il= 116 5/17/2020  n=  51 now=   21459 end=     158561      6664     42415 U=    61.40 T=  186.8 p1= 638.9 p2=    13.5 ed=   331 12/18/2020  x1=  65. x2= 116. y1=  1.98 y2=  1.15     
GP: Confirmed Afghanistan 5/17/2020       116   21459    -        6664    42415     4   331 12/18/2020
AAA2     1 Afghanistan Confirmed cc1=  .997315 cc2=  .857287 lx= 11.97390 if=  66 il= 116 5/17/2020  n=  50 now=   21459 end=     158561      6664     42415 U=    60.19 T=  185.4 p1= 638.9 p2=    13.5 ed=   327 12/14/2020  x1=  66. x2= 116. y1=  1.98 y2=  1.15     
GP: Confirmed Afghanistan 5/17/2020       116   21459    -        6664    42415     4   327 12/14/2020
AAA2     1 Afghanistan Confirmed cc1=  .997274 cc2=  .855852 lx= 11.97390 if=  67 il= 116 5/17/2020  n=  49 now=   21459 end=     158561      6664     42415 U=    59.86 T=  185.0 p1= 638.9 p2=    13.5 ed=   326 12/13/2020  x1=  67. x2= 116. y1=  1.97 y2=  1.15     
GP: Confirmed Afghanistan 5/17/2020       116   21459    -        6664    42415     4   326 12/13/2020
AAA2     1 Afghanistan Confirmed cc1=  .997306 cc2=  .854449 lx= 11.97390 if=  68 il= 116 5/17/2020  n=  48 now=   21459 end=     158561      6664     42415 U=    62.42 T=  188.0 p1= 638.9 p2=    13.5 ed=   335 12/22/2020  x1=  68. x2= 116. y1=  1.92 y2=  1.15     
GP: Confirmed Afghanistan 5/17/2020       116   21459    -        6664    42415     4   335 12/22/2020
AAA2     1 Afghanistan Confirmed cc1=  .997134 cc2=  .852797 lx= 11.97390 if=  69 il= 116 5/17/2020  n=  47 now=   21459 end=     158561      6664     42415 U=    61.39 T=  186.8 p1= 638.9 p2=    13.5 ed=   331 12/18/2020  x1=  69. x2= 116. y1=  1.92 y2=  1.15     
GP: Confirmed Afghanistan 5/17/2020       116   21459    -        6664    42415     4   331 12/18/2020
AAA2     1 Afghanistan Confirmed cc1=  .996975 cc2=  .851110 lx= 11.97390 if=  70 il= 116 5/17/2020  n=  46 now=   21459 end=     158561      6664     42415 U=    63.96 T=  189.8 p1= 638.9 p2=    13.5 ed=   340 12/27/2020  x1=  70. x2= 116. y1=  1.87 y2=  1.15     
GP: Confirmed Afghanistan 5/17/2020       116   21459    -        6664    42415     4   340 12/27/2020
AAA2     1 Afghanistan Confirmed cc1=  .996880 cc2=  .849438 lx= 11.97390 if=  71 il= 116 5/17/2020  n=  45 now=   21459 end=     158561      6664     42415 U=    64.55 T=  190.5 p1= 638.9 p2=    13.5 ed=   342 12/29/2020  x1=  71. x2= 116. y1=  1.85 y2=  1.15     
GP: Confirmed Afghanistan 5/17/2020       116   21459    -        6664    42415     4   342 12/29/2020
AAA2     1 Afghanistan Confirmed cc1=  .996891 cc2=  .847820 lx= 11.97390 if=  72 il= 116 5/17/2020  n=  44 now=   21459 end=     158561      6664     42415 U=    63.53 T=  189.3 p1= 638.9 p2=    13.5 ed=   339 12/26/2020  x1=  72. x2= 116. y1=  1.85 y2=  1.15     
