TEST last_day=  735 method= last 
MH:     0 Country_Region                                            142 Case_Typ         nCases nDeaths 1/23/20 1/24/20 1/25/20  6/7/20  6/8/20  6/9/20
ML aaa nday1  139 6/9/2020        4439.00000        8.39818
TAB:  Italy_P.A._Trento_P_A_Trento Confirmed Date   Day     Real      MAX  Predict    Count      Min      Max      Med
AAA2     1 Italy_P.A._Trento_P_A_Trento Confirmed cc1=  .997993 cc2=  .793869 lx=  8.55818 if=  81 il= 104 5/5/2020   n=  23 now=    4439 end=       5209      4261      4907 U=    23.52 T=   66.3 p1=  17.3 p2=    85.2 ed=   121 5/22/2020   x1=  81. x2= 104. y1=  -.63 y2= -1.60     
GP: Confirmed Italy_P.A._Trento_P_A_Trento 5/5/2020        104    4439     5209    4261     4907    11   121 5/22/2020 
AAA2     1 Italy_P.A._Trento_P_A_Trento Confirmed cc1=  .997854 cc2=  .789340 lx=  8.53818 if=  82 il= 104 5/5/2020   n=  22 now=    4439 end=       5106      4261      4907 U=    22.05 T=   66.3 p1=  15.0 p2=    86.9 ed=   118 5/19/2020   x1=  82. x2= 104. y1=  -.71 y2= -1.71     
GP: Confirmed Italy_P.A._Trento_P_A_Trento 5/5/2020        104    4439     5106    4261     4907    11   118 5/19/2020 
AAA2     1 Italy_P.A._Trento_P_A_Trento Confirmed cc1=  .997809 cc2=  .784609 lx=  8.52818 if=  83 il= 104 5/5/2020   n=  21 now=    4439 end=       5055      4261      4907 U=    20.51 T=   67.8 p1=  13.9 p2=    87.8 ed=   116 5/17/2020   x1=  83. x2= 104. y1=  -.74 y2= -1.77     
GP: Confirmed Italy_P.A._Trento_P_A_Trento 5/5/2020        104    4439     5055    4261     4907    11   116 5/17/2020 
AAA2     1 Italy_P.A._Trento_P_A_Trento Confirmed cc1=  .997481 cc2=  .779263 lx=  8.52818 if=  84 il= 104 5/5/2020   n=  20 now=    4439 end=       5055      4261      4907 U=    20.61 T=   67.6 p1=  13.9 p2=    87.8 ed=   116 5/17/2020   x1=  84. x2= 104. y1=  -.80 y2= -1.77     
GP: Confirmed Italy_P.A._Trento_P_A_Trento 5/5/2020        104    4439     5055    4261     4907    11   116 5/17/2020 
AAA2     1 Italy_P.A._Trento_P_A_Trento Confirmed cc1=  .997084 cc2=  .773477 lx=  8.51818 if=  85 il= 104 5/5/2020   n=  19 now=    4439 end=       5004      4261      4907 U=    19.89 T=   67.7 p1=  12.7 p2=    88.7 ed=   114 5/15/2020   x1=  85. x2= 104. y1=  -.87 y2= -1.83     
GP: Confirmed Italy_P.A._Trento_P_A_Trento 5/5/2020        104    4439     5004    4261     4907    11   114 5/15/2020 
AAA2     1 Italy_P.A._Trento_P_A_Trento Confirmed cc1=  .996603 cc2=  .767187 lx=  8.51818 if=  86 il= 104 5/5/2020   n=  18 now=    4439 end=       5004      4261      4907 U=    20.12 T=   67.2 p1=  12.7 p2=    88.7 ed=   114 5/15/2020   x1=  86. x2= 104. y1=  -.93 y2= -1.83     
GP: Confirmed Italy_P.A._Trento_P_A_Trento 5/5/2020        104    4439     5004    4261     4907    11   114 5/15/2020 
AAA1     1 Italy_P.A._Trento_P_A_Trento Confirmed cc1=  .995376 cc2=  .752840 lx=  8.49818 if=  88 il= 104 5/5/2020   n=  16 now=    4439 end=       4905      4261      4907 U=    18.90 T=   67.0 p1=  10.5 p2=    90.5 ed=   111 5/12/2020   x1=  88. x2= 104. y1= -1.11 y2= -1.96 BEST
AAA2     1 Italy_P.A._Trento_P_A_Trento Confirmed cc1=  .995376 cc2=  .752840 lx=  8.49818 if=  88 il= 104 5/5/2020   n=  16 now=    4439 end=       4905      4261      4907 U=    18.90 T=   67.0 p1=  10.5 p2=    90.5 ed=   111 5/12/2020   x1=  88. x2= 104. y1= -1.11 y2= -1.96 BEST
GP: Confirmed Italy_P.A._Trento_P_A_Trento 5/5/2020        104    4439     4905    4261     4907    11   111 5/12/2020 
AAA2     1 Italy_P.A._Trento_P_A_Trento Confirmed cc1=  .995385 cc2=  .745385 lx=  8.46818 if=  89 il= 104 5/5/2020   n=  15 now=    4439 end=       4760      4261      4907 U=    16.06 T=   68.7 p1=   7.2 p2=    93.3 ed=   106 5/7/2020    x1=  89. x2= 104. y1= -1.26 y2= -2.20     
GP: Confirmed Italy_P.A._Trento_P_A_Trento 5/5/2020        104    4439     4760    4261     4907    11   106 5/7/2020  
AAA2     1 Italy_P.A._Trento_P_A_Trento Confirmed cc1=  .995952 cc2=  .737753 lx=  8.44818 if=  90 il= 104 5/5/2020   n=  14 now=    4439 end=       4666      4261      4907 U=    13.54 T=   71.5 p1=   5.1 p2=    95.1 ed=   103 5/4/2020    x1=  90. x2= 104. y1= -1.36 y2= -2.40     
GP: Confirmed Italy_P.A._Trento_P_A_Trento 5/5/2020        104    4439     4666    4261     4907    11   103 5/4/2020  
AAA2     1 Italy_P.A._Trento_P_A_Trento Confirmed cc1=  .995684 cc2=  .728423 lx=  8.42818 if=  91 il= 104 5/5/2020   n=  13 now=    4439 end=       4574      4261      4907 U=    11.18 T=   74.4 p1=   3.0 p2=    97.0 ed=   100 5/1/2020    x1=  91. x2= 104. y1= -1.48 y2= -2.65     
GP: Confirmed Italy_P.A._Trento_P_A_Trento 5/5/2020        104    4439     4574    4261     4907    11   100 5/1/2020  
AAA2     1 Italy_P.A._Trento_P_A_Trento Confirmed cc1=  .994641 cc2=  .717291 lx=  8.42818 if=  92 il= 104 5/5/2020   n=  12 now=    4439 end=       4574      4261      4907 U=    11.32 T=   74.1 p1=   3.0 p2=    97.0 ed=   100 5/1/2020    x1=  92. x2= 104. y1= -1.59 y2= -2.65     
GP: Confirmed Italy_P.A._Trento_P_A_Trento 5/5/2020        104    4439     4574    4261     4907    11   100 5/1/2020  
AAA2     1 Italy_P.A._Trento_P_A_Trento Confirmed cc1=  .993443 cc2=  .704768 lx=  8.41818 if=  93 il= 104 5/5/2020   n=  11 now=    4439 end=       4528      4261      4907 U=    10.06 T=   75.8 p1=   2.0 p2=    98.0 ed=    99 4/30/2020   x1=  93. x2= 104. y1= -1.71 y2= -2.80     
GP: Confirmed Italy_P.A._Trento_P_A_Trento 5/5/2020        104    4439     4528    4261     4907    11    99 4/30/2020 
AAA2     1 Italy_P.A._Trento_P_A_Trento Confirmed cc1=  .987404 cc2=  .654071 lx=  8.65818 if=  96 il= 104 5/5/2020   n=   8 now=    4439 end=       5757      4261      4907 U=    41.22 T=   54.5 p1=  29.7 p2=    77.1 ed=   151 6/21/2020   x1=  96. x2= 104. y1= -1.01 y2= -1.20     
GP: Confirmed Italy_P.A._Trento_P_A_Trento 5/5/2020        104    4439     5757    4261     4907    11   151 6/21/2020 
AAA2     1 Italy_P.A._Trento_P_A_Trento Confirmed cc1=  .973552 cc2=  .595587 lx=  8.46818 if=  98 il= 104 5/5/2020   n=   6 now=    4439 end=       4760      4261      4907 U=    17.26 T=   66.0 p1=   7.2 p2=    93.3 ed=   106 5/7/2020    x1=  98. x2= 104. y1= -1.85 y2= -2.20     
GP: Confirmed Italy_P.A._Trento_P_A_Trento 5/5/2020        104    4439     4760    4261     4907    11   106 5/7/2020  
AAA2     1 Italy_P.A._Trento_P_A_Trento Confirmed cc1=  .970878 cc2=  .562630 lx=  8.35818 if=  99 il= 104 5/5/2020   n=   5 now=    4439 end=       4264      4261      4907 U=     1.37 T=   94.4 p1=  -3.9 p2=   104.1 ed=    97 4/28/2020   x1=  99. x2= 104. y1= -3.34 y2= -6.99     
GP: Confirmed Italy_P.A._Trento_P_A_Trento 5/5/2020        104    4439     4264    4261     4907    11    97 4/28/2020 
AAA2     1 Italy_P.A._Trento_P_A_Trento Confirmed cc1=  .998593 cc2=  .874559 lx=  8.44818 if=  41 il= 105 5/6/2020   n=  64 now=    4439 end=       4666      4280      4863 U=    14.54 T=   69.4 p1=   5.1 p2=    95.1 ed=   103 5/4/2020    x1=  41. x2= 105. y1=  1.95 y2= -2.45     
GP: Confirmed Italy_P.A._Trento_P_A_Trento 5/6/2020        105    4439     4666    4280     4863    19   103 5/4/2020  
AAA2     1 Italy_P.A._Trento_P_A_Trento Confirmed cc1=  .998537 cc2=  .873537 lx=  8.44818 if=  42 il= 105 5/6/2020   n=  63 now=    4439 end=       4666      4280      4863 U=    14.41 T=   69.7 p1=   5.1 p2=    95.1 ed=   103 5/4/2020    x1=  42. x2= 105. y1=  1.92 y2= -2.45     
GP: Confirmed Italy_P.A._Trento_P_A_Trento 5/6/2020        105    4439     4666    4280     4863    19   103 5/4/2020  
AAA2     1 Italy_P.A._Trento_P_A_Trento Confirmed cc1=  .998507 cc2=  .872518 lx=  8.44818 if=  43 il= 105 5/6/2020   n=  62 now=    4439 end=       4666      4280      4863 U=    14.35 T=   69.9 p1=   5.1 p2=    95.1 ed=   103 5/4/2020    x1=  43. x2= 105. y1=  1.87 y2= -2.45     
GP: Confirmed Italy_P.A._Trento_P_A_Trento 5/6/2020        105    4439     4666    4280     4863    19   103 5/4/2020  
AAA2     1 Italy_P.A._Trento_P_A_Trento Confirmed cc1=  .998502 cc2=  .871502 lx=  8.44818 if=  44 il= 105 5/6/2020   n=  61 now=    4439 end=       4666      4280      4863 U=    14.31 T=   70.0 p1=   5.1 p2=    95.1 ed=   103 5/4/2020    x1=  44. x2= 105. y1=  1.82 y2= -2.45     
GP: Confirmed Italy_P.A._Trento_P_A_Trento 5/6/2020        105    4439     4666    4280     4863    19   103 5/4/2020  
AAA2     1 Italy_P.A._Trento_P_A_Trento Confirmed cc1=  .998527 cc2=  .870490 lx=  8.44818 if=  45 il= 105 5/6/2020   n=  60 now=    4439 end=       4666      4280      4863 U=    14.26 T=   70.1 p1=   5.1 p2=    95.1 ed=   103 5/4/2020    x1=  45. x2= 105. y1=  1.76 y2= -2.45     
GP: Confirmed Italy_P.A._Trento_P_A_Trento 5/6/2020        105    4439     4666    4280     4863    19   103 5/4/2020  
AAA2     1 Italy_P.A._Trento_P_A_Trento Confirmed cc1=  .998596 cc2=  .869496 lx=  8.44818 if=  46 il= 105 5/6/2020   n=  59 now=    4439 end=       4666      4280      4863 U=    14.33 T=   69.9 p1=   5.1 p2=    95.1 ed=   103 5/4/2020    x1=  46. x2= 105. y1=  1.67 y2= -2.45     
GP: Confirmed Italy_P.A._Trento_P_A_Trento 5/6/2020        105    4439     4666    4280     4863    19   103 5/4/2020  
AAA2     1 Italy_P.A._Trento_P_A_Trento Confirmed cc1=  .998677 cc2=  .868488 lx=  8.45818 if=  47 il= 105 5/6/2020   n=  58 now=    4439 end=       4713      4280      4863 U=    14.72 T=   70.6 p1=   6.2 p2=    94.2 ed=   105 5/6/2020    x1=  47. x2= 105. y1=  1.60 y2= -2.34     
GP: Confirmed Italy_P.A._Trento_P_A_Trento 5/6/2020        105    4439     4713    4280     4863    19   105 5/6/2020  
AAA2     1 Italy_P.A._Trento_P_A_Trento Confirmed cc1=  .998812 cc2=  .867505 lx=  8.45818 if=  48 il= 105 5/6/2020   n=  57 now=    4439 end=       4713      4280      4863 U=    14.83 T=   70.3 p1=   6.2 p2=    94.2 ed=   105 5/6/2020    x1=  48. x2= 105. y1=  1.51 y2= -2.34     
GP: Confirmed Italy_P.A._Trento_P_A_Trento 5/6/2020        105    4439     4713    4280     4863    19   105 5/6/2020  
AAA2     1 Italy_P.A._Trento_P_A_Trento Confirmed cc1=  .998919 cc2=  .866465 lx=  8.45818 if=  49 il= 105 5/6/2020   n=  56 now=    4439 end=       4713      4280      4863 U=    14.92 T=   70.1 p1=   6.2 p2=    94.2 ed=   105 5/6/2020    x1=  49. x2= 105. y1=  1.41 y2= -2.34     
GP: Confirmed Italy_P.A._Trento_P_A_Trento 5/6/2020        105    4439     4713    4280     4863    19   105 5/6/2020  
AAA2     1 Italy_P.A._Trento_P_A_Trento Confirmed cc1=  .999037 cc2=  .865406 lx=  8.46818 if=  50 il= 105 5/6/2020   n=  55 now=    4439 end=       4760      4280      4863 U=    15.39 T=   70.5 p1=   7.2 p2=    93.3 ed=   106 5/7/2020    x1=  50. x2= 105. y1=  1.33 y2= -2.24     
GP: Confirmed Italy_P.A._Trento_P_A_Trento 5/6/2020        105    4439     4760    4280     4863    19   106 5/7/2020  
AAA2     1 Italy_P.A._Trento_P_A_Trento Confirmed cc1=  .999167 cc2=  .864327 lx=  8.46818 if=  51 il= 105 5/6/2020   n=  54 now=    4439 end=       4760      4280      4863 U=    15.62 T=   70.0 p1=   7.2 p2=    93.3 ed=   106 5/7/2020    x1=  51. x2= 105. y1=  1.22 y2= -2.24     
GP: Confirmed Italy_P.A._Trento_P_A_Trento 5/6/2020        105    4439     4760    4280     4863    19   106 5/7/2020  
AAA2     1 Italy_P.A._Trento_P_A_Trento Confirmed cc1=  .999210 cc2=  .863127 lx=  8.46818 if=  52 il= 105 5/6/2020   n=  53 now=    4439 end=       4760      4280      4863 U=    15.66 T=   69.9 p1=   7.2 p2=    93.3 ed=   106 5/7/2020    x1=  52. x2= 105. y1=  1.14 y2= -2.24     
GP: Confirmed Italy_P.A._Trento_P_A_Trento 5/6/2020        105    4439     4760    4280     4863    19   106 5/7/2020  
AAA2     1 Italy_P.A._Trento_P_A_Trento Confirmed cc1=  .999293 cc2=  .861932 lx=  8.47818 if=  53 il= 105 5/6/2020   n=  52 now=    4439 end=       4808      4280      4863 U=    16.86 T=   68.7 p1=   8.3 p2=    92.3 ed=   108 5/9/2020    x1=  53. x2= 105. y1=   .93 y2= -2.15     
GP: Confirmed Italy_P.A._Trento_P_A_Trento 5/6/2020        105    4439     4808    4280     4863    19   108 5/9/2020  
AAA2     1 Italy_P.A._Trento_P_A_Trento Confirmed cc1=  .999270 cc2=  .860595 lx=  8.47818 if=  54 il= 105 5/6/2020   n=  51 now=    4439 end=       4808      4280      4863 U=    16.56 T=   69.4 p1=   8.3 p2=    92.3 ed=   108 5/9/2020    x1=  54. x2= 105. y1=   .93 y2= -2.15     
GP: Confirmed Italy_P.A._Trento_P_A_Trento 5/6/2020        105    4439     4808    4280     4863    19   108 5/9/2020  
AAA2     1 Italy_P.A._Trento_P_A_Trento Confirmed cc1=  .999229 cc2=  .859201 lx=  8.47818 if=  55 il= 105 5/6/2020   n=  50 now=    4439 end=       4808      4280      4863 U=    16.25 T=   70.1 p1=   8.3 p2=    92.3 ed=   108 5/9/2020    x1=  55. x2= 105. y1=   .93 y2= -2.15     
GP: Confirmed Italy_P.A._Trento_P_A_Trento 5/6/2020        105    4439     4808    4280     4863    19   108 5/9/2020  
AAA2     1 Italy_P.A._Trento_P_A_Trento Confirmed cc1=  .999261 cc2=  .857839 lx=  8.47818 if=  56 il= 105 5/6/2020   n=  49 now=    4439 end=       4808      4280      4863 U=    16.29 T=   70.0 p1=   8.3 p2=    92.3 ed=   108 5/9/2020    x1=  56. x2= 105. y1=   .86 y2= -2.15     
GP: Confirmed Italy_P.A._Trento_P_A_Trento 5/6/2020        105    4439     4808    4280     4863    19   108 5/9/2020  
AAA2     1 Italy_P.A._Trento_P_A_Trento Confirmed cc1=  .999296 cc2=  .856438 lx=  8.47818 if=  57 il= 105 5/6/2020   n=  48 now=    4439 end=       4808      4280      4863 U=    16.29 T=   70.0 p1=   8.3 p2=    92.3 ed=   108 5/9/2020    x1=  57. x2= 105. y1=   .80 y2= -2.15     
GP: Confirmed Italy_P.A._Trento_P_A_Trento 5/6/2020        105    4439     4808    4280     4863    19   108 5/9/2020  
AAA1     1 Italy_P.A._Trento_P_A_Trento Confirmed cc1=  .999386 cc2=  .855048 lx=  8.48818 if=  58 il= 105 5/6/2020   n=  47 now=    4439 end=       4857      4280      4863 U=    16.95 T=   69.9 p1=   9.4 p2=    91.4 ed=   109 5/10/2020   x1=  58. x2= 105. y1=   .70 y2= -2.07 BEST
AAA2     1 Italy_P.A._Trento_P_A_Trento Confirmed cc1=  .999386 cc2=  .855048 lx=  8.48718 if=  58 il= 105 5/6/2020   n=  47 now=    4439 end=       4857      4280      4863 U=    16.95 T=   69.9 p1=   9.4 p2=    91.4 ed=   109 5/10/2020   x1=  58. x2= 105. y1=   .70 y2= -2.07 BEST
GP: Confirmed Italy_P.A._Trento_P_A_Trento 5/6/2020        105    4439     4857    4280     4863    19   109 5/10/2020 
AAA1     1 Italy_P.A._Trento_P_A_Trento Confirmed cc1=  .999417 cc2=  .853552 lx=  8.48818 if=  59 il= 105 5/6/2020   n=  46 now=    4439 end=       4857      4280      4863 U=    17.23 T=   69.4 p1=   9.4 p2=    91.4 ed=   110 5/11/2020   x1=  59. x2= 105. y1=   .60 y2= -2.07 BEST
AAA2     1 Italy_P.A._Trento_P_A_Trento Confirmed cc1=  .999419 cc2=  .853552 lx=  8.49018 if=  59 il= 105 5/6/2020   n=  46 now=    4439 end=       4857      4280      4863 U=    17.23 T=   69.4 p1=   9.4 p2=    91.4 ed=   110 5/11/2020   x1=  59. x2= 105. y1=   .60 y2= -2.07 BEST
GP: Confirmed Italy_P.A._Trento_P_A_Trento 5/6/2020        105    4439     4857    4280     4863    19   110 5/11/2020 
AAA1     1 Italy_P.A._Trento_P_A_Trento Confirmed cc1=  .999390 cc2=  .851948 lx=  8.48818 if=  60 il= 105 5/6/2020   n=  45 now=    4439 end=       4857      4280      4863 U=    17.61 T=   68.6 p1=   9.4 p2=    91.4 ed=   110 5/11/2020   x1=  60. x2= 105. y1=   .49 y2= -2.07 BEST
AAA2     1 Italy_P.A._Trento_P_A_Trento Confirmed cc1=  .999396 cc2=  .851948 lx=  8.49218 if=  60 il= 105 5/6/2020   n=  45 now=    4439 end=       4857      4280      4863 U=    17.61 T=   68.6 p1=   9.4 p2=    91.4 ed=   110 5/11/2020   x1=  60. x2= 105. y1=   .49 y2= -2.07 BEST
GP: Confirmed Italy_P.A._Trento_P_A_Trento 5/6/2020        105    4439     4857    4280     4863    19   110 5/11/2020 
AAA1     1 Italy_P.A._Trento_P_A_Trento Confirmed cc1=  .999367 cc2=  .850296 lx=  8.48818 if=  61 il= 105 5/6/2020   n=  44 now=    4439 end=       4857      4280      4863 U=    17.52 T=   68.8 p1=   9.4 p2=    91.4 ed=   110 5/11/2020   x1=  61. x2= 105. y1=   .44 y2= -2.07 BEST
AAA2     1 Italy_P.A._Trento_P_A_Trento Confirmed cc1=  .999369 cc2=  .850296 lx=  8.49018 if=  61 il= 105 5/6/2020   n=  44 now=    4439 end=       4857      4280      4863 U=    17.52 T=   68.8 p1=   9.4 p2=    91.4 ed=   110 5/11/2020   x1=  61. x2= 105. y1=   .44 y2= -2.07 BEST
GP: Confirmed Italy_P.A._Trento_P_A_Trento 5/6/2020        105    4439     4857    4280     4863    19   110 5/11/2020 
AAA1     1 Italy_P.A._Trento_P_A_Trento Confirmed cc1=  .999330 cc2=  .848574 lx=  8.48818 if=  62 il= 105 5/6/2020   n=  43 now=    4439 end=       4857      4280      4863 U=    17.50 T=   68.8 p1=   9.4 p2=    91.4 ed=   110 5/11/2020   x1=  62. x2= 105. y1=   .39 y2= -2.07 BEST
AAA2     1 Italy_P.A._Trento_P_A_Trento Confirmed cc1=  .999331 cc2=  .848574 lx=  8.48918 if=  62 il= 105 5/6/2020   n=  43 now=    4439 end=       4857      4280      4863 U=    17.50 T=   68.8 p1=   9.4 p2=    91.4 ed=   110 5/11/2020   x1=  62. x2= 105. y1=   .39 y2= -2.07 BEST
GP: Confirmed Italy_P.A._Trento_P_A_Trento 5/6/2020        105    4439     4857    4280     4863    19   110 5/11/2020 
AAA1     1 Italy_P.A._Trento_P_A_Trento Confirmed cc1=  .999287 cc2=  .846788 lx=  8.48818 if=  63 il= 105 5/6/2020   n=  42 now=    4439 end=       4857      4280      4863 U=    17.58 T=   68.7 p1=   9.4 p2=    91.4 ed=   110 5/11/2020   x1=  63. x2= 105. y1=   .32 y2= -2.07 BEST
AAA2     1 Italy_P.A._Trento_P_A_Trento Confirmed cc1=  .999287 cc2=  .846788 lx=  8.48918 if=  63 il= 105 5/6/2020   n=  42 now=    4439 end=       4857      4280      4863 U=    17.58 T=   68.7 p1=   9.4 p2=    91.4 ed=   110 5/11/2020   x1=  63. x2= 105. y1=   .32 y2= -2.07 BEST
GP: Confirmed Italy_P.A._Trento_P_A_Trento 5/6/2020        105    4439     4857    4280     4863    19   110 5/11/2020 
AAA1     1 Italy_P.A._Trento_P_A_Trento Confirmed cc1=  .999250 cc2=  .844947 lx=  8.48818 if=  64 il= 105 5/6/2020   n=  41 now=    4439 end=       4857      4280      4863 U=    17.48 T=   68.9 p1=   9.4 p2=    91.4 ed=   110 5/11/2020   x1=  64. x2= 105. y1=   .28 y2= -2.07 BEST
AAA2     1 Italy_P.A._Trento_P_A_Trento Confirmed cc1=  .999250 cc2=  .844947 lx=  8.48718 if=  64 il= 105 5/6/2020   n=  41 now=    4439 end=       4857      4280      4863 U=    17.48 T=   68.9 p1=   9.4 p2=    91.4 ed=   110 5/11/2020   x1=  64. x2= 105. y1=   .28 y2= -2.07 BEST
GP: Confirmed Italy_P.A._Trento_P_A_Trento 5/6/2020        105    4439     4857    4280     4863    19   110 5/11/2020 
AAA1     1 Italy_P.A._Trento_P_A_Trento Confirmed cc1=  .999198 cc2=  .843024 lx=  8.48818 if=  65 il= 105 5/6/2020   n=  40 now=    4439 end=       4857      4280      4863 U=    17.46 T=   68.9 p1=   9.4 p2=    91.4 ed=   110 5/11/2020   x1=  65. x2= 105. y1=   .22 y2= -2.07 BEST
AAA2     1 Italy_P.A._Trento_P_A_Trento Confirmed cc1=  .999199 cc2=  .843024 lx=  8.48618 if=  65 il= 105 5/6/2020   n=  40 now=    4439 end=       4857      4280      4863 U=    17.46 T=   68.9 p1=   9.4 p2=    91.4 ed=   110 5/11/2020   x1=  65. x2= 105. y1=   .22 y2= -2.07 BEST
GP: Confirmed Italy_P.A._Trento_P_A_Trento 5/6/2020        105    4439     4857    4280     4863    19   110 5/11/2020 
AAA1     1 Italy_P.A._Trento_P_A_Trento Confirmed cc1=  .999138 cc2=  .841024 lx=  8.48818 if=  66 il= 105 5/6/2020   n=  39 now=    4439 end=       4857      4280      4863 U=    17.52 T=   68.8 p1=   9.4 p2=    91.4 ed=   110 5/11/2020   x1=  66. x2= 105. y1=   .16 y2= -2.07 BEST
AAA2     1 Italy_P.A._Trento_P_A_Trento Confirmed cc1=  .999141 cc2=  .841024 lx=  8.48518 if=  66 il= 105 5/6/2020   n=  39 now=    4439 end=       4857      4280      4863 U=    17.52 T=   68.8 p1=   9.4 p2=    91.4 ed=   110 5/11/2020   x1=  66. x2= 105. y1=   .16 y2= -2.07 BEST
GP: Confirmed Italy_P.A._Trento_P_A_Trento 5/6/2020        105    4439     4857    4280     4863    19   110 5/11/2020 
AAA1     1 Italy_P.A._Trento_P_A_Trento Confirmed cc1=  .999078 cc2=  .838950 lx=  8.48818 if=  67 il= 105 5/6/2020   n=  38 now=    4439 end=       4857      4280      4863 U=    17.46 T=   68.9 p1=   9.4 p2=    91.4 ed=   110 5/11/2020   x1=  67. x2= 105. y1=   .11 y2= -2.07 BEST
AAA2     1 Italy_P.A._Trento_P_A_Trento Confirmed cc1=  .999084 cc2=  .838950 lx=  8.48418 if=  67 il= 105 5/6/2020   n=  38 now=    4439 end=       4857      4280      4863 U=    17.46 T=   68.9 p1=   9.4 p2=    91.4 ed=   110 5/11/2020   x1=  67. x2= 105. y1=   .11 y2= -2.07 BEST
GP: Confirmed Italy_P.A._Trento_P_A_Trento 5/6/2020        105    4439     4857    4280     4863    19   110 5/11/2020 
AAA1     1 Italy_P.A._Trento_P_A_Trento Confirmed cc1=  .999005 cc2=  .836784 lx=  8.48818 if=  68 il= 105 5/6/2020   n=  37 now=    4439 end=       4857      4280      4863 U=    17.40 T=   69.0 p1=   9.4 p2=    91.4 ed=   110 5/11/2020   x1=  68. x2= 105. y1=   .06 y2= -2.07 BEST
AAA2     1 Italy_P.A._Trento_P_A_Trento Confirmed cc1=  .999016 cc2=  .836784 lx=  8.48318 if=  68 il= 105 5/6/2020   n=  37 now=    4439 end=       4857      4280      4863 U=    17.40 T=   69.0 p1=   9.4 p2=    91.4 ed=   110 5/11/2020   x1=  68. x2= 105. y1=   .06 y2= -2.07 BEST
GP: Confirmed Italy_P.A._Trento_P_A_Trento 5/6/2020        105    4439     4857    4280     4863    19   110 5/11/2020 
AAA2     1 Italy_P.A._Trento_P_A_Trento Confirmed cc1=  .998924 cc2=  .834525 lx=  8.47818 if=  69 il= 105 5/6/2020   n=  36 now=    4439 end=       4808      4280      4863 U=    16.64 T=   69.2 p1=   8.3 p2=    92.3 ed=   108 5/9/2020    x1=  69. x2= 105. y1=   .01 y2= -2.15     
GP: Confirmed Italy_P.A._Trento_P_A_Trento 5/6/2020        105    4439     4808    4280     4863    19   108 5/9/2020  
AAA1     1 Italy_P.A._Trento_P_A_Trento Confirmed cc1=  .998853 cc2=  .832186 lx=  8.48818 if=  70 il= 105 5/6/2020   n=  35 now=    4439 end=       4857      4280      4863 U=    17.32 T=   69.2 p1=   9.4 p2=    91.4 ed=   110 5/11/2020   x1=  70. x2= 105. y1=  -.05 y2= -2.07 BEST
