TEST last_day=  735 method= last 
MH:     0 Country_Region                                            142 Case_Typ         nCases nDeaths 1/23/20 1/24/20 1/25/20  6/7/20  6/8/20  6/9/20
ML aaa nday1  139 6/9/2020        7851.00000        8.96840
TAB:  Italy_Lazio Confirmed Date   Day     Real      MAX  Predict    Count      Min      Max      Med
AAA2     1 Italy_Lazio Confirmed cc1=  .975384 cc2=  .686709 lx= 10.96840 if=  35 il=  46 3/8/2020   n=  11 now=    7851 end=      58011        87       145 U=    26.36 T=   95.4 p1= 638.9 p2=    13.5 ed=   157 6/27/2020   x1=  35. x2=  46. y1=  2.29 y2=  1.87     
GP: Confirmed Italy_Lazio 3/8/2020         46    7851    -          87      145     3   157 6/27/2020 
AAA2     1 Italy_Lazio Confirmed cc1=  .982567 cc2=  .681056 lx= 10.96840 if=  36 il=  46 3/8/2020   n=  10 now=    7851 end=      58011        87       145 U=    23.96 T=   90.9 p1= 638.9 p2=    13.5 ed=   147 6/17/2020   x1=  36. x2=  46. y1=  2.29 y2=  1.87     
GP: Confirmed Italy_Lazio 3/8/2020         46    7851    -          87      145     3   147 6/17/2020 
AAA2     1 Italy_Lazio Confirmed cc1=  .984770 cc2=  .668542 lx=  8.09840 if=  37 il=  46 3/8/2020   n=   9 now=    7851 end=       3289        87       145 U=    13.72 T=   63.7 p1= -58.1 p2=   238.7 ed=    96 4/27/2020   x1=  37. x2=  46. y1=  1.95 y2=  1.29     
GP: Confirmed Italy_Lazio 3/8/2020         46    7851     3289      87      145     3    96 4/27/2020 
AAA2     1 Italy_Lazio Confirmed cc1=  .982874 cc2=  .649540 lx=  5.84840 if=  38 il=  46 3/8/2020   n=   8 now=    7851 end=        346        87       145 U=     7.43 T=   48.4 p1= -95.6 p2=  2269.1 ed=    65 3/27/2020   x1=  38. x2=  46. y1=  1.40 y2=   .32     
GP: Confirmed Italy_Lazio 3/8/2020         46    7851      346      87      145     3    65 3/27/2020 
AAA1     1 Italy_Lazio Confirmed cc1=  .993148 cc2=  .639595 lx=  5.21840 if=  39 il=  46 3/8/2020   n=   7 now=    7851 end=        184        87       145 U=     4.62 T=   44.7 p1= -97.7 p2=  4266.8 ed=    55 3/17/2020   x1=  39. x2=  46. y1=  1.23 y2=  -.28 BEST
AAA2     1 Italy_Lazio Confirmed cc1=  .993148 cc2=  .639595 lx=  5.21440 if=  39 il=  46 3/8/2020   n=   7 now=    7851 end=        184        87       145 U=     4.62 T=   44.7 p1= -97.7 p2=  4266.8 ed=    55 3/17/2020   x1=  39. x2=  46. y1=  1.23 y2=  -.28 BEST
GP: Confirmed Italy_Lazio 3/8/2020         46    7851      184      87      145     3    55 3/17/2020 
AAA1     1 Italy_Lazio Confirmed cc1=  .997172 cc2=  .619208 lx=  4.96840 if=  40 il=  46 3/8/2020   n=   6 now=    7851 end=        143        87       145 U=     3.34 T=   43.7 p1= -98.2 p2=  5490.2 ed=    51 3/13/2020   x1=  40. x2=  46. y1=  1.11 y2=  -.69 BEST
AAA2     1 Italy_Lazio Confirmed cc1=  .997189 cc2=  .619208 lx=  4.94440 if=  40 il=  46 3/8/2020   n=   6 now=    7851 end=        143        87       145 U=     3.34 T=   43.7 p1= -98.2 p2=  5490.2 ed=    51 3/13/2020   x1=  40. x2=  46. y1=  1.11 y2=  -.69 BEST
GP: Confirmed Italy_Lazio 3/8/2020         46    7851      143      87      145     3    51 3/13/2020 
AAA1     1 Italy_Lazio Confirmed cc1=  .995488 cc2=  .587240 lx=  4.96840 if=  41 il=  46 3/8/2020   n=   5 now=    7851 end=        143        87       145 U=     3.26 T=   43.8 p1= -98.2 p2=  5490.2 ed=    51 3/13/2020   x1=  41. x2=  46. y1=   .85 y2=  -.69 BEST
AAA2     1 Italy_Lazio Confirmed cc1=  .995586 cc2=  .587240 lx=  4.91140 if=  41 il=  46 3/8/2020   n=   5 now=    7851 end=        143        87       145 U=     3.26 T=   43.8 p1= -98.2 p2=  5490.2 ed=    51 3/13/2020   x1=  41. x2=  46. y1=   .85 y2=  -.69 BEST
GP: Confirmed Italy_Lazio 3/8/2020         46    7851      143      87      145     3    51 3/13/2020 
AAA2     1 Italy_Lazio Confirmed cc1=  .961173 cc2=  .702974 lx= 10.96840 if=  33 il=  47 3/9/2020   n=  14 now=    7851 end=      58011       102       145 U=    31.67 T=  105.5 p1= 638.9 p2=    13.5 ed=   180 7/20/2020   x1=  33. x2=  47. y1=  2.29 y2=  1.85     
GP: Confirmed Italy_Lazio 3/9/2020         47    7851    -         102      145     5   180 7/20/2020 
AAA2     1 Italy_Lazio Confirmed cc1=  .971387 cc2=  .704126 lx= 10.96840 if=  34 il=  47 3/9/2020   n=  13 now=    7851 end=      58011       102       145 U=    29.41 T=  101.3 p1= 638.9 p2=    13.5 ed=   170 7/10/2020   x1=  34. x2=  47. y1=  2.29 y2=  1.85     
GP: Confirmed Italy_Lazio 3/9/2020         47    7851    -         102      145     5   170 7/10/2020 
AAA2     1 Italy_Lazio Confirmed cc1=  .979486 cc2=  .702136 lx= 10.96840 if=  35 il=  47 3/9/2020   n=  12 now=    7851 end=      58011       102       145 U=    27.15 T=   97.1 p1= 638.9 p2=    13.5 ed=   161 7/1/2020    x1=  35. x2=  47. y1=  2.29 y2=  1.85     
GP: Confirmed Italy_Lazio 3/9/2020         47    7851    -         102      145     5   161 7/1/2020  
AAA2     1 Italy_Lazio Confirmed cc1=  .984457 cc2=  .695782 lx=  8.85840 if=  36 il=  47 3/9/2020   n=  11 now=    7851 end=       7033       102       145 U=    18.15 T=   73.2 p1= -10.4 p2=   111.6 ed=   116 5/17/2020   x1=  36. x2=  47. y1=  2.05 y2=  1.44     
GP: Confirmed Italy_Lazio 3/9/2020         47    7851     7033     102      145     5   116 5/17/2020 
AAA2     1 Italy_Lazio Confirmed cc1=  .987289 cc2=  .685777 lx=  6.15840 if=  37 il=  47 3/9/2020   n=  10 now=    7851 end=        472       102       145 U=     8.38 T=   50.6 p1= -94.0 p2=  1663.3 ed=    70 4/1/2020    x1=  37. x2=  47. y1=  1.62 y2=   .43     
GP: Confirmed Italy_Lazio 3/9/2020         47    7851      472     102      145     5    70 4/1/2020  
AAA1     1 Italy_Lazio Confirmed cc1=  .987205 cc2=  .670977 lx=  5.47840 if=  38 il=  47 3/9/2020   n=   9 now=    7851 end=        239       102       145 U=     6.15 T=   46.0 p1= -97.0 p2=  3284.9 ed=    60 3/22/2020   x1=  38. x2=  47. y1=  1.30 y2=  -.16 BEST
AAA2     1 Italy_Lazio Confirmed cc1=  .987205 cc2=  .670977 lx=  5.48240 if=  38 il=  47 3/9/2020   n=   9 now=    7851 end=        239       102       145 U=     6.15 T=   46.0 p1= -97.0 p2=  3284.9 ed=    60 3/22/2020   x1=  38. x2=  47. y1=  1.30 y2=  -.16 BEST
GP: Confirmed Italy_Lazio 3/9/2020         47    7851      239     102      145     5    60 3/22/2020 
AAA1     1 Italy_Lazio Confirmed cc1=  .995186 cc2=  .661853 lx=  5.16840 if=  39 il=  47 3/9/2020   n=   8 now=    7851 end=        175       102       145 U=     4.38 T=   44.3 p1= -97.8 p2=  4486.3 ed=    54 3/16/2020   x1=  39. x2=  47. y1=  1.22 y2=  -.61 BEST
AAA2     1 Italy_Lazio Confirmed cc1=  .995186 cc2=  .661853 lx=  5.16840 if=  39 il=  47 3/9/2020   n=   8 now=    7851 end=        175       102       145 U=     4.38 T=   44.3 p1= -97.8 p2=  4486.3 ed=    54 3/16/2020   x1=  39. x2=  47. y1=  1.22 y2=  -.61 BEST
GP: Confirmed Italy_Lazio 3/9/2020         47    7851      175     102      145     5    54 3/16/2020 
AAA1     1 Italy_Lazio Confirmed cc1=  .998000 cc2=  .644446 lx=  5.01840 if=  40 il=  47 3/9/2020   n=   7 now=    7851 end=        151       102       145 U=     3.41 T=   43.8 p1= -98.1 p2=  5199.3 ed=    51 3/13/2020   x1=  40. x2=  47. y1=  1.12 y2=  -.93 BEST
AAA2     1 Italy_Lazio Confirmed cc1=  .998000 cc2=  .644446 lx=  5.01540 if=  40 il=  47 3/9/2020   n=   7 now=    7851 end=        151       102       145 U=     3.41 T=   43.8 p1= -98.1 p2=  5199.3 ed=    51 3/13/2020   x1=  40. x2=  47. y1=  1.12 y2=  -.93 BEST
GP: Confirmed Italy_Lazio 3/9/2020         47    7851      151     102      145     5    51 3/13/2020 
AAA1     1 Italy_Lazio Confirmed cc1=  .996999 cc2=  .619035 lx=  5.00840 if=  41 il=  47 3/9/2020   n=   6 now=    7851 end=        149       102       145 U=     3.29 T=   43.8 p1= -98.1 p2=  5269.1 ed=    51 3/13/2020   x1=  41. x2=  47. y1=   .86 y2=  -.96 BEST
AAA2     1 Italy_Lazio Confirmed cc1=  .997000 cc2=  .619035 lx=  5.01240 if=  41 il=  47 3/9/2020   n=   6 now=    7851 end=        149       102       145 U=     3.29 T=   43.8 p1= -98.1 p2=  5269.1 ed=    51 3/13/2020   x1=  41. x2=  47. y1=   .86 y2=  -.96 BEST
GP: Confirmed Italy_Lazio 3/9/2020         47    7851      149     102      145     5    51 3/13/2020 
AAA1     1 Italy_Lazio Confirmed cc1=  .996854 cc2=  .588606 lx=  5.22840 if=  42 il=  47 3/9/2020   n=   5 now=    7851 end=        186       102       145 U=     4.51 T=   44.7 p1= -97.6 p2=  4221.0 ed=    55 3/17/2020   x1=  42. x2=  47. y1=   .60 y2=  -.51 BEST
AAA2     1 Italy_Lazio Confirmed cc1=  .996854 cc2=  .588606 lx=  5.23040 if=  42 il=  47 3/9/2020   n=   5 now=    7851 end=        186       102       145 U=     4.51 T=   44.7 p1= -97.6 p2=  4221.0 ed=    55 3/17/2020   x1=  42. x2=  47. y1=   .60 y2=  -.51 BEST
GP: Confirmed Italy_Lazio 3/9/2020         47    7851      186     102      145     5    55 3/17/2020 
AAA2     1 Italy_Lazio Confirmed cc1=  .967382 cc2=  .717382 lx= 10.96840 if=  33 il=  48 3/10/2020  n=  15 now=    7851 end=      58011       116       145 U=    32.43 T=  107.2 p1= 638.9 p2=    13.5 ed=   183 7/23/2020   x1=  33. x2=  48. y1=  2.29 y2=  1.83     
GP: Confirmed Italy_Lazio 3/10/2020        48    7851    -         116      145     6   183 7/23/2020 
AAA2     1 Italy_Lazio Confirmed cc1=  .975489 cc2=  .717290 lx= 10.96840 if=  34 il=  48 3/10/2020  n=  14 now=    7851 end=      58011       116       145 U=    30.27 T=  103.3 p1= 638.9 p2=    13.5 ed=   174 7/14/2020   x1=  34. x2=  48. y1=  2.29 y2=  1.83     
GP: Confirmed Italy_Lazio 3/10/2020        48    7851    -         116      145     6   174 7/14/2020 
AAA2     1 Italy_Lazio Confirmed cc1=  .981499 cc2=  .714238 lx=  9.20840 if=  35 il=  48 3/10/2020  n=  13 now=    7851 end=       9980       116       145 U=    21.70 T=   80.4 p1=  27.1 p2=    78.7 ed=   131 6/1/2020    x1=  35. x2=  48. y1=  2.09 y2=  1.49     
GP: Confirmed Italy_Lazio 3/10/2020        48    7851     9980     116      145     6   131 6/1/2020  
AAA2     1 Italy_Lazio Confirmed cc1=  .986311 cc2=  .708961 lx=  6.43840 if=  36 il=  48 3/10/2020  n=  12 now=    7851 end=        625       116       145 U=    10.40 T=   53.4 p1= -92.0 p2=  1256.2 ed=    77 4/8/2020    x1=  36. x2=  48. y1=  1.68 y2=   .52     
GP: Confirmed Italy_Lazio 3/10/2020        48    7851      625     116      145     6    77 4/8/2020  
AAA2     1 Italy_Lazio Confirmed cc1=  .989681 cc2=  .701006 lx=  5.68840 if=  37 il=  48 3/10/2020  n=  11 now=    7851 end=        295       116       145 U=     6.91 T=   47.5 p1= -96.2 p2=  2661.4 ed=    63 3/25/2020   x1=  37. x2=  48. y1=  1.52 y2=  -.07     
GP: Confirmed Italy_Lazio 3/10/2020        48    7851      295     116      145     6    63 3/25/2020 
AAA1     1 Italy_Lazio Confirmed cc1=  .990325 cc2=  .688813 lx=  5.37840 if=  38 il=  48 3/10/2020  n=  10 now=    7851 end=        216       116       145 U=     5.72 T=   45.3 p1= -97.2 p2=  3634.7 ed=    58 3/20/2020   x1=  38. x2=  48. y1=  1.28 y2=  -.47 BEST
AAA2     1 Italy_Lazio Confirmed cc1=  .990325 cc2=  .688813 lx=  5.37640 if=  38 il=  48 3/10/2020  n=  10 now=    7851 end=        216       116       145 U=     5.72 T=   45.3 p1= -97.2 p2=  3634.7 ed=    58 3/20/2020   x1=  38. x2=  48. y1=  1.28 y2=  -.47 BEST
GP: Confirmed Italy_Lazio 3/10/2020        48    7851      216     116      145     6    58 3/20/2020 
AAA1     1 Italy_Lazio Confirmed cc1=  .996491 cc2=  .680263 lx=  5.18840 if=  39 il=  48 3/10/2020  n=   9 now=    7851 end=        179       116       145 U=     4.38 T=   44.4 p1= -97.7 p2=  4386.0 ed=    54 3/16/2020   x1=  39. x2=  48. y1=  1.22 y2=  -.83 BEST
AAA2     1 Italy_Lazio Confirmed cc1=  .996491 cc2=  .680263 lx=  5.18940 if=  39 il=  48 3/10/2020  n=   9 now=    7851 end=        179       116       145 U=     4.38 T=   44.4 p1= -97.7 p2=  4386.0 ed=    54 3/16/2020   x1=  39. x2=  48. y1=  1.22 y2=  -.83 BEST
GP: Confirmed Italy_Lazio 3/10/2020        48    7851      179     116      145     6    54 3/16/2020 
AAA1     1 Italy_Lazio Confirmed cc1=  .998336 cc2=  .665003 lx=  5.09840 if=  40 il=  48 3/10/2020  n=   8 now=    7851 end=        163       116       145 U=     3.62 T=   44.2 p1= -97.9 p2=  4816.6 ed=    52 3/14/2020   x1=  40. x2=  48. y1=  1.15 y2= -1.06 BEST
AAA2     1 Italy_Lazio Confirmed cc1=  .998337 cc2=  .665003 lx=  5.09440 if=  40 il=  48 3/10/2020  n=   8 now=    7851 end=        163       116       145 U=     3.62 T=   44.2 p1= -97.9 p2=  4816.6 ed=    52 3/14/2020   x1=  40. x2=  48. y1=  1.15 y2= -1.06 BEST
GP: Confirmed Italy_Lazio 3/10/2020        48    7851      163     116      145     6    52 3/14/2020 
AAA1     1 Italy_Lazio Confirmed cc1=  .997658 cc2=  .644105 lx=  5.10840 if=  41 il=  48 3/10/2020  n=   7 now=    7851 end=        165       116       145 U=     3.61 T=   44.3 p1= -97.9 p2=  4758.2 ed=    52 3/14/2020   x1=  41. x2=  48. y1=   .90 y2= -1.04 BEST
AAA2     1 Italy_Lazio Confirmed cc1=  .997658 cc2=  .644105 lx=  5.10740 if=  41 il=  48 3/10/2020  n=   7 now=    7851 end=        165       116       145 U=     3.61 T=   44.3 p1= -97.9 p2=  4758.2 ed=    52 3/14/2020   x1=  41. x2=  48. y1=   .90 y2= -1.04 BEST
GP: Confirmed Italy_Lazio 3/10/2020        48    7851      165     116      145     6    52 3/14/2020 
AAA1     1 Italy_Lazio Confirmed cc1=  .998027 cc2=  .620063 lx=  5.25840 if=  42 il=  48 3/10/2020  n=   6 now=    7851 end=        192       116       145 U=     4.61 T=   44.9 p1= -97.6 p2=  4089.1 ed=    55 3/17/2020   x1=  42. x2=  48. y1=   .62 y2=  -.68 BEST
AAA2     1 Italy_Lazio Confirmed cc1=  .998027 cc2=  .620063 lx=  5.25940 if=  42 il=  48 3/10/2020  n=   6 now=    7851 end=        192       116       145 U=     4.61 T=   44.9 p1= -97.6 p2=  4089.1 ed=    55 3/17/2020   x1=  42. x2=  48. y1=   .62 y2=  -.68 BEST
GP: Confirmed Italy_Lazio 3/10/2020        48    7851      192     116      145     6    55 3/17/2020 
AAA1     1 Italy_Lazio Confirmed cc1=  .996887 cc2=  .588639 lx=  5.22840 if=  43 il=  48 3/10/2020  n=   5 now=    7851 end=        186       116       145 U=     4.49 T=   44.7 p1= -97.6 p2=  4221.0 ed=    55 3/17/2020   x1=  43. x2=  48. y1=   .37 y2=  -.74 BEST
AAA2     1 Italy_Lazio Confirmed cc1=  .996887 cc2=  .588639 lx=  5.22640 if=  43 il=  48 3/10/2020  n=   5 now=    7851 end=        186       116       145 U=     4.49 T=   44.7 p1= -97.6 p2=  4221.0 ed=    55 3/17/2020   x1=  43. x2=  48. y1=   .37 y2=  -.74 BEST
GP: Confirmed Italy_Lazio 3/10/2020        48    7851      186     116      145     6    55 3/17/2020 
AAA2     1 Italy_Lazio Confirmed cc1=  .972584 cc2=  .730048 lx= 10.96840 if=  33 il=  49 3/11/2020  n=  16 now=    7851 end=      58011       150       435 U=    31.70 T=  105.6 p1= 638.9 p2=    13.5 ed=   180 7/20/2020   x1=  33. x2=  49. y1=  2.29 y2=  1.78     
GP: Confirmed Italy_Lazio 3/11/2020        49    7851    -         150      435     2   180 7/20/2020 
AAA2     1 Italy_Lazio Confirmed cc1=  .979215 cc2=  .729215 lx= 10.84840 if=  34 il=  49 3/11/2020  n=  15 now=    7851 end=      51451       150       435 U=    29.25 T=  100.6 p1= 555.3 p2=    15.3 ed=   169 7/9/2020    x1=  34. x2=  49. y1=  2.28 y2=  1.76     
GP: Confirmed Italy_Lazio 3/11/2020        49    7851    -         150      435     2   169 7/9/2020  
AAA2     1 Italy_Lazio Confirmed cc1=  .984673 cc2=  .726474 lx=  7.43840 if=  35 il=  49 3/11/2020  n=  14 now=    7851 end=       1700       150       435 U=    14.59 T=   61.9 p1= -78.3 p2=   461.8 ed=    96 4/27/2020   x1=  35. x2=  49. y1=  1.85 y2=   .89     
GP: Confirmed Italy_Lazio 3/11/2020        49    7851     1700     150      435     2    96 4/27/2020 
AAA2     1 Italy_Lazio Confirmed cc1=  .989063 cc2=  .721802 lx=  6.45840 if=  36 il=  49 3/11/2020  n=  13 now=    7851 end=        638       150       435 U=     9.93 T=   52.7 p1= -91.9 p2=  1230.6 ed=    76 4/7/2020    x1=  36. x2=  49. y1=  1.68 y2=   .37     
GP: Confirmed Italy_Lazio 3/11/2020        49    7851      638     150      435     2    76 4/7/2020  
AAA1     1 Italy_Lazio Confirmed cc1=  .991533 cc2=  .714183 lx=  6.01840 if=  37 il=  49 3/11/2020  n=  12 now=    7851 end=        410       150       435 U=     7.57 T=   49.1 p1= -94.8 p2=  1914.9 ed=    66 3/28/2020   x1=  37. x2=  49. y1=  1.59 y2=   .01 BEST
AAA2     1 Italy_Lazio Confirmed cc1=  .991533 cc2=  .714183 lx=  6.02040 if=  37 il=  49 3/11/2020  n=  12 now=    7851 end=        410       150       435 U=     7.57 T=   49.1 p1= -94.8 p2=  1914.9 ed=    66 3/28/2020   x1=  37. x2=  49. y1=  1.59 y2=   .01 BEST
GP: Confirmed Italy_Lazio 3/11/2020        49    7851      410     150      435     2    66 3/28/2020 
AAA1     1 Italy_Lazio Confirmed cc1=  .991224 cc2=  .702549 lx=  5.81840 if=  38 il=  49 3/11/2020  n=  11 now=    7851 end=        336       150       435 U=     6.85 T=   47.5 p1= -95.7 p2=  2336.6 ed=    63 3/25/2020   x1=  38. x2=  49. y1=  1.39 y2=  -.21 BEST
