TEST last_day=  735 method= last 
MH:     0 Country_Region                                            142 Case_Typ         nCases nDeaths 1/23/20 1/24/20 1/25/20  6/7/20  6/8/20  6/9/20
ML aaa nday1  139 6/9/2020         712.00000        6.56808
TAB:  Diamond_Princess Confirmed Date   Day     Real      MAX  Predict    Count      Min      Max      Med
AAA2     1 Diamond_Princess Deaths    cc1=  .969973 cc2=  .835133 lx=  2.69495 if=  48 il= 102 5/3/2020   n=  54 now=      13 end=         14        13        15 U=    27.86 T=   45.2 p1=   7.7 p2=    92.9 ed=   110 5/11/2020   x1=  48. x2= 102. y1=  -.10 y2= -2.04     
GP: Deaths    Diamond_Princess 5/3/2020        102      13       14      13       15    17   110 5/11/2020 
AAA2     1 Diamond_Princess Deaths    cc1=  .968282 cc2=  .832199 lx=  2.69495 if=  49 il= 102 5/3/2020   n=  53 now=      13 end=         14        13        15 U=    30.26 T=   40.3 p1=   7.7 p2=    92.9 ed=   111 5/12/2020   x1=  49. x2= 102. y1=  -.29 y2= -2.04     
GP: Deaths    Diamond_Princess 5/3/2020        102      13       14      13       15    17   111 5/12/2020 
AAA2     1 Diamond_Princess Deaths    cc1=  .967292 cc2=  .829931 lx=  2.68495 if=  50 il= 102 5/3/2020   n=  52 now=      13 end=         14        13        15 U=    28.61 T=   41.3 p1=   7.7 p2=    92.9 ed=   108 5/9/2020    x1=  50. x2= 102. y1=  -.30 y2= -2.12     
GP: Deaths    Diamond_Princess 5/3/2020        102      13       14      13       15    17   108 5/9/2020  
AAA2     1 Diamond_Princess Deaths    cc1=  .966015 cc2=  .827340 lx=  2.68495 if=  51 il= 102 5/3/2020   n=  51 now=      13 end=         14        13        15 U=    28.05 T=   42.5 p1=   7.7 p2=    92.9 ed=   108 5/9/2020    x1=  51. x2= 102. y1=  -.30 y2= -2.12     
GP: Deaths    Diamond_Princess 5/3/2020        102      13       14      13       15    17   108 5/9/2020  
AAA2     1 Diamond_Princess Deaths    cc1=  .964462 cc2=  .824434 lx=  2.67495 if=  52 il= 102 5/3/2020   n=  50 now=      13 end=         14        13        15 U=    26.44 T=   43.6 p1=   7.7 p2=    92.9 ed=   106 5/7/2020    x1=  52. x2= 102. y1=  -.32 y2= -2.21     
GP: Deaths    Diamond_Princess 5/3/2020        102      13       14      13       15    17   106 5/7/2020  
AAA2     1 Diamond_Princess Deaths    cc1=  .962575 cc2=  .821154 lx=  2.67495 if=  53 il= 102 5/3/2020   n=  49 now=      13 end=         14        13        15 U=    25.91 T=   44.8 p1=   7.7 p2=    92.9 ed=   105 5/6/2020    x1=  53. x2= 102. y1=  -.32 y2= -2.21     
GP: Deaths    Diamond_Princess 5/3/2020        102      13       14      13       15    17   105 5/6/2020  
AAA2     1 Diamond_Princess Deaths    cc1=  .960386 cc2=  .817529 lx=  2.66495 if=  54 il= 102 5/3/2020   n=  48 now=      13 end=         14        13        15 U=    24.33 T=   46.0 p1=   7.7 p2=    92.9 ed=   103 5/4/2020    x1=  54. x2= 102. y1=  -.33 y2= -2.30     
GP: Deaths    Diamond_Princess 5/3/2020        102      13       14      13       15    17   103 5/4/2020  
AAA2     1 Diamond_Princess Deaths    cc1=  .957874 cc2=  .813537 lx=  2.66495 if=  55 il= 102 5/3/2020   n=  47 now=      13 end=         14        13        15 U=    23.82 T=   47.1 p1=   7.7 p2=    92.9 ed=   103 5/4/2020    x1=  55. x2= 102. y1=  -.33 y2= -2.30     
GP: Deaths    Diamond_Princess 5/3/2020        102      13       14      13       15    17   103 5/4/2020  
AAA2     1 Diamond_Princess Deaths    cc1=  .955065 cc2=  .809200 lx=  2.66495 if=  56 il= 102 5/3/2020   n=  46 now=      13 end=         14        13        15 U=    23.32 T=   48.3 p1=   7.7 p2=    92.9 ed=   103 5/4/2020    x1=  56. x2= 102. y1=  -.33 y2= -2.30     
GP: Deaths    Diamond_Princess 5/3/2020        102      13       14      13       15    17   103 5/4/2020  
AAA2     1 Diamond_Princess Deaths    cc1=  .952040 cc2=  .804598 lx=  2.66495 if=  57 il= 102 5/3/2020   n=  45 now=      13 end=         14        13        15 U=    22.81 T=   49.5 p1=   7.7 p2=    92.9 ed=   103 5/4/2020    x1=  57. x2= 102. y1=  -.33 y2= -2.30     
GP: Deaths    Diamond_Princess 5/3/2020        102      13       14      13       15    17   103 5/4/2020  
AAA2     1 Diamond_Princess Deaths    cc1=  .949035 cc2=  .799964 lx=  2.67495 if=  58 il= 102 5/3/2020   n=  44 now=      13 end=         14        13        15 U=    23.27 T=   50.6 p1=   7.7 p2=    92.9 ed=   105 5/6/2020    x1=  58. x2= 102. y1=  -.32 y2= -2.21     
GP: Deaths    Diamond_Princess 5/3/2020        102      13       14      13       15    17   105 5/6/2020  
AAA2     1 Diamond_Princess Deaths    cc1=  .946741 cc2=  .795985 lx=  2.70495 if=  59 il= 102 5/3/2020   n=  43 now=      13 end=         14        13        15 U=    28.73 T=   45.5 p1=   7.7 p2=    92.9 ed=   113 5/14/2020   x1=  59. x2= 102. y1=  -.47 y2= -1.97     
GP: Deaths    Diamond_Princess 5/3/2020        102      13       14      13       15    17   113 5/14/2020 
AAA1     1 Diamond_Princess Deaths    cc1=  .943048 cc2=  .790550 lx=  2.71495 if=  60 il= 102 5/3/2020   n=  42 now=      13 end=         15        13        15 U=    29.09 T=   46.8 p1=  15.4 p2=    86.7 ed=   115 5/16/2020   x1=  60. x2= 102. y1=  -.45 y2= -1.90 BEST
AAA2     1 Diamond_Princess Deaths    cc1=  .943048 cc2=  .790550 lx=  2.71495 if=  60 il= 102 5/3/2020   n=  42 now=      13 end=         15        13        15 U=    29.09 T=   46.8 p1=  15.4 p2=    86.7 ed=   115 5/16/2020   x1=  60. x2= 102. y1=  -.45 y2= -1.90 BEST
GP: Deaths    Diamond_Princess 5/3/2020        102      13       15      13       15    17   115 5/16/2020 
AAA1     1 Diamond_Princess Deaths    cc1=  .939865 cc2=  .785562 lx=  2.75495 if=  61 il= 102 5/3/2020   n=  41 now=      13 end=         15        13        15 U=    32.32 T=   48.3 p1=  15.4 p2=    86.7 ed=   124 5/25/2020   x1=  61. x2= 102. y1=  -.39 y2= -1.66 BEST
AAA2     1 Diamond_Princess Deaths    cc1=  .939866 cc2=  .785562 lx=  2.75695 if=  61 il= 102 5/3/2020   n=  41 now=      13 end=         15        13        15 U=    32.32 T=   48.3 p1=  15.4 p2=    86.7 ed=   124 5/25/2020   x1=  61. x2= 102. y1=  -.39 y2= -1.66 BEST
GP: Deaths    Diamond_Princess 5/3/2020        102      13       15      13       15    17   124 5/25/2020 
AAA2     1 Diamond_Princess Deaths    cc1=  .942654 cc2=  .786480 lx=  4.56495 if=  62 il= 102 5/3/2020   n=  40 now=      13 end=         96        13        15 U=   324.51 T=  326.9 p1= 638.5 p2=    13.5 ed=   999 undefine    x1=  62. x2= 102. y1=   .82 y2=   .69     
GP: Deaths    Diamond_Princess 5/3/2020        102      13    -          13       15    17   999 undefine  
AAA2     1 Diamond_Princess Deaths    cc1=  .939644 cc2=  .781531 lx=  4.21495 if=  63 il= 102 5/3/2020   n=  39 now=      13 end=         67        13        15 U=   264.29 T=  234.4 p1= 415.4 p2=    19.4 ed=   999 undefine    x1=  63. x2= 102. y1=   .65 y2=   .50     
GP: Deaths    Diamond_Princess 5/3/2020        102      13    -          13       15    17   999 undefine  
AAA2     1 Diamond_Princess Deaths    cc1=  .935954 cc2=  .775826 lx=  3.48495 if=  64 il= 102 5/3/2020   n=  38 now=      13 end=         32        13        15 U=   151.46 T=   89.4 p1= 146.2 p2=    40.6 ed=   446 4/12/2021   x1=  64. x2= 102. y1=   .17 y2=  -.08     
GP: Deaths    Diamond_Princess 5/3/2020        102      13       32      13       15    17   446 4/12/2021 
AAA2     1 Diamond_Princess Deaths    cc1=  .931555 cc2=  .769333 lx=  3.16495 if=  65 il= 102 5/3/2020   n=  37 now=      13 end=         23        13        15 U=   102.00 T=   49.9 p1=  76.9 p2=    56.5 ed=   290 11/7/2020   x1=  65. x2= 102. y1=  -.15 y2=  -.51     
GP: Deaths    Diamond_Princess 5/3/2020        102      13       23      13       15    17   290 11/7/2020 
AAA2     1 Diamond_Princess Deaths    cc1=  .926364 cc2=  .761965 lx=  2.99495 if=  66 il= 102 5/3/2020   n=  36 now=      13 end=         19        13        15 U=    75.58 T=   38.2 p1=  46.2 p2=    68.4 ed=   216 8/25/2020   x1=  66. x2= 102. y1=  -.37 y2=  -.84     
GP: Deaths    Diamond_Princess 5/3/2020        102      13       19      13       15    17   216 8/25/2020 
AAA2     1 Diamond_Princess Deaths    cc1=  .920288 cc2=  .753621 lx=  2.88495 if=  67 il= 102 5/3/2020   n=  35 now=      13 end=         17        13        15 U=    58.45 T=   35.4 p1=  30.8 p2=    76.5 ed=   173 7/13/2020   x1=  67. x2= 102. y1=  -.54 y2= -1.14     
GP: Deaths    Diamond_Princess 5/3/2020        102      13       17      13       15    17   173 7/13/2020 
AAA2     1 Diamond_Princess Deaths    cc1=  .913220 cc2=  .744189 lx=  2.81495 if=  68 il= 102 5/3/2020   n=  34 now=      13 end=         16        13        15 U=    47.38 T=   36.3 p1=  23.1 p2=    81.2 ed=   148 6/18/2020   x1=  68. x2= 102. y1=  -.67 y2= -1.39     
GP: Deaths    Diamond_Princess 5/3/2020        102      13       16      13       15    17   148 6/18/2020 
AAA2     1 Diamond_Princess Deaths    cc1=  .905038 cc2=  .733539 lx=  2.77495 if=  69 il= 102 5/3/2020   n=  33 now=      13 end=         16        13        15 U=    40.71 T=   38.5 p1=  23.1 p2=    81.2 ed=   134 6/4/2020    x1=  69. x2= 102. y1=  -.75 y2= -1.56     
GP: Deaths    Diamond_Princess 5/3/2020        102      13       16      13       15    17   134 6/4/2020  
AAA1     1 Diamond_Princess Deaths    cc1=  .895622 cc2=  .721544 lx=  2.76495 if=  70 il= 102 5/3/2020   n=  32 now=      13 end=         15        13        15 U=    52.70 T=   17.2 p1=  15.4 p2=    86.7 ed=   141 6/11/2020   x1=  70. x2= 102. y1= -1.00 y2= -1.61 BEST
AAA2     1 Diamond_Princess Deaths    cc1=  .895622 cc2=  .721544 lx=  2.76095 if=  70 il= 102 5/3/2020   n=  32 now=      13 end=         15        13        15 U=    52.70 T=   17.2 p1=  15.4 p2=    86.7 ed=   141 6/11/2020   x1=  70. x2= 102. y1= -1.00 y2= -1.61 BEST
GP: Deaths    Diamond_Princess 5/3/2020        102      13       15      13       15    17   141 6/11/2020 
AAA1     1 Diamond_Princess Deaths    cc1=  .892910 cc2=  .716133 lx=  2.71495 if=  71 il= 102 5/3/2020   n=  31 now=      13 end=         15        13        15 U=    41.42 T=   23.4 p1=  15.4 p2=    86.7 ed=   121 5/22/2020   x1=  71. x2= 102. y1= -1.15 y2= -1.90 BEST
AAA2     1 Diamond_Princess Deaths    cc1=  .892910 cc2=  .716133 lx=  2.71495 if=  71 il= 102 5/3/2020   n=  31 now=      13 end=         15        13        15 U=    41.42 T=   23.4 p1=  15.4 p2=    86.7 ed=   121 5/22/2020   x1=  71. x2= 102. y1= -1.15 y2= -1.90 BEST
GP: Deaths    Diamond_Princess 5/3/2020        102      13       15      13       15    17   121 5/22/2020 
AAA2     1 Diamond_Princess Deaths    cc1=  .889000 cc2=  .709395 lx=  2.68495 if=  72 il= 102 5/3/2020   n=  30 now=      13 end=         14        13        15 U=    34.40 T=   29.1 p1=   7.7 p2=    92.9 ed=   110 5/11/2020   x1=  72. x2= 102. y1= -1.25 y2= -2.12     
GP: Deaths    Diamond_Princess 5/3/2020        102      13       14      13       15    17   110 5/11/2020 
AAA2     1 Diamond_Princess Deaths    cc1=  .883667 cc2=  .701093 lx=  2.65495 if=  73 il= 102 5/3/2020   n=  29 now=      13 end=         14        13        15 U=    27.63 T=   35.5 p1=   7.7 p2=    92.9 ed=   100 5/1/2020    x1=  73. x2= 102. y1= -1.36 y2= -2.41     
GP: Deaths    Diamond_Princess 5/3/2020        102      13       14      13       15    17   100 5/1/2020  
AAA2     1 Diamond_Princess Deaths    cc1=  .876626 cc2=  .690931 lx=  2.63495 if=  74 il= 102 5/3/2020   n=  28 now=      13 end=         13        13        15 U=    22.95 T=   41.0 p1=    .0 p2=   100.0 ed=    95 4/26/2020   x1=  74. x2= 102. y1= -1.44 y2= -2.66     
GP: Deaths    Diamond_Princess 5/3/2020        102      13       13      13       15    17    95 4/26/2020 
AAA2     1 Diamond_Princess Deaths    cc1=  .867518 cc2=  .678536 lx=  2.61495 if=  75 il= 102 5/3/2020   n=  27 now=      13 end=         13        13        15 U=    18.39 T=   46.9 p1=    .0 p2=   100.0 ed=    90 4/21/2020   x1=  75. x2= 102. y1= -1.53 y2= -3.00     
GP: Deaths    Diamond_Princess 5/3/2020        102      13       13      13       15    17    90 4/21/2020 
AAA2     1 Diamond_Princess Deaths    cc1=  .855920 cc2=  .663470 lx=  2.60495 if=  76 il= 102 5/3/2020   n=  26 now=      13 end=         13        13        15 U=    15.81 T=   51.1 p1=    .0 p2=   100.0 ed=    88 4/19/2020   x1=  76. x2= 102. y1= -1.57 y2= -3.22     
GP: Deaths    Diamond_Princess 5/3/2020        102      13       13      13       15    17    88 4/19/2020 
AAA2     1 Diamond_Princess Deaths    cc1=  .841244 cc2=  .645128 lx=  2.59495 if=  77 il= 102 5/3/2020   n=  25 now=      13 end=         13        13        15 U=    13.28 T=   55.4 p1=    .0 p2=   100.0 ed=    86 4/17/2020   x1=  77. x2= 102. y1= -1.62 y2= -3.51     
GP: Deaths    Diamond_Princess 5/3/2020        102      13       13      13       15    17    86 4/17/2020 
AAA1     1 Diamond_Princess Deaths    cc1=  .980684 cc2=  .865214 lx=  2.70495 if=  29 il= 103 5/4/2020   n=  74 now=      13 end=         14        13        14 U=    27.77 T=   48.4 p1=   7.7 p2=    92.9 ed=   113 5/14/2020   x1=  29. x2= 103. y1=   .70 y2= -1.97 BEST
AAA2     1 Diamond_Princess Deaths    cc1=  .980684 cc2=  .865214 lx=  2.70495 if=  29 il= 103 5/4/2020   n=  74 now=      13 end=         14        13        14 U=    27.77 T=   48.4 p1=   7.7 p2=    92.9 ed=   113 5/14/2020   x1=  29. x2= 103. y1=   .70 y2= -1.97 BEST
GP: Deaths    Diamond_Princess 5/4/2020        103      13       14      13       14    22   113 5/14/2020 
AAA1     1 Diamond_Princess Deaths    cc1=  .980021 cc2=  .863774 lx=  2.70495 if=  30 il= 103 5/4/2020   n=  73 now=      13 end=         14        13        14 U=    27.39 T=   49.1 p1=   7.7 p2=    92.9 ed=   113 5/14/2020   x1=  30. x2= 103. y1=   .70 y2= -1.97 BEST
AAA2     1 Diamond_Princess Deaths    cc1=  .980030 cc2=  .863774 lx=  2.70895 if=  30 il= 103 5/4/2020   n=  73 now=      13 end=         14        13        14 U=    27.39 T=   49.1 p1=   7.7 p2=    92.9 ed=   113 5/14/2020   x1=  30. x2= 103. y1=   .70 y2= -1.97 BEST
GP: Deaths    Diamond_Princess 5/4/2020        103      13       14      13       14    22   113 5/14/2020 
AAA2     1 Diamond_Princess Deaths    cc1=  .979527 cc2=  .862486 lx=  2.71495 if=  31 il= 103 5/4/2020   n=  72 now=      13 end=         15        13        14 U=    27.68 T=   50.5 p1=  15.4 p2=    86.7 ed=   115 5/16/2020   x1=  31. x2= 103. y1=   .70 y2= -1.90     
GP: Deaths    Diamond_Princess 5/4/2020        103      13       15      13       14    22   115 5/16/2020 
AAA2     1 Diamond_Princess Deaths    cc1=  .979360 cc2=  .861509 lx=  2.73495 if=  32 il= 103 5/4/2020   n=  71 now=      13 end=         15        13        14 U=    31.35 T=   47.4 p1=  15.4 p2=    86.7 ed=   121 5/22/2020   x1=  32. x2= 103. y1=   .49 y2= -1.77     
GP: Deaths    Diamond_Princess 5/4/2020        103      13       15      13       14    22   121 5/22/2020 
AAA2     1 Diamond_Princess Deaths    cc1=  .978536 cc2=  .859858 lx=  2.73495 if=  33 il= 103 5/4/2020   n=  70 now=      13 end=         15        13        14 U=    30.91 T=   48.2 p1=  15.4 p2=    86.7 ed=   121 5/22/2020   x1=  33. x2= 103. y1=   .49 y2= -1.77     
GP: Deaths    Diamond_Princess 5/4/2020        103      13       15      13       14    22   121 5/22/2020 
AAA2     1 Diamond_Princess Deaths    cc1=  .977803 cc2=  .858280 lx=  2.74495 if=  34 il= 103 5/4/2020   n=  69 now=      13 end=         15        13        14 U=    31.17 T=   49.5 p1=  15.4 p2=    86.7 ed=   123 5/24/2020   x1=  34. x2= 103. y1=   .50 y2= -1.71     
GP: Deaths    Diamond_Princess 5/4/2020        103      13       15      13       14    22   123 5/24/2020 
AAA2     1 Diamond_Princess Deaths    cc1=  .977314 cc2=  .856928 lx=  2.76495 if=  35 il= 103 5/4/2020   n=  68 now=      13 end=         15        13        14 U=    35.22 T=   46.3 p1=  15.4 p2=    86.7 ed=   129 5/30/2020   x1=  35. x2= 103. y1=   .32 y2= -1.61     
GP: Deaths    Diamond_Princess 5/4/2020        103      13       15      13       14    22   129 5/30/2020 
AAA2     1 Diamond_Princess Deaths    cc1=  .976300 cc2=  .855032 lx=  2.76495 if=  36 il= 103 5/4/2020   n=  67 now=      13 end=         15        13        14 U=    34.71 T=   47.1 p1=  15.4 p2=    86.7 ed=   129 5/30/2020   x1=  36. x2= 103. y1=   .32 y2= -1.61     
GP: Deaths    Diamond_Princess 5/4/2020        103      13       15      13       14    22   129 5/30/2020 
AAA2     1 Diamond_Princess Deaths    cc1=  .975301 cc2=  .853132 lx=  2.77495 if=  37 il= 103 5/4/2020   n=  66 now=      13 end=         16        13        14 U=    42.75 T=   36.3 p1=  23.1 p2=    81.2 ed=   137 6/7/2020    x1=  37. x2= 103. y1=  -.02 y2= -1.56     
GP: Deaths    Diamond_Princess 5/4/2020        103      13       16      13       14    22   137 6/7/2020  
AAA2     1 Diamond_Princess Deaths    cc1=  .975529 cc2=  .852437 lx=  2.76495 if=  38 il= 103 5/4/2020   n=  65 now=      13 end=         15        13        14 U=    41.08 T=   36.9 p1=  15.4 p2=    86.7 ed=   133 6/3/2020    x1=  38. x2= 103. y1=  -.03 y2= -1.61     
GP: Deaths    Diamond_Princess 5/4/2020        103      13       15      13       14    22   133 6/3/2020  
AAA2     1 Diamond_Princess Deaths    cc1=  .975624 cc2=  .851589 lx=  2.75495 if=  39 il= 103 5/4/2020   n=  64 now=      13 end=         15        13        14 U=    39.43 T=   37.5 p1=  15.4 p2=    86.7 ed=   130 5/31/2020   x1=  39. x2= 103. y1=  -.04 y2= -1.66     
GP: Deaths    Diamond_Princess 5/4/2020        103      13       15      13       14    22   130 5/31/2020 
AAA2     1 Diamond_Princess Deaths    cc1=  .975579 cc2=  .850579 lx=  2.74495 if=  40 il= 103 5/4/2020   n=  63 now=      13 end=         15        13        14 U=    37.80 T=   38.2 p1=  15.4 p2=    86.7 ed=   127 5/28/2020   x1=  40. x2= 103. y1=  -.05 y2= -1.71     
GP: Deaths    Diamond_Princess 5/4/2020        103      13       15      13       14    22   127 5/28/2020 
AAA2     1 Diamond_Princess Deaths    cc1=  .975384 cc2=  .849396 lx=  2.73495 if=  41 il= 103 5/4/2020   n=  62 now=      13 end=         15        13        14 U=    36.18 T=   38.9 p1=  15.4 p2=    86.7 ed=   124 5/25/2020   x1=  41. x2= 103. y1=  -.06 y2= -1.77     
GP: Deaths    Diamond_Princess 5/4/2020        103      13       15      13       14    22   124 5/25/2020 
AAA2     1 Diamond_Princess Deaths    cc1=  .975029 cc2=  .848029 lx=  2.72495 if=  42 il= 103 5/4/2020   n=  61 now=      13 end=         15        13        14 U=    34.59 T=   39.6 p1=  15.4 p2=    86.7 ed=   121 5/22/2020   x1=  42. x2= 103. y1=  -.07 y2= -1.83     
GP: Deaths    Diamond_Princess 5/4/2020        103      13       15      13       14    22   121 5/22/2020 
AAA2     1 Diamond_Princess Deaths    cc1=  .974502 cc2=  .846465 lx=  2.71495 if=  43 il= 103 5/4/2020   n=  60 now=      13 end=         15        13        14 U=    33.02 T=   40.4 p1=  15.4 p2=    86.7 ed=   118 5/19/2020   x1=  43. x2= 103. y1=  -.08 y2= -1.90     
GP: Deaths    Diamond_Princess 5/4/2020        103      13       15      13       14    22   118 5/19/2020 
AAA1     1 Diamond_Princess Deaths    cc1=  .973788 cc2=  .844689 lx=  2.70495 if=  44 il= 103 5/4/2020   n=  59 now=      13 end=         14        13        14 U=    31.46 T=   41.1 p1=   7.7 p2=    92.9 ed=   115 5/16/2020   x1=  44. x2= 103. y1=  -.09 y2= -1.97 BEST
AAA2     1 Diamond_Princess Deaths    cc1=  .973791 cc2=  .844689 lx=  2.70795 if=  44 il= 103 5/4/2020   n=  59 now=      13 end=         14        13        14 U=    31.46 T=   41.1 p1=   7.7 p2=    92.9 ed=   115 5/16/2020   x1=  44. x2= 103. y1=  -.09 y2= -1.97 BEST
GP: Deaths    Diamond_Princess 5/4/2020        103      13       14      13       14    22   115 5/16/2020 
AAA1     1 Diamond_Princess Deaths    cc1=  .972883 cc2=  .842694 lx=  2.70495 if=  45 il= 103 5/4/2020   n=  58 now=      13 end=         14        13        14 U=    30.93 T=   42.2 p1=   7.7 p2=    92.9 ed=   115 5/16/2020   x1=  45. x2= 103. y1=  -.09 y2= -1.97 BEST
AAA2     1 Diamond_Princess Deaths    cc1=  .972888 cc2=  .842694 lx=  2.70095 if=  45 il= 103 5/4/2020   n=  58 now=      13 end=         14        13        14 U=    30.93 T=   42.2 p1=   7.7 p2=    92.9 ed=   115 5/16/2020   x1=  45. x2= 103. y1=  -.09 y2= -1.97 BEST
