TEST last_day=  735 method= last 
MH:     0 Country_Region                                            142 Case_Typ         nCases nDeaths 1/23/20 1/24/20 1/25/20  6/7/20  6/8/20  6/9/20
ML aaa nday1  139 6/9/2020        8191.00000        9.01079
TAB:  Azerbaijan Confirmed Date   Day     Real      MAX  Predict    Count      Min      Max      Med
AAA2     1 Azerbaijan Confirmed cc1=  .993236 cc2=  .874558 lx=  8.29079 if=  43 il= 113 5/14/2020  n=  70 now=    8191 end=       3986      2879      3782 U=    23.38 T=   86.8 p1= -51.3 p2=   205.5 ed=   141 6/11/2020   x1=  43. x2= 113. y1=  1.87 y2= -1.12     
GP: Confirmed Azerbaijan 5/14/2020       113    8191     3986    2879     3782    18   141 6/11/2020 
AAA2     1 Azerbaijan Confirmed cc1=  .993241 cc2=  .873718 lx=  8.28079 if=  44 il= 113 5/14/2020  n=  69 now=    8191 end=       3947      2879      3782 U=    22.82 T=   86.7 p1= -51.8 p2=   207.5 ed=   140 6/10/2020   x1=  44. x2= 113. y1=  1.87 y2= -1.15     
GP: Confirmed Azerbaijan 5/14/2020       113    8191     3947    2879     3782    18   140 6/10/2020 
AAA1     1 Azerbaijan Confirmed cc1=  .993150 cc2=  .872764 lx=  8.27079 if=  45 il= 113 5/14/2020  n=  68 now=    8191 end=       3908      2879      3782 U=    22.75 T=   86.0 p1= -52.3 p2=   209.6 ed=   139 6/9/2020    x1=  45. x2= 113. y1=  1.80 y2= -1.19 BEST
AAA2     1 Azerbaijan Confirmed cc1=  .993150 cc2=  .872764 lx=  8.26979 if=  45 il= 113 5/14/2020  n=  68 now=    8191 end=       3908      2879      3782 U=    22.75 T=   86.0 p1= -52.3 p2=   209.6 ed=   139 6/9/2020    x1=  45. x2= 113. y1=  1.80 y2= -1.19 BEST
GP: Confirmed Azerbaijan 5/14/2020       113    8191     3908    2879     3782    18   139 6/9/2020  
AAA1     1 Azerbaijan Confirmed cc1=  .993161 cc2=  .871894 lx=  8.26079 if=  46 il= 113 5/14/2020  n=  67 now=    8191 end=       3869      2879      3782 U=    22.18 T=   86.0 p1= -52.8 p2=   211.7 ed=   138 6/8/2020    x1=  46. x2= 113. y1=  1.80 y2= -1.22 BEST
AAA2     1 Azerbaijan Confirmed cc1=  .993161 cc2=  .871894 lx=  8.26179 if=  46 il= 113 5/14/2020  n=  67 now=    8191 end=       3869      2879      3782 U=    22.18 T=   86.0 p1= -52.8 p2=   211.7 ed=   138 6/8/2020    x1=  46. x2= 113. y1=  1.80 y2= -1.22 BEST
GP: Confirmed Azerbaijan 5/14/2020       113    8191     3869    2879     3782    18   138 6/8/2020  
AAA1     1 Azerbaijan Confirmed cc1=  .993069 cc2=  .870900 lx=  8.25079 if=  47 il= 113 5/14/2020  n=  66 now=    8191 end=       3830      2879      3782 U=    21.61 T=   85.9 p1= -53.2 p2=   213.9 ed=   136 6/6/2020    x1=  47. x2= 113. y1=  1.80 y2= -1.25 BEST
AAA2     1 Azerbaijan Confirmed cc1=  .993071 cc2=  .870900 lx=  8.25479 if=  47 il= 113 5/14/2020  n=  66 now=    8191 end=       3830      2879      3782 U=    21.61 T=   85.9 p1= -53.2 p2=   213.9 ed=   136 6/6/2020    x1=  47. x2= 113. y1=  1.80 y2= -1.25 BEST
GP: Confirmed Azerbaijan 5/14/2020       113    8191     3830    2879     3782    18   136 6/6/2020  
AAA1     1 Azerbaijan Confirmed cc1=  .992883 cc2=  .869791 lx=  8.25079 if=  48 il= 113 5/14/2020  n=  65 now=    8191 end=       3830      2879      3782 U=    21.52 T=   86.0 p1= -53.2 p2=   213.9 ed=   136 6/6/2020    x1=  48. x2= 113. y1=  1.77 y2= -1.25 BEST
AAA2     1 Azerbaijan Confirmed cc1=  .992883 cc2=  .869791 lx=  8.24979 if=  48 il= 113 5/14/2020  n=  65 now=    8191 end=       3830      2879      3782 U=    21.52 T=   86.0 p1= -53.2 p2=   213.9 ed=   136 6/6/2020    x1=  48. x2= 113. y1=  1.77 y2= -1.25 BEST
GP: Confirmed Azerbaijan 5/14/2020       113    8191     3830    2879     3782    18   136 6/6/2020  
AAA1     1 Azerbaijan Confirmed cc1=  .992679 cc2=  .868644 lx=  8.24079 if=  49 il= 113 5/14/2020  n=  64 now=    8191 end=       3792      2879      3782 U=    20.96 T=   86.0 p1= -53.7 p2=   216.0 ed=   135 6/5/2020    x1=  49. x2= 113. y1=  1.77 y2= -1.29 BEST
AAA2     1 Azerbaijan Confirmed cc1=  .992680 cc2=  .868644 lx=  8.24379 if=  49 il= 113 5/14/2020  n=  64 now=    8191 end=       3792      2879      3782 U=    20.96 T=   86.0 p1= -53.7 p2=   216.0 ed=   135 6/5/2020    x1=  49. x2= 113. y1=  1.77 y2= -1.29 BEST
GP: Confirmed Azerbaijan 5/14/2020       113    8191     3792    2879     3782    18   135 6/5/2020  
AAA1     1 Azerbaijan Confirmed cc1=  .992388 cc2=  .867388 lx=  8.24079 if=  50 il= 113 5/14/2020  n=  63 now=    8191 end=       3792      2879      3782 U=    20.63 T=   86.4 p1= -53.7 p2=   216.0 ed=   135 6/5/2020    x1=  50. x2= 113. y1=  1.77 y2= -1.29 BEST
AAA2     1 Azerbaijan Confirmed cc1=  .992388 cc2=  .867388 lx=  8.24079 if=  50 il= 113 5/14/2020  n=  63 now=    8191 end=       3792      2879      3782 U=    20.63 T=   86.4 p1= -53.7 p2=   216.0 ed=   135 6/5/2020    x1=  50. x2= 113. y1=  1.77 y2= -1.29 BEST
GP: Confirmed Azerbaijan 5/14/2020       113    8191     3792    2879     3782    18   135 6/5/2020  
AAA1     1 Azerbaijan Confirmed cc1=  .992030 cc2=  .866042 lx=  8.24079 if=  51 il= 113 5/14/2020  n=  62 now=    8191 end=       3792      2879      3782 U=    20.67 T=   86.4 p1= -53.7 p2=   216.0 ed=   135 6/5/2020    x1=  51. x2= 113. y1=  1.71 y2= -1.29 BEST
AAA2     1 Azerbaijan Confirmed cc1=  .992030 cc2=  .866042 lx=  8.23879 if=  51 il= 113 5/14/2020  n=  62 now=    8191 end=       3792      2879      3782 U=    20.67 T=   86.4 p1= -53.7 p2=   216.0 ed=   135 6/5/2020    x1=  51. x2= 113. y1=  1.71 y2= -1.29 BEST
GP: Confirmed Azerbaijan 5/14/2020       113    8191     3792    2879     3782    18   135 6/5/2020  
AAA1     1 Azerbaijan Confirmed cc1=  .991658 cc2=  .864657 lx=  8.24079 if=  52 il= 113 5/14/2020  n=  61 now=    8191 end=       3792      2879      3782 U=    20.34 T=   86.8 p1= -53.7 p2=   216.0 ed=   134 6/4/2020    x1=  52. x2= 113. y1=  1.71 y2= -1.29 BEST
AAA2     1 Azerbaijan Confirmed cc1=  .991659 cc2=  .864657 lx=  8.23679 if=  52 il= 113 5/14/2020  n=  61 now=    8191 end=       3792      2879      3782 U=    20.34 T=   86.8 p1= -53.7 p2=   216.0 ed=   134 6/4/2020    x1=  52. x2= 113. y1=  1.71 y2= -1.29 BEST
GP: Confirmed Azerbaijan 5/14/2020       113    8191     3792    2879     3782    18   134 6/4/2020  
AAA1     1 Azerbaijan Confirmed cc1=  .991239 cc2=  .863202 lx=  8.24079 if=  53 il= 113 5/14/2020  n=  60 now=    8191 end=       3792      2879      3782 U=    20.55 T=   86.5 p1= -53.7 p2=   216.0 ed=   135 6/5/2020    x1=  53. x2= 113. y1=  1.63 y2= -1.29 BEST
AAA2     1 Azerbaijan Confirmed cc1=  .991240 cc2=  .863202 lx=  8.23679 if=  53 il= 113 5/14/2020  n=  60 now=    8191 end=       3792      2879      3782 U=    20.55 T=   86.5 p1= -53.7 p2=   216.0 ed=   135 6/5/2020    x1=  53. x2= 113. y1=  1.63 y2= -1.29 BEST
GP: Confirmed Azerbaijan 5/14/2020       113    8191     3792    2879     3782    18   135 6/5/2020  
AAA1     1 Azerbaijan Confirmed cc1=  .990808 cc2=  .861709 lx=  8.23079 if=  54 il= 113 5/14/2020  n=  59 now=    8191 end=       3754      2879      3782 U=    20.24 T=   86.2 p1= -54.2 p2=   218.2 ed=   133 6/3/2020    x1=  54. x2= 113. y1=  1.59 y2= -1.33 BEST
AAA2     1 Azerbaijan Confirmed cc1=  .990810 cc2=  .861709 lx=  8.23479 if=  54 il= 113 5/14/2020  n=  59 now=    8191 end=       3754      2879      3782 U=    20.24 T=   86.2 p1= -54.2 p2=   218.2 ed=   133 6/3/2020    x1=  54. x2= 113. y1=  1.59 y2= -1.33 BEST
GP: Confirmed Azerbaijan 5/14/2020       113    8191     3754    2879     3782    18   133 6/3/2020  
AAA1     1 Azerbaijan Confirmed cc1=  .990346 cc2=  .860157 lx=  8.23079 if=  55 il= 113 5/14/2020  n=  58 now=    8191 end=       3754      2879      3782 U=    19.90 T=   86.6 p1= -54.2 p2=   218.2 ed=   133 6/3/2020    x1=  55. x2= 113. y1=  1.59 y2= -1.33 BEST
AAA2     1 Azerbaijan Confirmed cc1=  .990346 cc2=  .860157 lx=  8.23279 if=  55 il= 113 5/14/2020  n=  58 now=    8191 end=       3754      2879      3782 U=    19.90 T=   86.6 p1= -54.2 p2=   218.2 ed=   133 6/3/2020    x1=  55. x2= 113. y1=  1.59 y2= -1.33 BEST
GP: Confirmed Azerbaijan 5/14/2020       113    8191     3754    2879     3782    18   133 6/3/2020  
AAA1     1 Azerbaijan Confirmed cc1=  .989837 cc2=  .858531 lx=  8.23079 if=  56 il= 113 5/14/2020  n=  57 now=    8191 end=       3754      2879      3782 U=    19.56 T=   87.1 p1= -54.2 p2=   218.2 ed=   133 6/3/2020    x1=  56. x2= 113. y1=  1.59 y2= -1.33 BEST
AAA2     1 Azerbaijan Confirmed cc1=  .989838 cc2=  .858531 lx=  8.23379 if=  56 il= 113 5/14/2020  n=  57 now=    8191 end=       3754      2879      3782 U=    19.56 T=   87.1 p1= -54.2 p2=   218.2 ed=   133 6/3/2020    x1=  56. x2= 113. y1=  1.59 y2= -1.33 BEST
GP: Confirmed Azerbaijan 5/14/2020       113    8191     3754    2879     3782    18   133 6/3/2020  
AAA1     1 Azerbaijan Confirmed cc1=  .989352 cc2=  .856898 lx=  8.24079 if=  57 il= 113 5/14/2020  n=  56 now=    8191 end=       3792      2879      3782 U=    20.12 T=   87.1 p1= -53.7 p2=   216.0 ed=   134 6/4/2020    x1=  57. x2= 113. y1=  1.49 y2= -1.29 BEST
AAA2     1 Azerbaijan Confirmed cc1=  .989353 cc2=  .856898 lx=  8.23779 if=  57 il= 113 5/14/2020  n=  56 now=    8191 end=       3792      2879      3782 U=    20.12 T=   87.1 p1= -53.7 p2=   216.0 ed=   134 6/4/2020    x1=  57. x2= 113. y1=  1.49 y2= -1.29 BEST
GP: Confirmed Azerbaijan 5/14/2020       113    8191     3792    2879     3782    18   134 6/4/2020  
AAA1     1 Azerbaijan Confirmed cc1=  .988772 cc2=  .855142 lx=  8.24079 if=  58 il= 113 5/14/2020  n=  55 now=    8191 end=       3792      2879      3782 U=    19.76 T=   87.5 p1= -53.7 p2=   216.0 ed=   134 6/4/2020    x1=  58. x2= 113. y1=  1.49 y2= -1.29 BEST
AAA2     1 Azerbaijan Confirmed cc1=  .988773 cc2=  .855142 lx=  8.23879 if=  58 il= 113 5/14/2020  n=  55 now=    8191 end=       3792      2879      3782 U=    19.76 T=   87.5 p1= -53.7 p2=   216.0 ed=   134 6/4/2020    x1=  58. x2= 113. y1=  1.49 y2= -1.29 BEST
GP: Confirmed Azerbaijan 5/14/2020       113    8191     3792    2879     3782    18   134 6/4/2020  
AAA1     1 Azerbaijan Confirmed cc1=  .988221 cc2=  .853381 lx=  8.24079 if=  59 il= 113 5/14/2020  n=  54 now=    8191 end=       3792      2879      3782 U=    19.70 T=   87.6 p1= -53.7 p2=   216.0 ed=   134 6/4/2020    x1=  59. x2= 113. y1=  1.45 y2= -1.29 BEST
AAA2     1 Azerbaijan Confirmed cc1=  .988222 cc2=  .853381 lx=  8.24379 if=  59 il= 113 5/14/2020  n=  54 now=    8191 end=       3792      2879      3782 U=    19.70 T=   87.6 p1= -53.7 p2=   216.0 ed=   134 6/4/2020    x1=  59. x2= 113. y1=  1.45 y2= -1.29 BEST
GP: Confirmed Azerbaijan 5/14/2020       113    8191     3792    2879     3782    18   134 6/4/2020  
AAA1     1 Azerbaijan Confirmed cc1=  .987661 cc2=  .851578 lx=  8.25079 if=  60 il= 113 5/14/2020  n=  53 now=    8191 end=       3830      2879      3782 U=    19.94 T=   88.0 p1= -53.2 p2=   213.9 ed=   135 6/5/2020    x1=  60. x2= 113. y1=  1.41 y2= -1.25 BEST
AAA2     1 Azerbaijan Confirmed cc1=  .987661 cc2=  .851578 lx=  8.24979 if=  60 il= 113 5/14/2020  n=  53 now=    8191 end=       3830      2879      3782 U=    19.94 T=   88.0 p1= -53.2 p2=   213.9 ed=   135 6/5/2020    x1=  60. x2= 113. y1=  1.41 y2= -1.25 BEST
GP: Confirmed Azerbaijan 5/14/2020       113    8191     3830    2879     3782    18   135 6/5/2020  
AAA1     1 Azerbaijan Confirmed cc1=  .987074 cc2=  .849714 lx=  8.26079 if=  61 il= 113 5/14/2020  n=  52 now=    8191 end=       3869      2879      3782 U=    19.99 T=   88.6 p1= -52.8 p2=   211.7 ed=   135 6/5/2020    x1=  61. x2= 113. y1=  1.38 y2= -1.22 BEST
AAA2     1 Azerbaijan Confirmed cc1=  .987077 cc2=  .849714 lx=  8.25579 if=  61 il= 113 5/14/2020  n=  52 now=    8191 end=       3869      2879      3782 U=    19.99 T=   88.6 p1= -52.8 p2=   211.7 ed=   135 6/5/2020    x1=  61. x2= 113. y1=  1.38 y2= -1.22 BEST
GP: Confirmed Azerbaijan 5/14/2020       113    8191     3869    2879     3782    18   135 6/5/2020  
AAA1     1 Azerbaijan Confirmed cc1=  .986579 cc2=  .847904 lx=  8.27079 if=  62 il= 113 5/14/2020  n=  51 now=    8191 end=       3908      2879      3782 U=    20.22 T=   89.0 p1= -52.3 p2=   209.6 ed=   136 6/6/2020    x1=  62. x2= 113. y1=  1.34 y2= -1.19 BEST
AAA2     1 Azerbaijan Confirmed cc1=  .986581 cc2=  .847904 lx=  8.26679 if=  62 il= 113 5/14/2020  n=  51 now=    8191 end=       3908      2879      3782 U=    20.22 T=   89.0 p1= -52.3 p2=   209.6 ed=   136 6/6/2020    x1=  62. x2= 113. y1=  1.34 y2= -1.19 BEST
GP: Confirmed Azerbaijan 5/14/2020       113    8191     3908    2879     3782    18   136 6/6/2020  
AAA2     1 Azerbaijan Confirmed cc1=  .985739 cc2=  .842882 lx=  8.32079 if=  65 il= 113 5/14/2020  n=  48 now=    8191 end=       4108      2879      3782 U=    21.80 T=   90.5 p1= -49.8 p2=   199.4 ed=   141 6/11/2020   x1=  65. x2= 113. y1=  1.17 y2= -1.03     
GP: Confirmed Azerbaijan 5/14/2020       113    8191     4108    2879     3782    18   141 6/11/2020 
AAA2     1 Azerbaijan Confirmed cc1=  .984802 cc2=  .834047 lx=  8.49079 if=  70 il= 113 5/14/2020  n=  43 now=    8191 end=       4869      2879      3782 U=    26.85 T=   95.7 p1= -40.6 p2=   168.2 ed=   159 6/29/2020   x1=  70. x2= 113. y1=   .96 y2=  -.64     
GP: Confirmed Azerbaijan 5/14/2020       113    8191     4869    2879     3782    18   159 6/29/2020 
AAA2     1 Azerbaijan Confirmed cc1=  .984702 cc2=  .832203 lx=  8.54079 if=  71 il= 113 5/14/2020  n=  42 now=    8191 end=       5119      2879      3782 U=    28.22 T=   97.4 p1= -37.5 p2=   160.0 ed=   164 7/4/2020    x1=  71. x2= 113. y1=   .94 y2=  -.55     
GP: Confirmed Azerbaijan 5/14/2020       113    8191     5119    2879     3782    18   164 7/4/2020  
AAA2     1 Azerbaijan Confirmed cc1=  .985717 cc2=  .829543 lx=  8.74079 if=  73 il= 113 5/14/2020  n=  40 now=    8191 end=       6252      2879      3782 U=    34.35 T=  104.3 p1= -23.7 p2=   131.0 ed=   185 7/25/2020   x1=  73. x2= 113. y1=   .91 y2=  -.25     
GP: Confirmed Azerbaijan 5/14/2020       113    8191     6252    2879     3782    18   185 7/25/2020 
AAA2     1 Azerbaijan Confirmed cc1=  .986379 cc2=  .828265 lx=  8.90079 if=  74 il= 113 5/14/2020  n=  39 now=    8191 end=       7337      2879      3782 U=    39.19 T=  110.4 p1= -10.4 p2=   111.6 ed=   202 8/11/2020   x1=  74. x2= 113. y1=   .93 y2=  -.07     
GP: Confirmed Azerbaijan 5/14/2020       113    8191     7337    2879     3782    18   202 8/11/2020 
AAA2     1 Azerbaijan Confirmed cc1=  .992997 cc2=  .823966 lx= 11.01079 if=  79 il= 113 5/14/2020  n=  34 now=    8191 end=      60523      2879      3782 U=   113.25 T=  239.1 p1= 638.9 p2=    13.5 ed=   506 6/11/2021   x1=  79. x2= 113. y1=  1.41 y2=  1.11     
GP: Confirmed Azerbaijan 5/14/2020       113    8191    -        2879     3782    18   506 6/11/2021 
AAA2     1 Azerbaijan Confirmed cc1=  .992526 cc2=  .821027 lx= 11.01079 if=  80 il= 113 5/14/2020  n=  33 now=    8191 end=      60523      2879      3782 U=   116.12 T=  242.3 p1= 638.9 p2=    13.5 ed=   516 6/21/2021   x1=  80. x2= 113. y1=  1.40 y2=  1.11     
GP: Confirmed Azerbaijan 5/14/2020       113    8191    -        2879     3782    18   516 6/21/2021 
AAA2     1 Azerbaijan Confirmed cc1=  .991824 cc2=  .817747 lx= 11.01079 if=  81 il= 113 5/14/2020  n=  32 now=    8191 end=      60523      2879      3782 U=   116.37 T=  242.6 p1= 638.9 p2=    13.5 ed=   517 6/22/2021   x1=  81. x2= 113. y1=  1.39 y2=  1.11     
GP: Confirmed Azerbaijan 5/14/2020       113    8191    -        2879     3782    18   517 6/22/2021 
AAA2     1 Azerbaijan Confirmed cc1=  .990171 cc2=  .810566 lx= 11.01079 if=  83 il= 113 5/14/2020  n=  30 now=    8191 end=      60523      2879      3782 U=   118.48 T=  244.9 p1= 638.9 p2=    13.5 ed=   524 6/29/2021   x1=  83. x2= 113. y1=  1.37 y2=  1.11     
GP: Confirmed Azerbaijan 5/14/2020       113    8191    -        2879     3782    18   524 6/29/2021 
AAA2     1 Azerbaijan Confirmed cc1=  .989315 cc2=  .806741 lx= 11.01079 if=  84 il= 113 5/14/2020  n=  29 now=    8191 end=      60523      2879      3782 U=   120.09 T=  246.7 p1= 638.9 p2=    13.5 ed=   530 7/5/2021    x1=  84. x2= 113. y1=  1.36 y2=  1.11     
GP: Confirmed Azerbaijan 5/14/2020       113    8191    -        2879     3782    18   530 7/5/2021  
AAA2     1 Azerbaijan Confirmed cc1=  .987948 cc2=  .798965 lx= 11.01079 if=  86 il= 113 5/14/2020  n=  27 now=    8191 end=      60523      2879      3782 U=   120.52 T=  247.2 p1= 638.9 p2=    13.5 ed=   531 7/6/2021    x1=  86. x2= 113. y1=  1.34 y2=  1.11     
GP: Confirmed Azerbaijan 5/14/2020       113    8191    -        2879     3782    18   531 7/6/2021  
AAA2     1 Azerbaijan Confirmed cc1=  .987731 cc2=  .795281 lx= 11.01079 if=  87 il= 113 5/14/2020  n=  26 now=    8191 end=      60523      2879      3782 U=   119.47 T=  246.1 p1= 638.9 p2=    13.5 ed=   528 7/3/2021    x1=  87. x2= 113. y1=  1.33 y2=  1.11     
GP: Confirmed Azerbaijan 5/14/2020       113    8191    -        2879     3782    18   528 7/3/2021  
AAA2     1 Azerbaijan Confirmed cc1=  .987022 cc2=  .782898 lx= 11.01079 if=  90 il= 113 5/14/2020  n=  23 now=    8191 end=      60523      2879      3782 U=   116.39 T=  242.6 p1= 638.9 p2=    13.5 ed=   517 6/22/2021   x1=  90. x2= 113. y1=  1.31 y2=  1.11     
GP: Confirmed Azerbaijan 5/14/2020       113    8191    -        2879     3782    18   517 6/22/2021 
AAA2     1 Azerbaijan Confirmed cc1=  .987267 cc2=  .778752 lx= 11.01079 if=  91 il= 113 5/14/2020  n=  22 now=    8191 end=      60523      2879      3782 U=   115.33 T=  241.4 p1= 638.9 p2=    13.5 ed=   513 6/18/2021   x1=  91. x2= 113. y1=  1.30 y2=  1.11     
GP: Confirmed Azerbaijan 5/14/2020       113    8191    -        2879     3782    18   513 6/18/2021 
AAA2     1 Azerbaijan Confirmed cc1=  .988455 cc2=  .770237 lx= 11.01079 if=  93 il= 113 5/14/2020  n=  20 now=    8191 end=      60523      2879      3782 U=   112.52 T=  238.3 p1= 638.9 p2=    13.5 ed=   503 6/8/2021    x1=  93. x2= 113. y1=  1.29 y2=  1.11     
GP: Confirmed Azerbaijan 5/14/2020       113    8191    -        2879     3782    18   503 6/8/2021  
AAA2     1 Azerbaijan Confirmed cc1=  .989779 cc2=  .766172 lx= 11.01079 if=  94 il= 113 5/14/2020  n=  19 now=    8191 end=      60523      2879      3782 U=   109.54 T=  235.0 p1= 638.9 p2=    13.5 ed=   493 5/29/2021   x1=  94. x2= 113. y1=  1.29 y2=  1.11     
GP: Confirmed Azerbaijan 5/14/2020       113    8191    -        2879     3782    18   493 5/29/2021 
AAA2     1 Azerbaijan Confirmed cc1=  .990867 cc2=  .761452 lx= 11.01079 if=  95 il= 113 5/14/2020  n=  18 now=    8191 end=      60523      2879      3782 U=   106.69 T=  231.8 p1= 638.9 p2=    13.5 ed=   483 5/19/2021   x1=  95. x2= 113. y1=  1.28 y2=  1.11     
GP: Confirmed Azerbaijan 5/14/2020       113    8191    -        2879     3782    18   483 5/19/2021 
AAA2     1 Azerbaijan Confirmed cc1=  .991708 cc2=  .756006 lx= 11.01079 if=  96 il= 113 5/14/2020  n=  17 now=    8191 end=      60523      2879      3782 U=   104.18 T=  229.0 p1= 638.9 p2=    13.5 ed=   474 5/10/2021   x1=  96. x2= 113. y1=  1.28 y2=  1.11     
GP: Confirmed Azerbaijan 5/14/2020       113    8191    -        2879     3782    18   474 5/10/2021 
AAA2     1 Azerbaijan Confirmed cc1=  .992386 cc2=  .749851 lx= 11.01079 if=  97 il= 113 5/14/2020  n=  16 now=    8191 end=      60523      2879      3782 U=   102.07 T=  226.7 p1= 638.9 p2=    13.5 ed=   467 5/3/2021    x1=  97. x2= 113. y1=  1.27 y2=  1.11     
GP: Confirmed Azerbaijan 5/14/2020       113    8191    -        2879     3782    18   467 5/3/2021  
AAA2     1 Azerbaijan Confirmed cc1=  .993069 cc2=  .743069 lx= 11.01079 if=  98 il= 113 5/14/2020  n=  15 now=    8191 end=      60523      2879      3782 U=   100.79 T=  225.2 p1= 638.9 p2=    13.5 ed=   463 4/29/2021   x1=  98. x2= 113. y1=  1.26 y2=  1.11     
GP: Confirmed Azerbaijan 5/14/2020       113    8191    -        2879     3782    18   463 4/29/2021 
AAA2     1 Azerbaijan Confirmed cc1=  .994293 cc2=  .736094 lx= 11.01079 if=  99 il= 113 5/14/2020  n=  14 now=    8191 end=      60523      2879      3782 U=    98.05 T=  222.2 p1= 638.9 p2=    13.5 ed=   453 4/19/2021   x1=  99. x2= 113. y1=  1.26 y2=  1.11     
GP: Confirmed Azerbaijan 5/14/2020       113    8191    -        2879     3782    18   453 4/19/2021 
AAA2     1 Azerbaijan Confirmed cc1=  .995345 cc2=  .728084 lx= 11.01079 if= 100 il= 113 5/14/2020  n=  13 now=    8191 end=      60523      2879      3782 U=    96.32 T=  220.3 p1= 638.9 p2=    13.5 ed=   447 4/13/2021   x1= 100. x2= 113. y1=  1.25 y2=  1.11     
GP: Confirmed Azerbaijan 5/14/2020       113    8191    -        2879     3782    18   447 4/13/2021 
AAA2     1 Azerbaijan Confirmed cc1=  .996844 cc2=  .719494 lx= 11.01079 if= 101 il= 113 5/14/2020  n=  12 now=    8191 end=      60523      2879      3782 U=    93.15 T=  216.7 p1= 638.9 p2=    13.5 ed=   436 4/2/2021    x1= 101. x2= 113. y1=  1.24 y2=  1.11     
GP: Confirmed Azerbaijan 5/14/2020       113    8191    -        2879     3782    18   436 4/2/2021  
AAA2     1 Azerbaijan Confirmed cc1=  .997936 cc2=  .709261 lx= 11.01079 if= 102 il= 113 5/14/2020  n=  11 now=    8191 end=      60523      2879      3782 U=    89.37 T=  212.5 p1= 638.9 p2=    13.5 ed=   423 3/20/2021   x1= 102. x2= 113. y1=  1.24 y2=  1.11     
GP: Confirmed Azerbaijan 5/14/2020       113    8191    -        2879     3782    18   423 3/20/2021 
AAA2     1 Azerbaijan Confirmed cc1=  .998092 cc2=  .696581 lx= 10.41079 if= 103 il= 113 5/14/2020  n=  10 now=    8191 end=      33216      2879      3782 U=    70.57 T=  176.1 p1= 305.5 p2=    24.7 ed=   342 12/29/2020  x1= 103. x2= 113. y1=  1.04 y2=   .89     
