TEST last_day=  735 method= last 
MH:     0 Country_Region                                            142 Case_Typ         nCases nDeaths 1/23/20 1/24/20 1/25/20  6/7/20  6/8/20  6/9/20
ML aaa nday1  139 6/9/2020       18198.00000        9.80907
TAB:  Oman Confirmed Date   Day     Real      MAX  Predict    Count      Min      Max      Med
AAA2     1 Oman Confirmed cc1=  .988746 cc2=  .839675 lx= 11.80907 if=  87 il= 131 6/1/2020   n=  44 now=   18198 end=     134466     12223     78326 U=    64.66 T=  187.6 p1= 638.9 p2=    13.5 ed=   340 12/27/2020  x1=  87. x2= 131. y1=  1.56 y2=   .87     
GP: Confirmed Oman 6/1/2020        131   18198    -       12223    -         3   340 12/27/2020
AAA2     1 Oman Confirmed cc1=  .988230 cc2=  .823831 lx= 11.80907 if=  95 il= 131 6/1/2020   n=  36 now=   18198 end=     134466     12223     78326 U=    63.98 T=  187.0 p1= 638.9 p2=    13.5 ed=   337 12/24/2020  x1=  95. x2= 131. y1=  1.44 y2=   .87     
GP: Confirmed Oman 6/1/2020        131   18198    -       12223    -         3   337 12/24/2020
AAA2     1 Oman Confirmed cc1=  .991042 cc2=  .816964 lx= 11.80907 if=  99 il= 131 6/1/2020   n=  32 now=   18198 end=     134466     12223     78326 U=    61.12 T=  184.5 p1= 638.9 p2=    13.5 ed=   328 12/15/2020  x1=  99. x2= 131. y1=  1.40 y2=   .87     
GP: Confirmed Oman 6/1/2020        131   18198    -       12223    -         3   328 12/15/2020
AAA2     1 Oman Confirmed cc1=  .992043 cc2=  .815267 lx= 11.80907 if= 100 il= 131 6/1/2020   n=  31 now=   18198 end=     134466     12223     78326 U=    60.40 T=  183.8 p1= 638.9 p2=    13.5 ed=   326 12/13/2020  x1= 100. x2= 131. y1=  1.39 y2=   .87     
GP: Confirmed Oman 6/1/2020        131   18198    -       12223    -         3   326 12/13/2020
AAA2     1 Oman Confirmed cc1=  .993180 cc2=  .813574 lx= 11.80907 if= 101 il= 131 6/1/2020   n=  30 now=   18198 end=     134466     12223     78326 U=    58.87 T=  182.5 p1= 638.9 p2=    13.5 ed=   321 12/8/2020   x1= 101. x2= 131. y1=  1.38 y2=   .87     
GP: Confirmed Oman 6/1/2020        131   18198    -       12223    -         3   321 12/8/2020 
AAA2     1 Oman Confirmed cc1=  .993960 cc2=  .811386 lx= 11.80907 if= 102 il= 131 6/1/2020   n=  29 now=   18198 end=     134466     12223     78326 U=    57.87 T=  181.6 p1= 638.9 p2=    13.5 ed=   318 12/5/2020   x1= 102. x2= 131. y1=  1.38 y2=   .87     
GP: Confirmed Oman 6/1/2020        131   18198    -       12223    -         3   318 12/5/2020 
AAA2     1 Oman Confirmed cc1=  .994651 cc2=  .808956 lx= 11.80907 if= 103 il= 131 6/1/2020   n=  28 now=   18198 end=     134466     12223     78326 U=    56.63 T=  180.5 p1= 638.9 p2=    13.5 ed=   314 12/1/2020   x1= 103. x2= 131. y1=  1.37 y2=   .87     
GP: Confirmed Oman 6/1/2020        131   18198    -       12223    -         3   314 12/1/2020 
AAA2     1 Oman Confirmed cc1=  .995097 cc2=  .806115 lx= 11.80907 if= 104 il= 131 6/1/2020   n=  27 now=   18198 end=     134466     12223     78326 U=    55.66 T=  179.7 p1= 638.9 p2=    13.5 ed=   311 11/28/2020  x1= 104. x2= 131. y1=  1.36 y2=   .87     
GP: Confirmed Oman 6/1/2020        131   18198    -       12223    -         3   311 11/28/2020
AAA2     1 Oman Confirmed cc1=  .995403 cc2=  .802953 lx= 11.80907 if= 105 il= 131 6/1/2020   n=  26 now=   18198 end=     134466     12223     78326 U=    55.36 T=  179.4 p1= 638.9 p2=    13.5 ed=   310 11/27/2020  x1= 105. x2= 131. y1=  1.34 y2=   .87     
GP: Confirmed Oman 6/1/2020        131   18198    -       12223    -         3   310 11/27/2020
AAA2     1 Oman Confirmed cc1=  .995914 cc2=  .799798 lx= 11.80907 if= 106 il= 131 6/1/2020   n=  25 now=   18198 end=     134466     12223     78326 U=    53.79 T=  178.0 p1= 638.9 p2=    13.5 ed=   304 11/21/2020  x1= 106. x2= 131. y1=  1.34 y2=   .87     
GP: Confirmed Oman 6/1/2020        131   18198    -       12223    -         3   304 11/21/2020
AAA2     1 Oman Confirmed cc1=  .995980 cc2=  .795980 lx= 11.80907 if= 107 il= 131 6/1/2020   n=  24 now=   18198 end=     134466     12223     78326 U=    53.17 T=  177.5 p1= 638.9 p2=    13.5 ed=   302 11/19/2020  x1= 107. x2= 131. y1=  1.33 y2=   .87     
GP: Confirmed Oman 6/1/2020        131   18198    -       12223    -         3   302 11/19/2020
AAA2     1 Oman Confirmed cc1=  .996000 cc2=  .791876 lx= 11.80907 if= 108 il= 131 6/1/2020   n=  23 now=   18198 end=     134466     12223     78326 U=    52.04 T=  176.5 p1= 638.9 p2=    13.5 ed=   299 11/16/2020  x1= 108. x2= 131. y1=  1.32 y2=   .87     
GP: Confirmed Oman 6/1/2020        131   18198    -       12223    -         3   299 11/16/2020
AAA2     1 Oman Confirmed cc1=  .995746 cc2=  .787231 lx= 11.80907 if= 109 il= 131 6/1/2020   n=  22 now=   18198 end=     134466     12223     78326 U=    51.44 T=  176.0 p1= 638.9 p2=    13.5 ed=   297 11/14/2020  x1= 109. x2= 131. y1=  1.30 y2=   .87     
GP: Confirmed Oman 6/1/2020        131   18198    -       12223    -         3   297 11/14/2020
AAA2     1 Oman Confirmed cc1=  .995372 cc2=  .782172 lx= 11.80907 if= 110 il= 131 6/1/2020   n=  21 now=   18198 end=     134466     12223     78326 U=    50.72 T=  175.4 p1= 638.9 p2=    13.5 ed=   295 11/12/2020  x1= 110. x2= 131. y1=  1.29 y2=   .87     
GP: Confirmed Oman 6/1/2020        131   18198    -       12223    -         3   295 11/12/2020
AAA2     1 Oman Confirmed cc1=  .994819 cc2=  .776601 lx= 11.80907 if= 111 il= 131 6/1/2020   n=  20 now=   18198 end=     134466     12223     78326 U=    49.66 T=  174.4 p1= 638.9 p2=    13.5 ed=   291 11/8/2020   x1= 111. x2= 131. y1=  1.28 y2=   .87     
GP: Confirmed Oman 6/1/2020        131   18198    -       12223    -         3   291 11/8/2020 
AAA2     1 Oman Confirmed cc1=  .994008 cc2=  .770401 lx= 11.80907 if= 112 il= 131 6/1/2020   n=  19 now=   18198 end=     134466     12223     78326 U=    49.86 T=  174.6 p1= 638.9 p2=    13.5 ed=   292 11/9/2020   x1= 112. x2= 131. y1=  1.26 y2=   .87     
GP: Confirmed Oman 6/1/2020        131   18198    -       12223    -         3   292 11/9/2020 
AAA2     1 Oman Confirmed cc1=  .991224 cc2=  .748689 lx= 11.80907 if= 115 il= 131 6/1/2020   n=  16 now=   18198 end=     134466     12223     78326 U=    50.78 T=  175.4 p1= 638.9 p2=    13.5 ed=   295 11/12/2020  x1= 115. x2= 131. y1=  1.19 y2=   .87     
GP: Confirmed Oman 6/1/2020        131   18198    -       12223    -         3   295 11/12/2020
AAA2     1 Oman Confirmed cc1=  .991315 cc2=  .741315 lx= 11.80907 if= 116 il= 131 6/1/2020   n=  15 now=   18198 end=     134466     12223     78326 U=    49.07 T=  173.9 p1= 638.9 p2=    13.5 ed=   289 11/6/2020   x1= 116. x2= 131. y1=  1.18 y2=   .87     
GP: Confirmed Oman 6/1/2020        131   18198    -       12223    -         3   289 11/6/2020 
AAA2     1 Oman Confirmed cc1=  .990575 cc2=  .732376 lx= 11.80907 if= 117 il= 131 6/1/2020   n=  14 now=   18198 end=     134466     12223     78326 U=    47.56 T=  172.6 p1= 638.9 p2=    13.5 ed=   284 11/1/2020   x1= 117. x2= 131. y1=  1.17 y2=   .87     
GP: Confirmed Oman 6/1/2020        131   18198    -       12223    -         3   284 11/1/2020 
AAA2     1 Oman Confirmed cc1=  .985153 cc2=  .631600 lx= 11.80907 if= 124 il= 131 6/1/2020   n=   7 now=   18198 end=     134466     12223     78326 U=    42.36 T=  168.0 p1= 638.9 p2=    13.5 ed=   268 10/16/2020  x1= 124. x2= 131. y1=  1.04 y2=   .87     
GP: Confirmed Oman 6/1/2020        131   18198    -       12223    -         3   268 10/16/2020
AAA2     1 Oman Confirmed cc1=  .994102 cc2=  .616138 lx= 11.80907 if= 125 il= 131 6/1/2020   n=   6 now=   18198 end=     134466     12223     78326 U=    38.08 T=  164.3 p1= 638.9 p2=    13.5 ed=   254 10/2/2020   x1= 125. x2= 131. y1=  1.03 y2=   .87     
GP: Confirmed Oman 6/1/2020        131   18198    -       12223    -         3   254 10/2/2020 
AAA2     1 Oman Confirmed cc1=  .998784 cc2=  .590536 lx= 11.80907 if= 126 il= 131 6/1/2020   n=   5 now=   18198 end=     134466     12223     78326 U=    34.13 T=  160.9 p1= 638.9 p2=    13.5 ed=   241 9/19/2020   x1= 126. x2= 131. y1=  1.02 y2=   .87     
GP: Confirmed Oman 6/1/2020        131   18198    -       12223    -         3   241 9/19/2020 
AAA2     1 Oman Confirmed cc1=  .997362 cc2=  .897362 lx= 11.80907 if=  33 il= 132 6/2/2020   n=  99 now=   18198 end=     134466     12799     89083 U=    63.74 T=  186.5 p1= 638.9 p2=    13.5 ed=   336 12/23/2020  x1=  33. x2= 132. y1=  2.41 y2=   .86     
GP: Confirmed Oman 6/2/2020        132   18198    -       12799    -         2   336 12/23/2020
AAA2     1 Oman Confirmed cc1=  .997283 cc2=  .896780 lx= 11.80907 if=  34 il= 132 6/2/2020   n=  98 now=   18198 end=     134466     12799     89083 U=    63.10 T=  186.0 p1= 638.9 p2=    13.5 ed=   334 12/21/2020  x1=  34. x2= 132. y1=  2.41 y2=   .86     
GP: Confirmed Oman 6/2/2020        132   18198    -       12799    -         2   334 12/21/2020
AAA2     1 Oman Confirmed cc1=  .997200 cc2=  .896185 lx= 11.80907 if=  35 il= 132 6/2/2020   n=  97 now=   18198 end=     134466     12799     89083 U=    65.16 T=  187.7 p1= 638.9 p2=    13.5 ed=   341 12/28/2020  x1=  35. x2= 132. y1=  2.34 y2=   .86     
GP: Confirmed Oman 6/2/2020        132   18198    -       12799    -         2   341 12/28/2020
AAA2     1 Oman Confirmed cc1=  .997169 cc2=  .895634 lx= 11.80907 if=  36 il= 132 6/2/2020   n=  96 now=   18198 end=     134466     12799     89083 U=    64.48 T=  187.1 p1= 638.9 p2=    13.5 ed=   339 12/26/2020  x1=  36. x2= 132. y1=  2.34 y2=   .86     
GP: Confirmed Oman 6/2/2020        132   18198    -       12799    -         2   339 12/26/2020
AAA2     1 Oman Confirmed cc1=  .997107 cc2=  .895045 lx= 11.80907 if=  37 il= 132 6/2/2020   n=  95 now=   18198 end=     134466     12799     89083 U=    63.81 T=  186.6 p1= 638.9 p2=    13.5 ed=   337 12/24/2020  x1=  37. x2= 132. y1=  2.34 y2=   .86     
GP: Confirmed Oman 6/2/2020        132   18198    -       12799    -         2   337 12/24/2020
AAA2     1 Oman Confirmed cc1=  .997023 cc2=  .894425 lx= 11.80907 if=  38 il= 132 6/2/2020   n=  94 now=   18198 end=     134466     12799     89083 U=    64.87 T=  187.5 p1= 638.9 p2=    13.5 ed=   340 12/27/2020  x1=  38. x2= 132. y1=  2.30 y2=   .86     
GP: Confirmed Oman 6/2/2020        132   18198    -       12799    -         2   340 12/27/2020
AAA2     1 Oman Confirmed cc1=  .996981 cc2=  .893839 lx= 11.80907 if=  39 il= 132 6/2/2020   n=  93 now=   18198 end=     134466     12799     89083 U=    64.18 T=  186.9 p1= 638.9 p2=    13.5 ed=   338 12/25/2020  x1=  39. x2= 132. y1=  2.30 y2=   .86     
GP: Confirmed Oman 6/2/2020        132   18198    -       12799    -         2   338 12/25/2020
AAA2     1 Oman Confirmed cc1=  .996908 cc2=  .893213 lx= 11.80907 if=  40 il= 132 6/2/2020   n=  92 now=   18198 end=     134466     12799     89083 U=    63.49 T=  186.3 p1= 638.9 p2=    13.5 ed=   336 12/23/2020  x1=  40. x2= 132. y1=  2.30 y2=   .86     
GP: Confirmed Oman 6/2/2020        132   18198    -       12799    -         2   336 12/23/2020
AAA2     1 Oman Confirmed cc1=  .996812 cc2=  .892555 lx= 11.80907 if=  41 il= 132 6/2/2020   n=  91 now=   18198 end=     134466     12799     89083 U=    66.07 T=  188.5 p1= 638.9 p2=    13.5 ed=   344 12/31/2020  x1=  41. x2= 132. y1=  2.23 y2=   .86     
GP: Confirmed Oman 6/2/2020        132   18198    -       12799    -         2   344 12/31/2020
AAA2     1 Oman Confirmed cc1=  .996884 cc2=  .892055 lx= 11.75907 if=  42 il= 132 6/2/2020   n=  90 now=   18198 end=     127908     12799     89083 U=    65.74 T=  186.8 p1= 602.9 p2=    14.2 ed=   341 12/28/2020  x1=  42. x2= 132. y1=  2.20 y2=   .83     
GP: Confirmed Oman 6/2/2020        132   18198    -       12799    -         2   341 12/28/2020
AAA2     1 Oman Confirmed cc1=  .997034 cc2=  .891625 lx= 11.68907 if=  43 il= 132 6/2/2020   n=  89 now=   18198 end=     119260     12799     89083 U=    64.26 T=  183.6 p1= 555.3 p2=    15.3 ed=   335 12/22/2020  x1=  43. x2= 132. y1=  2.19 y2=   .80     
GP: Confirmed Oman 6/2/2020        132   18198    -       12799    -         2   335 12/22/2020
AAA2     1 Oman Confirmed cc1=  .997175 cc2=  .891175 lx= 11.62907 if=  44 il= 132 6/2/2020   n=  88 now=   18198 end=     112315     12799     89083 U=    62.61 T=  180.6 p1= 517.2 p2=    16.2 ed=   328 12/15/2020  x1=  44. x2= 132. y1=  2.18 y2=   .78     
GP: Confirmed Oman 6/2/2020        132   18198    -       12799    -         2   328 12/15/2020
AAA2     1 Oman Confirmed cc1=  .997264 cc2=  .890663 lx= 11.56907 if=  45 il= 132 6/2/2020   n=  87 now=   18198 end=     105774     12799     89083 U=    60.98 T=  177.6 p1= 481.2 p2=    17.2 ed=   321 12/8/2020   x1=  45. x2= 132. y1=  2.17 y2=   .75     
GP: Confirmed Oman 6/2/2020        132   18198    -       12799    -         2   321 12/8/2020 
AAA2     1 Oman Confirmed cc1=  .997303 cc2=  .890092 lx= 11.51907 if=  46 il= 132 6/2/2020   n=  86 now=   18198 end=     100616     12799     89083 U=    59.52 T=  175.1 p1= 452.9 p2=    18.1 ed=   315 12/2/2020   x1=  46. x2= 132. y1=  2.17 y2=   .72     
GP: Confirmed Oman 6/2/2020        132   18198    -       12799    -         2   315 12/2/2020 
AAA2     1 Oman Confirmed cc1=  .997296 cc2=  .889463 lx= 11.47907 if=  47 il= 132 6/2/2020   n=  85 now=   18198 end=      96670     12799     89083 U=    58.22 T=  173.0 p1= 431.2 p2=    18.8 ed=   310 11/27/2020  x1=  47. x2= 132. y1=  2.16 y2=   .70     
GP: Confirmed Oman 6/2/2020        132   18198    -       12799    -         2   310 11/27/2020
AAA2     1 Oman Confirmed cc1=  .997248 cc2=  .888783 lx= 11.44907 if=  48 il= 132 6/2/2020   n=  84 now=   18198 end=      93813     12799     89083 U=    57.62 T=  171.7 p1= 415.5 p2=    19.4 ed=   307 11/24/2020  x1=  48. x2= 132. y1=  2.15 y2=   .69     
GP: Confirmed Oman 6/2/2020        132   18198    -       12799    -         2   307 11/24/2020
AAA2     1 Oman Confirmed cc1=  .997197 cc2=  .888088 lx= 11.41907 if=  49 il= 132 6/2/2020   n=  83 now=   18198 end=      91041     12799     89083 U=    56.48 T=  170.1 p1= 400.3 p2=    20.0 ed=   303 11/20/2020  x1=  49. x2= 132. y1=  2.14 y2=   .67     
GP: Confirmed Oman 6/2/2020        132   18198    -       12799    -         2   303 11/20/2020
AAA2     1 Oman Confirmed cc1=  .997113 cc2=  .887349 lx= 11.40907 if=  50 il= 132 6/2/2020   n=  82 now=   18198 end=      90135     12799     89083 U=    55.65 T=  169.2 p1= 395.3 p2=    20.2 ed=   300 11/17/2020  x1=  50. x2= 132. y1=  2.14 y2=   .67     
GP: Confirmed Oman 6/2/2020        132   18198    -       12799    -         2   300 11/17/2020
AAA1     1 Oman Confirmed cc1=  .997007 cc2=  .886576 lx= 11.39907 if=  51 il= 132 6/2/2020   n=  81 now=   18198 end=      89238     12799     89083 U=    55.06 T=  168.5 p1= 390.4 p2=    20.4 ed=   298 11/15/2020  x1=  51. x2= 132. y1=  2.13 y2=   .66 BEST
AAA2     1 Oman Confirmed cc1=  .997007 cc2=  .886576 lx= 11.39907 if=  51 il= 132 6/2/2020   n=  81 now=   18198 end=      89238     12799     89083 U=    55.06 T=  168.5 p1= 390.4 p2=    20.4 ed=   298 11/15/2020  x1=  51. x2= 132. y1=  2.13 y2=   .66 BEST
GP: Confirmed Oman 6/2/2020        132   18198    -       12799    -         2   298 11/15/2020
AAA1     1 Oman Confirmed cc1=  .996896 cc2=  .885784 lx= 11.39907 if=  52 il= 132 6/2/2020   n=  80 now=   18198 end=      89238     12799     89083 U=    54.38 T=  168.1 p1= 390.4 p2=    20.4 ed=   296 11/13/2020  x1=  52. x2= 132. y1=  2.13 y2=   .66 BEST
AAA2     1 Oman Confirmed cc1=  .996896 cc2=  .885784 lx= 11.40307 if=  52 il= 132 6/2/2020   n=  80 now=   18198 end=      89238     12799     89083 U=    54.38 T=  168.1 p1= 390.4 p2=    20.4 ed=   296 11/13/2020  x1=  52. x2= 132. y1=  2.13 y2=   .66 BEST
GP: Confirmed Oman 6/2/2020        132   18198    -       12799    -         2   296 11/13/2020
AAA2     1 Oman Confirmed cc1=  .996798 cc2=  .884995 lx= 11.42907 if=  53 il= 132 6/2/2020   n=  79 now=   18198 end=      91956     12799     89083 U=    54.79 T=  169.2 p1= 405.3 p2=    19.8 ed=   298 11/15/2020  x1=  53. x2= 132. y1=  2.12 y2=   .68     
GP: Confirmed Oman 6/2/2020        132   18198    -       12799    -         2   298 11/15/2020
AAA2     1 Oman Confirmed cc1=  .996699 cc2=  .884191 lx= 11.44907 if=  54 il= 132 6/2/2020   n=  78 now=   18198 end=      93813     12799     89083 U=    54.39 T=  169.5 p1= 415.5 p2=    19.4 ed=   297 11/14/2020  x1=  54. x2= 132. y1=  2.12 y2=   .69     
GP: Confirmed Oman 6/2/2020        132   18198    -       12799    -         2   297 11/14/2020
AAA2     1 Oman Confirmed cc1=  .996658 cc2=  .883430 lx= 11.50907 if=  55 il= 132 6/2/2020   n=  77 now=   18198 end=      99614     12799     89083 U=    54.95 T=  171.5 p1= 447.4 p2=    18.3 ed=   301 11/18/2020  x1=  55. x2= 132. y1=  2.12 y2=   .72     
GP: Confirmed Oman 6/2/2020        132   18198    -       12799    -         2   301 11/18/2020
AAA2     1 Oman Confirmed cc1=  .996671 cc2=  .882710 lx= 11.58907 if=  56 il= 132 6/2/2020   n=  76 now=   18198 end=     107911     12799     89083 U=    57.88 T=  175.8 p1= 493.0 p2=    16.9 ed=   312 11/29/2020  x1=  56. x2= 132. y1=  2.07 y2=   .76     
GP: Confirmed Oman 6/2/2020        132   18198    -       12799    -         2   312 11/29/2020
AAA2     1 Oman Confirmed cc1=  .996548 cc2=  .881840 lx= 11.60907 if=  57 il= 132 6/2/2020   n=  75 now=   18198 end=     110091     12799     89083 U=    58.61 T=  176.9 p1= 505.0 p2=    16.5 ed=   315 12/2/2020   x1=  57. x2= 132. y1=  2.05 y2=   .77     
GP: Confirmed Oman 6/2/2020        132   18198    -       12799    -         2   315 12/2/2020 
AAA2     1 Oman Confirmed cc1=  .996409 cc2=  .880939 lx= 11.60907 if=  58 il= 132 6/2/2020   n=  74 now=   18198 end=     110091     12799     89083 U=    57.82 T=  176.3 p1= 505.0 p2=    16.5 ed=   312 11/29/2020  x1=  58. x2= 132. y1=  2.05 y2=   .77     
GP: Confirmed Oman 6/2/2020        132   18198    -       12799    -         2   312 11/29/2020
AAA2     1 Oman Confirmed cc1=  .996290 cc2=  .880043 lx= 11.64907 if=  59 il= 132 6/2/2020   n=  73 now=   18198 end=     114584     12799     89083 U=    58.11 T=  177.6 p1= 529.7 p2=    15.9 ed=   314 12/1/2020   x1=  59. x2= 132. y1=  2.04 y2=   .78     
GP: Confirmed Oman 6/2/2020        132   18198    -       12799    -         2   314 12/1/2020 
AAA2     1 Oman Confirmed cc1=  .996192 cc2=  .879151 lx= 11.69907 if=  60 il= 132 6/2/2020   n=  72 now=   18198 end=     120459     12799     89083 U=    58.40 T=  179.2 p1= 561.9 p2=    15.1 ed=   316 12/3/2020   x1=  60. x2= 132. y1=  2.04 y2=   .81     
GP: Confirmed Oman 6/2/2020        132   18198    -       12799    -         2   316 12/3/2020 
AAA2     1 Oman Confirmed cc1=  .996150 cc2=  .878299 lx= 11.77907 if=  61 il= 132 6/2/2020   n=  71 now=   18198 end=     130491     12799     89083 U=    59.95 T=  182.5 p1= 617.1 p2=    13.9 ed=   323 12/10/2020  x1=  61. x2= 132. y1=  2.03 y2=   .84     
GP: Confirmed Oman 6/2/2020        132   18198    -       12799    -         2   323 12/10/2020
AAA2     1 Oman Confirmed cc1=  .996086 cc2=  .877408 lx= 11.80907 if=  62 il= 132 6/2/2020   n=  70 now=   18198 end=     134466     12799     89083 U=    61.23 T=  184.4 p1= 638.9 p2=    13.5 ed=   328 12/15/2020  x1=  62. x2= 132. y1=  2.00 y2=   .86     
GP: Confirmed Oman 6/2/2020        132   18198    -       12799    -         2   328 12/15/2020
AAA2     1 Oman Confirmed cc1=  .995953 cc2=  .876431 lx= 11.80907 if=  63 il= 132 6/2/2020   n=  69 now=   18198 end=     134466     12799     89083 U=    61.56 T=  184.7 p1= 638.9 p2=    13.5 ed=   329 12/16/2020  x1=  63. x2= 132. y1=  1.98 y2=   .86     
GP: Confirmed Oman 6/2/2020        132   18198    -       12799    -         2   329 12/16/2020
AAA2     1 Oman Confirmed cc1=  .995795 cc2=  .875410 lx= 11.80907 if=  64 il= 132 6/2/2020   n=  68 now=   18198 end=     134466     12799     89083 U=    61.41 T=  184.5 p1= 638.9 p2=    13.5 ed=   329 12/16/2020  x1=  64. x2= 132. y1=  1.96 y2=   .86     
GP: Confirmed Oman 6/2/2020        132   18198    -       12799    -         2   329 12/16/2020
AAA2     1 Oman Confirmed cc1=  .995637 cc2=  .874369 lx= 11.80907 if=  65 il= 132 6/2/2020   n=  67 now=   18198 end=     134466     12799     89083 U=    61.97 T=  185.0 p1= 638.9 p2=    13.5 ed=   331 12/18/2020  x1=  65. x2= 132. y1=  1.94 y2=   .86     
GP: Confirmed Oman 6/2/2020        132   18198    -       12799    -         2   331 12/18/2020
AAA2     1 Oman Confirmed cc1=  .995445 cc2=  .873276 lx= 11.80907 if=  66 il= 132 6/2/2020   n=  66 now=   18198 end=     134466     12799     89083 U=    62.29 T=  185.3 p1= 638.9 p2=    13.5 ed=   332 12/19/2020  x1=  66. x2= 132. y1=  1.91 y2=   .86     
