TEST last_day=  735 method= last 
MH:     0 Country_Region                                            142 Case_Typ         nCases nDeaths 1/23/20 1/24/20 1/25/20  6/7/20  6/8/20  6/9/20
ML aaa nday1  139 6/9/2020      739503.00000       13.51373
TAB:  Brazil Confirmed Date   Day     Real      MAX  Predict    Count      Min      Max      Med
AAA2     1 Brazil Confirmed cc1=  .996658 cc2=  .663325 lx= 15.51373 if= 109 il= 117 5/18/2020  n=   8 now=  739503 end=    5464228    255368    778652 U=    58.27 T=  182.2 p1= 638.9 p2=    13.5 ed=   319 12/6/2020   x1= 109. x2= 117. y1=  1.26 y2=  1.12     
GP: Confirmed Brazil 5/18/2020       117  739503    -      255368   778652     5   319 12/6/2020 
AAA2     1 Brazil Confirmed cc1=  .997314 cc2=  .643761 lx= 13.33373 if= 110 il= 117 5/18/2020  n=   7 now=  739503 end=     617684    255368    778652 U=    18.38 T=  114.7 p1= -16.5 p2=   119.7 ed=   158 6/28/2020   x1= 110. x2= 117. y1=   .26 y2=  -.12     
GP: Confirmed Brazil 5/18/2020       117  739503   617684  255368   778652     5   158 6/28/2020 
AAA2     1 Brazil Confirmed cc1=  .997741 cc2=  .619777 lx= 12.87373 if= 111 il= 117 5/18/2020  n=   6 now=  739503 end=     389934    255368    778652 U=     9.75 T=  108.6 p1= -47.3 p2=   189.6 ed=   131 6/1/2020    x1= 111. x2= 117. y1=  -.24 y2=  -.86     
GP: Confirmed Brazil 5/18/2020       117  739503   389934  255368   778652     5   131 6/1/2020  
AAA2     1 Brazil Confirmed cc1=  .997082 cc2=  .588833 lx= 12.75373 if= 112 il= 117 5/18/2020  n=   5 now=  739503 end=     345840    255368    778652 U=     7.36 T=  108.2 p1= -53.2 p2=   213.8 ed=   125 5/26/2020   x1= 112. x2= 117. y1=  -.51 y2= -1.19     
GP: Confirmed Brazil 5/18/2020       117  739503   345840  255368   778652     5   125 5/26/2020 
AAA1     1 Brazil Confirmed cc1=  .997764 cc2=  .888655 lx= 13.63373 if=  35 il= 118 5/19/2020  n=  83 now=  739503 end=     833787    271885    833294 U=    33.22 T=  121.8 p1=  12.7 p2=    88.7 ed=   200 8/9/2020    x1=  35. x2= 118. y1=  2.61 y2=   .11 BEST
AAA2     1 Brazil Confirmed cc1=  .997764 cc2=  .888655 lx= 13.63573 if=  35 il= 118 5/19/2020  n=  83 now=  739503 end=     833787    271885    833294 U=    33.22 T=  121.8 p1=  12.7 p2=    88.7 ed=   200 8/9/2020    x1=  35. x2= 118. y1=  2.61 y2=   .11 BEST
GP: Confirmed Brazil 5/19/2020       118  739503   833787  271885   833294     7   200 8/9/2020  
AAA1     1 Brazil Confirmed cc1=  .997709 cc2=  .887945 lx= 13.62373 if=  36 il= 118 5/19/2020  n=  82 now=  739503 end=     825490    271885    833294 U=    32.71 T=  121.4 p1=  11.6 p2=    89.6 ed=   198 8/7/2020    x1=  36. x2= 118. y1=  2.61 y2=   .10 BEST
AAA2     1 Brazil Confirmed cc1=  .997709 cc2=  .887945 lx= 13.62573 if=  36 il= 118 5/19/2020  n=  82 now=  739503 end=     825490    271885    833294 U=    32.71 T=  121.4 p1=  11.6 p2=    89.6 ed=   198 8/7/2020    x1=  36. x2= 118. y1=  2.61 y2=   .10 BEST
GP: Confirmed Brazil 5/19/2020       118  739503   825490  271885   833294     7   198 8/7/2020  
AAA1     1 Brazil Confirmed cc1=  .997629 cc2=  .887197 lx= 13.62373 if=  37 il= 118 5/19/2020  n=  81 now=  739503 end=     825490    271885    833294 U=    32.31 T=  121.4 p1=  11.6 p2=    89.6 ed=   197 8/6/2020    x1=  37. x2= 118. y1=  2.61 y2=   .10 BEST
AAA2     1 Brazil Confirmed cc1=  .997629 cc2=  .887197 lx= 13.62173 if=  37 il= 118 5/19/2020  n=  81 now=  739503 end=     825490    271885    833294 U=    32.31 T=  121.4 p1=  11.6 p2=    89.6 ed=   197 8/6/2020    x1=  37. x2= 118. y1=  2.61 y2=   .10 BEST
GP: Confirmed Brazil 5/19/2020       118  739503   825490  271885   833294     7   197 8/6/2020  
AAA1     1 Brazil Confirmed cc1=  .997541 cc2=  .886430 lx= 13.62373 if=  38 il= 118 5/19/2020  n=  80 now=  739503 end=     825490    271885    833294 U=    32.59 T=  121.4 p1=  11.6 p2=    89.6 ed=   198 8/7/2020    x1=  38. x2= 118. y1=  2.56 y2=   .10 BEST
AAA2     1 Brazil Confirmed cc1=  .997541 cc2=  .886430 lx= 13.62373 if=  38 il= 118 5/19/2020  n=  80 now=  739503 end=     825490    271885    833294 U=    32.59 T=  121.4 p1=  11.6 p2=    89.6 ed=   198 8/7/2020    x1=  38. x2= 118. y1=  2.56 y2=   .10 BEST
GP: Confirmed Brazil 5/19/2020       118  739503   825490  271885   833294     7   198 8/7/2020  
AAA1     1 Brazil Confirmed cc1=  .997450 cc2=  .885646 lx= 13.62373 if=  39 il= 118 5/19/2020  n=  79 now=  739503 end=     825490    271885    833294 U=    32.18 T=  121.4 p1=  11.6 p2=    89.6 ed=   197 8/6/2020    x1=  39. x2= 118. y1=  2.56 y2=   .10 BEST
AAA2     1 Brazil Confirmed cc1=  .997450 cc2=  .885646 lx= 13.62073 if=  39 il= 118 5/19/2020  n=  79 now=  739503 end=     825490    271885    833294 U=    32.18 T=  121.4 p1=  11.6 p2=    89.6 ed=   197 8/6/2020    x1=  39. x2= 118. y1=  2.56 y2=   .10 BEST
GP: Confirmed Brazil 5/19/2020       118  739503   825490  271885   833294     7   197 8/6/2020  
AAA1     1 Brazil Confirmed cc1=  .997355 cc2=  .884847 lx= 13.62373 if=  40 il= 118 5/19/2020  n=  78 now=  739503 end=     825490    271885    833294 U=    31.78 T=  121.3 p1=  11.6 p2=    89.6 ed=   196 8/5/2020    x1=  40. x2= 118. y1=  2.56 y2=   .10 BEST
AAA2     1 Brazil Confirmed cc1=  .997355 cc2=  .884847 lx= 13.62473 if=  40 il= 118 5/19/2020  n=  78 now=  739503 end=     825490    271885    833294 U=    31.78 T=  121.3 p1=  11.6 p2=    89.6 ed=   196 8/5/2020    x1=  40. x2= 118. y1=  2.56 y2=   .10 BEST
GP: Confirmed Brazil 5/19/2020       118  739503   825490  271885   833294     7   196 8/5/2020  
AAA1     1 Brazil Confirmed cc1=  .997287 cc2=  .884059 lx= 13.64373 if=  41 il= 118 5/19/2020  n=  77 now=  739503 end=     842166    271885    833294 U=    31.58 T=  121.9 p1=  13.9 p2=    87.8 ed=   196 8/5/2020    x1=  41. x2= 118. y1=  2.56 y2=   .12 BEST
AAA2     1 Brazil Confirmed cc1=  .997287 cc2=  .884059 lx= 13.63873 if=  41 il= 118 5/19/2020  n=  77 now=  739503 end=     842166    271885    833294 U=    31.58 T=  121.9 p1=  13.9 p2=    87.8 ed=   196 8/5/2020    x1=  41. x2= 118. y1=  2.56 y2=   .12 BEST
GP: Confirmed Brazil 5/19/2020       118  739503   842166  271885   833294     7   196 8/5/2020  
AAA2     1 Brazil Confirmed cc1=  .997288 cc2=  .883328 lx= 13.66373 if=  42 il= 118 5/19/2020  n=  76 now=  739503 end=     859179    271885    833294 U=    32.10 T=  122.5 p1=  16.2 p2=    86.1 ed=   198 8/7/2020    x1=  42. x2= 118. y1=  2.51 y2=   .14     
GP: Confirmed Brazil 5/19/2020       118  739503   859179  271885   833294     7   198 8/7/2020  
AAA2     1 Brazil Confirmed cc1=  .997247 cc2=  .882540 lx= 13.68373 if=  43 il= 118 5/19/2020  n=  75 now=  739503 end=     876536    271885    833294 U=    31.89 T=  123.0 p1=  18.5 p2=    84.4 ed=   198 8/7/2020    x1=  43. x2= 118. y1=  2.51 y2=   .16     
GP: Confirmed Brazil 5/19/2020       118  739503   876536  271885   833294     7   198 8/7/2020  
AAA2     1 Brazil Confirmed cc1=  .997311 cc2=  .881841 lx= 13.72373 if=  44 il= 118 5/19/2020  n=  74 now=  739503 end=     912308    271885    833294 U=    33.32 T=  124.4 p1=  23.4 p2=    81.1 ed=   202 8/11/2020   x1=  44. x2= 118. y1=  2.41 y2=   .19     
GP: Confirmed Brazil 5/19/2020       118  739503   912308  271885   833294     7   202 8/11/2020 
AAA2     1 Brazil Confirmed cc1=  .997223 cc2=  .880975 lx= 13.74373 if=  45 il= 118 5/19/2020  n=  73 now=  739503 end=     930738    271885    833294 U=    33.08 T=  124.9 p1=  25.9 p2=    79.5 ed=   202 8/11/2020   x1=  45. x2= 118. y1=  2.41 y2=   .21     
GP: Confirmed Brazil 5/19/2020       118  739503   930738  271885   833294     7   202 8/11/2020 
AAA2     1 Brazil Confirmed cc1=  .997196 cc2=  .880155 lx= 13.76373 if=  46 il= 118 5/19/2020  n=  72 now=  739503 end=     949540    271885    833294 U=    33.44 T=  125.5 p1=  28.4 p2=    77.9 ed=   204 8/13/2020   x1=  46. x2= 118. y1=  2.38 y2=   .22     
GP: Confirmed Brazil 5/19/2020       118  739503   949540  271885   833294     7   204 8/13/2020 
AAA2     1 Brazil Confirmed cc1=  .997158 cc2=  .879306 lx= 13.79373 if=  47 il= 118 5/19/2020  n=  71 now=  739503 end=     978458    271885    833294 U=    33.63 T=  126.3 p1=  32.3 p2=    75.6 ed=   205 8/14/2020   x1=  47. x2= 118. y1=  2.36 y2=   .25     
GP: Confirmed Brazil 5/19/2020       118  739503   978458  271885   833294     7   205 8/14/2020 
AAA2     1 Brazil Confirmed cc1=  .997161 cc2=  .878483 lx= 13.83373 if=  48 il= 118 5/19/2020  n=  70 now=  739503 end=    1018390    271885    833294 U=    33.92 T=  127.4 p1=  37.7 p2=    72.6 ed=   207 8/16/2020   x1=  48. x2= 118. y1=  2.34 y2=   .28     
GP: Confirmed Brazil 5/19/2020       118  739503  1018390  271885   833294     7   207 8/16/2020 
AAA2     1 Brazil Confirmed cc1=  .997231 cc2=  .877709 lx= 13.88373 if=  49 il= 118 5/19/2020  n=  69 now=  739503 end=    1070603    271885    833294 U=    34.30 T=  128.8 p1=  44.8 p2=    69.1 ed=   209 8/18/2020   x1=  49. x2= 118. y1=  2.33 y2=   .32     
GP: Confirmed Brazil 5/19/2020       118  739503  1070603  271885   833294     7   209 8/18/2020 
AAA2     1 Brazil Confirmed cc1=  .997407 cc2=  .877021 lx= 13.94373 if=  50 il= 118 5/19/2020  n=  68 now=  739503 end=    1136806    271885    833294 U=    34.98 T=  130.5 p1=  53.7 p2=    65.1 ed=   213 8/22/2020   x1=  50. x2= 118. y1=  2.30 y2=   .36     
GP: Confirmed Brazil 5/19/2020       118  739503  1136806  271885   833294     7   213 8/22/2020 
AAA2     1 Brazil Confirmed cc1=  .997660 cc2=  .876393 lx= 14.03373 if=  51 il= 118 5/19/2020  n=  67 now=  739503 end=    1243864    271885    833294 U=    37.64 T=  133.8 p1=  68.2 p2=    59.5 ed=   222 8/31/2020   x1=  51. x2= 118. y1=  2.20 y2=   .42     
GP: Confirmed Brazil 5/19/2020       118  739503  1243864  271885   833294     7   222 8/31/2020 
AAA2     1 Brazil Confirmed cc1=  .997590 cc2=  .875421 lx= 14.06373 if=  52 il= 118 5/19/2020  n=  66 now=  739503 end=    1281745    271885    833294 U=    37.50 T=  134.4 p1=  73.3 p2=    57.7 ed=   222 8/31/2020   x1=  52. x2= 118. y1=  2.20 y2=   .44     
GP: Confirmed Brazil 5/19/2020       118  739503  1281745  271885   833294     7   222 8/31/2020 
AAA2     1 Brazil Confirmed cc1=  .997602 cc2=  .874510 lx= 14.10373 if=  53 il= 118 5/19/2020  n=  65 now=  739503 end=    1334054    271885    833294 U=    37.47 T=  135.4 p1=  80.4 p2=    55.4 ed=   223 9/1/2020    x1=  53. x2= 118. y1=  2.20 y2=   .46     
GP: Confirmed Brazil 5/19/2020       118  739503  1334054  271885   833294     7   223 9/1/2020  
AAA2     1 Brazil Confirmed cc1=  .997780 cc2=  .873746 lx= 14.19373 if=  54 il= 118 5/19/2020  n=  64 now=  739503 end=    1459688    271885    833294 U=    38.41 T=  137.9 p1=  97.4 p2=    50.7 ed=   228 9/6/2020    x1=  54. x2= 118. y1=  2.19 y2=   .52     
GP: Confirmed Brazil 5/19/2020       118  739503  1459688  271885   833294     7   228 9/6/2020  
AAA2     1 Brazil Confirmed cc1=  .998086 cc2=  .873086 lx= 14.32373 if=  55 il= 118 5/19/2020  n=  63 now=  739503 end=    1662334    271885    833294 U=    40.58 T=  142.1 p1= 124.8 p2=    44.5 ed=   237 9/15/2020   x1=  55. x2= 118. y1=  2.15 y2=   .59     
GP: Confirmed Brazil 5/19/2020       118  739503  1662334  271885   833294     7   237 9/15/2020 
AAA2     1 Brazil Confirmed cc1=  .998281 cc2=  .872292 lx= 14.43373 if=  56 il= 118 5/19/2020  n=  62 now=  739503 end=    1855627    271885    833294 U=    41.63 T=  145.2 p1= 150.9 p2=    39.9 ed=   243 9/21/2020   x1=  56. x2= 118. y1=  2.14 y2=   .65     
GP: Confirmed Brazil 5/19/2020       118  739503  1855627  271885   833294     7   243 9/21/2020 
AAA2     1 Brazil Confirmed cc1=  .998659 cc2=  .871659 lx= 14.60373 if=  57 il= 118 5/19/2020  n=  61 now=  739503 end=    2199484    271885    833294 U=    44.74 T=  151.0 p1= 197.4 p2=    33.6 ed=   256 10/4/2020   x1=  57. x2= 118. y1=  2.10 y2=   .74     
GP: Confirmed Brazil 5/19/2020       118  739503  2199484  271885   833294     7   256 10/4/2020 
AAA2     1 Brazil Confirmed cc1=  .998827 cc2=  .870790 lx= 14.73373 if=  58 il= 118 5/19/2020  n=  60 now=  739503 end=    2504835    271885    833294 U=    46.55 T=  155.1 p1= 238.7 p2=    29.5 ed=   265 10/13/2020  x1=  58. x2= 118. y1=  2.09 y2=   .80     
GP: Confirmed Brazil 5/19/2020       118  739503    -      271885   833294     7   265 10/13/2020
AAA2     1 Brazil Confirmed cc1=  .999011 cc2=  .869911 lx= 14.88373 if=  59 il= 118 5/19/2020  n=  59 now=  739503 end=    2910203    271885    833294 U=    48.73 T=  160.1 p1= 293.5 p2=    25.4 ed=   275 10/23/2020  x1=  59. x2= 118. y1=  2.07 y2=   .86     
GP: Confirmed Brazil 5/19/2020       118  739503    -      271885   833294     7   275 10/23/2020
AAA2     1 Brazil Confirmed cc1=  .999191 cc2=  .869002 lx= 15.04373 if=  60 il= 118 5/19/2020  n=  58 now=  739503 end=    3415155    271885    833294 U=    52.12 T=  166.4 p1= 361.8 p2=    21.7 ed=   289 11/6/2020   x1=  60. x2= 118. y1=  2.04 y2=   .93     
GP: Confirmed Brazil 5/19/2020       118  739503    -      271885   833294     7   289 11/6/2020 
AAA2     1 Brazil Confirmed cc1=  .999201 cc2=  .867895 lx= 15.12373 if=  61 il= 118 5/19/2020  n=  57 now=  739503 end=    3699593    271885    833294 U=    53.60 T=  169.4 p1= 400.3 p2=    20.0 ed=   295 11/12/2020  x1=  61. x2= 118. y1=  2.02 y2=   .96     
GP: Confirmed Brazil 5/19/2020       118  739503    -      271885   833294     7   295 11/12/2020
AAA2     1 Brazil Confirmed cc1=  .999185 cc2=  .866731 lx= 15.18373 if=  62 il= 118 5/19/2020  n=  56 now=  739503 end=    3928363    271885    833294 U=    54.47 T=  171.5 p1= 431.2 p2=    18.8 ed=   300 11/17/2020  x1=  62. x2= 118. y1=  2.01 y2=   .98     
GP: Confirmed Brazil 5/19/2020       118  739503    -      271885   833294     7   300 11/17/2020
AAA2     1 Brazil Confirmed cc1=  .999166 cc2=  .865536 lx= 15.24373 if=  63 il= 118 5/19/2020  n=  55 now=  739503 end=    4171279    271885    833294 U=    55.18 T=  173.4 p1= 464.1 p2=    17.7 ed=   303 11/20/2020  x1=  63. x2= 118. y1=  2.00 y2=  1.00     
GP: Confirmed Brazil 5/19/2020       118  739503    -      271885   833294     7   303 11/20/2020
AAA2     1 Brazil Confirmed cc1=  .999159 cc2=  .864319 lx= 15.31373 if=  64 il= 118 5/19/2020  n=  54 now=  739503 end=    4473731    271885    833294 U=    56.27 T=  175.9 p1= 505.0 p2=    16.5 ed=   308 11/25/2020  x1=  64. x2= 118. y1=  1.99 y2=  1.03     
GP: Confirmed Brazil 5/19/2020       118  739503    -      271885   833294     7   308 11/25/2020
AAA2     1 Brazil Confirmed cc1=  .999147 cc2=  .863064 lx= 15.39373 if=  65 il= 118 5/19/2020  n=  53 now=  739503 end=    4846335    271885    833294 U=    57.36 T=  178.7 p1= 555.4 p2=    15.3 ed=   314 12/1/2020   x1=  65. x2= 118. y1=  1.98 y2=  1.06     
GP: Confirmed Brazil 5/19/2020       118  739503    -      271885   833294     7   314 12/1/2020 
AAA2     1 Brazil Confirmed cc1=  .999141 cc2=  .861781 lx= 15.49373 if=  66 il= 118 5/19/2020  n=  52 now=  739503 end=    5356029    271885    833294 U=    58.74 T=  182.1 p1= 624.3 p2=    13.8 ed=   320 12/7/2020   x1=  66. x2= 118. y1=  1.98 y2=  1.09     
GP: Confirmed Brazil 5/19/2020       118  739503    -      271885   833294     7   320 12/7/2020 
AAA2     1 Brazil Confirmed cc1=  .999140 cc2=  .860465 lx= 15.51373 if=  67 il= 118 5/19/2020  n=  51 now=  739503 end=    5464228    271885    833294 U=    58.66 T=  182.5 p1= 638.9 p2=    13.5 ed=   320 12/7/2020   x1=  67. x2= 118. y1=  1.97 y2=  1.10     
GP: Confirmed Brazil 5/19/2020       118  739503    -      271885   833294     7   320 12/7/2020 
AAA2     1 Brazil Confirmed cc1=  .999184 cc2=  .859156 lx= 15.51373 if=  68 il= 118 5/19/2020  n=  50 now=  739503 end=    5464228    271885    833294 U=    58.20 T=  182.0 p1= 638.9 p2=    13.5 ed=   319 12/6/2020   x1=  68. x2= 118. y1=  1.96 y2=  1.10     
GP: Confirmed Brazil 5/19/2020       118  739503    -      271885   833294     7   319 12/6/2020 
AAA2     1 Brazil Confirmed cc1=  .999321 cc2=  .857899 lx= 15.51373 if=  69 il= 118 5/19/2020  n=  49 now=  739503 end=    5464228    271885    833294 U=    59.23 T=  183.1 p1= 638.9 p2=    13.5 ed=   322 12/9/2020   x1=  69. x2= 118. y1=  1.93 y2=  1.10     
GP: Confirmed Brazil 5/19/2020       118  739503    -      271885   833294     7   322 12/9/2020 
AAA2     1 Brazil Confirmed cc1=  .999346 cc2=  .856489 lx= 15.51373 if=  70 il= 118 5/19/2020  n=  48 now=  739503 end=    5464228    271885    833294 U=    59.93 T=  183.9 p1= 638.9 p2=    13.5 ed=   325 12/12/2020  x1=  70. x2= 118. y1=  1.90 y2=  1.10     
GP: Confirmed Brazil 5/19/2020       118  739503    -      271885   833294     7   325 12/12/2020
AAA2     1 Brazil Confirmed cc1=  .999324 cc2=  .854986 lx= 15.51373 if=  71 il= 118 5/19/2020  n=  47 now=  739503 end=    5464228    271885    833294 U=    60.55 T=  184.5 p1= 638.9 p2=    13.5 ed=   327 12/14/2020  x1=  71. x2= 118. y1=  1.88 y2=  1.10     
GP: Confirmed Brazil 5/19/2020       118  739503    -      271885   833294     7   327 12/14/2020
AAA2     1 Brazil Confirmed cc1=  .999280 cc2=  .853415 lx= 15.51373 if=  72 il= 118 5/19/2020  n=  46 now=  739503 end=    5464228    271885    833294 U=    60.70 T=  184.7 p1= 638.9 p2=    13.5 ed=   327 12/14/2020  x1=  72. x2= 118. y1=  1.86 y2=  1.10     
GP: Confirmed Brazil 5/19/2020       118  739503    -      271885   833294     7   327 12/14/2020
AAA2     1 Brazil Confirmed cc1=  .999232 cc2=  .851790 lx= 15.51373 if=  73 il= 118 5/19/2020  n=  45 now=  739503 end=    5464228    271885    833294 U=    61.09 T=  185.1 p1= 638.9 p2=    13.5 ed=   329 12/16/2020  x1=  73. x2= 118. y1=  1.84 y2=  1.10     
GP: Confirmed Brazil 5/19/2020       118  739503    -      271885   833294     7   329 12/16/2020
AAA2     1 Brazil Confirmed cc1=  .999188 cc2=  .850117 lx= 15.51373 if=  74 il= 118 5/19/2020  n=  44 now=  739503 end=    5464228    271885    833294 U=    60.68 T=  184.7 p1= 638.9 p2=    13.5 ed=   327 12/14/2020  x1=  74. x2= 118. y1=  1.82 y2=  1.10     
GP: Confirmed Brazil 5/19/2020       118  739503    -      271885   833294     7   327 12/14/2020
AAA2     1 Brazil Confirmed cc1=  .999132 cc2=  .848376 lx= 15.51373 if=  75 il= 118 5/19/2020  n=  43 now=  739503 end=    5464228    271885    833294 U=    60.50 T=  184.5 p1= 638.9 p2=    13.5 ed=   327 12/14/2020  x1=  75. x2= 118. y1=  1.81 y2=  1.10     
GP: Confirmed Brazil 5/19/2020       118  739503    -      271885   833294     7   327 12/14/2020
AAA2     1 Brazil Confirmed cc1=  .999070 cc2=  .846571 lx= 15.51373 if=  76 il= 118 5/19/2020  n=  42 now=  739503 end=    5464228    271885    833294 U=    61.13 T=  185.2 p1= 638.9 p2=    13.5 ed=   329 12/16/2020  x1=  76. x2= 118. y1=  1.79 y2=  1.10     
GP: Confirmed Brazil 5/19/2020       118  739503    -      271885   833294     7   329 12/16/2020
AAA2     1 Brazil Confirmed cc1=  .999019 cc2=  .844715 lx= 15.51373 if=  77 il= 118 5/19/2020  n=  41 now=  739503 end=    5464228    271885    833294 U=    61.84 T=  186.0 p1= 638.9 p2=    13.5 ed=   331 12/18/2020  x1=  77. x2= 118. y1=  1.76 y2=  1.10     
GP: Confirmed Brazil 5/19/2020       118  739503    -      271885   833294     7   331 12/18/2020
AAA2     1 Brazil Confirmed cc1=  .999034 cc2=  .842860 lx= 15.51373 if=  78 il= 118 5/19/2020  n=  40 now=  739503 end=    5464228    271885    833294 U=    62.16 T=  186.3 p1= 638.9 p2=    13.5 ed=   333 12/20/2020  x1=  78. x2= 118. y1=  1.74 y2=  1.10     
GP: Confirmed Brazil 5/19/2020       118  739503    -      271885   833294     7   333 12/20/2020
AAA2     1 Brazil Confirmed cc1=  .999120 cc2=  .841006 lx= 15.51373 if=  79 il= 118 5/19/2020  n=  39 now=  739503 end=    5464228    271885    833294 U=    62.00 T=  186.1 p1= 638.9 p2=    13.5 ed=   332 12/19/2020  x1=  79. x2= 118. y1=  1.73 y2=  1.10     
GP: Confirmed Brazil 5/19/2020       118  739503    -      271885   833294     7   332 12/19/2020
AAA2     1 Brazil Confirmed cc1=  .999224 cc2=  .839096 lx= 15.51373 if=  80 il= 118 5/19/2020  n=  38 now=  739503 end=    5464228    271885    833294 U=    61.35 T=  185.4 p1= 638.9 p2=    13.5 ed=   330 12/17/2020  x1=  80. x2= 118. y1=  1.72 y2=  1.10     
GP: Confirmed Brazil 5/19/2020       118  739503    -      271885   833294     7   330 12/17/2020
AAA2     1 Brazil Confirmed cc1=  .999272 cc2=  .837050 lx= 15.51373 if=  81 il= 118 5/19/2020  n=  37 now=  739503 end=    5464228    271885    833294 U=    60.95 T=  185.0 p1= 638.9 p2=    13.5 ed=   328 12/15/2020  x1=  81. x2= 118. y1=  1.71 y2=  1.10     
GP: Confirmed Brazil 5/19/2020       118  739503    -      271885   833294     7   328 12/15/2020
AAA2     1 Brazil Confirmed cc1=  .999296 cc2=  .834897 lx= 15.51373 if=  82 il= 118 5/19/2020  n=  36 now=  739503 end=    5464228    271885    833294 U=    60.29 T=  184.2 p1= 638.9 p2=    13.5 ed=   326 12/13/2020  x1=  82. x2= 118. y1=  1.70 y2=  1.10     
