TEST last_day=  735 method= last 
MH:     0 Country_Region                                            142 Case_Typ         nCases nDeaths 1/23/20 1/24/20 1/25/20  6/7/20  6/8/20  6/9/20
ML aaa nday1  139 6/9/2020       16251.00000        9.69591
TAB:  US_New_Jersey_Middlesex Confirmed Date   Day     Real      MAX  Predict    Count      Min      Max      Med
AAA1     1 US_New_Jersey_Middlesex Confirmed cc1=  .999450 cc2=  .894041 lx=  9.72591 if=  49 il= 138 6/8/2020   n=  89 now=   16251 end=      16745     16227     16775 U=    15.73 T=   83.6 p1=   3.0 p2=    97.0 ed=   120 5/21/2020   x1=  49. x2= 138. y1=  2.20 y2= -3.46 BEST
AAA2     1 US_New_Jersey_Middlesex Confirmed cc1=  .999492 cc2=  .894041 lx=  9.72291 if=  49 il= 138 6/8/2020   n=  89 now=   16251 end=      16745     16227     16775 U=    15.73 T=   83.6 p1=   3.0 p2=    97.0 ed=   120 5/21/2020   x1=  49. x2= 138. y1=  2.20 y2= -3.46 BEST
GP: Confirmed US_New_Jersey_Middlesex 6/8/2020        138   16251    16745   16227    16775    44   120 5/21/2020 
AAA1     1 US_New_Jersey_Middlesex Confirmed cc1=  .999431 cc2=  .893431 lx=  9.72591 if=  50 il= 138 6/8/2020   n=  88 now=   16251 end=      16745     16227     16775 U=    15.55 T=   84.2 p1=   3.0 p2=    97.0 ed=   120 5/21/2020   x1=  50. x2= 138. y1=  2.20 y2= -3.46 BEST
AAA2     1 US_New_Jersey_Middlesex Confirmed cc1=  .999474 cc2=  .893431 lx=  9.72291 if=  50 il= 138 6/8/2020   n=  88 now=   16251 end=      16745     16227     16775 U=    15.55 T=   84.2 p1=   3.0 p2=    97.0 ed=   120 5/21/2020   x1=  50. x2= 138. y1=  2.20 y2= -3.46 BEST
GP: Confirmed US_New_Jersey_Middlesex 6/8/2020        138   16251    16745   16227    16775    44   120 5/21/2020 
AAA1     1 US_New_Jersey_Middlesex Confirmed cc1=  .999423 cc2=  .892823 lx=  9.72591 if=  51 il= 138 6/8/2020   n=  87 now=   16251 end=      16745     16227     16775 U=    15.73 T=   83.6 p1=   3.0 p2=    97.0 ed=   120 5/21/2020   x1=  51. x2= 138. y1=  2.07 y2= -3.46 BEST
AAA2     1 US_New_Jersey_Middlesex Confirmed cc1=  .999463 cc2=  .892823 lx=  9.72291 if=  51 il= 138 6/8/2020   n=  87 now=   16251 end=      16745     16227     16775 U=    15.73 T=   83.6 p1=   3.0 p2=    97.0 ed=   120 5/21/2020   x1=  51. x2= 138. y1=  2.07 y2= -3.46 BEST
GP: Confirmed US_New_Jersey_Middlesex 6/8/2020        138   16251    16745   16227    16775    44   120 5/21/2020 
AAA1     1 US_New_Jersey_Middlesex Confirmed cc1=  .999403 cc2=  .892192 lx=  9.72591 if=  52 il= 138 6/8/2020   n=  86 now=   16251 end=      16745     16227     16775 U=    15.74 T=   83.6 p1=   3.0 p2=    97.0 ed=   120 5/21/2020   x1=  52. x2= 138. y1=  2.00 y2= -3.46 BEST
AAA2     1 US_New_Jersey_Middlesex Confirmed cc1=  .999444 cc2=  .892192 lx=  9.72291 if=  52 il= 138 6/8/2020   n=  86 now=   16251 end=      16745     16227     16775 U=    15.74 T=   83.6 p1=   3.0 p2=    97.0 ed=   120 5/21/2020   x1=  52. x2= 138. y1=  2.00 y2= -3.46 BEST
GP: Confirmed US_New_Jersey_Middlesex 6/8/2020        138   16251    16745   16227    16775    44   120 5/21/2020 
AAA1     1 US_New_Jersey_Middlesex Confirmed cc1=  .999382 cc2=  .891550 lx=  9.72591 if=  53 il= 138 6/8/2020   n=  85 now=   16251 end=      16745     16227     16775 U=    15.56 T=   84.2 p1=   3.0 p2=    97.0 ed=   120 5/21/2020   x1=  53. x2= 138. y1=  2.00 y2= -3.46 BEST
AAA2     1 US_New_Jersey_Middlesex Confirmed cc1=  .999425 cc2=  .891550 lx=  9.72291 if=  53 il= 138 6/8/2020   n=  85 now=   16251 end=      16745     16227     16775 U=    15.56 T=   84.2 p1=   3.0 p2=    97.0 ed=   120 5/21/2020   x1=  53. x2= 138. y1=  2.00 y2= -3.46 BEST
GP: Confirmed US_New_Jersey_Middlesex 6/8/2020        138   16251    16745   16227    16775    44   120 5/21/2020 
AAA1     1 US_New_Jersey_Middlesex Confirmed cc1=  .999373 cc2=  .890908 lx=  9.72591 if=  54 il= 138 6/8/2020   n=  84 now=   16251 end=      16745     16227     16775 U=    15.59 T=   84.1 p1=   3.0 p2=    97.0 ed=   120 5/21/2020   x1=  54. x2= 138. y1=  1.93 y2= -3.46 BEST
AAA2     1 US_New_Jersey_Middlesex Confirmed cc1=  .999412 cc2=  .890908 lx=  9.72291 if=  54 il= 138 6/8/2020   n=  84 now=   16251 end=      16745     16227     16775 U=    15.59 T=   84.1 p1=   3.0 p2=    97.0 ed=   120 5/21/2020   x1=  54. x2= 138. y1=  1.93 y2= -3.46 BEST
GP: Confirmed US_New_Jersey_Middlesex 6/8/2020        138   16251    16745   16227    16775    44   120 5/21/2020 
AAA1     1 US_New_Jersey_Middlesex Confirmed cc1=  .999361 cc2=  .890252 lx=  9.72591 if=  55 il= 138 6/8/2020   n=  83 now=   16251 end=      16745     16227     16775 U=    15.51 T=   84.4 p1=   3.0 p2=    97.0 ed=   120 5/21/2020   x1=  55. x2= 138. y1=  1.89 y2= -3.46 BEST
AAA2     1 US_New_Jersey_Middlesex Confirmed cc1=  .999396 cc2=  .890252 lx=  9.72291 if=  55 il= 138 6/8/2020   n=  83 now=   16251 end=      16745     16227     16775 U=    15.51 T=   84.4 p1=   3.0 p2=    97.0 ed=   120 5/21/2020   x1=  55. x2= 138. y1=  1.89 y2= -3.46 BEST
GP: Confirmed US_New_Jersey_Middlesex 6/8/2020        138   16251    16745   16227    16775    44   120 5/21/2020 
AAA1     1 US_New_Jersey_Middlesex Confirmed cc1=  .999360 cc2=  .889596 lx=  9.72591 if=  56 il= 138 6/8/2020   n=  82 now=   16251 end=      16745     16227     16775 U=    15.60 T=   84.0 p1=   3.0 p2=    97.0 ed=   120 5/21/2020   x1=  56. x2= 138. y1=  1.80 y2= -3.46 BEST
AAA2     1 US_New_Jersey_Middlesex Confirmed cc1=  .999389 cc2=  .889596 lx=  9.72391 if=  56 il= 138 6/8/2020   n=  82 now=   16251 end=      16745     16227     16775 U=    15.60 T=   84.0 p1=   3.0 p2=    97.0 ed=   120 5/21/2020   x1=  56. x2= 138. y1=  1.80 y2= -3.46 BEST
GP: Confirmed US_New_Jersey_Middlesex 6/8/2020        138   16251    16745   16227    16775    44   120 5/21/2020 
AAA1     1 US_New_Jersey_Middlesex Confirmed cc1=  .999349 cc2=  .888917 lx=  9.72591 if=  57 il= 138 6/8/2020   n=  81 now=   16251 end=      16745     16227     16775 U=    15.65 T=   83.9 p1=   3.0 p2=    97.0 ed=   120 5/21/2020   x1=  57. x2= 138. y1=  1.72 y2= -3.46 BEST
AAA2     1 US_New_Jersey_Middlesex Confirmed cc1=  .999374 cc2=  .888917 lx=  9.72391 if=  57 il= 138 6/8/2020   n=  81 now=   16251 end=      16745     16227     16775 U=    15.65 T=   83.9 p1=   3.0 p2=    97.0 ed=   120 5/21/2020   x1=  57. x2= 138. y1=  1.72 y2= -3.46 BEST
GP: Confirmed US_New_Jersey_Middlesex 6/8/2020        138   16251    16745   16227    16775    44   120 5/21/2020 
AAA1     1 US_New_Jersey_Middlesex Confirmed cc1=  .999332 cc2=  .888221 lx=  9.72591 if=  58 il= 138 6/8/2020   n=  80 now=   16251 end=      16745     16227     16775 U=    15.55 T=   84.2 p1=   3.0 p2=    97.0 ed=   120 5/21/2020   x1=  58. x2= 138. y1=  1.69 y2= -3.46 BEST
AAA2     1 US_New_Jersey_Middlesex Confirmed cc1=  .999355 cc2=  .888221 lx=  9.72391 if=  58 il= 138 6/8/2020   n=  80 now=   16251 end=      16745     16227     16775 U=    15.55 T=   84.2 p1=   3.0 p2=    97.0 ed=   120 5/21/2020   x1=  58. x2= 138. y1=  1.69 y2= -3.46 BEST
GP: Confirmed US_New_Jersey_Middlesex 6/8/2020        138   16251    16745   16227    16775    44   120 5/21/2020 
AAA1     1 US_New_Jersey_Middlesex Confirmed cc1=  .999329 cc2=  .887526 lx=  9.72591 if=  59 il= 138 6/8/2020   n=  79 now=   16251 end=      16745     16227     16775 U=    15.61 T=   84.0 p1=   3.0 p2=    97.0 ed=   120 5/21/2020   x1=  59. x2= 138. y1=  1.60 y2= -3.46 BEST
AAA2     1 US_New_Jersey_Middlesex Confirmed cc1=  .999348 cc2=  .887526 lx=  9.72391 if=  59 il= 138 6/8/2020   n=  79 now=   16251 end=      16745     16227     16775 U=    15.61 T=   84.0 p1=   3.0 p2=    97.0 ed=   120 5/21/2020   x1=  59. x2= 138. y1=  1.60 y2= -3.46 BEST
GP: Confirmed US_New_Jersey_Middlesex 6/8/2020        138   16251    16745   16227    16775    44   120 5/21/2020 
AAA1     1 US_New_Jersey_Middlesex Confirmed cc1=  .999320 cc2=  .886811 lx=  9.72591 if=  60 il= 138 6/8/2020   n=  78 now=   16251 end=      16745     16227     16775 U=    15.56 T=   84.2 p1=   3.0 p2=    97.0 ed=   120 5/21/2020   x1=  60. x2= 138. y1=  1.56 y2= -3.46 BEST
AAA2     1 US_New_Jersey_Middlesex Confirmed cc1=  .999334 cc2=  .886811 lx=  9.72391 if=  60 il= 138 6/8/2020   n=  78 now=   16251 end=      16745     16227     16775 U=    15.56 T=   84.2 p1=   3.0 p2=    97.0 ed=   120 5/21/2020   x1=  60. x2= 138. y1=  1.56 y2= -3.46 BEST
GP: Confirmed US_New_Jersey_Middlesex 6/8/2020        138   16251    16745   16227    16775    44   120 5/21/2020 
AAA1     1 US_New_Jersey_Middlesex Confirmed cc1=  .999320 cc2=  .886092 lx=  9.72591 if=  61 il= 138 6/8/2020   n=  77 now=   16251 end=      16745     16227     16775 U=    15.60 T=   84.0 p1=   3.0 p2=    97.0 ed=   120 5/21/2020   x1=  61. x2= 138. y1=  1.48 y2= -3.46 BEST
AAA2     1 US_New_Jersey_Middlesex Confirmed cc1=  .999329 cc2=  .886092 lx=  9.72491 if=  61 il= 138 6/8/2020   n=  77 now=   16251 end=      16745     16227     16775 U=    15.60 T=   84.0 p1=   3.0 p2=    97.0 ed=   120 5/21/2020   x1=  61. x2= 138. y1=  1.48 y2= -3.46 BEST
GP: Confirmed US_New_Jersey_Middlesex 6/8/2020        138   16251    16745   16227    16775    44   120 5/21/2020 
AAA1     1 US_New_Jersey_Middlesex Confirmed cc1=  .999315 cc2=  .885354 lx=  9.72591 if=  62 il= 138 6/8/2020   n=  76 now=   16251 end=      16745     16227     16775 U=    15.61 T=   84.0 p1=   3.0 p2=    97.0 ed=   120 5/21/2020   x1=  62. x2= 138. y1=  1.41 y2= -3.46 BEST
AAA2     1 US_New_Jersey_Middlesex Confirmed cc1=  .999321 cc2=  .885354 lx=  9.72491 if=  62 il= 138 6/8/2020   n=  76 now=   16251 end=      16745     16227     16775 U=    15.61 T=   84.0 p1=   3.0 p2=    97.0 ed=   120 5/21/2020   x1=  62. x2= 138. y1=  1.41 y2= -3.46 BEST
GP: Confirmed US_New_Jersey_Middlesex 6/8/2020        138   16251    16745   16227    16775    44   120 5/21/2020 
AAA1     1 US_New_Jersey_Middlesex Confirmed cc1=  .999311 cc2=  .884603 lx=  9.72591 if=  63 il= 138 6/8/2020   n=  75 now=   16251 end=      16745     16227     16775 U=    15.50 T=   84.4 p1=   3.0 p2=    97.0 ed=   120 5/21/2020   x1=  63. x2= 138. y1=  1.38 y2= -3.46 BEST
AAA2     1 US_New_Jersey_Middlesex Confirmed cc1=  .999314 cc2=  .884603 lx=  9.72491 if=  63 il= 138 6/8/2020   n=  75 now=   16251 end=      16745     16227     16775 U=    15.50 T=   84.4 p1=   3.0 p2=    97.0 ed=   120 5/21/2020   x1=  63. x2= 138. y1=  1.38 y2= -3.46 BEST
GP: Confirmed US_New_Jersey_Middlesex 6/8/2020        138   16251    16745   16227    16775    44   120 5/21/2020 
AAA1     1 US_New_Jersey_Middlesex Confirmed cc1=  .999334 cc2=  .883864 lx=  9.72591 if=  64 il= 138 6/8/2020   n=  74 now=   16251 end=      16745     16227     16775 U=    15.71 T=   83.7 p1=   3.0 p2=    97.0 ed=   120 5/21/2020   x1=  64. x2= 138. y1=  1.25 y2= -3.46 BEST
AAA2     1 US_New_Jersey_Middlesex Confirmed cc1=  .999334 cc2=  .883864 lx=  9.72591 if=  64 il= 138 6/8/2020   n=  74 now=   16251 end=      16745     16227     16775 U=    15.71 T=   83.7 p1=   3.0 p2=    97.0 ed=   120 5/21/2020   x1=  64. x2= 138. y1=  1.25 y2= -3.46 BEST
GP: Confirmed US_New_Jersey_Middlesex 6/8/2020        138   16251    16745   16227    16775    44   120 5/21/2020 
AAA1     1 US_New_Jersey_Middlesex Confirmed cc1=  .999321 cc2=  .883073 lx=  9.72591 if=  65 il= 138 6/8/2020   n=  73 now=   16251 end=      16745     16227     16775 U=    15.73 T=   83.6 p1=   3.0 p2=    97.0 ed=   120 5/21/2020   x1=  65. x2= 138. y1=  1.18 y2= -3.46 BEST
AAA2     1 US_New_Jersey_Middlesex Confirmed cc1=  .999321 cc2=  .883073 lx=  9.72591 if=  65 il= 138 6/8/2020   n=  73 now=   16251 end=      16745     16227     16775 U=    15.73 T=   83.6 p1=   3.0 p2=    97.0 ed=   120 5/21/2020   x1=  65. x2= 138. y1=  1.18 y2= -3.46 BEST
GP: Confirmed US_New_Jersey_Middlesex 6/8/2020        138   16251    16745   16227    16775    44   120 5/21/2020 
AAA1     1 US_New_Jersey_Middlesex Confirmed cc1=  .999305 cc2=  .882264 lx=  9.72591 if=  66 il= 138 6/8/2020   n=  72 now=   16251 end=      16745     16227     16775 U=    15.76 T=   83.5 p1=   3.0 p2=    97.0 ed=   120 5/21/2020   x1=  66. x2= 138. y1=  1.11 y2= -3.46 BEST
AAA2     1 US_New_Jersey_Middlesex Confirmed cc1=  .999305 cc2=  .882264 lx=  9.72591 if=  66 il= 138 6/8/2020   n=  72 now=   16251 end=      16745     16227     16775 U=    15.76 T=   83.5 p1=   3.0 p2=    97.0 ed=   120 5/21/2020   x1=  66. x2= 138. y1=  1.11 y2= -3.46 BEST
GP: Confirmed US_New_Jersey_Middlesex 6/8/2020        138   16251    16745   16227    16775    44   120 5/21/2020 
AAA1     1 US_New_Jersey_Middlesex Confirmed cc1=  .999285 cc2=  .881434 lx=  9.72591 if=  67 il= 138 6/8/2020   n=  71 now=   16251 end=      16745     16227     16775 U=    15.72 T=   83.6 p1=   3.0 p2=    97.0 ed=   120 5/21/2020   x1=  67. x2= 138. y1=  1.06 y2= -3.46 BEST
AAA2     1 US_New_Jersey_Middlesex Confirmed cc1=  .999285 cc2=  .881434 lx=  9.72591 if=  67 il= 138 6/8/2020   n=  71 now=   16251 end=      16745     16227     16775 U=    15.72 T=   83.6 p1=   3.0 p2=    97.0 ed=   120 5/21/2020   x1=  67. x2= 138. y1=  1.06 y2= -3.46 BEST
GP: Confirmed US_New_Jersey_Middlesex 6/8/2020        138   16251    16745   16227    16775    44   120 5/21/2020 
AAA1     1 US_New_Jersey_Middlesex Confirmed cc1=  .999271 cc2=  .880593 lx=  9.72591 if=  68 il= 138 6/8/2020   n=  70 now=   16251 end=      16745     16227     16775 U=    15.72 T=   83.6 p1=   3.0 p2=    97.0 ed=   120 5/21/2020   x1=  68. x2= 138. y1=   .99 y2= -3.46 BEST
AAA2     1 US_New_Jersey_Middlesex Confirmed cc1=  .999274 cc2=  .880593 lx=  9.72691 if=  68 il= 138 6/8/2020   n=  70 now=   16251 end=      16745     16227     16775 U=    15.72 T=   83.6 p1=   3.0 p2=    97.0 ed=   120 5/21/2020   x1=  68. x2= 138. y1=   .99 y2= -3.46 BEST
GP: Confirmed US_New_Jersey_Middlesex 6/8/2020        138   16251    16745   16227    16775    44   120 5/21/2020 
AAA1     1 US_New_Jersey_Middlesex Confirmed cc1=  .999258 cc2=  .879735 lx=  9.72591 if=  69 il= 138 6/8/2020   n=  69 now=   16251 end=      16745     16227     16775 U=    15.67 T=   83.8 p1=   3.0 p2=    97.0 ed=   120 5/21/2020   x1=  69. x2= 138. y1=   .95 y2= -3.46 BEST
AAA2     1 US_New_Jersey_Middlesex Confirmed cc1=  .999264 cc2=  .879735 lx=  9.72691 if=  69 il= 138 6/8/2020   n=  69 now=   16251 end=      16745     16227     16775 U=    15.67 T=   83.8 p1=   3.0 p2=    97.0 ed=   120 5/21/2020   x1=  69. x2= 138. y1=   .95 y2= -3.46 BEST
GP: Confirmed US_New_Jersey_Middlesex 6/8/2020        138   16251    16745   16227    16775    44   120 5/21/2020 
AAA1     1 US_New_Jersey_Middlesex Confirmed cc1=  .999257 cc2=  .878871 lx=  9.72591 if=  70 il= 138 6/8/2020   n=  68 now=   16251 end=      16745     16227     16775 U=    15.66 T=   83.8 p1=   3.0 p2=    97.0 ed=   120 5/21/2020   x1=  70. x2= 138. y1=   .88 y2= -3.46 BEST
AAA2     1 US_New_Jersey_Middlesex Confirmed cc1=  .999270 cc2=  .878871 lx=  9.72791 if=  70 il= 138 6/8/2020   n=  68 now=   16251 end=      16745     16227     16775 U=    15.66 T=   83.8 p1=   3.0 p2=    97.0 ed=   120 5/21/2020   x1=  70. x2= 138. y1=   .88 y2= -3.46 BEST
GP: Confirmed US_New_Jersey_Middlesex 6/8/2020        138   16251    16745   16227    16775    44   120 5/21/2020 
AAA1     1 US_New_Jersey_Middlesex Confirmed cc1=  .999261 cc2=  .877994 lx=  9.72591 if=  71 il= 138 6/8/2020   n=  67 now=   16251 end=      16745     16227     16775 U=    15.69 T=   83.7 p1=   3.0 p2=    97.0 ed=   120 5/21/2020   x1=  71. x2= 138. y1=   .81 y2= -3.46 BEST
AAA2     1 US_New_Jersey_Middlesex Confirmed cc1=  .999285 cc2=  .877994 lx=  9.72791 if=  71 il= 138 6/8/2020   n=  67 now=   16251 end=      16745     16227     16775 U=    15.69 T=   83.7 p1=   3.0 p2=    97.0 ed=   120 5/21/2020   x1=  71. x2= 138. y1=   .81 y2= -3.46 BEST
GP: Confirmed US_New_Jersey_Middlesex 6/8/2020        138   16251    16745   16227    16775    44   120 5/21/2020 
AAA1     1 US_New_Jersey_Middlesex Confirmed cc1=  .999263 cc2=  .877094 lx=  9.72591 if=  72 il= 138 6/8/2020   n=  66 now=   16251 end=      16745     16227     16775 U=    15.78 T=   83.4 p1=   3.0 p2=    97.0 ed=   120 5/21/2020   x1=  72. x2= 138. y1=   .72 y2= -3.46 BEST
AAA2     1 US_New_Jersey_Middlesex Confirmed cc1=  .999301 cc2=  .877094 lx=  9.72891 if=  72 il= 138 6/8/2020   n=  66 now=   16251 end=      16745     16227     16775 U=    15.78 T=   83.4 p1=   3.0 p2=    97.0 ed=   120 5/21/2020   x1=  72. x2= 138. y1=   .72 y2= -3.46 BEST
GP: Confirmed US_New_Jersey_Middlesex 6/8/2020        138   16251    16745   16227    16775    44   120 5/21/2020 
AAA1     1 US_New_Jersey_Middlesex Confirmed cc1=  .999251 cc2=  .876159 lx=  9.72591 if=  73 il= 138 6/8/2020   n=  65 now=   16251 end=      16745     16227     16775 U=    15.91 T=   83.0 p1=   3.0 p2=    97.0 ed=   120 5/21/2020   x1=  73. x2= 138. y1=   .63 y2= -3.46 BEST
AAA2     1 US_New_Jersey_Middlesex Confirmed cc1=  .999304 cc2=  .876159 lx=  9.72891 if=  73 il= 138 6/8/2020   n=  65 now=   16251 end=      16745     16227     16775 U=    15.91 T=   83.0 p1=   3.0 p2=    97.0 ed=   120 5/21/2020   x1=  73. x2= 138. y1=   .63 y2= -3.46 BEST
GP: Confirmed US_New_Jersey_Middlesex 6/8/2020        138   16251    16745   16227    16775    44   120 5/21/2020 
AAA1     1 US_New_Jersey_Middlesex Confirmed cc1=  .999220 cc2=  .875186 lx=  9.72591 if=  74 il= 138 6/8/2020   n=  64 now=   16251 end=      16745     16227     16775 U=    15.96 T=   82.8 p1=   3.0 p2=    97.0 ed=   120 5/21/2020   x1=  74. x2= 138. y1=   .55 y2= -3.46 BEST
AAA2     1 US_New_Jersey_Middlesex Confirmed cc1=  .999285 cc2=  .875186 lx=  9.72991 if=  74 il= 138 6/8/2020   n=  64 now=   16251 end=      16745     16227     16775 U=    15.96 T=   82.8 p1=   3.0 p2=    97.0 ed=   120 5/21/2020   x1=  74. x2= 138. y1=   .55 y2= -3.46 BEST
GP: Confirmed US_New_Jersey_Middlesex 6/8/2020        138   16251    16745   16227    16775    44   120 5/21/2020 
AAA1     1 US_New_Jersey_Middlesex Confirmed cc1=  .999185 cc2=  .874185 lx=  9.72591 if=  75 il= 138 6/8/2020   n=  63 now=   16251 end=      16745     16227     16775 U=    15.95 T=   82.8 p1=   3.0 p2=    97.0 ed=   120 5/21/2020   x1=  75. x2= 138. y1=   .49 y2= -3.46 BEST
AAA2     1 US_New_Jersey_Middlesex Confirmed cc1=  .999260 cc2=  .874185 lx=  9.72991 if=  75 il= 138 6/8/2020   n=  63 now=   16251 end=      16745     16227     16775 U=    15.95 T=   82.8 p1=   3.0 p2=    97.0 ed=   120 5/21/2020   x1=  75. x2= 138. y1=   .49 y2= -3.46 BEST
GP: Confirmed US_New_Jersey_Middlesex 6/8/2020        138   16251    16745   16227    16775    44   120 5/21/2020 
AAA1     1 US_New_Jersey_Middlesex Confirmed cc1=  .999149 cc2=  .873160 lx=  9.72591 if=  76 il= 138 6/8/2020   n=  62 now=   16251 end=      16745     16227     16775 U=    16.03 T=   82.6 p1=   3.0 p2=    97.0 ed=   120 5/21/2020   x1=  76. x2= 138. y1=   .41 y2= -3.46 BEST
AAA2     1 US_New_Jersey_Middlesex Confirmed cc1=  .999236 cc2=  .873160 lx=  9.72991 if=  76 il= 138 6/8/2020   n=  62 now=   16251 end=      16745     16227     16775 U=    16.03 T=   82.6 p1=   3.0 p2=    97.0 ed=   120 5/21/2020   x1=  76. x2= 138. y1=   .41 y2= -3.46 BEST
GP: Confirmed US_New_Jersey_Middlesex 6/8/2020        138   16251    16745   16227    16775    44   120 5/21/2020 
AAA1     1 US_New_Jersey_Middlesex Confirmed cc1=  .999107 cc2=  .872107 lx=  9.72591 if=  77 il= 138 6/8/2020   n=  61 now=   16251 end=      16745     16227     16775 U=    16.09 T=   82.3 p1=   3.0 p2=    97.0 ed=   120 5/21/2020   x1=  77. x2= 138. y1=   .33 y2= -3.46 BEST
AAA2     1 US_New_Jersey_Middlesex Confirmed cc1=  .999202 cc2=  .872107 lx=  9.72991 if=  77 il= 138 6/8/2020   n=  61 now=   16251 end=      16745     16227     16775 U=    16.09 T=   82.3 p1=   3.0 p2=    97.0 ed=   120 5/21/2020   x1=  77. x2= 138. y1=   .33 y2= -3.46 BEST
GP: Confirmed US_New_Jersey_Middlesex 6/8/2020        138   16251    16745   16227    16775    44   120 5/21/2020 
AAA1     1 US_New_Jersey_Middlesex Confirmed cc1=  .999064 cc2=  .871027 lx=  9.72591 if=  78 il= 138 6/8/2020   n=  60 now=   16251 end=      16745     16227     16775 U=    16.17 T=   82.1 p1=   3.0 p2=    97.0 ed=   120 5/21/2020   x1=  78. x2= 138. y1=   .25 y2= -3.46 BEST
AAA2     1 US_New_Jersey_Middlesex Confirmed cc1=  .999162 cc2=  .871027 lx=  9.72991 if=  78 il= 138 6/8/2020   n=  60 now=   16251 end=      16745     16227     16775 U=    16.17 T=   82.1 p1=   3.0 p2=    97.0 ed=   120 5/21/2020   x1=  78. x2= 138. y1=   .25 y2= -3.46 BEST
GP: Confirmed US_New_Jersey_Middlesex 6/8/2020        138   16251    16745   16227    16775    44   120 5/21/2020 
AAA1     1 US_New_Jersey_Middlesex Confirmed cc1=  .999025 cc2=  .869925 lx=  9.72591 if=  79 il= 138 6/8/2020   n=  59 now=   16251 end=      16745     16227     16775 U=    16.22 T=   81.9 p1=   3.0 p2=    97.0 ed=   120 5/21/2020   x1=  79. x2= 138. y1=   .18 y2= -3.46 BEST
AAA2     1 US_New_Jersey_Middlesex Confirmed cc1=  .999121 cc2=  .869925 lx=  9.72991 if=  79 il= 138 6/8/2020   n=  59 now=   16251 end=      16745     16227     16775 U=    16.22 T=   81.9 p1=   3.0 p2=    97.0 ed=   120 5/21/2020   x1=  79. x2= 138. y1=   .18 y2= -3.46 BEST
GP: Confirmed US_New_Jersey_Middlesex 6/8/2020        138   16251    16745   16227    16775    44   120 5/21/2020 
AAA1     1 US_New_Jersey_Middlesex Confirmed cc1=  .998991 cc2=  .868803 lx=  9.72591 if=  80 il= 138 6/8/2020   n=  58 now=   16251 end=      16745     16227     16775 U=    16.20 T=   82.0 p1=   3.0 p2=    97.0 ed=   120 5/21/2020   x1=  80. x2= 138. y1=   .12 y2= -3.46 BEST
