TEST last_day=  735 method= last 
MH:     0 Country_Region                                            142 Case_Typ         nCases nDeaths 1/23/20 1/24/20 1/25/20  6/7/20  6/8/20  6/9/20
ML aaa nday1  139 6/9/2020        3064.00000        8.02748
TAB:  US_Washington_Snohomish Confirmed Date   Day     Real      MAX  Predict    Count      Min      Max      Med
AAA1     1 US_Washington_Snohomish Confirmed cc1=  .998501 cc2=  .774895 lx=  8.06748 if= 116 il= 135 6/5/2020   n=  19 now=    3064 end=       3189      3014      3226 U=    21.64 T=   72.8 p1=   4.1 p2=    96.1 ed=   123 5/24/2020   x1= 116. x2= 135. y1= -2.00 y2= -2.87 BEST
AAA2     1 US_Washington_Snohomish Confirmed cc1=  .998519 cc2=  .774895 lx=  8.06348 if= 116 il= 135 6/5/2020   n=  19 now=    3064 end=       3189      3014      3226 U=    21.64 T=   72.8 p1=   4.1 p2=    96.1 ed=   123 5/24/2020   x1= 116. x2= 135. y1= -2.00 y2= -2.87 BEST
GP: Confirmed US_Washington_Snohomish 6/5/2020        135    3064     3189    3014     3226    47   123 5/24/2020 
AAA2     1 US_Washington_Snohomish Confirmed cc1=  .998287 cc2=  .768871 lx=  8.05748 if= 117 il= 135 6/5/2020   n=  18 now=    3064 end=       3157      3014      3226 U=    18.77 T=   77.4 p1=   3.0 p2=    97.1 ed=   121 5/22/2020   x1= 117. x2= 135. y1= -2.11 y2= -3.07     
GP: Confirmed US_Washington_Snohomish 6/5/2020        135    3064     3157    3014     3226    47   121 5/22/2020 
AAA2     1 US_Washington_Snohomish Confirmed cc1=  .997987 cc2=  .762284 lx=  8.05748 if= 118 il= 135 6/5/2020   n=  17 now=    3064 end=       3157      3014      3226 U=    18.99 T=   76.7 p1=   3.0 p2=    97.1 ed=   121 5/22/2020   x1= 118. x2= 135. y1= -2.17 y2= -3.07     
GP: Confirmed US_Washington_Snohomish 6/5/2020        135    3064     3157    3014     3226    47   121 5/22/2020 
AAA2     1 US_Washington_Snohomish Confirmed cc1=  .997734 cc2=  .755198 lx=  8.05748 if= 119 il= 135 6/5/2020   n=  16 now=    3064 end=       3157      3014      3226 U=    18.39 T=   78.5 p1=   3.0 p2=    97.1 ed=   121 5/22/2020   x1= 119. x2= 135. y1= -2.20 y2= -3.07     
GP: Confirmed US_Washington_Snohomish 6/5/2020        135    3064     3157    3014     3226    47   121 5/22/2020 
AAA2     1 US_Washington_Snohomish Confirmed cc1=  .997328 cc2=  .747328 lx=  8.05748 if= 120 il= 135 6/5/2020   n=  15 now=    3064 end=       3157      3014      3226 U=    18.65 T=   77.7 p1=   3.0 p2=    97.1 ed=   121 5/22/2020   x1= 120. x2= 135. y1= -2.27 y2= -3.07     
GP: Confirmed US_Washington_Snohomish 6/5/2020        135    3064     3157    3014     3226    47   121 5/22/2020 
AAA2     1 US_Washington_Snohomish Confirmed cc1=  .996763 cc2=  .738564 lx=  8.05748 if= 121 il= 135 6/5/2020   n=  14 now=    3064 end=       3157      3014      3226 U=    18.79 T=   77.3 p1=   3.0 p2=    97.1 ed=   121 5/22/2020   x1= 121. x2= 135. y1= -2.32 y2= -3.07     
GP: Confirmed US_Washington_Snohomish 6/5/2020        135    3064     3157    3014     3226    47   121 5/22/2020 
AAA2     1 US_Washington_Snohomish Confirmed cc1=  .996151 cc2=  .728890 lx=  8.05748 if= 122 il= 135 6/5/2020   n=  13 now=    3064 end=       3157      3014      3226 U=    17.45 T=   81.4 p1=   3.0 p2=    97.1 ed=   122 5/23/2020   x1= 122. x2= 135. y1= -2.32 y2= -3.07     
GP: Confirmed US_Washington_Snohomish 6/5/2020        135    3064     3157    3014     3226    47   122 5/23/2020 
AAA2     1 US_Washington_Snohomish Confirmed cc1=  .998686 cc2=  .721336 lx=  8.15748 if= 123 il= 135 6/5/2020   n=  12 now=    3064 end=       3489      3014      3226 U=    49.38 T=   40.1 p1=  13.9 p2=    87.8 ed=   156 6/26/2020   x1= 123. x2= 135. y1= -1.68 y2= -1.92     
GP: Confirmed US_Washington_Snohomish 6/5/2020        135    3064     3489    3014     3226    47   156 6/26/2020 
AAA2     1 US_Washington_Snohomish Confirmed cc1=  .998332 cc2=  .709657 lx=  8.14748 if= 124 il= 135 6/5/2020   n=  11 now=    3064 end=       3454      3014      3226 U=    45.65 T=   44.1 p1=  12.7 p2=    88.7 ed=   151 6/21/2020   x1= 124. x2= 135. y1= -1.75 y2= -1.99     
GP: Confirmed US_Washington_Snohomish 6/5/2020        135    3064     3454    3014     3226    47   151 6/21/2020 
AAA2     1 US_Washington_Snohomish Confirmed cc1=  .997948 cc2=  .696436 lx=  8.21748 if= 125 il= 135 6/5/2020   n=  10 now=    3064 end=       3705      3014      3226 U=    67.33 T=   28.8 p1=  20.9 p2=    82.7 ed=   187 7/27/2020   x1= 125. x2= 135. y1= -1.43 y2= -1.58     
GP: Confirmed US_Washington_Snohomish 6/5/2020        135    3064     3705    3014     3226    47   187 7/27/2020 
AAA2     1 US_Washington_Snohomish Confirmed cc1=  .997306 cc2=  .681078 lx=  8.30748 if= 126 il= 135 6/5/2020   n=   9 now=    3064 end=       4054      3014      3226 U=    95.52 T=   18.9 p1=  32.3 p2=    75.6 ed=   244 9/22/2020   x1= 126. x2= 135. y1= -1.12 y2= -1.22     
GP: Confirmed US_Washington_Snohomish 6/5/2020        135    3064     4054    3014     3226    47   244 9/22/2020 
AAA2     1 US_Washington_Snohomish Confirmed cc1=  .996293 cc2=  .662960 lx=  8.31748 if= 127 il= 135 6/5/2020   n=   8 now=    3064 end=       4094      3014      3226 U=    98.68 T=   18.3 p1=  33.6 p2=    74.8 ed=   251 9/29/2020   x1= 127. x2= 135. y1= -1.10 y2= -1.18     
GP: Confirmed US_Washington_Snohomish 6/5/2020        135    3064     4094    3014     3226    47   251 9/29/2020 
AAA2     1 US_Washington_Snohomish Confirmed cc1=  .994718 cc2=  .641165 lx=  8.24748 if= 128 il= 135 6/5/2020   n=   7 now=    3064 end=       3817      3014      3226 U=    74.91 T=   27.0 p1=  24.6 p2=    80.3 ed=   203 8/12/2020   x1= 128. x2= 135. y1= -1.35 y2= -1.44     
GP: Confirmed US_Washington_Snohomish 6/5/2020        135    3064     3817    3014     3226    47   203 8/12/2020 
AAA2     1 US_Washington_Snohomish Confirmed cc1=  .992804 cc2=  .614839 lx= 10.02748 if= 129 il= 135 6/5/2020   n=   6 now=    3064 end=      22640      3014      3226 U=   625.64 T=  573.8 p1= 638.9 p2=    13.5 ed=   999 undefine    x1= 129. x2= 135. y1=   .71 y2=   .70     
GP: Confirmed US_Washington_Snohomish 6/5/2020        135    3064    -        3014     3226    47   999 undefine  
AAA2     1 US_Washington_Snohomish Confirmed cc1=  .988918 cc2=  .580670 lx= 10.02748 if= 130 il= 135 6/5/2020   n=   5 now=    3064 end=      22640      3014      3226 U=   643.99 T=  586.7 p1= 638.9 p2=    13.5 ed=   999 undefine    x1= 130. x2= 135. y1=   .71 y2=   .70     
GP: Confirmed US_Washington_Snohomish 6/5/2020        135    3064    -        3014     3226    47   999 undefine  
AAA2     1 US_Washington_Snohomish Confirmed cc1=  .996252 cc2=  .895748 lx=  8.03748 if=  38 il= 136 6/6/2020   n=  98 now=    3064 end=       3094      3025      3226 U=    16.71 T=   72.8 p1=   1.0 p2=    99.0 ed=   112 5/13/2020   x1=  38. x2= 136. y1=  2.08 y2= -3.78     
GP: Confirmed US_Washington_Snohomish 6/6/2020        136    3064     3094    3025     3226    52   112 5/13/2020 
AAA2     1 US_Washington_Snohomish Confirmed cc1=  .996272 cc2=  .895257 lx=  8.03748 if=  39 il= 136 6/6/2020   n=  97 now=    3064 end=       3094      3025      3226 U=    16.80 T=   72.5 p1=   1.0 p2=    99.0 ed=   112 5/13/2020   x1=  39. x2= 136. y1=  1.99 y2= -3.78     
GP: Confirmed US_Washington_Snohomish 6/6/2020        136    3064     3094    3025     3226    52   112 5/13/2020 
AAA2     1 US_Washington_Snohomish Confirmed cc1=  .996269 cc2=  .894734 lx=  8.03748 if=  40 il= 136 6/6/2020   n=  96 now=    3064 end=       3094      3025      3226 U=    16.92 T=   72.1 p1=   1.0 p2=    99.0 ed=   111 5/12/2020   x1=  40. x2= 136. y1=  1.89 y2= -3.78     
GP: Confirmed US_Washington_Snohomish 6/6/2020        136    3064     3094    3025     3226    52   111 5/12/2020 
AAA2     1 US_Washington_Snohomish Confirmed cc1=  .996234 cc2=  .894172 lx=  8.03748 if=  41 il= 136 6/6/2020   n=  95 now=    3064 end=       3094      3025      3226 U=    16.93 T=   72.0 p1=   1.0 p2=    99.0 ed=   111 5/12/2020   x1=  41. x2= 136. y1=  1.83 y2= -3.78     
GP: Confirmed US_Washington_Snohomish 6/6/2020        136    3064     3094    3025     3226    52   111 5/12/2020 
AAA2     1 US_Washington_Snohomish Confirmed cc1=  .996199 cc2=  .893602 lx=  8.03748 if=  42 il= 136 6/6/2020   n=  94 now=    3064 end=       3094      3025      3226 U=    16.89 T=   72.1 p1=   1.0 p2=    99.0 ed=   112 5/13/2020   x1=  42. x2= 136. y1=  1.78 y2= -3.78     
GP: Confirmed US_Washington_Snohomish 6/6/2020        136    3064     3094    3025     3226    52   112 5/13/2020 
AAA2     1 US_Washington_Snohomish Confirmed cc1=  .996181 cc2=  .893039 lx=  8.03748 if=  43 il= 136 6/6/2020   n=  93 now=    3064 end=       3094      3025      3226 U=    17.16 T=   71.1 p1=   1.0 p2=    99.0 ed=   111 5/12/2020   x1=  43. x2= 136. y1=  1.64 y2= -3.78     
GP: Confirmed US_Washington_Snohomish 6/6/2020        136    3064     3094    3025     3226    52   111 5/12/2020 
AAA2     1 US_Washington_Snohomish Confirmed cc1=  .996093 cc2=  .892398 lx=  8.03748 if=  44 il= 136 6/6/2020   n=  92 now=    3064 end=       3094      3025      3226 U=    17.01 T=   71.7 p1=   1.0 p2=    99.0 ed=   111 5/12/2020   x1=  44. x2= 136. y1=  1.63 y2= -3.78     
GP: Confirmed US_Washington_Snohomish 6/6/2020        136    3064     3094    3025     3226    52   111 5/12/2020 
AAA2     1 US_Washington_Snohomish Confirmed cc1=  .996040 cc2=  .891783 lx=  8.03748 if=  45 il= 136 6/6/2020   n=  91 now=    3064 end=       3094      3025      3226 U=    17.05 T=   71.5 p1=   1.0 p2=    99.0 ed=   111 5/12/2020   x1=  45. x2= 136. y1=  1.56 y2= -3.78     
GP: Confirmed US_Washington_Snohomish 6/6/2020        136    3064     3094    3025     3226    52   111 5/12/2020 
AAA2     1 US_Washington_Snohomish Confirmed cc1=  .995978 cc2=  .891149 lx=  8.03748 if=  46 il= 136 6/6/2020   n=  90 now=    3064 end=       3094      3025      3226 U=    16.96 T=   71.9 p1=   1.0 p2=    99.0 ed=   111 5/12/2020   x1=  46. x2= 136. y1=  1.53 y2= -3.78     
GP: Confirmed US_Washington_Snohomish 6/6/2020        136    3064     3094    3025     3226    52   111 5/12/2020 
AAA2     1 US_Washington_Snohomish Confirmed cc1=  .995947 cc2=  .890537 lx=  8.03748 if=  47 il= 136 6/6/2020   n=  89 now=    3064 end=       3094      3025      3226 U=    16.77 T=   72.6 p1=   1.0 p2=    99.0 ed=   112 5/13/2020   x1=  47. x2= 136. y1=  1.53 y2= -3.78     
GP: Confirmed US_Washington_Snohomish 6/6/2020        136    3064     3094    3025     3226    52   112 5/13/2020 
AAA2     1 US_Washington_Snohomish Confirmed cc1=  .996027 cc2=  .890027 lx=  8.04748 if=  48 il= 136 6/6/2020   n=  88 now=    3064 end=       3125      3025      3226 U=    17.93 T=   74.7 p1=   2.0 p2=    98.0 ed=   117 5/18/2020   x1=  48. x2= 136. y1=  1.49 y2= -3.42     
GP: Confirmed US_Washington_Snohomish 6/6/2020        136    3064     3125    3025     3226    52   117 5/18/2020 
AAA2     1 US_Washington_Snohomish Confirmed cc1=  .996277 cc2=  .889676 lx=  8.04748 if=  49 il= 136 6/6/2020   n=  87 now=    3064 end=       3125      3025      3226 U=    18.28 T=   73.5 p1=   2.0 p2=    98.0 ed=   116 5/17/2020   x1=  49. x2= 136. y1=  1.34 y2= -3.42     
GP: Confirmed US_Washington_Snohomish 6/6/2020        136    3064     3125    3025     3226    52   116 5/17/2020 
AAA2     1 US_Washington_Snohomish Confirmed cc1=  .996376 cc2=  .889164 lx=  8.04748 if=  50 il= 136 6/6/2020   n=  86 now=    3064 end=       3125      3025      3226 U=    18.57 T=   72.5 p1=   2.0 p2=    98.0 ed=   116 5/17/2020   x1=  50. x2= 136. y1=  1.21 y2= -3.42     
GP: Confirmed US_Washington_Snohomish 6/6/2020        136    3064     3125    3025     3226    52   116 5/17/2020 
AAA2     1 US_Washington_Snohomish Confirmed cc1=  .996374 cc2=  .888541 lx=  8.04748 if=  51 il= 136 6/6/2020   n=  85 now=    3064 end=       3125      3025      3226 U=    18.61 T=   72.4 p1=   2.0 p2=    98.0 ed=   116 5/17/2020   x1=  51. x2= 136. y1=  1.15 y2= -3.42     
GP: Confirmed US_Washington_Snohomish 6/6/2020        136    3064     3125    3025     3226    52   116 5/17/2020 
AAA2     1 US_Washington_Snohomish Confirmed cc1=  .996369 cc2=  .887904 lx=  8.04748 if=  52 il= 136 6/6/2020   n=  84 now=    3064 end=       3125      3025      3226 U=    18.59 T=   72.5 p1=   2.0 p2=    98.0 ed=   116 5/17/2020   x1=  52. x2= 136. y1=  1.10 y2= -3.42     
GP: Confirmed US_Washington_Snohomish 6/6/2020        136    3064     3125    3025     3226    52   116 5/17/2020 
AAA2     1 US_Washington_Snohomish Confirmed cc1=  .996612 cc2=  .886181 lx=  8.04748 if=  55 il= 136 6/6/2020   n=  81 now=    3064 end=       3125      3025      3226 U=    18.76 T=   71.9 p1=   2.0 p2=    98.0 ed=   116 5/17/2020   x1=  55. x2= 136. y1=   .90 y2= -3.42     
GP: Confirmed US_Washington_Snohomish 6/6/2020        136    3064     3125    3025     3226    52   116 5/17/2020 
AAA2     1 US_Washington_Snohomish Confirmed cc1=  .996622 cc2=  .885511 lx=  8.04748 if=  56 il= 136 6/6/2020   n=  80 now=    3064 end=       3125      3025      3226 U=    18.80 T=   71.8 p1=   2.0 p2=    98.0 ed=   116 5/17/2020   x1=  56. x2= 136. y1=   .84 y2= -3.42     
GP: Confirmed US_Washington_Snohomish 6/6/2020        136    3064     3125    3025     3226    52   116 5/17/2020 
AAA2     1 US_Washington_Snohomish Confirmed cc1=  .996626 cc2=  .884822 lx=  8.04748 if=  57 il= 136 6/6/2020   n=  79 now=    3064 end=       3125      3025      3226 U=    18.79 T=   71.8 p1=   2.0 p2=    98.0 ed=   116 5/17/2020   x1=  57. x2= 136. y1=   .79 y2= -3.42     
GP: Confirmed US_Washington_Snohomish 6/6/2020        136    3064     3125    3025     3226    52   116 5/17/2020 
AAA2     1 US_Washington_Snohomish Confirmed cc1=  .996767 cc2=  .883539 lx=  8.05748 if=  59 il= 136 6/6/2020   n=  77 now=    3064 end=       3157      3025      3226 U=    20.15 T=   72.5 p1=   3.0 p2=    97.1 ed=   120 5/21/2020   x1=  59. x2= 136. y1=   .67 y2= -3.15     
GP: Confirmed US_Washington_Snohomish 6/6/2020        136    3064     3157    3025     3226    52   120 5/21/2020 
AAA2     1 US_Washington_Snohomish Confirmed cc1=  .996902 cc2=  .882941 lx=  8.05748 if=  60 il= 136 6/6/2020   n=  76 now=    3064 end=       3157      3025      3226 U=    20.08 T=   72.7 p1=   3.0 p2=    97.1 ed=   120 5/21/2020   x1=  60. x2= 136. y1=   .63 y2= -3.15     
GP: Confirmed US_Washington_Snohomish 6/6/2020        136    3064     3157    3025     3226    52   120 5/21/2020 
AAA2     1 US_Washington_Snohomish Confirmed cc1=  .997112 cc2=  .882404 lx=  8.05748 if=  61 il= 136 6/6/2020   n=  75 now=    3064 end=       3157      3025      3226 U=    20.04 T=   72.8 p1=   3.0 p2=    97.1 ed=   120 5/21/2020   x1=  61. x2= 136. y1=   .59 y2= -3.15     
GP: Confirmed US_Washington_Snohomish 6/6/2020        136    3064     3157    3025     3226    52   120 5/21/2020 
AAA2     1 US_Washington_Snohomish Confirmed cc1=  .997401 cc2=  .881931 lx=  8.05748 if=  62 il= 136 6/6/2020   n=  74 now=    3064 end=       3157      3025      3226 U=    20.31 T=   72.0 p1=   3.0 p2=    97.1 ed=   119 5/20/2020   x1=  62. x2= 136. y1=   .49 y2= -3.15     
GP: Confirmed US_Washington_Snohomish 6/6/2020        136    3064     3157    3025     3226    52   119 5/20/2020 
AAA2     1 US_Washington_Snohomish Confirmed cc1=  .997593 cc2=  .881345 lx=  8.05748 if=  63 il= 136 6/6/2020   n=  73 now=    3064 end=       3157      3025      3226 U=    20.14 T=   72.5 p1=   3.0 p2=    97.1 ed=   120 5/21/2020   x1=  63. x2= 136. y1=   .47 y2= -3.15     
GP: Confirmed US_Washington_Snohomish 6/6/2020        136    3064     3157    3025     3226    52   120 5/21/2020 
AAA1     1 US_Washington_Snohomish Confirmed cc1=  .998026 cc2=  .880985 lx=  8.06748 if=  64 il= 136 6/6/2020   n=  72 now=    3064 end=       3189      3025      3226 U=    21.92 T=   71.5 p1=   4.1 p2=    96.1 ed=   123 5/24/2020   x1=  64. x2= 136. y1=   .34 y2= -2.94 BEST
AAA2     1 US_Washington_Snohomish Confirmed cc1=  .998056 cc2=  .880985 lx=  8.06348 if=  64 il= 136 6/6/2020   n=  72 now=    3064 end=       3189      3025      3226 U=    21.92 T=   71.5 p1=   4.1 p2=    96.1 ed=   123 5/24/2020   x1=  64. x2= 136. y1=   .34 y2= -2.94 BEST
GP: Confirmed US_Washington_Snohomish 6/6/2020        136    3064     3189    3025     3226    52   123 5/24/2020 
AAA1     1 US_Washington_Snohomish Confirmed cc1=  .998270 cc2=  .880419 lx=  8.06748 if=  65 il= 136 6/6/2020   n=  71 now=    3064 end=       3189      3025      3226 U=    22.43 T=   70.0 p1=   4.1 p2=    96.1 ed=   122 5/23/2020   x1=  65. x2= 136. y1=   .22 y2= -2.94 BEST
AAA2     1 US_Washington_Snohomish Confirmed cc1=  .998273 cc2=  .880419 lx=  8.06648 if=  65 il= 136 6/6/2020   n=  71 now=    3064 end=       3189      3025      3226 U=    22.43 T=   70.0 p1=   4.1 p2=    96.1 ed=   122 5/23/2020   x1=  65. x2= 136. y1=   .22 y2= -2.94 BEST
GP: Confirmed US_Washington_Snohomish 6/6/2020        136    3064     3189    3025     3226    52   122 5/23/2020 
AAA1     1 US_Washington_Snohomish Confirmed cc1=  .998337 cc2=  .879659 lx=  8.06748 if=  66 il= 136 6/6/2020   n=  70 now=    3064 end=       3189      3025      3226 U=    22.12 T=   70.9 p1=   4.1 p2=    96.1 ed=   123 5/24/2020   x1=  66. x2= 136. y1=   .22 y2= -2.94 BEST
AAA2     1 US_Washington_Snohomish Confirmed cc1=  .998337 cc2=  .879659 lx=  8.06748 if=  66 il= 136 6/6/2020   n=  70 now=    3064 end=       3189      3025      3226 U=    22.12 T=   70.9 p1=   4.1 p2=    96.1 ed=   123 5/24/2020   x1=  66. x2= 136. y1=   .22 y2= -2.94 BEST
GP: Confirmed US_Washington_Snohomish 6/6/2020        136    3064     3189    3025     3226    52   123 5/24/2020 
AAA1     1 US_Washington_Snohomish Confirmed cc1=  .998561 cc2=  .879038 lx=  8.06748 if=  67 il= 136 6/6/2020   n=  69 now=    3064 end=       3189      3025      3226 U=    21.80 T=   71.9 p1=   4.1 p2=    96.1 ed=   123 5/24/2020   x1=  67. x2= 136. y1=   .22 y2= -2.94 BEST
AAA2     1 US_Washington_Snohomish Confirmed cc1=  .998584 cc2=  .879038 lx=  8.07048 if=  67 il= 136 6/6/2020   n=  69 now=    3064 end=       3189      3025      3226 U=    21.80 T=   71.9 p1=   4.1 p2=    96.1 ed=   123 5/24/2020   x1=  67. x2= 136. y1=   .22 y2= -2.94 BEST
GP: Confirmed US_Washington_Snohomish 6/6/2020        136    3064     3189    3025     3226    52   123 5/24/2020 
AAA1     1 US_Washington_Snohomish Confirmed cc1=  .999171 cc2=  .878786 lx=  8.07748 if=  68 il= 136 6/6/2020   n=  68 now=    3064 end=       3221      3025      3226 U=    23.72 T=   70.3 p1=   5.1 p2=    95.1 ed=   126 5/27/2020   x1=  68. x2= 136. y1=   .10 y2= -2.77 BEST
AAA2     1 US_Washington_Snohomish Confirmed cc1=  .999175 cc2=  .878786 lx=  8.07548 if=  68 il= 136 6/6/2020   n=  68 now=    3064 end=       3221      3025      3226 U=    23.72 T=   70.3 p1=   5.1 p2=    95.1 ed=   126 5/27/2020   x1=  68. x2= 136. y1=   .10 y2= -2.77 BEST
GP: Confirmed US_Washington_Snohomish 6/6/2020        136    3064     3221    3025     3226    52   126 5/27/2020 
AAA1     1 US_Washington_Snohomish Confirmed cc1=  .999487 cc2=  .878220 lx=  8.07748 if=  69 il= 136 6/6/2020   n=  67 now=    3064 end=       3221      3025      3226 U=    24.54 T=   68.1 p1=   5.1 p2=    95.1 ed=   125 5/26/2020   x1=  69. x2= 136. y1=  -.04 y2= -2.77 BEST
AAA2     1 US_Washington_Snohomish Confirmed cc1=  .999496 cc2=  .878220 lx=  8.07948 if=  69 il= 136 6/6/2020   n=  67 now=    3064 end=       3221      3025      3226 U=    24.54 T=   68.1 p1=   5.1 p2=    95.1 ed=   125 5/26/2020   x1=  69. x2= 136. y1=  -.04 y2= -2.77 BEST
GP: Confirmed US_Washington_Snohomish 6/6/2020        136    3064     3221    3025     3226    52   125 5/26/2020 
AAA1     1 US_Washington_Snohomish Confirmed cc1=  .999546 cc2=  .877377 lx=  8.07748 if=  70 il= 136 6/6/2020   n=  66 now=    3064 end=       3221      3025      3226 U=    24.75 T=   67.5 p1=   5.1 p2=    95.1 ed=   125 5/26/2020   x1=  70. x2= 136. y1=  -.10 y2= -2.77 BEST
AAA2     1 US_Washington_Snohomish Confirmed cc1=  .999573 cc2=  .877377 lx=  8.08148 if=  70 il= 136 6/6/2020   n=  66 now=    3064 end=       3221      3025      3226 U=    24.75 T=   67.5 p1=   5.1 p2=    95.1 ed=   125 5/26/2020   x1=  70. x2= 136. y1=  -.10 y2= -2.77 BEST
GP: Confirmed US_Washington_Snohomish 6/6/2020        136    3064     3221    3025     3226    52   125 5/26/2020 
AAA1     1 US_Washington_Snohomish Confirmed cc1=  .999608 cc2=  .876517 lx=  8.08748 if=  71 il= 136 6/6/2020   n=  65 now=    3064 end=       3253      3025      3226 U=    26.32 T=   67.0 p1=   6.2 p2=    94.2 ed=   129 5/30/2020   x1=  71. x2= 136. y1=  -.15 y2= -2.62 BEST
AAA2     1 US_Washington_Snohomish Confirmed cc1=  .999624 cc2=  .876517 lx=  8.08348 if=  71 il= 136 6/6/2020   n=  65 now=    3064 end=       3253      3025      3226 U=    26.32 T=   67.0 p1=   6.2 p2=    94.2 ed=   129 5/30/2020   x1=  71. x2= 136. y1=  -.15 y2= -2.62 BEST
GP: Confirmed US_Washington_Snohomish 6/6/2020        136    3064     3253    3025     3226    52   129 5/30/2020 
AAA1     1 US_Washington_Snohomish Confirmed cc1=  .999645 cc2=  .875610 lx=  8.08748 if=  72 il= 136 6/6/2020   n=  64 now=    3064 end=       3253      3025      3226 U=    26.49 T=   66.6 p1=   6.2 p2=    94.2 ed=   129 5/30/2020   x1=  72. x2= 136. y1=  -.20 y2= -2.62 BEST
