TEST last_day=  735 method= last 
MH:     0 Country_Region                                            142 Case_Typ         nCases nDeaths 1/23/20 1/24/20 1/25/20  6/7/20  6/8/20  6/9/20
ML aaa nday1  139 6/9/2020        3243.00000        8.08425
TAB:  US_New_York_Monroe Confirmed Date   Day     Real      MAX  Predict    Count      Min      Max      Med
AAA2     1 US_New_York_Monroe Deaths    cc1=  .984021 cc2=  .725823 lx=  4.45383 if=  71 il=  85 4/16/2020  n=  14 now=     236 end=         85        62        91 U=     7.24 T=   76.9 p1= -64.0 p2=   277.6 ed=    93 4/24/2020   x1=  71. x2=  85. y1=   .81 y2= -1.12     
GP: Deaths    US_New_York_Monroe 4/16/2020        85     236       85      62       91     3    93 4/24/2020 
AAA2     1 US_New_York_Monroe Deaths    cc1=  .971385 cc2=  .669874 lx=  6.17383 if=  75 il=  85 4/16/2020  n=  10 now=     236 end=        480        62        91 U=    28.26 T=  105.2 p1= 103.4 p2=    49.2 ed=   171 7/11/2020   x1=  75. x2=  85. y1=  1.07 y2=   .72     
GP: Deaths    US_New_York_Monroe 4/16/2020        85     236      480      62       91     3   171 7/11/2020 
AAA2     1 US_New_York_Monroe Deaths    cc1=  .963601 cc2=  .647373 lx=  7.46383 if=  76 il=  85 4/16/2020  n=   9 now=     236 end=       1743        62        91 U=    47.68 T=  142.5 p1= 638.6 p2=    13.5 ed=   254 10/2/2020   x1=  76. x2=  85. y1=  1.39 y2=  1.20     
GP: Deaths    US_New_York_Monroe 4/16/2020        85     236    -          62       91     3   254 10/2/2020 
AAA2     1 US_New_York_Monroe Deaths    cc1=  .950346 cc2=  .617013 lx=  7.46383 if=  77 il=  85 4/16/2020  n=   8 now=     236 end=       1743        62        91 U=    48.32 T=  143.2 p1= 638.6 p2=    13.5 ed=   257 10/5/2020   x1=  77. x2=  85. y1=  1.37 y2=  1.20     
GP: Deaths    US_New_York_Monroe 4/16/2020        85     236    -          62       91     3   257 10/5/2020 
AAA2     1 US_New_York_Monroe Deaths    cc1=  .932226 cc2=  .578673 lx=  4.93383 if=  78 il=  85 4/16/2020  n=   7 now=     236 end=        138        62        91 U=    16.13 T=   81.5 p1= -41.5 p2=   171.0 ed=   119 5/20/2020   x1=  78. x2=  85. y1=   .22 y2=  -.21     
GP: Deaths    US_New_York_Monroe 4/16/2020        85     236      138      62       91     3   119 5/20/2020 
AAA1     1 US_New_York_Monroe Deaths    cc1=  .954138 cc2=  .576173 lx=  4.50383 if=  79 il=  85 4/16/2020  n=   6 now=     236 end=         90        62        91 U=     7.78 T=   77.4 p1= -61.9 p2=   262.2 ed=    95 4/26/2020   x1=  79. x2=  85. y1=  -.20 y2=  -.98 BEST
AAA2     1 US_New_York_Monroe Deaths    cc1=  .954138 cc2=  .576173 lx=  4.49883 if=  79 il=  85 4/16/2020  n=   6 now=     236 end=         90        62        91 U=     7.78 T=   77.4 p1= -61.9 p2=   262.2 ed=    95 4/26/2020   x1=  79. x2=  85. y1=  -.20 y2=  -.98 BEST
GP: Deaths    US_New_York_Monroe 4/16/2020        85     236       90      62       91     3    95 4/26/2020 
AAA2     1 US_New_York_Monroe Deaths    cc1=  .969735 cc2=  .561487 lx=  4.32383 if=  80 il=  85 4/16/2020  n=   5 now=     236 end=         75        62        91 U=     4.27 T=   78.1 p1= -68.2 p2=   314.7 ed=    88 4/19/2020   x1=  80. x2=  85. y1=  -.45 y2= -1.63     
GP: Deaths    US_New_York_Monroe 4/16/2020        85     236       75      62       91     3    88 4/19/2020 
AAA2     1 US_New_York_Monroe Deaths    cc1=  .990267 cc2=  .813491 lx=  7.46383 if=  55 il=  86 4/17/2020  n=  31 now=     236 end=       1743        62        82 U=    38.51 T=  132.4 p1= 638.6 p2=    13.5 ed=   223 9/1/2020    x1=  55. x2=  86. y1=  2.01 y2=  1.20     
GP: Deaths    US_New_York_Monroe 4/17/2020        86     236    -          62       82     3   223 9/1/2020  
AAA2     1 US_New_York_Monroe Deaths    cc1=  .991120 cc2=  .811515 lx=  7.40383 if=  56 il=  86 4/17/2020  n=  30 now=     236 end=       1642        62        82 U=    36.80 T=  129.7 p1= 595.8 p2=    14.4 ed=   216 8/25/2020   x1=  56. x2=  86. y1=  2.00 y2=  1.19     
GP: Deaths    US_New_York_Monroe 4/17/2020        86     236    -          62       82     3   216 8/25/2020 
AAA2     1 US_New_York_Monroe Deaths    cc1=  .991462 cc2=  .808888 lx=  6.78383 if=  57 il=  86 4/17/2020  n=  29 now=     236 end=        883        62        82 U=    30.93 T=  116.2 p1= 274.2 p2=    26.7 ed=   189 7/29/2020   x1=  57. x2=  86. y1=  1.91 y2=   .98     
GP: Deaths    US_New_York_Monroe 4/17/2020        86     236    -          62       82     3   189 7/29/2020 
AAA2     1 US_New_York_Monroe Deaths    cc1=  .991345 cc2=  .805650 lx=  6.34383 if=  58 il=  86 4/17/2020  n=  28 now=     236 end=        568        62        82 U=    26.63 T=  107.2 p1= 140.7 p2=    41.5 ed=   170 7/10/2020   x1=  58. x2=  86. y1=  1.85 y2=   .80     
GP: Deaths    US_New_York_Monroe 4/17/2020        86     236      568      62       82     3   170 7/10/2020 
AAA2     1 US_New_York_Monroe Deaths    cc1=  .990748 cc2=  .801766 lx=  6.05383 if=  59 il=  86 4/17/2020  n=  27 now=     236 end=        425        62        82 U=    23.58 T=  101.5 p1=  80.1 p2=    55.5 ed=   157 6/27/2020   x1=  59. x2=  86. y1=  1.80 y2=   .66     
GP: Deaths    US_New_York_Monroe 4/17/2020        86     236      425      62       82     3   157 6/27/2020 
AAA2     1 US_New_York_Monroe Deaths    cc1=  .989722 cc2=  .797272 lx=  5.93383 if=  60 il=  86 4/17/2020  n=  26 now=     236 end=        377        62        82 U=    21.86 T=   98.9 p1=  59.7 p2=    62.6 ed=   150 6/20/2020   x1=  60. x2=  86. y1=  1.78 y2=   .59     
GP: Deaths    US_New_York_Monroe 4/17/2020        86     236      377      62       82     3   150 6/20/2020 
AAA2     1 US_New_York_Monroe Deaths    cc1=  .988658 cc2=  .792542 lx=  6.32383 if=  61 il=  86 4/17/2020  n=  25 now=     236 end=        557        62        82 U=    26.56 T=  106.9 p1= 136.0 p2=    42.4 ed=   169 7/9/2020    x1=  61. x2=  86. y1=  1.73 y2=   .79     
GP: Deaths    US_New_York_Monroe 4/17/2020        86     236      557      62       82     3   169 7/9/2020  
AAA2     1 US_New_York_Monroe Deaths    cc1=  .987620 cc2=  .787620 lx=  5.84383 if=  62 il=  86 4/17/2020  n=  24 now=     236 end=        345        62        82 U=    23.60 T=   98.8 p1=  46.2 p2=    68.4 ed=   154 6/24/2020   x1=  62. x2=  86. y1=  1.56 y2=   .54     
GP: Deaths    US_New_York_Monroe 4/17/2020        86     236      345      62       82     3   154 6/24/2020 
AAA2     1 US_New_York_Monroe Deaths    cc1=  .988034 cc2=  .783910 lx=  5.33383 if=  63 il=  86 4/17/2020  n=  23 now=     236 end=        207        62        82 U=    18.32 T=   89.4 p1= -12.3 p2=   114.0 ed=   132 6/2/2020    x1=  63. x2=  86. y1=  1.44 y2=   .19     
GP: Deaths    US_New_York_Monroe 4/17/2020        86     236      207      62       82     3   132 6/2/2020  
AAA2     1 US_New_York_Monroe Deaths    cc1=  .987780 cc2=  .779265 lx=  5.05383 if=  64 il=  86 4/17/2020  n=  22 now=     236 end=        156        62        82 U=    15.99 T=   84.8 p1= -33.9 p2=   151.3 ed=   122 5/23/2020   x1=  64. x2=  86. y1=  1.30 y2=  -.08     
GP: Deaths    US_New_York_Monroe 4/17/2020        86     236      156      62       82     3   122 5/23/2020 
AAA2     1 US_New_York_Monroe Deaths    cc1=  .988760 cc2=  .775560 lx=  4.85383 if=  65 il=  86 4/17/2020  n=  21 now=     236 end=        128        62        82 U=    13.44 T=   81.7 p1= -45.8 p2=   184.4 ed=   113 5/14/2020   x1=  65. x2=  86. y1=  1.24 y2=  -.32     
GP: Deaths    US_New_York_Monroe 4/17/2020        86     236      128      62       82     3   113 5/14/2020 
AAA2     1 US_New_York_Monroe Deaths    cc1=  .988811 cc2=  .770593 lx=  4.72383 if=  66 il=  86 4/17/2020  n=  20 now=     236 end=        112        62        82 U=    12.10 T=   79.8 p1= -52.5 p2=   210.7 ed=   108 5/9/2020    x1=  66. x2=  86. y1=  1.14 y2=  -.52     
GP: Deaths    US_New_York_Monroe 4/17/2020        86     236      112      62       82     3   108 5/9/2020  
AAA2     1 US_New_York_Monroe Deaths    cc1=  .989441 cc2=  .765834 lx=  4.62383 if=  67 il=  86 4/17/2020  n=  19 now=     236 end=        101        62        82 U=    10.54 T=   78.6 p1= -57.2 p2=   233.7 ed=   103 5/4/2020    x1=  67. x2=  86. y1=  1.10 y2=  -.70     
GP: Deaths    US_New_York_Monroe 4/17/2020        86     236      101      62       82     3   103 5/4/2020  
AAA2     1 US_New_York_Monroe Deaths    cc1=  .988825 cc2=  .759409 lx=  4.56383 if=  68 il=  86 4/17/2020  n=  18 now=     236 end=         95        62        82 U=     9.74 T=   77.9 p1= -59.7 p2=   248.4 ed=   100 5/1/2020    x1=  68. x2=  86. y1=  1.02 y2=  -.83     
GP: Deaths    US_New_York_Monroe 4/17/2020        86     236       95      62       82     3   100 5/1/2020  
AAA2     1 US_New_York_Monroe Deaths    cc1=  .987921 cc2=  .752219 lx=  4.50383 if=  69 il=  86 4/17/2020  n=  17 now=     236 end=         90        62        82 U=     9.13 T=   77.1 p1= -61.9 p2=   262.2 ed=    98 4/29/2020   x1=  69. x2=  86. y1=   .89 y2=  -.98     
GP: Deaths    US_New_York_Monroe 4/17/2020        86     236       90      62       82     3    98 4/29/2020 
AAA1     1 US_New_York_Monroe Deaths    cc1=  .987625 cc2=  .745089 lx=  4.45383 if=  70 il=  86 4/17/2020  n=  16 now=     236 end=         85        62        82 U=     8.28 T=   76.7 p1= -64.0 p2=   277.6 ed=    96 4/27/2020   x1=  70. x2=  86. y1=   .81 y2= -1.12 BEST
AAA2     1 US_New_York_Monroe Deaths    cc1=  .987627 cc2=  .745089 lx=  4.45883 if=  70 il=  86 4/17/2020  n=  16 now=     236 end=         85        62        82 U=     8.28 T=   76.7 p1= -64.0 p2=   277.6 ed=    96 4/27/2020   x1=  70. x2=  86. y1=   .81 y2= -1.12 BEST
GP: Deaths    US_New_York_Monroe 4/17/2020        86     236       85      62       82     3    96 4/27/2020 
AAA1     1 US_New_York_Monroe Deaths    cc1=  .986523 cc2=  .736523 lx=  4.42383 if=  71 il=  86 4/17/2020  n=  15 now=     236 end=         83        62        82 U=     7.44 T=   77.0 p1= -64.8 p2=   284.3 ed=    94 4/25/2020   x1=  71. x2=  86. y1=   .80 y2= -1.22 BEST
AAA2     1 US_New_York_Monroe Deaths    cc1=  .986524 cc2=  .736523 lx=  4.42183 if=  71 il=  86 4/17/2020  n=  15 now=     236 end=         83        62        82 U=     7.44 T=   77.0 p1= -64.8 p2=   284.3 ed=    94 4/25/2020   x1=  71. x2=  86. y1=   .80 y2= -1.22 BEST
GP: Deaths    US_New_York_Monroe 4/17/2020        86     236       83      62       82     3    94 4/25/2020 
AAA2     1 US_New_York_Monroe Deaths    cc1=  .975689 cc2=  .687014 lx=  5.27383 if=  75 il=  86 4/17/2020  n=  11 now=     236 end=        195        62        82 U=    19.50 T=   88.7 p1= -17.4 p2=   121.0 ed=   134 6/4/2020    x1=  75. x2=  86. y1=   .70 y2=   .14     
GP: Deaths    US_New_York_Monroe 4/17/2020        86     236      195      62       82     3   134 6/4/2020  
AAA2     1 US_New_York_Monroe Deaths    cc1=  .969468 cc2=  .667957 lx=  7.46383 if=  76 il=  86 4/17/2020  n=  10 now=     236 end=       1743        62        82 U=    52.98 T=  149.8 p1= 638.6 p2=    13.5 ed=   274 10/22/2020  x1=  76. x2=  86. y1=  1.39 y2=  1.20     
GP: Deaths    US_New_York_Monroe 4/17/2020        86     236    -          62       82     3   274 10/22/2020
AAA2     1 US_New_York_Monroe Deaths    cc1=  .959320 cc2=  .643092 lx=  5.80383 if=  77 il=  86 4/17/2020  n=   9 now=     236 end=        331        62        82 U=    29.39 T=  101.2 p1=  40.3 p2=    71.3 ed=   170 7/10/2020   x1=  77. x2=  86. y1=   .82 y2=   .52     
GP: Deaths    US_New_York_Monroe 4/17/2020        86     236      331      62       82     3   170 7/10/2020 
AAA1     1 US_New_York_Monroe Deaths    cc1=  .948546 cc2=  .615213 lx=  4.43383 if=  78 il=  86 4/17/2020  n=   8 now=     236 end=         84        62        82 U=     9.01 T=   75.3 p1= -64.4 p2=   281.0 ed=    96 4/27/2020   x1=  78. x2=  86. y1=  -.29 y2= -1.18 BEST
AAA2     1 US_New_York_Monroe Deaths    cc1=  .948547 cc2=  .615213 lx=  4.42983 if=  78 il=  86 4/17/2020  n=   8 now=     236 end=         84        62        82 U=     9.01 T=   75.3 p1= -64.4 p2=   281.0 ed=    96 4/27/2020   x1=  78. x2=  86. y1=  -.29 y2= -1.18 BEST
GP: Deaths    US_New_York_Monroe 4/17/2020        86     236       84      62       82     3    96 4/27/2020 
AAA2     1 US_New_York_Monroe Deaths    cc1=  .963622 cc2=  .610069 lx=  4.30383 if=  79 il=  86 4/17/2020  n=   7 now=     236 end=         73        62        82 U=     5.61 T=   76.3 p1= -69.1 p2=   323.3 ed=    89 4/20/2020   x1=  79. x2=  86. y1=  -.49 y2= -1.73     
GP: Deaths    US_New_York_Monroe 4/17/2020        86     236       73      62       82     3    89 4/20/2020 
AAA2     1 US_New_York_Monroe Deaths    cc1=  .972512 cc2=  .594547 lx=  4.23383 if=  80 il=  86 4/17/2020  n=   6 now=     236 end=         68        62        82 U=     3.68 T=   77.8 p1= -71.2 p2=   347.1 ed=    86 4/17/2020   x1=  80. x2=  86. y1=  -.61 y2= -2.24     
GP: Deaths    US_New_York_Monroe 4/17/2020        86     236       68      62       82     3    86 4/17/2020 
AAA2     1 US_New_York_Monroe Deaths    cc1=  .968596 cc2=  .560347 lx=  4.19383 if=  81 il=  86 4/17/2020  n=   5 now=     236 end=         66        62        82 U=     2.47 T=   79.3 p1= -72.0 p2=   357.6 ed=    85 4/16/2020   x1=  81. x2=  86. y1=  -.68 y2= -2.71     
GP: Deaths    US_New_York_Monroe 4/17/2020        86     236       66      62       82     3    85 4/16/2020 
AAA2     1 US_New_York_Monroe Deaths    cc1=  .989907 cc2=  .815829 lx=  7.34383 if=  55 il=  87 4/18/2020  n=  32 now=     236 end=       1546        62        65 U=    38.76 T=  132.3 p1= 555.1 p2=    15.3 ed=   223 9/1/2020    x1=  55. x2=  87. y1=  1.99 y2=  1.17     
GP: Deaths    US_New_York_Monroe 4/18/2020        87     236    -          62       65     4   223 9/1/2020  
AAA2     1 US_New_York_Monroe Deaths    cc1=  .990636 cc2=  .813860 lx=  6.69383 if=  56 il=  87 4/18/2020  n=  31 now=     236 end=        807        62        65 U=    32.34 T=  117.5 p1= 241.9 p2=    29.2 ed=   193 8/2/2020    x1=  56. x2=  87. y1=  1.90 y2=   .94     
GP: Deaths    US_New_York_Monroe 4/18/2020        87     236    -          62       65     4   193 8/2/2020  
AAA2     1 US_New_York_Monroe Deaths    cc1=  .990985 cc2=  .811380 lx=  6.22383 if=  57 il=  87 4/18/2020  n=  30 now=     236 end=        504        62        65 U=    27.57 T=  107.4 p1= 113.6 p2=    46.8 ed=   172 7/12/2020   x1=  57. x2=  87. y1=  1.83 y2=   .74     
GP: Deaths    US_New_York_Monroe 4/18/2020        87     236      504      62       65     4   172 7/12/2020 
AAA2     1 US_New_York_Monroe Deaths    cc1=  .990914 cc2=  .808340 lx=  5.87383 if=  58 il=  87 4/18/2020  n=  29 now=     236 end=        355        62        65 U=    23.91 T=  100.3 p1=  50.4 p2=    66.5 ed=   156 6/26/2020   x1=  58. x2=  87. y1=  1.77 y2=   .56     
GP: Deaths    US_New_York_Monroe 4/18/2020        87     236      355      62       65     4   156 6/26/2020 
AAA2     1 US_New_York_Monroe Deaths    cc1=  .990394 cc2=  .804698 lx=  5.64383 if=  59 il=  87 4/18/2020  n=  28 now=     236 end=        282        62        65 U=    21.31 T=   95.9 p1=  19.5 p2=    83.7 ed=   146 6/16/2020   x1=  59. x2=  87. y1=  1.73 y2=   .42     
GP: Deaths    US_New_York_Monroe 4/18/2020        87     236      282      62       65     4   146 6/16/2020 
AAA2     1 US_New_York_Monroe Deaths    cc1=  .989436 cc2=  .800454 lx=  5.51383 if=  60 il=  87 4/18/2020  n=  27 now=     236 end=        248        62        65 U=    19.56 T=   93.4 p1=   5.1 p2=    95.2 ed=   139 6/9/2020    x1=  60. x2=  87. y1=  1.71 y2=   .33     
GP: Deaths    US_New_York_Monroe 4/18/2020        87     236      248      62       65     4   139 6/9/2020  
AAA2     1 US_New_York_Monroe Deaths    cc1=  .988238 cc2=  .795788 lx=  5.60383 if=  61 il=  87 4/18/2020  n=  26 now=     236 end=        271        62        65 U=    21.64 T=   95.4 p1=  14.8 p2=    87.1 ed=   146 6/16/2020   x1=  61. x2=  87. y1=  1.59 y2=   .39     
GP: Deaths    US_New_York_Monroe 4/18/2020        87     236      271      62       65     4   146 6/16/2020 
AAA2     1 US_New_York_Monroe Deaths    cc1=  .987437 cc2=  .791321 lx=  5.29383 if=  62 il=  87 4/18/2020  n=  25 now=     236 end=        199        62        65 U=    19.53 T=   90.0 p1= -15.7 p2=   118.6 ed=   136 6/6/2020    x1=  62. x2=  87. y1=  1.43 y2=   .15     
GP: Deaths    US_New_York_Monroe 4/18/2020        87     236      199      62       65     4   136 6/6/2020  
AAA2     1 US_New_York_Monroe Deaths    cc1=  .988014 cc2=  .788014 lx=  5.01383 if=  63 il=  87 4/18/2020  n=  24 now=     236 end=        150        62        65 U=    16.16 T=   85.1 p1= -36.4 p2=   157.3 ed=   123 5/24/2020   x1=  63. x2=  87. y1=  1.36 y2=  -.12     
GP: Deaths    US_New_York_Monroe 4/18/2020        87     236      150      62       65     4   123 5/24/2020 
AAA2     1 US_New_York_Monroe Deaths    cc1=  .987944 cc2=  .783820 lx=  4.84383 if=  64 il=  87 4/18/2020  n=  23 now=     236 end=        126        62        65 U=    14.62 T=   82.1 p1= -46.6 p2=   187.3 ed=   116 5/17/2020   x1=  64. x2=  87. y1=  1.24 y2=  -.33     
GP: Deaths    US_New_York_Monroe 4/18/2020        87     236      126      62       65     4   116 5/17/2020 
AAA2     1 US_New_York_Monroe Deaths    cc1=  .988934 cc2=  .780419 lx=  4.70383 if=  65 il=  87 4/18/2020  n=  22 now=     236 end=        110        62        65 U=    12.57 T=   80.1 p1= -53.4 p2=   214.5 ed=   109 5/10/2020   x1=  65. x2=  87. y1=  1.20 y2=  -.55     
GP: Deaths    US_New_York_Monroe 4/18/2020        87     236      110      62       65     4   109 5/10/2020 
AAA2     1 US_New_York_Monroe Deaths    cc1=  .989062 cc2=  .775862 lx=  4.61383 if=  66 il=  87 4/18/2020  n=  21 now=     236 end=        100        62        65 U=    11.54 T=   78.7 p1= -57.6 p2=   236.0 ed=   105 5/6/2020    x1=  66. x2=  87. y1=  1.10 y2=  -.72     
GP: Deaths    US_New_York_Monroe 4/18/2020        87     236      100      62       65     4   105 5/6/2020  
AAA2     1 US_New_York_Monroe Deaths    cc1=  .989665 cc2=  .771447 lx=  4.53383 if=  67 il=  87 4/18/2020  n=  20 now=     236 end=         93        62        65 U=    10.14 T=   77.9 p1= -60.6 p2=   253.8 ed=   101 5/2/2020    x1=  67. x2=  87. y1=  1.07 y2=  -.90     
GP: Deaths    US_New_York_Monroe 4/18/2020        87     236       93      62       65     4   101 5/2/2020  
AAA2     1 US_New_York_Monroe Deaths    cc1=  .989150 cc2=  .765543 lx=  4.48383 if=  68 il=  87 4/18/2020  n=  19 now=     236 end=         88        62        65 U=     9.40 T=   77.3 p1= -62.7 p2=   268.2 ed=    99 4/30/2020   x1=  68. x2=  87. y1=   .99 y2= -1.03     
GP: Deaths    US_New_York_Monroe 4/18/2020        87     236       88      62       65     4    99 4/30/2020 
AAA2     1 US_New_York_Monroe Deaths    cc1=  .988370 cc2=  .758954 lx=  4.44383 if=  69 il=  87 4/18/2020  n=  18 now=     236 end=         85        62        65 U=     8.95 T=   76.7 p1= -64.0 p2=   277.6 ed=    97 4/28/2020   x1=  69. x2=  87. y1=   .86 y2= -1.15     
GP: Deaths    US_New_York_Monroe 4/18/2020        87     236       85      62       65     4    97 4/28/2020 
AAA2     1 US_New_York_Monroe Deaths    cc1=  .988091 cc2=  .752388 lx=  4.40383 if=  70 il=  87 4/18/2020  n=  17 now=     236 end=         81        62        65 U=     8.19 T=   76.5 p1= -65.7 p2=   291.4 ed=    95 4/26/2020   x1=  70. x2=  87. y1=   .79 y2= -1.28     
GP: Deaths    US_New_York_Monroe 4/18/2020        87     236       81      62       65     4    95 4/26/2020 
AAA2     1 US_New_York_Monroe Deaths    cc1=  .987095 cc2=  .744559 lx=  4.37383 if=  71 il=  87 4/18/2020  n=  16 now=     236 end=         79        62        65 U=     7.35 T=   76.7 p1= -66.5 p2=   298.7 ed=    94 4/25/2020   x1=  71. x2=  87. y1=   .78 y2= -1.40     
GP: Deaths    US_New_York_Monroe 4/18/2020        87     236       79      62       65     4    94 4/25/2020 
AAA2     1 US_New_York_Monroe Deaths    cc1=  .975512 cc2=  .698162 lx=  4.78383 if=  75 il=  87 4/18/2020  n=  12 now=     236 end=        119        62        65 U=    14.23 T=   81.0 p1= -49.6 p2=   198.3 ed=   114 5/15/2020   x1=  75. x2=  87. y1=   .42 y2=  -.42     
