TEST last_day=  735 method= last 
MH:     0 Country_Region                                            142 Case_Typ         nCases nDeaths 1/23/20 1/24/20 1/25/20  6/7/20  6/8/20  6/9/20
ML aaa nday1  139 6/9/2020       12645.00000        9.44502
TAB:  US_Texas_Dallas Confirmed Date   Day     Real      MAX  Predict    Count      Min      Max      Med
GP: Deaths    US_Texas_Dallas 4/11/2020        80     271    -          27        0     0   292 11/9/2020 
AAA2     1 US_Texas_Dallas Deaths    cc1=  .955265 cc2=  .677915 lx=  7.60212 if=  69 il=  81 4/12/2020  n=  12 now=     271 end=       2002        31         0 U=    63.37 T=  171.5 p1= 638.7 p2=    13.5 ed=   320 12/7/2020   x1=  69. x2=  81. y1=  1.62 y2=  1.43     
GP: Deaths    US_Texas_Dallas 4/12/2020        81     271    -          31        0     0   320 12/7/2020 
AAA2     1 US_Texas_Dallas Deaths    cc1=  .942699 cc2=  .654024 lx=  7.60212 if=  70 il=  81 4/12/2020  n=  11 now=     271 end=       2002        31         0 U=    68.51 T=  178.8 p1= 638.7 p2=    13.5 ed=   340 12/27/2020  x1=  70. x2=  81. y1=  1.59 y2=  1.43     
GP: Deaths    US_Texas_Dallas 4/12/2020        81     271    -          31        0     0   340 12/27/2020
AAA2     1 US_Texas_Dallas Deaths    cc1=  .931493 cc2=  .629982 lx=  7.60212 if=  71 il=  81 4/12/2020  n=  10 now=     271 end=       2002        31         0 U=    74.27 T=  187.0 p1= 638.7 p2=    13.5 ed=   362 1/18/2021   x1=  71. x2=  81. y1=  1.56 y2=  1.43     
GP: Deaths    US_Texas_Dallas 4/12/2020        81     271    -          31        0     0   362 1/18/2021 
AAA2     1 US_Texas_Dallas Deaths    cc1=  .942607 cc2=  .626380 lx=  7.60212 if=  72 il=  81 4/12/2020  n=   9 now=     271 end=       2002        31         0 U=    66.84 T=  176.4 p1= 638.7 p2=    13.5 ed=   334 12/21/2020  x1=  72. x2=  81. y1=  1.56 y2=  1.43     
GP: Deaths    US_Texas_Dallas 4/12/2020        81     271    -          31        0     0   334 12/21/2020
AAA2     1 US_Texas_Dallas Deaths    cc1=  .947756 cc2=  .614423 lx=  7.60212 if=  73 il=  81 4/12/2020  n=   8 now=     271 end=       2002        31         0 U=    65.26 T=  174.2 p1= 638.7 p2=    13.5 ed=   328 12/15/2020  x1=  73. x2=  81. y1=  1.55 y2=  1.43     
GP: Deaths    US_Texas_Dallas 4/12/2020        81     271    -          31        0     0   328 12/15/2020
AAA2     1 US_Texas_Dallas Deaths    cc1=  .969563 cc2=  .616010 lx=  7.60212 if=  74 il=  81 4/12/2020  n=   7 now=     271 end=       2002        31         0 U=    57.10 T=  162.5 p1= 638.7 p2=    13.5 ed=   297 11/14/2020  x1=  74. x2=  81. y1=  1.55 y2=  1.43     
GP: Deaths    US_Texas_Dallas 4/12/2020        81     271    -          31        0     0   297 11/14/2020
AAA2     1 US_Texas_Dallas Deaths    cc1=  .986166 cc2=  .608201 lx=  7.60212 if=  75 il=  81 4/12/2020  n=   6 now=     271 end=       2002        31         0 U=    48.94 T=  150.9 p1= 638.7 p2=    13.5 ed=   266 10/14/2020  x1=  75. x2=  81. y1=  1.55 y2=  1.43     
GP: Deaths    US_Texas_Dallas 4/12/2020        81     271    -          31        0     0   266 10/14/2020
AAA2     1 US_Texas_Dallas Deaths    cc1=  .991303 cc2=  .583055 lx=  7.60212 if=  76 il=  81 4/12/2020  n=   5 now=     271 end=       2002        31         0 U=    45.02 T=  145.3 p1= 638.7 p2=    13.5 ed=   251 9/29/2020   x1=  76. x2=  81. y1=  1.54 y2=  1.43     
GP: Deaths    US_Texas_Dallas 4/12/2020        81     271    -          31        0     0   251 9/29/2020 
AAA2     1 US_Texas_Dallas Deaths    cc1=  .962882 cc2=  .695621 lx=  7.60212 if=  69 il=  82 4/13/2020  n=  13 now=     271 end=       2002        32       105 U=    65.98 T=  175.7 p1= 638.7 p2=    13.5 ed=   331 12/18/2020  x1=  69. x2=  82. y1=  1.62 y2=  1.42     
GP: Deaths    US_Texas_Dallas 4/13/2020        82     271    -          32      105     1   331 12/18/2020
AAA2     1 US_Texas_Dallas Deaths    cc1=  .953432 cc2=  .676082 lx=  7.60212 if=  70 il=  82 4/13/2020  n=  12 now=     271 end=       2002        32       105 U=    71.34 T=  183.3 p1= 638.7 p2=    13.5 ed=   351 1/7/2021    x1=  70. x2=  82. y1=  1.59 y2=  1.42     
GP: Deaths    US_Texas_Dallas 4/13/2020        82     271    -          32      105     1   351 1/7/2021  
AAA2     1 US_Texas_Dallas Deaths    cc1=  .946440 cc2=  .657765 lx=  7.60212 if=  71 il=  82 4/13/2020  n=  11 now=     271 end=       2002        32       105 U=    77.30 T=  191.8 p1= 638.7 p2=    13.5 ed=   374 1/30/2021   x1=  71. x2=  82. y1=  1.56 y2=  1.42     
GP: Deaths    US_Texas_Dallas 4/13/2020        82     271    -          32      105     1   374 1/30/2021 
AAA2     1 US_Texas_Dallas Deaths    cc1=  .956666 cc2=  .655155 lx=  7.60212 if=  72 il=  82 4/13/2020  n=  10 now=     271 end=       2002        32       105 U=    70.28 T=  181.8 p1= 638.7 p2=    13.5 ed=   347 1/3/2021    x1=  72. x2=  82. y1=  1.56 y2=  1.42     
GP: Deaths    US_Texas_Dallas 4/13/2020        82     271    -          32      105     1   347 1/3/2021  
AAA2     1 US_Texas_Dallas Deaths    cc1=  .962166 cc2=  .645938 lx=  7.60212 if=  73 il=  82 4/13/2020  n=   9 now=     271 end=       2002        32       105 U=    69.10 T=  180.1 p1= 638.7 p2=    13.5 ed=   343 12/30/2020  x1=  73. x2=  82. y1=  1.55 y2=  1.42     
GP: Deaths    US_Texas_Dallas 4/13/2020        82     271    -          32      105     1   343 12/30/2020
AAA2     1 US_Texas_Dallas Deaths    cc1=  .978773 cc2=  .645440 lx=  7.60212 if=  74 il=  82 4/13/2020  n=   8 now=     271 end=       2002        32       105 U=    61.43 T=  169.2 p1= 638.7 p2=    13.5 ed=   314 12/1/2020   x1=  74. x2=  82. y1=  1.55 y2=  1.42     
GP: Deaths    US_Texas_Dallas 4/13/2020        82     271    -          32      105     1   314 12/1/2020 
AAA2     1 US_Texas_Dallas Deaths    cc1=  .990226 cc2=  .636673 lx=  7.60212 if=  75 il=  82 4/13/2020  n=   7 now=     271 end=       2002        32       105 U=    53.75 T=  158.3 p1= 638.7 p2=    13.5 ed=   285 11/2/2020   x1=  75. x2=  82. y1=  1.55 y2=  1.42     
GP: Deaths    US_Texas_Dallas 4/13/2020        82     271    -          32      105     1   285 11/2/2020 
AAA2     1 US_Texas_Dallas Deaths    cc1=  .992488 cc2=  .614523 lx=  7.60212 if=  76 il=  82 4/13/2020  n=   6 now=     271 end=       2002        32       105 U=    50.55 T=  153.8 p1= 638.7 p2=    13.5 ed=   273 10/21/2020  x1=  76. x2=  82. y1=  1.54 y2=  1.42     
GP: Deaths    US_Texas_Dallas 4/13/2020        82     271    -          32      105     1   273 10/21/2020
AAA1     1 US_Texas_Dallas Deaths    cc1=  .992940 cc2=  .584692 lx=  4.65212 if=  77 il=  82 4/13/2020  n=   5 now=     271 end=        104        32       105 U=    14.98 T=   84.6 p1= -61.6 p2=   260.6 ed=   119 5/20/2020   x1=  77. x2=  82. y1=   .50 y2=   .17 BEST
AAA2     1 US_Texas_Dallas Deaths    cc1=  .992940 cc2=  .584692 lx=  4.64712 if=  77 il=  82 4/13/2020  n=   5 now=     271 end=        104        32       105 U=    14.98 T=   84.6 p1= -61.6 p2=   260.6 ed=   119 5/20/2020   x1=  77. x2=  82. y1=   .50 y2=   .17 BEST
GP: Deaths    US_Texas_Dallas 4/13/2020        82     271      104      32      105     1   119 5/20/2020 
AAA2     1 US_Texas_Dallas Deaths    cc1=  .939808 cc2=  .672547 lx=  7.60212 if=  70 il=  83 4/14/2020  n=  13 now=     271 end=       2002        42         0 U=    55.04 T=  157.4 p1= 638.7 p2=    13.5 ed=   287 11/4/2020   x1=  70. x2=  83. y1=  1.59 y2=  1.35     
GP: Deaths    US_Texas_Dallas 4/14/2020        83     271    -          42        0     0   287 11/4/2020 
AAA2     1 US_Texas_Dallas Deaths    cc1=  .934975 cc2=  .657625 lx=  7.60212 if=  71 il=  83 4/14/2020  n=  12 now=     271 end=       2002        42         0 U=    57.06 T=  160.1 p1= 638.7 p2=    13.5 ed=   294 11/11/2020  x1=  71. x2=  83. y1=  1.56 y2=  1.35     
GP: Deaths    US_Texas_Dallas 4/14/2020        83     271    -          42        0     0   294 11/11/2020
AAA2     1 US_Texas_Dallas Deaths    cc1=  .944948 cc2=  .656272 lx=  7.60212 if=  72 il=  83 4/14/2020  n=  11 now=     271 end=       2002        42         0 U=    52.31 T=  153.7 p1= 638.7 p2=    13.5 ed=   277 10/25/2020  x1=  72. x2=  83. y1=  1.56 y2=  1.35     
GP: Deaths    US_Texas_Dallas 4/14/2020        83     271    -          42        0     0   277 10/25/2020
AAA2     1 US_Texas_Dallas Deaths    cc1=  .951198 cc2=  .649687 lx=  7.60212 if=  73 il=  83 4/14/2020  n=  10 now=     271 end=       2002        42         0 U=    50.44 T=  151.2 p1= 638.7 p2=    13.5 ed=   270 10/18/2020  x1=  73. x2=  83. y1=  1.55 y2=  1.35     
GP: Deaths    US_Texas_Dallas 4/14/2020        83     271    -          42        0     0   270 10/18/2020
AAA2     1 US_Texas_Dallas Deaths    cc1=  .965637 cc2=  .649409 lx=  7.60212 if=  74 il=  83 4/14/2020  n=   9 now=     271 end=       2002        42         0 U=    45.40 T=  144.4 p1= 638.7 p2=    13.5 ed=   251 9/29/2020   x1=  74. x2=  83. y1=  1.55 y2=  1.35     
GP: Deaths    US_Texas_Dallas 4/14/2020        83     271    -          42        0     0   251 9/29/2020 
AAA2     1 US_Texas_Dallas Deaths    cc1=  .975661 cc2=  .642327 lx=  7.60212 if=  75 il=  83 4/14/2020  n=   8 now=     271 end=       2002        42         0 U=    40.36 T=  137.6 p1= 638.7 p2=    13.5 ed=   232 9/10/2020   x1=  75. x2=  83. y1=  1.55 y2=  1.35     
GP: Deaths    US_Texas_Dallas 4/14/2020        83     271    -          42        0     0   232 9/10/2020 
AAA2     1 US_Texas_Dallas Deaths    cc1=  .955093 cc2=  .705093 lx=  7.60212 if=  69 il=  84 4/15/2020  n=  15 now=     271 end=       2002        43         0 U=    55.32 T=  158.4 p1= 638.7 p2=    13.5 ed=   289 11/6/2020   x1=  69. x2=  84. y1=  1.62 y2=  1.35     
GP: Deaths    US_Texas_Dallas 4/15/2020        84     271    -          43        0     0   289 11/6/2020 
AAA2     1 US_Texas_Dallas Deaths    cc1=  .947832 cc2=  .689633 lx=  7.60212 if=  70 il=  84 4/15/2020  n=  14 now=     271 end=       2002        43         0 U=    57.78 T=  161.8 p1= 638.7 p2=    13.5 ed=   298 11/15/2020  x1=  70. x2=  84. y1=  1.59 y2=  1.35     
GP: Deaths    US_Texas_Dallas 4/15/2020        84     271    -          43        0     0   298 11/15/2020
AAA2     1 US_Texas_Dallas Deaths    cc1=  .945476 cc2=  .678214 lx=  7.60212 if=  71 il=  84 4/15/2020  n=  13 now=     271 end=       2002        43         0 U=    60.07 T=  164.8 p1= 638.7 p2=    13.5 ed=   306 11/23/2020  x1=  71. x2=  84. y1=  1.56 y2=  1.35     
GP: Deaths    US_Texas_Dallas 4/15/2020        84     271    -          43        0     0   306 11/23/2020
AAA2     1 US_Texas_Dallas Deaths    cc1=  .954930 cc2=  .677580 lx=  7.60212 if=  72 il=  84 4/15/2020  n=  12 now=     271 end=       2002        43         0 U=    55.45 T=  158.6 p1= 638.7 p2=    13.5 ed=   289 11/6/2020   x1=  72. x2=  84. y1=  1.56 y2=  1.35     
GP: Deaths    US_Texas_Dallas 4/15/2020        84     271    -          43        0     0   289 11/6/2020 
AAA2     1 US_Texas_Dallas Deaths    cc1=  .961356 cc2=  .672681 lx=  7.60212 if=  73 il=  84 4/15/2020  n=  11 now=     271 end=       2002        43         0 U=    53.83 T=  156.4 p1= 638.7 p2=    13.5 ed=   283 10/31/2020  x1=  73. x2=  84. y1=  1.55 y2=  1.35     
GP: Deaths    US_Texas_Dallas 4/15/2020        84     271    -          43        0     0   283 10/31/2020
AAA2     1 US_Texas_Dallas Deaths    cc1=  .973665 cc2=  .672154 lx=  7.60212 if=  74 il=  84 4/15/2020  n=  10 now=     271 end=       2002        43         0 U=    48.94 T=  149.9 p1= 638.7 p2=    13.5 ed=   265 10/13/2020  x1=  74. x2=  84. y1=  1.55 y2=  1.35     
GP: Deaths    US_Texas_Dallas 4/15/2020        84     271    -          43        0     0   265 10/13/2020
AAA2     1 US_Texas_Dallas Deaths    cc1=  .982168 cc2=  .665940 lx=  7.60212 if=  75 il=  84 4/15/2020  n=   9 now=     271 end=       2002        43         0 U=    44.04 T=  143.3 p1= 638.7 p2=    13.5 ed=   247 9/25/2020   x1=  75. x2=  84. y1=  1.55 y2=  1.35     
GP: Deaths    US_Texas_Dallas 4/15/2020        84     271    -          43        0     0   247 9/25/2020 
AAA2     1 US_Texas_Dallas Deaths    cc1=  .984394 cc2=  .651060 lx=  7.60212 if=  76 il=  84 4/15/2020  n=   8 now=     271 end=       2002        43         0 U=    41.49 T=  139.8 p1= 638.7 p2=    13.5 ed=   237 9/15/2020   x1=  76. x2=  84. y1=  1.54 y2=  1.35     
GP: Deaths    US_Texas_Dallas 4/15/2020        84     271    -          43        0     0   237 9/15/2020 
AAA2     1 US_Texas_Dallas Deaths    cc1=  .957093 cc2=  .714557 lx=  7.60212 if=  69 il=  85 4/16/2020  n=  16 now=     271 end=       2002        50         0 U=    51.42 T=  152.1 p1= 638.7 p2=    13.5 ed=   273 10/21/2020  x1=  69. x2=  85. y1=  1.62 y2=  1.31     
GP: Deaths    US_Texas_Dallas 4/16/2020        85     271    -          50        0     0   273 10/21/2020
AAA2     1 US_Texas_Dallas Deaths    cc1=  .951709 cc2=  .701709 lx=  7.60212 if=  70 il=  85 4/16/2020  n=  15 now=     271 end=       2002        50         0 U=    53.12 T=  154.4 p1= 638.7 p2=    13.5 ed=   279 10/27/2020  x1=  70. x2=  85. y1=  1.59 y2=  1.31     
GP: Deaths    US_Texas_Dallas 4/16/2020        85     271    -          50        0     0   279 10/27/2020
AAA2     1 US_Texas_Dallas Deaths    cc1=  .951049 cc2=  .692850 lx=  7.60212 if=  71 il=  85 4/16/2020  n=  14 now=     271 end=       2002        50         0 U=    54.59 T=  156.3 p1= 638.7 p2=    13.5 ed=   285 11/2/2020   x1=  71. x2=  85. y1=  1.56 y2=  1.31     
GP: Deaths    US_Texas_Dallas 4/16/2020        85     271    -          50        0     0   285 11/2/2020 
AAA2     1 US_Texas_Dallas Deaths    cc1=  .960032 cc2=  .692771 lx=  7.60212 if=  72 il=  85 4/16/2020  n=  13 now=     271 end=       2002        50         0 U=    50.69 T=  151.2 p1= 638.7 p2=    13.5 ed=   270 10/18/2020  x1=  72. x2=  85. y1=  1.56 y2=  1.31     
GP: Deaths    US_Texas_Dallas 4/16/2020        85     271    -          50        0     0   270 10/18/2020
AAA2     1 US_Texas_Dallas Deaths    cc1=  .966509 cc2=  .689159 lx=  7.60212 if=  73 il=  85 4/16/2020  n=  12 now=     271 end=       2002        50         0 U=    49.10 T=  149.1 p1= 638.7 p2=    13.5 ed=   264 10/12/2020  x1=  73. x2=  85. y1=  1.55 y2=  1.31     
GP: Deaths    US_Texas_Dallas 4/16/2020        85     271    -          50        0     0   264 10/12/2020
AAA2     1 US_Texas_Dallas Deaths    cc1=  .977371 cc2=  .688696 lx=  7.60212 if=  74 il=  85 4/16/2020  n=  11 now=     271 end=       2002        50         0 U=    45.01 T=  143.8 p1= 638.7 p2=    13.5 ed=   249 9/27/2020   x1=  74. x2=  85. y1=  1.55 y2=  1.31     
GP: Deaths    US_Texas_Dallas 4/16/2020        85     271    -          50        0     0   249 9/27/2020 
AAA2     1 US_Texas_Dallas Deaths    cc1=  .984992 cc2=  .683481 lx=  7.60212 if=  75 il=  85 4/16/2020  n=  10 now=     271 end=       2002        50         0 U=    40.92 T=  138.4 p1= 638.7 p2=    13.5 ed=   234 9/12/2020   x1=  75. x2=  85. y1=  1.55 y2=  1.31     
GP: Deaths    US_Texas_Dallas 4/16/2020        85     271    -          50        0     0   234 9/12/2020 
AAA2     1 US_Texas_Dallas Deaths    cc1=  .987596 cc2=  .671368 lx=  7.60212 if=  76 il=  85 4/16/2020  n=   9 now=     271 end=       2002        50         0 U=    38.65 T=  135.5 p1= 638.7 p2=    13.5 ed=   226 9/4/2020    x1=  76. x2=  85. y1=  1.54 y2=  1.31     
GP: Deaths    US_Texas_Dallas 4/16/2020        85     271    -          50        0     0   226 9/4/2020  
AAA2     1 US_Texas_Dallas Deaths    cc1=  .981848 cc2=  .603883 lx=  7.60212 if=  79 il=  85 4/16/2020  n=   6 now=     271 end=       2002        50         0 U=    34.86 T=  130.5 p1= 638.7 p2=    13.5 ed=   212 8/21/2020   x1=  79. x2=  85. y1=  1.48 y2=  1.31     
GP: Deaths    US_Texas_Dallas 4/16/2020        85     271    -          50        0     0   212 8/21/2020 
AAA2     1 US_Texas_Dallas Deaths    cc1=  .978062 cc2=  .569813 lx=  7.60212 if=  80 il=  85 4/16/2020  n=   5 now=     271 end=       2002        50         0 U=    32.38 T=  127.3 p1= 638.7 p2=    13.5 ed=   203 8/12/2020   x1=  80. x2=  85. y1=  1.46 y2=  1.31     
GP: Deaths    US_Texas_Dallas 4/16/2020        85     271    -          50        0     0   203 8/12/2020 
AAA2     1 US_Texas_Dallas Deaths    cc1=  .960529 cc2=  .724826 lx=  7.60212 if=  69 il=  86 4/17/2020  n=  17 now=     271 end=       2002        55       105 U=    50.39 T=  150.5 p1= 638.7 p2=    13.5 ed=   269 10/17/2020  x1=  69. x2=  86. y1=  1.62 y2=  1.28     
GP: Deaths    US_Texas_Dallas 4/17/2020        86     271    -          55      105     1   269 10/17/2020
AAA2     1 US_Texas_Dallas Deaths    cc1=  .956690 cc2=  .714154 lx=  7.60212 if=  70 il=  86 4/17/2020  n=  16 now=     271 end=       2002        55       105 U=    51.86 T=  152.4 p1= 638.7 p2=    13.5 ed=   274 10/22/2020  x1=  70. x2=  86. y1=  1.59 y2=  1.28     
GP: Deaths    US_Texas_Dallas 4/17/2020        86     271    -          55      105     1   274 10/22/2020
AAA2     1 US_Texas_Dallas Deaths    cc1=  .957149 cc2=  .707149 lx=  7.60212 if=  71 il=  86 4/17/2020  n=  15 now=     271 end=       2002        55       105 U=    53.07 T=  153.9 p1= 638.7 p2=    13.5 ed=   279 10/27/2020  x1=  71. x2=  86. y1=  1.56 y2=  1.28     
GP: Deaths    US_Texas_Dallas 4/17/2020        86     271    -          55      105     1   279 10/27/2020
AAA2     1 US_Texas_Dallas Deaths    cc1=  .965511 cc2=  .707312 lx=  7.60212 if=  72 il=  86 4/17/2020  n=  14 now=     271 end=       2002        55       105 U=    49.53 T=  149.4 p1= 638.7 p2=    13.5 ed=   266 10/14/2020  x1=  72. x2=  86. y1=  1.56 y2=  1.28     
GP: Deaths    US_Texas_Dallas 4/17/2020        86     271    -          55      105     1   266 10/14/2020
AAA2     1 US_Texas_Dallas Deaths    cc1=  .971724 cc2=  .704462 lx=  7.60212 if=  73 il=  86 4/17/2020  n=  13 now=     271 end=       2002        55       105 U=    48.05 T=  147.5 p1= 638.7 p2=    13.5 ed=   260 10/8/2020   x1=  73. x2=  86. y1=  1.55 y2=  1.28     
GP: Deaths    US_Texas_Dallas 4/17/2020        86     271    -          55      105     1   260 10/8/2020 
AAA2     1 US_Texas_Dallas Deaths    cc1=  .981224 cc2=  .703874 lx=  7.60212 if=  74 il=  86 4/17/2020  n=  12 now=     271 end=       2002        55       105 U=    44.35 T=  142.7 p1= 638.7 p2=    13.5 ed=   247 9/25/2020   x1=  74. x2=  86. y1=  1.55 y2=  1.28     
GP: Deaths    US_Texas_Dallas 4/17/2020        86     271    -          55      105     1   247 9/25/2020 
AAA2     1 US_Texas_Dallas Deaths    cc1=  .987895 cc2=  .699220 lx=  7.60212 if=  75 il=  86 4/17/2020  n=  11 now=     271 end=       2002        55       105 U=    40.65 T=  138.0 p1= 638.7 p2=    13.5 ed=   233 9/11/2020   x1=  75. x2=  86. y1=  1.55 y2=  1.28     
GP: Deaths    US_Texas_Dallas 4/17/2020        86     271    -          55      105     1   233 9/11/2020 
AAA2     1 US_Texas_Dallas Deaths    cc1=  .990446 cc2=  .688935 lx=  7.60212 if=  76 il=  86 4/17/2020  n=  10 now=     271 end=       2002        55       105 U=    38.61 T=  135.4 p1= 638.7 p2=    13.5 ed=   226 9/4/2020    x1=  76. x2=  86. y1=  1.54 y2=  1.28     
GP: Deaths    US_Texas_Dallas 4/17/2020        86     271    -          55      105     1   226 9/4/2020  
AAA2     1 US_Texas_Dallas Deaths    cc1=  .991796 cc2=  .675568 lx=  7.60212 if=  77 il=  86 4/17/2020  n=   9 now=     271 end=       2002        55       105 U=    36.30 T=  132.4 p1= 638.7 p2=    13.5 ed=   218 8/27/2020   x1=  77. x2=  86. y1=  1.53 y2=  1.28     
GP: Deaths    US_Texas_Dallas 4/17/2020        86     271    -          55      105     1   218 8/27/2020 
AAA2     1 US_Texas_Dallas Deaths    cc1=  .990552 cc2=  .657219 lx=  7.60212 if=  78 il=  86 4/17/2020  n=   8 now=     271 end=       2002        55       105 U=    35.23 T=  131.1 p1= 638.7 p2=    13.5 ed=   214 8/23/2020   x1=  78. x2=  86. y1=  1.51 y2=  1.28     
GP: Deaths    US_Texas_Dallas 4/17/2020        86     271    -          55      105     1   214 8/23/2020 
AAA2     1 US_Texas_Dallas Deaths    cc1=  .987876 cc2=  .634323 lx=  7.60212 if=  79 il=  86 4/17/2020  n=   7 now=     271 end=       2002        55       105 U=    35.30 T=  131.2 p1= 638.7 p2=    13.5 ed=   214 8/23/2020   x1=  79. x2=  86. y1=  1.48 y2=  1.28     
GP: Deaths    US_Texas_Dallas 4/17/2020        86     271    -          55      105     1   214 8/23/2020 
AAA2     1 US_Texas_Dallas Deaths    cc1=  .985875 cc2=  .607910 lx=  5.96212 if=  80 il=  86 4/17/2020  n=   6 now=     271 end=        388        55       105 U=    19.33 T=   99.0 p1=  43.2 p2=    69.8 ed=   144 6/14/2020   x1=  80. x2=  86. y1=   .98 y2=   .67     
GP: Deaths    US_Texas_Dallas 4/17/2020        86     271      388      55      105     1   144 6/14/2020 
