TEST last_day=  735 method= last 
MH:     0 Country_Region                                            142 Case_Typ         nCases nDeaths 1/23/20 1/24/20 1/25/20  6/7/20  6/8/20  6/9/20
ML aaa nday1  139 6/9/2020        3662.00000        8.20576
TAB:  Haiti Confirmed Date   Day     Real      MAX  Predict    Count      Min      Max      Med
AAA2     1 Haiti Deaths    cc1=  .979099 cc2=  .760881 lx=  4.16535 if=  89 il= 109 5/10/2020  n=  20 now=      56 end=         64        15        38 U=    26.88 T=  119.1 p1=  14.3 p2=    87.5 ed=   182 7/22/2020   x1=  89. x2= 109. y1=  1.12 y2=   .38     
GP: Deaths    Haiti 5/10/2020       109      56       64      15       38     2   182 7/22/2020 
AAA2     1 Haiti Deaths    cc1=  .975840 cc2=  .752234 lx=  4.28535 if=  90 il= 109 5/10/2020  n=  19 now=      56 end=         72        15        38 U=    27.02 T=  121.3 p1=  28.6 p2=    77.8 ed=   185 7/25/2020   x1=  90. x2= 109. y1=  1.16 y2=   .46     
GP: Deaths    Haiti 5/10/2020       109      56       72      15       38     2   185 7/25/2020 
AAA2     1 Haiti Deaths    cc1=  .975508 cc2=  .746093 lx=  6.02535 if=  91 il= 109 5/10/2020  n=  18 now=      56 end=        413        15        38 U=    53.67 T=  173.4 p1= 637.5 p2=    13.6 ed=   300 11/17/2020  x1=  91. x2= 109. y1=  1.53 y2=  1.20     
GP: Deaths    Haiti 5/10/2020       109      56    -          15       38     2   300 11/17/2020
AAA2     1 Haiti Deaths    cc1=  .971277 cc2=  .735574 lx=  6.02535 if=  92 il= 109 5/10/2020  n=  17 now=      56 end=        413        15        38 U=    59.43 T=  180.3 p1= 637.5 p2=    13.6 ed=   320 12/7/2020   x1=  92. x2= 109. y1=  1.49 y2=  1.20     
GP: Deaths    Haiti 5/10/2020       109      56    -          15       38     2   320 12/7/2020 
AAA2     1 Haiti Deaths    cc1=  .968581 cc2=  .726046 lx=  6.02535 if=  93 il= 109 5/10/2020  n=  16 now=      56 end=        413        15        38 U=    55.93 T=  176.1 p1= 637.5 p2=    13.6 ed=   308 11/25/2020  x1=  93. x2= 109. y1=  1.49 y2=  1.20     
GP: Deaths    Haiti 5/10/2020       109      56    -          15       38     2   308 11/25/2020
AAA2     1 Haiti Deaths    cc1=  .962921 cc2=  .712921 lx=  6.02535 if=  94 il= 109 5/10/2020  n=  15 now=      56 end=        413        15        38 U=    61.50 T=  182.7 p1= 637.5 p2=    13.6 ed=   327 12/14/2020  x1=  94. x2= 109. y1=  1.44 y2=  1.20     
GP: Deaths    Haiti 5/10/2020       109      56    -          15       38     2   327 12/14/2020
AAA2     1 Haiti Deaths    cc1=  .964265 cc2=  .706066 lx=  5.10535 if=  95 il= 109 5/10/2020  n=  14 now=      56 end=        164        15        38 U=    43.25 T=  146.8 p1= 192.9 p2=    34.1 ed=   248 9/26/2020   x1=  95. x2= 109. y1=  1.20 y2=   .87     
GP: Deaths    Haiti 5/10/2020       109      56      164      15       38     2   248 9/26/2020 
AAA2     1 Haiti Deaths    cc1=  .962376 cc2=  .695115 lx=  4.07535 if=  96 il= 109 5/10/2020  n=  13 now=      56 end=         58        15        38 U=    25.35 T=  116.9 p1=   3.6 p2=    96.6 ed=   176 7/16/2020   x1=  96. x2= 109. y1=   .83 y2=   .31     
GP: Deaths    Haiti 5/10/2020       109      56       58      15       38     2   176 7/16/2020 
AAA1     1 Haiti Deaths    cc1=  .956132 cc2=  .678782 lx=  3.67535 if=  97 il= 109 5/10/2020  n=  12 now=      56 end=         39        15        38 U=    18.01 T=  108.4 p1= -30.4 p2=   143.6 ed=   150 6/20/2020   x1=  97. x2= 109. y1=   .63 y2=  -.03 BEST
AAA2     1 Haiti Deaths    cc1=  .956132 cc2=  .678782 lx=  3.67635 if=  97 il= 109 5/10/2020  n=  12 now=      56 end=         39        15        38 U=    18.01 T=  108.4 p1= -30.4 p2=   143.6 ed=   150 6/20/2020   x1=  97. x2= 109. y1=   .63 y2=  -.03 BEST
GP: Deaths    Haiti 5/10/2020       109      56       39      15       38     2   150 6/20/2020 
AAA2     1 Haiti Deaths    cc1=  .944278 cc2=  .655602 lx=  3.54535 if=  98 il= 109 5/10/2020  n=  11 now=      56 end=         34        15        38 U=    14.88 T=  106.4 p1= -39.3 p2=   164.7 ed=   141 6/11/2020   x1=  98. x2= 109. y1=   .56 y2=  -.18     
GP: Deaths    Haiti 5/10/2020       109      56       34      15       38     2   141 6/11/2020 
AAA2     1 Haiti Deaths    cc1=  .931059 cc2=  .629548 lx=  5.94535 if=  99 il= 109 5/10/2020  n=  10 now=      56 end=        381        15        38 U=    56.35 T=  175.2 p1= 580.4 p2=    14.7 ed=   308 11/25/2020  x1=  99. x2= 109. y1=  1.35 y2=  1.17     
GP: Deaths    Haiti 5/10/2020       109      56    -          15       38     2   308 11/25/2020
AAA2     1 Haiti Deaths    cc1=  .916719 cc2=  .600491 lx=  4.12535 if= 100 il= 109 5/10/2020  n=   9 now=      56 end=         61        15        38 U=    24.52 T=  117.6 p1=   8.9 p2=    91.8 ed=   175 7/15/2020   x1= 100. x2= 109. y1=   .72 y2=   .35     
GP: Deaths    Haiti 5/10/2020       109      56       61      15       38     2   175 7/15/2020 
AAA1     1 Haiti Deaths    cc1=  .886635 cc2=  .553302 lx=  3.65535 if= 101 il= 109 5/10/2020  n=   8 now=      56 end=         38        15        38 U=    15.72 T=  108.1 p1= -32.1 p2=   147.4 ed=   145 6/15/2020   x1= 101. x2= 109. y1=   .45 y2=  -.05 BEST
AAA2     1 Haiti Deaths    cc1=  .886635 cc2=  .553302 lx=  3.65535 if= 101 il= 109 5/10/2020  n=   8 now=      56 end=         38        15        38 U=    15.72 T=  108.1 p1= -32.1 p2=   147.4 ed=   145 6/15/2020   x1= 101. x2= 109. y1=   .45 y2=  -.05 BEST
GP: Deaths    Haiti 5/10/2020       109      56       38      15       38     2   145 6/15/2020 
AAA2     1 Haiti Deaths    cc1=  .981958 cc2=  .817559 lx=  5.64535 if=  74 il= 110 5/11/2020  n=  36 now=      56 end=        282        16       104 U=    53.29 T=  166.2 p1= 403.6 p2=    19.9 ed=   291 11/8/2020   x1=  74. x2= 110. y1=  1.73 y2=  1.06     
GP: Deaths    Haiti 5/11/2020       110      56    -          16      104     2   291 11/8/2020 
AAA2     1 Haiti Deaths    cc1=  .980401 cc2=  .813734 lx=  5.60535 if=  75 il= 110 5/11/2020  n=  35 now=      56 end=        271        16       104 U=    51.28 T=  163.4 p1= 383.9 p2=    20.7 ed=   284 11/1/2020   x1=  75. x2= 110. y1=  1.72 y2=  1.04     
GP: Deaths    Haiti 5/11/2020       110      56    -          16      104     2   284 11/1/2020 
AAA2     1 Haiti Deaths    cc1=  .978768 cc2=  .809737 lx=  5.82535 if=  76 il= 110 5/11/2020  n=  34 now=      56 end=        338        16       104 U=    52.62 T=  168.7 p1= 503.6 p2=    16.6 ed=   292 11/9/2020   x1=  76. x2= 110. y1=  1.76 y2=  1.12     
GP: Deaths    Haiti 5/11/2020       110      56    -          16      104     2   292 11/9/2020 
AAA2     1 Haiti Deaths    cc1=  .977620 cc2=  .806122 lx=  6.02535 if=  77 il= 110 5/11/2020  n=  33 now=      56 end=        413        16       104 U=    53.53 T=  173.1 p1= 637.5 p2=    13.6 ed=   299 11/16/2020  x1=  77. x2= 110. y1=  1.80 y2=  1.18     
GP: Deaths    Haiti 5/11/2020       110      56    -          16      104     2   299 11/16/2020
AAA2     1 Haiti Deaths    cc1=  .977921 cc2=  .803843 lx=  6.02535 if=  78 il= 110 5/11/2020  n=  32 now=      56 end=        413        16       104 U=    64.74 T=  186.4 p1= 637.5 p2=    13.6 ed=   339 12/26/2020  x1=  78. x2= 110. y1=  1.67 y2=  1.18     
GP: Deaths    Haiti 5/11/2020       110      56    -          16      104     2   339 12/26/2020
AAA2     1 Haiti Deaths    cc1=  .977100 cc2=  .800323 lx=  6.02535 if=  79 il= 110 5/11/2020  n=  31 now=      56 end=        413        16       104 U=    62.72 T=  184.0 p1= 637.5 p2=    13.6 ed=   331 12/18/2020  x1=  79. x2= 110. y1=  1.67 y2=  1.18     
GP: Deaths    Haiti 5/11/2020       110      56    -          16      104     2   331 12/18/2020
AAA2     1 Haiti Deaths    cc1=  .975534 cc2=  .795929 lx=  6.02535 if=  80 il= 110 5/11/2020  n=  30 now=      56 end=        413        16       104 U=    60.70 T=  181.6 p1= 637.5 p2=    13.6 ed=   324 12/11/2020  x1=  80. x2= 110. y1=  1.67 y2=  1.18     
GP: Deaths    Haiti 5/11/2020       110      56    -          16      104     2   324 12/11/2020
AAA2     1 Haiti Deaths    cc1=  .973235 cc2=  .790661 lx=  6.02535 if=  81 il= 110 5/11/2020  n=  29 now=      56 end=        413        16       104 U=    69.85 T=  192.4 p1= 637.5 p2=    13.6 ed=   357 1/13/2021   x1=  81. x2= 110. y1=  1.59 y2=  1.18     
GP: Deaths    Haiti 5/11/2020       110      56    -          16      104     2   357 1/13/2021 
AAA2     1 Haiti Deaths    cc1=  .977023 cc2=  .791328 lx=  6.02535 if=  82 il= 110 5/11/2020  n=  28 now=      56 end=        413        16       104 U=    67.44 T=  189.5 p1= 637.5 p2=    13.6 ed=   348 1/4/2021    x1=  82. x2= 110. y1=  1.59 y2=  1.18     
GP: Deaths    Haiti 5/11/2020       110      56    -          16      104     2   348 1/4/2021  
AAA2     1 Haiti Deaths    cc1=  .980224 cc2=  .791241 lx=  6.02535 if=  83 il= 110 5/11/2020  n=  27 now=      56 end=        413        16       104 U=    65.03 T=  186.7 p1= 637.5 p2=    13.6 ed=   340 12/27/2020  x1=  83. x2= 110. y1=  1.59 y2=  1.18     
GP: Deaths    Haiti 5/11/2020       110      56    -          16      104     2   340 12/27/2020
AAA2     1 Haiti Deaths    cc1=  .982717 cc2=  .790267 lx=  6.02535 if=  84 il= 110 5/11/2020  n=  26 now=      56 end=        413        16       104 U=    62.62 T=  183.9 p1= 637.5 p2=    13.6 ed=   331 12/18/2020  x1=  84. x2= 110. y1=  1.59 y2=  1.18     
GP: Deaths    Haiti 5/11/2020       110      56    -          16      104     2   331 12/18/2020
AAA2     1 Haiti Deaths    cc1=  .984372 cc2=  .788256 lx=  6.02535 if=  85 il= 110 5/11/2020  n=  25 now=      56 end=        413        16       104 U=    60.22 T=  181.0 p1= 637.5 p2=    13.6 ed=   323 12/10/2020  x1=  85. x2= 110. y1=  1.59 y2=  1.18     
GP: Deaths    Haiti 5/11/2020       110      56    -          16      104     2   323 12/10/2020
AAA2     1 Haiti Deaths    cc1=  .985081 cc2=  .785081 lx=  5.58535 if=  86 il= 110 5/11/2020  n=  24 now=      56 end=        266        16       104 U=    51.40 T=  163.2 p1= 375.0 p2=    21.1 ed=   284 11/1/2020   x1=  86. x2= 110. y1=  1.50 y2=  1.03     
GP: Deaths    Haiti 5/11/2020       110      56    -          16      104     2   284 11/1/2020 
AAA2     1 Haiti Deaths    cc1=  .984881 cc2=  .780757 lx=  4.99535 if=  87 il= 110 5/11/2020  n=  23 now=      56 end=        147        16       104 U=    40.97 T=  142.7 p1= 162.5 p2=    38.1 ed=   239 9/17/2020   x1=  87. x2= 110. y1=  1.36 y2=   .80     
GP: Deaths    Haiti 5/11/2020       110      56      147      16      104     2   239 9/17/2020 
AAA1     1 Haiti Deaths    cc1=  .983695 cc2=  .775181 lx=  4.64535 if=  88 il= 110 5/11/2020  n=  22 now=      56 end=        104        16       104 U=    34.45 T=  131.6 p1=  85.7 p2=    53.8 ed=   212 8/21/2020   x1=  88. x2= 110. y1=  1.27 y2=   .63 BEST
AAA2     1 Haiti Deaths    cc1=  .983695 cc2=  .775181 lx=  4.64135 if=  88 il= 110 5/11/2020  n=  22 now=      56 end=        104        16       104 U=    34.45 T=  131.6 p1=  85.7 p2=    53.8 ed=   212 8/21/2020   x1=  88. x2= 110. y1=  1.27 y2=   .63 BEST
GP: Deaths    Haiti 5/11/2020       110      56      104      16      104     2   212 8/21/2020 
AAA2     1 Haiti Deaths    cc1=  .981529 cc2=  .768328 lx=  4.48535 if=  89 il= 110 5/11/2020  n=  21 now=      56 end=         88        16       104 U=    30.80 T=  126.6 p1=  57.1 p2=    63.6 ed=   199 8/8/2020    x1=  89. x2= 110. y1=  1.22 y2=   .54     
GP: Deaths    Haiti 5/11/2020       110      56       88      16      104     2   199 8/8/2020  
AAA1     1 Haiti Deaths    cc1=  .978847 cc2=  .760629 lx=  4.64535 if=  90 il= 110 5/11/2020  n=  20 now=      56 end=        104        16       104 U=    31.32 T=  129.6 p1=  85.7 p2=    53.8 ed=   203 8/12/2020   x1=  90. x2= 110. y1=  1.27 y2=   .63 BEST
AAA2     1 Haiti Deaths    cc1=  .978847 cc2=  .760629 lx=  4.65035 if=  90 il= 110 5/11/2020  n=  20 now=      56 end=        104        16       104 U=    31.32 T=  129.6 p1=  85.7 p2=    53.8 ed=   203 8/12/2020   x1=  90. x2= 110. y1=  1.27 y2=   .63 BEST
GP: Deaths    Haiti 5/11/2020       110      56      104      16      104     2   203 8/12/2020 
AAA2     1 Haiti Deaths    cc1=  .978856 cc2=  .755249 lx=  6.02535 if=  91 il= 110 5/11/2020  n=  19 now=      56 end=        413        16       104 U=    53.52 T=  173.1 p1= 637.5 p2=    13.6 ed=   299 11/16/2020  x1=  91. x2= 110. y1=  1.53 y2=  1.18     
GP: Deaths    Haiti 5/11/2020       110      56    -          16      104     2   299 11/16/2020
AAA2     1 Haiti Deaths    cc1=  .975376 cc2=  .745961 lx=  6.02535 if=  92 il= 110 5/11/2020  n=  18 now=      56 end=        413        16       104 U=    58.88 T=  179.4 p1= 637.5 p2=    13.6 ed=   318 12/5/2020   x1=  92. x2= 110. y1=  1.49 y2=  1.18     
GP: Deaths    Haiti 5/11/2020       110      56    -          16      104     2   318 12/5/2020 
AAA2     1 Haiti Deaths    cc1=  .973448 cc2=  .737745 lx=  6.02535 if=  93 il= 110 5/11/2020  n=  17 now=      56 end=        413        16       104 U=    55.61 T=  175.6 p1= 637.5 p2=    13.6 ed=   306 11/23/2020  x1=  93. x2= 110. y1=  1.49 y2=  1.18     
GP: Deaths    Haiti 5/11/2020       110      56    -          16      104     2   306 11/23/2020
AAA2     1 Haiti Deaths    cc1=  .969083 cc2=  .726547 lx=  6.02535 if=  94 il= 110 5/11/2020  n=  16 now=      56 end=        413        16       104 U=    60.71 T=  181.6 p1= 637.5 p2=    13.6 ed=   324 12/11/2020  x1=  94. x2= 110. y1=  1.44 y2=  1.18     
GP: Deaths    Haiti 5/11/2020       110      56    -          16      104     2   324 12/11/2020
AAA2     1 Haiti Deaths    cc1=  .970608 cc2=  .720608 lx=  5.72535 if=  95 il= 110 5/11/2020  n=  15 now=      56 end=        306        16       104 U=    52.30 T=  166.6 p1= 446.4 p2=    18.3 ed=   290 11/7/2020   x1=  95. x2= 110. y1=  1.37 y2=  1.08     
GP: Deaths    Haiti 5/11/2020       110      56    -          16      104     2   290 11/7/2020 
AAA2     1 Haiti Deaths    cc1=  .969355 cc2=  .711156 lx=  4.50535 if=  96 il= 110 5/11/2020  n=  14 now=      56 end=         90        16       104 U=    31.21 T=  127.2 p1=  60.7 p2=    62.2 ed=   200 8/9/2020    x1=  96. x2= 110. y1=  1.00 y2=   .55     
GP: Deaths    Haiti 5/11/2020       110      56       90      16      104     2   200 8/9/2020  
AAA2     1 Haiti Deaths    cc1=  .964677 cc2=  .697416 lx=  4.01535 if=  97 il= 110 5/11/2020  n=  13 now=      56 end=         55        16       104 U=    22.34 T=  114.9 p1=  -1.8 p2=   101.8 ed=   167 7/7/2020    x1=  97. x2= 110. y1=   .80 y2=   .22     
GP: Deaths    Haiti 5/11/2020       110      56       55      16      104     2   167 7/7/2020  
AAA2     1 Haiti Deaths    cc1=  .955904 cc2=  .678554 lx=  3.87535 if=  98 il= 110 5/11/2020  n=  12 now=      56 end=         48        16       104 U=    18.86 T=  111.8 p1= -14.3 p2=   116.7 ed=   156 6/26/2020   x1=  98. x2= 110. y1=   .73 y2=   .10     
GP: Deaths    Haiti 5/11/2020       110      56       48      16      104     2   156 6/26/2020 
AAA2     1 Haiti Deaths    cc1=  .947304 cc2=  .658629 lx=  6.02535 if=  99 il= 110 5/11/2020  n=  11 now=      56 end=        413        16       104 U=    56.94 T=  177.2 p1= 637.5 p2=    13.6 ed=   311 11/28/2020  x1=  99. x2= 110. y1=  1.37 y2=  1.18     
GP: Deaths    Haiti 5/11/2020       110      56    -          16      104     2   311 11/28/2020
AAA2     1 Haiti Deaths    cc1=  .938072 cc2=  .636560 lx=  4.62535 if= 100 il= 110 5/11/2020  n=  10 now=      56 end=        102        16       104 U=    31.47 T=  129.4 p1=  82.1 p2=    54.9 ed=   203 8/12/2020   x1= 100. x2= 110. y1=   .93 y2=   .62     
GP: Deaths    Haiti 5/11/2020       110      56      102      16      104     2   203 8/12/2020 
AAA2     1 Haiti Deaths    cc1=  .918628 cc2=  .602401 lx=  3.97535 if= 101 il= 110 5/11/2020  n=   9 now=      56 end=         53        16       104 U=    19.78 T=  113.7 p1=  -5.4 p2=   105.7 ed=   160 6/30/2020   x1= 101. x2= 110. y1=   .64 y2=   .18     
GP: Deaths    Haiti 5/11/2020       110      56       53      16      104     2   160 6/30/2020 
AAA2     1 Haiti Deaths    cc1=  .888298 cc2=  .554965 lx=  6.02535 if= 102 il= 110 5/11/2020  n=   8 now=      56 end=        413        16       104 U=    49.12 T=  167.9 p1= 637.5 p2=    13.6 ed=   283 10/31/2020  x1= 102. x2= 110. y1=  1.34 y2=  1.18     
GP: Deaths    Haiti 5/11/2020       110      56    -          16      104     2   283 10/31/2020
AAA2     1 Haiti Deaths    cc1=  .983357 cc2=  .821136 lx=  5.65535 if=  74 il= 111 5/12/2020  n=  37 now=      56 end=        285        16        17 U=    54.91 T=  169.1 p1= 408.9 p2=    19.6 ed=   298 11/15/2020  x1=  74. x2= 111. y1=  1.73 y2=  1.06     
GP: Deaths    Haiti 5/12/2020       111      56    -          16       17     2   298 11/15/2020
AAA2     1 Haiti Deaths    cc1=  .981962 cc2=  .817563 lx=  5.62535 if=  75 il= 111 5/12/2020  n=  36 now=      56 end=        277        16        17 U=    53.02 T=  166.6 p1= 394.6 p2=    20.2 ed=   291 11/8/2020   x1=  75. x2= 111. y1=  1.73 y2=  1.05     
GP: Deaths    Haiti 5/12/2020       111      56    -          16       17     2   291 11/8/2020 
AAA2     1 Haiti Deaths    cc1=  .980506 cc2=  .813840 lx=  5.83535 if=  76 il= 111 5/12/2020  n=  35 now=      56 end=        342        16        17 U=    54.30 T=  171.8 p1= 510.7 p2=    16.4 ed=   299 11/16/2020  x1=  76. x2= 111. y1=  1.76 y2=  1.12     
GP: Deaths    Haiti 5/12/2020       111      56    -          16       17     2   299 11/16/2020
AAA2     1 Haiti Deaths    cc1=  .979503 cc2=  .810472 lx=  6.02535 if=  77 il= 111 5/12/2020  n=  34 now=      56 end=        413        16        17 U=    55.15 T=  176.1 p1= 637.5 p2=    13.6 ed=   306 11/23/2020  x1=  77. x2= 111. y1=  1.80 y2=  1.18     
GP: Deaths    Haiti 5/12/2020       111      56    -          16       17     2   306 11/23/2020
AAA2     1 Haiti Deaths    cc1=  .979803 cc2=  .808305 lx=  6.02535 if=  78 il= 111 5/12/2020  n=  33 now=      56 end=        413        16        17 U=    66.77 T=  189.8 p1= 637.5 p2=    13.6 ed=   347 1/3/2021    x1=  78. x2= 111. y1=  1.67 y2=  1.18     
GP: Deaths    Haiti 5/12/2020       111      56    -          16       17     2   347 1/3/2021  
AAA2     1 Haiti Deaths    cc1=  .979126 cc2=  .805049 lx=  6.02535 if=  79 il= 111 5/12/2020  n=  32 now=      56 end=        413        16        17 U=    64.74 T=  187.4 p1= 637.5 p2=    13.6 ed=   340 12/27/2020  x1=  79. x2= 111. y1=  1.67 y2=  1.18     
GP: Deaths    Haiti 5/12/2020       111      56    -          16       17     2   340 12/27/2020
AAA2     1 Haiti Deaths    cc1=  .977776 cc2=  .801000 lx=  6.02535 if=  80 il= 111 5/12/2020  n=  31 now=      56 end=        413        16        17 U=    62.72 T=  185.0 p1= 637.5 p2=    13.6 ed=   332 12/19/2020  x1=  80. x2= 111. y1=  1.67 y2=  1.18     
GP: Deaths    Haiti 5/12/2020       111      56    -          16       17     2   332 12/19/2020
AAA2     1 Haiti Deaths    cc1=  .975772 cc2=  .796167 lx=  6.02535 if=  81 il= 111 5/12/2020  n=  30 now=      56 end=        413        16        17 U=    72.26 T=  196.2 p1= 637.5 p2=    13.6 ed=   366 1/22/2021   x1=  81. x2= 111. y1=  1.59 y2=  1.18     
GP: Deaths    Haiti 5/12/2020       111      56    -          16       17     2   366 1/22/2021 
AAA2     1 Haiti Deaths    cc1=  .979269 cc2=  .796695 lx=  6.02535 if=  82 il= 111 5/12/2020  n=  29 now=      56 end=        413        16        17 U=    69.85 T=  193.4 p1= 637.5 p2=    13.6 ed=   358 1/14/2021   x1=  82. x2= 111. y1=  1.59 y2=  1.18     
GP: Deaths    Haiti 5/12/2020       111      56    -          16       17     2   358 1/14/2021 
AAA2     1 Haiti Deaths    cc1=  .982205 cc2=  .796510 lx=  6.02535 if=  83 il= 111 5/12/2020  n=  28 now=      56 end=        413        16        17 U=    67.44 T=  190.5 p1= 637.5 p2=    13.6 ed=   349 1/5/2021    x1=  83. x2= 111. y1=  1.59 y2=  1.18     
GP: Deaths    Haiti 5/12/2020       111      56    -          16       17     2   349 1/5/2021  
AAA2     1 Haiti Deaths    cc1=  .984474 cc2=  .795492 lx=  6.02535 if=  84 il= 111 5/12/2020  n=  27 now=      56 end=        413        16        17 U=    65.03 T=  187.7 p1= 637.5 p2=    13.6 ed=   341 12/28/2020  x1=  84. x2= 111. y1=  1.59 y2=  1.18     
