TEST last_day=  735 method= last 
MH:     0 Country_Region                                            142 Case_Typ         nCases nDeaths 1/23/20 1/24/20 1/25/20  6/7/20  6/8/20  6/9/20
ML aaa nday1  139 6/9/2020       36829.00000       10.51404
TAB:  Egypt Confirmed Date   Day     Real      MAX  Predict    Count      Min      Max      Med
AAA2     1 Egypt Confirmed cc1=  .995296 cc2=  .706621 lx= 12.51404 if= 121 il= 132 6/2/2020   n=  11 now=   36829 end=     272131     27536     72795 U=    50.59 T=  173.9 p1= 638.9 p2=    13.5 ed=   293 11/10/2020  x1= 121. x2= 132. y1=  1.05 y2=   .83     
GP: Confirmed Egypt 6/2/2020        132   36829    -       27536    72795     4   293 11/10/2020
AAA2     1 Egypt Confirmed cc1=  .995845 cc2=  .694333 lx= 12.51404 if= 122 il= 132 6/2/2020   n=  10 now=   36829 end=     272131     27536     72795 U=    49.63 T=  173.1 p1= 638.9 p2=    13.5 ed=   290 11/7/2020   x1= 122. x2= 132. y1=  1.03 y2=   .83     
GP: Confirmed Egypt 6/2/2020        132   36829    -       27536    72795     4   290 11/7/2020 
AAA2     1 Egypt Confirmed cc1=  .996738 cc2=  .680510 lx= 12.51404 if= 123 il= 132 6/2/2020   n=   9 now=   36829 end=     272131     27536     72795 U=    48.53 T=  172.2 p1= 638.9 p2=    13.5 ed=   286 11/3/2020   x1= 123. x2= 132. y1=  1.01 y2=   .83     
GP: Confirmed Egypt 6/2/2020        132   36829    -       27536    72795     4   286 11/3/2020 
AAA2     1 Egypt Confirmed cc1=  .998057 cc2=  .664724 lx= 12.51404 if= 124 il= 132 6/2/2020   n=   8 now=   36829 end=     272131     27536     72795 U=    46.81 T=  170.8 p1= 638.9 p2=    13.5 ed=   281 10/29/2020  x1= 124. x2= 132. y1=  1.00 y2=   .83     
GP: Confirmed Egypt 6/2/2020        132   36829    -       27536    72795     4   281 10/29/2020
AAA2     1 Egypt Confirmed cc1=  .998981 cc2=  .645427 lx= 12.51404 if= 125 il= 132 6/2/2020   n=   7 now=   36829 end=     272131     27536     72795 U=    45.17 T=  169.4 p1= 638.9 p2=    13.5 ed=   276 10/24/2020  x1= 125. x2= 132. y1=   .98 y2=   .83     
GP: Confirmed Egypt 6/2/2020        132   36829    -       27536    72795     4   276 10/24/2020
AAA2     1 Egypt Confirmed cc1=  .999343 cc2=  .621379 lx= 11.58404 if= 126 il= 132 6/2/2020   n=   6 now=   36829 end=     107370     27536     72795 U=    27.15 T=  140.4 p1= 191.5 p2=    34.3 ed=   204 8/13/2020   x1= 126. x2= 132. y1=   .53 y2=   .31     
GP: Confirmed Egypt 6/2/2020        132   36829   107370   27536    72795     4   204 8/13/2020 
AAA2     1 Egypt Confirmed cc1=  .999447 cc2=  .591199 lx= 10.87404 if= 127 il= 132 6/2/2020   n=   5 now=   36829 end=      52788     27536     72795 U=    13.94 T=  126.0 p1=  43.3 p2=    69.8 ed=   158 6/28/2020   x1= 127. x2= 132. y1=  -.07 y2=  -.43     
GP: Confirmed Egypt 6/2/2020        132   36829    52788   27536    72795     4   158 6/28/2020 
AAA2     1 Egypt Confirmed cc1=  .994543 cc2=  .899628 lx= 11.37404 if=  23 il= 133 6/3/2020   n= 110 now=   36829 end=      87032     28615     78237 U=    47.31 T=  138.0 p1= 136.3 p2=    42.3 ed=   249 9/27/2020   x1=  23. x2= 133. y1=  2.43 y2=   .11     
GP: Confirmed Egypt 6/3/2020        133   36829    87032   28615    78237     5   249 9/27/2020 
AAA2     1 Egypt Confirmed cc1=  .994634 cc2=  .899287 lx= 11.35404 if=  24 il= 133 6/3/2020   n= 109 now=   36829 end=      85309     28615     78237 U=    46.56 T=  137.1 p1= 131.6 p2=    43.2 ed=   246 9/24/2020   x1=  24. x2= 133. y1=  2.43 y2=   .09     
GP: Confirmed Egypt 6/3/2020        133   36829    85309   28615    78237     5   246 9/24/2020 
AAA2     1 Egypt Confirmed cc1=  .994685 cc2=  .898902 lx= 11.33404 if=  25 il= 133 6/3/2020   n= 108 now=   36829 end=      83620     28615     78237 U=    45.80 T=  136.2 p1= 127.0 p2=    44.0 ed=   244 9/22/2020   x1=  25. x2= 133. y1=  2.43 y2=   .07     
GP: Confirmed Egypt 6/3/2020        133   36829    83620   28615    78237     5   244 9/22/2020 
AAA2     1 Egypt Confirmed cc1=  .994697 cc2=  .898472 lx= 11.32404 if=  26 il= 133 6/3/2020   n= 107 now=   36829 end=      82788     28615     78237 U=    45.22 T=  135.7 p1= 124.8 p2=    44.5 ed=   242 9/20/2020   x1=  26. x2= 133. y1=  2.43 y2=   .06     
GP: Confirmed Egypt 6/3/2020        133   36829    82788   28615    78237     5   242 9/20/2020 
AAA2     1 Egypt Confirmed cc1=  .994672 cc2=  .897999 lx= 11.30404 if=  27 il= 133 6/3/2020   n= 106 now=   36829 end=      81148     28615     78237 U=    44.47 T=  134.8 p1= 120.3 p2=    45.4 ed=   239 9/17/2020   x1=  27. x2= 133. y1=  2.43 y2=   .04     
GP: Confirmed Egypt 6/3/2020        133   36829    81148   28615    78237     5   239 9/17/2020 
AAA2     1 Egypt Confirmed cc1=  .994611 cc2=  .897483 lx= 11.29404 if=  28 il= 133 6/3/2020   n= 105 now=   36829 end=      80341     28615     78237 U=    43.89 T=  134.4 p1= 118.1 p2=    45.8 ed=   237 9/15/2020   x1=  28. x2= 133. y1=  2.42 y2=   .03     
GP: Confirmed Egypt 6/3/2020        133   36829    80341   28615    78237     5   237 9/15/2020 
AAA2     1 Egypt Confirmed cc1=  .994517 cc2=  .896927 lx= 11.28404 if=  29 il= 133 6/3/2020   n= 104 now=   36829 end=      79542     28615     78237 U=    43.31 T=  134.0 p1= 116.0 p2=    46.3 ed=   236 9/14/2020   x1=  29. x2= 133. y1=  2.42 y2=   .02     
GP: Confirmed Egypt 6/3/2020        133   36829    79542   28615    78237     5   236 9/14/2020 
AAA1     1 Egypt Confirmed cc1=  .994392 cc2=  .896334 lx= 11.27404 if=  30 il= 133 6/3/2020   n= 103 now=   36829 end=      78750     28615     78237 U=    42.73 T=  133.5 p1= 113.8 p2=    46.8 ed=   234 9/12/2020   x1=  30. x2= 133. y1=  2.42 y2=   .01 BEST
AAA2     1 Egypt Confirmed cc1=  .994392 cc2=  .896334 lx= 11.27504 if=  30 il= 133 6/3/2020   n= 103 now=   36829 end=      78750     28615     78237 U=    42.73 T=  133.5 p1= 113.8 p2=    46.8 ed=   234 9/12/2020   x1=  30. x2= 133. y1=  2.42 y2=   .01 BEST
GP: Confirmed Egypt 6/3/2020        133   36829    78750   28615    78237     5   234 9/12/2020 
AAA1     1 Egypt Confirmed cc1=  .994242 cc2=  .895709 lx= 11.27404 if=  31 il= 133 6/3/2020   n= 102 now=   36829 end=      78750     28615     78237 U=    42.32 T=  133.5 p1= 113.8 p2=    46.8 ed=   233 9/11/2020   x1=  31. x2= 133. y1=  2.42 y2=   .01 BEST
AAA2     1 Egypt Confirmed cc1=  .994242 cc2=  .895709 lx= 11.27004 if=  31 il= 133 6/3/2020   n= 102 now=   36829 end=      78750     28615     78237 U=    42.32 T=  133.5 p1= 113.8 p2=    46.8 ed=   233 9/11/2020   x1=  31. x2= 133. y1=  2.42 y2=   .01 BEST
GP: Confirmed Egypt 6/3/2020        133   36829    78750   28615    78237     5   233 9/11/2020 
AAA1     1 Egypt Confirmed cc1=  .994074 cc2=  .895059 lx= 11.26404 if=  32 il= 133 6/3/2020   n= 101 now=   36829 end=      77966     28615     78237 U=    41.75 T=  133.1 p1= 111.7 p2=    47.2 ed=   231 9/9/2020    x1=  32. x2= 133. y1=  2.42 y2=   .00 BEST
AAA2     1 Egypt Confirmed cc1=  .994074 cc2=  .895059 lx= 11.26704 if=  32 il= 133 6/3/2020   n= 101 now=   36829 end=      77966     28615     78237 U=    41.75 T=  133.1 p1= 111.7 p2=    47.2 ed=   231 9/9/2020    x1=  32. x2= 133. y1=  2.42 y2=   .00 BEST
GP: Confirmed Egypt 6/3/2020        133   36829    77966   28615    78237     5   231 9/9/2020  
AAA1     1 Egypt Confirmed cc1=  .993896 cc2=  .894392 lx= 11.26404 if=  33 il= 133 6/3/2020   n= 100 now=   36829 end=      77966     28615     78237 U=    41.33 T=  133.1 p1= 111.7 p2=    47.2 ed=   230 9/8/2020    x1=  33. x2= 133. y1=  2.42 y2=   .00 BEST
AAA2     1 Egypt Confirmed cc1=  .993896 cc2=  .894392 lx= 11.26804 if=  33 il= 133 6/3/2020   n= 100 now=   36829 end=      77966     28615     78237 U=    41.33 T=  133.1 p1= 111.7 p2=    47.2 ed=   230 9/8/2020    x1=  33. x2= 133. y1=  2.42 y2=   .00 BEST
GP: Confirmed Egypt 6/3/2020        133   36829    77966   28615    78237     5   230 9/8/2020  
AAA1     1 Egypt Confirmed cc1=  .993720 cc2=  .893720 lx= 11.27404 if=  34 il= 133 6/3/2020   n=  99 now=   36829 end=      78750     28615     78237 U=    41.08 T=  133.5 p1= 113.8 p2=    46.8 ed=   230 9/8/2020    x1=  34. x2= 133. y1=  2.42 y2=   .01 BEST
AAA2     1 Egypt Confirmed cc1=  .993720 cc2=  .893720 lx= 11.27304 if=  34 il= 133 6/3/2020   n=  99 now=   36829 end=      78750     28615     78237 U=    41.08 T=  133.5 p1= 113.8 p2=    46.8 ed=   230 9/8/2020    x1=  34. x2= 133. y1=  2.42 y2=   .01 BEST
GP: Confirmed Egypt 6/3/2020        133   36829    78750   28615    78237     5   230 9/8/2020  
AAA2     1 Egypt Confirmed cc1=  .993563 cc2=  .893060 lx= 11.28404 if=  35 il= 133 6/3/2020   n=  98 now=   36829 end=      79542     28615     78237 U=    40.81 T=  133.9 p1= 116.0 p2=    46.3 ed=   230 9/8/2020    x1=  35. x2= 133. y1=  2.42 y2=   .02     
GP: Confirmed Egypt 6/3/2020        133   36829    79542   28615    78237     5   230 9/8/2020  
AAA2     1 Egypt Confirmed cc1=  .993447 cc2=  .892432 lx= 11.30404 if=  36 il= 133 6/3/2020   n=  97 now=   36829 end=      81148     28615     78237 U=    40.69 T=  134.7 p1= 120.3 p2=    45.4 ed=   230 9/8/2020    x1=  36. x2= 133. y1=  2.43 y2=   .04     
GP: Confirmed Egypt 6/3/2020        133   36829    81148   28615    78237     5   230 9/8/2020  
AAA2     1 Egypt Confirmed cc1=  .993402 cc2=  .891868 lx= 11.32404 if=  37 il= 133 6/3/2020   n=  96 now=   36829 end=      82788     28615     78237 U=    40.57 T=  135.5 p1= 124.8 p2=    44.5 ed=   231 9/9/2020    x1=  37. x2= 133. y1=  2.43 y2=   .06     
GP: Confirmed Egypt 6/3/2020        133   36829    82788   28615    78237     5   231 9/9/2020  
AAA2     1 Egypt Confirmed cc1=  .993471 cc2=  .891409 lx= 11.36404 if=  38 il= 133 6/3/2020   n=  95 now=   36829 end=      86166     28615     78237 U=    40.72 T=  137.0 p1= 134.0 p2=    42.7 ed=   233 9/11/2020   x1=  38. x2= 133. y1=  2.43 y2=   .10     
GP: Confirmed Egypt 6/3/2020        133   36829    86166   28615    78237     5   233 9/11/2020 
AAA2     1 Egypt Confirmed cc1=  .993714 cc2=  .891117 lx= 11.41404 if=  39 il= 133 6/3/2020   n=  94 now=   36829 end=      90584     28615     78237 U=    42.15 T=  139.0 p1= 146.0 p2=    40.7 ed=   238 9/16/2020   x1=  39. x2= 133. y1=  2.37 y2=   .14     
GP: Confirmed Egypt 6/3/2020        133   36829    90584   28615    78237     5   238 9/16/2020 
AAA2     1 Egypt Confirmed cc1=  .993837 cc2=  .890695 lx= 11.45404 if=  40 il= 133 6/3/2020   n=  93 now=   36829 end=      94281     28615     78237 U=    42.27 T=  140.4 p1= 156.0 p2=    39.1 ed=   240 9/18/2020   x1=  40. x2= 133. y1=  2.38 y2=   .18     
GP: Confirmed Egypt 6/3/2020        133   36829    94281   28615    78237     5   240 9/18/2020 
AAA2     1 Egypt Confirmed cc1=  .994167 cc2=  .890472 lx= 11.52404 if=  41 il= 133 6/3/2020   n=  92 now=   36829 end=     101117     28615     78237 U=    42.80 T=  143.0 p1= 174.6 p2=    36.4 ed=   243 9/21/2020   x1=  41. x2= 133. y1=  2.38 y2=   .23     
GP: Confirmed Egypt 6/3/2020        133   36829   101117   28615    78237     5   243 9/21/2020 
AAA2     1 Egypt Confirmed cc1=  .994817 cc2=  .890560 lx= 11.62404 if=  42 il= 133 6/3/2020   n=  91 now=   36829 end=     111752     28615     78237 U=    43.70 T=  146.5 p1= 203.4 p2=    33.0 ed=   249 9/27/2020   x1=  42. x2= 133. y1=  2.39 y2=   .31     
GP: Confirmed Egypt 6/3/2020        133   36829    -       28615    78237     5   249 9/27/2020 
AAA2     1 Egypt Confirmed cc1=  .995975 cc2=  .891147 lx= 11.79404 if=  43 il= 133 6/3/2020   n=  90 now=   36829 end=     132460     28615     78237 U=    46.32 T=  152.8 p1= 259.7 p2=    27.8 ed=   262 10/10/2020  x1=  43. x2= 133. y1=  2.37 y2=   .43     
GP: Confirmed Egypt 6/3/2020        133   36829    -       28615    78237     5   262 10/10/2020
AAA2     1 Egypt Confirmed cc1=  .997409 cc2=  .892000 lx= 12.02404 if=  44 il= 133 6/3/2020   n=  89 now=   36829 end=     166714     28615     78237 U=    53.45 T=  163.3 p1= 352.7 p2=    22.1 ed=   289 11/6/2020   x1=  44. x2= 133. y1=  2.23 y2=   .57     
GP: Confirmed Egypt 6/3/2020        133   36829    -       28615    78237     5   289 11/6/2020 
AAA2     1 Egypt Confirmed cc1=  .997710 cc2=  .891710 lx= 12.13404 if=  45 il= 133 6/3/2020   n=  88 now=   36829 end=     186100     28615     78237 U=    54.45 T=  167.1 p1= 405.3 p2=    19.8 ed=   295 11/12/2020  x1=  45. x2= 133. y1=  2.24 y2=   .63     
GP: Confirmed Egypt 6/3/2020        133   36829    -       28615    78237     5   295 11/12/2020
AAA2     1 Egypt Confirmed cc1=  .998297 cc2=  .891697 lx= 12.30404 if=  46 il= 133 6/3/2020   n=  87 now=   36829 end=     220585     28615     78237 U=    61.46 T=  176.9 p1= 498.9 p2=    16.7 ed=   321 12/8/2020   x1=  46. x2= 133. y1=  2.13 y2=   .71     
GP: Confirmed Egypt 6/3/2020        133   36829    -       28615    78237     5   321 12/8/2020 
AAA2     1 Egypt Confirmed cc1=  .998267 cc2=  .891055 lx= 12.33404 if=  47 il= 133 6/3/2020   n=  86 now=   36829 end=     227303     28615     78237 U=    61.84 T=  178.1 p1= 517.2 p2=    16.2 ed=   323 12/10/2020  x1=  47. x2= 133. y1=  2.12 y2=   .73     
GP: Confirmed Egypt 6/3/2020        133   36829    -       28615    78237     5   323 12/10/2020
AAA2     1 Egypt Confirmed cc1=  .998245 cc2=  .890412 lx= 12.37404 if=  48 il= 133 6/3/2020   n=  85 now=   36829 end=     236579     28615     78237 U=    62.13 T=  179.5 p1= 542.4 p2=    15.6 ed=   326 12/13/2020  x1=  48. x2= 133. y1=  2.12 y2=   .75     
GP: Confirmed Egypt 6/3/2020        133   36829    -       28615    78237     5   326 12/13/2020
AAA2     1 Egypt Confirmed cc1=  .998253 cc2=  .889788 lx= 12.42404 if=  49 il= 133 6/3/2020   n=  84 now=   36829 end=     248709     28615     78237 U=    62.29 T=  181.0 p1= 575.3 p2=    14.8 ed=   328 12/15/2020  x1=  49. x2= 133. y1=  2.12 y2=   .77     
GP: Confirmed Egypt 6/3/2020        133   36829    -       28615    78237     5   328 12/15/2020
AAA2     1 Egypt Confirmed cc1=  .998344 cc2=  .889235 lx= 12.50404 if=  50 il= 133 6/3/2020   n=  83 now=   36829 end=     269423     28615     78237 U=    63.42 T=  184.2 p1= 631.6 p2=    13.7 ed=   333 12/20/2020  x1=  50. x2= 133. y1=  2.12 y2=   .81     
GP: Confirmed Egypt 6/3/2020        133   36829    -       28615    78237     5   333 12/20/2020
AAA2     1 Egypt Confirmed cc1=  .998480 cc2=  .888716 lx= 12.51404 if=  51 il= 133 6/3/2020   n=  82 now=   36829 end=     272131     28615     78237 U=    63.87 T=  184.9 p1= 638.9 p2=    13.5 ed=   335 12/22/2020  x1=  51. x2= 133. y1=  2.10 y2=   .81     
GP: Confirmed Egypt 6/3/2020        133   36829    -       28615    78237     5   335 12/22/2020
AAA2     1 Egypt Confirmed cc1=  .998604 cc2=  .888172 lx= 12.51404 if=  52 il= 133 6/3/2020   n=  81 now=   36829 end=     272131     28615     78237 U=    65.06 T=  185.8 p1= 638.9 p2=    13.5 ed=   339 12/26/2020  x1=  52. x2= 133. y1=  2.06 y2=   .81     
GP: Confirmed Egypt 6/3/2020        133   36829    -       28615    78237     5   339 12/26/2020
AAA2     1 Egypt Confirmed cc1=  .998625 cc2=  .887513 lx= 12.51404 if=  53 il= 133 6/3/2020   n=  80 now=   36829 end=     272131     28615     78237 U=    64.31 T=  185.2 p1= 638.9 p2=    13.5 ed=   337 12/24/2020  x1=  53. x2= 133. y1=  2.06 y2=   .81     
GP: Confirmed Egypt 6/3/2020        133   36829    -       28615    78237     5   337 12/24/2020
AAA2     1 Egypt Confirmed cc1=  .998727 cc2=  .886924 lx= 12.51404 if=  54 il= 133 6/3/2020   n=  79 now=   36829 end=     272131     28615     78237 U=    65.65 T=  186.3 p1= 638.9 p2=    13.5 ed=   341 12/28/2020  x1=  54. x2= 133. y1=  2.02 y2=   .81     
GP: Confirmed Egypt 6/3/2020        133   36829    -       28615    78237     5   341 12/28/2020
AAA2     1 Egypt Confirmed cc1=  .998724 cc2=  .886215 lx= 12.51404 if=  55 il= 133 6/3/2020   n=  78 now=   36829 end=     272131     28615     78237 U=    66.83 T=  187.3 p1= 638.9 p2=    13.5 ed=   344 12/31/2020  x1=  55. x2= 133. y1=  1.98 y2=   .81     
GP: Confirmed Egypt 6/3/2020        133   36829    -       28615    78237     5   344 12/31/2020
AAA2     1 Egypt Confirmed cc1=  .998677 cc2=  .885449 lx= 12.51404 if=  56 il= 133 6/3/2020   n=  77 now=   36829 end=     272131     28615     78237 U=    67.12 T=  187.5 p1= 638.9 p2=    13.5 ed=   345 1/1/2021    x1=  56. x2= 133. y1=  1.96 y2=   .81     
GP: Confirmed Egypt 6/3/2020        133   36829    -       28615    78237     5   345 1/1/2021  
AAA2     1 Egypt Confirmed cc1=  .998625 cc2=  .884664 lx= 12.51404 if=  57 il= 133 6/3/2020   n=  76 now=   36829 end=     272131     28615     78237 U=    67.29 T=  187.6 p1= 638.9 p2=    13.5 ed=   346 1/2/2021    x1=  57. x2= 133. y1=  1.94 y2=   .81     
GP: Confirmed Egypt 6/3/2020        133   36829    -       28615    78237     5   346 1/2/2021  
AAA2     1 Egypt Confirmed cc1=  .998570 cc2=  .883862 lx= 12.51404 if=  58 il= 133 6/3/2020   n=  75 now=   36829 end=     272131     28615     78237 U=    67.33 T=  187.7 p1= 638.9 p2=    13.5 ed=   346 1/2/2021    x1=  58. x2= 133. y1=  1.93 y2=   .81     
GP: Confirmed Egypt 6/3/2020        133   36829    -       28615    78237     5   346 1/2/2021  
AAA2     1 Egypt Confirmed cc1=  .998513 cc2=  .883043 lx= 12.51404 if=  59 il= 133 6/3/2020   n=  74 now=   36829 end=     272131     28615     78237 U=    66.70 T=  187.2 p1= 638.9 p2=    13.5 ed=   344 12/31/2020  x1=  59. x2= 133. y1=  1.92 y2=   .81     
GP: Confirmed Egypt 6/3/2020        133   36829    -       28615    78237     5   344 12/31/2020
AAA2     1 Egypt Confirmed cc1=  .998455 cc2=  .882207 lx= 12.51404 if=  60 il= 133 6/3/2020   n=  73 now=   36829 end=     272131     28615     78237 U=    66.74 T=  187.2 p1= 638.9 p2=    13.5 ed=   344 12/31/2020  x1=  60. x2= 133. y1=  1.91 y2=   .81     
GP: Confirmed Egypt 6/3/2020        133   36829    -       28615    78237     5   344 12/31/2020
AAA2     1 Egypt Confirmed cc1=  .998392 cc2=  .881351 lx= 12.51404 if=  61 il= 133 6/3/2020   n=  72 now=   36829 end=     272131     28615     78237 U=    66.86 T=  187.3 p1= 638.9 p2=    13.5 ed=   345 1/1/2021    x1=  61. x2= 133. y1=  1.89 y2=   .81     
GP: Confirmed Egypt 6/3/2020        133   36829    -       28615    78237     5   345 1/1/2021  
AAA2     1 Egypt Confirmed cc1=  .998324 cc2=  .880473 lx= 12.51404 if=  62 il= 133 6/3/2020   n=  71 now=   36829 end=     272131     28615     78237 U=    66.82 T=  187.3 p1= 638.9 p2=    13.5 ed=   344 12/31/2020  x1=  62. x2= 133. y1=  1.87 y2=   .81     
GP: Confirmed Egypt 6/3/2020        133   36829    -       28615    78237     5   344 12/31/2020
AAA2     1 Egypt Confirmed cc1=  .998252 cc2=  .879574 lx= 12.51404 if=  63 il= 133 6/3/2020   n=  70 now=   36829 end=     272131     28615     78237 U=    67.11 T=  187.5 p1= 638.9 p2=    13.5 ed=   345 1/1/2021    x1=  63. x2= 133. y1=  1.85 y2=   .81     
GP: Confirmed Egypt 6/3/2020        133   36829    -       28615    78237     5   345 1/1/2021  
AAA2     1 Egypt Confirmed cc1=  .998177 cc2=  .878655 lx= 12.51404 if=  64 il= 133 6/3/2020   n=  69 now=   36829 end=     272131     28615     78237 U=    66.99 T=  187.4 p1= 638.9 p2=    13.5 ed=   345 1/1/2021    x1=  64. x2= 133. y1=  1.84 y2=   .81     
GP: Confirmed Egypt 6/3/2020        133   36829    -       28615    78237     5   345 1/1/2021  
AAA2     1 Egypt Confirmed cc1=  .998097 cc2=  .877712 lx= 12.51404 if=  65 il= 133 6/3/2020   n=  68 now=   36829 end=     272131     28615     78237 U=    66.84 T=  187.3 p1= 638.9 p2=    13.5 ed=   345 1/1/2021    x1=  65. x2= 133. y1=  1.83 y2=   .81     
GP: Confirmed Egypt 6/3/2020        133   36829    -       28615    78237     5   345 1/1/2021  
AAA2     1 Egypt Confirmed cc1=  .998012 cc2=  .876744 lx= 12.51404 if=  66 il= 133 6/3/2020   n=  67 now=   36829 end=     272131     28615     78237 U=    66.62 T=  187.1 p1= 638.9 p2=    13.5 ed=   344 12/31/2020  x1=  66. x2= 133. y1=  1.82 y2=   .81     
GP: Confirmed Egypt 6/3/2020        133   36829    -       28615    78237     5   344 12/31/2020
AAA2     1 Egypt Confirmed cc1=  .997922 cc2=  .875753 lx= 12.51404 if=  67 il= 133 6/3/2020   n=  66 now=   36829 end=     272131     28615     78237 U=    66.22 T=  186.8 p1= 638.9 p2=    13.5 ed=   343 12/30/2020  x1=  67. x2= 133. y1=  1.81 y2=   .81     
GP: Confirmed Egypt 6/3/2020        133   36829    -       28615    78237     5   343 12/30/2020
AAA2     1 Egypt Confirmed cc1=  .997831 cc2=  .874740 lx= 12.51404 if=  68 il= 133 6/3/2020   n=  65 now=   36829 end=     272131     28615     78237 U=    66.03 T=  186.6 p1= 638.9 p2=    13.5 ed=   342 12/29/2020  x1=  68. x2= 133. y1=  1.80 y2=   .81     
GP: Confirmed Egypt 6/3/2020        133   36829    -       28615    78237     5   342 12/29/2020
AAA2     1 Egypt Confirmed cc1=  .997740 cc2=  .873705 lx= 12.51404 if=  69 il= 133 6/3/2020   n=  64 now=   36829 end=     272131     28615     78237 U=    65.90 T=  186.5 p1= 638.9 p2=    13.5 ed=   342 12/29/2020  x1=  69. x2= 133. y1=  1.78 y2=   .81     
