TEST last_day=  735 method= last 
MH:     0 Country_Region                                            142 Case_Typ         nCases nDeaths 1/23/20 1/24/20 1/25/20  6/7/20  6/8/20  6/9/20
ML aaa nday1  139 6/9/2020        3333.00000        8.11163
TAB:  US_Texas_Bexar Confirmed Date   Day     Real      MAX  Predict    Count      Min      Max      Med
AAA2     1 US_Texas_Bexar Deaths    cc1=  .987836 cc2=  .783712 lx=  5.18671 if= 115 il= 138 6/8/2020   n=  23 now=      78 end=        178        78        79 U=    94.19 T=  120.5 p1= 128.2 p2=    43.8 ed=   342 12/29/2020  x1= 115. x2= 138. y1=   .06 y2=  -.19     
GP: Deaths    US_Texas_Bexar 6/8/2020        138      78      178      78       79     3   342 12/29/2020
AAA2     1 US_Texas_Bexar Deaths    cc1=  .990042 cc2=  .781527 lx=  4.83671 if= 116 il= 138 6/8/2020   n=  22 now=      78 end=        126        78        79 U=    56.28 T=   96.7 p1=  61.5 p2=    61.9 ed=   229 9/7/2020    x1= 116. x2= 138. y1=  -.34 y2=  -.73     
GP: Deaths    US_Texas_Bexar 6/8/2020        138      78      126      78       79     3   229 9/7/2020  
AAA2     1 US_Texas_Bexar Deaths    cc1=  .991476 cc2=  .778276 lx=  4.68671 if= 117 il= 138 6/8/2020   n=  21 now=      78 end=        108        78        79 U=    39.77 T=   93.9 p1=  38.5 p2=    72.2 ed=   187 7/27/2020   x1= 117. x2= 138. y1=  -.58 y2= -1.11     
GP: Deaths    US_Texas_Bexar 6/8/2020        138      78      108      78       79     3   187 7/27/2020 
AAA2     1 US_Texas_Bexar Deaths    cc1=  .991986 cc2=  .773769 lx=  4.60671 if= 118 il= 138 6/8/2020   n=  20 now=      78 end=        100        78        79 U=    30.70 T=   95.4 p1=  28.2 p2=    78.0 ed=   167 7/7/2020    x1= 118. x2= 138. y1=  -.73 y2= -1.39     
GP: Deaths    US_Texas_Bexar 6/8/2020        138      78      100      78       79     3   167 7/7/2020  
AAA2     1 US_Texas_Bexar Deaths    cc1=  .991466 cc2=  .767859 lx=  4.56671 if= 119 il= 138 6/8/2020   n=  19 now=      78 end=         96        78        79 U=    25.72 T=   97.9 p1=  23.1 p2=    81.2 ed=   158 6/28/2020   x1= 119. x2= 138. y1=  -.82 y2= -1.56     
GP: Deaths    US_Texas_Bexar 6/8/2020        138      78       96      78       79     3   158 6/28/2020 
AAA2     1 US_Texas_Bexar Deaths    cc1=  .990066 cc2=  .760650 lx=  4.55671 if= 120 il= 138 6/8/2020   n=  18 now=      78 end=         95        78        79 U=    24.78 T=   98.1 p1=  21.8 p2=    82.1 ed=   156 6/26/2020   x1= 120. x2= 138. y1=  -.88 y2= -1.61     
GP: Deaths    US_Texas_Bexar 6/8/2020        138      78       95      78       79     3   156 6/26/2020 
AAA2     1 US_Texas_Bexar Deaths    cc1=  .988312 cc2=  .752610 lx=  4.54671 if= 121 il= 138 6/8/2020   n=  17 now=      78 end=         94        78        79 U=    23.83 T=   98.4 p1=  20.5 p2=    83.0 ed=   154 6/24/2020   x1= 121. x2= 138. y1=  -.95 y2= -1.66     
GP: Deaths    US_Texas_Bexar 6/8/2020        138      78       94      78       79     3   154 6/24/2020 
AAA2     1 US_Texas_Bexar Deaths    cc1=  .986106 cc2=  .743570 lx=  4.54671 if= 122 il= 138 6/8/2020   n=  16 now=      78 end=         94        78        79 U=    25.36 T=   95.9 p1=  20.5 p2=    83.0 ed=   155 6/25/2020   x1= 122. x2= 138. y1= -1.03 y2= -1.66     
GP: Deaths    US_Texas_Bexar 6/8/2020        138      78       94      78       79     3   155 6/25/2020 
AAA1     1 US_Texas_Bexar Deaths    cc1=  .985605 cc2=  .735605 lx=  4.35671 if= 123 il= 138 6/8/2020   n=  15 now=      78 end=         78        78        79 U=    -6.04 T=   95.7 p1=    .0 p2=   100.0 ed=   138 6/8/2020    x1= 123. x2= 138. y1= -1.79 y2=   .69 BEST
AAA2     1 US_Texas_Bexar Deaths    cc1=  .985605 cc2=  .735605 lx=  4.35671 if= 123 il= 138 6/8/2020   n=  15 now=      78 end=         78        78        79 U=    -6.04 T=   95.7 p1=    .0 p2=   100.0 ed=   138 6/8/2020    x1= 123. x2= 138. y1= -1.79 y2=   .69 BEST
GP: Deaths    US_Texas_Bexar 6/8/2020        138      78       78      78       79     3   138 6/8/2020  
AAA1     1 US_Texas_Bexar Deaths    cc1=  .983656 cc2=  .725457 lx=  4.35671 if= 124 il= 138 6/8/2020   n=  14 now=      78 end=         78        78        79 U=    -5.64 T=   95.7 p1=    .0 p2=   100.0 ed=   138 6/8/2020    x1= 124. x2= 138. y1= -1.79 y2=   .69 BEST
AAA2     1 US_Texas_Bexar Deaths    cc1=  .983656 cc2=  .725457 lx=  4.35671 if= 124 il= 138 6/8/2020   n=  14 now=      78 end=         78        78        79 U=    -5.64 T=   95.7 p1=    .0 p2=   100.0 ed=   138 6/8/2020    x1= 124. x2= 138. y1= -1.79 y2=   .69 BEST
GP: Deaths    US_Texas_Bexar 6/8/2020        138      78       78      78       79     3   138 6/8/2020  
AAA2     1 US_Texas_Bexar Deaths    cc1=  .980713 cc2=  .713452 lx=  4.82671 if= 125 il= 138 6/8/2020   n=  13 now=      78 end=        124        78        79 U=    56.09 T=   95.7 p1=  59.0 p2=    62.9 ed=   228 9/6/2020    x1= 125. x2= 138. y1=  -.52 y2=  -.76     
GP: Deaths    US_Texas_Bexar 6/8/2020        138      78      124      78       79     3   228 9/6/2020  
AAA1     1 US_Texas_Bexar Deaths    cc1=  .976720 cc2=  .699370 lx=  4.35671 if= 126 il= 138 6/8/2020   n=  12 now=      78 end=         78        78        79 U=    -4.30 T=  304.0 p1=    .0 p2=   100.0 ed=   138 6/8/2020    x1= 126. x2= 138. y1= -2.10 y2=   .69 BEST
AAA2     1 US_Texas_Bexar Deaths    cc1=  .976720 cc2=  .699370 lx=  4.35671 if= 126 il= 138 6/8/2020   n=  12 now=      78 end=         78        78        79 U=    -4.30 T=  304.0 p1=    .0 p2=   100.0 ed=   138 6/8/2020    x1= 126. x2= 138. y1= -2.10 y2=   .69 BEST
GP: Deaths    US_Texas_Bexar 6/8/2020        138      78       78      78       79     3   138 6/8/2020  
AAA2     1 US_Texas_Bexar Deaths    cc1=  .971744 cc2=  .683069 lx=  6.35671 if= 127 il= 138 6/8/2020   n=  11 now=      78 end=        576        78        79 U=   239.43 T=  304.0 p1= 638.5 p2=    13.5 ed=   999 undefine    x1= 127. x2= 138. y1=   .74 y2=   .69     
GP: Deaths    US_Texas_Bexar 6/8/2020        138      78    -          78       79     3   999 undefine  
AAA2     1 US_Texas_Bexar Deaths    cc1=  .953713 cc2=  .637486 lx=  6.35671 if= 129 il= 138 6/8/2020   n=   9 now=      78 end=        576        78        79 U=   229.35 T=  297.0 p1= 638.5 p2=    13.5 ed=   999 undefine    x1= 129. x2= 138. y1=   .73 y2=   .69     
GP: Deaths    US_Texas_Bexar 6/8/2020        138      78    -          78       79     3   999 undefine  
AAA2     1 US_Texas_Bexar Deaths    cc1=  .935939 cc2=  .602606 lx=  6.35671 if= 130 il= 138 6/8/2020   n=   8 now=      78 end=        576        78        79 U=   245.49 T=  308.2 p1= 638.5 p2=    13.5 ed=   999 undefine    x1= 130. x2= 138. y1=   .73 y2=   .69     
GP: Deaths    US_Texas_Bexar 6/8/2020        138      78    -          78       79     3   999 undefine  
AAA2     1 US_Texas_Bexar Deaths    cc1=  .907491 cc2=  .553938 lx=  6.35671 if= 131 il= 138 6/8/2020   n=   7 now=      78 end=        576        78        79 U=   269.42 T=  324.8 p1= 638.5 p2=    13.5 ed=   999 undefine    x1= 131. x2= 138. y1=   .72 y2=   .69     
GP: Deaths    US_Texas_Bexar 6/8/2020        138      78    -          78       79     3   999 undefine  
AAA2     1 US_Texas_Bexar Deaths    cc1=  .991844 cc2=  .865856 lx=  4.63671 if=  77 il= 139 6/9/2020   n=  62 now=      78 end=        103        78        79 U=    33.87 T=   95.9 p1=  32.1 p2=    75.7 ed=   175 7/15/2020   x1=  77. x2= 139. y1=   .56 y2= -1.27     
GP: Deaths    US_Texas_Bexar 6/9/2020        139      78      103      78       79     5   175 7/15/2020 
AAA2     1 US_Texas_Bexar Deaths    cc1=  .992630 cc2=  .865630 lx=  4.67671 if=  78 il= 139 6/9/2020   n=  61 now=      78 end=        107        78        79 U=    36.77 T=   97.1 p1=  37.2 p2=    72.9 ed=   183 7/23/2020   x1=  78. x2= 139. y1=   .52 y2= -1.14     
GP: Deaths    US_Texas_Bexar 6/9/2020        139      78      107      78       79     5   183 7/23/2020 
AAA2     1 US_Texas_Bexar Deaths    cc1=  .993490 cc2=  .865453 lx=  4.71671 if=  79 il= 139 6/9/2020   n=  60 now=      78 end=        111        78        79 U=    39.80 T=   98.3 p1=  42.3 p2=    70.3 ed=   192 8/1/2020    x1=  79. x2= 139. y1=   .49 y2= -1.02     
GP: Deaths    US_Texas_Bexar 6/9/2020        139      78      111      78       79     5   192 8/1/2020  
AAA2     1 US_Texas_Bexar Deaths    cc1=  .994455 cc2=  .865355 lx=  4.78671 if=  80 il= 139 6/9/2020   n=  59 now=      78 end=        119        78        79 U=    44.72 T=  101.3 p1=  52.6 p2=    65.5 ed=   206 8/15/2020   x1=  80. x2= 139. y1=   .48 y2=  -.84     
GP: Deaths    US_Texas_Bexar 6/9/2020        139      78      119      78       79     5   206 8/15/2020 
AAA2     1 US_Texas_Bexar Deaths    cc1=  .995567 cc2=  .865378 lx=  4.88671 if=  81 il= 139 6/9/2020   n=  58 now=      78 end=        132        78        79 U=    52.77 T=  105.5 p1=  69.2 p2=    59.1 ed=   230 9/8/2020    x1=  81. x2= 139. y1=   .46 y2=  -.63     
GP: Deaths    US_Texas_Bexar 6/9/2020        139      78      132      78       79     5   230 9/8/2020  
AAA2     1 US_Texas_Bexar Deaths    cc1=  .996276 cc2=  .864970 lx=  5.00671 if=  82 il= 139 6/9/2020   n=  57 now=      78 end=        149        78        79 U=    63.04 T=  111.8 p1=  91.0 p2=    52.3 ed=   260 10/8/2020   x1=  82. x2= 139. y1=   .47 y2=  -.43     
GP: Deaths    US_Texas_Bexar 6/9/2020        139      78      149      78       79     5   260 10/8/2020 
AAA2     1 US_Texas_Bexar Deaths    cc1=  .996490 cc2=  .864037 lx=  5.10671 if=  83 il= 139 6/9/2020   n=  56 now=      78 end=        165        78        79 U=    73.29 T=  117.9 p1= 111.5 p2=    47.3 ed=   290 11/7/2020   x1=  83. x2= 139. y1=   .48 y2=  -.29     
GP: Deaths    US_Texas_Bexar 6/9/2020        139      78      165      78       79     5   290 11/7/2020 
AAA2     1 US_Texas_Bexar Deaths    cc1=  .996331 cc2=  .862700 lx=  5.13671 if=  84 il= 139 6/9/2020   n=  55 now=      78 end=        170        78        79 U=    74.00 T=  120.6 p1= 117.9 p2=    45.9 ed=   295 11/12/2020  x1=  84. x2= 139. y1=   .49 y2=  -.25     
GP: Deaths    US_Texas_Bexar 6/9/2020        139      78      170      78       79     5   295 11/12/2020
AAA2     1 US_Texas_Bexar Deaths    cc1=  .996317 cc2=  .861477 lx=  5.22671 if=  85 il= 139 6/9/2020   n=  54 now=      78 end=        186        78        79 U=    87.23 T=  126.9 p1= 138.5 p2=    41.9 ed=   332 12/19/2020  x1=  85. x2= 139. y1=   .48 y2=  -.14     
GP: Deaths    US_Texas_Bexar 6/9/2020        139      78      186      78       79     5   332 12/19/2020
AAA2     1 US_Texas_Bexar Deaths    cc1=  .996267 cc2=  .860184 lx=  5.16671 if=  86 il= 139 6/9/2020   n=  53 now=      78 end=        175        78        79 U=    81.20 T=  121.9 p1= 124.4 p2=    44.6 ed=   313 11/30/2020  x1=  86. x2= 139. y1=   .44 y2=  -.21     
GP: Deaths    US_Texas_Bexar 6/9/2020        139      78      175      78       79     5   313 11/30/2020
AAA2     1 US_Texas_Bexar Deaths    cc1=  .996115 cc2=  .858755 lx=  5.12671 if=  87 il= 139 6/9/2020   n=  52 now=      78 end=        168        78        79 U=    76.78 T=  118.9 p1= 115.4 p2=    46.4 ed=   300 11/17/2020  x1=  87. x2= 139. y1=   .42 y2=  -.26     
GP: Deaths    US_Texas_Bexar 6/9/2020        139      78      168      78       79     5   300 11/17/2020
AAA2     1 US_Texas_Bexar Deaths    cc1=  .995892 cc2=  .857217 lx=  5.11671 if=  88 il= 139 6/9/2020   n=  51 now=      78 end=        166        78        79 U=    76.59 T=  118.0 p1= 112.8 p2=    47.0 ed=   298 11/15/2020  x1=  88. x2= 139. y1=   .39 y2=  -.27     
GP: Deaths    US_Texas_Bexar 6/9/2020        139      78      166      78       79     5   298 11/15/2020
AAA2     1 US_Texas_Bexar Deaths    cc1=  .995671 cc2=  .855643 lx=  5.09671 if=  89 il= 139 6/9/2020   n=  50 now=      78 end=        163        78        79 U=    75.65 T=  116.2 p1= 109.0 p2=    47.9 ed=   294 11/11/2020  x1=  89. x2= 139. y1=   .36 y2=  -.30     
GP: Deaths    US_Texas_Bexar 6/9/2020        139      78      163      78       79     5   294 11/11/2020
AAA2     1 US_Texas_Bexar Deaths    cc1=  .995471 cc2=  .854049 lx=  5.05671 if=  90 il= 139 6/9/2020   n=  49 now=      78 end=        157        78        79 U=    71.20 T=  113.6 p1= 101.3 p2=    49.7 ed=   281 10/29/2020  x1=  90. x2= 139. y1=   .33 y2=  -.36     
GP: Deaths    US_Texas_Bexar 6/9/2020        139      78      157      78       79     5   281 10/29/2020
AAA2     1 US_Texas_Bexar Deaths    cc1=  .995191 cc2=  .852333 lx=  5.04671 if=  91 il= 139 6/9/2020   n=  48 now=      78 end=        155        78        79 U=    69.02 T=  113.4 p1=  98.7 p2=    50.3 ed=   276 10/24/2020  x1=  91. x2= 139. y1=   .32 y2=  -.37     
GP: Deaths    US_Texas_Bexar 6/9/2020        139      78      155      78       79     5   276 10/24/2020
AAA2     1 US_Texas_Bexar Deaths    cc1=  .994916 cc2=  .850578 lx=  5.08671 if=  92 il= 139 6/9/2020   n=  47 now=      78 end=        161        78        79 U=    78.79 T=  114.2 p1= 106.4 p2=    48.4 ed=   300 11/17/2020  x1=  92. x2= 139. y1=   .28 y2=  -.31     
GP: Deaths    US_Texas_Bexar 6/9/2020        139      78      161      78       79     5   300 11/17/2020
AAA2     1 US_Texas_Bexar Deaths    cc1=  .995201 cc2=  .849336 lx=  5.00671 if=  93 il= 139 6/9/2020   n=  46 now=      78 end=        149        78        79 U=    70.73 T=  108.5 p1=  91.0 p2=    52.3 ed=   275 10/23/2020  x1=  93. x2= 139. y1=   .22 y2=  -.43     
GP: Deaths    US_Texas_Bexar 6/9/2020        139      78      149      78       79     5   275 10/23/2020
AAA2     1 US_Texas_Bexar Deaths    cc1=  .995301 cc2=  .847859 lx=  4.94671 if=  94 il= 139 6/9/2020   n=  45 now=      78 end=        140        78        79 U=    64.49 T=  105.0 p1=  79.5 p2=    55.7 ed=   257 10/5/2020   x1=  94. x2= 139. y1=   .17 y2=  -.53     
GP: Deaths    US_Texas_Bexar 6/9/2020        139      78      140      78       79     5   257 10/5/2020 
AAA2     1 US_Texas_Bexar Deaths    cc1=  .995219 cc2=  .846148 lx=  4.90671 if=  95 il= 139 6/9/2020   n=  44 now=      78 end=        135        78        79 U=    59.97 T=  103.1 p1=  73.1 p2=    57.8 ed=   244 9/22/2020   x1=  95. x2= 139. y1=   .14 y2=  -.60     
GP: Deaths    US_Texas_Bexar 6/9/2020        139      78      135      78       79     5   244 9/22/2020 
AAA2     1 US_Texas_Bexar Deaths    cc1=  .994974 cc2=  .844219 lx=  4.87671 if=  96 il= 139 6/9/2020   n=  43 now=      78 end=        131        78        79 U=    56.34 T=  102.2 p1=  67.9 p2=    59.5 ed=   235 9/13/2020   x1=  96. x2= 139. y1=   .11 y2=  -.65     
GP: Deaths    US_Texas_Bexar 6/9/2020        139      78      131      78       79     5   235 9/13/2020 
AAA2     1 US_Texas_Bexar Deaths    cc1=  .994619 cc2=  .842120 lx=  4.86671 if=  97 il= 139 6/9/2020   n=  42 now=      78 end=        129        78        79 U=    55.80 T=  101.4 p1=  65.4 p2=    60.5 ed=   233 9/11/2020   x1=  97. x2= 139. y1=   .08 y2=  -.67     
GP: Deaths    US_Texas_Bexar 6/9/2020        139      78      129      78       79     5   233 9/11/2020 
AAA2     1 US_Texas_Bexar Deaths    cc1=  .994237 cc2=  .839934 lx=  4.85671 if=  98 il= 139 6/9/2020   n=  41 now=      78 end=        128        78        79 U=    53.72 T=  101.8 p1=  64.1 p2=    60.9 ed=   228 9/6/2020    x1=  98. x2= 139. y1=   .07 y2=  -.69     
GP: Deaths    US_Texas_Bexar 6/9/2020        139      78      128      78       79     5   228 9/6/2020  
AAA2     1 US_Texas_Bexar Deaths    cc1=  .993838 cc2=  .837664 lx=  4.87671 if=  99 il= 139 6/9/2020   n=  40 now=      78 end=        131        78        79 U=    60.66 T=   99.3 p1=  67.9 p2=    59.5 ed=   242 9/20/2020   x1=  99. x2= 139. y1=   .01 y2=  -.65     
GP: Deaths    US_Texas_Bexar 6/9/2020        139      78      131      78       79     5   242 9/20/2020 
AAA2     1 US_Texas_Bexar Deaths    cc1=  .994158 cc2=  .836044 lx=  4.82671 if= 100 il= 139 6/9/2020   n=  39 now=      78 end=        124        78        79 U=    54.97 T=   97.5 p1=  59.0 p2=    62.9 ed=   227 9/5/2020    x1= 100. x2= 139. y1=  -.05 y2=  -.76     
GP: Deaths    US_Texas_Bexar 6/9/2020        139      78      124      78       79     5   227 9/5/2020  
AAA2     1 US_Texas_Bexar Deaths    cc1=  .994207 cc2=  .834079 lx=  4.77671 if= 101 il= 139 6/9/2020   n=  38 now=      78 end=        118        78        79 U=    49.46 T=   96.1 p1=  51.3 p2=    66.1 ed=   212 8/21/2020   x1= 101. x2= 139. y1=  -.10 y2=  -.87     
GP: Deaths    US_Texas_Bexar 6/9/2020        139      78      118      78       79     5   212 8/21/2020 
AAA2     1 US_Texas_Bexar Deaths    cc1=  .993990 cc2=  .831768 lx=  4.75671 if= 102 il= 139 6/9/2020   n=  37 now=      78 end=        116        78        79 U=    46.56 T=   96.3 p1=  48.7 p2=    67.2 ed=   206 8/15/2020   x1= 102. x2= 139. y1=  -.12 y2=  -.92     
GP: Deaths    US_Texas_Bexar 6/9/2020        139      78      116      78       79     5   206 8/15/2020 
AAA2     1 US_Texas_Bexar Deaths    cc1=  .993548 cc2=  .829149 lx=  4.73671 if= 103 il= 139 6/9/2020   n=  36 now=      78 end=        114        78        79 U=    43.73 T=   96.7 p1=  46.2 p2=    68.4 ed=   199 8/8/2020    x1= 103. x2= 139. y1=  -.14 y2=  -.97     
GP: Deaths    US_Texas_Bexar 6/9/2020        139      78      114      78       79     5   199 8/8/2020  
AAA2     1 US_Texas_Bexar Deaths    cc1=  .993001 cc2=  .826334 lx=  4.74671 if= 104 il= 139 6/9/2020   n=  35 now=      78 end=        115        78        79 U=    43.28 T=   98.2 p1=  47.4 p2=    67.8 ed=   200 8/9/2020    x1= 104. x2= 139. y1=  -.13 y2=  -.94     
GP: Deaths    US_Texas_Bexar 6/9/2020        139      78      115      78       79     5   200 8/9/2020  
AAA2     1 US_Texas_Bexar Deaths    cc1=  .992694 cc2=  .823663 lx=  4.79671 if= 105 il= 139 6/9/2020   n=  34 now=      78 end=        121        78        79 U=    45.73 T=  101.5 p1=  55.1 p2=    64.5 ed=   209 8/18/2020   x1= 105. x2= 139. y1=  -.08 y2=  -.82     
GP: Deaths    US_Texas_Bexar 6/9/2020        139      78      121      78       79     5   209 8/18/2020 
AAA2     1 US_Texas_Bexar Deaths    cc1=  .993959 cc2=  .822460 lx=  5.24671 if= 106 il= 139 6/9/2020   n=  33 now=      78 end=        189        78        79 U=    91.52 T=  128.3 p1= 142.3 p2=    41.3 ed=   344 12/31/2020  x1= 106. x2= 139. y1=   .24 y2=  -.12     
GP: Deaths    US_Texas_Bexar 6/9/2020        139      78      189      78       79     5   344 12/31/2020
AAA2     1 US_Texas_Bexar Deaths    cc1=  .993453 cc2=  .819375 lx=  5.15671 if= 107 il= 139 6/9/2020   n=  32 now=      78 end=        173        78        79 U=    84.61 T=  120.1 p1= 121.8 p2=    45.1 ed=   319 12/6/2020   x1= 107. x2= 139. y1=   .16 y2=  -.22     
GP: Deaths    US_Texas_Bexar 6/9/2020        139      78      173      78       79     5   319 12/6/2020 
AAA2     1 US_Texas_Bexar Deaths    cc1=  .993007 cc2=  .816231 lx=  5.04671 if= 108 il= 139 6/9/2020   n=  31 now=      78 end=        155        78        79 U=    72.57 T=  112.1 p1=  98.7 p2=    50.3 ed=   283 10/31/2020  x1= 108. x2= 139. y1=   .06 y2=  -.37     
GP: Deaths    US_Texas_Bexar 6/9/2020        139      78      155      78       79     5   283 10/31/2020
AAA2     1 US_Texas_Bexar Deaths    cc1=  .992311 cc2=  .812706 lx=  5.01671 if= 109 il= 139 6/9/2020   n=  30 now=      78 end=        150        78        79 U=    73.74 T=  108.4 p1=  92.3 p2=    52.0 ed=   282 10/30/2020  x1= 109. x2= 139. y1=  -.01 y2=  -.42     
GP: Deaths    US_Texas_Bexar 6/9/2020        139      78      150      78       79     5   282 10/30/2020
AAA2     1 US_Texas_Bexar Deaths    cc1=  .992150 cc2=  .809576 lx=  4.88671 if= 110 il= 139 6/9/2020   n=  29 now=      78 end=        132        78        79 U=    59.72 T=  101.1 p1=  69.2 p2=    59.1 ed=   242 9/20/2020   x1= 110. x2= 139. y1=  -.15 y2=  -.63     
GP: Deaths    US_Texas_Bexar 6/9/2020        139      78      132      78       79     5   242 9/20/2020 
AAA2     1 US_Texas_Bexar Deaths    cc1=  .991548 cc2=  .805852 lx=  4.81671 if= 111 il= 139 6/9/2020   n=  28 now=      78 end=        123        78        79 U=    51.61 T=   98.9 p1=  57.7 p2=    63.4 ed=   220 8/29/2020   x1= 111. x2= 139. y1=  -.23 y2=  -.78     
