TEST last_day=  735 method= last 
MH:     0 Country_Region                                            142 Case_Typ         nCases nDeaths 1/23/20 1/24/20 1/25/20  6/7/20  6/8/20  6/9/20
ML aaa nday1  139 6/9/2020        4259.00000        8.35679
TAB:  Congo_Kinshasa Confirmed Date   Day     Real      MAX  Predict    Count      Min      Max      Med
AAA2     1 Congo_Kinshasa Deaths    cc1=  .978270 cc2=  .760048 lx=  3.06781 if=  62 il=  82 4/13/2020  n=  20 now=      90 end=         21        20        21 U=     5.77 T=   67.0 p1= -76.7 p2=   428.6 ed=    80 4/11/2020   x1=  62. x2=  82. y1=   .87 y2= -2.60 BEST
GP: Deaths    Congo_Kinshasa 4/13/2020        82      90       21      20       21    13    80 4/11/2020 
AAA1     1 Congo_Kinshasa Deaths    cc1=  .974380 cc2=  .744964 lx=  3.04981 if=  64 il=  82 4/13/2020  n=  18 now=      90 end=         21        20        21 U=     5.02 T=   67.4 p1= -76.7 p2=   428.6 ed=    79 4/10/2020   x1=  64. x2=  82. y1=   .67 y2= -2.92 BEST
AAA2     1 Congo_Kinshasa Deaths    cc1=  .974380 cc2=  .744964 lx=  3.04981 if=  64 il=  82 4/13/2020  n=  18 now=      90 end=         21        20        21 U=     5.02 T=   67.4 p1= -76.7 p2=   428.6 ed=    79 4/10/2020   x1=  64. x2=  82. y1=   .67 y2= -2.92 BEST
GP: Deaths    Congo_Kinshasa 4/13/2020        82      90       21      20       21    13    79 4/10/2020 
AAA1     1 Congo_Kinshasa Deaths    cc1=  .971335 cc2=  .735633 lx=  3.03981 if=  65 il=  82 4/13/2020  n=  17 now=      90 end=         20        20        21 U=     4.49 T=   68.0 p1= -77.8 p2=   450.0 ed=    78 4/9/2020    x1=  65. x2=  82. y1=   .66 y2= -3.12 BEST
AAA2     1 Congo_Kinshasa Deaths    cc1=  .971365 cc2=  .735633 lx=  3.04281 if=  65 il=  82 4/13/2020  n=  17 now=      90 end=         20        20        21 U=     4.49 T=   68.0 p1= -77.8 p2=   450.0 ed=    78 4/9/2020    x1=  65. x2=  82. y1=   .66 y2= -3.12 BEST
GP: Deaths    Congo_Kinshasa 4/13/2020        82      90       20      20       21    13    78 4/9/2020  
AAA1     1 Congo_Kinshasa Deaths    cc1=  .966179 cc2=  .723644 lx=  3.03981 if=  66 il=  82 4/13/2020  n=  16 now=      90 end=         20        20        21 U=     4.79 T=   67.1 p1= -77.8 p2=   450.0 ed=    78 4/9/2020    x1=  66. x2=  82. y1=   .22 y2= -3.12 BEST
AAA2     1 Congo_Kinshasa Deaths    cc1=  .966179 cc2=  .723644 lx=  3.03981 if=  66 il=  82 4/13/2020  n=  16 now=      90 end=         20        20        21 U=     4.79 T=   67.1 p1= -77.8 p2=   450.0 ed=    78 4/9/2020    x1=  66. x2=  82. y1=   .22 y2= -3.12 BEST
GP: Deaths    Congo_Kinshasa 4/13/2020        82      90       20      20       21    13    78 4/9/2020  
AAA1     1 Congo_Kinshasa Deaths    cc1=  .962557 cc2=  .712557 lx=  3.02981 if=  67 il=  82 4/13/2020  n=  15 now=      90 end=         20        20        21 U=     4.18 T=   67.9 p1= -77.8 p2=   450.0 ed=    77 4/8/2020    x1=  67. x2=  82. y1=   .21 y2= -3.38 BEST
AAA2     1 Congo_Kinshasa Deaths    cc1=  .962619 cc2=  .712557 lx=  3.03281 if=  67 il=  82 4/13/2020  n=  15 now=      90 end=         20        20        21 U=     4.18 T=   67.9 p1= -77.8 p2=   450.0 ed=    77 4/8/2020    x1=  67. x2=  82. y1=   .21 y2= -3.38 BEST
GP: Deaths    Congo_Kinshasa 4/13/2020        82      90       20      20       21    13    77 4/8/2020  
AAA1     1 Congo_Kinshasa Deaths    cc1=  .955653 cc2=  .697455 lx=  3.02981 if=  68 il=  82 4/13/2020  n=  14 now=      90 end=         20        20        21 U=     4.21 T=   67.8 p1= -77.8 p2=   450.0 ed=    77 4/8/2020    x1=  68. x2=  82. y1=  -.05 y2= -3.38 BEST
AAA2     1 Congo_Kinshasa Deaths    cc1=  .955665 cc2=  .697455 lx=  3.02881 if=  68 il=  82 4/13/2020  n=  14 now=      90 end=         20        20        21 U=     4.21 T=   67.8 p1= -77.8 p2=   450.0 ed=    77 4/8/2020    x1=  68. x2=  82. y1=  -.05 y2= -3.38 BEST
GP: Deaths    Congo_Kinshasa 4/13/2020        82      90       20      20       21    13    77 4/8/2020  
AAA1     1 Congo_Kinshasa Deaths    cc1=  .947529 cc2=  .680268 lx=  3.01981 if=  69 il=  82 4/13/2020  n=  13 now=      90 end=         20        20        21 U=     3.55 T=   68.8 p1= -77.8 p2=   450.0 ed=    77 4/8/2020    x1=  69. x2=  82. y1=  -.06 y2= -3.73 BEST
AAA2     1 Congo_Kinshasa Deaths    cc1=  .947700 cc2=  .680268 lx=  3.02381 if=  69 il=  82 4/13/2020  n=  13 now=      90 end=         20        20        21 U=     3.55 T=   68.8 p1= -77.8 p2=   450.0 ed=    77 4/8/2020    x1=  69. x2=  82. y1=  -.06 y2= -3.73 BEST
GP: Deaths    Congo_Kinshasa 4/13/2020        82      90       20      20       21    13    77 4/8/2020  
AAA1     1 Congo_Kinshasa Deaths    cc1=  .934432 cc2=  .657082 lx=  3.01981 if=  70 il=  82 4/13/2020  n=  12 now=      90 end=         20        20        21 U=     3.40 T=   69.3 p1= -77.8 p2=   450.0 ed=    77 4/8/2020    x1=  70. x2=  82. y1=  -.20 y2= -3.73 BEST
AAA2     1 Congo_Kinshasa Deaths    cc1=  .934462 cc2=  .657082 lx=  3.02181 if=  70 il=  82 4/13/2020  n=  12 now=      90 end=         20        20        21 U=     3.40 T=   69.3 p1= -77.8 p2=   450.0 ed=    77 4/8/2020    x1=  70. x2=  82. y1=  -.20 y2= -3.73 BEST
GP: Deaths    Congo_Kinshasa 4/13/2020        82      90       20      20       21    13    77 4/8/2020  
AAA1     1 Congo_Kinshasa Deaths    cc1=  .915831 cc2=  .627156 lx=  3.02981 if=  71 il=  82 4/13/2020  n=  11 now=      90 end=         20        20        21 U=     4.21 T=   67.8 p1= -77.8 p2=   450.0 ed=    77 4/8/2020    x1=  71. x2=  82. y1=  -.77 y2= -3.38 BEST
AAA2     1 Congo_Kinshasa Deaths    cc1=  .916056 cc2=  .627156 lx=  3.02481 if=  71 il=  82 4/13/2020  n=  11 now=      90 end=         20        20        21 U=     4.21 T=   67.8 p1= -77.8 p2=   450.0 ed=    77 4/8/2020    x1=  71. x2=  82. y1=  -.77 y2= -3.38 BEST
GP: Deaths    Congo_Kinshasa 4/13/2020        82      90       20      20       21    13    77 4/8/2020  
AAA1     1 Congo_Kinshasa Deaths    cc1=  .891710 cc2=  .590199 lx=  3.01981 if=  72 il=  82 4/13/2020  n=  10 now=      90 end=         20        20        21 U=     3.40 T=   69.3 p1= -77.8 p2=   450.0 ed=    77 4/8/2020    x1=  72. x2=  82. y1=  -.79 y2= -3.73 BEST
AAA2     1 Congo_Kinshasa Deaths    cc1=  .891882 cc2=  .590199 lx=  3.01581 if=  72 il=  82 4/13/2020  n=  10 now=      90 end=         20        20        21 U=     3.40 T=   69.3 p1= -77.8 p2=   450.0 ed=    77 4/8/2020    x1=  72. x2=  82. y1=  -.79 y2= -3.73 BEST
GP: Deaths    Congo_Kinshasa 4/13/2020        82      90       20      20       21    13    77 4/8/2020  
AAA2     1 Congo_Kinshasa Deaths    cc1=  .852803 cc2=  .536575 lx=  6.48981 if=  73 il=  82 4/13/2020  n=   9 now=      90 end=        658        20        21 U=   302.95 T=  461.0 p1= 631.1 p2=    13.7 ed=   999 undefine    x1=  73. x2=  82. y1=  1.28 y2=  1.25     
GP: Deaths    Congo_Kinshasa 4/13/2020        82      90    -          20       21    13   999 undefine  
AAA2     1 Congo_Kinshasa Deaths    cc1=  .866025 cc2=  .532692 lx=  6.36981 if=  74 il=  82 4/13/2020  n=   8 now=      90 end=        583        20        21 U=   260.17 T=  398.4 p1= 547.8 p2=    15.4 ed=   999 undefine    x1=  74. x2=  82. y1=  1.25 y2=  1.22     
GP: Deaths    Congo_Kinshasa 4/13/2020        82      90    -          20       21    13   999 undefine  
AAA2     1 Congo_Kinshasa Deaths    cc1=  .872872 cc2=  .519318 lx=  6.36981 if=  75 il=  82 4/13/2020  n=   7 now=      90 end=        583        20        21 U=   227.65 T=  358.9 p1= 547.8 p2=    15.4 ed=   999 undefine    x1=  75. x2=  82. y1=  1.25 y2=  1.22     
GP: Deaths    Congo_Kinshasa 4/13/2020        82      90    -          20       21    13   999 undefine  
AAA2     1 Congo_Kinshasa Deaths    cc1=  .980347 cc2=  .780347 lx=  3.08981 if=  59 il=  83 4/14/2020  n=  24 now=      90 end=         21        20        19 U=     6.87 T=   66.8 p1= -76.7 p2=   428.6 ed=    82 4/13/2020   x1=  59. x2=  83. y1=  1.13 y2= -2.36     
GP: Deaths    Congo_Kinshasa 4/14/2020        83      90       21      20       19     9    82 4/13/2020 
AAA2     1 Congo_Kinshasa Deaths    cc1=  .980551 cc2=  .776427 lx=  3.06981 if=  60 il=  83 4/14/2020  n=  23 now=      90 end=         21        20        19 U=     6.18 T=   66.9 p1= -76.7 p2=   428.6 ed=    81 4/12/2020   x1=  60. x2=  83. y1=  1.12 y2= -2.60     
GP: Deaths    Congo_Kinshasa 4/14/2020        83      90       21      20       19     9    81 4/12/2020 
AAA2     1 Congo_Kinshasa Deaths    cc1=  .977788 cc2=  .764587 lx=  3.04981 if=  62 il=  83 4/14/2020  n=  21 now=      90 end=         21        20        19 U=     5.56 T=   66.8 p1= -76.7 p2=   428.6 ed=    79 4/10/2020   x1=  62. x2=  83. y1=   .86 y2= -2.92     
GP: Deaths    Congo_Kinshasa 4/14/2020        83      90       21      20       19     9    79 4/10/2020 
AAA1     1 Congo_Kinshasa Deaths    cc1=  .973950 cc2=  .750343 lx=  3.03981 if=  64 il=  83 4/14/2020  n=  19 now=      90 end=         20        20        19 U=     5.02 T=   67.3 p1= -77.8 p2=   450.0 ed=    79 4/10/2020   x1=  64. x2=  83. y1=   .66 y2= -3.12 BEST
AAA2     1 Congo_Kinshasa Deaths    cc1=  .973960 cc2=  .750343 lx=  3.03781 if=  64 il=  83 4/14/2020  n=  19 now=      90 end=         20        20        19 U=     5.02 T=   67.3 p1= -77.8 p2=   450.0 ed=    79 4/10/2020   x1=  64. x2=  83. y1=   .66 y2= -3.12 BEST
GP: Deaths    Congo_Kinshasa 4/14/2020        83      90       20      20       19     9    79 4/10/2020 
AAA1     1 Congo_Kinshasa Deaths    cc1=  .970962 cc2=  .741547 lx=  3.02981 if=  65 il=  83 4/14/2020  n=  18 now=      90 end=         20        20        19 U=     4.46 T=   67.9 p1= -77.8 p2=   450.0 ed=    78 4/9/2020    x1=  65. x2=  83. y1=   .66 y2= -3.38 BEST
AAA2     1 Congo_Kinshasa Deaths    cc1=  .971017 cc2=  .741547 lx=  3.03281 if=  65 il=  83 4/14/2020  n=  18 now=      90 end=         20        20        19 U=     4.46 T=   67.9 p1= -77.8 p2=   450.0 ed=    78 4/9/2020    x1=  65. x2=  83. y1=   .66 y2= -3.38 BEST
GP: Deaths    Congo_Kinshasa 4/14/2020        83      90       20      20       19     9    78 4/9/2020  
AAA1     1 Congo_Kinshasa Deaths    cc1=  .966109 cc2=  .730407 lx=  3.02981 if=  66 il=  83 4/14/2020  n=  17 now=      90 end=         20        20        19 U=     4.73 T=   67.0 p1= -77.8 p2=   450.0 ed=    78 4/9/2020    x1=  66. x2=  83. y1=   .21 y2= -3.38 BEST
AAA2     1 Congo_Kinshasa Deaths    cc1=  .966110 cc2=  .730407 lx=  3.03081 if=  66 il=  83 4/14/2020  n=  17 now=      90 end=         20        20        19 U=     4.73 T=   67.0 p1= -77.8 p2=   450.0 ed=    78 4/9/2020    x1=  66. x2=  83. y1=   .21 y2= -3.38 BEST
GP: Deaths    Congo_Kinshasa 4/14/2020        83      90       20      20       19     9    78 4/9/2020  
AAA1     1 Congo_Kinshasa Deaths    cc1=  .962353 cc2=  .719817 lx=  3.02981 if=  67 il=  83 4/14/2020  n=  16 now=      90 end=         20        20        19 U=     4.45 T=   68.0 p1= -77.8 p2=   450.0 ed=    78 4/9/2020    x1=  67. x2=  83. y1=   .21 y2= -3.38 BEST
AAA2     1 Congo_Kinshasa Deaths    cc1=  .962512 cc2=  .719817 lx=  3.02481 if=  67 il=  83 4/14/2020  n=  16 now=      90 end=         20        20        19 U=     4.45 T=   68.0 p1= -77.8 p2=   450.0 ed=    78 4/9/2020    x1=  67. x2=  83. y1=   .21 y2= -3.38 BEST
GP: Deaths    Congo_Kinshasa 4/14/2020        83      90       20      20       19     9    78 4/9/2020  
AAA1     1 Congo_Kinshasa Deaths    cc1=  .955895 cc2=  .705895 lx=  3.01981 if=  68 il=  83 4/14/2020  n=  15 now=      90 end=         20        20        19 U=     4.09 T=   67.7 p1= -77.8 p2=   450.0 ed=    77 4/8/2020    x1=  68. x2=  83. y1=  -.06 y2= -3.73 BEST
AAA2     1 Congo_Kinshasa Deaths    cc1=  .955936 cc2=  .705895 lx=  3.02181 if=  68 il=  83 4/14/2020  n=  15 now=      90 end=         20        20        19 U=     4.09 T=   67.7 p1= -77.8 p2=   450.0 ed=    77 4/8/2020    x1=  68. x2=  83. y1=  -.06 y2= -3.73 BEST
GP: Deaths    Congo_Kinshasa 4/14/2020        83      90       20      20       19     9    77 4/8/2020  
AAA1     1 Congo_Kinshasa Deaths    cc1=  .948288 cc2=  .690089 lx=  3.01981 if=  69 il=  83 4/14/2020  n=  14 now=      90 end=         20        20        19 U=     3.82 T=   68.8 p1= -77.8 p2=   450.0 ed=    77 4/8/2020    x1=  69. x2=  83. y1=  -.06 y2= -3.73 BEST
AAA2     1 Congo_Kinshasa Deaths    cc1=  .948357 cc2=  .690089 lx=  3.01781 if=  69 il=  83 4/14/2020  n=  14 now=      90 end=         20        20        19 U=     3.82 T=   68.8 p1= -77.8 p2=   450.0 ed=    77 4/8/2020    x1=  69. x2=  83. y1=  -.06 y2= -3.73 BEST
GP: Deaths    Congo_Kinshasa 4/14/2020        83      90       20      20       19     9    77 4/8/2020  
AAA1     1 Congo_Kinshasa Deaths    cc1=  .936054 cc2=  .668793 lx=  3.01981 if=  70 il=  83 4/14/2020  n=  13 now=      90 end=         20        20        19 U=     3.68 T=   69.3 p1= -77.8 p2=   450.0 ed=    77 4/8/2020    x1=  70. x2=  83. y1=  -.20 y2= -3.73 BEST
AAA2     1 Congo_Kinshasa Deaths    cc1=  .936293 cc2=  .668793 lx=  3.01581 if=  70 il=  83 4/14/2020  n=  13 now=      90 end=         20        20        19 U=     3.68 T=   69.3 p1= -77.8 p2=   450.0 ed=    77 4/8/2020    x1=  70. x2=  83. y1=  -.20 y2= -3.73 BEST
GP: Deaths    Congo_Kinshasa 4/14/2020        83      90       20      20       19     9    77 4/8/2020  
AAA1     1 Congo_Kinshasa Deaths    cc1=  .919834 cc2=  .642484 lx=  3.01981 if=  71 il=  83 4/14/2020  n=  12 now=      90 end=         20        20        19 U=     4.08 T=   67.8 p1= -77.8 p2=   450.0 ed=    77 4/8/2020    x1=  71. x2=  83. y1=  -.79 y2= -3.73 BEST
AAA2     1 Congo_Kinshasa Deaths    cc1=  .919865 cc2=  .642484 lx=  3.01781 if=  71 il=  83 4/14/2020  n=  12 now=      90 end=         20        20        19 U=     4.08 T=   67.8 p1= -77.8 p2=   450.0 ed=    77 4/8/2020    x1=  71. x2=  83. y1=  -.79 y2= -3.73 BEST
GP: Deaths    Congo_Kinshasa 4/14/2020        83      90       20      20       19     9    77 4/8/2020  
AAA1     1 Congo_Kinshasa Deaths    cc1=  .898681 cc2=  .610006 lx=  3.00981 if=  72 il=  83 4/14/2020  n=  11 now=      90 end=         20        20        19 U=     3.19 T=   69.4 p1= -77.8 p2=   450.0 ed=    76 4/7/2020    x1=  72. x2=  83. y1=  -.81 y2= -4.26 BEST
AAA2     1 Congo_Kinshasa Deaths    cc1=  .898714 cc2=  .610006 lx=  3.01081 if=  72 il=  83 4/14/2020  n=  11 now=      90 end=         20        20        19 U=     3.19 T=   69.4 p1= -77.8 p2=   450.0 ed=    76 4/7/2020    x1=  72. x2=  83. y1=  -.81 y2= -4.26 BEST
GP: Deaths    Congo_Kinshasa 4/14/2020        83      90       20      20       19     9    76 4/7/2020  
AAA2     1 Congo_Kinshasa Deaths    cc1=  .866025 cc2=  .564514 lx=  6.38981 if=  73 il=  83 4/14/2020  n=  10 now=      90 end=        595        20        19 U=   327.11 T=  482.7 p1= 561.1 p2=    15.1 ed=   999 undefine    x1=  73. x2=  83. y1=  1.25 y2=  1.22     
GP: Deaths    Congo_Kinshasa 4/14/2020        83      90    -          20       19     9   999 undefine  
AAA2     1 Congo_Kinshasa Deaths    cc1=  .870388 cc2=  .554161 lx=  6.38981 if=  74 il=  83 4/14/2020  n=   9 now=      90 end=        595        20        19 U=   294.40 T=  442.8 p1= 561.1 p2=    15.1 ed=   999 undefine    x1=  74. x2=  83. y1=  1.25 y2=  1.22     
GP: Deaths    Congo_Kinshasa 4/14/2020        83      90    -          20       19     9   999 undefine  
AAA2     1 Congo_Kinshasa Deaths    cc1=  .866025 cc2=  .532692 lx=  6.18981 if=  75 il=  83 4/14/2020  n=   8 now=      90 end=        487        20        19 U=   246.50 T=  369.3 p1= 441.1 p2=    18.5 ed=   999 undefine    x1=  75. x2=  83. y1=  1.19 y2=  1.16     
GP: Deaths    Congo_Kinshasa 4/14/2020        83      90    -          20       19     9   999 undefine  
AAA2     1 Congo_Kinshasa Deaths    cc1=  .982479 cc2=  .786363 lx=  3.09981 if=  59 il=  84 4/15/2020  n=  25 now=      90 end=         22        21        21 U=     6.21 T=   66.0 p1= -75.6 p2=   409.1 ed=    80 4/11/2020   x1=  59. x2=  84. y1=  1.13 y2= -2.90     
GP: Deaths    Congo_Kinshasa 4/15/2020        84      90       22      21       21     8    80 4/11/2020 
AAA1     1 Congo_Kinshasa Deaths    cc1=  .982516 cc2=  .782516 lx=  3.08981 if=  60 il=  84 4/15/2020  n=  24 now=      90 end=         21        21        21 U=     5.68 T=   66.4 p1= -76.7 p2=   428.6 ed=    79 4/10/2020   x1=  60. x2=  84. y1=  1.13 y2= -3.09 BEST
AAA2     1 Congo_Kinshasa Deaths    cc1=  .982516 cc2=  .782516 lx=  3.08981 if=  60 il=  84 4/15/2020  n=  24 now=      90 end=         21        21        21 U=     5.68 T=   66.4 p1= -76.7 p2=   428.6 ed=    79 4/10/2020   x1=  60. x2=  84. y1=  1.13 y2= -3.09 BEST
GP: Deaths    Congo_Kinshasa 4/15/2020        84      90       21      21       21     8    79 4/10/2020 
AAA1     1 Congo_Kinshasa Deaths    cc1=  .981464 cc2=  .777340 lx=  3.08981 if=  61 il=  84 4/15/2020  n=  23 now=      90 end=         21        21        21 U=     5.45 T=   67.1 p1= -76.7 p2=   428.6 ed=    79 4/10/2020   x1=  61. x2=  84. y1=  1.13 y2= -3.09 BEST
AAA2     1 Congo_Kinshasa Deaths    cc1=  .981523 cc2=  .777340 lx=  3.08481 if=  61 il=  84 4/15/2020  n=  23 now=      90 end=         21        21        21 U=     5.45 T=   67.1 p1= -76.7 p2=   428.6 ed=    79 4/10/2020   x1=  61. x2=  84. y1=  1.13 y2= -3.09 BEST
GP: Deaths    Congo_Kinshasa 4/15/2020        84      90       21      21       21     8    79 4/10/2020 
AAA1     1 Congo_Kinshasa Deaths    cc1=  .979432 cc2=  .770918 lx=  3.07981 if=  62 il=  84 4/15/2020  n=  22 now=      90 end=         21        21        21 U=     5.22 T=   66.5 p1= -76.7 p2=   428.6 ed=    78 4/9/2020    x1=  62. x2=  84. y1=   .87 y2= -3.34 BEST
AAA2     1 Congo_Kinshasa Deaths    cc1=  .979449 cc2=  .770918 lx=  3.08181 if=  62 il=  84 4/15/2020  n=  22 now=      90 end=         21        21        21 U=     5.22 T=   66.5 p1= -76.7 p2=   428.6 ed=    78 4/9/2020    x1=  62. x2=  84. y1=   .87 y2= -3.34 BEST
GP: Deaths    Congo_Kinshasa 4/15/2020        84      90       21      21       21     8    78 4/9/2020  
AAA1     1 Congo_Kinshasa Deaths    cc1=  .974724 cc2=  .756506 lx=  3.07981 if=  64 il=  84 4/15/2020  n=  20 now=      90 end=         21        21        21 U=     4.97 T=   67.4 p1= -76.7 p2=   428.6 ed=    79 4/10/2020   x1=  64. x2=  84. y1=   .68 y2= -3.34 BEST
AAA2     1 Congo_Kinshasa Deaths    cc1=  .974765 cc2=  .756506 lx=  3.07681 if=  64 il=  84 4/15/2020  n=  20 now=      90 end=         21        21        21 U=     4.97 T=   67.4 p1= -76.7 p2=   428.6 ed=    79 4/10/2020   x1=  64. x2=  84. y1=   .68 y2= -3.34 BEST
GP: Deaths    Congo_Kinshasa 4/15/2020        84      90       21      21       21     8    79 4/10/2020 
AAA1     1 Congo_Kinshasa Deaths    cc1=  .971092 cc2=  .747485 lx=  3.07981 if=  65 il=  84 4/15/2020  n=  19 now=      90 end=         21        21        21 U=     4.72 T=   68.2 p1= -76.7 p2=   428.6 ed=    79 4/10/2020   x1=  65. x2=  84. y1=   .68 y2= -3.34 BEST
AAA2     1 Congo_Kinshasa Deaths    cc1=  .971220 cc2=  .747485 lx=  3.07481 if=  65 il=  84 4/15/2020  n=  19 now=      90 end=         21        21        21 U=     4.72 T=   68.2 p1= -76.7 p2=   428.6 ed=    79 4/10/2020   x1=  65. x2=  84. y1=   .68 y2= -3.34 BEST
GP: Deaths    Congo_Kinshasa 4/15/2020        84      90       21      21       21     8    79 4/10/2020 
AAA1     1 Congo_Kinshasa Deaths    cc1=  .966233 cc2=  .736817 lx=  3.07981 if=  66 il=  84 4/15/2020  n=  18 now=      90 end=         21        21        21 U=     5.00 T=   67.3 p1= -76.7 p2=   428.6 ed=    79 4/10/2020   x1=  66. x2=  84. y1=   .25 y2= -3.34 BEST
AAA2     1 Congo_Kinshasa Deaths    cc1=  .966353 cc2=  .736817 lx=  3.07581 if=  66 il=  84 4/15/2020  n=  18 now=      90 end=         21        21        21 U=     5.00 T=   67.3 p1= -76.7 p2=   428.6 ed=    79 4/10/2020   x1=  66. x2=  84. y1=   .25 y2= -3.34 BEST
GP: Deaths    Congo_Kinshasa 4/15/2020        84      90       21      21       21     8    79 4/10/2020 
AAA1     1 Congo_Kinshasa Deaths    cc1=  .922579 cc2=  .655317 lx=  3.07981 if=  71 il=  84 4/15/2020  n=  13 now=      90 end=         21        21        21 U=     4.85 T=   67.8 p1= -76.7 p2=   428.6 ed=    79 4/10/2020   x1=  71. x2=  84. y1=  -.66 y2= -3.34 BEST
AAA2     1 Congo_Kinshasa Deaths    cc1=  .922663 cc2=  .655317 lx=  3.08281 if=  71 il=  84 4/15/2020  n=  13 now=      90 end=         21        21        21 U=     4.85 T=   67.8 p1= -76.7 p2=   428.6 ed=    79 4/10/2020   x1=  71. x2=  84. y1=  -.66 y2= -3.34 BEST
GP: Deaths    Congo_Kinshasa 4/15/2020        84      90       21      21       21     8    79 4/10/2020 
AAA1     1 Congo_Kinshasa Deaths    cc1=  .902235 cc2=  .624885 lx=  3.07981 if=  72 il=  84 4/15/2020  n=  12 now=      90 end=         21        21        21 U=     4.48 T=   69.0 p1= -76.7 p2=   428.6 ed=    79 4/10/2020   x1=  72. x2=  84. y1=  -.66 y2= -3.34 BEST
AAA2     1 Congo_Kinshasa Deaths    cc1=  .902425 cc2=  .624885 lx=  3.08381 if=  72 il=  84 4/15/2020  n=  12 now=      90 end=         21        21        21 U=     4.48 T=   69.0 p1= -76.7 p2=   428.6 ed=    79 4/10/2020   x1=  72. x2=  84. y1=  -.66 y2= -3.34 BEST
