TEST last_day=  735 method= last 
MH:     0 Country_Region                                            142 Case_Typ         nCases nDeaths 1/23/20 1/24/20 1/25/20  6/7/20  6/8/20  6/9/20
ML aaa nday1  139 6/9/2020       13464.00000        9.50777
TAB:  Nigeria Confirmed Date   Day     Real      MAX  Predict    Count      Min      Max      Med
AAA2     1 Nigeria Confirmed cc1=  .998347 cc2=  .826848 lx=  9.87777 if=  85 il= 118 5/19/2020  n=  33 now=   13464 end=      19492      6401     10694 U=    26.96 T=  120.9 p1=  44.8 p2=    69.1 ed=   184 7/24/2020   x1=  85. x2= 118. y1=  1.33 y2=   .11     
GP: Confirmed Nigeria 5/19/2020       118   13464    19492    6401    10694     6   184 7/24/2020 
AAA2     1 Nigeria Confirmed cc1=  .998402 cc2=  .824324 lx=  9.78777 if=  86 il= 118 5/19/2020  n=  32 now=   13464 end=      17814      6401     10694 U=    25.52 T=  118.6 p1=  32.3 p2=    75.6 ed=   178 7/18/2020   x1=  86. x2= 118. y1=  1.28 y2=   .02     
GP: Confirmed Nigeria 5/19/2020       118   13464    17814    6401    10694     6   178 7/18/2020 
AAA2     1 Nigeria Confirmed cc1=  .998465 cc2=  .821688 lx=  9.70777 if=  87 il= 118 5/19/2020  n=  31 now=   13464 end=      16444      6401     10694 U=    24.11 T=  116.6 p1=  22.1 p2=    81.9 ed=   173 7/13/2020   x1=  87. x2= 118. y1=  1.23 y2=  -.06     
GP: Confirmed Nigeria 5/19/2020       118   13464    16444    6401    10694     6   173 7/13/2020 
AAA2     1 Nigeria Confirmed cc1=  .998493 cc2=  .818887 lx=  9.64777 if=  88 il= 118 5/19/2020  n=  30 now=   13464 end=      15487      6401     10694 U=    23.27 T=  115.1 p1=  15.0 p2=    86.9 ed=   170 7/10/2020   x1=  88. x2= 118. y1=  1.17 y2=  -.12     
GP: Confirmed Nigeria 5/19/2020       118   13464    15487    6401    10694     6   170 7/10/2020 
AAA2     1 Nigeria Confirmed cc1=  .998640 cc2=  .816066 lx=  9.56777 if=  89 il= 118 5/19/2020  n=  29 now=   13464 end=      14296      6401     10694 U=    21.65 T=  113.3 p1=   6.2 p2=    94.2 ed=   164 7/4/2020    x1=  89. x2= 118. y1=  1.12 y2=  -.22     
GP: Confirmed Nigeria 5/19/2020       118   13464    14296    6401    10694     6   164 7/4/2020  
AAA2     1 Nigeria Confirmed cc1=  .998648 cc2=  .812952 lx=  9.51777 if=  90 il= 118 5/19/2020  n=  28 now=   13464 end=      13599      6401     10694 U=    20.18 T=  112.3 p1=   1.0 p2=    99.0 ed=   159 6/29/2020   x1=  90. x2= 118. y1=  1.10 y2=  -.28     
GP: Confirmed Nigeria 5/19/2020       118   13464    13599    6401    10694     6   159 6/29/2020 
AAA2     1 Nigeria Confirmed cc1=  .998502 cc2=  .809520 lx=  9.52777 if=  91 il= 118 5/19/2020  n=  27 now=   13464 end=      13735      6401     10694 U=    21.04 T=  112.3 p1=   2.0 p2=    98.0 ed=   161 7/1/2020    x1=  91. x2= 118. y1=  1.01 y2=  -.27     
GP: Confirmed Nigeria 5/19/2020       118   13464    13735    6401    10694     6   161 7/1/2020  
AAA2     1 Nigeria Confirmed cc1=  .998687 cc2=  .802571 lx=  9.40777 if=  93 il= 118 5/19/2020  n=  25 now=   13464 end=      12182      6401     10694 U=    18.94 T=  109.7 p1=  -9.5 p2=   110.5 ed=   154 6/24/2020   x1=  93. x2= 118. y1=   .88 y2=  -.44     
GP: Confirmed Nigeria 5/19/2020       118   13464    12182    6401    10694     6   154 6/24/2020 
AAA2     1 Nigeria Confirmed cc1=  .998904 cc2=  .798904 lx=  9.34777 if=  94 il= 118 5/19/2020  n=  24 now=   13464 end=      11473      6401     10694 U=    17.65 T=  108.5 p1= -14.8 p2=   117.4 ed=   150 6/20/2020   x1=  94. x2= 118. y1=   .82 y2=  -.54     
GP: Confirmed Nigeria 5/19/2020       118   13464    11473    6401    10694     6   150 6/20/2020 
AAA2     1 Nigeria Confirmed cc1=  .999032 cc2=  .794908 lx=  9.30777 if=  95 il= 118 5/19/2020  n=  23 now=   13464 end=      11023      6401     10694 U=    16.68 T=  107.8 p1= -18.1 p2=   122.1 ed=   147 6/17/2020   x1=  95. x2= 118. y1=   .77 y2=  -.61     
GP: Confirmed Nigeria 5/19/2020       118   13464    11023    6401    10694     6   147 6/17/2020 
AAA1     1 Nigeria Confirmed cc1=  .999036 cc2=  .790521 lx=  9.27777 if=  96 il= 118 5/19/2020  n=  22 now=   13464 end=      10697      6401     10694 U=    15.73 T=  107.5 p1= -20.6 p2=   125.9 ed=   144 6/14/2020   x1=  96. x2= 118. y1=   .73 y2=  -.67 BEST
AAA2     1 Nigeria Confirmed cc1=  .999036 cc2=  .790521 lx=  9.27377 if=  96 il= 118 5/19/2020  n=  22 now=   13464 end=      10697      6401     10694 U=    15.73 T=  107.5 p1= -20.6 p2=   125.9 ed=   144 6/14/2020   x1=  96. x2= 118. y1=   .73 y2=  -.67 BEST
GP: Confirmed Nigeria 5/19/2020       118   13464    10697    6401    10694     6   144 6/14/2020 
AAA1     1 Nigeria Confirmed cc1=  .998899 cc2=  .785698 lx=  9.27777 if=  97 il= 118 5/19/2020  n=  21 now=   13464 end=      10697      6401     10694 U=    15.78 T=  107.5 p1= -20.6 p2=   125.9 ed=   144 6/14/2020   x1=  97. x2= 118. y1=   .66 y2=  -.67 BEST
AAA2     1 Nigeria Confirmed cc1=  .998899 cc2=  .785698 lx=  9.27577 if=  97 il= 118 5/19/2020  n=  21 now=   13464 end=      10697      6401     10694 U=    15.78 T=  107.5 p1= -20.6 p2=   125.9 ed=   144 6/14/2020   x1=  97. x2= 118. y1=   .66 y2=  -.67 BEST
GP: Confirmed Nigeria 5/19/2020       118   13464    10697    6401    10694     6   144 6/14/2020 
AAA1     1 Nigeria Confirmed cc1=  .998734 cc2=  .780517 lx=  9.27777 if=  98 il= 118 5/19/2020  n=  20 now=   13464 end=      10697      6401     10694 U=    15.79 T=  107.5 p1= -20.6 p2=   125.9 ed=   144 6/14/2020   x1=  98. x2= 118. y1=   .60 y2=  -.67 BEST
AAA2     1 Nigeria Confirmed cc1=  .998735 cc2=  .780517 lx=  9.27277 if=  98 il= 118 5/19/2020  n=  20 now=   13464 end=      10697      6401     10694 U=    15.79 T=  107.5 p1= -20.6 p2=   125.9 ed=   144 6/14/2020   x1=  98. x2= 118. y1=   .60 y2=  -.67 BEST
GP: Confirmed Nigeria 5/19/2020       118   13464    10697    6401    10694     6   144 6/14/2020 
AAA1     1 Nigeria Confirmed cc1=  .998539 cc2=  .774932 lx=  9.26777 if=  99 il= 118 5/19/2020  n=  19 now=   13464 end=      10591      6401     10694 U=    15.61 T=  107.3 p1= -21.3 p2=   127.1 ed=   144 6/14/2020   x1=  99. x2= 118. y1=   .53 y2=  -.69 BEST
AAA2     1 Nigeria Confirmed cc1=  .998539 cc2=  .774932 lx=  9.26677 if=  99 il= 118 5/19/2020  n=  19 now=   13464 end=      10591      6401     10694 U=    15.61 T=  107.3 p1= -21.3 p2=   127.1 ed=   144 6/14/2020   x1=  99. x2= 118. y1=   .53 y2=  -.69 BEST
GP: Confirmed Nigeria 5/19/2020       118   13464    10591    6401    10694     6   144 6/14/2020 
AAA1     1 Nigeria Confirmed cc1=  .998304 cc2=  .768888 lx=  9.25777 if= 100 il= 118 5/19/2020  n=  18 now=   13464 end=      10485      6401     10694 U=    15.51 T=  107.0 p1= -22.1 p2=   128.4 ed=   143 6/13/2020   x1= 100. x2= 118. y1=   .45 y2=  -.71 BEST
AAA2     1 Nigeria Confirmed cc1=  .998304 cc2=  .768888 lx=  9.25777 if= 100 il= 118 5/19/2020  n=  18 now=   13464 end=      10485      6401     10694 U=    15.51 T=  107.0 p1= -22.1 p2=   128.4 ed=   143 6/13/2020   x1= 100. x2= 118. y1=   .45 y2=  -.71 BEST
GP: Confirmed Nigeria 5/19/2020       118   13464    10485    6401    10694     6   143 6/13/2020 
AAA2     1 Nigeria Confirmed cc1=  .998078 cc2=  .762376 lx=  9.23777 if= 101 il= 118 5/19/2020  n=  17 now=   13464 end=      10278      6401     10694 U=    15.10 T=  106.7 p1= -23.7 p2=   131.0 ed=   142 6/12/2020   x1= 101. x2= 118. y1=   .38 y2=  -.75     
GP: Confirmed Nigeria 5/19/2020       118   13464    10278    6401    10694     6   142 6/12/2020 
AAA2     1 Nigeria Confirmed cc1=  .997853 cc2=  .755317 lx=  9.20777 if= 102 il= 118 5/19/2020  n=  16 now=   13464 end=       9974      6401     10694 U=    14.27 T=  106.4 p1= -25.9 p2=   135.0 ed=   140 6/10/2020   x1= 102. x2= 118. y1=   .31 y2=  -.81     
GP: Confirmed Nigeria 5/19/2020       118   13464     9974    6401    10694     6   140 6/10/2020 
AAA2     1 Nigeria Confirmed cc1=  .997449 cc2=  .747449 lx=  9.18777 if= 103 il= 118 5/19/2020  n=  15 now=   13464 end=       9776      6401     10694 U=    13.86 T=  106.1 p1= -27.4 p2=   137.7 ed=   138 6/8/2020    x1= 103. x2= 118. y1=   .22 y2=  -.86     
GP: Confirmed Nigeria 5/19/2020       118   13464     9776    6401    10694     6   138 6/8/2020  
AAA2     1 Nigeria Confirmed cc1=  .996961 cc2=  .738762 lx=  9.16777 if= 104 il= 118 5/19/2020  n=  14 now=   13464 end=       9583      6401     10694 U=    13.07 T=  106.1 p1= -28.8 p2=   140.5 ed=   136 6/6/2020    x1= 104. x2= 118. y1=   .16 y2=  -.91     
GP: Confirmed Nigeria 5/19/2020       118   13464     9583    6401    10694     6   136 6/6/2020  
AAA2     1 Nigeria Confirmed cc1=  .996403 cc2=  .729142 lx=  9.20777 if= 105 il= 118 5/19/2020  n=  13 now=   13464 end=       9974      6401     10694 U=    13.59 T=  106.9 p1= -25.9 p2=   135.0 ed=   139 6/9/2020    x1= 105. x2= 118. y1=   .14 y2=  -.81     
GP: Confirmed Nigeria 5/19/2020       118   13464     9974    6401    10694     6   139 6/9/2020  
AAA2     1 Nigeria Confirmed cc1=  .997317 cc2=  .719967 lx=  9.44777 if= 106 il= 118 5/19/2020  n=  12 now=   13464 end=      12679      6401     10694 U=    19.13 T=  110.7 p1=  -5.8 p2=   106.2 ed=   155 6/25/2020   x1= 106. x2= 118. y1=   .25 y2=  -.38     
GP: Confirmed Nigeria 5/19/2020       118   13464    12679    6401    10694     6   155 6/25/2020 
AAA2     1 Nigeria Confirmed cc1=  .998598 cc2=  .709923 lx= 10.39777 if= 107 il= 118 5/19/2020  n=  11 now=   13464 end=      32786      6401     10694 U=    41.75 T=  138.5 p1= 143.5 p2=    41.1 ed=   237 9/15/2020   x1= 107. x2= 118. y1=   .75 y2=   .49     
GP: Confirmed Nigeria 5/19/2020       118   13464    32786    6401    10694     6   237 9/15/2020 
AAA2     1 Nigeria Confirmed cc1=  .998605 cc2=  .697093 lx= 11.50777 if= 108 il= 118 5/19/2020  n=  10 now=   13464 end=      99486      6401     10694 U=    68.22 T=  186.9 p1= 638.9 p2=    13.5 ed=   347 1/3/2021    x1= 108. x2= 118. y1=  1.16 y2=  1.01     
GP: Confirmed Nigeria 5/19/2020       118   13464    -        6401    10694     6   347 1/3/2021  
AAA2     1 Nigeria Confirmed cc1=  .998346 cc2=  .682118 lx= 11.50777 if= 109 il= 118 5/19/2020  n=   9 now=   13464 end=      99486      6401     10694 U=    70.24 T=  188.9 p1= 638.9 p2=    13.5 ed=   354 1/10/2021   x1= 109. x2= 118. y1=  1.14 y2=  1.01     
GP: Confirmed Nigeria 5/19/2020       118   13464    -        6401    10694     6   354 1/10/2021 
AAA2     1 Nigeria Confirmed cc1=  .997771 cc2=  .664438 lx= 11.50777 if= 110 il= 118 5/19/2020  n=   8 now=   13464 end=      99486      6401     10694 U=    72.19 T=  190.9 p1= 638.9 p2=    13.5 ed=   361 1/17/2021   x1= 110. x2= 118. y1=  1.12 y2=  1.01     
GP: Confirmed Nigeria 5/19/2020       118   13464    -        6401    10694     6   361 1/17/2021 
AAA2     1 Nigeria Confirmed cc1=  .998389 cc2=  .644835 lx= 11.50777 if= 111 il= 118 5/19/2020  n=   7 now=   13464 end=      99486      6401     10694 U=    69.54 T=  188.2 p1= 638.9 p2=    13.5 ed=   352 1/8/2021    x1= 111. x2= 118. y1=  1.11 y2=  1.01     
GP: Confirmed Nigeria 5/19/2020       118   13464    -        6401    10694     6   352 1/8/2021  
AAA2     1 Nigeria Confirmed cc1=  .998162 cc2=  .620198 lx= 10.15777 if= 112 il= 118 5/19/2020  n=   6 now=   13464 end=      25790      6401     10694 U=    35.99 T=  129.9 p1=  91.5 p2=    52.2 ed=   214 8/23/2020   x1= 112. x2= 118. y1=   .50 y2=   .33     
GP: Confirmed Nigeria 5/19/2020       118   13464    25790    6401    10694     6   214 8/23/2020 
AAA1     1 Nigeria Confirmed cc1=  .997738 cc2=  .589490 lx=  9.29777 if= 113 il= 118 5/19/2020  n=   5 now=   13464 end=      10913      6401     10694 U=    14.76 T=  108.7 p1= -18.9 p2=   123.4 ed=   143 6/13/2020   x1= 113. x2= 118. y1=  -.29 y2=  -.63 BEST
AAA2     1 Nigeria Confirmed cc1=  .997739 cc2=  .589490 lx=  9.30177 if= 113 il= 118 5/19/2020  n=   5 now=   13464 end=      10913      6401     10694 U=    14.76 T=  108.7 p1= -18.9 p2=   123.4 ed=   143 6/13/2020   x1= 113. x2= 118. y1=  -.29 y2=  -.63 BEST
GP: Confirmed Nigeria 5/19/2020       118   13464    10913    6401    10694     6   143 6/13/2020 
AAA2     1 Nigeria Confirmed cc1=  .993920 cc2=  .884156 lx= 11.43777 if=  37 il= 119 5/20/2020  n=  82 now=   13464 end=      92760      6677     11192 U=    55.80 T=  173.0 p1= 588.9 p2=    14.5 ed=   304 11/21/2020  x1=  37. x2= 119. y1=  2.44 y2=   .97     
GP: Confirmed Nigeria 5/20/2020       119   13464    -        6677    11192     6   304 11/21/2020
AAA2     1 Nigeria Confirmed cc1=  .994233 cc2=  .883802 lx= 11.33777 if=  38 il= 119 5/20/2020  n=  81 now=   13464 end=      83933      6677     11192 U=    54.02 T=  169.2 p1= 523.4 p2=    16.0 ed=   296 11/13/2020  x1=  38. x2= 119. y1=  2.43 y2=   .93     
GP: Confirmed Nigeria 5/20/2020       119   13464    -        6677    11192     6   296 11/13/2020
AAA2     1 Nigeria Confirmed cc1=  .994479 cc2=  .883368 lx= 11.24777 if=  39 il= 119 5/20/2020  n=  80 now=   13464 end=      76709      6677     11192 U=    52.37 T=  165.7 p1= 469.7 p2=    17.6 ed=   289 11/6/2020   x1=  39. x2= 119. y1=  2.42 y2=   .89     
GP: Confirmed Nigeria 5/20/2020       119   13464    -        6677    11192     6   289 11/6/2020 
AAA2     1 Nigeria Confirmed cc1=  .994655 cc2=  .882851 lx= 11.16777 if=  40 il= 119 5/20/2020  n=  79 now=   13464 end=      70811      6677     11192 U=    50.84 T=  162.7 p1= 425.9 p2=    19.0 ed=   282 10/30/2020  x1=  40. x2= 119. y1=  2.41 y2=   .86     
GP: Confirmed Nigeria 5/20/2020       119   13464    -        6677    11192     6   282 10/30/2020
AAA2     1 Nigeria Confirmed cc1=  .994760 cc2=  .882251 lx= 11.09777 if=  41 il= 119 5/20/2020  n=  78 now=   13464 end=      66024      6677     11192 U=    49.44 T=  160.0 p1= 390.4 p2=    20.4 ed=   276 10/24/2020  x1=  41. x2= 119. y1=  2.41 y2=   .83     
GP: Confirmed Nigeria 5/20/2020       119   13464    -        6677    11192     6   276 10/24/2020
AAA2     1 Nigeria Confirmed cc1=  .994795 cc2=  .881567 lx= 11.02777 if=  42 il= 119 5/20/2020  n=  77 now=   13464 end=      61560      6677     11192 U=    48.06 T=  157.4 p1= 357.2 p2=    21.9 ed=   270 10/18/2020  x1=  42. x2= 119. y1=  2.40 y2=   .80     
GP: Confirmed Nigeria 5/20/2020       119   13464    -        6677    11192     6   270 10/18/2020
AAA2     1 Nigeria Confirmed cc1=  .994761 cc2=  .880800 lx= 10.96777 if=  43 il= 119 5/20/2020  n=  76 now=   13464 end=      57975      6677     11192 U=    46.79 T=  155.1 p1= 330.6 p2=    23.2 ed=   265 10/13/2020  x1=  43. x2= 119. y1=  2.39 y2=   .77     
GP: Confirmed Nigeria 5/20/2020       119   13464    -        6677    11192     6   265 10/13/2020
AAA2     1 Nigeria Confirmed cc1=  .994662 cc2=  .879954 lx= 10.92777 if=  44 il= 119 5/20/2020  n=  75 now=   13464 end=      55702      6677     11192 U=    45.75 T=  153.4 p1= 313.7 p2=    24.2 ed=   261 10/9/2020   x1=  44. x2= 119. y1=  2.39 y2=   .75     
GP: Confirmed Nigeria 5/20/2020       119   13464    -        6677    11192     6   261 10/9/2020 
AAA2     1 Nigeria Confirmed cc1=  .994503 cc2=  .879033 lx= 10.88777 if=  45 il= 119 5/20/2020  n=  74 now=   13464 end=      53518      6677     11192 U=    44.72 T=  151.8 p1= 297.5 p2=    25.2 ed=   257 10/5/2020   x1=  45. x2= 119. y1=  2.39 y2=   .73     
GP: Confirmed Nigeria 5/20/2020       119   13464    -        6677    11192     6   257 10/5/2020 
AAA2     1 Nigeria Confirmed cc1=  .994296 cc2=  .878049 lx= 10.86777 if=  46 il= 119 5/20/2020  n=  73 now=   13464 end=      52458      6677     11192 U=    43.91 T=  150.8 p1= 289.6 p2=    25.7 ed=   254 10/2/2020   x1=  46. x2= 119. y1=  2.39 y2=   .72     
GP: Confirmed Nigeria 5/20/2020       119   13464    -        6677    11192     6   254 10/2/2020 
AAA2     1 Nigeria Confirmed cc1=  .994059 cc2=  .877018 lx= 10.86777 if=  47 il= 119 5/20/2020  n=  72 now=   13464 end=      52458      6677     11192 U=    45.10 T=  151.6 p1= 289.6 p2=    25.7 ed=   258 10/6/2020   x1=  47. x2= 119. y1=  2.32 y2=   .72     
GP: Confirmed Nigeria 5/20/2020       119   13464    -        6677    11192     6   258 10/6/2020 
AAA2     1 Nigeria Confirmed cc1=  .993884 cc2=  .876033 lx= 10.82777 if=  48 il= 119 5/20/2020  n=  71 now=   13464 end=      50401      6677     11192 U=    44.04 T=  150.0 p1= 274.3 p2=    26.7 ed=   253 10/1/2020   x1=  48. x2= 119. y1=  2.32 y2=   .70     
GP: Confirmed Nigeria 5/20/2020       119   13464    -        6677    11192     6   253 10/1/2020 
AAA2     1 Nigeria Confirmed cc1=  .993650 cc2=  .874972 lx= 10.79777 if=  49 il= 119 5/20/2020  n=  70 now=   13464 end=      48911      6677     11192 U=    43.10 T=  148.7 p1= 263.3 p2=    27.5 ed=   250 9/28/2020   x1=  49. x2= 119. y1=  2.31 y2=   .69     
GP: Confirmed Nigeria 5/20/2020       119   13464    -        6677    11192     6   250 9/28/2020 
AAA2     1 Nigeria Confirmed cc1=  .993376 cc2=  .873853 lx= 10.79777 if=  50 il= 119 5/20/2020  n=  69 now=   13464 end=      48911      6677     11192 U=    42.48 T=  148.3 p1= 263.3 p2=    27.5 ed=   248 9/26/2020   x1=  50. x2= 119. y1=  2.31 y2=   .69     
GP: Confirmed Nigeria 5/20/2020       119   13464    -        6677    11192     6   248 9/26/2020 
AAA2     1 Nigeria Confirmed cc1=  .993090 cc2=  .872704 lx= 10.80777 if=  51 il= 119 5/20/2020  n=  68 now=   13464 end=      49403      6677     11192 U=    41.97 T=  148.1 p1= 266.9 p2=    27.3 ed=   247 9/25/2020   x1=  51. x2= 119. y1=  2.31 y2=   .69     
GP: Confirmed Nigeria 5/20/2020       119   13464    -        6677    11192     6   247 9/25/2020 
AAA2     1 Nigeria Confirmed cc1=  .992838 cc2=  .871570 lx= 10.84777 if=  52 il= 119 5/20/2020  n=  67 now=   13464 end=      51419      6677     11192 U=    41.76 T=  148.8 p1= 281.9 p2=    26.2 ed=   247 9/25/2020   x1=  52. x2= 119. y1=  2.32 y2=   .71     
GP: Confirmed Nigeria 5/20/2020       119   13464    -        6677    11192     6   247 9/25/2020 
AAA2     1 Nigeria Confirmed cc1=  .992698 cc2=  .870528 lx= 10.94777 if=  53 il= 119 5/20/2020  n=  66 now=   13464 end=      56827      6677     11192 U=    42.14 T=  151.1 p1= 322.1 p2=    23.7 ed=   250 9/28/2020   x1=  53. x2= 119. y1=  2.33 y2=   .76     
GP: Confirmed Nigeria 5/20/2020       119   13464    -        6677    11192     6   250 9/28/2020 
AAA2     1 Nigeria Confirmed cc1=  .992809 cc2=  .869717 lx= 11.11777 if=  54 il= 119 5/20/2020  n=  65 now=   13464 end=      67357      6677     11192 U=    43.15 T=  155.2 p1= 400.3 p2=    20.0 ed=   256 10/4/2020   x1=  54. x2= 119. y1=  2.34 y2=   .84     
GP: Confirmed Nigeria 5/20/2020       119   13464    -        6677    11192     6   256 10/4/2020 
AAA2     1 Nigeria Confirmed cc1=  .993443 cc2=  .869408 lx= 11.47777 if=  55 il= 119 5/20/2020  n=  64 now=   13464 end=      96545      6677     11192 U=    47.16 T=  165.3 p1= 617.1 p2=    13.9 ed=   276 10/24/2020  x1=  55. x2= 119. y1=  2.34 y2=   .98     
GP: Confirmed Nigeria 5/20/2020       119   13464    -        6677    11192     6   276 10/24/2020
AAA2     1 Nigeria Confirmed cc1=  .994177 cc2=  .869177 lx= 11.50777 if=  56 il= 119 5/20/2020  n=  63 now=   13464 end=      99486      6677     11192 U=    50.40 T=  169.1 p1= 638.9 p2=    13.5 ed=   288 11/5/2020   x1=  56. x2= 119. y1=  2.24 y2=   .99     
GP: Confirmed Nigeria 5/20/2020       119   13464    -        6677    11192     6   288 11/5/2020 
AAA2     1 Nigeria Confirmed cc1=  .994110 cc2=  .868122 lx= 11.50777 if=  57 il= 119 5/20/2020  n=  62 now=   13464 end=      99486      6677     11192 U=    49.60 T=  168.3 p1= 638.9 p2=    13.5 ed=   285 11/2/2020   x1=  57. x2= 119. y1=  2.24 y2=   .99     
GP: Confirmed Nigeria 5/20/2020       119   13464    -        6677    11192     6   285 11/2/2020 
AAA2     1 Nigeria Confirmed cc1=  .994280 cc2=  .867280 lx= 11.50777 if=  58 il= 119 5/20/2020  n=  61 now=   13464 end=      99486      6677     11192 U=    50.58 T=  169.3 p1= 638.9 p2=    13.5 ed=   288 11/5/2020   x1=  58. x2= 119. y1=  2.20 y2=   .99     
GP: Confirmed Nigeria 5/20/2020       119   13464    -        6677    11192     6   288 11/5/2020 
AAA2     1 Nigeria Confirmed cc1=  .994272 cc2=  .866235 lx= 11.50777 if=  59 il= 119 5/20/2020  n=  60 now=   13464 end=      99486      6677     11192 U=    52.80 T=  171.5 p1= 638.9 p2=    13.5 ed=   296 11/13/2020  x1=  59. x2= 119. y1=  2.13 y2=   .99     
GP: Confirmed Nigeria 5/20/2020       119   13464    -        6677    11192     6   296 11/13/2020
AAA2     1 Nigeria Confirmed cc1=  .993993 cc2=  .864894 lx= 11.50777 if=  60 il= 119 5/20/2020  n=  59 now=   13464 end=      99486      6677     11192 U=    53.69 T=  172.4 p1= 638.9 p2=    13.5 ed=   299 11/16/2020  x1=  60. x2= 119. y1=  2.09 y2=   .99     
GP: Confirmed Nigeria 5/20/2020       119   13464    -        6677    11192     6   299 11/16/2020
AAA2     1 Nigeria Confirmed cc1=  .993684 cc2=  .863495 lx= 11.50777 if=  61 il= 119 5/20/2020  n=  58 now=   13464 end=      99486      6677     11192 U=    54.57 T=  173.2 p1= 638.9 p2=    13.5 ed=   302 11/19/2020  x1=  61. x2= 119. y1=  2.06 y2=   .99     
