TEST last_day=  735 method= last 
MH:     0 Country_Region                                            142 Case_Typ         nCases nDeaths 1/23/20 1/24/20 1/25/20  6/7/20  6/8/20  6/9/20
ML aaa nday1  139 6/9/2020       53185.00000       10.88153
TAB:  Canada_Quebec Confirmed Date   Day     Real      MAX  Predict    Count      Min      Max      Med
AAA2     1 Canada_Quebec Confirmed cc1=  .999911 cc2=  .757375 lx= 11.15153 if= 107 il= 123 5/24/2020  n=  16 now=   53185 end=      69670     47420     56000 U=    30.00 T=   94.3 p1=  31.0 p2=    76.3 ed=   165 7/5/2020    x1= 107. x2= 123. y1=  -.42 y2=  -.96     
GP: Confirmed Canada_Quebec 5/24/2020       123   53185    69670   47420    56000    19   165 7/5/2020  
AAA2     1 Canada_Quebec Confirmed cc1=  .999893 cc2=  .749893 lx= 11.16153 if= 108 il= 123 5/24/2020  n=  15 now=   53185 end=      70370     47420     56000 U=    30.75 T=   94.4 p1=  32.3 p2=    75.6 ed=   166 7/6/2020    x1= 108. x2= 123. y1=  -.44 y2=  -.93     
GP: Confirmed Canada_Quebec 5/24/2020       123   53185    70370   47420    56000    19   166 7/6/2020  
AAA2     1 Canada_Quebec Confirmed cc1=  .999877 cc2=  .741678 lx= 11.14153 if= 109 il= 123 5/24/2020  n=  14 now=   53185 end=      68977     47420     56000 U=    29.40 T=   94.1 p1=  29.7 p2=    77.1 ed=   163 7/3/2020    x1= 109. x2= 123. y1=  -.51 y2=  -.98     
GP: Confirmed Canada_Quebec 5/24/2020       123   53185    68977   47420    56000    19   163 7/3/2020  
AAA2     1 Canada_Quebec Confirmed cc1=  .999850 cc2=  .732588 lx= 11.14153 if= 110 il= 123 5/24/2020  n=  13 now=   53185 end=      68977     47420     56000 U=    29.34 T=   94.2 p1=  29.7 p2=    77.1 ed=   163 7/3/2020    x1= 110. x2= 123. y1=  -.54 y2=  -.98     
GP: Confirmed Canada_Quebec 5/24/2020       123   53185    68977   47420    56000    19   163 7/3/2020  
AAA2     1 Canada_Quebec Confirmed cc1=  .999812 cc2=  .722462 lx= 11.13153 if= 111 il= 123 5/24/2020  n=  12 now=   53185 end=      68290     47420     56000 U=    28.68 T=   94.1 p1=  28.4 p2=    77.9 ed=   161 7/1/2020    x1= 111. x2= 123. y1=  -.59 y2= -1.01     
GP: Confirmed Canada_Quebec 5/24/2020       123   53185    68290   47420    56000    19   161 7/1/2020  
AAA2     1 Canada_Quebec Confirmed cc1=  .999761 cc2=  .711086 lx= 11.13153 if= 112 il= 123 5/24/2020  n=  11 now=   53185 end=      68290     47420     56000 U=    28.52 T=   94.2 p1=  28.4 p2=    77.9 ed=   161 7/1/2020    x1= 112. x2= 123. y1=  -.62 y2= -1.01     
GP: Confirmed Canada_Quebec 5/24/2020       123   53185    68290   47420    56000    19   161 7/1/2020  
AAA2     1 Canada_Quebec Confirmed cc1=  .999720 cc2=  .698209 lx= 11.18153 if= 113 il= 123 5/24/2020  n=  10 now=   53185 end=      71792     47420     56000 U=    32.02 T=   94.8 p1=  35.0 p2=    74.1 ed=   170 7/10/2020   x1= 113. x2= 123. y1=  -.57 y2=  -.88     
GP: Confirmed Canada_Quebec 5/24/2020       123   53185    71792   47420    56000    19   170 7/10/2020 
AAA2     1 Canada_Quebec Confirmed cc1=  .999639 cc2=  .683411 lx= 11.21153 if= 114 il= 123 5/24/2020  n=   9 now=   53185 end=      73978     47420     56000 U=    33.94 T=   95.5 p1=  39.1 p2=    71.9 ed=   175 7/15/2020   x1= 114. x2= 123. y1=  -.55 y2=  -.81     
GP: Confirmed Canada_Quebec 5/24/2020       123   53185    73978   47420    56000    19   175 7/15/2020 
AAA2     1 Canada_Quebec Confirmed cc1=  .999641 cc2=  .666308 lx= 11.45153 if= 115 il= 123 5/24/2020  n=   8 now=   53185 end=      94045     47420     56000 U=    50.79 T=  103.8 p1=  76.8 p2=    56.6 ed=   223 9/1/2020    x1= 115. x2= 123. y1=  -.22 y2=  -.38     
GP: Confirmed Canada_Quebec 5/24/2020       123   53185    94045   47420    56000    19   223 9/1/2020  
AAA2     1 Canada_Quebec Confirmed cc1=  .999649 cc2=  .646095 lx= 12.83153 if= 116 il= 123 5/24/2020  n=   7 now=   53185 end=     373820     47420     56000 U=   148.70 T=  230.8 p1= 602.9 p2=    14.2 ed=   581 8/25/2021   x1= 116. x2= 123. y1=   .77 y2=   .73     
GP: Confirmed Canada_Quebec 5/24/2020       123   53185    -       47420    56000    19   581 8/25/2021 
AAA2     1 Canada_Quebec Confirmed cc1=  .999505 cc2=  .621540 lx= 12.88153 if= 117 il= 123 5/24/2020  n=   6 now=   53185 end=     392986     47420     56000 U=   155.56 T=  239.5 p1= 638.9 p2=    13.5 ed=   606 9/19/2021   x1= 117. x2= 123. y1=   .79 y2=   .75     
GP: Confirmed Canada_Quebec 5/24/2020       123   53185    -       47420    56000    19   606 9/19/2021 
AAA2     1 Canada_Quebec Confirmed cc1=  .999553 cc2=  .591305 lx= 11.39153 if= 118 il= 123 5/24/2020  n=   5 now=   53185 end=      88568     47420     56000 U=    46.96 T=  100.9 p1=  66.5 p2=    60.0 ed=   211 8/20/2020   x1= 118. x2= 123. y1=  -.36 y2=  -.47     
GP: Confirmed Canada_Quebec 5/24/2020       123   53185    88568   47420    56000    19   211 8/20/2020 
AAA2     1 Canada_Quebec Confirmed cc1=  .997124 cc2=  .890524 lx= 10.95153 if=  37 il= 124 5/25/2020  n=  87 now=   53185 end=      57041     47993     55823 U=    20.97 T=   87.2 p1=   7.3 p2=    93.2 ed=   136 6/6/2020    x1=  37. x2= 124. y1=  2.39 y2= -1.76     
GP: Confirmed Canada_Quebec 5/25/2020       124   53185    57041   47993    55823    11   136 6/6/2020  
AAA2     1 Canada_Quebec Confirmed cc1=  .997321 cc2=  .890109 lx= 10.95153 if=  38 il= 124 5/25/2020  n=  86 now=   53185 end=      57041     47993     55823 U=    20.73 T=   87.6 p1=   7.3 p2=    93.2 ed=   136 6/6/2020    x1=  38. x2= 124. y1=  2.39 y2= -1.76     
GP: Confirmed Canada_Quebec 5/25/2020       124   53185    57041   47993    55823    11   136 6/6/2020  
AAA2     1 Canada_Quebec Confirmed cc1=  .997462 cc2=  .889629 lx= 10.94153 if=  39 il= 124 5/25/2020  n=  85 now=   53185 end=      56473     47993     55823 U=    20.20 T=   87.3 p1=   6.2 p2=    94.2 ed=   134 6/4/2020    x1=  39. x2= 124. y1=  2.39 y2= -1.82     
GP: Confirmed Canada_Quebec 5/25/2020       124   53185    56473   47993    55823    11   134 6/4/2020  
AAA2     1 Canada_Quebec Confirmed cc1=  .997547 cc2=  .889082 lx= 10.94153 if=  40 il= 124 5/25/2020  n=  84 now=   53185 end=      56473     47993     55823 U=    19.96 T=   87.8 p1=   6.2 p2=    94.2 ed=   134 6/4/2020    x1=  40. x2= 124. y1=  2.39 y2= -1.82     
GP: Confirmed Canada_Quebec 5/25/2020       124   53185    56473   47993    55823    11   134 6/4/2020  
AAA2     1 Canada_Quebec Confirmed cc1=  .997575 cc2=  .888466 lx= 10.94153 if=  41 il= 124 5/25/2020  n=  83 now=   53185 end=      56473     47993     55823 U=    19.72 T=   88.2 p1=   6.2 p2=    94.2 ed=   134 6/4/2020    x1=  41. x2= 124. y1=  2.39 y2= -1.82     
GP: Confirmed Canada_Quebec 5/25/2020       124   53185    56473   47993    55823    11   134 6/4/2020  
AAA1     1 Canada_Quebec Confirmed cc1=  .997557 cc2=  .887793 lx= 10.93153 if=  42 il= 124 5/25/2020  n=  82 now=   53185 end=      55911     47993     55823 U=    19.20 T=   87.9 p1=   5.1 p2=    95.1 ed=   133 6/3/2020    x1=  42. x2= 124. y1=  2.39 y2= -1.88 BEST
AAA2     1 Canada_Quebec Confirmed cc1=  .997560 cc2=  .887793 lx= 10.93553 if=  42 il= 124 5/25/2020  n=  82 now=   53185 end=      55911     47993     55823 U=    19.20 T=   87.9 p1=   5.1 p2=    95.1 ed=   133 6/3/2020    x1=  42. x2= 124. y1=  2.39 y2= -1.88 BEST
GP: Confirmed Canada_Quebec 5/25/2020       124   53185    55911   47993    55823    11   133 6/3/2020  
AAA1     1 Canada_Quebec Confirmed cc1=  .997501 cc2=  .887070 lx= 10.93153 if=  43 il= 124 5/25/2020  n=  81 now=   53185 end=      55911     47993     55823 U=    19.26 T=   87.8 p1=   5.1 p2=    95.1 ed=   133 6/3/2020    x1=  43. x2= 124. y1=  2.33 y2= -1.88 BEST
AAA2     1 Canada_Quebec Confirmed cc1=  .997502 cc2=  .887070 lx= 10.93353 if=  43 il= 124 5/25/2020  n=  81 now=   53185 end=      55911     47993     55823 U=    19.26 T=   87.8 p1=   5.1 p2=    95.1 ed=   133 6/3/2020    x1=  43. x2= 124. y1=  2.33 y2= -1.88 BEST
GP: Confirmed Canada_Quebec 5/25/2020       124   53185    55911   47993    55823    11   133 6/3/2020  
AAA1     1 Canada_Quebec Confirmed cc1=  .997459 cc2=  .886348 lx= 10.93153 if=  44 il= 124 5/25/2020  n=  80 now=   53185 end=      55911     47993     55823 U=    19.02 T=   88.3 p1=   5.1 p2=    95.1 ed=   133 6/3/2020    x1=  44. x2= 124. y1=  2.33 y2= -1.88 BEST
AAA2     1 Canada_Quebec Confirmed cc1=  .997459 cc2=  .886348 lx= 10.93153 if=  44 il= 124 5/25/2020  n=  80 now=   53185 end=      55911     47993     55823 U=    19.02 T=   88.3 p1=   5.1 p2=    95.1 ed=   133 6/3/2020    x1=  44. x2= 124. y1=  2.33 y2= -1.88 BEST
GP: Confirmed Canada_Quebec 5/25/2020       124   53185    55911   47993    55823    11   133 6/3/2020  
AAA1     1 Canada_Quebec Confirmed cc1=  .997380 cc2=  .885577 lx= 10.93153 if=  45 il= 124 5/25/2020  n=  79 now=   53185 end=      55911     47993     55823 U=    18.97 T=   88.4 p1=   5.1 p2=    95.1 ed=   133 6/3/2020    x1=  45. x2= 124. y1=  2.29 y2= -1.88 BEST
AAA2     1 Canada_Quebec Confirmed cc1=  .997380 cc2=  .885577 lx= 10.93053 if=  45 il= 124 5/25/2020  n=  79 now=   53185 end=      55911     47993     55823 U=    18.97 T=   88.4 p1=   5.1 p2=    95.1 ed=   133 6/3/2020    x1=  45. x2= 124. y1=  2.29 y2= -1.88 BEST
GP: Confirmed Canada_Quebec 5/25/2020       124   53185    55911   47993    55823    11   133 6/3/2020  
AAA1     1 Canada_Quebec Confirmed cc1=  .997293 cc2=  .884784 lx= 10.93153 if=  46 il= 124 5/25/2020  n=  78 now=   53185 end=      55911     47993     55823 U=    18.86 T=   88.6 p1=   5.1 p2=    95.1 ed=   133 6/3/2020    x1=  46. x2= 124. y1=  2.26 y2= -1.88 BEST
AAA2     1 Canada_Quebec Confirmed cc1=  .997294 cc2=  .884784 lx= 10.92953 if=  46 il= 124 5/25/2020  n=  78 now=   53185 end=      55911     47993     55823 U=    18.86 T=   88.6 p1=   5.1 p2=    95.1 ed=   133 6/3/2020    x1=  46. x2= 124. y1=  2.26 y2= -1.88 BEST
GP: Confirmed Canada_Quebec 5/25/2020       124   53185    55911   47993    55823    11   133 6/3/2020  
AAA1     1 Canada_Quebec Confirmed cc1=  .997193 cc2=  .883965 lx= 10.93153 if=  47 il= 124 5/25/2020  n=  77 now=   53185 end=      55911     47993     55823 U=    18.62 T=   89.0 p1=   5.1 p2=    95.1 ed=   132 6/2/2020    x1=  47. x2= 124. y1=  2.26 y2= -1.88 BEST
AAA2     1 Canada_Quebec Confirmed cc1=  .997194 cc2=  .883965 lx= 10.92953 if=  47 il= 124 5/25/2020  n=  77 now=   53185 end=      55911     47993     55823 U=    18.62 T=   89.0 p1=   5.1 p2=    95.1 ed=   132 6/2/2020    x1=  47. x2= 124. y1=  2.26 y2= -1.88 BEST
GP: Confirmed Canada_Quebec 5/25/2020       124   53185    55911   47993    55823    11   132 6/2/2020  
AAA1     1 Canada_Quebec Confirmed cc1=  .997083 cc2=  .883123 lx= 10.93153 if=  48 il= 124 5/25/2020  n=  76 now=   53185 end=      55911     47993     55823 U=    18.38 T=   89.5 p1=   5.1 p2=    95.1 ed=   132 6/2/2020    x1=  48. x2= 124. y1=  2.26 y2= -1.88 BEST
AAA2     1 Canada_Quebec Confirmed cc1=  .997084 cc2=  .883123 lx= 10.92953 if=  48 il= 124 5/25/2020  n=  76 now=   53185 end=      55911     47993     55823 U=    18.38 T=   89.5 p1=   5.1 p2=    95.1 ed=   132 6/2/2020    x1=  48. x2= 124. y1=  2.26 y2= -1.88 BEST
GP: Confirmed Canada_Quebec 5/25/2020       124   53185    55911   47993    55823    11   132 6/2/2020  
AAA1     1 Canada_Quebec Confirmed cc1=  .996992 cc2=  .882284 lx= 10.93153 if=  49 il= 124 5/25/2020  n=  75 now=   53185 end=      55911     47993     55823 U=    18.47 T=   89.3 p1=   5.1 p2=    95.1 ed=   132 6/2/2020    x1=  49. x2= 124. y1=  2.18 y2= -1.88 BEST
AAA2     1 Canada_Quebec Confirmed cc1=  .996992 cc2=  .882284 lx= 10.93053 if=  49 il= 124 5/25/2020  n=  75 now=   53185 end=      55911     47993     55823 U=    18.47 T=   89.3 p1=   5.1 p2=    95.1 ed=   132 6/2/2020    x1=  49. x2= 124. y1=  2.18 y2= -1.88 BEST
GP: Confirmed Canada_Quebec 5/25/2020       124   53185    55911   47993    55823    11   132 6/2/2020  
AAA1     1 Canada_Quebec Confirmed cc1=  .996884 cc2=  .881414 lx= 10.93153 if=  50 il= 124 5/25/2020  n=  74 now=   53185 end=      55911     47993     55823 U=    18.29 T=   89.6 p1=   5.1 p2=    95.1 ed=   132 6/2/2020    x1=  50. x2= 124. y1=  2.17 y2= -1.88 BEST
AAA2     1 Canada_Quebec Confirmed cc1=  .996884 cc2=  .881414 lx= 10.93253 if=  50 il= 124 5/25/2020  n=  74 now=   53185 end=      55911     47993     55823 U=    18.29 T=   89.6 p1=   5.1 p2=    95.1 ed=   132 6/2/2020    x1=  50. x2= 124. y1=  2.17 y2= -1.88 BEST
GP: Confirmed Canada_Quebec 5/25/2020       124   53185    55911   47993    55823    11   132 6/2/2020  
AAA1     1 Canada_Quebec Confirmed cc1=  .996804 cc2=  .880557 lx= 10.93153 if=  51 il= 124 5/25/2020  n=  73 now=   53185 end=      55911     47993     55823 U=    18.38 T=   89.5 p1=   5.1 p2=    95.1 ed=   132 6/2/2020    x1=  51. x2= 124. y1=  2.09 y2= -1.88 BEST
AAA2     1 Canada_Quebec Confirmed cc1=  .996806 cc2=  .880557 lx= 10.93453 if=  51 il= 124 5/25/2020  n=  73 now=   53185 end=      55911     47993     55823 U=    18.38 T=   89.5 p1=   5.1 p2=    95.1 ed=   132 6/2/2020    x1=  51. x2= 124. y1=  2.09 y2= -1.88 BEST
GP: Confirmed Canada_Quebec 5/25/2020       124   53185    55911   47993    55823    11   132 6/2/2020  
AAA1     1 Canada_Quebec Confirmed cc1=  .996703 cc2=  .879662 lx= 10.93153 if=  52 il= 124 5/25/2020  n=  72 now=   53185 end=      55911     47993     55823 U=    18.13 T=   89.9 p1=   5.1 p2=    95.1 ed=   132 6/2/2020    x1=  52. x2= 124. y1=  2.09 y2= -1.88 BEST
AAA2     1 Canada_Quebec Confirmed cc1=  .996709 cc2=  .879662 lx= 10.93653 if=  52 il= 124 5/25/2020  n=  72 now=   53185 end=      55911     47993     55823 U=    18.13 T=   89.9 p1=   5.1 p2=    95.1 ed=   132 6/2/2020    x1=  52. x2= 124. y1=  2.09 y2= -1.88 BEST
GP: Confirmed Canada_Quebec 5/25/2020       124   53185    55911   47993    55823    11   132 6/2/2020  
AAA2     1 Canada_Quebec Confirmed cc1=  .996688 cc2=  .878837 lx= 10.94153 if=  53 il= 124 5/25/2020  n=  71 now=   53185 end=      56473     47993     55823 U=    18.37 T=   90.6 p1=   6.2 p2=    94.2 ed=   133 6/3/2020    x1=  53. x2= 124. y1=  2.05 y2= -1.82     
GP: Confirmed Canada_Quebec 5/25/2020       124   53185    56473   47993    55823    11   133 6/3/2020  
AAA2     1 Canada_Quebec Confirmed cc1=  .996709 cc2=  .878031 lx= 10.94153 if=  54 il= 124 5/25/2020  n=  70 now=   53185 end=      56473     47993     55823 U=    18.59 T=   90.2 p1=   6.2 p2=    94.2 ed=   134 6/4/2020    x1=  54. x2= 124. y1=  1.95 y2= -1.82     
GP: Confirmed Canada_Quebec 5/25/2020       124   53185    56473   47993    55823    11   134 6/4/2020  
AAA2     1 Canada_Quebec Confirmed cc1=  .996673 cc2=  .877151 lx= 10.95153 if=  55 il= 124 5/25/2020  n=  69 now=   53185 end=      57041     47993     55823 U=    18.90 T=   90.8 p1=   7.3 p2=    93.2 ed=   135 6/5/2020    x1=  55. x2= 124. y1=  1.89 y2= -1.76     
GP: Confirmed Canada_Quebec 5/25/2020       124   53185    57041   47993    55823    11   135 6/5/2020  
AAA2     1 Canada_Quebec Confirmed cc1=  .996646 cc2=  .876260 lx= 10.95153 if=  56 il= 124 5/25/2020  n=  68 now=   53185 end=      57041     47993     55823 U=    18.82 T=   91.0 p1=   7.3 p2=    93.2 ed=   135 6/5/2020    x1=  56. x2= 124. y1=  1.86 y2= -1.76     
GP: Confirmed Canada_Quebec 5/25/2020       124   53185    57041   47993    55823    11   135 6/5/2020  
AAA2     1 Canada_Quebec Confirmed cc1=  .996680 cc2=  .875412 lx= 10.96153 if=  57 il= 124 5/25/2020  n=  67 now=   53185 end=      57614     47993     55823 U=    19.04 T=   91.6 p1=   8.3 p2=    92.3 ed=   136 6/6/2020    x1=  57. x2= 124. y1=  1.82 y2= -1.70     
GP: Confirmed Canada_Quebec 5/25/2020       124   53185    57614   47993    55823    11   136 6/6/2020  
AAA2     1 Canada_Quebec Confirmed cc1=  .996795 cc2=  .874625 lx= 10.97153 if=  58 il= 124 5/25/2020  n=  66 now=   53185 end=      58193     47993     55823 U=    19.16 T=   92.5 p1=   9.4 p2=    91.4 ed=   137 6/7/2020    x1=  58. x2= 124. y1=  1.80 y2= -1.65     
GP: Confirmed Canada_Quebec 5/25/2020       124   53185    58193   47993    55823    11   137 6/7/2020  
AAA2     1 Canada_Quebec Confirmed cc1=  .997110 cc2=  .874019 lx= 10.98153 if=  59 il= 124 5/25/2020  n=  65 now=   53185 end=      58778     47993     55823 U=    19.40 T=   93.0 p1=  10.5 p2=    90.5 ed=   138 6/8/2020    x1=  59. x2= 124. y1=  1.75 y2= -1.60     
GP: Confirmed Canada_Quebec 5/25/2020       124   53185    58778   47993    55823    11   138 6/8/2020  
AAA2     1 Canada_Quebec Confirmed cc1=  .998762 cc2=  .872774 lx= 11.03153 if=  62 il= 124 5/25/2020  n=  62 now=   53185 end=      61792     47993     55823 U=    22.23 T=   93.4 p1=  16.2 p2=    86.1 ed=   145 6/15/2020   x1=  62. x2= 124. y1=  1.41 y2= -1.38     
GP: Confirmed Canada_Quebec 5/25/2020       124   53185    61792   47993    55823    11   145 6/15/2020 
AAA2     1 Canada_Quebec Confirmed cc1=  .998866 cc2=  .871866 lx= 11.04153 if=  63 il= 124 5/25/2020  n=  61 now=   53185 end=      62413     47993     55823 U=    22.74 T=   93.6 p1=  17.4 p2=    85.2 ed=   147 6/17/2020   x1=  63. x2= 124. y1=  1.35 y2= -1.34     
GP: Confirmed Canada_Quebec 5/25/2020       124   53185    62413   47993    55823    11   147 6/17/2020 
AAA2     1 Canada_Quebec Confirmed cc1=  .998937 cc2=  .870900 lx= 11.05153 if=  64 il= 124 5/25/2020  n=  60 now=   53185 end=      63040     47993     55823 U=    23.12 T=   94.0 p1=  18.5 p2=    84.4 ed=   148 6/18/2020   x1=  64. x2= 124. y1=  1.30 y2= -1.30     
GP: Confirmed Canada_Quebec 5/25/2020       124   53185    63040   47993    55823    11   148 6/18/2020 
AAA2     1 Canada_Quebec Confirmed cc1=  .999022 cc2=  .869923 lx= 11.06153 if=  65 il= 124 5/25/2020  n=  59 now=   53185 end=      63673     47993     55823 U=    23.59 T=   94.2 p1=  19.7 p2=    83.5 ed=   149 6/19/2020   x1=  65. x2= 124. y1=  1.24 y2= -1.26     
GP: Confirmed Canada_Quebec 5/25/2020       124   53185    63673   47993    55823    11   149 6/19/2020 
AAA2     1 Canada_Quebec Confirmed cc1=  .999095 cc2=  .868906 lx= 11.07153 if=  66 il= 124 5/25/2020  n=  58 now=   53185 end=      64313     47993     55823 U=    24.10 T=   94.4 p1=  20.9 p2=    82.7 ed=   151 6/21/2020   x1=  66. x2= 124. y1=  1.18 y2= -1.23     
GP: Confirmed Canada_Quebec 5/25/2020       124   53185    64313   47993    55823    11   151 6/21/2020 
AAA2     1 Canada_Quebec Confirmed cc1=  .999144 cc2=  .867838 lx= 11.08153 if=  67 il= 124 5/25/2020  n=  57 now=   53185 end=      64960     47993     55823 U=    24.40 T=   94.8 p1=  22.1 p2=    81.9 ed=   152 6/22/2020   x1=  67. x2= 124. y1=  1.14 y2= -1.19     
GP: Confirmed Canada_Quebec 5/25/2020       124   53185    64960   47993    55823    11   152 6/22/2020 
AAA2     1 Canada_Quebec Confirmed cc1=  .999231 cc2=  .866778 lx= 11.10153 if=  68 il= 124 5/25/2020  n=  56 now=   53185 end=      66272     47993     55823 U=    25.26 T=   95.4 p1=  24.6 p2=    80.3 ed=   155 6/25/2020   x1=  68. x2= 124. y1=  1.09 y2= -1.13     
GP: Confirmed Canada_Quebec 5/25/2020       124   53185    66272   47993    55823    11   155 6/25/2020 
AAA2     1 Canada_Quebec Confirmed cc1=  .999292 cc2=  .865661 lx= 11.11153 if=  69 il= 124 5/25/2020  n=  55 now=   53185 end=      66938     47993     55823 U=    25.92 T=   95.5 p1=  25.9 p2=    79.5 ed=   156 6/26/2020   x1=  69. x2= 124. y1=  1.02 y2= -1.10     
GP: Confirmed Canada_Quebec 5/25/2020       124   53185    66938   47993    55823    11   156 6/26/2020 
AAA2     1 Canada_Quebec Confirmed cc1=  .999303 cc2=  .864463 lx= 11.12153 if=  70 il= 124 5/25/2020  n=  54 now=   53185 end=      67611     47993     55823 U=    26.23 T=   95.9 p1=  27.1 p2=    78.7 ed=   157 6/27/2020   x1=  70. x2= 124. y1=   .99 y2= -1.07     
GP: Confirmed Canada_Quebec 5/25/2020       124   53185    67611   47993    55823    11   157 6/27/2020 
AAA2     1 Canada_Quebec Confirmed cc1=  .999337 cc2=  .863255 lx= 11.13153 if=  71 il= 124 5/25/2020  n=  53 now=   53185 end=      68290     47993     55823 U=    26.98 T=   95.9 p1=  28.4 p2=    77.9 ed=   159 6/29/2020   x1=  71. x2= 124. y1=   .92 y2= -1.04     
GP: Confirmed Canada_Quebec 5/25/2020       124   53185    68290   47993    55823    11   159 6/29/2020 
AAA2     1 Canada_Quebec Confirmed cc1=  .999318 cc2=  .861958 lx= 11.13153 if=  72 il= 124 5/25/2020  n=  52 now=   53185 end=      68290     47993     55823 U=    27.03 T=   95.8 p1=  28.4 p2=    77.9 ed=   159 6/29/2020   x1=  72. x2= 124. y1=   .88 y2= -1.04     
GP: Confirmed Canada_Quebec 5/25/2020       124   53185    68290   47993    55823    11   159 6/29/2020 
AAA2     1 Canada_Quebec Confirmed cc1=  .999299 cc2=  .860624 lx= 11.14153 if=  73 il= 124 5/25/2020  n=  51 now=   53185 end=      68977     47993     55823 U=    26.84 T=   96.8 p1=  29.7 p2=    77.1 ed=   160 6/30/2020   x1=  73. x2= 124. y1=   .89 y2= -1.01     
GP: Confirmed Canada_Quebec 5/25/2020       124   53185    68977   47993    55823    11   160 6/30/2020 
AAA2     1 Canada_Quebec Confirmed cc1=  .999425 cc2=  .859397 lx= 11.16153 if=  74 il= 124 5/25/2020  n=  50 now=   53185 end=      70370     47993     55823 U=    28.73 T=   96.4 p1=  32.3 p2=    75.6 ed=   164 7/4/2020    x1=  74. x2= 124. y1=   .78 y2=  -.96     
