TEST last_day=  735 method= last 
MH:     0 Country_Region                                            142 Case_Typ         nCases nDeaths 1/23/20 1/24/20 1/25/20  6/7/20  6/8/20  6/9/20
ML aaa nday1  139 6/9/2020        4833.00000        8.48322
TAB:  Italy_Campania Confirmed Date   Day     Real      MAX  Predict    Count      Min      Max      Med
AAA1     1 Italy_Campania Confirmed cc1=  .996484 cc2=  .871484 lx=  8.48322 if=  61 il= 124 5/25/2020  n=  63 now=    4833 end=       4832      4755      4841 U=    13.83 T=   67.1 p1=    .0 p2=   100.0 ed=    99 4/30/2020   x1=  61. x2= 124. y1=   .44 y2= -4.12 BEST
AAA2     1 Italy_Campania Confirmed cc1=  .997123 cc2=  .871484 lx=  8.47822 if=  61 il= 124 5/25/2020  n=  63 now=    4833 end=       4832      4755      4841 U=    13.83 T=   67.1 p1=    .0 p2=   100.0 ed=    99 4/30/2020   x1=  61. x2= 124. y1=   .44 y2= -4.12 BEST
GP: Confirmed Italy_Campania 5/25/2020       124    4833     4832    4755     4841    48    99 4/30/2020 
AAA1     1 Italy_Campania Confirmed cc1=  .996433 cc2=  .870445 lx=  8.48322 if=  62 il= 124 5/25/2020  n=  62 now=    4833 end=       4832      4755      4841 U=    13.75 T=   67.4 p1=    .0 p2=   100.0 ed=    99 4/30/2020   x1=  62. x2= 124. y1=   .39 y2= -4.12 BEST
AAA2     1 Italy_Campania Confirmed cc1=  .997028 cc2=  .870445 lx=  8.47822 if=  62 il= 124 5/25/2020  n=  62 now=    4833 end=       4832      4755      4841 U=    13.75 T=   67.4 p1=    .0 p2=   100.0 ed=    99 4/30/2020   x1=  62. x2= 124. y1=   .39 y2= -4.12 BEST
GP: Confirmed Italy_Campania 5/25/2020       124    4833     4832    4755     4841    48    99 4/30/2020 
AAA1     1 Italy_Campania Confirmed cc1=  .996446 cc2=  .869446 lx=  8.48322 if=  63 il= 124 5/25/2020  n=  61 now=    4833 end=       4832      4755      4841 U=    13.71 T=   67.6 p1=    .0 p2=   100.0 ed=    99 4/30/2020   x1=  63. x2= 124. y1=   .33 y2= -4.12 BEST
AAA2     1 Italy_Campania Confirmed cc1=  .996985 cc2=  .869446 lx=  8.47922 if=  63 il= 124 5/25/2020  n=  61 now=    4833 end=       4832      4755      4841 U=    13.71 T=   67.6 p1=    .0 p2=   100.0 ed=    99 4/30/2020   x1=  63. x2= 124. y1=   .33 y2= -4.12 BEST
GP: Confirmed Italy_Campania 5/25/2020       124    4833     4832    4755     4841    48    99 4/30/2020 
AAA1     1 Italy_Campania Confirmed cc1=  .996523 cc2=  .868486 lx=  8.48322 if=  64 il= 124 5/25/2020  n=  60 now=    4833 end=       4832      4755      4841 U=    13.68 T=   67.6 p1=    .0 p2=   100.0 ed=    99 4/30/2020   x1=  64. x2= 124. y1=   .27 y2= -4.12 BEST
AAA2     1 Italy_Campania Confirmed cc1=  .996983 cc2=  .868486 lx=  8.47922 if=  64 il= 124 5/25/2020  n=  60 now=    4833 end=       4832      4755      4841 U=    13.68 T=   67.6 p1=    .0 p2=   100.0 ed=    99 4/30/2020   x1=  64. x2= 124. y1=   .27 y2= -4.12 BEST
GP: Confirmed Italy_Campania 5/25/2020       124    4833     4832    4755     4841    48    99 4/30/2020 
AAA1     1 Italy_Campania Confirmed cc1=  .996667 cc2=  .867567 lx=  8.48322 if=  65 il= 124 5/25/2020  n=  59 now=    4833 end=       4832      4755      4841 U=    13.72 T=   67.5 p1=    .0 p2=   100.0 ed=    99 4/30/2020   x1=  65. x2= 124. y1=   .18 y2= -4.12 BEST
AAA2     1 Italy_Campania Confirmed cc1=  .997024 cc2=  .867567 lx=  8.47922 if=  65 il= 124 5/25/2020  n=  59 now=    4833 end=       4832      4755      4841 U=    13.72 T=   67.5 p1=    .0 p2=   100.0 ed=    99 4/30/2020   x1=  65. x2= 124. y1=   .18 y2= -4.12 BEST
GP: Confirmed Italy_Campania 5/25/2020       124    4833     4832    4755     4841    48    99 4/30/2020 
AAA1     1 Italy_Campania Confirmed cc1=  .996843 cc2=  .866654 lx=  8.48322 if=  66 il= 124 5/25/2020  n=  58 now=    4833 end=       4832      4755      4841 U=    13.73 T=   67.4 p1=    .0 p2=   100.0 ed=    99 4/30/2020   x1=  66. x2= 124. y1=   .10 y2= -4.12 BEST
AAA2     1 Italy_Campania Confirmed cc1=  .997114 cc2=  .866654 lx=  8.48022 if=  66 il= 124 5/25/2020  n=  58 now=    4833 end=       4832      4755      4841 U=    13.73 T=   67.4 p1=    .0 p2=   100.0 ed=    99 4/30/2020   x1=  66. x2= 124. y1=   .10 y2= -4.12 BEST
GP: Confirmed Italy_Campania 5/25/2020       124    4833     4832    4755     4841    48    99 4/30/2020 
AAA1     1 Italy_Campania Confirmed cc1=  .997073 cc2=  .865766 lx=  8.48322 if=  67 il= 124 5/25/2020  n=  57 now=    4833 end=       4832      4755      4841 U=    13.80 T=   67.1 p1=    .0 p2=   100.0 ed=    99 4/30/2020   x1=  67. x2= 124. y1=   .01 y2= -4.12 BEST
AAA2     1 Italy_Campania Confirmed cc1=  .997242 cc2=  .865766 lx=  8.48122 if=  67 il= 124 5/25/2020  n=  57 now=    4833 end=       4832      4755      4841 U=    13.80 T=   67.1 p1=    .0 p2=   100.0 ed=    99 4/30/2020   x1=  67. x2= 124. y1=   .01 y2= -4.12 BEST
GP: Confirmed Italy_Campania 5/25/2020       124    4833     4832    4755     4841    48    99 4/30/2020 
AAA1     1 Italy_Campania Confirmed cc1=  .997309 cc2=  .864856 lx=  8.48322 if=  68 il= 124 5/25/2020  n=  56 now=    4833 end=       4832      4755      4841 U=    13.93 T=   66.6 p1=    .0 p2=   100.0 ed=    99 4/30/2020   x1=  68. x2= 124. y1=  -.10 y2= -4.12 BEST
AAA2     1 Italy_Campania Confirmed cc1=  .997408 cc2=  .864856 lx=  8.48122 if=  68 il= 124 5/25/2020  n=  56 now=    4833 end=       4832      4755      4841 U=    13.93 T=   66.6 p1=    .0 p2=   100.0 ed=    99 4/30/2020   x1=  68. x2= 124. y1=  -.10 y2= -4.12 BEST
GP: Confirmed Italy_Campania 5/25/2020       124    4833     4832    4755     4841    48    99 4/30/2020 
AAA1     1 Italy_Campania Confirmed cc1=  .997500 cc2=  .863869 lx=  8.48322 if=  69 il= 124 5/25/2020  n=  55 now=    4833 end=       4832      4755      4841 U=    13.96 T=   66.5 p1=    .0 p2=   100.0 ed=    99 4/30/2020   x1=  69. x2= 124. y1=  -.18 y2= -4.12 BEST
AAA2     1 Italy_Campania Confirmed cc1=  .997542 cc2=  .863869 lx=  8.48222 if=  69 il= 124 5/25/2020  n=  55 now=    4833 end=       4832      4755      4841 U=    13.96 T=   66.5 p1=    .0 p2=   100.0 ed=    99 4/30/2020   x1=  69. x2= 124. y1=  -.18 y2= -4.12 BEST
GP: Confirmed Italy_Campania 5/25/2020       124    4833     4832    4755     4841    48    99 4/30/2020 
AAA1     1 Italy_Campania Confirmed cc1=  .997734 cc2=  .862894 lx=  8.48322 if=  70 il= 124 5/25/2020  n=  54 now=    4833 end=       4832      4755      4841 U=    13.99 T=   66.4 p1=    .0 p2=   100.0 ed=    99 4/30/2020   x1=  70. x2= 124. y1=  -.26 y2= -4.12 BEST
AAA2     1 Italy_Campania Confirmed cc1=  .997737 cc2=  .862894 lx=  8.48222 if=  70 il= 124 5/25/2020  n=  54 now=    4833 end=       4832      4755      4841 U=    13.99 T=   66.4 p1=    .0 p2=   100.0 ed=    99 4/30/2020   x1=  70. x2= 124. y1=  -.26 y2= -4.12 BEST
GP: Confirmed Italy_Campania 5/25/2020       124    4833     4832    4755     4841    48    99 4/30/2020 
AAA1     1 Italy_Campania Confirmed cc1=  .998019 cc2=  .861936 lx=  8.48322 if=  71 il= 124 5/25/2020  n=  53 now=    4833 end=       4832      4755      4841 U=    14.22 T=   65.5 p1=    .0 p2=   100.0 ed=    99 4/30/2020   x1=  71. x2= 124. y1=  -.39 y2= -4.12 BEST
AAA2     1 Italy_Campania Confirmed cc1=  .998019 cc2=  .861936 lx=  8.48322 if=  71 il= 124 5/25/2020  n=  53 now=    4833 end=       4832      4755      4841 U=    14.22 T=   65.5 p1=    .0 p2=   100.0 ed=    99 4/30/2020   x1=  71. x2= 124. y1=  -.39 y2= -4.12 BEST
GP: Confirmed Italy_Campania 5/25/2020       124    4833     4832    4755     4841    48    99 4/30/2020 
AAA1     1 Italy_Campania Confirmed cc1=  .998161 cc2=  .860801 lx=  8.48322 if=  72 il= 124 5/25/2020  n=  52 now=    4833 end=       4832      4755      4841 U=    14.48 T=   64.4 p1=    .0 p2=   100.0 ed=    98 4/29/2020   x1=  72. x2= 124. y1=  -.53 y2= -4.12 BEST
AAA2     1 Italy_Campania Confirmed cc1=  .998190 cc2=  .860801 lx=  8.48422 if=  72 il= 124 5/25/2020  n=  52 now=    4833 end=       4832      4755      4841 U=    14.48 T=   64.4 p1=    .0 p2=   100.0 ed=    98 4/29/2020   x1=  72. x2= 124. y1=  -.53 y2= -4.12 BEST
GP: Confirmed Italy_Campania 5/25/2020       124    4833     4832    4755     4841    48    98 4/29/2020 
AAA1     1 Italy_Campania Confirmed cc1=  .998165 cc2=  .859490 lx=  8.48322 if=  73 il= 124 5/25/2020  n=  51 now=    4833 end=       4832      4755      4841 U=    14.59 T=   63.9 p1=    .0 p2=   100.0 ed=    98 4/29/2020   x1=  73. x2= 124. y1=  -.62 y2= -4.12 BEST
AAA2     1 Italy_Campania Confirmed cc1=  .998225 cc2=  .859490 lx=  8.48522 if=  73 il= 124 5/25/2020  n=  51 now=    4833 end=       4832      4755      4841 U=    14.59 T=   63.9 p1=    .0 p2=   100.0 ed=    98 4/29/2020   x1=  73. x2= 124. y1=  -.62 y2= -4.12 BEST
GP: Confirmed Italy_Campania 5/25/2020       124    4833     4832    4755     4841    48    98 4/29/2020 
AAA1     1 Italy_Campania Confirmed cc1=  .998124 cc2=  .858096 lx=  8.48322 if=  74 il= 124 5/25/2020  n=  50 now=    4833 end=       4832      4755      4841 U=    14.68 T=   63.5 p1=    .0 p2=   100.0 ed=    98 4/29/2020   x1=  74. x2= 124. y1=  -.71 y2= -4.12 BEST
AAA2     1 Italy_Campania Confirmed cc1=  .998227 cc2=  .858096 lx=  8.48522 if=  74 il= 124 5/25/2020  n=  50 now=    4833 end=       4832      4755      4841 U=    14.68 T=   63.5 p1=    .0 p2=   100.0 ed=    98 4/29/2020   x1=  74. x2= 124. y1=  -.71 y2= -4.12 BEST
GP: Confirmed Italy_Campania 5/25/2020       124    4833     4832    4755     4841    48    98 4/29/2020 
AAA1     1 Italy_Campania Confirmed cc1=  .998053 cc2=  .856631 lx=  8.48322 if=  75 il= 124 5/25/2020  n=  49 now=    4833 end=       4832      4755      4841 U=    14.68 T=   63.5 p1=    .0 p2=   100.0 ed=    98 4/29/2020   x1=  75. x2= 124. y1=  -.78 y2= -4.12 BEST
AAA2     1 Italy_Campania Confirmed cc1=  .998198 cc2=  .856631 lx=  8.48622 if=  75 il= 124 5/25/2020  n=  49 now=    4833 end=       4832      4755      4841 U=    14.68 T=   63.5 p1=    .0 p2=   100.0 ed=    98 4/29/2020   x1=  75. x2= 124. y1=  -.78 y2= -4.12 BEST
GP: Confirmed Italy_Campania 5/25/2020       124    4833     4832    4755     4841    48    98 4/29/2020 
AAA1     1 Italy_Campania Confirmed cc1=  .997980 cc2=  .855123 lx=  8.48322 if=  76 il= 124 5/25/2020  n=  48 now=    4833 end=       4832      4755      4841 U=    14.67 T=   63.6 p1=    .0 p2=   100.0 ed=    98 4/29/2020   x1=  76. x2= 124. y1=  -.85 y2= -4.12 BEST
AAA2     1 Italy_Campania Confirmed cc1=  .998191 cc2=  .855123 lx=  8.48622 if=  76 il= 124 5/25/2020  n=  48 now=    4833 end=       4832      4755      4841 U=    14.67 T=   63.6 p1=    .0 p2=   100.0 ed=    98 4/29/2020   x1=  76. x2= 124. y1=  -.85 y2= -4.12 BEST
GP: Confirmed Italy_Campania 5/25/2020       124    4833     4832    4755     4841    48    98 4/29/2020 
AAA1     1 Italy_Campania Confirmed cc1=  .997911 cc2=  .853573 lx=  8.48322 if=  77 il= 124 5/25/2020  n=  47 now=    4833 end=       4832      4755      4841 U=    14.78 T=   63.1 p1=    .0 p2=   100.0 ed=    98 4/29/2020   x1=  77. x2= 124. y1=  -.94 y2= -4.12 BEST
AAA2     1 Italy_Campania Confirmed cc1=  .998206 cc2=  .853573 lx=  8.48722 if=  77 il= 124 5/25/2020  n=  47 now=    4833 end=       4832      4755      4841 U=    14.78 T=   63.1 p1=    .0 p2=   100.0 ed=    98 4/29/2020   x1=  77. x2= 124. y1=  -.94 y2= -4.12 BEST
GP: Confirmed Italy_Campania 5/25/2020       124    4833     4832    4755     4841    48    98 4/29/2020 
AAA1     1 Italy_Campania Confirmed cc1=  .997804 cc2=  .851939 lx=  8.48322 if=  78 il= 124 5/25/2020  n=  46 now=    4833 end=       4832      4755      4841 U=    14.75 T=   63.3 p1=    .0 p2=   100.0 ed=    98 4/29/2020   x1=  78. x2= 124. y1= -1.00 y2= -4.12 BEST
AAA2     1 Italy_Campania Confirmed cc1=  .998186 cc2=  .851939 lx=  8.48722 if=  78 il= 124 5/25/2020  n=  46 now=    4833 end=       4832      4755      4841 U=    14.75 T=   63.3 p1=    .0 p2=   100.0 ed=    98 4/29/2020   x1=  78. x2= 124. y1= -1.00 y2= -4.12 BEST
GP: Confirmed Italy_Campania 5/25/2020       124    4833     4832    4755     4841    48    98 4/29/2020 
AAA2     1 Italy_Campania Confirmed cc1=  .997861 cc2=  .850419 lx=  8.49322 if=  79 il= 124 5/25/2020  n=  45 now=    4833 end=       4881      4755      4841 U=    17.39 T=   60.7 p1=   1.0 p2=    99.0 ed=   101 5/2/2020    x1=  79. x2= 124. y1= -1.05 y2= -3.64     
GP: Confirmed Italy_Campania 5/25/2020       124    4833     4881    4755     4841    48   101 5/2/2020  
AAA2     1 Italy_Campania Confirmed cc1=  .997958 cc2=  .848887 lx=  8.49322 if=  80 il= 124 5/25/2020  n=  44 now=    4833 end=       4881      4755      4841 U=    17.43 T=   60.6 p1=   1.0 p2=    99.0 ed=   101 5/2/2020    x1=  80. x2= 124. y1= -1.12 y2= -3.64     
GP: Confirmed Italy_Campania 5/25/2020       124    4833     4881    4755     4841    48   101 5/2/2020  
AAA2     1 Italy_Campania Confirmed cc1=  .998087 cc2=  .847332 lx=  8.49322 if=  81 il= 124 5/25/2020  n=  43 now=    4833 end=       4881      4755      4841 U=    17.57 T=   60.0 p1=   1.0 p2=    99.0 ed=   101 5/2/2020    x1=  81. x2= 124. y1= -1.19 y2= -3.64     
GP: Confirmed Italy_Campania 5/25/2020       124    4833     4881    4755     4841    48   101 5/2/2020  
AAA2     1 Italy_Campania Confirmed cc1=  .998179 cc2=  .845681 lx=  8.49322 if=  82 il= 124 5/25/2020  n=  42 now=    4833 end=       4881      4755      4841 U=    17.61 T=   59.9 p1=   1.0 p2=    99.0 ed=   101 5/2/2020    x1=  82. x2= 124. y1= -1.25 y2= -3.64     
GP: Confirmed Italy_Campania 5/25/2020       124    4833     4881    4755     4841    48   101 5/2/2020  
AAA2     1 Italy_Campania Confirmed cc1=  .998307 cc2=  .844003 lx=  8.49322 if=  83 il= 124 5/25/2020  n=  41 now=    4833 end=       4881      4755      4841 U=    17.93 T=   58.8 p1=   1.0 p2=    99.0 ed=   101 5/2/2020    x1=  83. x2= 124. y1= -1.35 y2= -3.64     
GP: Confirmed Italy_Campania 5/25/2020       124    4833     4881    4755     4841    48   101 5/2/2020  
AAA2     1 Italy_Campania Confirmed cc1=  .998293 cc2=  .842119 lx=  8.49322 if=  84 il= 124 5/25/2020  n=  40 now=    4833 end=       4881      4755      4841 U=    17.80 T=   59.2 p1=   1.0 p2=    99.0 ed=   101 5/2/2020    x1=  84. x2= 124. y1= -1.39 y2= -3.64     
GP: Confirmed Italy_Campania 5/25/2020       124    4833     4881    4755     4841    48   101 5/2/2020  
AAA2     1 Italy_Campania Confirmed cc1=  .998387 cc2=  .840273 lx=  8.49322 if=  85 il= 124 5/25/2020  n=  39 now=    4833 end=       4881      4755      4841 U=    18.05 T=   58.3 p1=   1.0 p2=    99.0 ed=   100 5/1/2020    x1=  85. x2= 124. y1= -1.48 y2= -3.64     
GP: Confirmed Italy_Campania 5/25/2020       124    4833     4881    4755     4841    48   100 5/1/2020  
AAA2     1 Italy_Campania Confirmed cc1=  .998374 cc2=  .838246 lx=  8.49322 if=  86 il= 124 5/25/2020  n=  38 now=    4833 end=       4881      4755      4841 U=    18.22 T=   57.7 p1=   1.0 p2=    99.0 ed=   100 5/1/2020    x1=  86. x2= 124. y1= -1.55 y2= -3.64     
GP: Confirmed Italy_Campania 5/25/2020       124    4833     4881    4755     4841    48   100 5/1/2020  
AAA2     1 Italy_Campania Confirmed cc1=  .998307 cc2=  .836085 lx=  8.49322 if=  87 il= 124 5/25/2020  n=  37 now=    4833 end=       4881      4755      4841 U=    18.13 T=   58.0 p1=   1.0 p2=    99.0 ed=   100 5/1/2020    x1=  87. x2= 124. y1= -1.60 y2= -3.64     
GP: Confirmed Italy_Campania 5/25/2020       124    4833     4881    4755     4841    48   100 5/1/2020  
AAA2     1 Italy_Campania Confirmed cc1=  .998290 cc2=  .833891 lx=  8.49322 if=  88 il= 124 5/25/2020  n=  36 now=    4833 end=       4881      4755      4841 U=    18.10 T=   58.1 p1=   1.0 p2=    99.0 ed=   100 5/1/2020    x1=  88. x2= 124. y1= -1.65 y2= -3.64     
GP: Confirmed Italy_Campania 5/25/2020       124    4833     4881    4755     4841    48   100 5/1/2020  
AAA2     1 Italy_Campania Confirmed cc1=  .998588 cc2=  .831921 lx=  8.50322 if=  89 il= 124 5/25/2020  n=  35 now=    4833 end=       4930      4755      4841 U=    21.08 T=   54.1 p1=   2.0 p2=    98.0 ed=   103 5/4/2020    x1=  89. x2= 124. y1= -1.66 y2= -3.32     
GP: Confirmed Italy_Campania 5/25/2020       124    4833     4930    4755     4841    48   103 5/4/2020  
AAA2     1 Italy_Campania Confirmed cc1=  .999023 cc2=  .829992 lx=  8.50322 if=  90 il= 124 5/25/2020  n=  34 now=    4833 end=       4930      4755      4841 U=    21.53 T=   52.6 p1=   2.0 p2=    98.0 ed=   103 5/4/2020    x1=  90. x2= 124. y1= -1.74 y2= -3.32     
GP: Confirmed Italy_Campania 5/25/2020       124    4833     4930    4755     4841    48   103 5/4/2020  
AAA2     1 Italy_Campania Confirmed cc1=  .999243 cc2=  .827744 lx=  8.50322 if=  91 il= 124 5/25/2020  n=  33 now=    4833 end=       4930      4755      4841 U=    21.87 T=   51.4 p1=   2.0 p2=    98.0 ed=   103 5/4/2020    x1=  91. x2= 124. y1= -1.81 y2= -3.32     
GP: Confirmed Italy_Campania 5/25/2020       124    4833     4930    4755     4841    48   103 5/4/2020  
AAA2     1 Italy_Campania Confirmed cc1=  .999520 cc2=  .825442 lx=  8.51322 if=  92 il= 124 5/25/2020  n=  32 now=    4833 end=       4980      4755      4841 U=    25.62 T=   45.3 p1=   3.0 p2=    97.0 ed=   105 5/6/2020    x1=  92. x2= 124. y1= -1.82 y2= -3.07     
GP: Confirmed Italy_Campania 5/25/2020       124    4833     4980    4755     4841    48   105 5/6/2020  
AAA2     1 Italy_Campania Confirmed cc1=  .999575 cc2=  .822798 lx=  8.51322 if=  93 il= 124 5/25/2020  n=  31 now=    4833 end=       4980      4755      4841 U=    26.20 T=   43.5 p1=   3.0 p2=    97.0 ed=   105 5/6/2020    x1=  93. x2= 124. y1= -1.89 y2= -3.07     
GP: Confirmed Italy_Campania 5/25/2020       124    4833     4980    4755     4841    48   105 5/6/2020  
AAA2     1 Italy_Campania Confirmed cc1=  .999534 cc2=  .819928 lx=  8.51322 if=  94 il= 124 5/25/2020  n=  30 now=    4833 end=       4980      4755      4841 U=    25.94 T=   44.3 p1=   3.0 p2=    97.0 ed=   105 5/6/2020    x1=  94. x2= 124. y1= -1.92 y2= -3.07     
GP: Confirmed Italy_Campania 5/25/2020       124    4833     4980    4755     4841    48   105 5/6/2020  
AAA2     1 Italy_Campania Confirmed cc1=  .999526 cc2=  .816952 lx=  8.51322 if=  95 il= 124 5/25/2020  n=  29 now=    4833 end=       4980      4755      4841 U=    26.25 T=   43.3 p1=   3.0 p2=    97.0 ed=   105 5/6/2020    x1=  95. x2= 124. y1= -1.97 y2= -3.07     
GP: Confirmed Italy_Campania 5/25/2020       124    4833     4980    4755     4841    48   105 5/6/2020  
AAA2     1 Italy_Campania Confirmed cc1=  .999479 cc2=  .813784 lx=  8.51322 if=  96 il= 124 5/25/2020  n=  28 now=    4833 end=       4980      4755      4841 U=    26.06 T=   43.9 p1=   3.0 p2=    97.0 ed=   105 5/6/2020    x1=  96. x2= 124. y1= -2.00 y2= -3.07     
GP: Confirmed Italy_Campania 5/25/2020       124    4833     4980    4755     4841    48   105 5/6/2020  
AAA2     1 Italy_Campania Confirmed cc1=  .999533 cc2=  .810550 lx=  8.52322 if=  97 il= 124 5/25/2020  n=  27 now=    4833 end=       5030      4755      4841 U=    30.00 T=   37.7 p1=   4.1 p2=    96.1 ed=   108 5/9/2020    x1=  97. x2= 124. y1= -1.98 y2= -2.88     
GP: Confirmed Italy_Campania 5/25/2020       124    4833     5030    4755     4841    48   108 5/9/2020  
AAA2     1 Italy_Campania Confirmed cc1=  .999500 cc2=  .807050 lx=  8.52322 if=  98 il= 124 5/25/2020  n=  26 now=    4833 end=       5030      4755      4841 U=    30.60 T=   35.9 p1=   4.1 p2=    96.1 ed=   108 5/9/2020    x1=  98. x2= 124. y1= -2.03 y2= -2.88     
GP: Confirmed Italy_Campania 5/25/2020       124    4833     5030    4755     4841    48   108 5/9/2020  
AAA2     1 Italy_Campania Confirmed cc1=  .999458 cc2=  .803342 lx=  8.52322 if=  99 il= 124 5/25/2020  n=  25 now=    4833 end=       5030      4755      4841 U=    30.23 T=   37.0 p1=   4.1 p2=    96.1 ed=   108 5/9/2020    x1=  99. x2= 124. y1= -2.05 y2= -2.88     
GP: Confirmed Italy_Campania 5/25/2020       124    4833     5030    4755     4841    48   108 5/9/2020  
AAA2     1 Italy_Campania Confirmed cc1=  .999394 cc2=  .799394 lx=  8.52322 if= 100 il= 124 5/25/2020  n=  24 now=    4833 end=       5030      4755      4841 U=    30.40 T=   36.5 p1=   4.1 p2=    96.1 ed=   108 5/9/2020    x1= 100. x2= 124. y1= -2.09 y2= -2.88     
GP: Confirmed Italy_Campania 5/25/2020       124    4833     5030    4755     4841    48   108 5/9/2020  
AAA2     1 Italy_Campania Confirmed cc1=  .999315 cc2=  .795190 lx=  8.52322 if= 101 il= 124 5/25/2020  n=  23 now=    4833 end=       5030      4755      4841 U=    30.19 T=   37.1 p1=   4.1 p2=    96.1 ed=   108 5/9/2020    x1= 101. x2= 124. y1= -2.12 y2= -2.88     
GP: Confirmed Italy_Campania 5/25/2020       124    4833     5030    4755     4841    48   108 5/9/2020  
AAA2     1 Italy_Campania Confirmed cc1=  .999237 cc2=  .790722 lx=  8.52322 if= 102 il= 124 5/25/2020  n=  22 now=    4833 end=       5030      4755      4841 U=    30.80 T=   35.4 p1=   4.1 p2=    96.1 ed=   108 5/9/2020    x1= 102. x2= 124. y1= -2.16 y2= -2.88     
GP: Confirmed Italy_Campania 5/25/2020       124    4833     5030    4755     4841    48   108 5/9/2020  
AAA2     1 Italy_Campania Confirmed cc1=  .999159 cc2=  .785958 lx=  8.52322 if= 103 il= 124 5/25/2020  n=  21 now=    4833 end=       5030      4755      4841 U=    30.57 T=   36.0 p1=   4.1 p2=    96.1 ed=   108 5/9/2020    x1= 103. x2= 124. y1= -2.19 y2= -2.88     
