TEST last_day=  735 method= last 
MH:     0 Country_Region                                            142 Case_Typ         nCases nDeaths 1/23/20 1/24/20 1/25/20  6/7/20  6/8/20  6/9/20
ML aaa nday1  139 6/9/2020      113702.00000       11.64134
TAB:  Pakistan Confirmed Date   Day     Real      MAX  Predict    Count      Min      Max      Med
AAA2     1 Pakistan Deaths    cc1=  .999059 cc2=  .846560 lx=  8.23091 if=  76 il= 118 5/19/2020  n=  42 now=    2255 end=       3755       939      1733 U=    37.98 T=  130.4 p1=  66.5 p2=    60.1 ed=   220 8/29/2020   x1=  76. x2= 118. y1=  1.43 y2=   .33     
GP: Deaths    Pakistan 5/19/2020       118    2255     3755     939     1733     2   220 8/29/2020 
AAA2     1 Pakistan Deaths    cc1=  .999118 cc2=  .844815 lx=  8.15091 if=  77 il= 118 5/19/2020  n=  41 now=    2255 end=       3466       939      1733 U=    36.31 T=  127.7 p1=  53.7 p2=    65.1 ed=   213 8/22/2020   x1=  77. x2= 118. y1=  1.40 y2=   .27     
GP: Deaths    Pakistan 5/19/2020       118    2255     3466     939     1733     2   213 8/22/2020 
AAA2     1 Pakistan Deaths    cc1=  .999145 cc2=  .842971 lx=  8.09091 if=  78 il= 118 5/19/2020  n=  40 now=    2255 end=       3264       939      1733 U=    34.93 T=  125.7 p1=  44.7 p2=    69.1 ed=   208 8/17/2020   x1=  78. x2= 118. y1=  1.37 y2=   .22     
GP: Deaths    Pakistan 5/19/2020       118    2255     3264     939     1733     2   208 8/17/2020 
AAA2     1 Pakistan Deaths    cc1=  .999130 cc2=  .841016 lx=  8.05091 if=  79 il= 118 5/19/2020  n=  39 now=    2255 end=       3136       939      1733 U=    33.52 T=  124.3 p1=  39.1 p2=    71.9 ed=   203 8/12/2020   x1=  79. x2= 118. y1=  1.35 y2=   .19     
GP: Deaths    Pakistan 5/19/2020       118    2255     3136     939     1733     2   203 8/12/2020 
AAA2     1 Pakistan Deaths    cc1=  .999062 cc2=  .838934 lx=  8.06091 if=  80 il= 118 5/19/2020  n=  38 now=    2255 end=       3168       939      1733 U=    34.95 T=  124.8 p1=  40.5 p2=    71.2 ed=   207 8/16/2020   x1=  80. x2= 118. y1=  1.28 y2=   .20     
GP: Deaths    Pakistan 5/19/2020       118    2255     3168     939     1733     2   207 8/16/2020 
AAA2     1 Pakistan Deaths    cc1=  .999200 cc2=  .836979 lx=  7.98091 if=  81 il= 118 5/19/2020  n=  37 now=    2255 end=       2924       939      1733 U=    33.14 T=  122.2 p1=  29.7 p2=    77.1 ed=   200 8/9/2020    x1=  81. x2= 118. y1=  1.24 y2=   .13     
GP: Deaths    Pakistan 5/19/2020       118    2255     2924     939     1733     2   200 8/9/2020  
AAA2     1 Pakistan Deaths    cc1=  .999287 cc2=  .834888 lx=  7.91091 if=  82 il= 118 5/19/2020  n=  36 now=    2255 end=       2726       939      1733 U=    31.21 T=  120.0 p1=  20.9 p2=    82.7 ed=   193 8/2/2020    x1=  82. x2= 118. y1=  1.22 y2=   .06     
GP: Deaths    Pakistan 5/19/2020       118    2255     2726     939     1733     2   193 8/2/2020  
AAA2     1 Pakistan Deaths    cc1=  .999256 cc2=  .832589 lx=  7.88091 if=  83 il= 118 5/19/2020  n=  35 now=    2255 end=       2646       939      1733 U=    30.08 T=  119.1 p1=  17.3 p2=    85.2 ed=   190 7/30/2020   x1=  83. x2= 118. y1=  1.20 y2=   .04     
GP: Deaths    Pakistan 5/19/2020       118    2255     2646     939     1733     2   190 7/30/2020 
AAA2     1 Pakistan Deaths    cc1=  .999196 cc2=  .830165 lx=  7.90091 if=  84 il= 118 5/19/2020  n=  34 now=    2255 end=       2699       939      1733 U=    30.74 T=  119.7 p1=  19.7 p2=    83.5 ed=   192 8/1/2020    x1=  84. x2= 118. y1=  1.16 y2=   .05     
GP: Deaths    Pakistan 5/19/2020       118    2255     2699     939     1733     2   192 8/1/2020  
AAA2     1 Pakistan Deaths    cc1=  .999126 cc2=  .827627 lx=  7.88091 if=  85 il= 118 5/19/2020  n=  33 now=    2255 end=       2646       939      1733 U=    30.76 T=  119.1 p1=  17.3 p2=    85.2 ed=   191 7/31/2020   x1=  85. x2= 118. y1=  1.11 y2=   .04     
GP: Deaths    Pakistan 5/19/2020       118    2255     2646     939     1733     2   191 7/31/2020 
AAA2     1 Pakistan Deaths    cc1=  .999106 cc2=  .825028 lx=  7.84091 if=  86 il= 118 5/19/2020  n=  32 now=    2255 end=       2542       939      1733 U=    29.61 T=  117.9 p1=  12.7 p2=    88.7 ed=   187 7/27/2020   x1=  86. x2= 118. y1=  1.08 y2=   .00     
GP: Deaths    Pakistan 5/19/2020       118    2255     2542     939     1733     2   187 7/27/2020 
AAA2     1 Pakistan Deaths    cc1=  .999029 cc2=  .822252 lx=  7.82091 if=  87 il= 118 5/19/2020  n=  31 now=    2255 end=       2492       939      1733 U=    28.85 T=  117.3 p1=  10.5 p2=    90.5 ed=   185 7/25/2020   x1=  87. x2= 118. y1=  1.05 y2=  -.02     
GP: Deaths    Pakistan 5/19/2020       118    2255     2492     939     1733     2   185 7/25/2020 
AAA2     1 Pakistan Deaths    cc1=  .998939 cc2=  .819334 lx=  7.84091 if=  88 il= 118 5/19/2020  n=  30 now=    2255 end=       2542       939      1733 U=    29.90 T=  117.9 p1=  12.7 p2=    88.7 ed=   188 7/28/2020   x1=  88. x2= 118. y1=  1.00 y2=   .00     
GP: Deaths    Pakistan 5/19/2020       118    2255     2542     939     1733     2   188 7/28/2020 
AAA2     1 Pakistan Deaths    cc1=  .998891 cc2=  .816317 lx=  7.79091 if=  89 il= 118 5/19/2020  n=  29 now=    2255 end=       2418       939      1733 U=    28.47 T=  116.4 p1=   7.2 p2=    93.3 ed=   183 7/23/2020   x1=  89. x2= 118. y1=   .96 y2=  -.06     
GP: Deaths    Pakistan 5/19/2020       118    2255     2418     939     1733     2   183 7/23/2020 
AAA2     1 Pakistan Deaths    cc1=  .998775 cc2=  .813080 lx=  7.78091 if=  90 il= 118 5/19/2020  n=  28 now=    2255 end=       2394       939      1733 U=    28.77 T=  116.1 p1=   6.2 p2=    94.2 ed=   183 7/23/2020   x1=  90. x2= 118. y1=   .91 y2=  -.07     
GP: Deaths    Pakistan 5/19/2020       118    2255     2394     939     1733     2   183 7/23/2020 
AAA2     1 Pakistan Deaths    cc1=  .998761 cc2=  .809779 lx=  7.72091 if=  91 il= 118 5/19/2020  n=  27 now=    2255 end=       2254       939      1733 U=    27.20 T=  114.4 p1=    .0 p2=   100.0 ed=   178 7/18/2020   x1=  91. x2= 118. y1=   .86 y2=  -.13     
GP: Deaths    Pakistan 5/19/2020       118    2255     2254     939     1733     2   178 7/18/2020 
AAA2     1 Pakistan Deaths    cc1=  .998669 cc2=  .806219 lx=  7.68091 if=  92 il= 118 5/19/2020  n=  26 now=    2255 end=       2166       939      1733 U=    26.71 T=  113.2 p1=  -3.9 p2=   104.1 ed=   176 7/16/2020   x1=  92. x2= 118. y1=   .79 y2=  -.18     
GP: Deaths    Pakistan 5/19/2020       118    2255     2166     939     1733     2   176 7/16/2020 
AAA2     1 Pakistan Deaths    cc1=  .998751 cc2=  .802635 lx=  7.60091 if=  93 il= 118 5/19/2020  n=  25 now=    2255 end=       2000       939      1733 U=    24.85 T=  111.1 p1= -11.3 p2=   112.8 ed=   169 7/9/2020    x1=  93. x2= 118. y1=   .73 y2=  -.28     
GP: Deaths    Pakistan 5/19/2020       118    2255     2000     939     1733     2   169 7/9/2020  
AAA2     1 Pakistan Deaths    cc1=  .998845 cc2=  .798845 lx=  7.54091 if=  94 il= 118 5/19/2020  n=  24 now=    2255 end=       1883       939      1733 U=    23.34 T=  109.5 p1= -16.5 p2=   119.8 ed=   164 7/4/2020    x1=  94. x2= 118. y1=   .67 y2=  -.36     
GP: Deaths    Pakistan 5/19/2020       118    2255     1883     939     1733     2   164 7/4/2020  
AAA2     1 Pakistan Deaths    cc1=  .998915 cc2=  .794791 lx=  7.49091 if=  95 il= 118 5/19/2020  n=  23 now=    2255 end=       1791       939      1733 U=    21.83 T=  108.5 p1= -20.6 p2=   125.9 ed=   159 6/29/2020   x1=  95. x2= 118. y1=   .62 y2=  -.44     
GP: Deaths    Pakistan 5/19/2020       118    2255     1791     939     1733     2   159 6/29/2020 
AAA1     1 Pakistan Deaths    cc1=  .998834 cc2=  .790320 lx=  7.46091 if=  96 il= 118 5/19/2020  n=  22 now=    2255 end=       1738       939      1733 U=    20.69 T=  108.0 p1= -22.9 p2=   129.7 ed=   156 6/26/2020   x1=  96. x2= 118. y1=   .58 y2=  -.48 BEST
AAA2     1 Pakistan Deaths    cc1=  .998834 cc2=  .790320 lx=  7.45691 if=  96 il= 118 5/19/2020  n=  22 now=    2255 end=       1738       939      1733 U=    20.69 T=  108.0 p1= -22.9 p2=   129.7 ed=   156 6/26/2020   x1=  96. x2= 118. y1=   .58 y2=  -.48 BEST
GP: Deaths    Pakistan 5/19/2020       118    2255     1738     939     1733     2   156 6/26/2020 
AAA2     1 Pakistan Deaths    cc1=  .998681 cc2=  .785480 lx=  7.47091 if=  97 il= 118 5/19/2020  n=  21 now=    2255 end=       1756       939      1733 U=    20.69 T=  108.3 p1= -22.1 p2=   128.4 ed=   157 6/27/2020   x1=  97. x2= 118. y1=   .55 y2=  -.47     
GP: Deaths    Pakistan 5/19/2020       118    2255     1756     939     1733     2   157 6/27/2020 
AAA2     1 Pakistan Deaths    cc1=  .998630 cc2=  .780412 lx=  7.54091 if=  98 il= 118 5/19/2020  n=  20 now=    2255 end=       1883       939      1733 U=    22.35 T=  109.9 p1= -16.5 p2=   119.8 ed=   162 7/2/2020    x1=  98. x2= 118. y1=   .53 y2=  -.36     
GP: Deaths    Pakistan 5/19/2020       118    2255     1883     939     1733     2   162 7/2/2020  
AAA2     1 Pakistan Deaths    cc1=  .998567 cc2=  .774961 lx=  7.62091 if=  99 il= 118 5/19/2020  n=  19 now=    2255 end=       2040       939      1733 U=    24.84 T=  111.7 p1=  -9.5 p2=   110.5 ed=   170 7/10/2020   x1=  99. x2= 118. y1=   .51 y2=  -.25     
GP: Deaths    Pakistan 5/19/2020       118    2255     2040     939     1733     2   170 7/10/2020 
AAA2     1 Pakistan Deaths    cc1=  .998338 cc2=  .768922 lx=  7.60091 if= 100 il= 118 5/19/2020  n=  18 now=    2255 end=       2000       939      1733 U=    24.68 T=  111.1 p1= -11.3 p2=   112.8 ed=   169 7/9/2020    x1= 100. x2= 118. y1=   .45 y2=  -.28     
GP: Deaths    Pakistan 5/19/2020       118    2255     2000     939     1733     2   169 7/9/2020  
AAA2     1 Pakistan Deaths    cc1=  .998215 cc2=  .762513 lx=  7.52091 if= 101 il= 118 5/19/2020  n=  17 now=    2255 end=       1846       939      1733 U=    22.61 T=  109.2 p1= -18.1 p2=   122.2 ed=   162 7/2/2020    x1= 101. x2= 118. y1=   .36 y2=  -.39     
GP: Deaths    Pakistan 5/19/2020       118    2255     1846     939     1733     2   162 7/2/2020  
AAA1     1 Pakistan Deaths    cc1=  .998061 cc2=  .755525 lx=  7.45091 if= 102 il= 118 5/19/2020  n=  16 now=    2255 end=       1721       939      1733 U=    20.43 T=  107.8 p1= -23.7 p2=   131.0 ed=   155 6/25/2020   x1= 102. x2= 118. y1=   .28 y2=  -.50 BEST
AAA2     1 Pakistan Deaths    cc1=  .998061 cc2=  .755525 lx=  7.45291 if= 102 il= 118 5/19/2020  n=  16 now=    2255 end=       1721       939      1733 U=    20.43 T=  107.8 p1= -23.7 p2=   131.0 ed=   155 6/25/2020   x1= 102. x2= 118. y1=   .28 y2=  -.50 BEST
GP: Deaths    Pakistan 5/19/2020       118    2255     1721     939     1733     2   155 6/25/2020 
AAA2     1 Pakistan Deaths    cc1=  .997678 cc2=  .747678 lx=  7.44091 if= 103 il= 118 5/19/2020  n=  15 now=    2255 end=       1704       939      1733 U=    19.72 T=  107.8 p1= -24.4 p2=   132.3 ed=   154 6/24/2020   x1= 103. x2= 118. y1=   .24 y2=  -.52     
GP: Deaths    Pakistan 5/19/2020       118    2255     1704     939     1733     2   154 6/24/2020 
AAA2     1 Pakistan Deaths    cc1=  .997076 cc2=  .729815 lx=  7.77091 if= 105 il= 118 5/19/2020  n=  13 now=    2255 end=       2370       939      1733 U=    29.64 T=  115.7 p1=   5.1 p2=    95.1 ed=   185 7/25/2020   x1= 105. x2= 118. y1=   .36 y2=  -.08     
GP: Deaths    Pakistan 5/19/2020       118    2255     2370     939     1733     2   185 7/25/2020 
AAA2     1 Pakistan Deaths    cc1=  .996954 cc2=  .719604 lx=  7.52091 if= 106 il= 118 5/19/2020  n=  12 now=    2255 end=       1846       939      1733 U=    22.62 T=  109.1 p1= -18.1 p2=   122.2 ed=   162 7/2/2020    x1= 106. x2= 118. y1=   .14 y2=  -.39     
GP: Deaths    Pakistan 5/19/2020       118    2255     1846     939     1733     2   162 7/2/2020  
AAA2     1 Pakistan Deaths    cc1=  .996669 cc2=  .707994 lx=  7.36091 if= 107 il= 118 5/19/2020  n=  11 now=    2255 end=       1573       939      1733 U=    17.56 T=  106.4 p1= -30.2 p2=   143.4 ed=   147 6/17/2020   x1= 107. x2= 118. y1=  -.03 y2=  -.66     
GP: Deaths    Pakistan 5/19/2020       118    2255     1573     939     1733     2   147 6/17/2020 
AAA2     1 Pakistan Deaths    cc1=  .995694 cc2=  .694183 lx=  7.40091 if= 108 il= 118 5/19/2020  n=  10 now=    2255 end=       1637       939      1733 U=    18.83 T=  106.9 p1= -27.4 p2=   137.8 ed=   151 6/21/2020   x1= 108. x2= 118. y1=  -.06 y2=  -.59     
GP: Deaths    Pakistan 5/19/2020       118    2255     1637     939     1733     2   151 6/21/2020 
AAA2     1 Pakistan Deaths    cc1=  .990238 cc2=  .636685 lx=  7.50091 if= 111 il= 118 5/19/2020  n=   7 now=    2255 end=       1809       939      1733 U=    22.28 T=  108.6 p1= -19.8 p2=   124.7 ed=   161 7/1/2020    x1= 111. x2= 118. y1=  -.11 y2=  -.42     
GP: Deaths    Pakistan 5/19/2020       118    2255     1809     939     1733     2   161 7/1/2020  
AAA2     1 Pakistan Deaths    cc1=  .988409 cc2=  .610444 lx=  7.14091 if= 112 il= 118 5/19/2020  n=   6 now=    2255 end=       1262       939      1733 U=    11.19 T=  104.4 p1= -44.0 p2=   178.7 ed=   130 5/31/2020   x1= 112. x2= 118. y1=  -.68 y2= -1.22     
GP: Deaths    Pakistan 5/19/2020       118    2255     1262     939     1733     2   130 5/31/2020 
AAA2     1 Pakistan Deaths    cc1=  .999163 cc2=  .873175 lx=  8.16091 if=  57 il= 119 5/20/2020  n=  62 now=    2255 end=       3501       985      2041 U=    34.97 T=  127.3 p1=  55.3 p2=    64.4 ed=   209 8/18/2020   x1=  57. x2= 119. y1=  2.01 y2=   .24     
GP: Deaths    Pakistan 5/20/2020       119    2255     3501     985     2041     4   209 8/18/2020 
AAA2     1 Pakistan Deaths    cc1=  .999179 cc2=  .872179 lx=  8.19091 if=  58 il= 119 5/20/2020  n=  61 now=    2255 end=       3607       985      2041 U=    35.93 T=  128.4 p1=  60.0 p2=    62.5 ed=   213 8/22/2020   x1=  58. x2= 119. y1=  1.96 y2=   .26     
GP: Deaths    Pakistan 5/20/2020       119    2255     3607     985     2041     4   213 8/22/2020 
AAA2     1 Pakistan Deaths    cc1=  .999149 cc2=  .871112 lx=  8.21091 if=  59 il= 119 5/20/2020  n=  60 now=    2255 end=       3680       985      2041 U=    35.60 T=  128.8 p1=  63.2 p2=    61.3 ed=   212 8/21/2020   x1=  59. x2= 119. y1=  1.96 y2=   .28     
GP: Deaths    Pakistan 5/20/2020       119    2255     3680     985     2041     4   212 8/21/2020 
AAA2     1 Pakistan Deaths    cc1=  .999198 cc2=  .870099 lx=  8.26091 if=  60 il= 119 5/20/2020  n=  59 now=    2255 end=       3869       985      2041 U=    37.31 T=  130.7 p1=  71.6 p2=    58.3 ed=   218 8/27/2020   x1=  60. x2= 119. y1=  1.89 y2=   .31     
GP: Deaths    Pakistan 5/20/2020       119    2255     3869     985     2041     4   218 8/27/2020 
AAA2     1 Pakistan Deaths    cc1=  .999158 cc2=  .868970 lx=  8.26091 if=  61 il= 119 5/20/2020  n=  58 now=    2255 end=       3869       985      2041 U=    37.34 T=  130.7 p1=  71.6 p2=    58.3 ed=   218 8/27/2020   x1=  61. x2= 119. y1=  1.87 y2=   .31     
GP: Deaths    Pakistan 5/20/2020       119    2255     3869     985     2041     4   218 8/27/2020 
AAA2     1 Pakistan Deaths    cc1=  .999116 cc2=  .867809 lx=  8.27091 if=  62 il= 119 5/20/2020  n=  57 now=    2255 end=       3908       985      2041 U=    37.41 T=  131.0 p1=  73.3 p2=    57.7 ed=   219 8/28/2020   x1=  62. x2= 119. y1=  1.84 y2=   .32     
GP: Deaths    Pakistan 5/20/2020       119    2255     3908     985     2041     4   219 8/28/2020 
AAA2     1 Pakistan Deaths    cc1=  .999072 cc2=  .866619 lx=  8.28091 if=  63 il= 119 5/20/2020  n=  56 now=    2255 end=       3947       985      2041 U=    37.41 T=  131.3 p1=  75.0 p2=    57.1 ed=   219 8/28/2020   x1=  63. x2= 119. y1=  1.82 y2=   .33     
GP: Deaths    Pakistan 5/20/2020       119    2255     3947     985     2041     4   219 8/28/2020 
AAA2     1 Pakistan Deaths    cc1=  .999035 cc2=  .865405 lx=  8.30091 if=  64 il= 119 5/20/2020  n=  55 now=    2255 end=       4027       985      2041 U=    37.50 T=  131.8 p1=  78.6 p2=    56.0 ed=   220 8/29/2020   x1=  64. x2= 119. y1=  1.81 y2=   .34     
GP: Deaths    Pakistan 5/20/2020       119    2255     4027     985     2041     4   220 8/29/2020 
AAA2     1 Pakistan Deaths    cc1=  .999021 cc2=  .864181 lx=  8.34091 if=  65 il= 119 5/20/2020  n=  54 now=    2255 end=       4191       985      2041 U=    38.25 T=  133.2 p1=  85.9 p2=    53.8 ed=   223 9/1/2020    x1=  65. x2= 119. y1=  1.78 y2=   .37     
GP: Deaths    Pakistan 5/20/2020       119    2255     4191     985     2041     4   223 9/1/2020  
AAA2     1 Pakistan Deaths    cc1=  .998997 cc2=  .862915 lx=  8.38091 if=  66 il= 119 5/20/2020  n=  53 now=    2255 end=       4362       985      2041 U=    38.50 T=  134.3 p1=  93.4 p2=    51.7 ed=   225 9/3/2020    x1=  66. x2= 119. y1=  1.77 y2=   .40     
GP: Deaths    Pakistan 5/20/2020       119    2255     4362     985     2041     4   225 9/3/2020  
AAA2     1 Pakistan Deaths    cc1=  .999038 cc2=  .861677 lx=  8.45091 if=  67 il= 119 5/20/2020  n=  52 now=    2255 end=       4679       985      2041 U=    39.50 T=  136.5 p1= 107.5 p2=    48.2 ed=   229 9/7/2020    x1=  67. x2= 119. y1=  1.76 y2=   .44     
GP: Deaths    Pakistan 5/20/2020       119    2255     4679     985     2041     4   229 9/7/2020  
AAA2     1 Pakistan Deaths    cc1=  .999126 cc2=  .860451 lx=  8.56091 if=  68 il= 119 5/20/2020  n=  51 now=    2255 end=       5223       985      2041 U=    42.64 T=  140.8 p1= 131.6 p2=    43.2 ed=   241 9/19/2020   x1=  68. x2= 119. y1=  1.71 y2=   .51     
GP: Deaths    Pakistan 5/20/2020       119    2255     5223     985     2041     4   241 9/19/2020 
AAA2     1 Pakistan Deaths    cc1=  .999074 cc2=  .859046 lx=  8.57091 if=  69 il= 119 5/20/2020  n=  50 now=    2255 end=       5275       985      2041 U=    43.39 T=  141.5 p1= 133.9 p2=    42.7 ed=   243 9/21/2020   x1=  69. x2= 119. y1=  1.67 y2=   .52     
GP: Deaths    Pakistan 5/20/2020       119    2255     5275     985     2041     4   243 9/21/2020 
AAA2     1 Pakistan Deaths    cc1=  .999038 cc2=  .857616 lx=  8.53091 if=  70 il= 119 5/20/2020  n=  49 now=    2255 end=       5069       985      2041 U=    42.18 T=  139.8 p1= 124.8 p2=    44.5 ed=   239 9/17/2020   x1=  70. x2= 119. y1=  1.66 y2=   .49     
GP: Deaths    Pakistan 5/20/2020       119    2255     5069     985     2041     4   239 9/17/2020 
AAA2     1 Pakistan Deaths    cc1=  .998977 cc2=  .856120 lx=  8.53091 if=  71 il= 119 5/20/2020  n=  48 now=    2255 end=       5069       985      2041 U=    42.98 T=  140.2 p1= 124.8 p2=    44.5 ed=   241 9/19/2020   x1=  71. x2= 119. y1=  1.61 y2=   .49     
GP: Deaths    Pakistan 5/20/2020       119    2255     5069     985     2041     4   241 9/19/2020 
AAA2     1 Pakistan Deaths    cc1=  .998961 cc2=  .854624 lx=  8.47091 if=  72 il= 119 5/20/2020  n=  47 now=    2255 end=       4773       985      2041 U=    42.40 T=  138.3 p1= 111.7 p2=    47.2 ed=   238 9/16/2020   x1=  72. x2= 119. y1=  1.56 y2=   .46     
GP: Deaths    Pakistan 5/20/2020       119    2255     4773     985     2041     4   238 9/16/2020 
AAA2     1 Pakistan Deaths    cc1=  .999023 cc2=  .853158 lx=  8.39091 if=  73 il= 119 5/20/2020  n=  46 now=    2255 end=       4406       985      2041 U=    40.41 T=  135.3 p1=  95.4 p2=    51.2 ed=   230 9/8/2020    x1=  73. x2= 119. y1=  1.54 y2=   .40     
GP: Deaths    Pakistan 5/20/2020       119    2255     4406     985     2041     4   230 9/8/2020  
AAA2     1 Pakistan Deaths    cc1=  .999007 cc2=  .851565 lx=  8.34091 if=  74 il= 119 5/20/2020  n=  45 now=    2255 end=       4191       985      2041 U=    39.76 T=  133.7 p1=  85.9 p2=    53.8 ed=   227 9/5/2020    x1=  74. x2= 119. y1=  1.50 y2=   .37     
GP: Deaths    Pakistan 5/20/2020       119    2255     4191     985     2041     4   227 9/5/2020  
AAA2     1 Pakistan Deaths    cc1=  .999035 cc2=  .849964 lx=  8.27091 if=  75 il= 119 5/20/2020  n=  44 now=    2255 end=       3908       985      2041 U=    38.67 T=  131.4 p1=  73.3 p2=    57.7 ed=   222 8/31/2020   x1=  75. x2= 119. y1=  1.46 y2=   .32     
GP: Deaths    Pakistan 5/20/2020       119    2255     3908     985     2041     4   222 8/31/2020 
AAA2     1 Pakistan Deaths    cc1=  .999114 cc2=  .848358 lx=  8.20091 if=  76 il= 119 5/20/2020  n=  43 now=    2255 end=       3644       985      2041 U=    37.19 T=  129.0 p1=  61.6 p2=    61.9 ed=   216 8/25/2020   x1=  76. x2= 119. y1=  1.42 y2=   .27     
GP: Deaths    Pakistan 5/20/2020       119    2255     3644     985     2041     4   216 8/25/2020 
