TEST last_day=  735 method= last 
MH:     0 Country_Region                                            142 Case_Typ         nCases nDeaths 1/23/20 1/24/20 1/25/20  6/7/20  6/8/20  6/9/20
ML aaa nday1  139 6/9/2020        4005.00000        8.29530
TAB:  US_Indiana_Lake Confirmed Date   Day     Real      MAX  Predict    Count      Min      Max      Med
AAA2     1 US_Indiana_Lake Confirmed cc1=  .990802 cc2=  .582553 lx= 10.29530 if=  62 il=  67 3/29/2020  n=   5 now=    4005 end=      29593        85         0 U=    20.58 T=  103.4 p1= 638.9 p2=    13.5 ed=   151 6/21/2020   x1=  62. x2=  67. y1=  2.01 y2=  1.77     
GP: Confirmed US_Indiana_Lake 3/29/2020        67    4005    -          85        0     0   151 6/21/2020 
AAA2     1 US_Indiana_Lake Confirmed cc1=  .991339 cc2=  .724078 lx= 10.29530 if=  55 il=  68 3/30/2020  n=  13 now=    4005 end=      29593        97       221 U=    25.10 T=  111.8 p1= 638.9 p2=    13.5 ed=   171 7/11/2020   x1=  55. x2=  68. y1=  2.26 y2=  1.74     
GP: Confirmed US_Indiana_Lake 3/30/2020        68    4005    -          97      221     2   171 7/11/2020 
AAA2     1 US_Indiana_Lake Confirmed cc1=  .989968 cc2=  .712618 lx= 10.29530 if=  56 il=  68 3/30/2020  n=  12 now=    4005 end=      29593        97       221 U=    25.28 T=  112.1 p1= 638.9 p2=    13.5 ed=   171 7/11/2020   x1=  56. x2=  68. y1=  2.22 y2=  1.74     
GP: Confirmed US_Indiana_Lake 3/30/2020        68    4005    -          97      221     2   171 7/11/2020 
AAA2     1 US_Indiana_Lake Confirmed cc1=  .989160 cc2=  .700484 lx= 10.29530 if=  57 il=  68 3/30/2020  n=  11 now=    4005 end=      29593        97       221 U=    24.83 T=  111.3 p1= 638.9 p2=    13.5 ed=   169 7/9/2020    x1=  57. x2=  68. y1=  2.19 y2=  1.74     
GP: Confirmed US_Indiana_Lake 3/30/2020        68    4005    -          97      221     2   169 7/9/2020  
AAA2     1 US_Indiana_Lake Confirmed cc1=  .988035 cc2=  .686524 lx= 10.29530 if=  58 il=  68 3/30/2020  n=  10 now=    4005 end=      29593        97       221 U=    25.23 T=  112.0 p1= 638.9 p2=    13.5 ed=   171 7/11/2020   x1=  58. x2=  68. y1=  2.14 y2=  1.74     
GP: Confirmed US_Indiana_Lake 3/30/2020        68    4005    -          97      221     2   171 7/11/2020 
AAA2     1 US_Indiana_Lake Confirmed cc1=  .989905 cc2=  .673677 lx= 10.29530 if=  59 il=  68 3/30/2020  n=   9 now=    4005 end=      29593        97       221 U=    23.80 T=  109.5 p1= 638.9 p2=    13.5 ed=   165 7/5/2020    x1=  59. x2=  68. y1=  2.12 y2=  1.74     
GP: Confirmed US_Indiana_Lake 3/30/2020        68    4005    -          97      221     2   165 7/5/2020  
AAA2     1 US_Indiana_Lake Confirmed cc1=  .989434 cc2=  .656100 lx= 10.29530 if=  60 il=  68 3/30/2020  n=   8 now=    4005 end=      29593        97       221 U=    23.92 T=  109.7 p1= 638.9 p2=    13.5 ed=   166 7/6/2020    x1=  60. x2=  68. y1=  2.08 y2=  1.74     
GP: Confirmed US_Indiana_Lake 3/30/2020        68    4005    -          97      221     2   166 7/6/2020  
AAA2     1 US_Indiana_Lake Confirmed cc1=  .993540 cc2=  .639986 lx=  6.58530 if=  61 il=  68 3/30/2020  n=   7 now=    4005 end=        724        97       221 U=     9.26 T=   74.5 p1= -81.9 p2=   553.2 ed=    96 4/27/2020   x1=  61. x2=  68. y1=  1.45 y2=   .70     
GP: Confirmed US_Indiana_Lake 3/30/2020        68    4005      724      97      221     2    96 4/27/2020 
AAA1     1 US_Indiana_Lake Confirmed cc1=  .991571 cc2=  .613607 lx=  5.63530 if=  62 il=  68 3/30/2020  n=   6 now=    4005 end=        280        97       221 U=     6.18 T=   68.4 p1= -93.0 p2=  1430.4 ed=    82 4/13/2020   x1=  62. x2=  68. y1=  1.03 y2=   .06 BEST
AAA2     1 US_Indiana_Lake Confirmed cc1=  .991571 cc2=  .613607 lx=  5.63230 if=  62 il=  68 3/30/2020  n=   6 now=    4005 end=        280        97       221 U=     6.18 T=   68.4 p1= -93.0 p2=  1430.4 ed=    82 4/13/2020   x1=  62. x2=  68. y1=  1.03 y2=   .06 BEST
GP: Confirmed US_Indiana_Lake 3/30/2020        68    4005      280      97      221     2    82 4/13/2020 
AAA1     1 US_Indiana_Lake Confirmed cc1=  .998620 cc2=  .590372 lx=  5.00530 if=  63 il=  68 3/30/2020  n=   5 now=    4005 end=        149        97       221 U=     3.19 T=   65.3 p1= -96.3 p2=  2687.9 ed=    72 4/3/2020    x1=  63. x2=  68. y1=   .72 y2=  -.84 BEST
AAA2     1 US_Indiana_Lake Confirmed cc1=  .998620 cc2=  .590372 lx=  5.00630 if=  63 il=  68 3/30/2020  n=   5 now=    4005 end=        149        97       221 U=     3.19 T=   65.3 p1= -96.3 p2=  2687.9 ed=    72 4/3/2020    x1=  63. x2=  68. y1=   .72 y2=  -.84 BEST
GP: Confirmed US_Indiana_Lake 3/30/2020        68    4005      149      97      221     2    72 4/3/2020  
AAA2     1 US_Indiana_Lake Confirmed cc1=  .991990 cc2=  .733791 lx= 10.29530 if=  55 il=  69 3/31/2020  n=  14 now=    4005 end=      29593       146      3625 U=    23.65 T=  108.5 p1= 638.9 p2=    13.5 ed=   164 7/4/2020    x1=  55. x2=  69. y1=  2.26 y2=  1.67     
GP: Confirmed US_Indiana_Lake 3/31/2020        69    4005    -         146     3625     1   164 7/4/2020  
AAA2     1 US_Indiana_Lake Confirmed cc1=  .991048 cc2=  .723787 lx= 10.29530 if=  56 il=  69 3/31/2020  n=  13 now=    4005 end=      29593       146      3625 U=    23.68 T=  108.5 p1= 638.9 p2=    13.5 ed=   164 7/4/2020    x1=  56. x2=  69. y1=  2.22 y2=  1.67     
GP: Confirmed US_Indiana_Lake 3/31/2020        69    4005    -         146     3625     1   164 7/4/2020  
AAA2     1 US_Indiana_Lake Confirmed cc1=  .990708 cc2=  .713358 lx= 10.29530 if=  57 il=  69 3/31/2020  n=  12 now=    4005 end=      29593       146      3625 U=    23.20 T=  107.7 p1= 638.9 p2=    13.5 ed=   162 7/2/2020    x1=  57. x2=  69. y1=  2.19 y2=  1.67     
GP: Confirmed US_Indiana_Lake 3/31/2020        69    4005    -         146     3625     1   162 7/2/2020  
AAA2     1 US_Indiana_Lake Confirmed cc1=  .990197 cc2=  .701522 lx= 10.29530 if=  58 il=  69 3/31/2020  n=  11 now=    4005 end=      29593       146      3625 U=    23.38 T=  108.0 p1= 638.9 p2=    13.5 ed=   163 7/3/2020    x1=  58. x2=  69. y1=  2.14 y2=  1.67     
GP: Confirmed US_Indiana_Lake 3/31/2020        69    4005    -         146     3625     1   163 7/3/2020  
AAA2     1 US_Indiana_Lake Confirmed cc1=  .992119 cc2=  .690608 lx= 10.29530 if=  59 il=  69 3/31/2020  n=  10 now=    4005 end=      29593       146      3625 U=    22.11 T=  105.9 p1= 638.9 p2=    13.5 ed=   158 6/28/2020   x1=  59. x2=  69. y1=  2.12 y2=  1.67     
GP: Confirmed US_Indiana_Lake 3/31/2020        69    4005    -         146     3625     1   158 6/28/2020 
AAA2     1 US_Indiana_Lake Confirmed cc1=  .992192 cc2=  .675964 lx= 10.29530 if=  60 il=  69 3/31/2020  n=   9 now=    4005 end=      29593       146      3625 U=    22.03 T=  105.8 p1= 638.9 p2=    13.5 ed=   157 6/27/2020   x1=  60. x2=  69. y1=  2.08 y2=  1.67     
GP: Confirmed US_Indiana_Lake 3/31/2020        69    4005    -         146     3625     1   157 6/27/2020 
AAA2     1 US_Indiana_Lake Confirmed cc1=  .994905 cc2=  .661572 lx=  8.50530 if=  61 il=  69 3/31/2020  n=   8 now=    4005 end=       4940       146      3625 U=    14.13 T=   86.8 p1=  23.3 p2=    81.1 ed=   120 5/21/2020   x1=  61. x2=  69. y1=  1.82 y2=  1.26     
GP: Confirmed US_Indiana_Lake 3/31/2020        69    4005     4940     146     3625     1   120 5/21/2020 
AAA1     1 US_Indiana_Lake Confirmed cc1=  .992745 cc2=  .639192 lx=  8.20530 if=  62 il=  69 3/31/2020  n=   7 now=    4005 end=       3660       146      3625 U=    13.69 T=   85.0 p1=  -8.6 p2=   109.4 ed=   117 5/18/2020   x1=  62. x2=  69. y1=  1.68 y2=  1.17 BEST
AAA2     1 US_Indiana_Lake Confirmed cc1=  .992745 cc2=  .639192 lx=  8.21030 if=  62 il=  69 3/31/2020  n=   7 now=    4005 end=       3660       146      3625 U=    13.69 T=   85.0 p1=  -8.6 p2=   109.4 ed=   117 5/18/2020   x1=  62. x2=  69. y1=  1.68 y2=  1.17 BEST
GP: Confirmed US_Indiana_Lake 3/31/2020        69    4005     3660     146     3625     1   117 5/18/2020 
AAA2     1 US_Indiana_Lake Confirmed cc1=  .993033 cc2=  .743033 lx= 10.29530 if=  55 il=  70 4/1/2020   n=  15 now=    4005 end=      29593       180      3921 U=    23.72 T=  108.7 p1= 638.9 p2=    13.5 ed=   164 7/4/2020    x1=  55. x2=  70. y1=  2.26 y2=  1.63     
GP: Confirmed US_Indiana_Lake 4/1/2020         70    4005    -         180     3921     1   164 7/4/2020  
AAA2     1 US_Indiana_Lake Confirmed cc1=  .992421 cc2=  .734222 lx= 10.29530 if=  56 il=  70 4/1/2020   n=  14 now=    4005 end=      29593       180      3921 U=    23.76 T=  108.7 p1= 638.9 p2=    13.5 ed=   164 7/4/2020    x1=  56. x2=  70. y1=  2.22 y2=  1.63     
GP: Confirmed US_Indiana_Lake 4/1/2020         70    4005    -         180     3921     1   164 7/4/2020  
AAA2     1 US_Indiana_Lake Confirmed cc1=  .992368 cc2=  .725107 lx= 10.29530 if=  57 il=  70 4/1/2020   n=  13 now=    4005 end=      29593       180      3921 U=    23.32 T=  108.0 p1= 638.9 p2=    13.5 ed=   163 7/3/2020    x1=  57. x2=  70. y1=  2.19 y2=  1.63     
GP: Confirmed US_Indiana_Lake 4/1/2020         70    4005    -         180     3921     1   163 7/3/2020  
AAA2     1 US_Indiana_Lake Confirmed cc1=  .992198 cc2=  .714848 lx= 10.29530 if=  58 il=  70 4/1/2020   n=  12 now=    4005 end=      29593       180      3921 U=    23.49 T=  108.3 p1= 638.9 p2=    13.5 ed=   163 7/3/2020    x1=  58. x2=  70. y1=  2.14 y2=  1.63     
GP: Confirmed US_Indiana_Lake 4/1/2020         70    4005    -         180     3921     1   163 7/3/2020  
AAA2     1 US_Indiana_Lake Confirmed cc1=  .993931 cc2=  .705255 lx= 10.29530 if=  59 il=  70 4/1/2020   n=  11 now=    4005 end=      29593       180      3921 U=    22.34 T=  106.4 p1= 638.9 p2=    13.5 ed=   159 6/29/2020   x1=  59. x2=  70. y1=  2.12 y2=  1.63     
GP: Confirmed US_Indiana_Lake 4/1/2020         70    4005    -         180     3921     1   159 6/29/2020 
AAA2     1 US_Indiana_Lake Confirmed cc1=  .994141 cc2=  .692630 lx= 10.29530 if=  60 il=  70 4/1/2020   n=  10 now=    4005 end=      29593       180      3921 U=    22.28 T=  106.3 p1= 638.9 p2=    13.5 ed=   158 6/28/2020   x1=  60. x2=  70. y1=  2.08 y2=  1.63     
GP: Confirmed US_Indiana_Lake 4/1/2020         70    4005    -         180     3921     1   158 6/28/2020 
AAA2     1 US_Indiana_Lake Confirmed cc1=  .996297 cc2=  .680069 lx=  8.46530 if=  61 il=  70 4/1/2020   n=   9 now=    4005 end=       4747       180      3921 U=    14.22 T=   86.9 p1=  18.5 p2=    84.4 ed=   120 5/21/2020   x1=  61. x2=  70. y1=  1.82 y2=  1.19     
GP: Confirmed US_Indiana_Lake 4/1/2020         70    4005     4747     180     3921     1   120 5/21/2020 
AAA1     1 US_Indiana_Lake Confirmed cc1=  .994926 cc2=  .661593 lx=  8.26530 if=  62 il=  70 4/1/2020   n=   8 now=    4005 end=       3886       180      3921 U=    14.04 T=   85.8 p1=  -3.0 p2=   103.1 ed=   118 5/19/2020   x1=  62. x2=  70. y1=  1.69 y2=  1.12 BEST
AAA2     1 US_Indiana_Lake Confirmed cc1=  .994926 cc2=  .661593 lx=  8.26230 if=  62 il=  70 4/1/2020   n=   8 now=    4005 end=       3886       180      3921 U=    14.04 T=   85.8 p1=  -3.0 p2=   103.1 ed=   118 5/19/2020   x1=  62. x2=  70. y1=  1.69 y2=  1.12 BEST
GP: Confirmed US_Indiana_Lake 4/1/2020         70    4005     3886     180     3921     1   118 5/19/2020 
AAA2     1 US_Indiana_Lake Confirmed cc1=  .994130 cc2=  .751595 lx= 10.29530 if=  55 il=  71 4/2/2020   n=  16 now=    4005 end=      29593       215      2589 U=    23.96 T=  109.2 p1= 638.9 p2=    13.5 ed=   165 7/5/2020    x1=  55. x2=  71. y1=  2.26 y2=  1.59     
GP: Confirmed US_Indiana_Lake 4/2/2020         71    4005    -         215     2589     1   165 7/5/2020  
AAA2     1 US_Indiana_Lake Confirmed cc1=  .993729 cc2=  .743729 lx= 10.29530 if=  56 il=  71 4/2/2020   n=  15 now=    4005 end=      29593       215      2589 U=    24.02 T=  109.3 p1= 638.9 p2=    13.5 ed=   165 7/5/2020    x1=  56. x2=  71. y1=  2.22 y2=  1.59     
GP: Confirmed US_Indiana_Lake 4/2/2020         71    4005    -         215     2589     1   165 7/5/2020  
AAA2     1 US_Indiana_Lake Confirmed cc1=  .993799 cc2=  .735600 lx= 10.29530 if=  57 il=  71 4/2/2020   n=  14 now=    4005 end=      29593       215      2589 U=    23.62 T=  108.7 p1= 638.9 p2=    13.5 ed=   164 7/4/2020    x1=  57. x2=  71. y1=  2.19 y2=  1.59     
GP: Confirmed US_Indiana_Lake 4/2/2020         71    4005    -         215     2589     1   164 7/4/2020  
AAA2     1 US_Indiana_Lake Confirmed cc1=  .993759 cc2=  .726498 lx= 10.29530 if=  58 il=  71 4/2/2020   n=  13 now=    4005 end=      29593       215      2589 U=    23.80 T=  108.9 p1= 638.9 p2=    13.5 ed=   165 7/5/2020    x1=  58. x2=  71. y1=  2.14 y2=  1.59     
GP: Confirmed US_Indiana_Lake 4/2/2020         71    4005    -         215     2589     1   165 7/5/2020  
AAA2     1 US_Indiana_Lake Confirmed cc1=  .995157 cc2=  .717806 lx= 10.29530 if=  59 il=  71 4/2/2020   n=  12 now=    4005 end=      29593       215      2589 U=    22.73 T=  107.2 p1= 638.9 p2=    13.5 ed=   160 6/30/2020   x1=  59. x2=  71. y1=  2.12 y2=  1.59     
GP: Confirmed US_Indiana_Lake 4/2/2020         71    4005    -         215     2589     1   160 6/30/2020 
AAA2     1 US_Indiana_Lake Confirmed cc1=  .995283 cc2=  .706608 lx=  9.77530 if=  60 il=  71 4/2/2020   n=  11 now=    4005 end=      17593       215      2589 U=    20.81 T=  101.9 p1= 339.3 p2=    22.8 ed=   150 6/20/2020   x1=  60. x2=  71. y1=  2.01 y2=  1.48     
GP: Confirmed US_Indiana_Lake 4/2/2020         71    4005    -         215     2589     1   150 6/20/2020 
AAA2     1 US_Indiana_Lake Confirmed cc1=  .997135 cc2=  .695623 lx=  8.03530 if=  61 il=  71 4/2/2020   n=  10 now=    4005 end=       3088       215      2589 U=    13.05 T=   83.8 p1= -22.9 p2=   129.7 ed=   114 5/15/2020   x1=  61. x2=  71. y1=  1.75 y2=   .98     
GP: Confirmed US_Indiana_Lake 4/2/2020         71    4005     3088     215     2589     1   114 5/15/2020 
AAA1     1 US_Indiana_Lake Confirmed cc1=  .996224 cc2=  .679996 lx=  7.83530 if=  62 il=  71 4/2/2020   n=   9 now=    4005 end=       2528       215      2589 U=    12.72 T=   82.5 p1= -36.9 p2=   158.4 ed=   112 5/13/2020   x1=  62. x2=  71. y1=  1.61 y2=   .90 BEST
AAA2     1 US_Indiana_Lake Confirmed cc1=  .996224 cc2=  .679996 lx=  7.83030 if=  62 il=  71 4/2/2020   n=   9 now=    4005 end=       2528       215      2589 U=    12.72 T=   82.5 p1= -36.9 p2=   158.4 ed=   112 5/13/2020   x1=  62. x2=  71. y1=  1.61 y2=   .90 BEST
GP: Confirmed US_Indiana_Lake 4/2/2020         71    4005     2528     215     2589     1   112 5/13/2020 
AAA2     1 US_Indiana_Lake Confirmed cc1=  .991098 cc2=  .582850 lx= 10.29530 if=  66 il=  71 4/2/2020   n=   5 now=    4005 end=      29593       215      2589 U=    23.80 T=  108.9 p1= 638.9 p2=    13.5 ed=   165 7/5/2020    x1=  66. x2=  71. y1=  1.80 y2=  1.59     
GP: Confirmed US_Indiana_Lake 4/2/2020         71    4005    -         215     2589     1   165 7/5/2020  
AAA2     1 US_Indiana_Lake Confirmed cc1=  .995030 cc2=  .759328 lx= 10.29530 if=  55 il=  72 4/3/2020   n=  17 now=    4005 end=      29593       244       369 U=    24.50 T=  110.4 p1= 638.9 p2=    13.5 ed=   168 7/8/2020    x1=  55. x2=  72. y1=  2.26 y2=  1.57     
GP: Confirmed US_Indiana_Lake 4/3/2020         72    4005    -         244      369     1   168 7/8/2020  
AAA2     1 US_Indiana_Lake Confirmed cc1=  .994706 cc2=  .752170 lx= 10.29530 if=  56 il=  72 4/3/2020   n=  16 now=    4005 end=      29593       244       369 U=    24.59 T=  110.6 p1= 638.9 p2=    13.5 ed=   168 7/8/2020    x1=  56. x2=  72. y1=  2.22 y2=  1.57     
GP: Confirmed US_Indiana_Lake 4/3/2020         72    4005    -         244      369     1   168 7/8/2020  
AAA2     1 US_Indiana_Lake Confirmed cc1=  .994737 cc2=  .744737 lx= 10.29530 if=  57 il=  72 4/3/2020   n=  15 now=    4005 end=      29593       244       369 U=    24.24 T=  110.0 p1= 638.9 p2=    13.5 ed=   167 7/7/2020    x1=  57. x2=  72. y1=  2.19 y2=  1.57     
GP: Confirmed US_Indiana_Lake 4/3/2020         72    4005    -         244      369     1   167 7/7/2020  
AAA2     1 US_Indiana_Lake Confirmed cc1=  .994630 cc2=  .736431 lx= 10.29530 if=  58 il=  72 4/3/2020   n=  14 now=    4005 end=      29593       244       369 U=    24.46 T=  110.4 p1= 638.9 p2=    13.5 ed=   168 7/8/2020    x1=  58. x2=  72. y1=  2.14 y2=  1.57     
GP: Confirmed US_Indiana_Lake 4/3/2020         72    4005    -         244      369     1   168 7/8/2020  
