TEST last_day=  735 method= last 
MH:     0 Country_Region                                            142 Case_Typ         nCases nDeaths 1/23/20 1/24/20 1/25/20  6/7/20  6/8/20  6/9/20
ML aaa nday1  139 6/9/2020        3985.00000        8.29029
TAB:  US_California_Alameda Confirmed Date   Day     Real      MAX  Predict    Count      Min      Max      Med
AAA2     1 US_California_Alameda Confirmed cc1=  .992394 cc2=  .888698 lx=  8.47829 if=  44 il= 136 6/6/2020   n=  92 now=    3985 end=       4818      3805      4784 U=    25.69 T=   98.9 p1=  20.9 p2=    82.7 ed=   159 6/29/2020   x1=  44. x2= 136. y1=  2.14 y2= -1.44 BEST
GP: Confirmed US_California_Alameda 6/6/2020        136    3985     4818    3805     4784     5   159 6/29/2020 
AAA1     1 US_California_Alameda Confirmed cc1=  .992291 cc2=  .888034 lx=  8.48029 if=  45 il= 136 6/6/2020   n=  91 now=    3985 end=       4818      3805      4784 U=    26.03 T=   98.4 p1=  20.9 p2=    82.7 ed=   159 6/29/2020   x1=  45. x2= 136. y1=  2.05 y2= -1.44 BEST
AAA2     1 US_California_Alameda Confirmed cc1=  .992292 cc2=  .888034 lx=  8.48329 if=  45 il= 136 6/6/2020   n=  91 now=    3985 end=       4818      3805      4784 U=    26.03 T=   98.4 p1=  20.9 p2=    82.7 ed=   159 6/29/2020   x1=  45. x2= 136. y1=  2.05 y2= -1.44 BEST
GP: Confirmed US_California_Alameda 6/6/2020        136    3985     4818    3805     4784     5   159 6/29/2020 
AAA2     1 US_California_Alameda Confirmed cc1=  .992115 cc2=  .887286 lx=  8.49029 if=  46 il= 136 6/6/2020   n=  90 now=    3985 end=       4867      3805      4784 U=    26.05 T=   99.5 p1=  22.1 p2=    81.9 ed=   160 6/30/2020   x1=  46. x2= 136. y1=  2.05 y2= -1.40     
GP: Confirmed US_California_Alameda 6/6/2020        136    3985     4867    3805     4784     5   160 6/30/2020 
AAA2     1 US_California_Alameda Confirmed cc1=  .992015 cc2=  .886606 lx=  8.49029 if=  47 il= 136 6/6/2020   n=  89 now=    3985 end=       4867      3805      4784 U=    25.76 T=   99.9 p1=  22.1 p2=    81.9 ed=   160 6/30/2020   x1=  47. x2= 136. y1=  2.05 y2= -1.40     
GP: Confirmed US_California_Alameda 6/6/2020        136    3985     4867    3805     4784     5   160 6/30/2020 
AAA2     1 US_California_Alameda Confirmed cc1=  .992039 cc2=  .886039 lx=  8.50029 if=  48 il= 136 6/6/2020   n=  88 now=    3985 end=       4916      3805      4784 U=    26.16 T=  100.4 p1=  23.4 p2=    81.1 ed=   162 7/2/2020    x1=  48. x2= 136. y1=  2.00 y2= -1.36     
GP: Confirmed US_California_Alameda 6/6/2020        136    3985     4916    3805     4784     5   162 7/2/2020  
AAA2     1 US_California_Alameda Confirmed cc1=  .992058 cc2=  .885458 lx=  8.51029 if=  49 il= 136 6/6/2020   n=  87 now=    3985 end=       4965      3805      4784 U=    26.73 T=  100.6 p1=  24.6 p2=    80.3 ed=   163 7/3/2020    x1=  49. x2= 136. y1=  1.93 y2= -1.32     
GP: Confirmed US_California_Alameda 6/6/2020        136    3985     4965    3805     4784     5   163 7/3/2020  
AAA2     1 US_California_Alameda Confirmed cc1=  .992014 cc2=  .884803 lx=  8.52029 if=  50 il= 136 6/6/2020   n=  86 now=    3985 end=       5015      3805      4784 U=    26.71 T=  101.6 p1=  25.8 p2=    79.5 ed=   164 7/4/2020    x1=  50. x2= 136. y1=  1.93 y2= -1.29     
GP: Confirmed US_California_Alameda 6/6/2020        136    3985     5015    3805     4784     5   164 7/4/2020  
AAA2     1 US_California_Alameda Confirmed cc1=  .992141 cc2=  .884308 lx=  8.53029 if=  51 il= 136 6/6/2020   n=  85 now=    3985 end=       5065      3805      4784 U=    27.11 T=  102.1 p1=  27.1 p2=    78.7 ed=   166 7/6/2020    x1=  51. x2= 136. y1=  1.88 y2= -1.25     
GP: Confirmed US_California_Alameda 6/6/2020        136    3985     5065    3805     4784     5   166 7/6/2020  
AAA2     1 US_California_Alameda Confirmed cc1=  .992292 cc2=  .883826 lx=  8.54029 if=  52 il= 136 6/6/2020   n=  84 now=    3985 end=       5116      3805      4784 U=    27.71 T=  102.3 p1=  28.4 p2=    77.9 ed=   167 7/7/2020    x1=  52. x2= 136. y1=  1.82 y2= -1.22     
GP: Confirmed US_California_Alameda 6/6/2020        136    3985     5116    3805     4784     5   167 7/7/2020  
AAA2     1 US_California_Alameda Confirmed cc1=  .992375 cc2=  .883266 lx=  8.55029 if=  53 il= 136 6/6/2020   n=  83 now=    3985 end=       5168      3805      4784 U=    27.66 T=  103.3 p1=  29.7 p2=    77.1 ed=   168 7/8/2020    x1=  53. x2= 136. y1=  1.82 y2= -1.18     
GP: Confirmed US_California_Alameda 6/6/2020        136    3985     5168    3805     4784     5   168 7/8/2020  
AAA2     1 US_California_Alameda Confirmed cc1=  .992708 cc2=  .882944 lx=  8.57029 if=  54 il= 136 6/6/2020   n=  82 now=    3985 end=       5272      3805      4784 U=    28.70 T=  103.9 p1=  32.3 p2=    75.6 ed=   171 7/11/2020   x1=  54. x2= 136. y1=  1.74 y2= -1.12     
GP: Confirmed US_California_Alameda 6/6/2020        136    3985     5272    3805     4784     5   171 7/11/2020 
AAA2     1 US_California_Alameda Confirmed cc1=  .992919 cc2=  .882487 lx=  8.58029 if=  55 il= 136 6/6/2020   n=  81 now=    3985 end=       5325      3805      4784 U=    29.40 T=  104.0 p1=  33.6 p2=    74.8 ed=   173 7/13/2020   x1=  55. x2= 136. y1=  1.66 y2= -1.09     
GP: Confirmed US_California_Alameda 6/6/2020        136    3985     5325    3805     4784     5   173 7/13/2020 
AAA2     1 US_California_Alameda Confirmed cc1=  .993031 cc2=  .881919 lx=  8.60029 if=  56 il= 136 6/6/2020   n=  80 now=    3985 end=       5433      3805      4784 U=    29.84 T=  105.2 p1=  36.3 p2=    73.3 ed=   175 7/15/2020   x1=  56. x2= 136. y1=  1.65 y2= -1.03     
GP: Confirmed US_California_Alameda 6/6/2020        136    3985     5433    3805     4784     5   175 7/15/2020 
AAA2     1 US_California_Alameda Confirmed cc1=  .993300 cc2=  .881496 lx=  8.61029 if=  57 il= 136 6/6/2020   n=  79 now=    3985 end=       5487      3805      4784 U=    30.29 T=  105.6 p1=  37.7 p2=    72.6 ed=   177 7/17/2020   x1=  57. x2= 136. y1=  1.60 y2= -1.00     
GP: Confirmed US_California_Alameda 6/6/2020        136    3985     5487    3805     4784     5   177 7/17/2020 
AAA2     1 US_California_Alameda Confirmed cc1=  .993617 cc2=  .881108 lx=  8.64029 if=  58 il= 136 6/6/2020   n=  78 now=    3985 end=       5654      3805      4784 U=    31.35 T=  107.0 p1=  41.9 p2=    70.5 ed=   180 7/20/2020   x1=  58. x2= 136. y1=  1.56 y2=  -.93     
GP: Confirmed US_California_Alameda 6/6/2020        136    3985     5654    3805     4784     5   180 7/20/2020 
AAA2     1 US_California_Alameda Confirmed cc1=  .993978 cc2=  .880751 lx=  8.66029 if=  59 il= 136 6/6/2020   n=  77 now=    3985 end=       5769      3805      4784 U=    32.53 T=  107.5 p1=  44.8 p2=    69.1 ed=   184 7/24/2020   x1=  59. x2= 136. y1=  1.49 y2=  -.88     
GP: Confirmed US_California_Alameda 6/6/2020        136    3985     5769    3805     4784     5   184 7/24/2020 
AAA2     1 US_California_Alameda Confirmed cc1=  .994197 cc2=  .880236 lx=  8.68029 if=  60 il= 136 6/6/2020   n=  76 now=    3985 end=       5885      3805      4784 U=    32.83 T=  108.8 p1=  47.7 p2=    67.7 ed=   186 7/26/2020   x1=  60. x2= 136. y1=  1.49 y2=  -.83     
GP: Confirmed US_California_Alameda 6/6/2020        136    3985     5885    3805     4784     5   186 7/26/2020 
AAA2     1 US_California_Alameda Confirmed cc1=  .994695 cc2=  .879987 lx=  8.71029 if=  61 il= 136 6/6/2020   n=  75 now=    3985 end=       6065      3805      4784 U=    35.14 T=  109.2 p1=  52.2 p2=    65.7 ed=   192 8/1/2020    x1=  61. x2= 136. y1=  1.37 y2=  -.76     
GP: Confirmed US_California_Alameda 6/6/2020        136    3985     6065    3805     4784     5   192 8/1/2020  
AAA2     1 US_California_Alameda Confirmed cc1=  .994740 cc2=  .879270 lx=  8.73029 if=  62 il= 136 6/6/2020   n=  74 now=    3985 end=       6187      3805      4784 U=    35.88 T=  110.1 p1=  55.3 p2=    64.4 ed=   194 8/3/2020    x1=  62. x2= 136. y1=  1.34 y2=  -.72     
GP: Confirmed US_California_Alameda 6/6/2020        136    3985     6187    3805     4784     5   194 8/3/2020  
AAA2     1 US_California_Alameda Confirmed cc1=  .994807 cc2=  .878559 lx=  8.75029 if=  63 il= 136 6/6/2020   n=  73 now=    3985 end=       6312      3805      4784 U=    36.00 T=  111.5 p1=  58.4 p2=    63.1 ed=   196 8/5/2020    x1=  63. x2= 136. y1=  1.35 y2=  -.68     
GP: Confirmed US_California_Alameda 6/6/2020        136    3985     6312    3805     4784     5   196 8/5/2020  
AAA2     1 US_California_Alameda Confirmed cc1=  .995144 cc2=  .878103 lx=  8.79029 if=  64 il= 136 6/6/2020   n=  72 now=    3985 end=       6570      3805      4784 U=    38.14 T=  112.9 p1=  64.9 p2=    60.7 ed=   202 8/11/2020   x1=  64. x2= 136. y1=  1.28 y2=  -.60     
GP: Confirmed US_California_Alameda 6/6/2020        136    3985     6570    3805     4784     5   202 8/11/2020 
AAA2     1 US_California_Alameda Confirmed cc1=  .995271 cc2=  .877420 lx=  8.81029 if=  65 il= 136 6/6/2020   n=  71 now=    3985 end=       6702      3805      4784 U=    39.50 T=  113.5 p1=  68.2 p2=    59.5 ed=   206 8/15/2020   x1=  65. x2= 136. y1=  1.23 y2=  -.57     
GP: Confirmed US_California_Alameda 6/6/2020        136    3985     6702    3805     4784     5   206 8/15/2020 
AAA2     1 US_California_Alameda Confirmed cc1=  .995262 cc2=  .876584 lx=  8.83029 if=  66 il= 136 6/6/2020   n=  70 now=    3985 end=       6838      3805      4784 U=    39.58 T=  114.9 p1=  71.6 p2=    58.3 ed=   208 8/17/2020   x1=  66. x2= 136. y1=  1.23 y2=  -.53     
GP: Confirmed US_California_Alameda 6/6/2020        136    3985     6838    3805     4784     5   208 8/17/2020 
AAA2     1 US_California_Alameda Confirmed cc1=  .995479 cc2=  .875956 lx=  8.87029 if=  67 il= 136 6/6/2020   n=  69 now=    3985 end=       7117      3805      4784 U=    41.73 T=  116.5 p1=  78.6 p2=    56.0 ed=   214 8/23/2020   x1=  67. x2= 136. y1=  1.19 y2=  -.47     
GP: Confirmed US_California_Alameda 6/6/2020        136    3985     7117    3805     4784     5   214 8/23/2020 
AAA2     1 US_California_Alameda Confirmed cc1=  .995528 cc2=  .875143 lx=  8.90029 if=  68 il= 136 6/6/2020   n=  68 now=    3985 end=       7334      3805      4784 U=    42.46 T=  118.1 p1=  84.0 p2=    54.3 ed=   218 8/27/2020   x1=  68. x2= 136. y1=  1.18 y2=  -.42     
GP: Confirmed US_California_Alameda 6/6/2020        136    3985     7334    3805     4784     5   218 8/27/2020 
AAA2     1 US_California_Alameda Confirmed cc1=  .995723 cc2=  .874456 lx=  8.94029 if=  69 il= 136 6/6/2020   n=  67 now=    3985 end=       7633      3805      4784 U=    43.98 T=  120.1 p1=  91.5 p2=    52.2 ed=   223 9/1/2020    x1=  69. x2= 136. y1=  1.16 y2=  -.36     
GP: Confirmed US_California_Alameda 6/6/2020        136    3985     7633    3805     4784     5   223 9/1/2020  
AAA2     1 US_California_Alameda Confirmed cc1=  .995965 cc2=  .873795 lx=  8.98029 if=  70 il= 136 6/6/2020   n=  66 now=    3985 end=       7944      3805      4784 U=    44.60 T=  122.3 p1=  99.3 p2=    50.2 ed=   227 9/5/2020    x1=  70. x2= 136. y1=  1.17 y2=  -.31     
GP: Confirmed US_California_Alameda 6/6/2020        136    3985     7944    3805     4784     5   227 9/5/2020  
AAA2     1 US_California_Alameda Confirmed cc1=  .996674 cc2=  .873582 lx=  9.07029 if=  71 il= 136 6/6/2020   n=  65 now=    3985 end=       8693      3805      4784 U=    48.15 T=  126.8 p1= 118.1 p2=    45.8 ed=   240 9/18/2020   x1=  71. x2= 136. y1=  1.16 y2=  -.19     
GP: Confirmed US_California_Alameda 6/6/2020        136    3985     8693    3805     4784     5   240 9/18/2020 
AAA2     1 US_California_Alameda Confirmed cc1=  .997411 cc2=  .873376 lx=  9.19029 if=  72 il= 136 6/6/2020   n=  64 now=    3985 end=       9801      3805      4784 U=    53.98 T=  133.0 p1= 145.9 p2=    40.7 ed=   260 10/8/2020   x1=  72. x2= 136. y1=  1.13 y2=  -.06     
GP: Confirmed US_California_Alameda 6/6/2020        136    3985     9801    3805     4784     5   260 10/8/2020 
AAA2     1 US_California_Alameda Confirmed cc1=  .997744 cc2=  .872744 lx=  9.27029 if=  73 il= 136 6/6/2020   n=  63 now=    3985 end=      10617      3805      4784 U=    57.88 T=  137.5 p1= 166.4 p2=    37.5 ed=   274 10/22/2020  x1=  73. x2= 136. y1=  1.11 y2=   .03     
GP: Confirmed US_California_Alameda 6/6/2020        136    3985    10617    3805     4784     5   274 10/22/2020
AAA2     1 US_California_Alameda Confirmed cc1=  .997930 cc2=  .871942 lx=  9.35029 if=  74 il= 136 6/6/2020   n=  62 now=    3985 end=      11502      3805      4784 U=    61.90 T=  142.2 p1= 188.6 p2=    34.6 ed=   288 11/5/2020   x1=  74. x2= 136. y1=  1.10 y2=   .10     
GP: Confirmed US_California_Alameda 6/6/2020        136    3985    11502    3805     4784     5   288 11/5/2020 
AAA2     1 US_California_Alameda Confirmed cc1=  .997982 cc2=  .870982 lx=  9.41029 if=  75 il= 136 6/6/2020   n=  61 now=    3985 end=      12213      3805      4784 U=    63.81 T=  145.8 p1= 206.5 p2=    32.6 ed=   296 11/13/2020  x1=  75. x2= 136. y1=  1.11 y2=   .15     
GP: Confirmed US_California_Alameda 6/6/2020        136    3985    -        3805     4784     5   296 11/13/2020
AAA2     1 US_California_Alameda Confirmed cc1=  .998124 cc2=  .870087 lx=  9.50029 if=  76 il= 136 6/6/2020   n=  60 now=    3985 end=      13363      3805      4784 U=    67.69 T=  151.4 p1= 235.3 p2=    29.8 ed=   311 11/28/2020  x1=  76. x2= 136. y1=  1.11 y2=   .23     
GP: Confirmed US_California_Alameda 6/6/2020        136    3985    -        3805     4784     5   311 11/28/2020
AAA2     1 US_California_Alameda Confirmed cc1=  .998235 cc2=  .869136 lx=  9.58029 if=  77 il= 136 6/6/2020   n=  59 now=    3985 end=      14476      3805      4784 U=    71.01 T=  156.6 p1= 263.3 p2=    27.5 ed=   324 12/11/2020  x1=  77. x2= 136. y1=  1.12 y2=   .29     
GP: Confirmed US_California_Alameda 6/6/2020        136    3985    -        3805     4784     5   324 12/11/2020
AAA2     1 US_California_Alameda Confirmed cc1=  .998352 cc2=  .868163 lx=  9.69029 if=  78 il= 136 6/6/2020   n=  58 now=    3985 end=      16159      3805      4784 U=    75.72 T=  163.9 p1= 305.5 p2=    24.7 ed=   342 12/29/2020  x1=  78. x2= 136. y1=  1.13 y2=   .37     
GP: Confirmed US_California_Alameda 6/6/2020        136    3985    -        3805     4784     5   342 12/29/2020
AAA2     1 US_California_Alameda Confirmed cc1=  .998442 cc2=  .867136 lx=  9.80029 if=  79 il= 136 6/6/2020   n=  57 now=    3985 end=      18039      3805      4784 U=    80.51 T=  171.6 p1= 352.7 p2=    22.1 ed=   361 1/17/2021   x1=  79. x2= 136. y1=  1.15 y2=   .44     
GP: Confirmed US_California_Alameda 6/6/2020        136    3985    -        3805     4784     5   361 1/17/2021 
AAA2     1 US_California_Alameda Confirmed cc1=  .998506 cc2=  .866053 lx=  9.91029 if=  80 il= 136 6/6/2020   n=  56 now=    3985 end=      20136      3805      4784 U=    85.07 T=  179.4 p1= 405.3 p2=    19.8 ed=   380 2/5/2021    x1=  80. x2= 136. y1=  1.17 y2=   .51     
GP: Confirmed US_California_Alameda 6/6/2020        136    3985    -        3805     4784     5   380 2/5/2021  
AAA2     1 US_California_Alameda Confirmed cc1=  .998572 cc2=  .864941 lx= 10.04029 if=  81 il= 136 6/6/2020   n=  55 now=    3985 end=      22932      3805      4784 U=    90.38 T=  188.9 p1= 475.5 p2=    17.4 ed=   402 2/27/2021   x1=  81. x2= 136. y1=  1.19 y2=   .59     
GP: Confirmed US_California_Alameda 6/6/2020        136    3985    -        3805     4784     5   402 2/27/2021 
AAA2     1 US_California_Alameda Confirmed cc1=  .998649 cc2=  .863809 lx= 10.20029 if=  82 il= 136 6/6/2020   n=  54 now=    3985 end=      26911      3805      4784 U=    97.11 T=  201.2 p1= 575.3 p2=    14.8 ed=   430 3/27/2021   x1=  82. x2= 136. y1=  1.23 y2=   .67     
GP: Confirmed US_California_Alameda 6/6/2020        136    3985    -        3805     4784     5   430 3/27/2021 
AAA2     1 US_California_Alameda Confirmed cc1=  .998718 cc2=  .862635 lx= 10.29029 if=  83 il= 136 6/6/2020   n=  53 now=    3985 end=      29445      3805      4784 U=   100.93 T=  208.3 p1= 638.9 p2=    13.5 ed=   446 4/12/2021   x1=  83. x2= 136. y1=  1.24 y2=   .72     
GP: Confirmed US_California_Alameda 6/6/2020        136    3985    -        3805     4784     5   446 4/12/2021 
AAA2     1 US_California_Alameda Confirmed cc1=  .998785 cc2=  .861424 lx= 10.29029 if=  84 il= 136 6/6/2020   n=  52 now=    3985 end=      29445      3805      4784 U=   101.28 T=  208.5 p1= 638.9 p2=    13.5 ed=   447 4/13/2021   x1=  84. x2= 136. y1=  1.23 y2=   .72     
GP: Confirmed US_California_Alameda 6/6/2020        136    3985    -        3805     4784     5   447 4/13/2021 
AAA2     1 US_California_Alameda Confirmed cc1=  .998848 cc2=  .860173 lx= 10.29029 if=  85 il= 136 6/6/2020   n=  51 now=    3985 end=      29445      3805      4784 U=   101.88 T=  208.9 p1= 638.9 p2=    13.5 ed=   449 4/15/2021   x1=  85. x2= 136. y1=  1.22 y2=   .72     
GP: Confirmed US_California_Alameda 6/6/2020        136    3985    -        3805     4784     5   449 4/15/2021 
AAA2     1 US_California_Alameda Confirmed cc1=  .998888 cc2=  .858860 lx= 10.29029 if=  86 il= 136 6/6/2020   n=  50 now=    3985 end=      29445      3805      4784 U=   103.22 T=  209.9 p1= 638.9 p2=    13.5 ed=   453 4/19/2021   x1=  86. x2= 136. y1=  1.20 y2=   .72     
GP: Confirmed US_California_Alameda 6/6/2020        136    3985    -        3805     4784     5   453 4/19/2021 
AAA2     1 US_California_Alameda Confirmed cc1=  .998862 cc2=  .857440 lx= 10.29029 if=  87 il= 136 6/6/2020   n=  49 now=    3985 end=      29445      3805      4784 U=   104.21 T=  210.6 p1= 638.9 p2=    13.5 ed=   456 4/22/2021   x1=  87. x2= 136. y1=  1.19 y2=   .72     
GP: Confirmed US_California_Alameda 6/6/2020        136    3985    -        3805     4784     5   456 4/22/2021 
AAA2     1 US_California_Alameda Confirmed cc1=  .998802 cc2=  .855944 lx= 10.29029 if=  88 il= 136 6/6/2020   n=  48 now=    3985 end=      29445      3805      4784 U=   105.10 T=  211.3 p1= 638.9 p2=    13.5 ed=   459 4/25/2021   x1=  88. x2= 136. y1=  1.17 y2=   .72     
GP: Confirmed US_California_Alameda 6/6/2020        136    3985    -        3805     4784     5   459 4/25/2021 
AAA2     1 US_California_Alameda Confirmed cc1=  .998725 cc2=  .854388 lx= 10.29029 if=  89 il= 136 6/6/2020   n=  47 now=    3985 end=      29445      3805      4784 U=   104.67 T=  210.9 p1= 638.9 p2=    13.5 ed=   457 4/23/2021   x1=  89. x2= 136. y1=  1.17 y2=   .72     
GP: Confirmed US_California_Alameda 6/6/2020        136    3985    -        3805     4784     5   457 4/23/2021 
AAA2     1 US_California_Alameda Confirmed cc1=  .998645 cc2=  .852780 lx= 10.29029 if=  90 il= 136 6/6/2020   n=  46 now=    3985 end=      29445      3805      4784 U=   105.34 T=  211.4 p1= 638.9 p2=    13.5 ed=   460 4/26/2021   x1=  90. x2= 136. y1=  1.15 y2=   .72     
GP: Confirmed US_California_Alameda 6/6/2020        136    3985    -        3805     4784     5   460 4/26/2021 
AAA2     1 US_California_Alameda Confirmed cc1=  .998555 cc2=  .851113 lx= 10.29029 if=  91 il= 136 6/6/2020   n=  45 now=    3985 end=      29445      3805      4784 U=   103.11 T=  209.8 p1= 638.9 p2=    13.5 ed=   453 4/19/2021   x1=  91. x2= 136. y1=  1.15 y2=   .72     
GP: Confirmed US_California_Alameda 6/6/2020        136    3985    -        3805     4784     5   453 4/19/2021 
AAA2     1 US_California_Alameda Confirmed cc1=  .998512 cc2=  .849441 lx= 10.29029 if=  92 il= 136 6/6/2020   n=  44 now=    3985 end=      29445      3805      4784 U=   107.52 T=  213.0 p1= 638.9 p2=    13.5 ed=   466 5/2/2021    x1=  92. x2= 136. y1=  1.13 y2=   .72     
GP: Confirmed US_California_Alameda 6/6/2020        136    3985    -        3805     4784     5   466 5/2/2021  
AAA2     1 US_California_Alameda Confirmed cc1=  .998479 cc2=  .847724 lx= 10.29029 if=  93 il= 136 6/6/2020   n=  43 now=    3985 end=      29445      3805      4784 U=   108.27 T=  213.5 p1= 638.9 p2=    13.5 ed=   469 5/5/2021    x1=  93. x2= 136. y1=  1.11 y2=   .72     
