TEST last_day=  735 method= last 
MH:     0 Country_Region                                            142 Case_Typ         nCases nDeaths 1/23/20 1/24/20 1/25/20  6/7/20  6/8/20  6/9/20
ML aaa nday1  139 6/9/2020        7672.00000        8.94533
TAB:  US_Pennsylvania_Montgomery Confirmed Date   Day     Real      MAX  Predict    Count      Min      Max      Med
AAA1     1 US_Pennsylvania_Montgomery Confirmed cc1=  .998220 cc2=  .892220 lx=  9.02533 if=  47 il= 135 6/5/2020   n=  88 now=    7672 end=       8310      7416      8361 U=    21.07 T=   89.2 p1=   8.3 p2=    92.3 ed=   138 6/8/2020    x1=  47. x2= 135. y1=  2.00 y2= -2.17 BEST
AAA2     1 US_Pennsylvania_Montgomery Confirmed cc1=  .998221 cc2=  .892220 lx=  9.02333 if=  47 il= 135 6/5/2020   n=  88 now=    7672 end=       8310      7416      8361 U=    21.07 T=   89.2 p1=   8.3 p2=    92.3 ed=   138 6/8/2020    x1=  47. x2= 135. y1=  2.00 y2= -2.17 BEST
GP: Confirmed US_Pennsylvania_Montgomery 6/5/2020        135    7672     8310    7416     8361    16   138 6/8/2020  
AAA1     1 US_Pennsylvania_Montgomery Confirmed cc1=  .998160 cc2=  .891560 lx=  9.02533 if=  48 il= 135 6/5/2020   n=  87 now=    7672 end=       8310      7416      8361 U=    21.17 T=   89.0 p1=   8.3 p2=    92.3 ed=   138 6/8/2020    x1=  48. x2= 135. y1=  1.94 y2= -2.17 BEST
AAA2     1 US_Pennsylvania_Montgomery Confirmed cc1=  .998161 cc2=  .891560 lx=  9.02333 if=  48 il= 135 6/5/2020   n=  87 now=    7672 end=       8310      7416      8361 U=    21.17 T=   89.0 p1=   8.3 p2=    92.3 ed=   138 6/8/2020    x1=  48. x2= 135. y1=  1.94 y2= -2.17 BEST
GP: Confirmed US_Pennsylvania_Montgomery 6/5/2020        135    7672     8310    7416     8361    16   138 6/8/2020  
AAA1     1 US_Pennsylvania_Montgomery Confirmed cc1=  .998096 cc2=  .890885 lx=  9.02533 if=  49 il= 135 6/5/2020   n=  86 now=    7672 end=       8310      7416      8361 U=    21.01 T=   89.4 p1=   8.3 p2=    92.3 ed=   138 6/8/2020    x1=  49. x2= 135. y1=  1.92 y2= -2.17 BEST
AAA2     1 US_Pennsylvania_Montgomery Confirmed cc1=  .998097 cc2=  .890885 lx=  9.02333 if=  49 il= 135 6/5/2020   n=  86 now=    7672 end=       8310      7416      8361 U=    21.01 T=   89.4 p1=   8.3 p2=    92.3 ed=   138 6/8/2020    x1=  49. x2= 135. y1=  1.92 y2= -2.17 BEST
GP: Confirmed US_Pennsylvania_Montgomery 6/5/2020        135    7672     8310    7416     8361    16   138 6/8/2020  
AAA1     1 US_Pennsylvania_Montgomery Confirmed cc1=  .998033 cc2=  .890200 lx=  9.02533 if=  50 il= 135 6/5/2020   n=  85 now=    7672 end=       8310      7416      8361 U=    21.05 T=   89.3 p1=   8.3 p2=    92.3 ed=   138 6/8/2020    x1=  50. x2= 135. y1=  1.87 y2= -2.17 BEST
AAA2     1 US_Pennsylvania_Montgomery Confirmed cc1=  .998033 cc2=  .890200 lx=  9.02433 if=  50 il= 135 6/5/2020   n=  85 now=    7672 end=       8310      7416      8361 U=    21.05 T=   89.3 p1=   8.3 p2=    92.3 ed=   138 6/8/2020    x1=  50. x2= 135. y1=  1.87 y2= -2.17 BEST
GP: Confirmed US_Pennsylvania_Montgomery 6/5/2020        135    7672     8310    7416     8361    16   138 6/8/2020  
AAA1     1 US_Pennsylvania_Montgomery Confirmed cc1=  .997964 cc2=  .889499 lx=  9.02533 if=  51 il= 135 6/5/2020   n=  84 now=    7672 end=       8310      7416      8361 U=    21.07 T=   89.2 p1=   8.3 p2=    92.3 ed=   138 6/8/2020    x1=  51. x2= 135. y1=  1.81 y2= -2.17 BEST
AAA2     1 US_Pennsylvania_Montgomery Confirmed cc1=  .997965 cc2=  .889499 lx=  9.02433 if=  51 il= 135 6/5/2020   n=  84 now=    7672 end=       8310      7416      8361 U=    21.07 T=   89.2 p1=   8.3 p2=    92.3 ed=   138 6/8/2020    x1=  51. x2= 135. y1=  1.81 y2= -2.17 BEST
GP: Confirmed US_Pennsylvania_Montgomery 6/5/2020        135    7672     8310    7416     8361    16   138 6/8/2020  
AAA1     1 US_Pennsylvania_Montgomery Confirmed cc1=  .997892 cc2=  .888783 lx=  9.02533 if=  52 il= 135 6/5/2020   n=  83 now=    7672 end=       8310      7416      8361 U=    20.91 T=   89.6 p1=   8.3 p2=    92.3 ed=   138 6/8/2020    x1=  52. x2= 135. y1=  1.80 y2= -2.17 BEST
AAA2     1 US_Pennsylvania_Montgomery Confirmed cc1=  .997892 cc2=  .888783 lx=  9.02433 if=  52 il= 135 6/5/2020   n=  83 now=    7672 end=       8310      7416      8361 U=    20.91 T=   89.6 p1=   8.3 p2=    92.3 ed=   138 6/8/2020    x1=  52. x2= 135. y1=  1.80 y2= -2.17 BEST
GP: Confirmed US_Pennsylvania_Montgomery 6/5/2020        135    7672     8310    7416     8361    16   138 6/8/2020  
AAA1     1 US_Pennsylvania_Montgomery Confirmed cc1=  .997825 cc2=  .888060 lx=  9.02533 if=  53 il= 135 6/5/2020   n=  82 now=    7672 end=       8310      7416      8361 U=    20.66 T=   90.1 p1=   8.3 p2=    92.3 ed=   138 6/8/2020    x1=  53. x2= 135. y1=  1.80 y2= -2.17 BEST
AAA2     1 US_Pennsylvania_Montgomery Confirmed cc1=  .997825 cc2=  .888060 lx=  9.02533 if=  53 il= 135 6/5/2020   n=  82 now=    7672 end=       8310      7416      8361 U=    20.66 T=   90.1 p1=   8.3 p2=    92.3 ed=   138 6/8/2020    x1=  53. x2= 135. y1=  1.80 y2= -2.17 BEST
GP: Confirmed US_Pennsylvania_Montgomery 6/5/2020        135    7672     8310    7416     8361    16   138 6/8/2020  
AAA1     1 US_Pennsylvania_Montgomery Confirmed cc1=  .997790 cc2=  .887358 lx=  9.02533 if=  54 il= 135 6/5/2020   n=  81 now=    7672 end=       8310      7416      8361 U=    20.77 T=   89.9 p1=   8.3 p2=    92.3 ed=   138 6/8/2020    x1=  54. x2= 135. y1=  1.73 y2= -2.17 BEST
AAA2     1 US_Pennsylvania_Montgomery Confirmed cc1=  .997791 cc2=  .887358 lx=  9.02733 if=  54 il= 135 6/5/2020   n=  81 now=    7672 end=       8310      7416      8361 U=    20.77 T=   89.9 p1=   8.3 p2=    92.3 ed=   138 6/8/2020    x1=  54. x2= 135. y1=  1.73 y2= -2.17 BEST
GP: Confirmed US_Pennsylvania_Montgomery 6/5/2020        135    7672     8310    7416     8361    16   138 6/8/2020  
AAA1     1 US_Pennsylvania_Montgomery Confirmed cc1=  .997736 cc2=  .886625 lx=  9.02533 if=  55 il= 135 6/5/2020   n=  80 now=    7672 end=       8310      7416      8361 U=    20.64 T=   90.2 p1=   8.3 p2=    92.3 ed=   138 6/8/2020    x1=  55. x2= 135. y1=  1.70 y2= -2.17 BEST
AAA2     1 US_Pennsylvania_Montgomery Confirmed cc1=  .997740 cc2=  .886625 lx=  9.02833 if=  55 il= 135 6/5/2020   n=  80 now=    7672 end=       8310      7416      8361 U=    20.64 T=   90.2 p1=   8.3 p2=    92.3 ed=   138 6/8/2020    x1=  55. x2= 135. y1=  1.70 y2= -2.17 BEST
GP: Confirmed US_Pennsylvania_Montgomery 6/5/2020        135    7672     8310    7416     8361    16   138 6/8/2020  
AAA1     1 US_Pennsylvania_Montgomery Confirmed cc1=  .997708 cc2=  .885905 lx=  9.02533 if=  56 il= 135 6/5/2020   n=  79 now=    7672 end=       8310      7416      8361 U=    20.59 T=   90.3 p1=   8.3 p2=    92.3 ed=   138 6/8/2020    x1=  56. x2= 135. y1=  1.67 y2= -2.17 BEST
AAA2     1 US_Pennsylvania_Montgomery Confirmed cc1=  .997718 cc2=  .885905 lx=  9.03033 if=  56 il= 135 6/5/2020   n=  79 now=    7672 end=       8310      7416      8361 U=    20.59 T=   90.3 p1=   8.3 p2=    92.3 ed=   138 6/8/2020    x1=  56. x2= 135. y1=  1.67 y2= -2.17 BEST
GP: Confirmed US_Pennsylvania_Montgomery 6/5/2020        135    7672     8310    7416     8361    16   138 6/8/2020  
AAA1     1 US_Pennsylvania_Montgomery Confirmed cc1=  .997713 cc2=  .885205 lx=  9.03533 if=  57 il= 135 6/5/2020   n=  78 now=    7672 end=       8394      7416      8361 U=    21.06 T=   91.0 p1=   9.4 p2=    91.4 ed=   140 6/10/2020   x1=  57. x2= 135. y1=  1.62 y2= -2.09 BEST
AAA2     1 US_Pennsylvania_Montgomery Confirmed cc1=  .997717 cc2=  .885205 lx=  9.03233 if=  57 il= 135 6/5/2020   n=  78 now=    7672 end=       8394      7416      8361 U=    21.06 T=   91.0 p1=   9.4 p2=    91.4 ed=   140 6/10/2020   x1=  57. x2= 135. y1=  1.62 y2= -2.09 BEST
GP: Confirmed US_Pennsylvania_Montgomery 6/5/2020        135    7672     8394    7416     8361    16   140 6/10/2020 
AAA1     1 US_Pennsylvania_Montgomery Confirmed cc1=  .997721 cc2=  .884493 lx=  9.03533 if=  58 il= 135 6/5/2020   n=  77 now=    7672 end=       8394      7416      8361 U=    21.04 T=   91.1 p1=   9.4 p2=    91.4 ed=   140 6/10/2020   x1=  58. x2= 135. y1=  1.57 y2= -2.09 BEST
AAA2     1 US_Pennsylvania_Montgomery Confirmed cc1=  .997721 cc2=  .884493 lx=  9.03533 if=  58 il= 135 6/5/2020   n=  77 now=    7672 end=       8394      7416      8361 U=    21.04 T=   91.1 p1=   9.4 p2=    91.4 ed=   140 6/10/2020   x1=  58. x2= 135. y1=  1.57 y2= -2.09 BEST
GP: Confirmed US_Pennsylvania_Montgomery 6/5/2020        135    7672     8394    7416     8361    16   140 6/10/2020 
AAA1     1 US_Pennsylvania_Montgomery Confirmed cc1=  .997842 cc2=  .883134 lx=  9.04533 if=  60 il= 135 6/5/2020   n=  75 now=    7672 end=       8478      7416      8361 U=    21.56 T=   91.7 p1=  10.5 p2=    90.5 ed=   142 6/12/2020   x1=  60. x2= 135. y1=  1.47 y2= -2.01 BEST
AAA2     1 US_Pennsylvania_Montgomery Confirmed cc1=  .997846 cc2=  .883134 lx=  9.04233 if=  60 il= 135 6/5/2020   n=  75 now=    7672 end=       8478      7416      8361 U=    21.56 T=   91.7 p1=  10.5 p2=    90.5 ed=   142 6/12/2020   x1=  60. x2= 135. y1=  1.47 y2= -2.01 BEST
GP: Confirmed US_Pennsylvania_Montgomery 6/5/2020        135    7672     8478    7416     8361    16   142 6/12/2020 
AAA1     1 US_Pennsylvania_Montgomery Confirmed cc1=  .997904 cc2=  .882434 lx=  9.04533 if=  61 il= 135 6/5/2020   n=  74 now=    7672 end=       8478      7416      8361 U=    21.58 T=   91.6 p1=  10.5 p2=    90.5 ed=   142 6/12/2020   x1=  61. x2= 135. y1=  1.42 y2= -2.01 BEST
AAA2     1 US_Pennsylvania_Montgomery Confirmed cc1=  .997904 cc2=  .882434 lx=  9.04533 if=  61 il= 135 6/5/2020   n=  74 now=    7672 end=       8478      7416      8361 U=    21.58 T=   91.6 p1=  10.5 p2=    90.5 ed=   142 6/12/2020   x1=  61. x2= 135. y1=  1.42 y2= -2.01 BEST
GP: Confirmed US_Pennsylvania_Montgomery 6/5/2020        135    7672     8478    7416     8361    16   142 6/12/2020 
AAA1     1 US_Pennsylvania_Montgomery Confirmed cc1=  .997977 cc2=  .881730 lx=  9.04533 if=  62 il= 135 6/5/2020   n=  73 now=    7672 end=       8478      7416      8361 U=    21.53 T=   91.7 p1=  10.5 p2=    90.5 ed=   142 6/12/2020   x1=  62. x2= 135. y1=  1.38 y2= -2.01 BEST
AAA2     1 US_Pennsylvania_Montgomery Confirmed cc1=  .997984 cc2=  .881730 lx=  9.04933 if=  62 il= 135 6/5/2020   n=  73 now=    7672 end=       8478      7416      8361 U=    21.53 T=   91.7 p1=  10.5 p2=    90.5 ed=   142 6/12/2020   x1=  62. x2= 135. y1=  1.38 y2= -2.01 BEST
GP: Confirmed US_Pennsylvania_Montgomery 6/5/2020        135    7672     8478    7416     8361    16   142 6/12/2020 
AAA2     1 US_Pennsylvania_Montgomery Confirmed cc1=  .998199 cc2=  .880347 lx=  9.05533 if=  64 il= 135 6/5/2020   n=  71 now=    7672 end=       8564      7416      8361 U=    22.65 T=   91.1 p1=  11.6 p2=    89.6 ed=   144 6/14/2020   x1=  64. x2= 135. y1=  1.20 y2= -1.94     
GP: Confirmed US_Pennsylvania_Montgomery 6/5/2020        135    7672     8564    7416     8361    16   144 6/14/2020 
AAA2     1 US_Pennsylvania_Montgomery Confirmed cc1=  .998186 cc2=  .879508 lx=  9.06533 if=  65 il= 135 6/5/2020   n=  70 now=    7672 end=       8650      7416      8361 U=    23.21 T=   91.6 p1=  12.7 p2=    88.7 ed=   146 6/16/2020   x1=  65. x2= 135. y1=  1.14 y2= -1.87     
GP: Confirmed US_Pennsylvania_Montgomery 6/5/2020        135    7672     8650    7416     8361    16   146 6/16/2020 
AAA2     1 US_Pennsylvania_Montgomery Confirmed cc1=  .998171 cc2=  .877785 lx=  9.06533 if=  67 il= 135 6/5/2020   n=  68 now=    7672 end=       8650      7416      8361 U=    23.23 T=   91.5 p1=  12.7 p2=    88.7 ed=   146 6/16/2020   x1=  67. x2= 135. y1=  1.06 y2= -1.87     
GP: Confirmed US_Pennsylvania_Montgomery 6/5/2020        135    7672     8650    7416     8361    16   146 6/16/2020 
AAA2     1 US_Pennsylvania_Montgomery Confirmed cc1=  .998164 cc2=  .876896 lx=  9.07533 if=  68 il= 135 6/5/2020   n=  67 now=    7672 end=       8737      7416      8361 U=    23.66 T=   92.2 p1=  13.9 p2=    87.8 ed=   148 6/18/2020   x1=  68. x2= 135. y1=  1.02 y2= -1.81     
GP: Confirmed US_Pennsylvania_Montgomery 6/5/2020        135    7672     8737    7416     8361    16   148 6/18/2020 
AAA2     1 US_Pennsylvania_Montgomery Confirmed cc1=  .998192 cc2=  .876023 lx=  9.07533 if=  69 il= 135 6/5/2020   n=  66 now=    7672 end=       8737      7416      8361 U=    23.47 T=   92.6 p1=  13.9 p2=    87.8 ed=   147 6/17/2020   x1=  69. x2= 135. y1=  1.00 y2= -1.81     
GP: Confirmed US_Pennsylvania_Montgomery 6/5/2020        135    7672     8737    7416     8361    16   147 6/17/2020 
AAA2     1 US_Pennsylvania_Montgomery Confirmed cc1=  .998314 cc2=  .875222 lx=  9.08533 if=  70 il= 135 6/5/2020   n=  65 now=    7672 end=       8824      7416      8361 U=    24.00 T=   93.0 p1=  15.0 p2=    86.9 ed=   149 6/19/2020   x1=  70. x2= 135. y1=   .96 y2= -1.75     
GP: Confirmed US_Pennsylvania_Montgomery 6/5/2020        135    7672     8824    7416     8361    16   149 6/19/2020 
AAA2     1 US_Pennsylvania_Montgomery Confirmed cc1=  .998470 cc2=  .874435 lx=  9.08533 if=  71 il= 135 6/5/2020   n=  64 now=    7672 end=       8824      7416      8361 U=    24.06 T=   92.9 p1=  15.0 p2=    86.9 ed=   149 6/19/2020   x1=  71. x2= 135. y1=   .91 y2= -1.75     
GP: Confirmed US_Pennsylvania_Montgomery 6/5/2020        135    7672     8824    7416     8361    16   149 6/19/2020 
AAA2     1 US_Pennsylvania_Montgomery Confirmed cc1=  .998671 cc2=  .873671 lx=  9.09533 if=  72 il= 135 6/5/2020   n=  63 now=    7672 end=       8913      7416      8361 U=    24.85 T=   92.9 p1=  16.2 p2=    86.1 ed=   151 6/21/2020   x1=  72. x2= 135. y1=   .84 y2= -1.69     
GP: Confirmed US_Pennsylvania_Montgomery 6/5/2020        135    7672     8913    7416     8361    16   151 6/21/2020 
AAA2     1 US_Pennsylvania_Montgomery Confirmed cc1=  .998814 cc2=  .872826 lx=  9.10533 if=  73 il= 135 6/5/2020   n=  62 now=    7672 end=       9003      7416      8361 U=    25.45 T=   93.3 p1=  17.3 p2=    85.2 ed=   153 6/23/2020   x1=  73. x2= 135. y1=   .80 y2= -1.64     
GP: Confirmed US_Pennsylvania_Montgomery 6/5/2020        135    7672     9003    7416     8361    16   153 6/23/2020 
AAA2     1 US_Pennsylvania_Montgomery Confirmed cc1=  .998973 cc2=  .871972 lx=  9.11533 if=  74 il= 135 6/5/2020   n=  61 now=    7672 end=       9093      7416      8361 U=    26.15 T=   93.4 p1=  18.5 p2=    84.4 ed=   155 6/25/2020   x1=  74. x2= 135. y1=   .74 y2= -1.59     
GP: Confirmed US_Pennsylvania_Montgomery 6/5/2020        135    7672     9093    7416     8361    16   155 6/25/2020 
AAA2     1 US_Pennsylvania_Montgomery Confirmed cc1=  .999119 cc2=  .871082 lx=  9.12533 if=  75 il= 135 6/5/2020   n=  60 now=    7672 end=       9185      7416      8361 U=    26.78 T=   93.7 p1=  19.7 p2=    83.5 ed=   156 6/26/2020   x1=  75. x2= 135. y1=   .70 y2= -1.54     
GP: Confirmed US_Pennsylvania_Montgomery 6/5/2020        135    7672     9185    7416     8361    16   156 6/26/2020 
AAA2     1 US_Pennsylvania_Montgomery Confirmed cc1=  .999279 cc2=  .870180 lx=  9.13533 if=  76 il= 135 6/5/2020   n=  59 now=    7672 end=       9277      7416      8361 U=    27.45 T=   93.9 p1=  20.9 p2=    82.7 ed=   158 6/28/2020   x1=  76. x2= 135. y1=   .65 y2= -1.50     
GP: Confirmed US_Pennsylvania_Montgomery 6/5/2020        135    7672     9277    7416     8361    16   158 6/28/2020 
AAA2     1 US_Pennsylvania_Montgomery Confirmed cc1=  .999445 cc2=  .869256 lx=  9.14533 if=  77 il= 135 6/5/2020   n=  58 now=    7672 end=       9370      7416      8361 U=    28.29 T=   93.9 p1=  22.1 p2=    81.9 ed=   160 6/30/2020   x1=  77. x2= 135. y1=   .60 y2= -1.45     
GP: Confirmed US_Pennsylvania_Montgomery 6/5/2020        135    7672     9370    7416     8361    16   160 6/30/2020 
AAA2     1 US_Pennsylvania_Montgomery Confirmed cc1=  .999566 cc2=  .868259 lx=  9.15533 if=  78 il= 135 6/5/2020   n=  57 now=    7672 end=       9464      7416      8361 U=    29.17 T=   93.8 p1=  23.4 p2=    81.1 ed=   162 7/2/2020    x1=  78. x2= 135. y1=   .54 y2= -1.41     
GP: Confirmed US_Pennsylvania_Montgomery 6/5/2020        135    7672     9464    7416     8361    16   162 7/2/2020  
AAA2     1 US_Pennsylvania_Montgomery Confirmed cc1=  .999631 cc2=  .867178 lx=  9.16533 if=  79 il= 135 6/5/2020   n=  56 now=    7672 end=       9559      7416      8361 U=    30.20 T=   93.6 p1=  24.6 p2=    80.3 ed=   164 7/4/2020    x1=  79. x2= 135. y1=   .48 y2= -1.37     
GP: Confirmed US_Pennsylvania_Montgomery 6/5/2020        135    7672     9559    7416     8361    16   164 7/4/2020  
AAA2     1 US_Pennsylvania_Montgomery Confirmed cc1=  .999634 cc2=  .866003 lx=  9.16533 if=  80 il= 135 6/5/2020   n=  55 now=    7672 end=       9559      7416      8361 U=    30.53 T=   93.1 p1=  24.6 p2=    80.3 ed=   165 7/5/2020    x1=  80. x2= 135. y1=   .43 y2= -1.37     
GP: Confirmed US_Pennsylvania_Montgomery 6/5/2020        135    7672     9559    7416     8361    16   165 7/5/2020  
AAA2     1 US_Pennsylvania_Montgomery Confirmed cc1=  .999615 cc2=  .864775 lx=  9.16533 if=  81 il= 135 6/5/2020   n=  54 now=    7672 end=       9559      7416      8361 U=    30.57 T=   93.1 p1=  24.6 p2=    80.3 ed=   165 7/5/2020    x1=  81. x2= 135. y1=   .40 y2= -1.37     
GP: Confirmed US_Pennsylvania_Montgomery 6/5/2020        135    7672     9559    7416     8361    16   165 7/5/2020  
AAA2     1 US_Pennsylvania_Montgomery Confirmed cc1=  .999594 cc2=  .863511 lx=  9.16533 if=  82 il= 135 6/5/2020   n=  53 now=    7672 end=       9559      7416      8361 U=    30.65 T=   93.0 p1=  24.6 p2=    80.3 ed=   165 7/5/2020    x1=  82. x2= 135. y1=   .36 y2= -1.37     
GP: Confirmed US_Pennsylvania_Montgomery 6/5/2020        135    7672     9559    7416     8361    16   165 7/5/2020  
AAA2     1 US_Pennsylvania_Montgomery Confirmed cc1=  .999571 cc2=  .862210 lx=  9.17533 if=  83 il= 135 6/5/2020   n=  52 now=    7672 end=       9655      7416      8361 U=    31.01 T=   93.7 p1=  25.8 p2=    79.5 ed=   166 7/6/2020    x1=  83. x2= 135. y1=   .34 y2= -1.33     
GP: Confirmed US_Pennsylvania_Montgomery 6/5/2020        135    7672     9655    7416     8361    16   166 7/6/2020  
AAA2     1 US_Pennsylvania_Montgomery Confirmed cc1=  .999555 cc2=  .860880 lx=  9.17533 if=  84 il= 135 6/5/2020   n=  51 now=    7672 end=       9655      7416      8361 U=    31.09 T=   93.6 p1=  25.8 p2=    79.5 ed=   166 7/6/2020    x1=  84. x2= 135. y1=   .31 y2= -1.33     
GP: Confirmed US_Pennsylvania_Montgomery 6/5/2020        135    7672     9655    7416     8361    16   166 7/6/2020  
AAA2     1 US_Pennsylvania_Montgomery Confirmed cc1=  .999534 cc2=  .859506 lx=  9.17533 if=  85 il= 135 6/5/2020   n=  50 now=    7672 end=       9655      7416      8361 U=    30.86 T=   93.9 p1=  25.8 p2=    79.5 ed=   166 7/6/2020    x1=  85. x2= 135. y1=   .29 y2= -1.33     
GP: Confirmed US_Pennsylvania_Montgomery 6/5/2020        135    7672     9655    7416     8361    16   166 7/6/2020  
AAA2     1 US_Pennsylvania_Montgomery Confirmed cc1=  .999532 cc2=  .858111 lx=  9.17533 if=  86 il= 135 6/5/2020   n=  49 now=    7672 end=       9655      7416      8361 U=    31.03 T=   93.7 p1=  25.8 p2=    79.5 ed=   166 7/6/2020    x1=  86. x2= 135. y1=   .25 y2= -1.33     
GP: Confirmed US_Pennsylvania_Montgomery 6/5/2020        135    7672     9655    7416     8361    16   166 7/6/2020  
AAA2     1 US_Pennsylvania_Montgomery Confirmed cc1=  .999522 cc2=  .856665 lx=  9.18533 if=  87 il= 135 6/5/2020   n=  48 now=    7672 end=       9753      7416      8361 U=    31.54 T=   94.2 p1=  27.1 p2=    78.7 ed=   168 7/8/2020    x1=  87. x2= 135. y1=   .23 y2= -1.29     
GP: Confirmed US_Pennsylvania_Montgomery 6/5/2020        135    7672     9753    7416     8361    16   168 7/8/2020  
AAA2     1 US_Pennsylvania_Montgomery Confirmed cc1=  .999524 cc2=  .855186 lx=  9.19533 if=  88 il= 135 6/5/2020   n=  47 now=    7672 end=       9851      7416      8361 U=    32.27 T=   94.4 p1=  28.4 p2=    77.9 ed=   170 7/10/2020   x1=  88. x2= 135. y1=   .20 y2= -1.26     
GP: Confirmed US_Pennsylvania_Montgomery 6/5/2020        135    7672     9851    7416     8361    16   170 7/10/2020 
AAA2     1 US_Pennsylvania_Montgomery Confirmed cc1=  .999521 cc2=  .853656 lx=  9.19533 if=  89 il= 135 6/5/2020   n=  46 now=    7672 end=       9851      7416      8361 U=    32.37 T=   94.2 p1=  28.4 p2=    77.9 ed=   170 7/10/2020   x1=  89. x2= 135. y1=   .16 y2= -1.26     
GP: Confirmed US_Pennsylvania_Montgomery 6/5/2020        135    7672     9851    7416     8361    16   170 7/10/2020 
AAA2     1 US_Pennsylvania_Montgomery Confirmed cc1=  .999512 cc2=  .852070 lx=  9.20533 if=  90 il= 135 6/5/2020   n=  45 now=    7672 end=       9950      7416      8361 U=    33.01 T=   94.6 p1=  29.7 p2=    77.1 ed=   172 7/12/2020   x1=  90. x2= 135. y1=   .14 y2= -1.22     
