TEST last_day=  735 method= last 
MH:     0 Country_Region                                            142 Case_Typ         nCases nDeaths 1/23/20 1/24/20 1/25/20  6/7/20  6/8/20  6/9/20
ML aaa nday1  139 6/9/2020       11255.00000        9.32857
TAB:  US_Michigan_Oakland Confirmed Date   Day     Real      MAX  Predict    Count      Min      Max      Med
GP: Confirmed US_Michigan_Oakland 3/23/2020        61   11255     5369     329      623     4    95 4/26/2020 
AAA2     1 US_Michigan_Oakland Confirmed cc1=  .985249 cc2=  .669022 lx=  6.83857 if=  52 il=  61 3/23/2020  n=   9 now=   11255 end=        933       329       623 U=     5.71 T=   61.2 p1= -91.7 p2=  1206.3 ed=    74 4/5/2020    x1=  52. x2=  61. y1=  1.62 y2=   .04     
GP: Confirmed US_Michigan_Oakland 3/23/2020        61   11255      933     329      623     4    74 4/5/2020  
AAA1     1 US_Michigan_Oakland Confirmed cc1=  .989453 cc2=  .656120 lx=  6.32857 if=  53 il=  61 3/23/2020  n=   8 now=   11255 end=        560       329       623 U=     3.90 T=   58.5 p1= -95.0 p2=  2009.8 ed=    67 3/29/2020   x1=  53. x2=  61. y1=  1.42 y2=  -.63 BEST
AAA2     1 US_Michigan_Oakland Confirmed cc1=  .989453 cc2=  .656120 lx=  6.33157 if=  53 il=  61 3/23/2020  n=   8 now=   11255 end=        560       329       623 U=     3.90 T=   58.5 p1= -95.0 p2=  2009.8 ed=    67 3/29/2020   x1=  53. x2=  61. y1=  1.42 y2=  -.63 BEST
GP: Confirmed US_Michigan_Oakland 3/23/2020        61   11255      560     329      623     4    67 3/29/2020 
AAA1     1 US_Michigan_Oakland Confirmed cc1=  .994290 cc2=  .640737 lx=  6.13857 if=  54 il=  61 3/23/2020  n=   7 now=   11255 end=        463       329       623 U=     3.01 T=   57.8 p1= -95.9 p2=  2430.9 ed=    64 3/26/2020   x1=  54. x2=  61. y1=  1.25 y2= -1.07 BEST
AAA2     1 US_Michigan_Oakland Confirmed cc1=  .994290 cc2=  .640737 lx=  6.13857 if=  54 il=  61 3/23/2020  n=   7 now=   11255 end=        463       329       623 U=     3.01 T=   57.8 p1= -95.9 p2=  2430.9 ed=    64 3/26/2020   x1=  54. x2=  61. y1=  1.25 y2= -1.07 BEST
GP: Confirmed US_Michigan_Oakland 3/23/2020        61   11255      463     329      623     4    64 3/26/2020 
AAA1     1 US_Michigan_Oakland Confirmed cc1=  .998111 cc2=  .620147 lx=  6.04857 if=  55 il=  61 3/23/2020  n=   6 now=   11255 end=        423       329       623 U=     2.34 T=   57.8 p1= -96.2 p2=  2660.8 ed=    63 3/25/2020   x1=  55. x2=  61. y1=  1.19 y2= -1.38 BEST
AAA2     1 US_Michigan_Oakland Confirmed cc1=  .998114 cc2=  .620147 lx=  6.04357 if=  55 il=  61 3/23/2020  n=   6 now=   11255 end=        423       329       623 U=     2.34 T=   57.8 p1= -96.2 p2=  2660.8 ed=    63 3/25/2020   x1=  55. x2=  61. y1=  1.19 y2= -1.38 BEST
GP: Confirmed US_Michigan_Oakland 3/23/2020        61   11255      423     329      623     4    63 3/25/2020 
AAA1     1 US_Michigan_Oakland Confirmed cc1=  .997824 cc2=  .589576 lx=  6.09857 if=  56 il=  61 3/23/2020  n=   5 now=   11255 end=        445       329       623 U=     2.63 T=   57.9 p1= -96.0 p2=  2529.2 ed=    64 3/26/2020   x1=  56. x2=  61. y1=   .70 y2= -1.20 BEST
AAA2     1 US_Michigan_Oakland Confirmed cc1=  .997824 cc2=  .589576 lx=  6.09857 if=  56 il=  61 3/23/2020  n=   5 now=   11255 end=        445       329       623 U=     2.63 T=   57.9 p1= -96.0 p2=  2529.2 ed=    64 3/26/2020   x1=  56. x2=  61. y1=   .70 y2= -1.20 BEST
GP: Confirmed US_Michigan_Oakland 3/23/2020        61   11255      445     329      623     4    64 3/26/2020 
AAA2     1 US_Michigan_Oakland Confirmed cc1=  .990067 cc2=  .722806 lx=  9.35857 if=  49 il=  62 3/24/2020  n=  13 now=   11255 end=      11597       428       782 U=    12.47 T=   76.9 p1=   3.0 p2=    97.1 ed=   106 5/7/2020    x1=  49. x2=  62. y1=  2.24 y2=  1.19     
GP: Confirmed US_Michigan_Oakland 3/24/2020        62   11255    11597     428      782     1   106 5/7/2020  
AAA2     1 US_Michigan_Oakland Confirmed cc1=  .990480 cc2=  .713130 lx=  7.96857 if=  50 il=  62 3/24/2020  n=  12 now=   11255 end=       2888       428       782 U=     8.40 T=   67.4 p1= -74.3 p2=   389.7 ed=    87 4/18/2020   x1=  50. x2=  62. y1=  2.08 y2=   .65     
GP: Confirmed US_Michigan_Oakland 3/24/2020        62   11255     2888     428      782     1    87 4/18/2020 
AAA2     1 US_Michigan_Oakland Confirmed cc1=  .988578 cc2=  .699902 lx=  7.43857 if=  51 il=  62 3/24/2020  n=  11 now=   11255 end=       1700       428       782 U=     7.21 T=   64.3 p1= -84.9 p2=   662.1 ed=    81 4/12/2020   x1=  51. x2=  62. y1=  1.85 y2=   .32     
GP: Confirmed US_Michigan_Oakland 3/24/2020        62   11255     1700     428      782     1    81 4/12/2020 
AAA2     1 US_Michigan_Oakland Confirmed cc1=  .988936 cc2=  .687425 lx=  6.93857 if=  52 il=  62 3/24/2020  n=  10 now=   11255 end=       1031       428       782 U=     5.66 T=   61.3 p1= -90.8 p2=  1091.7 ed=    74 4/5/2020    x1=  52. x2=  62. y1=  1.64 y2=  -.13     
GP: Confirmed US_Michigan_Oakland 3/24/2020        62   11255     1031     428      782     1    74 4/5/2020  
AAA1     1 US_Michigan_Oakland Confirmed cc1=  .991382 cc2=  .675154 lx=  6.67857 if=  53 il=  62 3/24/2020  n=   9 now=   11255 end=        795       428       782 U=     4.55 T=   59.8 p1= -92.9 p2=  1415.7 ed=    70 4/1/2020    x1=  53. x2=  62. y1=  1.50 y2=  -.48 BEST
AAA2     1 US_Michigan_Oakland Confirmed cc1=  .991382 cc2=  .675154 lx=  6.67657 if=  53 il=  62 3/24/2020  n=   9 now=   11255 end=        795       428       782 U=     4.55 T=   59.8 p1= -92.9 p2=  1415.7 ed=    70 4/1/2020    x1=  53. x2=  62. y1=  1.50 y2=  -.48 BEST
GP: Confirmed US_Michigan_Oakland 3/24/2020        62   11255      795     428      782     1    70 4/1/2020  
AAA2     1 US_Michigan_Oakland Confirmed cc1=  .991531 cc2=  .733333 lx=  8.39857 if=  49 il=  63 3/25/2020  n=  14 now=   11255 end=       4440       543      1039 U=    10.11 T=   70.5 p1= -60.6 p2=   253.5 ed=    94 4/25/2020   x1=  49. x2=  63. y1=  2.13 y2=   .74     
GP: Confirmed US_Michigan_Oakland 3/25/2020        63   11255     4440     543     1039     1    94 4/25/2020 
AAA2     1 US_Michigan_Oakland Confirmed cc1=  .992337 cc2=  .725076 lx=  7.74857 if=  50 il=  63 3/25/2020  n=  13 now=   11255 end=       2318       543      1039 U=     7.76 T=   65.9 p1= -79.4 p2=   485.5 ed=    84 4/15/2020   x1=  50. x2=  63. y1=  2.05 y2=   .37     
GP: Confirmed US_Michigan_Oakland 3/25/2020        63   11255     2318     543     1039     1    84 4/15/2020 
AAA2     1 US_Michigan_Oakland Confirmed cc1=  .991031 cc2=  .713681 lx=  7.48857 if=  51 il=  63 3/25/2020  n=  12 now=   11255 end=       1787       543      1039 U=     7.14 T=   64.3 p1= -84.1 p2=   629.8 ed=    81 4/12/2020   x1=  51. x2=  63. y1=  1.85 y2=   .18     
GP: Confirmed US_Michigan_Oakland 3/25/2020        63   11255     1787     543     1039     1    81 4/12/2020 
AAA2     1 US_Michigan_Oakland Confirmed cc1=  .991158 cc2=  .702483 lx=  7.19857 if=  52 il=  63 3/25/2020  n=  11 now=   11255 end=       1337       543      1039 U=     6.14 T=   62.4 p1= -88.1 p2=   841.8 ed=    76 4/7/2020    x1=  52. x2=  63. y1=  1.69 y2=  -.10     
GP: Confirmed US_Michigan_Oakland 3/25/2020        63   11255     1337     543     1039     1    76 4/7/2020  
AAA1     1 US_Michigan_Oakland Confirmed cc1=  .992354 cc2=  .690843 lx=  7.00857 if=  53 il=  63 3/25/2020  n=  10 now=   11255 end=       1106       543      1039 U=     5.23 T=   61.2 p1= -90.2 p2=  1017.6 ed=    73 4/4/2020    x1=  53. x2=  63. y1=  1.57 y2=  -.34 BEST
AAA2     1 US_Michigan_Oakland Confirmed cc1=  .992354 cc2=  .690843 lx=  7.00657 if=  53 il=  63 3/25/2020  n=  10 now=   11255 end=       1106       543      1039 U=     5.23 T=   61.2 p1= -90.2 p2=  1017.6 ed=    73 4/4/2020    x1=  53. x2=  63. y1=  1.57 y2=  -.34 BEST
GP: Confirmed US_Michigan_Oakland 3/25/2020        63   11255     1106     543     1039     1    73 4/4/2020  
AAA2     1 US_Michigan_Oakland Confirmed cc1=  .995913 cc2=  .587665 lx= 11.32857 if=  58 il=  63 3/25/2020  n=   5 now=   11255 end=      83163       543      1039 U=    25.67 T=  104.5 p1= 638.9 p2=    13.5 ed=   165 7/5/2020    x1=  58. x2=  63. y1=  1.81 y2=  1.62     
GP: Confirmed US_Michigan_Oakland 3/25/2020        63   11255    -         543     1039     1   165 7/5/2020  
AAA2     1 US_Michigan_Oakland Confirmed cc1=  .992963 cc2=  .742963 lx=  8.16857 if=  49 il=  64 3/26/2020  n=  15 now=   11255 end=       3528       668      1871 U=     9.43 T=   68.8 p1= -68.7 p2=   319.0 ed=    91 4/22/2020   x1=  49. x2=  64. y1=  2.10 y2=   .51     
GP: Confirmed US_Michigan_Oakland 3/26/2020        64   11255     3528     668     1871     2    91 4/22/2020 
AAA2     1 US_Michigan_Oakland Confirmed cc1=  .993776 cc2=  .735577 lx=  7.77857 if=  50 il=  64 3/26/2020  n=  14 now=   11255 end=       2388       668      1871 U=     7.74 T=   65.9 p1= -78.8 p2=   471.3 ed=    84 4/15/2020   x1=  50. x2=  64. y1=  2.05 y2=   .24     
GP: Confirmed US_Michigan_Oakland 3/26/2020        64   11255     2388     668     1871     2    84 4/15/2020 
AAA1     1 US_Michigan_Oakland Confirmed cc1=  .992764 cc2=  .725502 lx=  7.62857 if=  51 il=  64 3/26/2020  n=  13 now=   11255 end=       2056       668      1871 U=     7.39 T=   64.9 p1= -81.7 p2=   547.4 ed=    82 4/13/2020   x1=  51. x2=  64. y1=  1.88 y2=   .12 BEST
AAA2     1 US_Michigan_Oakland Confirmed cc1=  .992764 cc2=  .725502 lx=  7.62557 if=  51 il=  64 3/26/2020  n=  13 now=   11255 end=       2056       668      1871 U=     7.39 T=   64.9 p1= -81.7 p2=   547.4 ed=    82 4/13/2020   x1=  51. x2=  64. y1=  1.88 y2=   .12 BEST
GP: Confirmed US_Michigan_Oakland 3/26/2020        64   11255     2056     668     1871     2    82 4/13/2020 
AAA1     1 US_Michigan_Oakland Confirmed cc1=  .992712 cc2=  .715362 lx=  7.41857 if=  52 il=  64 3/26/2020  n=  12 now=   11255 end=       1666       668      1871 U=     6.60 T=   63.4 p1= -85.2 p2=   675.6 ed=    78 4/9/2020    x1=  52. x2=  64. y1=  1.73 y2=  -.09 BEST
AAA2     1 US_Michigan_Oakland Confirmed cc1=  .992712 cc2=  .715362 lx=  7.42257 if=  52 il=  64 3/26/2020  n=  12 now=   11255 end=       1666       668      1871 U=     6.60 T=   63.4 p1= -85.2 p2=   675.6 ed=    78 4/9/2020    x1=  52. x2=  64. y1=  1.73 y2=  -.09 BEST
GP: Confirmed US_Michigan_Oakland 3/26/2020        64   11255     1666     668     1871     2    78 4/9/2020  
AAA2     1 US_Michigan_Oakland Confirmed cc1=  .993259 cc2=  .704584 lx=  7.26857 if=  53 il=  64 3/26/2020  n=  11 now=   11255 end=       1434       668      1871 U=     5.81 T=   62.4 p1= -87.3 p2=   784.9 ed=    76 4/7/2020    x1=  53. x2=  64. y1=  1.62 y2=  -.27     
GP: Confirmed US_Michigan_Oakland 3/26/2020        64   11255     1434     668     1871     2    76 4/7/2020  
AAA2     1 US_Michigan_Oakland Confirmed cc1=  .996811 cc2=  .618846 lx= 11.32857 if=  58 il=  64 3/26/2020  n=   6 now=   11255 end=      83163       668      1871 U=    25.33 T=  103.9 p1= 638.9 p2=    13.5 ed=   163 7/3/2020    x1=  58. x2=  64. y1=  1.81 y2=  1.57     
GP: Confirmed US_Michigan_Oakland 3/26/2020        64   11255    -         668     1871     2   163 7/3/2020  
AAA2     1 US_Michigan_Oakland Confirmed cc1=  .996369 cc2=  .588121 lx= 11.32857 if=  59 il=  64 3/26/2020  n=   5 now=   11255 end=      83163       668      1871 U=    25.04 T=  103.4 p1= 638.9 p2=    13.5 ed=   162 7/2/2020    x1=  59. x2=  64. y1=  1.77 y2=  1.57     
GP: Confirmed US_Michigan_Oakland 3/26/2020        64   11255    -         668     1871     2   162 7/2/2020  
AAA2     1 US_Michigan_Oakland Confirmed cc1=  .994138 cc2=  .751602 lx=  8.18857 if=  49 il=  65 3/27/2020  n=  16 now=   11255 end=       3599       824      2286 U=     9.33 T=   68.6 p1= -68.0 p2=   312.7 ed=    90 4/21/2020   x1=  49. x2=  65. y1=  2.10 y2=   .39     
GP: Confirmed US_Michigan_Oakland 3/27/2020        65   11255     3599     824     2286     2    90 4/21/2020 
AAA2     1 US_Michigan_Oakland Confirmed cc1=  .994795 cc2=  .744795 lx=  7.91857 if=  50 il=  65 3/27/2020  n=  15 now=   11255 end=       2747       824      2286 U=     7.97 T=   66.5 p1= -75.6 p2=   409.7 ed=    85 4/16/2020   x1=  50. x2=  65. y1=  2.07 y2=   .19     
GP: Confirmed US_Michigan_Oakland 3/27/2020        65   11255     2747     824     2286     2    85 4/16/2020 
AAA1     1 US_Michigan_Oakland Confirmed cc1=  .993925 cc2=  .735726 lx=  7.81857 if=  51 il=  65 3/27/2020  n=  14 now=   11255 end=       2486       824      2286 U=     7.75 T=   65.8 p1= -77.9 p2=   452.7 ed=    84 4/15/2020   x1=  51. x2=  65. y1=  1.91 y2=   .10 BEST
AAA2     1 US_Michigan_Oakland Confirmed cc1=  .993925 cc2=  .735726 lx=  7.82057 if=  51 il=  65 3/27/2020  n=  14 now=   11255 end=       2486       824      2286 U=     7.75 T=   65.8 p1= -77.9 p2=   452.7 ed=    84 4/15/2020   x1=  51. x2=  65. y1=  1.91 y2=   .10 BEST
GP: Confirmed US_Michigan_Oakland 3/27/2020        65   11255     2486     824     2286     2    84 4/15/2020 
AAA1     1 US_Michigan_Oakland Confirmed cc1=  .993679 cc2=  .726418 lx=  7.66857 if=  52 il=  65 3/27/2020  n=  13 now=   11255 end=       2140       824      2286 U=     7.15 T=   64.7 p1= -81.0 p2=   525.9 ed=    81 4/12/2020   x1=  52. x2=  65. y1=  1.77 y2=  -.05 BEST
AAA2     1 US_Michigan_Oakland Confirmed cc1=  .993679 cc2=  .726418 lx=  7.66757 if=  52 il=  65 3/27/2020  n=  13 now=   11255 end=       2140       824      2286 U=     7.15 T=   64.7 p1= -81.0 p2=   525.9 ed=    81 4/12/2020   x1=  52. x2=  65. y1=  1.77 y2=  -.05 BEST
GP: Confirmed US_Michigan_Oakland 3/27/2020        65   11255     2140     824     2286     2    81 4/12/2020 
AAA2     1 US_Michigan_Oakland Confirmed cc1=  .993741 cc2=  .716391 lx=  7.53857 if=  53 il=  65 3/27/2020  n=  12 now=   11255 end=       1879       824      2286 U=     6.42 T=   63.8 p1= -83.3 p2=   599.0 ed=    78 4/9/2020    x1=  53. x2=  65. y1=  1.68 y2=  -.19     
GP: Confirmed US_Michigan_Oakland 3/27/2020        65   11255     1879     824     2286     2    78 4/9/2020  
AAA2     1 US_Michigan_Oakland Confirmed cc1=  .997447 cc2=  .643893 lx= 11.32857 if=  58 il=  65 3/27/2020  n=   7 now=   11255 end=      83163       824      2286 U=    24.88 T=  103.0 p1= 638.9 p2=    13.5 ed=   161 7/1/2020    x1=  58. x2=  65. y1=  1.81 y2=  1.53     
GP: Confirmed US_Michigan_Oakland 3/27/2020        65   11255    -         824     2286     2   161 7/1/2020  
AAA2     1 US_Michigan_Oakland Confirmed cc1=  .997476 cc2=  .619512 lx= 11.32857 if=  59 il=  65 3/27/2020  n=   6 now=   11255 end=      83163       824      2286 U=    24.57 T=  102.6 p1= 638.9 p2=    13.5 ed=   160 6/30/2020   x1=  59. x2=  65. y1=  1.77 y2=  1.53     
GP: Confirmed US_Michigan_Oakland 3/27/2020        65   11255    -         824     2286     2   160 6/30/2020 
AAA2     1 US_Michigan_Oakland Confirmed cc1=  .998680 cc2=  .590432 lx= 11.32857 if=  60 il=  65 3/27/2020  n=   5 now=   11255 end=      83163       824      2286 U=    23.58 T=  101.1 p1= 638.9 p2=    13.5 ed=   156 6/26/2020   x1=  60. x2=  65. y1=  1.74 y2=  1.53     
GP: Confirmed US_Michigan_Oakland 3/27/2020        65   11255    -         824     2286     2   156 6/26/2020 
AAA2     1 US_Michigan_Oakland Confirmed cc1=  .995003 cc2=  .759301 lx=  8.31857 if=  49 il=  66 3/28/2020  n=  17 now=   11255 end=       4099      1018      2702 U=     9.51 T=   69.2 p1= -63.6 p2=   274.6 ed=    91 4/22/2020   x1=  49. x2=  66. y1=  2.12 y2=   .33     
GP: Confirmed US_Michigan_Oakland 3/28/2020        66   11255     4099    1018     2702     2    91 4/22/2020 
AAA2     1 US_Michigan_Oakland Confirmed cc1=  .995449 cc2=  .752914 lx=  8.11857 if=  50 il=  66 3/28/2020  n=  16 now=   11255 end=       3356      1018      2702 U=     8.34 T=   67.5 p1= -70.2 p2=   335.4 ed=    87 4/18/2020   x1=  50. x2=  66. y1=  2.09 y2=   .18     
GP: Confirmed US_Michigan_Oakland 3/28/2020        66   11255     3356    1018     2702     2    87 4/18/2020 
AAA2     1 US_Michigan_Oakland Confirmed cc1=  .994651 cc2=  .744651 lx=  8.05857 if=  51 il=  66 3/28/2020  n=  15 now=   11255 end=       3160      1018      2702 U=     8.26 T=   67.0 p1= -71.9 p2=   356.2 ed=    86 4/17/2020   x1=  51. x2=  66. y1=  1.94 y2=   .12     
GP: Confirmed US_Michigan_Oakland 3/28/2020        66   11255     3160    1018     2702     2    86 4/17/2020 
AAA1     1 US_Michigan_Oakland Confirmed cc1=  .994226 cc2=  .736027 lx=  7.93857 if=  52 il=  66 3/28/2020  n=  14 now=   11255 end=       2803      1018      2702 U=     7.76 T=   66.1 p1= -75.1 p2=   401.5 ed=    84 4/15/2020   x1=  52. x2=  66. y1=  1.82 y2=   .01 BEST
AAA2     1 US_Michigan_Oakland Confirmed cc1=  .994226 cc2=  .736027 lx=  7.93857 if=  52 il=  66 3/28/2020  n=  14 now=   11255 end=       2803      1018      2702 U=     7.76 T=   66.1 p1= -75.1 p2=   401.5 ed=    84 4/15/2020   x1=  52. x2=  66. y1=  1.82 y2=   .01 BEST
