TEST last_day=  735 method= last 
MH:     0 Country_Region                                            142 Case_Typ         nCases nDeaths 1/23/20 1/24/20 1/25/20  6/7/20  6/8/20  6/9/20
ML aaa nday1  139 6/9/2020        3161.00000        8.05864
TAB:  US_Arizona_Pima Confirmed Date   Day     Real      MAX  Predict    Count      Min      Max      Med
AAA2     1 US_Arizona_Pima Confirmed cc1=  .998682 cc2=  .844379 lx=  7.32864 if=  55 il=  96 4/27/2020  n=  41 now=    3161 end=       1523      1164      1576 U=    13.25 T=   78.6 p1= -51.8 p2=   207.6 ed=   109 5/10/2020   x1=  55. x2=  96. y1=  1.78 y2= -1.31 BEST
GP: Confirmed US_Arizona_Pima 4/27/2020        96    3161     1523    1164     1576    16   109 5/10/2020 
AAA1     1 US_Arizona_Pima Confirmed cc1=  .998596 cc2=  .842422 lx=  7.32864 if=  56 il=  96 4/27/2020  n=  40 now=    3161 end=       1523      1164      1576 U=    13.09 T=   78.8 p1= -51.8 p2=   207.6 ed=   109 5/10/2020   x1=  56. x2=  96. y1=  1.74 y2= -1.31 BEST
AAA2     1 US_Arizona_Pima Confirmed cc1=  .998596 cc2=  .842422 lx=  7.32664 if=  56 il=  96 4/27/2020  n=  40 now=    3161 end=       1523      1164      1576 U=    13.09 T=   78.8 p1= -51.8 p2=   207.6 ed=   109 5/10/2020   x1=  56. x2=  96. y1=  1.74 y2= -1.31 BEST
GP: Confirmed US_Arizona_Pima 4/27/2020        96    3161     1523    1164     1576    16   109 5/10/2020 
AAA1     1 US_Arizona_Pima Confirmed cc1=  .998488 cc2=  .840374 lx=  7.32864 if=  57 il=  96 4/27/2020  n=  39 now=    3161 end=       1523      1164      1576 U=    13.02 T=   78.9 p1= -51.8 p2=   207.6 ed=   109 5/10/2020   x1=  57. x2=  96. y1=  1.68 y2= -1.31 BEST
AAA2     1 US_Arizona_Pima Confirmed cc1=  .998489 cc2=  .840374 lx=  7.32664 if=  57 il=  96 4/27/2020  n=  39 now=    3161 end=       1523      1164      1576 U=    13.02 T=   78.9 p1= -51.8 p2=   207.6 ed=   109 5/10/2020   x1=  57. x2=  96. y1=  1.68 y2= -1.31 BEST
GP: Confirmed US_Arizona_Pima 4/27/2020        96    3161     1523    1164     1576    16   109 5/10/2020 
AAA1     1 US_Arizona_Pima Confirmed cc1=  .998378 cc2=  .838250 lx=  7.32864 if=  58 il=  96 4/27/2020  n=  38 now=    3161 end=       1523      1164      1576 U=    12.79 T=   79.2 p1= -51.8 p2=   207.6 ed=   109 5/10/2020   x1=  58. x2=  96. y1=  1.66 y2= -1.31 BEST
AAA2     1 US_Arizona_Pima Confirmed cc1=  .998378 cc2=  .838250 lx=  7.32964 if=  58 il=  96 4/27/2020  n=  38 now=    3161 end=       1523      1164      1576 U=    12.79 T=   79.2 p1= -51.8 p2=   207.6 ed=   109 5/10/2020   x1=  58. x2=  96. y1=  1.66 y2= -1.31 BEST
GP: Confirmed US_Arizona_Pima 4/27/2020        96    3161     1523    1164     1576    16   109 5/10/2020 
AAA1     1 US_Arizona_Pima Confirmed cc1=  .998374 cc2=  .836153 lx=  7.33864 if=  59 il=  96 4/27/2020  n=  37 now=    3161 end=       1538      1164      1576 U=    12.95 T=   79.5 p1= -51.3 p2=   205.5 ed=   110 5/11/2020   x1=  59. x2=  96. y1=  1.58 y2= -1.28 BEST
AAA2     1 US_Arizona_Pima Confirmed cc1=  .998374 cc2=  .836153 lx=  7.33964 if=  59 il=  96 4/27/2020  n=  37 now=    3161 end=       1538      1164      1576 U=    12.95 T=   79.5 p1= -51.3 p2=   205.5 ed=   110 5/11/2020   x1=  59. x2=  96. y1=  1.58 y2= -1.28 BEST
GP: Confirmed US_Arizona_Pima 4/27/2020        96    3161     1538    1164     1576    16   110 5/11/2020 
AAA1     1 US_Arizona_Pima Confirmed cc1=  .998410 cc2=  .834011 lx=  7.34864 if=  60 il=  96 4/27/2020  n=  36 now=    3161 end=       1554      1164      1576 U=    13.10 T=   79.7 p1= -50.8 p2=   203.4 ed=   110 5/11/2020   x1=  60. x2=  96. y1=  1.51 y2= -1.24 BEST
AAA2     1 US_Arizona_Pima Confirmed cc1=  .998411 cc2=  .834011 lx=  7.35164 if=  60 il=  96 4/27/2020  n=  36 now=    3161 end=       1554      1164      1576 U=    13.10 T=   79.7 p1= -50.8 p2=   203.4 ed=   110 5/11/2020   x1=  60. x2=  96. y1=  1.51 y2= -1.24 BEST
GP: Confirmed US_Arizona_Pima 4/27/2020        96    3161     1554    1164     1576    16   110 5/11/2020 
AAA1     1 US_Arizona_Pima Confirmed cc1=  .998545 cc2=  .831878 lx=  7.36864 if=  61 il=  96 4/27/2020  n=  35 now=    3161 end=       1585      1164      1576 U=    13.42 T=   80.2 p1= -49.9 p2=   199.4 ed=   111 5/12/2020   x1=  61. x2=  96. y1=  1.43 y2= -1.17 BEST
AAA2     1 US_Arizona_Pima Confirmed cc1=  .998545 cc2=  .831878 lx=  7.36964 if=  61 il=  96 4/27/2020  n=  35 now=    3161 end=       1585      1164      1576 U=    13.42 T=   80.2 p1= -49.9 p2=   199.4 ed=   111 5/12/2020   x1=  61. x2=  96. y1=  1.43 y2= -1.17 BEST
GP: Confirmed US_Arizona_Pima 4/27/2020        96    3161     1585    1164     1576    16   111 5/12/2020 
AAA1     1 US_Arizona_Pima Confirmed cc1=  .998808 cc2=  .829777 lx=  7.39864 if=  62 il=  96 4/27/2020  n=  34 now=    3161 end=       1633      1164      1576 U=    14.29 T=   80.5 p1= -48.3 p2=   193.6 ed=   114 5/15/2020   x1=  62. x2=  96. y1=  1.30 y2= -1.08 BEST
AAA2     1 US_Arizona_Pima Confirmed cc1=  .998809 cc2=  .829777 lx=  7.39464 if=  62 il=  96 4/27/2020  n=  34 now=    3161 end=       1633      1164      1576 U=    14.29 T=   80.5 p1= -48.3 p2=   193.6 ed=   114 5/15/2020   x1=  62. x2=  96. y1=  1.30 y2= -1.08 BEST
GP: Confirmed US_Arizona_Pima 4/27/2020        96    3161     1633    1164     1576    16   114 5/15/2020 
AAA2     1 US_Arizona_Pima Confirmed cc1=  .999093 cc2=  .825015 lx=  7.43864 if=  64 il=  96 4/27/2020  n=  32 now=    3161 end=       1700      1164      1576 U=    15.18 T=   81.3 p1= -46.2 p2=   185.9 ed=   117 5/18/2020   x1=  64. x2=  96. y1=  1.14 y2=  -.97     
GP: Confirmed US_Arizona_Pima 4/27/2020        96    3161     1700    1164     1576    16   117 5/18/2020 
AAA2     1 US_Arizona_Pima Confirmed cc1=  .999131 cc2=  .822354 lx=  7.45864 if=  65 il=  96 4/27/2020  n=  31 now=    3161 end=       1734      1164      1576 U=    15.81 T=   81.5 p1= -45.1 p2=   182.3 ed=   118 5/19/2020   x1=  65. x2=  96. y1=  1.04 y2=  -.92     
GP: Confirmed US_Arizona_Pima 4/27/2020        96    3161     1734    1164     1576    16   118 5/19/2020 
AAA2     1 US_Arizona_Pima Confirmed cc1=  .999065 cc2=  .819459 lx=  7.46864 if=  66 il=  96 4/27/2020  n=  30 now=    3161 end=       1752      1164      1576 U=    15.96 T=   81.7 p1= -44.6 p2=   180.4 ed=   119 5/20/2020   x1=  66. x2=  96. y1=   .99 y2=  -.89     
GP: Confirmed US_Arizona_Pima 4/27/2020        96    3161     1752    1164     1576    16   119 5/20/2020 
AAA2     1 US_Arizona_Pima Confirmed cc1=  .999015 cc2=  .816440 lx=  7.47864 if=  67 il=  96 4/27/2020  n=  29 now=    3161 end=       1769      1164      1576 U=    16.43 T=   81.7 p1= -44.0 p2=   178.7 ed=   120 5/21/2020   x1=  67. x2=  96. y1=   .90 y2=  -.87     
GP: Confirmed US_Arizona_Pima 4/27/2020        96    3161     1769    1164     1576    16   120 5/21/2020 
AAA2     1 US_Arizona_Pima Confirmed cc1=  .998910 cc2=  .813214 lx=  7.47864 if=  68 il=  96 4/27/2020  n=  28 now=    3161 end=       1769      1164      1576 U=    16.67 T=   81.5 p1= -44.0 p2=   178.7 ed=   120 5/21/2020   x1=  68. x2=  96. y1=   .81 y2=  -.87     
GP: Confirmed US_Arizona_Pima 4/27/2020        96    3161     1769    1164     1576    16   120 5/21/2020 
AAA2     1 US_Arizona_Pima Confirmed cc1=  .998862 cc2=  .809880 lx=  7.46864 if=  69 il=  96 4/27/2020  n=  27 now=    3161 end=       1752      1164      1576 U=    16.22 T=   81.5 p1= -44.6 p2=   180.4 ed=   119 5/20/2020   x1=  69. x2=  96. y1=   .77 y2=  -.89     
GP: Confirmed US_Arizona_Pima 4/27/2020        96    3161     1752    1164     1576    16   119 5/20/2020 
AAA2     1 US_Arizona_Pima Confirmed cc1=  .998740 cc2=  .806290 lx=  7.45864 if=  70 il=  96 4/27/2020  n=  26 now=    3161 end=       1734      1164      1576 U=    15.75 T=   81.5 p1= -45.1 p2=   182.3 ed=   118 5/19/2020   x1=  70. x2=  96. y1=   .73 y2=  -.92     
GP: Confirmed US_Arizona_Pima 4/27/2020        96    3161     1734    1164     1576    16   118 5/19/2020 
AAA2     1 US_Arizona_Pima Confirmed cc1=  .998620 cc2=  .802504 lx=  7.46864 if=  71 il=  96 4/27/2020  n=  25 now=    3161 end=       1752      1164      1576 U=    15.75 T=   81.9 p1= -44.6 p2=   180.4 ed=   119 5/20/2020   x1=  71. x2=  96. y1=   .69 y2=  -.89     
GP: Confirmed US_Arizona_Pima 4/27/2020        96    3161     1752    1164     1576    16   119 5/20/2020 
AAA2     1 US_Arizona_Pima Confirmed cc1=  .998677 cc2=  .798677 lx=  7.50864 if=  72 il=  96 4/27/2020  n=  24 now=    3161 end=       1823      1164      1576 U=    16.80 T=   82.5 p1= -42.3 p2=   173.4 ed=   122 5/23/2020   x1=  72. x2=  96. y1=   .63 y2=  -.80     
GP: Confirmed US_Arizona_Pima 4/27/2020        96    3161     1823    1164     1576    16   122 5/23/2020 
AAA2     1 US_Arizona_Pima Confirmed cc1=  .998634 cc2=  .794510 lx=  7.53864 if=  73 il=  96 4/27/2020  n=  23 now=    3161 end=       1879      1164      1576 U=    17.74 T=   82.9 p1= -40.6 p2=   168.2 ed=   124 5/25/2020   x1=  73. x2=  96. y1=   .56 y2=  -.74     
GP: Confirmed US_Arizona_Pima 4/27/2020        96    3161     1879    1164     1576    16   124 5/25/2020 
AAA2     1 US_Arizona_Pima Confirmed cc1=  .998467 cc2=  .789953 lx=  7.55864 if=  74 il=  96 4/27/2020  n=  22 now=    3161 end=       1917      1164      1576 U=    18.49 T=   83.1 p1= -39.4 p2=   164.9 ed=   126 5/27/2020   x1=  74. x2=  96. y1=   .49 y2=  -.70     
GP: Confirmed US_Arizona_Pima 4/27/2020        96    3161     1917    1164     1576    16   126 5/27/2020 
AAA2     1 US_Arizona_Pima Confirmed cc1=  .998275 cc2=  .785074 lx=  7.53864 if=  75 il=  96 4/27/2020  n=  21 now=    3161 end=       1879      1164      1576 U=    18.29 T=   82.5 p1= -40.6 p2=   168.2 ed=   125 5/26/2020   x1=  75. x2=  96. y1=   .41 y2=  -.74     
GP: Confirmed US_Arizona_Pima 4/27/2020        96    3161     1879    1164     1576    16   125 5/26/2020 
AAA2     1 US_Arizona_Pima Confirmed cc1=  .998243 cc2=  .780025 lx=  7.49864 if=  76 il=  96 4/27/2020  n=  20 now=    3161 end=       1805      1164      1576 U=    16.55 T=   82.4 p1= -42.9 p2=   175.1 ed=   121 5/22/2020   x1=  76. x2=  96. y1=   .39 y2=  -.82     
GP: Confirmed US_Arizona_Pima 4/27/2020        96    3161     1805    1164     1576    16   121 5/22/2020 
AAA2     1 US_Arizona_Pima Confirmed cc1=  .998079 cc2=  .774472 lx=  7.53864 if=  77 il=  96 4/27/2020  n=  19 now=    3161 end=       1879      1164      1576 U=    17.73 T=   83.0 p1= -40.6 p2=   168.2 ed=   124 5/25/2020   x1=  77. x2=  96. y1=   .34 y2=  -.74     
GP: Confirmed US_Arizona_Pima 4/27/2020        96    3161     1879    1164     1576    16   124 5/25/2020 
AAA2     1 US_Arizona_Pima Confirmed cc1=  .997775 cc2=  .768360 lx=  7.55864 if=  78 il=  96 4/27/2020  n=  18 now=    3161 end=       1917      1164      1576 U=    18.50 T=   83.1 p1= -39.4 p2=   164.9 ed=   126 5/27/2020   x1=  78. x2=  96. y1=   .28 y2=  -.70     
GP: Confirmed US_Arizona_Pima 4/27/2020        96    3161     1917    1164     1576    16   126 5/27/2020 
AAA2     1 US_Arizona_Pima Confirmed cc1=  .997415 cc2=  .761713 lx=  7.52864 if=  79 il=  96 4/27/2020  n=  17 now=    3161 end=       1860      1164      1576 U=    17.61 T=   82.7 p1= -41.2 p2=   169.9 ed=   124 5/25/2020   x1=  79. x2=  96. y1=   .21 y2=  -.76     
GP: Confirmed US_Arizona_Pima 4/27/2020        96    3161     1860    1164     1576    16   124 5/25/2020 
AAA2     1 US_Arizona_Pima Confirmed cc1=  .996933 cc2=  .754398 lx=  7.52864 if=  80 il=  96 4/27/2020  n=  16 now=    3161 end=       1860      1164      1576 U=    17.90 T=   82.5 p1= -41.2 p2=   169.9 ed=   124 5/25/2020   x1=  80. x2=  96. y1=   .14 y2=  -.76     
GP: Confirmed US_Arizona_Pima 4/27/2020        96    3161     1860    1164     1576    16   124 5/25/2020 
AAA2     1 US_Arizona_Pima Confirmed cc1=  .996549 cc2=  .746549 lx=  7.47864 if=  81 il=  96 4/27/2020  n=  15 now=    3161 end=       1769      1164      1576 U=    16.40 T=   81.7 p1= -44.0 p2=   178.7 ed=   120 5/21/2020   x1=  81. x2=  96. y1=   .04 y2=  -.87     
GP: Confirmed US_Arizona_Pima 4/27/2020        96    3161     1769    1164     1576    16   120 5/21/2020 
AAA2     1 US_Arizona_Pima Confirmed cc1=  .995999 cc2=  .737800 lx=  7.43864 if=  82 il=  96 4/27/2020  n=  14 now=    3161 end=       1700      1164      1576 U=    15.52 T=   80.9 p1= -46.2 p2=   185.9 ed=   117 5/18/2020   x1=  82. x2=  96. y1=  -.07 y2=  -.97     
GP: Confirmed US_Arizona_Pima 4/27/2020        96    3161     1700    1164     1576    16   117 5/18/2020 
AAA1     1 US_Arizona_Pima Confirmed cc1=  .995941 cc2=  .728680 lx=  7.37864 if=  83 il=  96 4/27/2020  n=  13 now=    3161 end=       1601      1164      1576 U=    13.28 T=   80.8 p1= -49.4 p2=   197.4 ed=   112 5/13/2020   x1=  83. x2=  96. y1=  -.16 y2= -1.14 BEST
AAA2     1 US_Arizona_Pima Confirmed cc1=  .995941 cc2=  .728680 lx=  7.38164 if=  83 il=  96 4/27/2020  n=  13 now=    3161 end=       1601      1164      1576 U=    13.28 T=   80.8 p1= -49.4 p2=   197.4 ed=   112 5/13/2020   x1=  83. x2=  96. y1=  -.16 y2= -1.14 BEST
GP: Confirmed US_Arizona_Pima 4/27/2020        96    3161     1601    1164     1576    16   112 5/13/2020 
AAA2     1 US_Arizona_Pima Confirmed cc1=  .993129 cc2=  .639575 lx= 10.05864 if=  89 il=  96 4/27/2020  n=   7 now=    3161 end=      23356      1164      1576 U=   102.17 T=  208.2 p1= 638.9 p2=    13.5 ed=   449 4/15/2021   x1=  89. x2=  96. y1=  1.17 y2=  1.10     
GP: Confirmed US_Arizona_Pima 4/27/2020        96    3161    -        1164     1576    16   449 4/15/2021 
AAA2     1 US_Arizona_Pima Confirmed cc1=  .994372 cc2=  .616407 lx=  8.11864 if=  90 il=  96 4/27/2020  n=   6 now=    3161 end=       3356      1164      1576 U=    36.44 T=   98.1 p1=   6.2 p2=    94.2 ed=   184 7/24/2020   x1=  90. x2=  96. y1=   .22 y2=   .06     
GP: Confirmed US_Arizona_Pima 4/27/2020        96    3161     3356    1164     1576    16   184 7/24/2020 
AAA2     1 US_Arizona_Pima Confirmed cc1=  .997600 cc2=  .589351 lx=  7.30864 if=  91 il=  96 4/27/2020  n=   5 now=    3161 end=       1493      1164      1576 U=     9.22 T=   83.2 p1= -52.8 p2=   211.7 ed=   104 5/5/2020    x1=  91. x2=  96. y1=  -.85 y2= -1.39     
GP: Confirmed US_Arizona_Pima 4/27/2020        96    3161     1493    1164     1576    16   104 5/5/2020  
AAA1     1 US_Arizona_Pima Confirmed cc1=  .997935 cc2=  .856513 lx=  7.39864 if=  48 il=  97 4/28/2020  n=  49 now=    3161 end=       1633      1188      1591 U=    15.58 T=   79.2 p1= -48.3 p2=   193.6 ed=   115 5/16/2020   x1=  48. x2=  97. y1=  2.00 y2= -1.14 BEST
AAA2     1 US_Arizona_Pima Confirmed cc1=  .997935 cc2=  .856513 lx=  7.40164 if=  48 il=  97 4/28/2020  n=  49 now=    3161 end=       1633      1188      1591 U=    15.58 T=   79.2 p1= -48.3 p2=   193.6 ed=   115 5/16/2020   x1=  48. x2=  97. y1=  2.00 y2= -1.14 BEST
GP: Confirmed US_Arizona_Pima 4/28/2020        97    3161     1633    1188     1591    12   115 5/16/2020 
AAA1     1 US_Arizona_Pima Confirmed cc1=  .998365 cc2=  .855508 lx=  7.38864 if=  49 il=  97 4/28/2020  n=  48 now=    3161 end=       1617      1188      1591 U=    15.12 T=   79.2 p1= -48.8 p2=   195.5 ed=   114 5/15/2020   x1=  49. x2=  97. y1=  2.00 y2= -1.18 BEST
AAA2     1 US_Arizona_Pima Confirmed cc1=  .998366 cc2=  .855508 lx=  7.38664 if=  49 il=  97 4/28/2020  n=  48 now=    3161 end=       1617      1188      1591 U=    15.12 T=   79.2 p1= -48.8 p2=   195.5 ed=   114 5/15/2020   x1=  49. x2=  97. y1=  2.00 y2= -1.18 BEST
GP: Confirmed US_Arizona_Pima 4/28/2020        97    3161     1617    1188     1591    12   114 5/15/2020 
AAA1     1 US_Arizona_Pima Confirmed cc1=  .998624 cc2=  .854286 lx=  7.36864 if=  50 il=  97 4/28/2020  n=  47 now=    3161 end=       1585      1188      1591 U=    14.51 T=   79.0 p1= -49.9 p2=   199.4 ed=   113 5/14/2020   x1=  50. x2=  97. y1=  2.00 y2= -1.24 BEST
AAA2     1 US_Arizona_Pima Confirmed cc1=  .998625 cc2=  .854286 lx=  7.37364 if=  50 il=  97 4/28/2020  n=  47 now=    3161 end=       1585      1188      1591 U=    14.51 T=   79.0 p1= -49.9 p2=   199.4 ed=   113 5/14/2020   x1=  50. x2=  97. y1=  2.00 y2= -1.24 BEST
GP: Confirmed US_Arizona_Pima 4/28/2020        97    3161     1585    1188     1591    12   113 5/14/2020 
AAA1     1 US_Arizona_Pima Confirmed cc1=  .998725 cc2=  .852860 lx=  7.36864 if=  51 il=  97 4/28/2020  n=  46 now=    3161 end=       1585      1188      1591 U=    14.20 T=   79.4 p1= -49.9 p2=   199.4 ed=   112 5/13/2020   x1=  51. x2=  97. y1=  2.00 y2= -1.24 BEST
AAA2     1 US_Arizona_Pima Confirmed cc1=  .998727 cc2=  .852860 lx=  7.36364 if=  51 il=  97 4/28/2020  n=  46 now=    3161 end=       1585      1188      1591 U=    14.20 T=   79.4 p1= -49.9 p2=   199.4 ed=   112 5/13/2020   x1=  51. x2=  97. y1=  2.00 y2= -1.24 BEST
GP: Confirmed US_Arizona_Pima 4/28/2020        97    3161     1585    1188     1591    12   112 5/13/2020 
AAA1     1 US_Arizona_Pima Confirmed cc1=  .998700 cc2=  .851258 lx=  7.35864 if=  52 il=  97 4/28/2020  n=  45 now=    3161 end=       1569      1188      1591 U=    14.17 T=   78.9 p1= -50.4 p2=   201.5 ed=   112 5/13/2020   x1=  52. x2=  97. y1=  1.90 y2= -1.28 BEST
AAA2     1 US_Arizona_Pima Confirmed cc1=  .998700 cc2=  .851258 lx=  7.35864 if=  52 il=  97 4/28/2020  n=  45 now=    3161 end=       1569      1188      1591 U=    14.17 T=   78.9 p1= -50.4 p2=   201.5 ed=   112 5/13/2020   x1=  52. x2=  97. y1=  1.90 y2= -1.28 BEST
GP: Confirmed US_Arizona_Pima 4/28/2020        97    3161     1569    1188     1591    12   112 5/13/2020 
AAA1     1 US_Arizona_Pima Confirmed cc1=  .998759 cc2=  .849688 lx=  7.34864 if=  53 il=  97 4/28/2020  n=  44 now=    3161 end=       1554      1188      1591 U=    13.71 T=   79.0 p1= -50.8 p2=   203.4 ed=   111 5/12/2020   x1=  53. x2=  97. y1=  1.90 y2= -1.31 BEST
AAA2     1 US_Arizona_Pima Confirmed cc1=  .998759 cc2=  .849688 lx=  7.35064 if=  53 il=  97 4/28/2020  n=  44 now=    3161 end=       1554      1188      1591 U=    13.71 T=   79.0 p1= -50.8 p2=   203.4 ed=   111 5/12/2020   x1=  53. x2=  97. y1=  1.90 y2= -1.31 BEST
GP: Confirmed US_Arizona_Pima 4/28/2020        97    3161     1554    1188     1591    12   111 5/12/2020 
AAA1     1 US_Arizona_Pima Confirmed cc1=  .998700 cc2=  .847944 lx=  7.34864 if=  54 il=  97 4/28/2020  n=  43 now=    3161 end=       1554      1188      1591 U=    13.87 T=   78.8 p1= -50.8 p2=   203.4 ed=   111 5/12/2020   x1=  54. x2=  97. y1=  1.79 y2= -1.31 BEST
AAA2     1 US_Arizona_Pima Confirmed cc1=  .998700 cc2=  .847944 lx=  7.34664 if=  54 il=  97 4/28/2020  n=  43 now=    3161 end=       1554      1188      1591 U=    13.87 T=   78.8 p1= -50.8 p2=   203.4 ed=   111 5/12/2020   x1=  54. x2=  97. y1=  1.79 y2= -1.31 BEST
GP: Confirmed US_Arizona_Pima 4/28/2020        97    3161     1554    1188     1591    12   111 5/12/2020 
AAA2     1 US_Arizona_Pima Confirmed cc1=  .998723 cc2=  .846225 lx=  7.33864 if=  55 il=  97 4/28/2020  n=  42 now=    3161 end=       1538      1188      1591 U=    13.39 T=   78.9 p1= -51.3 p2=   205.5 ed=   110 5/11/2020   x1=  55. x2=  97. y1=  1.78 y2= -1.35     
GP: Confirmed US_Arizona_Pima 4/28/2020        97    3161     1538    1188     1591    12   110 5/11/2020 
AAA2     1 US_Arizona_Pima Confirmed cc1=  .998640 cc2=  .844336 lx=  7.33864 if=  56 il=  97 4/28/2020  n=  41 now=    3161 end=       1538      1188      1591 U=    13.23 T=   79.1 p1= -51.3 p2=   205.5 ed=   110 5/11/2020   x1=  56. x2=  97. y1=  1.75 y2= -1.35     
GP: Confirmed US_Arizona_Pima 4/28/2020        97    3161     1538    1188     1591    12   110 5/11/2020 
AAA2     1 US_Arizona_Pima Confirmed cc1=  .998539 cc2=  .842365 lx=  7.33864 if=  57 il=  97 4/28/2020  n=  40 now=    3161 end=       1538      1188      1591 U=    13.17 T=   79.2 p1= -51.3 p2=   205.5 ed=   110 5/11/2020   x1=  57. x2=  97. y1=  1.69 y2= -1.35     
GP: Confirmed US_Arizona_Pima 4/28/2020        97    3161     1538    1188     1591    12   110 5/11/2020 
AAA2     1 US_Arizona_Pima Confirmed cc1=  .998437 cc2=  .840323 lx=  7.33864 if=  58 il=  97 4/28/2020  n=  39 now=    3161 end=       1538      1188      1591 U=    12.95 T=   79.5 p1= -51.3 p2=   205.5 ed=   110 5/11/2020   x1=  58. x2=  97. y1=  1.66 y2= -1.35     
GP: Confirmed US_Arizona_Pima 4/28/2020        97    3161     1538    1188     1591    12   110 5/11/2020 
AAA1     1 US_Arizona_Pima Confirmed cc1=  .998443 cc2=  .838315 lx=  7.34864 if=  59 il=  97 4/28/2020  n=  38 now=    3161 end=       1554      1188      1591 U=    13.12 T=   79.8 p1= -50.8 p2=   203.4 ed=   110 5/11/2020   x1=  59. x2=  97. y1=  1.58 y2= -1.31 BEST
AAA2     1 US_Arizona_Pima Confirmed cc1=  .998444 cc2=  .838315 lx=  7.35064 if=  59 il=  97 4/28/2020  n=  38 now=    3161 end=       1554      1188      1591 U=    13.12 T=   79.8 p1= -50.8 p2=   203.4 ed=   110 5/11/2020   x1=  59. x2=  97. y1=  1.58 y2= -1.31 BEST
GP: Confirmed US_Arizona_Pima 4/28/2020        97    3161     1554    1188     1591    12   110 5/11/2020 
AAA1     1 US_Arizona_Pima Confirmed cc1=  .998488 cc2=  .836267 lx=  7.35864 if=  60 il=  97 4/28/2020  n=  37 now=    3161 end=       1569      1188      1591 U=    13.27 T=   80.0 p1= -50.4 p2=   201.5 ed=   111 5/12/2020   x1=  60. x2=  97. y1=  1.51 y2= -1.28 BEST
AAA2     1 US_Arizona_Pima Confirmed cc1=  .998490 cc2=  .836267 lx=  7.36264 if=  60 il=  97 4/28/2020  n=  37 now=    3161 end=       1569      1188      1591 U=    13.27 T=   80.0 p1= -50.4 p2=   201.5 ed=   111 5/12/2020   x1=  60. x2=  97. y1=  1.51 y2= -1.28 BEST
GP: Confirmed US_Arizona_Pima 4/28/2020        97    3161     1569    1188     1591    12   111 5/12/2020 
