TEST last_day=  735 method= last 
MH:     0 Country_Region                                            142 Case_Typ         nCases nDeaths 1/23/20 1/24/20 1/25/20  6/7/20  6/8/20  6/9/20
ML aaa nday1  139 6/9/2020        7614.00000        8.93774
TAB:  US_California_Orange Confirmed Date   Day     Real      MAX  Predict    Count      Min      Max      Med
GP: Confirmed US_California_Orange 5/21/2020       120    7614     7388    4841     6891    15   157 6/27/2020 
AAA2     1 US_California_Orange Confirmed cc1=  .991478 cc2=  .868386 lx=  8.93774 if=  55 il= 120 5/21/2020  n=  65 now=    7614 end=       7613      4841      6891 U=    25.41 T=   99.9 p1=    .0 p2=   100.0 ed=   159 6/29/2020   x1=  55. x2= 120. y1=  1.77 y2=  -.79     
GP: Confirmed US_California_Orange 5/21/2020       120    7614     7613    4841     6891    15   159 6/29/2020 
AAA2     1 US_California_Orange Confirmed cc1=  .991834 cc2=  .867800 lx=  8.96774 if=  56 il= 120 5/21/2020  n=  64 now=    7614 end=       7845      4841      6891 U=    26.11 T=  101.0 p1=   3.0 p2=    97.1 ed=   162 7/2/2020    x1=  56. x2= 120. y1=  1.72 y2=  -.73     
GP: Confirmed US_California_Orange 5/21/2020       120    7614     7845    4841     6891    15   162 7/2/2020  
AAA2     1 US_California_Orange Confirmed cc1=  .992357 cc2=  .867357 lx=  9.00774 if=  57 il= 120 5/21/2020  n=  63 now=    7614 end=       8166      4841      6891 U=    27.81 T=  102.0 p1=   7.2 p2=    93.2 ed=   167 7/7/2020    x1=  57. x2= 120. y1=  1.62 y2=  -.65     
GP: Confirmed US_California_Orange 5/21/2020       120    7614     8166    4841     6891    15   167 7/7/2020  
AAA2     1 US_California_Orange Confirmed cc1=  .992490 cc2=  .866502 lx=  9.03774 if=  58 il= 120 5/21/2020  n=  62 now=    7614 end=       8414      4841      6891 U=    28.51 T=  103.1 p1=  10.5 p2=    90.5 ed=   170 7/10/2020   x1=  58. x2= 120. y1=  1.58 y2=  -.59     
GP: Confirmed US_California_Orange 5/21/2020       120    7614     8414    4841     6891    15   170 7/10/2020 
AAA2     1 US_California_Orange Confirmed cc1=  .992732 cc2=  .865732 lx=  9.07774 if=  59 il= 120 5/21/2020  n=  61 now=    7614 end=       8758      4841      6891 U=    29.40 T=  104.6 p1=  15.0 p2=    86.9 ed=   174 7/14/2020   x1=  59. x2= 120. y1=  1.55 y2=  -.52     
GP: Confirmed US_California_Orange 5/21/2020       120    7614     8758    4841     6891    15   174 7/14/2020 
AAA2     1 US_California_Orange Confirmed cc1=  .993155 cc2=  .865119 lx=  9.12774 if=  60 il= 120 5/21/2020  n=  60 now=    7614 end=       9207      4841      6891 U=    30.58 T=  106.5 p1=  20.9 p2=    82.7 ed=   178 7/18/2020   x1=  60. x2= 120. y1=  1.52 y2=  -.44     
GP: Confirmed US_California_Orange 5/21/2020       120    7614     9207    4841     6891    15   178 7/18/2020 
AAA2     1 US_California_Orange Confirmed cc1=  .993783 cc2=  .864683 lx=  9.19774 if=  61 il= 120 5/21/2020  n=  59 now=    7614 end=       9874      4841      6891 U=    32.54 T=  109.0 p1=  29.7 p2=    77.1 ed=   185 7/25/2020   x1=  61. x2= 120. y1=  1.47 y2=  -.34     
GP: Confirmed US_California_Orange 5/21/2020       120    7614     9874    4841     6891    15   185 7/25/2020 
AAA2     1 US_California_Orange Confirmed cc1=  .996245 cc2=  .863792 lx=  9.53774 if=  64 il= 120 5/21/2020  n=  56 now=    7614 end=      13873      4841      6891 U=    42.01 T=  122.2 p1=  82.2 p2=    54.9 ed=   221 8/30/2020   x1=  64. x2= 120. y1=  1.38 y2=   .05     
GP: Confirmed US_California_Orange 5/21/2020       120    7614    13873    4841     6891    15   221 8/30/2020 
AAA2     1 US_California_Orange Confirmed cc1=  .996858 cc2=  .863228 lx=  9.68774 if=  65 il= 120 5/21/2020  n=  55 now=    7614 end=      16118      4841      6891 U=    46.59 T=  128.6 p1= 111.7 p2=    47.2 ed=   238 9/16/2020   x1=  65. x2= 120. y1=  1.37 y2=   .18     
GP: Confirmed US_California_Orange 5/21/2020       120    7614    16118    4841     6891    15   238 9/16/2020 
AAA2     1 US_California_Orange Confirmed cc1=  .997244 cc2=  .862404 lx=  9.82774 if=  66 il= 120 5/21/2020  n=  54 now=    7614 end=      18541      4841      6891 U=    51.54 T=  135.2 p1= 143.5 p2=    41.1 ed=   256 10/4/2020   x1=  66. x2= 120. y1=  1.34 y2=   .29     
GP: Confirmed US_California_Orange 5/21/2020       120    7614    18541    4841     6891    15   256 10/4/2020 
AAA2     1 US_California_Orange Confirmed cc1=  .997307 cc2=  .861224 lx=  9.91774 if=  67 il= 120 5/21/2020  n=  53 now=    7614 end=      20287      4841      6891 U=    53.60 T=  139.3 p1= 166.4 p2=    37.5 ed=   265 10/13/2020  x1=  67. x2= 120. y1=  1.35 y2=   .36     
GP: Confirmed US_California_Orange 5/21/2020       120    7614    20287    4841     6891    15   265 10/13/2020
AAA2     1 US_California_Orange Confirmed cc1=  .997487 cc2=  .860127 lx= 10.05774 if=  68 il= 120 5/21/2020  n=  52 now=    7614 end=      23335      4841      6891 U=    56.98 T=  145.8 p1= 206.5 p2=    32.6 ed=   280 10/28/2020  x1=  68. x2= 120. y1=  1.37 y2=   .45     
GP: Confirmed US_California_Orange 5/21/2020       120    7614    -        4841     6891    15   280 10/28/2020
AAA2     1 US_California_Orange Confirmed cc1=  .997826 cc2=  .859151 lx= 10.27774 if=  69 il= 120 5/21/2020  n=  51 now=    7614 end=      29078      4841      6891 U=    62.41 T=  156.4 p1= 281.9 p2=    26.2 ed=   303 11/20/2020  x1=  69. x2= 120. y1=  1.40 y2=   .58     
GP: Confirmed US_California_Orange 5/21/2020       120    7614    -        4841     6891    15   303 11/20/2020
AAA2     1 US_California_Orange Confirmed cc1=  .998385 cc2=  .858357 lx= 10.66774 if=  70 il= 120 5/21/2020  n=  50 now=    7614 end=      42947      4841      6891 U=    74.76 T=  178.4 p1= 464.1 p2=    17.7 ed=   354 1/10/2021   x1=  70. x2= 120. y1=  1.45 y2=   .78     
GP: Confirmed US_California_Orange 5/21/2020       120    7614    -        4841     6891    15   354 1/10/2021 
AAA2     1 US_California_Orange Confirmed cc1=  .998531 cc2=  .857110 lx= 10.93774 if=  71 il= 120 5/21/2020  n=  49 now=    7614 end=      56260      4841      6891 U=    82.21 T=  193.8 p1= 638.9 p2=    13.5 ed=   387 2/12/2021   x1=  71. x2= 120. y1=  1.49 y2=   .90     
GP: Confirmed US_California_Orange 5/21/2020       120    7614    -        4841     6891    15   387 2/12/2021 
AAA2     1 US_California_Orange Confirmed cc1=  .998664 cc2=  .855806 lx= 10.93774 if=  72 il= 120 5/21/2020  n=  48 now=    7614 end=      56260      4841      6891 U=    83.08 T=  194.5 p1= 638.9 p2=    13.5 ed=   390 2/15/2021   x1=  72. x2= 120. y1=  1.48 y2=   .90     
GP: Confirmed US_California_Orange 5/21/2020       120    7614    -        4841     6891    15   390 2/15/2021 
AAA2     1 US_California_Orange Confirmed cc1=  .998735 cc2=  .854397 lx= 10.93774 if=  73 il= 120 5/21/2020  n=  47 now=    7614 end=      56260      4841      6891 U=    84.75 T=  196.0 p1= 638.9 p2=    13.5 ed=   396 2/21/2021   x1=  73. x2= 120. y1=  1.45 y2=   .90     
GP: Confirmed US_California_Orange 5/21/2020       120    7614    -        4841     6891    15   396 2/21/2021 
AAA2     1 US_California_Orange Confirmed cc1=  .998690 cc2=  .852825 lx= 10.93774 if=  74 il= 120 5/21/2020  n=  46 now=    7614 end=      56260      4841      6891 U=    85.10 T=  196.4 p1= 638.9 p2=    13.5 ed=   397 2/22/2021   x1=  74. x2= 120. y1=  1.44 y2=   .90     
GP: Confirmed US_California_Orange 5/21/2020       120    7614    -        4841     6891    15   397 2/22/2021 
AAA2     1 US_California_Orange Confirmed cc1=  .998629 cc2=  .851187 lx= 10.93774 if=  75 il= 120 5/21/2020  n=  45 now=    7614 end=      56260      4841      6891 U=    85.36 T=  196.6 p1= 638.9 p2=    13.5 ed=   398 2/23/2021   x1=  75. x2= 120. y1=  1.42 y2=   .90     
GP: Confirmed US_California_Orange 5/21/2020       120    7614    -        4841     6891    15   398 2/23/2021 
AAA2     1 US_California_Orange Confirmed cc1=  .998555 cc2=  .849484 lx= 10.93774 if=  76 il= 120 5/21/2020  n=  44 now=    7614 end=      56260      4841      6891 U=    85.59 T=  196.8 p1= 638.9 p2=    13.5 ed=   398 2/23/2021   x1=  76. x2= 120. y1=  1.41 y2=   .90     
GP: Confirmed US_California_Orange 5/21/2020       120    7614    -        4841     6891    15   398 2/23/2021 
AAA2     1 US_California_Orange Confirmed cc1=  .998469 cc2=  .847713 lx= 10.93774 if=  77 il= 120 5/21/2020  n=  43 now=    7614 end=      56260      4841      6891 U=    87.30 T=  198.3 p1= 638.9 p2=    13.5 ed=   404 3/1/2021    x1=  77. x2= 120. y1=  1.39 y2=   .90     
GP: Confirmed US_California_Orange 5/21/2020       120    7614    -        4841     6891    15   404 3/1/2021  
AAA2     1 US_California_Orange Confirmed cc1=  .998373 cc2=  .845874 lx= 10.93774 if=  78 il= 120 5/21/2020  n=  42 now=    7614 end=      56260      4841      6891 U=    87.97 T=  198.9 p1= 638.9 p2=    13.5 ed=   406 3/3/2021    x1=  78. x2= 120. y1=  1.37 y2=   .90     
GP: Confirmed US_California_Orange 5/21/2020       120    7614    -        4841     6891    15   406 3/3/2021  
AAA2     1 US_California_Orange Confirmed cc1=  .998304 cc2=  .844000 lx= 10.93774 if=  79 il= 120 5/21/2020  n=  41 now=    7614 end=      56260      4841      6891 U=    88.38 T=  199.3 p1= 638.9 p2=    13.5 ed=   407 3/4/2021    x1=  79. x2= 120. y1=  1.36 y2=   .90     
GP: Confirmed US_California_Orange 5/21/2020       120    7614    -        4841     6891    15   407 3/4/2021  
AAA2     1 US_California_Orange Confirmed cc1=  .998272 cc2=  .842098 lx= 10.93774 if=  80 il= 120 5/21/2020  n=  40 now=    7614 end=      56260      4841      6891 U=    89.75 T=  200.5 p1= 638.9 p2=    13.5 ed=   412 3/9/2021    x1=  80. x2= 120. y1=  1.34 y2=   .90     
GP: Confirmed US_California_Orange 5/21/2020       120    7614    -        4841     6891    15   412 3/9/2021  
AAA2     1 US_California_Orange Confirmed cc1=  .998424 cc2=  .840310 lx= 10.93774 if=  81 il= 120 5/21/2020  n=  39 now=    7614 end=      56260      4841      6891 U=    89.88 T=  200.6 p1= 638.9 p2=    13.5 ed=   412 3/9/2021    x1=  81. x2= 120. y1=  1.33 y2=   .90     
GP: Confirmed US_California_Orange 5/21/2020       120    7614    -        4841     6891    15   412 3/9/2021  
AAA2     1 US_California_Orange Confirmed cc1=  .998671 cc2=  .838543 lx= 10.93774 if=  82 il= 120 5/21/2020  n=  38 now=    7614 end=      56260      4841      6891 U=    87.83 T=  198.8 p1= 638.9 p2=    13.5 ed=   406 3/3/2021    x1=  82. x2= 120. y1=  1.33 y2=   .90     
GP: Confirmed US_California_Orange 5/21/2020       120    7614    -        4841     6891    15   406 3/3/2021  
AAA2     1 US_California_Orange Confirmed cc1=  .998711 cc2=  .836490 lx= 10.93774 if=  83 il= 120 5/21/2020  n=  37 now=    7614 end=      56260      4841      6891 U=    86.17 T=  197.3 p1= 638.9 p2=    13.5 ed=   400 2/25/2021   x1=  83. x2= 120. y1=  1.33 y2=   .90     
GP: Confirmed US_California_Orange 5/21/2020       120    7614    -        4841     6891    15   400 2/25/2021 
AAA2     1 US_California_Orange Confirmed cc1=  .998636 cc2=  .834237 lx= 10.93774 if=  84 il= 120 5/21/2020  n=  36 now=    7614 end=      56260      4841      6891 U=    86.96 T=  198.0 p1= 638.9 p2=    13.5 ed=   403 2/28/2021   x1=  84. x2= 120. y1=  1.31 y2=   .90     
GP: Confirmed US_California_Orange 5/21/2020       120    7614    -        4841     6891    15   403 2/28/2021 
AAA2     1 US_California_Orange Confirmed cc1=  .998624 cc2=  .831957 lx= 10.93774 if=  85 il= 120 5/21/2020  n=  35 now=    7614 end=      56260      4841      6891 U=    86.52 T=  197.6 p1= 638.9 p2=    13.5 ed=   401 2/26/2021   x1=  85. x2= 120. y1=  1.30 y2=   .90     
GP: Confirmed US_California_Orange 5/21/2020       120    7614    -        4841     6891    15   401 2/26/2021 
AAA2     1 US_California_Orange Confirmed cc1=  .998590 cc2=  .829559 lx= 10.93774 if=  86 il= 120 5/21/2020  n=  34 now=    7614 end=      56260      4841      6891 U=    87.12 T=  198.2 p1= 638.9 p2=    13.5 ed=   403 2/28/2021   x1=  86. x2= 120. y1=  1.29 y2=   .90     
GP: Confirmed US_California_Orange 5/21/2020       120    7614    -        4841     6891    15   403 2/28/2021 
AAA2     1 US_California_Orange Confirmed cc1=  .998643 cc2=  .827144 lx= 10.93774 if=  87 il= 120 5/21/2020  n=  33 now=    7614 end=      56260      4841      6891 U=    86.77 T=  197.9 p1= 638.9 p2=    13.5 ed=   402 2/27/2021   x1=  87. x2= 120. y1=  1.28 y2=   .90     
GP: Confirmed US_California_Orange 5/21/2020       120    7614    -        4841     6891    15   402 2/27/2021 
AAA2     1 US_California_Orange Confirmed cc1=  .998697 cc2=  .824619 lx= 10.93774 if=  88 il= 120 5/21/2020  n=  32 now=    7614 end=      56260      4841      6891 U=    87.38 T=  198.4 p1= 638.9 p2=    13.5 ed=   404 3/1/2021    x1=  88. x2= 120. y1=  1.26 y2=   .90     
GP: Confirmed US_California_Orange 5/21/2020       120    7614    -        4841     6891    15   404 3/1/2021  
AAA2     1 US_California_Orange Confirmed cc1=  .998902 cc2=  .822125 lx= 10.86774 if=  89 il= 120 5/21/2020  n=  31 now=    7614 end=      52456      4841      6891 U=    84.19 T=  193.1 p1= 588.9 p2=    14.5 ed=   391 2/16/2021   x1=  89. x2= 120. y1=  1.24 y2=   .87     
GP: Confirmed US_California_Orange 5/21/2020       120    7614    -        4841     6891    15   391 2/16/2021 
AAA2     1 US_California_Orange Confirmed cc1=  .999044 cc2=  .819439 lx= 10.50774 if=  90 il= 120 5/21/2020  n=  30 now=    7614 end=      36597      4841      6891 U=    71.65 T=  170.5 p1= 380.7 p2=    20.8 ed=   339 12/26/2020  x1=  90. x2= 120. y1=  1.12 y2=   .70     
GP: Confirmed US_California_Orange 5/21/2020       120    7614    -        4841     6891    15   339 12/26/2020
AAA2     1 US_California_Orange Confirmed cc1=  .999003 cc2=  .816429 lx= 10.34774 if=  91 il= 120 5/21/2020  n=  29 now=    7614 end=      31186      4841      6891 U=    66.63 T=  161.5 p1= 309.6 p2=    24.4 ed=   318 12/5/2020   x1=  91. x2= 120. y1=  1.06 y2=   .62     
GP: Confirmed US_California_Orange 5/21/2020       120    7614    -        4841     6891    15   318 12/5/2020 
AAA2     1 US_California_Orange Confirmed cc1=  .998945 cc2=  .813250 lx= 10.21774 if=  92 il= 120 5/21/2020  n=  28 now=    7614 end=      27384      4841      6891 U=    62.76 T=  154.5 p1= 259.7 p2=    27.8 ed=   302 11/19/2020  x1=  92. x2= 120. y1=  1.00 y2=   .55     
GP: Confirmed US_California_Orange 5/21/2020       120    7614    -        4841     6891    15   302 11/19/2020
AAA2     1 US_California_Orange Confirmed cc1=  .998898 cc2=  .809915 lx= 10.07774 if=  93 il= 120 5/21/2020  n=  27 now=    7614 end=      23807      4841      6891 U=    57.02 T=  146.5 p1= 212.7 p2=    32.0 ed=   281 10/29/2020  x1=  93. x2= 120. y1=   .94 y2=   .47     
GP: Confirmed US_California_Orange 5/21/2020       120    7614    -        4841     6891    15   281 10/29/2020
AAA2     1 US_California_Orange Confirmed cc1=  .998663 cc2=  .802546 lx= 10.07774 if=  95 il= 120 5/21/2020  n=  25 now=    7614 end=      23807      4841      6891 U=    58.59 T=  147.3 p1= 212.7 p2=    32.0 ed=   285 11/2/2020   x1=  95. x2= 120. y1=   .89 y2=   .47     
GP: Confirmed US_California_Orange 5/21/2020       120    7614    -        4841     6891    15   285 11/2/2020 
AAA2     1 US_California_Orange Confirmed cc1=  .998616 cc2=  .798616 lx=  9.90774 if=  96 il= 120 5/21/2020  n=  24 now=    7614 end=      20085      4841      6891 U=    52.59 T=  138.5 p1= 163.8 p2=    37.9 ed=   262 10/10/2020  x1=  96. x2= 120. y1=   .81 y2=   .35     
GP: Confirmed US_California_Orange 5/21/2020       120    7614    20085    4841     6891    15   262 10/10/2020
AAA2     1 US_California_Orange Confirmed cc1=  .998463 cc2=  .794339 lx=  9.82774 if=  97 il= 120 5/21/2020  n=  23 now=    7614 end=      18541      4841      6891 U=    48.67 T=  134.3 p1= 143.5 p2=    41.1 ed=   249 9/27/2020   x1=  97. x2= 120. y1=   .77 y2=   .29     
GP: Confirmed US_California_Orange 5/21/2020       120    7614    18541    4841     6891    15   249 9/27/2020 
AAA2     1 US_California_Orange Confirmed cc1=  .998396 cc2=  .789882 lx= 10.07774 if=  98 il= 120 5/21/2020  n=  22 now=    7614 end=      23807      4841      6891 U=    56.07 T=  146.1 p1= 212.7 p2=    32.0 ed=   278 10/26/2020  x1=  98. x2= 120. y1=   .86 y2=   .47     
GP: Confirmed US_California_Orange 5/21/2020       120    7614    -        4841     6891    15   278 10/26/2020
AAA2     1 US_California_Orange Confirmed cc1=  .998451 cc2=  .785251 lx= 10.69774 if=  99 il= 120 5/21/2020  n=  21 now=    7614 end=      44255      4841      6891 U=    75.97 T=  180.3 p1= 481.2 p2=    17.2 ed=   359 1/15/2021   x1=  99. x2= 120. y1=  1.07 y2=   .79     
GP: Confirmed US_California_Orange 5/21/2020       120    7614    -        4841     6891    15   359 1/15/2021 
AAA2     1 US_California_Orange Confirmed cc1=  .998321 cc2=  .780104 lx= 10.93774 if= 100 il= 120 5/21/2020  n=  20 now=    7614 end=      56260      4841      6891 U=    85.53 T=  196.7 p1= 638.9 p2=    13.5 ed=   398 2/23/2021   x1= 100. x2= 120. y1=  1.13 y2=   .90     
GP: Confirmed US_California_Orange 5/21/2020       120    7614    -        4841     6891    15   398 2/23/2021 
AAA2     1 US_California_Orange Confirmed cc1=  .997792 cc2=  .768377 lx= 10.80774 if= 102 il= 120 5/21/2020  n=  18 now=    7614 end=      49401      4841      6891 U=    82.28 T=  189.3 p1= 548.8 p2=    15.4 ed=   383 2/8/2021    x1= 102. x2= 120. y1=  1.06 y2=   .84     
GP: Confirmed US_California_Orange 5/21/2020       120    7614    -        4841     6891    15   383 2/8/2021  
AAA2     1 US_California_Orange Confirmed cc1=  .997600 cc2=  .761898 lx= 10.19774 if= 103 il= 120 5/21/2020  n=  17 now=    7614 end=      26842      4841      6891 U=    61.96 T=  153.3 p1= 252.5 p2=    28.4 ed=   299 11/16/2020  x1= 103. x2= 120. y1=   .81 y2=   .54     
GP: Confirmed US_California_Orange 5/21/2020       120    7614    -        4841     6891    15   299 11/16/2020
AAA2     1 US_California_Orange Confirmed cc1=  .997288 cc2=  .754752 lx=  9.85774 if= 104 il= 120 5/21/2020  n=  16 now=    7614 end=      19105      4841      6891 U=    49.67 T=  135.7 p1= 150.9 p2=    39.9 ed=   252 9/30/2020   x1= 104. x2= 120. y1=   .64 y2=   .32     
GP: Confirmed US_California_Orange 5/21/2020       120    7614    19105    4841     6891    15   252 9/30/2020 
AAA2     1 US_California_Orange Confirmed cc1=  .996764 cc2=  .746764 lx= 10.00774 if= 105 il= 120 5/21/2020  n=  15 now=    7614 end=      22197      4841      6891 U=    55.03 T=  143.1 p1= 191.5 p2=    34.3 ed=   273 10/21/2020  x1= 105. x2= 120. y1=   .69 y2=   .42     
GP: Confirmed US_California_Orange 5/21/2020       120    7614    22197    4841     6891    15   273 10/21/2020
AAA2     1 US_California_Orange Confirmed cc1=  .993335 cc2=  .704660 lx=  9.26774 if= 109 il= 120 5/21/2020  n=  11 now=    7614 end=      10590      4841      6891 U=    31.78 T=  112.2 p1=  39.1 p2=    71.9 ed=   187 7/27/2020   x1= 109. x2= 120. y1=   .10 y2=  -.24     
GP: Confirmed US_California_Orange 5/21/2020       120    7614    10590    4841     6891    15   187 7/27/2020 
AAA2     1 US_California_Orange Confirmed cc1=  .993982 cc2=  .692471 lx=  8.93774 if= 110 il= 120 5/21/2020  n=  10 now=    7614 end=       7613      4841      6891 U=    19.26 T=  104.7 p1=    .0 p2=   100.0 ed=   150 6/20/2020   x1= 110. x2= 120. y1=  -.27 y2=  -.79     
GP: Confirmed US_California_Orange 5/21/2020       120    7614     7613    4841     6891    15   150 6/20/2020 
AAA2     1 US_California_Orange Confirmed cc1=  .969719 cc2=  .877662 lx=  9.65774 if=   4 il= 121 5/22/2020  n= 117 now=    7614 end=      15642      4941      7173 U=    55.04 T=  128.8 p1= 105.4 p2=    48.7 ed=   258 10/6/2020   x1=   4. x2= 121. y1=  2.27 y2=   .14     
GP: Confirmed US_California_Orange 5/22/2020       121    7614    15642    4941     7173     9   258 10/6/2020 
AAA2     1 US_California_Orange Confirmed cc1=  .970948 cc2=  .878498 lx=  9.60774 if=   5 il= 121 5/22/2020  n= 116 now=    7614 end=      14879      4941      7173 U=    53.58 T=  126.2 p1=  95.4 p2=    51.2 ed=   252 9/30/2020   x1=   5. x2= 121. y1=  2.26 y2=   .10     
