TEST last_day=  735 method= last 
MH:     0 Country_Region                                            142 Case_Typ         nCases nDeaths 1/23/20 1/24/20 1/25/20  6/7/20  6/8/20  6/9/20
ML aaa nday1  139 6/9/2020        4017.00000        8.29829
TAB:  Hungary Confirmed Date   Day     Real      MAX  Predict    Count      Min      Max      Med
AAA1     1 Hungary Confirmed cc1=  .999222 cc2=  .881370 lx=  8.33829 if=  61 il= 132 6/2/2020   n=  71 now=    4017 end=       4180      3921      4229 U=    18.13 T=   82.2 p1=   4.1 p2=    96.1 ed=   125 5/26/2020   x1=  61. x2= 132. y1=  1.17 y2= -2.75 BEST
AAA2     1 Hungary Confirmed cc1=  .999241 cc2=  .881370 lx=  8.34229 if=  61 il= 132 6/2/2020   n=  71 now=    4017 end=       4180      3921      4229 U=    18.13 T=   82.2 p1=   4.1 p2=    96.1 ed=   125 5/26/2020   x1=  61. x2= 132. y1=  1.17 y2= -2.75 BEST
GP: Confirmed Hungary 6/2/2020        132    4017     4180    3921     4229    57   125 5/26/2020 
AAA1     1 Hungary Confirmed cc1=  .999201 cc2=  .880523 lx=  8.33829 if=  62 il= 132 6/2/2020   n=  70 now=    4017 end=       4180      3921      4229 U=    18.04 T=   82.5 p1=   4.1 p2=    96.1 ed=   125 5/26/2020   x1=  62. x2= 132. y1=  1.13 y2= -2.75 BEST
AAA2     1 Hungary Confirmed cc1=  .999216 cc2=  .880523 lx=  8.34229 if=  62 il= 132 6/2/2020   n=  70 now=    4017 end=       4180      3921      4229 U=    18.04 T=   82.5 p1=   4.1 p2=    96.1 ed=   125 5/26/2020   x1=  62. x2= 132. y1=  1.13 y2= -2.75 BEST
GP: Confirmed Hungary 6/2/2020        132    4017     4180    3921     4229    57   125 5/26/2020 
AAA1     1 Hungary Confirmed cc1=  .999172 cc2=  .879649 lx=  8.33829 if=  63 il= 132 6/2/2020   n=  69 now=    4017 end=       4180      3921      4229 U=    18.08 T=   82.4 p1=   4.1 p2=    96.1 ed=   125 5/26/2020   x1=  63. x2= 132. y1=  1.07 y2= -2.75 BEST
AAA2     1 Hungary Confirmed cc1=  .999185 cc2=  .879649 lx=  8.34129 if=  63 il= 132 6/2/2020   n=  69 now=    4017 end=       4180      3921      4229 U=    18.08 T=   82.4 p1=   4.1 p2=    96.1 ed=   125 5/26/2020   x1=  63. x2= 132. y1=  1.07 y2= -2.75 BEST
GP: Confirmed Hungary 6/2/2020        132    4017     4180    3921     4229    57   125 5/26/2020 
AAA1     1 Hungary Confirmed cc1=  .999145 cc2=  .878759 lx=  8.33829 if=  64 il= 132 6/2/2020   n=  68 now=    4017 end=       4180      3921      4229 U=    18.06 T=   82.4 p1=   4.1 p2=    96.1 ed=   125 5/26/2020   x1=  64. x2= 132. y1=  1.02 y2= -2.75 BEST
AAA2     1 Hungary Confirmed cc1=  .999156 cc2=  .878759 lx=  8.34129 if=  64 il= 132 6/2/2020   n=  68 now=    4017 end=       4180      3921      4229 U=    18.06 T=   82.4 p1=   4.1 p2=    96.1 ed=   125 5/26/2020   x1=  64. x2= 132. y1=  1.02 y2= -2.75 BEST
GP: Confirmed Hungary 6/2/2020        132    4017     4180    3921     4229    57   125 5/26/2020 
AAA1     1 Hungary Confirmed cc1=  .999117 cc2=  .877849 lx=  8.33829 if=  65 il= 132 6/2/2020   n=  67 now=    4017 end=       4180      3921      4229 U=    18.04 T=   82.5 p1=   4.1 p2=    96.1 ed=   125 5/26/2020   x1=  65. x2= 132. y1=   .97 y2= -2.75 BEST
AAA2     1 Hungary Confirmed cc1=  .999125 cc2=  .877849 lx=  8.34129 if=  65 il= 132 6/2/2020   n=  67 now=    4017 end=       4180      3921      4229 U=    18.04 T=   82.5 p1=   4.1 p2=    96.1 ed=   125 5/26/2020   x1=  65. x2= 132. y1=   .97 y2= -2.75 BEST
GP: Confirmed Hungary 6/2/2020        132    4017     4180    3921     4229    57   125 5/26/2020 
AAA1     1 Hungary Confirmed cc1=  .999086 cc2=  .876917 lx=  8.33829 if=  66 il= 132 6/2/2020   n=  66 now=    4017 end=       4180      3921      4229 U=    18.02 T=   82.5 p1=   4.1 p2=    96.1 ed=   125 5/26/2020   x1=  66. x2= 132. y1=   .92 y2= -2.75 BEST
AAA2     1 Hungary Confirmed cc1=  .999092 cc2=  .876917 lx=  8.34029 if=  66 il= 132 6/2/2020   n=  66 now=    4017 end=       4180      3921      4229 U=    18.02 T=   82.5 p1=   4.1 p2=    96.1 ed=   125 5/26/2020   x1=  66. x2= 132. y1=   .92 y2= -2.75 BEST
GP: Confirmed Hungary 6/2/2020        132    4017     4180    3921     4229    57   125 5/26/2020 
AAA1     1 Hungary Confirmed cc1=  .999054 cc2=  .875962 lx=  8.33829 if=  67 il= 132 6/2/2020   n=  65 now=    4017 end=       4180      3921      4229 U=    18.10 T=   82.3 p1=   4.1 p2=    96.1 ed=   125 5/26/2020   x1=  67. x2= 132. y1=   .84 y2= -2.75 BEST
AAA2     1 Hungary Confirmed cc1=  .999058 cc2=  .875962 lx=  8.34029 if=  67 il= 132 6/2/2020   n=  65 now=    4017 end=       4180      3921      4229 U=    18.10 T=   82.3 p1=   4.1 p2=    96.1 ed=   125 5/26/2020   x1=  67. x2= 132. y1=   .84 y2= -2.75 BEST
GP: Confirmed Hungary 6/2/2020        132    4017     4180    3921     4229    57   125 5/26/2020 
AAA1     1 Hungary Confirmed cc1=  .999033 cc2=  .874998 lx=  8.33829 if=  68 il= 132 6/2/2020   n=  64 now=    4017 end=       4180      3921      4229 U=    18.03 T=   82.5 p1=   4.1 p2=    96.1 ed=   125 5/26/2020   x1=  68. x2= 132. y1=   .80 y2= -2.75 BEST
AAA2     1 Hungary Confirmed cc1=  .999035 cc2=  .874998 lx=  8.33929 if=  68 il= 132 6/2/2020   n=  64 now=    4017 end=       4180      3921      4229 U=    18.03 T=   82.5 p1=   4.1 p2=    96.1 ed=   125 5/26/2020   x1=  68. x2= 132. y1=   .80 y2= -2.75 BEST
GP: Confirmed Hungary 6/2/2020        132    4017     4180    3921     4229    57   125 5/26/2020 
AAA1     1 Hungary Confirmed cc1=  .999003 cc2=  .874003 lx=  8.33829 if=  69 il= 132 6/2/2020   n=  63 now=    4017 end=       4180      3921      4229 U=    17.97 T=   82.7 p1=   4.1 p2=    96.1 ed=   125 5/26/2020   x1=  69. x2= 132. y1=   .76 y2= -2.75 BEST
AAA2     1 Hungary Confirmed cc1=  .999003 cc2=  .874003 lx=  8.33929 if=  69 il= 132 6/2/2020   n=  63 now=    4017 end=       4180      3921      4229 U=    17.97 T=   82.7 p1=   4.1 p2=    96.1 ed=   125 5/26/2020   x1=  69. x2= 132. y1=   .76 y2= -2.75 BEST
GP: Confirmed Hungary 6/2/2020        132    4017     4180    3921     4229    57   125 5/26/2020 
AAA1     1 Hungary Confirmed cc1=  .998965 cc2=  .872977 lx=  8.33829 if=  70 il= 132 6/2/2020   n=  62 now=    4017 end=       4180      3921      4229 U=    17.84 T=   83.0 p1=   4.1 p2=    96.1 ed=   125 5/26/2020   x1=  70. x2= 132. y1=   .73 y2= -2.75 BEST
AAA2     1 Hungary Confirmed cc1=  .998965 cc2=  .872977 lx=  8.33829 if=  70 il= 132 6/2/2020   n=  62 now=    4017 end=       4180      3921      4229 U=    17.84 T=   83.0 p1=   4.1 p2=    96.1 ed=   125 5/26/2020   x1=  70. x2= 132. y1=   .73 y2= -2.75 BEST
GP: Confirmed Hungary 6/2/2020        132    4017     4180    3921     4229    57   125 5/26/2020 
AAA1     1 Hungary Confirmed cc1=  .998916 cc2=  .871916 lx=  8.33829 if=  71 il= 132 6/2/2020   n=  61 now=    4017 end=       4180      3921      4229 U=    17.82 T=   83.1 p1=   4.1 p2=    96.1 ed=   125 5/26/2020   x1=  71. x2= 132. y1=   .68 y2= -2.75 BEST
AAA2     1 Hungary Confirmed cc1=  .998916 cc2=  .871916 lx=  8.33829 if=  71 il= 132 6/2/2020   n=  61 now=    4017 end=       4180      3921      4229 U=    17.82 T=   83.1 p1=   4.1 p2=    96.1 ed=   125 5/26/2020   x1=  71. x2= 132. y1=   .68 y2= -2.75 BEST
GP: Confirmed Hungary 6/2/2020        132    4017     4180    3921     4229    57   125 5/26/2020 
AAA1     1 Hungary Confirmed cc1=  .998863 cc2=  .870826 lx=  8.33829 if=  72 il= 132 6/2/2020   n=  60 now=    4017 end=       4180      3921      4229 U=    17.70 T=   83.4 p1=   4.1 p2=    96.1 ed=   125 5/26/2020   x1=  72. x2= 132. y1=   .64 y2= -2.75 BEST
AAA2     1 Hungary Confirmed cc1=  .998863 cc2=  .870826 lx=  8.33829 if=  72 il= 132 6/2/2020   n=  60 now=    4017 end=       4180      3921      4229 U=    17.70 T=   83.4 p1=   4.1 p2=    96.1 ed=   125 5/26/2020   x1=  72. x2= 132. y1=   .64 y2= -2.75 BEST
GP: Confirmed Hungary 6/2/2020        132    4017     4180    3921     4229    57   125 5/26/2020 
AAA1     1 Hungary Confirmed cc1=  .998806 cc2=  .869707 lx=  8.33829 if=  73 il= 132 6/2/2020   n=  59 now=    4017 end=       4180      3921      4229 U=    17.64 T=   83.6 p1=   4.1 p2=    96.1 ed=   125 5/26/2020   x1=  73. x2= 132. y1=   .60 y2= -2.75 BEST
AAA2     1 Hungary Confirmed cc1=  .998806 cc2=  .869707 lx=  8.33829 if=  73 il= 132 6/2/2020   n=  59 now=    4017 end=       4180      3921      4229 U=    17.64 T=   83.6 p1=   4.1 p2=    96.1 ed=   125 5/26/2020   x1=  73. x2= 132. y1=   .60 y2= -2.75 BEST
GP: Confirmed Hungary 6/2/2020        132    4017     4180    3921     4229    57   125 5/26/2020 
AAA1     1 Hungary Confirmed cc1=  .998748 cc2=  .868559 lx=  8.33829 if=  74 il= 132 6/2/2020   n=  58 now=    4017 end=       4180      3921      4229 U=    17.57 T=   83.7 p1=   4.1 p2=    96.1 ed=   125 5/26/2020   x1=  74. x2= 132. y1=   .55 y2= -2.75 BEST
AAA2     1 Hungary Confirmed cc1=  .998748 cc2=  .868559 lx=  8.33829 if=  74 il= 132 6/2/2020   n=  58 now=    4017 end=       4180      3921      4229 U=    17.57 T=   83.7 p1=   4.1 p2=    96.1 ed=   125 5/26/2020   x1=  74. x2= 132. y1=   .55 y2= -2.75 BEST
GP: Confirmed Hungary 6/2/2020        132    4017     4180    3921     4229    57   125 5/26/2020 
AAA1     1 Hungary Confirmed cc1=  .998693 cc2=  .867387 lx=  8.33829 if=  75 il= 132 6/2/2020   n=  57 now=    4017 end=       4180      3921      4229 U=    17.32 T=   84.5 p1=   4.1 p2=    96.1 ed=   125 5/26/2020   x1=  75. x2= 132. y1=   .55 y2= -2.75 BEST
AAA2     1 Hungary Confirmed cc1=  .998694 cc2=  .867387 lx=  8.33929 if=  75 il= 132 6/2/2020   n=  57 now=    4017 end=       4180      3921      4229 U=    17.32 T=   84.5 p1=   4.1 p2=    96.1 ed=   125 5/26/2020   x1=  75. x2= 132. y1=   .55 y2= -2.75 BEST
GP: Confirmed Hungary 6/2/2020        132    4017     4180    3921     4229    57   125 5/26/2020 
AAA1     1 Hungary Confirmed cc1=  .998698 cc2=  .866245 lx=  8.33829 if=  76 il= 132 6/2/2020   n=  56 now=    4017 end=       4180      3921      4229 U=    17.30 T=   84.5 p1=   4.1 p2=    96.1 ed=   125 5/26/2020   x1=  76. x2= 132. y1=   .49 y2= -2.75 BEST
AAA2     1 Hungary Confirmed cc1=  .998706 cc2=  .866245 lx=  8.34029 if=  76 il= 132 6/2/2020   n=  56 now=    4017 end=       4180      3921      4229 U=    17.30 T=   84.5 p1=   4.1 p2=    96.1 ed=   125 5/26/2020   x1=  76. x2= 132. y1=   .49 y2= -2.75 BEST
GP: Confirmed Hungary 6/2/2020        132    4017     4180    3921     4229    57   125 5/26/2020 
AAA1     1 Hungary Confirmed cc1=  .998718 cc2=  .865087 lx=  8.33829 if=  77 il= 132 6/2/2020   n=  55 now=    4017 end=       4180      3921      4229 U=    17.30 T=   84.5 p1=   4.1 p2=    96.1 ed=   125 5/26/2020   x1=  77. x2= 132. y1=   .43 y2= -2.75 BEST
AAA2     1 Hungary Confirmed cc1=  .998744 cc2=  .865087 lx=  8.34229 if=  77 il= 132 6/2/2020   n=  55 now=    4017 end=       4180      3921      4229 U=    17.30 T=   84.5 p1=   4.1 p2=    96.1 ed=   125 5/26/2020   x1=  77. x2= 132. y1=   .43 y2= -2.75 BEST
GP: Confirmed Hungary 6/2/2020        132    4017     4180    3921     4229    57   125 5/26/2020 
AAA1     1 Hungary Confirmed cc1=  .998800 cc2=  .863960 lx=  8.34829 if=  78 il= 132 6/2/2020   n=  54 now=    4017 end=       4222      3921      4229 U=    18.12 T=   84.9 p1=   5.1 p2=    95.1 ed=   127 5/28/2020   x1=  78. x2= 132. y1=   .38 y2= -2.60 BEST
AAA2     1 Hungary Confirmed cc1=  .998813 cc2=  .863960 lx=  8.34529 if=  78 il= 132 6/2/2020   n=  54 now=    4017 end=       4222      3921      4229 U=    18.12 T=   84.9 p1=   5.1 p2=    95.1 ed=   127 5/28/2020   x1=  78. x2= 132. y1=   .38 y2= -2.60 BEST
GP: Confirmed Hungary 6/2/2020        132    4017     4222    3921     4229    57   127 5/28/2020 
AAA1     1 Hungary Confirmed cc1=  .998915 cc2=  .862832 lx=  8.34829 if=  79 il= 132 6/2/2020   n=  53 now=    4017 end=       4222      3921      4229 U=    18.68 T=   83.4 p1=   5.1 p2=    95.1 ed=   127 5/28/2020   x1=  79. x2= 132. y1=   .24 y2= -2.60 BEST
AAA2     1 Hungary Confirmed cc1=  .998915 cc2=  .862832 lx=  8.34829 if=  79 il= 132 6/2/2020   n=  53 now=    4017 end=       4222      3921      4229 U=    18.68 T=   83.4 p1=   5.1 p2=    95.1 ed=   127 5/28/2020   x1=  79. x2= 132. y1=   .24 y2= -2.60 BEST
GP: Confirmed Hungary 6/2/2020        132    4017     4222    3921     4229    57   127 5/28/2020 
AAA1     1 Hungary Confirmed cc1=  .998865 cc2=  .861505 lx=  8.34829 if=  80 il= 132 6/2/2020   n=  52 now=    4017 end=       4222      3921      4229 U=    18.85 T=   83.0 p1=   5.1 p2=    95.1 ed=   127 5/28/2020   x1=  80. x2= 132. y1=   .16 y2= -2.60 BEST
AAA2     1 Hungary Confirmed cc1=  .998865 cc2=  .861505 lx=  8.34829 if=  80 il= 132 6/2/2020   n=  52 now=    4017 end=       4222      3921      4229 U=    18.85 T=   83.0 p1=   5.1 p2=    95.1 ed=   127 5/28/2020   x1=  80. x2= 132. y1=   .16 y2= -2.60 BEST
GP: Confirmed Hungary 6/2/2020        132    4017     4222    3921     4229    57   127 5/28/2020 
AAA1     1 Hungary Confirmed cc1=  .998799 cc2=  .860124 lx=  8.34829 if=  81 il= 132 6/2/2020   n=  51 now=    4017 end=       4222      3921      4229 U=    18.93 T=   82.8 p1=   5.1 p2=    95.1 ed=   127 5/28/2020   x1=  81. x2= 132. y1=   .09 y2= -2.60 BEST
AAA2     1 Hungary Confirmed cc1=  .998799 cc2=  .860124 lx=  8.34829 if=  81 il= 132 6/2/2020   n=  51 now=    4017 end=       4222      3921      4229 U=    18.93 T=   82.8 p1=   5.1 p2=    95.1 ed=   127 5/28/2020   x1=  81. x2= 132. y1=   .09 y2= -2.60 BEST
GP: Confirmed Hungary 6/2/2020        132    4017     4222    3921     4229    57   127 5/28/2020 
AAA1     1 Hungary Confirmed cc1=  .998728 cc2=  .858700 lx=  8.34829 if=  82 il= 132 6/2/2020   n=  50 now=    4017 end=       4222      3921      4229 U=    18.78 T=   83.2 p1=   5.1 p2=    95.1 ed=   127 5/28/2020   x1=  82. x2= 132. y1=   .06 y2= -2.60 BEST
AAA2     1 Hungary Confirmed cc1=  .998728 cc2=  .858700 lx=  8.34829 if=  82 il= 132 6/2/2020   n=  50 now=    4017 end=       4222      3921      4229 U=    18.78 T=   83.2 p1=   5.1 p2=    95.1 ed=   127 5/28/2020   x1=  82. x2= 132. y1=   .06 y2= -2.60 BEST
GP: Confirmed Hungary 6/2/2020        132    4017     4222    3921     4229    57   127 5/28/2020 
AAA1     1 Hungary Confirmed cc1=  .998653 cc2=  .857231 lx=  8.34829 if=  83 il= 132 6/2/2020   n=  49 now=    4017 end=       4222      3921      4229 U=    18.65 T=   83.5 p1=   5.1 p2=    95.1 ed=   127 5/28/2020   x1=  83. x2= 132. y1=   .03 y2= -2.60 BEST
AAA2     1 Hungary Confirmed cc1=  .998653 cc2=  .857231 lx=  8.34929 if=  83 il= 132 6/2/2020   n=  49 now=    4017 end=       4222      3921      4229 U=    18.65 T=   83.5 p1=   5.1 p2=    95.1 ed=   127 5/28/2020   x1=  83. x2= 132. y1=   .03 y2= -2.60 BEST
GP: Confirmed Hungary 6/2/2020        132    4017     4222    3921     4229    57   127 5/28/2020 
AAA1     1 Hungary Confirmed cc1=  .998587 cc2=  .855730 lx=  8.34829 if=  84 il= 132 6/2/2020   n=  48 now=    4017 end=       4222      3921      4229 U=    18.57 T=   83.7 p1=   5.1 p2=    95.1 ed=   127 5/28/2020   x1=  84. x2= 132. y1=  -.02 y2= -2.60 BEST
AAA2     1 Hungary Confirmed cc1=  .998590 cc2=  .855730 lx=  8.35029 if=  84 il= 132 6/2/2020   n=  48 now=    4017 end=       4222      3921      4229 U=    18.57 T=   83.7 p1=   5.1 p2=    95.1 ed=   127 5/28/2020   x1=  84. x2= 132. y1=  -.02 y2= -2.60 BEST
GP: Confirmed Hungary 6/2/2020        132    4017     4222    3921     4229    57   127 5/28/2020 
AAA1     1 Hungary Confirmed cc1=  .998535 cc2=  .854198 lx=  8.34829 if=  85 il= 132 6/2/2020   n=  47 now=    4017 end=       4222      3921      4229 U=    18.52 T=   83.8 p1=   5.1 p2=    95.1 ed=   127 5/28/2020   x1=  85. x2= 132. y1=  -.06 y2= -2.60 BEST
AAA2     1 Hungary Confirmed cc1=  .998547 cc2=  .854198 lx=  8.35129 if=  85 il= 132 6/2/2020   n=  47 now=    4017 end=       4222      3921      4229 U=    18.52 T=   83.8 p1=   5.1 p2=    95.1 ed=   127 5/28/2020   x1=  85. x2= 132. y1=  -.06 y2= -2.60 BEST
GP: Confirmed Hungary 6/2/2020        132    4017     4222    3921     4229    57   127 5/28/2020 
AAA1     1 Hungary Confirmed cc1=  .998510 cc2=  .852645 lx=  8.35829 if=  86 il= 132 6/2/2020   n=  46 now=    4017 end=       4265      3921      4229 U=    19.57 T=   83.6 p1=   6.2 p2=    94.2 ed=   129 5/30/2020   x1=  86. x2= 132. y1=  -.12 y2= -2.47 BEST
AAA2     1 Hungary Confirmed cc1=  .998531 cc2=  .852645 lx=  8.35329 if=  86 il= 132 6/2/2020   n=  46 now=    4017 end=       4265      3921      4229 U=    19.57 T=   83.6 p1=   6.2 p2=    94.2 ed=   129 5/30/2020   x1=  86. x2= 132. y1=  -.12 y2= -2.47 BEST
GP: Confirmed Hungary 6/2/2020        132    4017     4265    3921     4229    57   129 5/30/2020 
AAA1     1 Hungary Confirmed cc1=  .998479 cc2=  .851037 lx=  8.35829 if=  87 il= 132 6/2/2020   n=  45 now=    4017 end=       4265      3921      4229 U=    19.52 T=   83.7 p1=   6.2 p2=    94.2 ed=   129 5/30/2020   x1=  87. x2= 132. y1=  -.17 y2= -2.47 BEST
AAA2     1 Hungary Confirmed cc1=  .998486 cc2=  .851037 lx=  8.35529 if=  87 il= 132 6/2/2020   n=  45 now=    4017 end=       4265      3921      4229 U=    19.52 T=   83.7 p1=   6.2 p2=    94.2 ed=   129 5/30/2020   x1=  87. x2= 132. y1=  -.17 y2= -2.47 BEST
GP: Confirmed Hungary 6/2/2020        132    4017     4265    3921     4229    57   129 5/30/2020 
AAA1     1 Hungary Confirmed cc1=  .998475 cc2=  .849404 lx=  8.35829 if=  88 il= 132 6/2/2020   n=  44 now=    4017 end=       4265      3921      4229 U=    19.54 T=   83.6 p1=   6.2 p2=    94.2 ed=   129 5/30/2020   x1=  88. x2= 132. y1=  -.22 y2= -2.47 BEST
AAA2     1 Hungary Confirmed cc1=  .998475 cc2=  .849404 lx=  8.35829 if=  88 il= 132 6/2/2020   n=  44 now=    4017 end=       4265      3921      4229 U=    19.54 T=   83.6 p1=   6.2 p2=    94.2 ed=   129 5/30/2020   x1=  88. x2= 132. y1=  -.22 y2= -2.47 BEST
GP: Confirmed Hungary 6/2/2020        132    4017     4265    3921     4229    57   129 5/30/2020 
AAA1     1 Hungary Confirmed cc1=  .998482 cc2=  .847726 lx=  8.35829 if=  89 il= 132 6/2/2020   n=  43 now=    4017 end=       4265      3921      4229 U=    19.48 T=   83.8 p1=   6.2 p2=    94.2 ed=   129 5/30/2020   x1=  89. x2= 132. y1=  -.27 y2= -2.47 BEST
AAA2     1 Hungary Confirmed cc1=  .998491 cc2=  .847726 lx=  8.36129 if=  89 il= 132 6/2/2020   n=  43 now=    4017 end=       4265      3921      4229 U=    19.48 T=   83.8 p1=   6.2 p2=    94.2 ed=   129 5/30/2020   x1=  89. x2= 132. y1=  -.27 y2= -2.47 BEST
GP: Confirmed Hungary 6/2/2020        132    4017     4265    3921     4229    57   129 5/30/2020 
AAA2     1 Hungary Confirmed cc1=  .998594 cc2=  .846096 lx=  8.36829 if=  90 il= 132 6/2/2020   n=  42 now=    4017 end=       4308      3921      4229 U=    20.66 T=   83.2 p1=   7.2 p2=    93.2 ed=   131 6/1/2020    x1=  90. x2= 132. y1=  -.33 y2= -2.36     
GP: Confirmed Hungary 6/2/2020        132    4017     4308    3921     4229    57   131 6/1/2020  
AAA2     1 Hungary Confirmed cc1=  .998645 cc2=  .844342 lx=  8.36829 if=  91 il= 132 6/2/2020   n=  41 now=    4017 end=       4308      3921      4229 U=    20.64 T=   83.2 p1=   7.2 p2=    93.2 ed=   131 6/1/2020    x1=  91. x2= 132. y1=  -.38 y2= -2.36     
GP: Confirmed Hungary 6/2/2020        132    4017     4308    3921     4229    57   131 6/1/2020  
AAA2     1 Hungary Confirmed cc1=  .998802 cc2=  .842628 lx=  8.37829 if=  92 il= 132 6/2/2020   n=  40 now=    4017 end=       4351      3921      4229 U=    21.95 T=   82.4 p1=   8.3 p2=    92.3 ed=   134 6/4/2020    x1=  92. x2= 132. y1=  -.44 y2= -2.26     
GP: Confirmed Hungary 6/2/2020        132    4017     4351    3921     4229    57   134 6/4/2020  
AAA2     1 Hungary Confirmed cc1=  .998853 cc2=  .840739 lx=  8.38829 if=  93 il= 132 6/2/2020   n=  39 now=    4017 end=       4395      3921      4229 U=    23.81 T=   80.3 p1=   9.4 p2=    91.4 ed=   136 6/6/2020    x1=  93. x2= 132. y1=  -.53 y2= -2.17     
GP: Confirmed Hungary 6/2/2020        132    4017     4395    3921     4229    57   136 6/6/2020  
AAA2     1 Hungary Confirmed cc1=  .998763 cc2=  .838635 lx=  8.38829 if=  94 il= 132 6/2/2020   n=  38 now=    4017 end=       4395      3921      4229 U=    23.48 T=   81.0 p1=   9.4 p2=    91.4 ed=   136 6/6/2020    x1=  94. x2= 132. y1=  -.55 y2= -2.17     
GP: Confirmed Hungary 6/2/2020        132    4017     4395    3921     4229    57   136 6/6/2020  
AAA2     1 Hungary Confirmed cc1=  .998690 cc2=  .836468 lx=  8.38829 if=  95 il= 132 6/2/2020   n=  37 now=    4017 end=       4395      3921      4229 U=    23.16 T=   81.7 p1=   9.4 p2=    91.4 ed=   136 6/6/2020    x1=  95. x2= 132. y1=  -.57 y2= -2.17     
GP: Confirmed Hungary 6/2/2020        132    4017     4395    3921     4229    57   136 6/6/2020  
AAA2     1 Hungary Confirmed cc1=  .998726 cc2=  .834327 lx=  8.38829 if=  96 il= 132 6/2/2020   n=  36 now=    4017 end=       4395      3921      4229 U=    23.41 T=   81.2 p1=   9.4 p2=    91.4 ed=   136 6/6/2020    x1=  96. x2= 132. y1=  -.63 y2= -2.17     
GP: Confirmed Hungary 6/2/2020        132    4017     4395    3921     4229    57   136 6/6/2020  
AAA2     1 Hungary Confirmed cc1=  .998734 cc2=  .832067 lx=  8.39829 if=  97 il= 132 6/2/2020   n=  35 now=    4017 end=       4439      3921      4229 U=    24.56 T=   80.8 p1=  10.5 p2=    90.5 ed=   138 6/8/2020    x1=  97. x2= 132. y1=  -.66 y2= -2.09     
