TEST last_day=  735 method= last 
MH:     0 Country_Region                                            142 Case_Typ         nCases nDeaths 1/23/20 1/24/20 1/25/20  6/7/20  6/8/20  6/9/20
ML aaa nday1  139 6/9/2020       16636.00000        9.71932
TAB:  US_Maryland_Prince_Georges_Prince_George_s Confirmed Date   Day     Real      MAX  Predict    Count      Min      Max      Med
GP: Deaths    US_Maryland_Prince_Georges_Prince_George_s 5/25/2020       124     607      677     497      677    12   147 6/17/2020 
AAA1     1 US_Maryland_Prince_Georges_Prince_George_s Deaths    cc1=  .999429 cc2=  .866976 lx=  6.51853 if=  68 il= 124 5/25/2020  n=  56 now=     607 end=        677       497       677 U=    20.55 T=   99.9 p1=  11.5 p2=    89.7 ed=   148 6/18/2020   x1=  68. x2= 124. y1=  1.55 y2= -1.17 BEST
AAA2     1 US_Maryland_Prince_Georges_Prince_George_s Deaths    cc1=  .999430 cc2=  .866976 lx=  6.52153 if=  68 il= 124 5/25/2020  n=  56 now=     607 end=        677       497       677 U=    20.55 T=   99.9 p1=  11.5 p2=    89.7 ed=   148 6/18/2020   x1=  68. x2= 124. y1=  1.55 y2= -1.17 BEST
GP: Deaths    US_Maryland_Prince_Georges_Prince_George_s 5/25/2020       124     607      677     497      677    12   148 6/18/2020 
AAA1     1 US_Maryland_Prince_Georges_Prince_George_s Deaths    cc1=  .999430 cc2=  .865799 lx=  6.51853 if=  69 il= 124 5/25/2020  n=  55 now=     607 end=        677       497       677 U=    20.43 T=  100.1 p1=  11.5 p2=    89.7 ed=   148 6/18/2020   x1=  69. x2= 124. y1=  1.52 y2= -1.17 BEST
AAA2     1 US_Maryland_Prince_Georges_Prince_George_s Deaths    cc1=  .999430 cc2=  .865799 lx=  6.51653 if=  69 il= 124 5/25/2020  n=  55 now=     607 end=        677       497       677 U=    20.43 T=  100.1 p1=  11.5 p2=    89.7 ed=   148 6/18/2020   x1=  69. x2= 124. y1=  1.52 y2= -1.17 BEST
GP: Deaths    US_Maryland_Prince_Georges_Prince_George_s 5/25/2020       124     607      677     497      677    12   148 6/18/2020 
AAA2     1 US_Maryland_Prince_Georges_Prince_George_s Deaths    cc1=  .999415 cc2=  .864575 lx=  6.50853 if=  70 il= 124 5/25/2020  n=  54 now=     607 end=        670       497       677 U=    19.84 T=  100.1 p1=  10.4 p2=    90.6 ed=   146 6/16/2020   x1=  70. x2= 124. y1=  1.52 y2= -1.20     
GP: Deaths    US_Maryland_Prince_Georges_Prince_George_s 5/25/2020       124     607      670     497      677    12   146 6/16/2020 
AAA1     1 US_Maryland_Prince_Georges_Prince_George_s Deaths    cc1=  .999385 cc2=  .863303 lx=  6.51853 if=  71 il= 124 5/25/2020  n=  53 now=     607 end=        677       497       677 U=    20.11 T=  100.4 p1=  11.5 p2=    89.7 ed=   147 6/17/2020   x1=  71. x2= 124. y1=  1.46 y2= -1.17 BEST
AAA2     1 US_Maryland_Prince_Georges_Prince_George_s Deaths    cc1=  .999386 cc2=  .863303 lx=  6.51453 if=  71 il= 124 5/25/2020  n=  53 now=     607 end=        677       497       677 U=    20.11 T=  100.4 p1=  11.5 p2=    89.7 ed=   147 6/17/2020   x1=  71. x2= 124. y1=  1.46 y2= -1.17 BEST
GP: Deaths    US_Maryland_Prince_Georges_Prince_George_s 5/25/2020       124     607      677     497      677    12   147 6/17/2020 
AAA1     1 US_Maryland_Prince_Georges_Prince_George_s Deaths    cc1=  .999351 cc2=  .861991 lx=  6.51853 if=  72 il= 124 5/25/2020  n=  52 now=     607 end=        677       497       677 U=    19.73 T=  100.9 p1=  11.5 p2=    89.7 ed=   147 6/17/2020   x1=  72. x2= 124. y1=  1.46 y2= -1.17 BEST
AAA2     1 US_Maryland_Prince_Georges_Prince_George_s Deaths    cc1=  .999352 cc2=  .861991 lx=  6.51553 if=  72 il= 124 5/25/2020  n=  52 now=     607 end=        677       497       677 U=    19.73 T=  100.9 p1=  11.5 p2=    89.7 ed=   147 6/17/2020   x1=  72. x2= 124. y1=  1.46 y2= -1.17 BEST
GP: Deaths    US_Maryland_Prince_Georges_Prince_George_s 5/25/2020       124     607      677     497      677    12   147 6/17/2020 
AAA2     1 US_Maryland_Prince_Georges_Prince_George_s Deaths    cc1=  .999380 cc2=  .860705 lx=  6.52853 if=  73 il= 124 5/25/2020  n=  51 now=     607 end=        684       497       677 U=    20.26 T=  100.9 p1=  12.7 p2=    88.7 ed=   148 6/18/2020   x1=  73. x2= 124. y1=  1.38 y2= -1.14     
GP: Deaths    US_Maryland_Prince_Georges_Prince_George_s 5/25/2020       124     607      684     497      677    12   148 6/18/2020 
AAA2     1 US_Maryland_Prince_Georges_Prince_George_s Deaths    cc1=  .999360 cc2=  .859332 lx=  6.52853 if=  74 il= 124 5/25/2020  n=  50 now=     607 end=        684       497       677 U=    20.30 T=  100.9 p1=  12.7 p2=    88.7 ed=   148 6/18/2020   x1=  74. x2= 124. y1=  1.32 y2= -1.14     
GP: Deaths    US_Maryland_Prince_Georges_Prince_George_s 5/25/2020       124     607      684     497      677    12   148 6/18/2020 
AAA2     1 US_Maryland_Prince_Georges_Prince_George_s Deaths    cc1=  .999336 cc2=  .857915 lx=  6.53853 if=  75 il= 124 5/25/2020  n=  49 now=     607 end=        691       497       677 U=    21.00 T=  100.7 p1=  13.8 p2=    87.8 ed=   150 6/20/2020   x1=  75. x2= 124. y1=  1.22 y2= -1.11     
GP: Deaths    US_Maryland_Prince_Georges_Prince_George_s 5/25/2020       124     607      691     497      677    12   150 6/20/2020 
AAA2     1 US_Maryland_Prince_Georges_Prince_George_s Deaths    cc1=  .999308 cc2=  .856451 lx=  6.52853 if=  76 il= 124 5/25/2020  n=  48 now=     607 end=        684       497       677 U=    20.65 T=  100.5 p1=  12.7 p2=    88.7 ed=   149 6/19/2020   x1=  76. x2= 124. y1=  1.18 y2= -1.14     
GP: Deaths    US_Maryland_Prince_Georges_Prince_George_s 5/25/2020       124     607      684     497      677    12   149 6/19/2020 
AAA2     1 US_Maryland_Prince_Georges_Prince_George_s Deaths    cc1=  .999268 cc2=  .854931 lx=  6.52853 if=  77 il= 124 5/25/2020  n=  47 now=     607 end=        684       497       677 U=    20.81 T=  100.3 p1=  12.7 p2=    88.7 ed=   149 6/19/2020   x1=  77. x2= 124. y1=  1.12 y2= -1.14     
GP: Deaths    US_Maryland_Prince_Georges_Prince_George_s 5/25/2020       124     607      684     497      677    12   149 6/19/2020 
AAA1     1 US_Maryland_Prince_Georges_Prince_George_s Deaths    cc1=  .999248 cc2=  .853383 lx=  6.51853 if=  78 il= 124 5/25/2020  n=  46 now=     607 end=        677       497       677 U=    20.29 T=  100.2 p1=  11.5 p2=    89.7 ed=   148 6/18/2020   x1=  78. x2= 124. y1=  1.10 y2= -1.17 BEST
AAA2     1 US_Maryland_Prince_Georges_Prince_George_s Deaths    cc1=  .999249 cc2=  .853383 lx=  6.52253 if=  78 il= 124 5/25/2020  n=  46 now=     607 end=        677       497       677 U=    20.29 T=  100.2 p1=  11.5 p2=    89.7 ed=   148 6/18/2020   x1=  78. x2= 124. y1=  1.10 y2= -1.17 BEST
GP: Deaths    US_Maryland_Prince_Georges_Prince_George_s 5/25/2020       124     607      677     497      677    12   148 6/18/2020 
AAA1     1 US_Maryland_Prince_Georges_Prince_George_s Deaths    cc1=  .999200 cc2=  .851758 lx=  6.51853 if=  79 il= 124 5/25/2020  n=  45 now=     607 end=        677       497       677 U=    20.51 T=  100.0 p1=  11.5 p2=    89.7 ed=   148 6/18/2020   x1=  79. x2= 124. y1=  1.02 y2= -1.17 BEST
AAA2     1 US_Maryland_Prince_Georges_Prince_George_s Deaths    cc1=  .999201 cc2=  .851758 lx=  6.52053 if=  79 il= 124 5/25/2020  n=  45 now=     607 end=        677       497       677 U=    20.51 T=  100.0 p1=  11.5 p2=    89.7 ed=   148 6/18/2020   x1=  79. x2= 124. y1=  1.02 y2= -1.17 BEST
GP: Deaths    US_Maryland_Prince_Georges_Prince_George_s 5/25/2020       124     607      677     497      677    12   148 6/18/2020 
AAA1     1 US_Maryland_Prince_Georges_Prince_George_s Deaths    cc1=  .999179 cc2=  .850107 lx=  6.51853 if=  80 il= 124 5/25/2020  n=  44 now=     607 end=        677       497       677 U=    20.66 T=   99.8 p1=  11.5 p2=    89.7 ed=   148 6/18/2020   x1=  80. x2= 124. y1=   .96 y2= -1.17 BEST
AAA2     1 US_Maryland_Prince_Georges_Prince_George_s Deaths    cc1=  .999179 cc2=  .850107 lx=  6.51453 if=  80 il= 124 5/25/2020  n=  44 now=     607 end=        677       497       677 U=    20.66 T=   99.8 p1=  11.5 p2=    89.7 ed=   148 6/18/2020   x1=  80. x2= 124. y1=   .96 y2= -1.17 BEST
GP: Deaths    US_Maryland_Prince_Georges_Prince_George_s 5/25/2020       124     607      677     497      677    12   148 6/18/2020 
AAA2     1 US_Maryland_Prince_Georges_Prince_George_s Deaths    cc1=  .999213 cc2=  .848457 lx=  6.50853 if=  81 il= 124 5/25/2020  n=  43 now=     607 end=        670       497       677 U=    20.27 T=   99.6 p1=  10.4 p2=    90.6 ed=   147 6/17/2020   x1=  81. x2= 124. y1=   .92 y2= -1.20     
GP: Deaths    US_Maryland_Prince_Georges_Prince_George_s 5/25/2020       124     607      670     497      677    12   147 6/17/2020 
AAA2     1 US_Maryland_Prince_Georges_Prince_George_s Deaths    cc1=  .999237 cc2=  .846739 lx=  6.49853 if=  82 il= 124 5/25/2020  n=  42 now=     607 end=        664       497       677 U=    20.05 T=   99.2 p1=   9.4 p2=    91.4 ed=   146 6/16/2020   x1=  82. x2= 124. y1=   .86 y2= -1.24     
GP: Deaths    US_Maryland_Prince_Georges_Prince_George_s 5/25/2020       124     607      664     497      677    12   146 6/16/2020 
AAA2     1 US_Maryland_Prince_Georges_Prince_George_s Deaths    cc1=  .999315 cc2=  .845011 lx=  6.48853 if=  83 il= 124 5/25/2020  n=  41 now=     607 end=        657       497       677 U=    19.84 T=   98.7 p1=   8.2 p2=    92.4 ed=   145 6/15/2020   x1=  83. x2= 124. y1=   .79 y2= -1.27     
GP: Deaths    US_Maryland_Prince_Georges_Prince_George_s 5/25/2020       124     607      657     497      677    12   145 6/15/2020 
AAA2     1 US_Maryland_Prince_Georges_Prince_George_s Deaths    cc1=  .999486 cc2=  .843313 lx=  6.47853 if=  84 il= 124 5/25/2020  n=  40 now=     607 end=        651       497       677 U=    19.06 T=   99.0 p1=   7.2 p2=    93.2 ed=   144 6/14/2020   x1=  84. x2= 124. y1=   .79 y2= -1.31     
GP: Deaths    US_Maryland_Prince_Georges_Prince_George_s 5/25/2020       124     607      651     497      677    12   144 6/14/2020 
AAA2     1 US_Maryland_Prince_Georges_Prince_George_s Deaths    cc1=  .999503 cc2=  .841389 lx=  6.46853 if=  85 il= 124 5/25/2020  n=  39 now=     607 end=        644       497       677 U=    18.29 T=   99.4 p1=   6.1 p2=    94.3 ed=   142 6/12/2020   x1=  85. x2= 124. y1=   .78 y2= -1.35     
GP: Deaths    US_Maryland_Prince_Georges_Prince_George_s 5/25/2020       124     607      644     497      677    12   142 6/12/2020 
AAA2     1 US_Maryland_Prince_Georges_Prince_George_s Deaths    cc1=  .999466 cc2=  .839338 lx=  6.46853 if=  86 il= 124 5/25/2020  n=  38 now=     607 end=        644       497       677 U=    18.09 T=   99.6 p1=   6.1 p2=    94.3 ed=   142 6/12/2020   x1=  86. x2= 124. y1=   .75 y2= -1.35     
GP: Deaths    US_Maryland_Prince_Georges_Prince_George_s 5/25/2020       124     607      644     497      677    12   142 6/12/2020 
AAA2     1 US_Maryland_Prince_Georges_Prince_George_s Deaths    cc1=  .999437 cc2=  .835038 lx=  6.47853 if=  88 il= 124 5/25/2020  n=  36 now=     607 end=        651       497       677 U=    18.84 T=   99.3 p1=   7.2 p2=    93.2 ed=   143 6/13/2020   x1=  88. x2= 124. y1=   .60 y2= -1.31     
GP: Deaths    US_Maryland_Prince_Georges_Prince_George_s 5/25/2020       124     607      651     497      677    12   143 6/13/2020 
AAA2     1 US_Maryland_Prince_Georges_Prince_George_s Deaths    cc1=  .999395 cc2=  .832729 lx=  6.47853 if=  89 il= 124 5/25/2020  n=  35 now=     607 end=        651       497       677 U=    18.67 T=   99.6 p1=   7.2 p2=    93.2 ed=   143 6/13/2020   x1=  89. x2= 124. y1=   .57 y2= -1.31     
GP: Deaths    US_Maryland_Prince_Georges_Prince_George_s 5/25/2020       124     607      651     497      677    12   143 6/13/2020 
AAA2     1 US_Maryland_Prince_Georges_Prince_George_s Deaths    cc1=  .999343 cc2=  .830313 lx=  6.47853 if=  90 il= 124 5/25/2020  n=  34 now=     607 end=        651       497       677 U=    18.43 T=   99.9 p1=   7.2 p2=    93.2 ed=   143 6/13/2020   x1=  90. x2= 124. y1=   .54 y2= -1.31     
GP: Deaths    US_Maryland_Prince_Georges_Prince_George_s 5/25/2020       124     607      651     497      677    12   143 6/13/2020 
AAA2     1 US_Maryland_Prince_Georges_Prince_George_s Deaths    cc1=  .999335 cc2=  .827836 lx=  6.48853 if=  91 il= 124 5/25/2020  n=  33 now=     607 end=        657       497       677 U=    18.89 T=   99.9 p1=   8.2 p2=    92.4 ed=   144 6/14/2020   x1=  91. x2= 124. y1=   .47 y2= -1.27     
GP: Deaths    US_Maryland_Prince_Georges_Prince_George_s 5/25/2020       124     607      657     497      677    12   144 6/14/2020 
AAA2     1 US_Maryland_Prince_Georges_Prince_George_s Deaths    cc1=  .999303 cc2=  .825225 lx=  6.48853 if=  92 il= 124 5/25/2020  n=  32 now=     607 end=        657       497       677 U=    19.23 T=   99.5 p1=   8.2 p2=    92.4 ed=   144 6/14/2020   x1=  92. x2= 124. y1=   .39 y2= -1.27     
GP: Deaths    US_Maryland_Prince_Georges_Prince_George_s 5/25/2020       124     607      657     497      677    12   144 6/14/2020 
AAA2     1 US_Maryland_Prince_Georges_Prince_George_s Deaths    cc1=  .999239 cc2=  .822463 lx=  6.48853 if=  93 il= 124 5/25/2020  n=  31 now=     607 end=        657       497       677 U=    19.04 T=   99.8 p1=   8.2 p2=    92.4 ed=   144 6/14/2020   x1=  93. x2= 124. y1=   .35 y2= -1.27     
GP: Deaths    US_Maryland_Prince_Georges_Prince_George_s 5/25/2020       124     607      657     497      677    12   144 6/14/2020 
AAA2     1 US_Maryland_Prince_Georges_Prince_George_s Deaths    cc1=  .999169 cc2=  .819564 lx=  6.48853 if=  94 il= 124 5/25/2020  n=  30 now=     607 end=        657       497       677 U=    19.20 T=   99.6 p1=   8.2 p2=    92.4 ed=   144 6/14/2020   x1=  94. x2= 124. y1=   .29 y2= -1.27     
GP: Deaths    US_Maryland_Prince_Georges_Prince_George_s 5/25/2020       124     607      657     497      677    12   144 6/14/2020 
AAA2     1 US_Maryland_Prince_Georges_Prince_George_s Deaths    cc1=  .999085 cc2=  .816511 lx=  6.48853 if=  95 il= 124 5/25/2020  n=  29 now=     607 end=        657       497       677 U=    18.61 T=  100.3 p1=   8.2 p2=    92.4 ed=   144 6/14/2020   x1=  95. x2= 124. y1=   .28 y2= -1.27     
GP: Deaths    US_Maryland_Prince_Georges_Prince_George_s 5/25/2020       124     607      657     497      677    12   144 6/14/2020 
AAA1     1 US_Maryland_Prince_Georges_Prince_George_s Deaths    cc1=  .999223 cc2=  .813527 lx=  6.51853 if=  96 il= 124 5/25/2020  n=  28 now=     607 end=        677       497       677 U=    20.31 T=  100.2 p1=  11.5 p2=    89.7 ed=   148 6/18/2020   x1=  96. x2= 124. y1=   .21 y2= -1.17 BEST
AAA2     1 US_Maryland_Prince_Georges_Prince_George_s Deaths    cc1=  .999224 cc2=  .813527 lx=  6.51453 if=  96 il= 124 5/25/2020  n=  28 now=     607 end=        677       497       677 U=    20.31 T=  100.2 p1=  11.5 p2=    89.7 ed=   148 6/18/2020   x1=  96. x2= 124. y1=   .21 y2= -1.17 BEST
GP: Deaths    US_Maryland_Prince_Georges_Prince_George_s 5/25/2020       124     607      677     497      677    12   148 6/18/2020 
AAA1     1 US_Maryland_Prince_Georges_Prince_George_s Deaths    cc1=  .999143 cc2=  .810161 lx=  6.51853 if=  97 il= 124 5/25/2020  n=  27 now=     607 end=        677       497       677 U=    20.06 T=  100.5 p1=  11.5 p2=    89.7 ed=   147 6/17/2020   x1=  97. x2= 124. y1=   .17 y2= -1.17 BEST
AAA2     1 US_Maryland_Prince_Georges_Prince_George_s Deaths    cc1=  .999143 cc2=  .810161 lx=  6.51753 if=  97 il= 124 5/25/2020  n=  27 now=     607 end=        677       497       677 U=    20.06 T=  100.5 p1=  11.5 p2=    89.7 ed=   147 6/17/2020   x1=  97. x2= 124. y1=   .17 y2= -1.17 BEST
GP: Deaths    US_Maryland_Prince_Georges_Prince_George_s 5/25/2020       124     607      677     497      677    12   147 6/17/2020 
AAA2     1 US_Maryland_Prince_Georges_Prince_George_s Deaths    cc1=  .999147 cc2=  .806697 lx=  6.53853 if=  98 il= 124 5/25/2020  n=  26 now=     607 end=        691       497       677 U=    21.17 T=  100.5 p1=  13.8 p2=    87.8 ed=   150 6/20/2020   x1=  98. x2= 124. y1=   .12 y2= -1.11     
GP: Deaths    US_Maryland_Prince_Georges_Prince_George_s 5/25/2020       124     607      691     497      677    12   150 6/20/2020 
AAA2     1 US_Maryland_Prince_Georges_Prince_George_s Deaths    cc1=  .999057 cc2=  .802940 lx=  6.53853 if=  99 il= 124 5/25/2020  n=  25 now=     607 end=        691       497       677 U=    21.46 T=  100.2 p1=  13.8 p2=    87.8 ed=   150 6/20/2020   x1=  99. x2= 124. y1=   .06 y2= -1.11     
GP: Deaths    US_Maryland_Prince_Georges_Prince_George_s 5/25/2020       124     607      691     497      677    12   150 6/20/2020 
AAA2     1 US_Maryland_Prince_Georges_Prince_George_s Deaths    cc1=  .998947 cc2=  .798947 lx=  6.53853 if= 100 il= 124 5/25/2020  n=  24 now=     607 end=        691       497       677 U=    20.81 T=  100.9 p1=  13.8 p2=    87.8 ed=   150 6/20/2020   x1= 100. x2= 124. y1=   .04 y2= -1.11     
GP: Deaths    US_Maryland_Prince_Georges_Prince_George_s 5/25/2020       124     607      691     497      677    12   150 6/20/2020 
AAA2     1 US_Maryland_Prince_Georges_Prince_George_s Deaths    cc1=  .999033 cc2=  .794909 lx=  6.57853 if= 101 il= 124 5/25/2020  n=  23 now=     607 end=        719       497       677 U=    23.51 T=  100.6 p1=  18.5 p2=    84.4 ed=   156 6/26/2020   x1= 101. x2= 124. y1=  -.02 y2=  -.99     
GP: Deaths    US_Maryland_Prince_Georges_Prince_George_s 5/25/2020       124     607      719     497      677    12   156 6/26/2020 
AAA2     1 US_Maryland_Prince_Georges_Prince_George_s Deaths    cc1=  .998994 cc2=  .790480 lx=  6.55853 if= 102 il= 124 5/25/2020  n=  22 now=     607 end=        705       497       677 U=    22.40 T=  100.5 p1=  16.1 p2=    86.1 ed=   153 6/23/2020   x1= 102. x2= 124. y1=  -.07 y2= -1.05     
GP: Deaths    US_Maryland_Prince_Georges_Prince_George_s 5/25/2020       124     607      705     497      677    12   153 6/23/2020 
AAA2     1 US_Maryland_Prince_Georges_Prince_George_s Deaths    cc1=  .998877 cc2=  .785676 lx=  6.54853 if= 103 il= 124 5/25/2020  n=  21 now=     607 end=        698       497       677 U=    21.58 T=  100.7 p1=  15.0 p2=    87.0 ed=   151 6/21/2020   x1= 103. x2= 124. y1=  -.11 y2= -1.08     
GP: Deaths    US_Maryland_Prince_Georges_Prince_George_s 5/25/2020       124     607      698     497      677    12   151 6/21/2020 
AAA2     1 US_Maryland_Prince_Georges_Prince_George_s Deaths    cc1=  .998732 cc2=  .780514 lx=  6.55853 if= 104 il= 124 5/25/2020  n=  20 now=     607 end=        705       497       677 U=    21.92 T=  101.0 p1=  16.1 p2=    86.1 ed=   152 6/22/2020   x1= 104. x2= 124. y1=  -.14 y2= -1.05     
GP: Deaths    US_Maryland_Prince_Georges_Prince_George_s 5/25/2020       124     607      705     497      677    12   152 6/22/2020 
AAA2     1 US_Maryland_Prince_Georges_Prince_George_s Deaths    cc1=  .998635 cc2=  .775028 lx=  6.58853 if= 105 il= 124 5/25/2020  n=  19 now=     607 end=        726       497       677 U=    23.64 T=  101.1 p1=  19.6 p2=    83.6 ed=   156 6/26/2020   x1= 105. x2= 124. y1=  -.16 y2=  -.97     
GP: Deaths    US_Maryland_Prince_Georges_Prince_George_s 5/25/2020       124     607      726     497      677    12   156 6/26/2020 
AAA2     1 US_Maryland_Prince_Georges_Prince_George_s Deaths    cc1=  .998141 cc2=  .762439 lx=  6.58853 if= 107 il= 124 5/25/2020  n=  17 now=     607 end=        726       497       677 U=    24.40 T=  100.4 p1=  19.6 p2=    83.6 ed=   157 6/27/2020   x1= 107. x2= 124. y1=  -.27 y2=  -.97     
GP: Deaths    US_Maryland_Prince_Georges_Prince_George_s 5/25/2020       124     607      726     497      677    12   157 6/27/2020 
AAA2     1 US_Maryland_Prince_Georges_Prince_George_s Deaths    cc1=  .998206 cc2=  .755671 lx=  6.52853 if= 108 il= 124 5/25/2020  n=  16 now=     607 end=        684       497       677 U=    21.50 T=   99.5 p1=  12.7 p2=    88.7 ed=   150 6/20/2020   x1= 108. x2= 124. y1=  -.40 y2= -1.14     
