TEST last_day=  735 method= last 
MH:     0 Country_Region                                            142 Case_Typ         nCases nDeaths 1/23/20 1/24/20 1/25/20  6/7/20  6/8/20  6/9/20
ML aaa nday1  139 6/9/2020       25215.00000       10.13519
TAB:  Ireland Confirmed Date   Day     Real      MAX  Predict    Count      Min      Max      Med
AAA2     1 Ireland Deaths    cc1=  .999322 cc2=  .884579 lx=  7.44608 if=  56 il= 131 6/1/2020   n=  75 now=    1691 end=       1707      1650      1710 U=    14.22 T=   83.1 p1=    .9 p2=    99.1 ed=   116 5/17/2020   x1=  56. x2= 131. y1=  1.91 y2= -3.37 BEST
GP: Deaths    Ireland 6/1/2020        131    1691     1707    1650     1710    33   116 5/17/2020 
AAA1     1 Ireland Deaths    cc1=  .999344 cc2=  .883874 lx=  7.44308 if=  57 il= 131 6/1/2020   n=  74 now=    1691 end=       1707      1650      1710 U=    14.20 T=   83.2 p1=    .9 p2=    99.1 ed=   116 5/17/2020   x1=  57. x2= 131. y1=  1.85 y2= -3.37 BEST
AAA2     1 Ireland Deaths    cc1=  .999367 cc2=  .883874 lx=  7.44608 if=  57 il= 131 6/1/2020   n=  74 now=    1691 end=       1707      1650      1710 U=    14.20 T=   83.2 p1=    .9 p2=    99.1 ed=   116 5/17/2020   x1=  57. x2= 131. y1=  1.85 y2= -3.37 BEST
GP: Deaths    Ireland 6/1/2020        131    1691     1707    1650     1710    33   116 5/17/2020 
AAA1     1 Ireland Deaths    cc1=  .999404 cc2=  .883156 lx=  7.44308 if=  58 il= 131 6/1/2020   n=  73 now=    1691 end=       1707      1650      1710 U=    14.00 T=   83.9 p1=    .9 p2=    99.1 ed=   116 5/17/2020   x1=  58. x2= 131. y1=  1.85 y2= -3.37 BEST
AAA2     1 Ireland Deaths    cc1=  .999418 cc2=  .883156 lx=  7.44508 if=  58 il= 131 6/1/2020   n=  73 now=    1691 end=       1707      1650      1710 U=    14.00 T=   83.9 p1=    .9 p2=    99.1 ed=   116 5/17/2020   x1=  58. x2= 131. y1=  1.85 y2= -3.37 BEST
GP: Deaths    Ireland 6/1/2020        131    1691     1707    1650     1710    33   116 5/17/2020 
AAA1     1 Ireland Deaths    cc1=  .999415 cc2=  .882373 lx=  7.44308 if=  59 il= 131 6/1/2020   n=  72 now=    1691 end=       1707      1650      1710 U=    13.81 T=   84.5 p1=    .9 p2=    99.1 ed=   117 5/18/2020   x1=  59. x2= 131. y1=  1.85 y2= -3.37 BEST
AAA2     1 Ireland Deaths    cc1=  .999423 cc2=  .882373 lx=  7.44508 if=  59 il= 131 6/1/2020   n=  72 now=    1691 end=       1707      1650      1710 U=    13.81 T=   84.5 p1=    .9 p2=    99.1 ed=   117 5/18/2020   x1=  59. x2= 131. y1=  1.85 y2= -3.37 BEST
GP: Deaths    Ireland 6/1/2020        131    1691     1707    1650     1710    33   117 5/18/2020 
AAA1     1 Ireland Deaths    cc1=  .999395 cc2=  .881544 lx=  7.44308 if=  60 il= 131 6/1/2020   n=  71 now=    1691 end=       1707      1650      1710 U=    13.74 T=   84.8 p1=    .9 p2=    99.1 ed=   117 5/18/2020   x1=  60. x2= 131. y1=  1.80 y2= -3.37 BEST
AAA2     1 Ireland Deaths    cc1=  .999402 cc2=  .881544 lx=  7.44408 if=  60 il= 131 6/1/2020   n=  71 now=    1691 end=       1707      1650      1710 U=    13.74 T=   84.8 p1=    .9 p2=    99.1 ed=   117 5/18/2020   x1=  60. x2= 131. y1=  1.80 y2= -3.37 BEST
GP: Deaths    Ireland 6/1/2020        131    1691     1707    1650     1710    33   117 5/18/2020 
AAA1     1 Ireland Deaths    cc1=  .999370 cc2=  .880692 lx=  7.44308 if=  61 il= 131 6/1/2020   n=  70 now=    1691 end=       1707      1650      1710 U=    13.81 T=   84.5 p1=    .9 p2=    99.1 ed=   117 5/18/2020   x1=  61. x2= 131. y1=  1.70 y2= -3.37 BEST
AAA2     1 Ireland Deaths    cc1=  .999377 cc2=  .880692 lx=  7.44408 if=  61 il= 131 6/1/2020   n=  70 now=    1691 end=       1707      1650      1710 U=    13.81 T=   84.5 p1=    .9 p2=    99.1 ed=   117 5/18/2020   x1=  61. x2= 131. y1=  1.70 y2= -3.37 BEST
GP: Deaths    Ireland 6/1/2020        131    1691     1707    1650     1710    33   117 5/18/2020 
AAA1     1 Ireland Deaths    cc1=  .999348 cc2=  .879825 lx=  7.44308 if=  62 il= 131 6/1/2020   n=  69 now=    1691 end=       1707      1650      1710 U=    13.68 T=   85.0 p1=    .9 p2=    99.1 ed=   117 5/18/2020   x1=  62. x2= 131. y1=  1.68 y2= -3.37 BEST
AAA2     1 Ireland Deaths    cc1=  .999354 cc2=  .879825 lx=  7.44408 if=  62 il= 131 6/1/2020   n=  69 now=    1691 end=       1707      1650      1710 U=    13.68 T=   85.0 p1=    .9 p2=    99.1 ed=   117 5/18/2020   x1=  62. x2= 131. y1=  1.68 y2= -3.37 BEST
GP: Deaths    Ireland 6/1/2020        131    1691     1707    1650     1710    33   117 5/18/2020 
AAA1     1 Ireland Deaths    cc1=  .999319 cc2=  .878934 lx=  7.44308 if=  63 il= 131 6/1/2020   n=  68 now=    1691 end=       1707      1650      1710 U=    13.59 T=   85.3 p1=    .9 p2=    99.1 ed=   117 5/18/2020   x1=  63. x2= 131. y1=  1.64 y2= -3.37 BEST
AAA2     1 Ireland Deaths    cc1=  .999326 cc2=  .878934 lx=  7.44408 if=  63 il= 131 6/1/2020   n=  68 now=    1691 end=       1707      1650      1710 U=    13.59 T=   85.3 p1=    .9 p2=    99.1 ed=   117 5/18/2020   x1=  63. x2= 131. y1=  1.64 y2= -3.37 BEST
GP: Deaths    Ireland 6/1/2020        131    1691     1707    1650     1710    33   117 5/18/2020 
AAA1     1 Ireland Deaths    cc1=  .999295 cc2=  .878027 lx=  7.44308 if=  64 il= 131 6/1/2020   n=  67 now=    1691 end=       1707      1650      1710 U=    13.88 T=   84.3 p1=    .9 p2=    99.1 ed=   117 5/18/2020   x1=  64. x2= 131. y1=  1.46 y2= -3.37 BEST
AAA2     1 Ireland Deaths    cc1=  .999304 cc2=  .878027 lx=  7.44508 if=  64 il= 131 6/1/2020   n=  67 now=    1691 end=       1707      1650      1710 U=    13.88 T=   84.3 p1=    .9 p2=    99.1 ed=   117 5/18/2020   x1=  64. x2= 131. y1=  1.46 y2= -3.37 BEST
GP: Deaths    Ireland 6/1/2020        131    1691     1707    1650     1710    33   117 5/18/2020 
AAA1     1 Ireland Deaths    cc1=  .999246 cc2=  .876154 lx=  7.44308 if=  66 il= 131 6/1/2020   n=  65 now=    1691 end=       1707      1650      1710 U=    13.92 T=   84.1 p1=    .9 p2=    99.1 ed=   117 5/18/2020   x1=  66. x2= 131. y1=  1.30 y2= -3.37 BEST
AAA2     1 Ireland Deaths    cc1=  .999252 cc2=  .876154 lx=  7.44408 if=  66 il= 131 6/1/2020   n=  65 now=    1691 end=       1707      1650      1710 U=    13.92 T=   84.1 p1=    .9 p2=    99.1 ed=   117 5/18/2020   x1=  66. x2= 131. y1=  1.30 y2= -3.37 BEST
GP: Deaths    Ireland 6/1/2020        131    1691     1707    1650     1710    33   117 5/18/2020 
AAA1     1 Ireland Deaths    cc1=  .999235 cc2=  .875200 lx=  7.44308 if=  67 il= 131 6/1/2020   n=  64 now=    1691 end=       1707      1650      1710 U=    13.91 T=   84.2 p1=    .9 p2=    99.1 ed=   117 5/18/2020   x1=  67. x2= 131. y1=  1.23 y2= -3.37 BEST
AAA2     1 Ireland Deaths    cc1=  .999238 cc2=  .875200 lx=  7.44408 if=  67 il= 131 6/1/2020   n=  64 now=    1691 end=       1707      1650      1710 U=    13.91 T=   84.2 p1=    .9 p2=    99.1 ed=   117 5/18/2020   x1=  67. x2= 131. y1=  1.23 y2= -3.37 BEST
GP: Deaths    Ireland 6/1/2020        131    1691     1707    1650     1710    33   117 5/18/2020 
AAA1     1 Ireland Deaths    cc1=  .999224 cc2=  .874224 lx=  7.44308 if=  68 il= 131 6/1/2020   n=  63 now=    1691 end=       1707      1650      1710 U=    13.85 T=   84.4 p1=    .9 p2=    99.1 ed=   117 5/18/2020   x1=  68. x2= 131. y1=  1.18 y2= -3.37 BEST
AAA2     1 Ireland Deaths    cc1=  .999224 cc2=  .874224 lx=  7.44408 if=  68 il= 131 6/1/2020   n=  63 now=    1691 end=       1707      1650      1710 U=    13.85 T=   84.4 p1=    .9 p2=    99.1 ed=   117 5/18/2020   x1=  68. x2= 131. y1=  1.18 y2= -3.37 BEST
GP: Deaths    Ireland 6/1/2020        131    1691     1707    1650     1710    33   117 5/18/2020 
AAA1     1 Ireland Deaths    cc1=  .999202 cc2=  .873213 lx=  7.44308 if=  69 il= 131 6/1/2020   n=  62 now=    1691 end=       1707      1650      1710 U=    13.90 T=   84.2 p1=    .9 p2=    99.1 ed=   117 5/18/2020   x1=  69. x2= 131. y1=  1.09 y2= -3.37 BEST
AAA2     1 Ireland Deaths    cc1=  .999202 cc2=  .873213 lx=  7.44308 if=  69 il= 131 6/1/2020   n=  62 now=    1691 end=       1707      1650      1710 U=    13.90 T=   84.2 p1=    .9 p2=    99.1 ed=   117 5/18/2020   x1=  69. x2= 131. y1=  1.09 y2= -3.37 BEST
GP: Deaths    Ireland 6/1/2020        131    1691     1707    1650     1710    33   117 5/18/2020 
AAA1     1 Ireland Deaths    cc1=  .999190 cc2=  .872190 lx=  7.44308 if=  70 il= 131 6/1/2020   n=  61 now=    1691 end=       1707      1650      1710 U=    13.87 T=   84.3 p1=    .9 p2=    99.1 ed=   117 5/18/2020   x1=  70. x2= 131. y1=  1.03 y2= -3.37 BEST
AAA2     1 Ireland Deaths    cc1=  .999190 cc2=  .872190 lx=  7.44308 if=  70 il= 131 6/1/2020   n=  61 now=    1691 end=       1707      1650      1710 U=    13.87 T=   84.3 p1=    .9 p2=    99.1 ed=   117 5/18/2020   x1=  70. x2= 131. y1=  1.03 y2= -3.37 BEST
GP: Deaths    Ireland 6/1/2020        131    1691     1707    1650     1710    33   117 5/18/2020 
AAA1     1 Ireland Deaths    cc1=  .999173 cc2=  .871136 lx=  7.44308 if=  71 il= 131 6/1/2020   n=  60 now=    1691 end=       1707      1650      1710 U=    13.81 T=   84.5 p1=    .9 p2=    99.1 ed=   117 5/18/2020   x1=  71. x2= 131. y1=   .98 y2= -3.37 BEST
AAA2     1 Ireland Deaths    cc1=  .999173 cc2=  .871136 lx=  7.44308 if=  71 il= 131 6/1/2020   n=  60 now=    1691 end=       1707      1650      1710 U=    13.81 T=   84.5 p1=    .9 p2=    99.1 ed=   117 5/18/2020   x1=  71. x2= 131. y1=   .98 y2= -3.37 BEST
GP: Deaths    Ireland 6/1/2020        131    1691     1707    1650     1710    33   117 5/18/2020 
AAA1     1 Ireland Deaths    cc1=  .999145 cc2=  .870046 lx=  7.44308 if=  72 il= 131 6/1/2020   n=  59 now=    1691 end=       1707      1650      1710 U=    13.82 T=   84.5 p1=    .9 p2=    99.1 ed=   117 5/18/2020   x1=  72. x2= 131. y1=   .90 y2= -3.37 BEST
AAA2     1 Ireland Deaths    cc1=  .999148 cc2=  .870046 lx=  7.44208 if=  72 il= 131 6/1/2020   n=  59 now=    1691 end=       1707      1650      1710 U=    13.82 T=   84.5 p1=    .9 p2=    99.1 ed=   117 5/18/2020   x1=  72. x2= 131. y1=   .90 y2= -3.37 BEST
GP: Deaths    Ireland 6/1/2020        131    1691     1707    1650     1710    33   117 5/18/2020 
AAA1     1 Ireland Deaths    cc1=  .999119 cc2=  .868930 lx=  7.44308 if=  73 il= 131 6/1/2020   n=  58 now=    1691 end=       1707      1650      1710 U=    13.77 T=   84.7 p1=    .9 p2=    99.1 ed=   117 5/18/2020   x1=  73. x2= 131. y1=   .85 y2= -3.37 BEST
AAA2     1 Ireland Deaths    cc1=  .999126 cc2=  .868930 lx=  7.44208 if=  73 il= 131 6/1/2020   n=  58 now=    1691 end=       1707      1650      1710 U=    13.77 T=   84.7 p1=    .9 p2=    99.1 ed=   117 5/18/2020   x1=  73. x2= 131. y1=   .85 y2= -3.37 BEST
GP: Deaths    Ireland 6/1/2020        131    1691     1707    1650     1710    33   117 5/18/2020 
AAA1     1 Ireland Deaths    cc1=  .999084 cc2=  .867777 lx=  7.44308 if=  74 il= 131 6/1/2020   n=  57 now=    1691 end=       1707      1650      1710 U=    13.74 T=   84.7 p1=    .9 p2=    99.1 ed=   117 5/18/2020   x1=  74. x2= 131. y1=   .78 y2= -3.37 BEST
AAA2     1 Ireland Deaths    cc1=  .999093 cc2=  .867777 lx=  7.44208 if=  74 il= 131 6/1/2020   n=  57 now=    1691 end=       1707      1650      1710 U=    13.74 T=   84.7 p1=    .9 p2=    99.1 ed=   117 5/18/2020   x1=  74. x2= 131. y1=   .78 y2= -3.37 BEST
GP: Deaths    Ireland 6/1/2020        131    1691     1707    1650     1710    33   117 5/18/2020 
AAA1     1 Ireland Deaths    cc1=  .999043 cc2=  .866589 lx=  7.44308 if=  75 il= 131 6/1/2020   n=  56 now=    1691 end=       1707      1650      1710 U=    13.65 T=   85.1 p1=    .9 p2=    99.1 ed=   117 5/18/2020   x1=  75. x2= 131. y1=   .74 y2= -3.37 BEST
AAA2     1 Ireland Deaths    cc1=  .999056 cc2=  .866589 lx=  7.44108 if=  75 il= 131 6/1/2020   n=  56 now=    1691 end=       1707      1650      1710 U=    13.65 T=   85.1 p1=    .9 p2=    99.1 ed=   117 5/18/2020   x1=  75. x2= 131. y1=   .74 y2= -3.37 BEST
GP: Deaths    Ireland 6/1/2020        131    1691     1707    1650     1710    33   117 5/18/2020 
AAA1     1 Ireland Deaths    cc1=  .998991 cc2=  .865360 lx=  7.44308 if=  76 il= 131 6/1/2020   n=  55 now=    1691 end=       1707      1650      1710 U=    13.72 T=   84.8 p1=    .9 p2=    99.1 ed=   117 5/18/2020   x1=  76. x2= 131. y1=   .64 y2= -3.37 BEST
AAA2     1 Ireland Deaths    cc1=  .999006 cc2=  .865360 lx=  7.44108 if=  76 il= 131 6/1/2020   n=  55 now=    1691 end=       1707      1650      1710 U=    13.72 T=   84.8 p1=    .9 p2=    99.1 ed=   117 5/18/2020   x1=  76. x2= 131. y1=   .64 y2= -3.37 BEST
GP: Deaths    Ireland 6/1/2020        131    1691     1707    1650     1710    33   117 5/18/2020 
AAA1     1 Ireland Deaths    cc1=  .998940 cc2=  .864100 lx=  7.44308 if=  77 il= 131 6/1/2020   n=  54 now=    1691 end=       1707      1650      1710 U=    13.68 T=   85.0 p1=    .9 p2=    99.1 ed=   117 5/18/2020   x1=  77. x2= 131. y1=   .58 y2= -3.37 BEST
AAA2     1 Ireland Deaths    cc1=  .998962 cc2=  .864100 lx=  7.44108 if=  77 il= 131 6/1/2020   n=  54 now=    1691 end=       1707      1650      1710 U=    13.68 T=   85.0 p1=    .9 p2=    99.1 ed=   117 5/18/2020   x1=  77. x2= 131. y1=   .58 y2= -3.37 BEST
GP: Deaths    Ireland 6/1/2020        131    1691     1707    1650     1710    33   117 5/18/2020 
AAA1     1 Ireland Deaths    cc1=  .998882 cc2=  .862799 lx=  7.44308 if=  78 il= 131 6/1/2020   n=  53 now=    1691 end=       1707      1650      1710 U=    13.65 T=   85.1 p1=    .9 p2=    99.1 ed=   117 5/18/2020   x1=  78. x2= 131. y1=   .52 y2= -3.37 BEST
AAA2     1 Ireland Deaths    cc1=  .998908 cc2=  .862799 lx=  7.44108 if=  78 il= 131 6/1/2020   n=  53 now=    1691 end=       1707      1650      1710 U=    13.65 T=   85.1 p1=    .9 p2=    99.1 ed=   117 5/18/2020   x1=  78. x2= 131. y1=   .52 y2= -3.37 BEST
GP: Deaths    Ireland 6/1/2020        131    1691     1707    1650     1710    33   117 5/18/2020 
AAA1     1 Ireland Deaths    cc1=  .998818 cc2=  .861457 lx=  7.44308 if=  79 il= 131 6/1/2020   n=  52 now=    1691 end=       1707      1650      1710 U=    13.58 T=   85.3 p1=    .9 p2=    99.1 ed=   117 5/18/2020   x1=  79. x2= 131. y1=   .46 y2= -3.37 BEST
AAA2     1 Ireland Deaths    cc1=  .998847 cc2=  .861457 lx=  7.44108 if=  79 il= 131 6/1/2020   n=  52 now=    1691 end=       1707      1650      1710 U=    13.58 T=   85.3 p1=    .9 p2=    99.1 ed=   117 5/18/2020   x1=  79. x2= 131. y1=   .46 y2= -3.37 BEST
GP: Deaths    Ireland 6/1/2020        131    1691     1707    1650     1710    33   117 5/18/2020 
AAA1     1 Ireland Deaths    cc1=  .998750 cc2=  .860075 lx=  7.44308 if=  80 il= 131 6/1/2020   n=  51 now=    1691 end=       1707      1650      1710 U=    13.57 T=   85.3 p1=    .9 p2=    99.1 ed=   117 5/18/2020   x1=  80. x2= 131. y1=   .39 y2= -3.37 BEST
AAA2     1 Ireland Deaths    cc1=  .998779 cc2=  .860075 lx=  7.44108 if=  80 il= 131 6/1/2020   n=  51 now=    1691 end=       1707      1650      1710 U=    13.57 T=   85.3 p1=    .9 p2=    99.1 ed=   117 5/18/2020   x1=  80. x2= 131. y1=   .39 y2= -3.37 BEST
GP: Deaths    Ireland 6/1/2020        131    1691     1707    1650     1710    33   117 5/18/2020 
AAA1     1 Ireland Deaths    cc1=  .998678 cc2=  .858650 lx=  7.44308 if=  81 il= 131 6/1/2020   n=  50 now=    1691 end=       1707      1650      1710 U=    13.41 T=   85.9 p1=    .9 p2=    99.1 ed=   117 5/18/2020   x1=  81. x2= 131. y1=   .36 y2= -3.37 BEST
AAA2     1 Ireland Deaths    cc1=  .998707 cc2=  .858650 lx=  7.44108 if=  81 il= 131 6/1/2020   n=  50 now=    1691 end=       1707      1650      1710 U=    13.41 T=   85.9 p1=    .9 p2=    99.1 ed=   117 5/18/2020   x1=  81. x2= 131. y1=   .36 y2= -3.37 BEST
GP: Deaths    Ireland 6/1/2020        131    1691     1707    1650     1710    33   117 5/18/2020 
AAA1     1 Ireland Deaths    cc1=  .998638 cc2=  .857216 lx=  7.44308 if=  82 il= 131 6/1/2020   n=  49 now=    1691 end=       1707      1650      1710 U=    13.37 T=   86.0 p1=    .9 p2=    99.1 ed=   117 5/18/2020   x1=  82. x2= 131. y1=   .30 y2= -3.37 BEST
AAA2     1 Ireland Deaths    cc1=  .998656 cc2=  .857216 lx=  7.44108 if=  82 il= 131 6/1/2020   n=  49 now=    1691 end=       1707      1650      1710 U=    13.37 T=   86.0 p1=    .9 p2=    99.1 ed=   117 5/18/2020   x1=  82. x2= 131. y1=   .30 y2= -3.37 BEST
GP: Deaths    Ireland 6/1/2020        131    1691     1707    1650     1710    33   117 5/18/2020 
AAA1     1 Ireland Deaths    cc1=  .998619 cc2=  .855762 lx=  7.44308 if=  83 il= 131 6/1/2020   n=  48 now=    1691 end=       1707      1650      1710 U=    13.40 T=   85.9 p1=    .9 p2=    99.1 ed=   117 5/18/2020   x1=  83. x2= 131. y1=   .22 y2= -3.37 BEST
AAA2     1 Ireland Deaths    cc1=  .998627 cc2=  .855762 lx=  7.44208 if=  83 il= 131 6/1/2020   n=  48 now=    1691 end=       1707      1650      1710 U=    13.40 T=   85.9 p1=    .9 p2=    99.1 ed=   117 5/18/2020   x1=  83. x2= 131. y1=   .22 y2= -3.37 BEST
GP: Deaths    Ireland 6/1/2020        131    1691     1707    1650     1710    33   117 5/18/2020 
AAA1     1 Ireland Deaths    cc1=  .998601 cc2=  .854264 lx=  7.44308 if=  84 il= 131 6/1/2020   n=  47 now=    1691 end=       1707      1650      1710 U=    13.40 T=   85.9 p1=    .9 p2=    99.1 ed=   117 5/18/2020   x1=  84. x2= 131. y1=   .14 y2= -3.37 BEST
AAA2     1 Ireland Deaths    cc1=  .998601 cc2=  .854264 lx=  7.44308 if=  84 il= 131 6/1/2020   n=  47 now=    1691 end=       1707      1650      1710 U=    13.40 T=   85.9 p1=    .9 p2=    99.1 ed=   117 5/18/2020   x1=  84. x2= 131. y1=   .14 y2= -3.37 BEST
GP: Deaths    Ireland 6/1/2020        131    1691     1707    1650     1710    33   117 5/18/2020 
AAA1     1 Ireland Deaths    cc1=  .998599 cc2=  .852734 lx=  7.44308 if=  85 il= 131 6/1/2020   n=  46 now=    1691 end=       1707      1650      1710 U=    13.42 T=   85.8 p1=    .9 p2=    99.1 ed=   117 5/18/2020   x1=  85. x2= 131. y1=   .06 y2= -3.37 BEST
AAA2     1 Ireland Deaths    cc1=  .998599 cc2=  .852734 lx=  7.44308 if=  85 il= 131 6/1/2020   n=  46 now=    1691 end=       1707      1650      1710 U=    13.42 T=   85.8 p1=    .9 p2=    99.1 ed=   117 5/18/2020   x1=  85. x2= 131. y1=   .06 y2= -3.37 BEST
GP: Deaths    Ireland 6/1/2020        131    1691     1707    1650     1710    33   117 5/18/2020 
AAA1     1 Ireland Deaths    cc1=  .998602 cc2=  .851160 lx=  7.44308 if=  86 il= 131 6/1/2020   n=  45 now=    1691 end=       1707      1650      1710 U=    13.47 T=   85.7 p1=    .9 p2=    99.1 ed=   117 5/18/2020   x1=  86. x2= 131. y1=  -.02 y2= -3.37 BEST
AAA2     1 Ireland Deaths    cc1=  .998613 cc2=  .851160 lx=  7.44408 if=  86 il= 131 6/1/2020   n=  45 now=    1691 end=       1707      1650      1710 U=    13.47 T=   85.7 p1=    .9 p2=    99.1 ed=   117 5/18/2020   x1=  86. x2= 131. y1=  -.02 y2= -3.37 BEST
GP: Deaths    Ireland 6/1/2020        131    1691     1707    1650     1710    33   117 5/18/2020 
AAA1     1 Ireland Deaths    cc1=  .998601 cc2=  .849530 lx=  7.44308 if=  87 il= 131 6/1/2020   n=  44 now=    1691 end=       1707      1650      1710 U=    13.49 T=   85.6 p1=    .9 p2=    99.1 ed=   117 5/18/2020   x1=  87. x2= 131. y1=  -.10 y2= -3.37 BEST
AAA2     1 Ireland Deaths    cc1=  .998637 cc2=  .849530 lx=  7.44508 if=  87 il= 131 6/1/2020   n=  44 now=    1691 end=       1707      1650      1710 U=    13.49 T=   85.6 p1=    .9 p2=    99.1 ed=   117 5/18/2020   x1=  87. x2= 131. y1=  -.10 y2= -3.37 BEST
GP: Deaths    Ireland 6/1/2020        131    1691     1707    1650     1710    33   117 5/18/2020 
AAA1     1 Ireland Deaths    cc1=  .998614 cc2=  .847858 lx=  7.44308 if=  88 il= 131 6/1/2020   n=  43 now=    1691 end=       1707      1650      1710 U=    13.50 T=   85.6 p1=    .9 p2=    99.1 ed=   117 5/18/2020   x1=  88. x2= 131. y1=  -.18 y2= -3.37 BEST
AAA2     1 Ireland Deaths    cc1=  .998698 cc2=  .847858 lx=  7.44708 if=  88 il= 131 6/1/2020   n=  43 now=    1691 end=       1707      1650      1710 U=    13.50 T=   85.6 p1=    .9 p2=    99.1 ed=   117 5/18/2020   x1=  88. x2= 131. y1=  -.18 y2= -3.37 BEST
GP: Deaths    Ireland 6/1/2020        131    1691     1707    1650     1710    33   117 5/18/2020 
AAA2     1 Ireland Deaths    cc1=  .998724 cc2=  .846226 lx=  7.45308 if=  89 il= 131 6/1/2020   n=  42 now=    1691 end=       1725      1650      1710 U=    15.04 T=   84.2 p1=   2.0 p2=    98.0 ed=   119 5/20/2020   x1=  89. x2= 131. y1=  -.32 y2= -3.11     
GP: Deaths    Ireland 6/1/2020        131    1691     1725    1650     1710    33   119 5/20/2020 
AAA2     1 Ireland Deaths    cc1=  .998705 cc2=  .844402 lx=  7.45308 if=  90 il= 131 6/1/2020   n=  41 now=    1691 end=       1725      1650      1710 U=    15.16 T=   83.8 p1=   2.0 p2=    98.0 ed=   119 5/20/2020   x1=  90. x2= 131. y1=  -.41 y2= -3.11     
GP: Deaths    Ireland 6/1/2020        131    1691     1725    1650     1710    33   119 5/20/2020 
AAA2     1 Ireland Deaths    cc1=  .998653 cc2=  .842479 lx=  7.45308 if=  91 il= 131 6/1/2020   n=  40 now=    1691 end=       1725      1650      1710 U=    15.25 T=   83.6 p1=   2.0 p2=    98.0 ed=   119 5/20/2020   x1=  91. x2= 131. y1=  -.49 y2= -3.11     
