TEST last_day=  735 method= last 
MH:     0 Country_Region                                            142 Case_Typ         nCases nDeaths 1/23/20 1/24/20 1/25/20  6/7/20  6/8/20  6/9/20
ML aaa nday1  139 6/9/2020        3058.00000        8.02552
TAB:  Greece Confirmed Date   Day     Real      MAX  Predict    Count      Min      Max      Med
AAA2     1 Greece Confirmed cc1=  .969196 cc2=  .652968 lx=  5.04352 if=  39 il=  48 3/10/2020  n=   9 now=    3058 end=        155        89       169 U=     5.24 T=   44.9 p1= -94.9 p2=  1972.9 ed=    57 3/19/2020   x1=  39. x2=  48. y1=  1.13 y2=  -.59 BEST
GP: Confirmed Greece 3/10/2020        48    3058      155      89      169     4    57 3/19/2020 
AAA1     1 Greece Confirmed cc1=  .978965 cc2=  .645632 lx=  4.86552 if=  40 il=  48 3/10/2020  n=   8 now=    3058 end=        129        89       169 U=     3.91 T=   44.2 p1= -95.8 p2=  2370.5 ed=    53 3/15/2020   x1=  40. x2=  48. y1=  1.07 y2=  -.98 BEST
AAA2     1 Greece Confirmed cc1=  .978966 cc2=  .645632 lx=  4.86052 if=  40 il=  48 3/10/2020  n=   8 now=    3058 end=        129        89       169 U=     3.91 T=   44.2 p1= -95.8 p2=  2370.5 ed=    53 3/15/2020   x1=  40. x2=  48. y1=  1.07 y2=  -.98 BEST
GP: Confirmed Greece 3/10/2020        48    3058      129      89      169     4    53 3/15/2020 
AAA1     1 Greece Confirmed cc1=  .982811 cc2=  .629258 lx=  4.74552 if=  41 il=  48 3/10/2020  n=   7 now=    3058 end=        115        89       169 U=     2.93 T=   44.0 p1= -96.2 p2=  2659.1 ed=    50 3/12/2020   x1=  41. x2=  48. y1=  1.03 y2= -1.36 BEST
AAA2     1 Greece Confirmed cc1=  .982813 cc2=  .629258 lx=  4.74952 if=  41 il=  48 3/10/2020  n=   7 now=    3058 end=        115        89       169 U=     2.93 T=   44.0 p1= -96.2 p2=  2659.1 ed=    50 3/12/2020   x1=  41. x2=  48. y1=  1.03 y2= -1.36 BEST
GP: Confirmed Greece 3/10/2020        48    3058      115      89      169     4    50 3/12/2020 
AAA2     1 Greece Confirmed cc1=  .976678 cc2=  .598713 lx=  4.69552 if=  42 il=  48 3/10/2020  n=   6 now=    3058 end=        109        89       169 U=     2.41 T=   44.2 p1= -96.4 p2=  2805.5 ed=    49 3/11/2020   x1=  42. x2=  48. y1=   .92 y2= -1.58     
GP: Confirmed Greece 3/10/2020        48    3058      109      89      169     4    49 3/11/2020 
AAA1     1 Greece Confirmed cc1=  .971501 cc2=  .563253 lx=  5.18552 if=  43 il=  48 3/10/2020  n=   5 now=    3058 end=        178        89       169 U=     5.43 T=   46.0 p1= -94.2 p2=  1718.0 ed=    58 3/20/2020   x1=  43. x2=  48. y1=   .56 y2=  -.36 BEST
AAA2     1 Greece Confirmed cc1=  .971501 cc2=  .563253 lx=  5.18152 if=  43 il=  48 3/10/2020  n=   5 now=    3058 end=        178        89       169 U=     5.43 T=   46.0 p1= -94.2 p2=  1718.0 ed=    58 3/20/2020   x1=  43. x2=  48. y1=   .56 y2=  -.36 BEST
GP: Confirmed Greece 3/10/2020        48    3058      178      89      169     4    58 3/20/2020 
AAA2     1 Greece Confirmed cc1=  .976652 cc2=  .718453 lx=  9.43552 if=  35 il=  49 3/11/2020  n=  14 now=    3058 end=      12525        99       169 U=    20.97 T=   82.1 p1= 309.6 p2=    24.4 ed=   131 6/1/2020    x1=  35. x2=  49. y1=  2.24 y2=  1.58     
GP: Confirmed Greece 3/11/2020        49    3058    -          99      169     7   131 6/1/2020  
AAA2     1 Greece Confirmed cc1=  .971306 cc2=  .704044 lx= 10.02552 if=  36 il=  49 3/11/2020  n=  13 now=    3058 end=      22595        99       169 U=    26.15 T=   93.3 p1= 638.9 p2=    13.5 ed=   154 6/24/2020   x1=  36. x2=  49. y1=  2.19 y2=  1.69     
GP: Confirmed Greece 3/11/2020        49    3058    -          99      169     7   154 6/24/2020 
AAA2     1 Greece Confirmed cc1=  .971297 cc2=  .693947 lx=  5.85552 if=  37 il=  49 3/11/2020  n=  12 now=    3058 end=        349        99       169 U=     9.48 T=   51.2 p1= -88.6 p2=   876.2 ed=    73 4/4/2020    x1=  37. x2=  49. y1=  1.50 y2=   .23     
GP: Confirmed Greece 3/11/2020        49    3058      349      99      169     7    73 4/4/2020  
AAA1     1 Greece Confirmed cc1=  .975534 cc2=  .686859 lx=  5.24552 if=  38 il=  49 3/11/2020  n=  11 now=    3058 end=        189        99       169 U=     6.18 T=   46.3 p1= -93.8 p2=  1618.0 ed=    60 3/22/2020   x1=  38. x2=  49. y1=  1.35 y2=  -.43 BEST
AAA2     1 Greece Confirmed cc1=  .975534 cc2=  .686859 lx=  5.24552 if=  38 il=  49 3/11/2020  n=  11 now=    3058 end=        189        99       169 U=     6.18 T=   46.3 p1= -93.8 p2=  1618.0 ed=    60 3/22/2020   x1=  38. x2=  49. y1=  1.35 y2=  -.43 BEST
GP: Confirmed Greece 3/11/2020        49    3058      189      99      169     7    60 3/22/2020 
AAA1     1 Greece Confirmed cc1=  .976961 cc2=  .675449 lx=  5.00552 if=  39 il=  49 3/11/2020  n=  10 now=    3058 end=        149        99       169 U=     4.98 T=   44.6 p1= -95.1 p2=  2052.3 ed=    56 3/18/2020   x1=  39. x2=  49. y1=  1.12 y2=  -.89 BEST
AAA2     1 Greece Confirmed cc1=  .976961 cc2=  .675449 lx=  5.00652 if=  39 il=  49 3/11/2020  n=  10 now=    3058 end=        149        99       169 U=     4.98 T=   44.6 p1= -95.1 p2=  2052.3 ed=    56 3/18/2020   x1=  39. x2=  49. y1=  1.12 y2=  -.89 BEST
GP: Confirmed Greece 3/11/2020        49    3058      149      99      169     7    56 3/18/2020 
AAA1     1 Greece Confirmed cc1=  .984707 cc2=  .668479 lx=  4.88552 if=  40 il=  49 3/11/2020  n=   9 now=    3058 end=        132        99       169 U=     3.89 T=   44.2 p1= -95.7 p2=  2316.7 ed=    53 3/15/2020   x1=  40. x2=  49. y1=  1.08 y2= -1.24 BEST
AAA2     1 Greece Confirmed cc1=  .984708 cc2=  .668479 lx=  4.88952 if=  40 il=  49 3/11/2020  n=   9 now=    3058 end=        132        99       169 U=     3.89 T=   44.2 p1= -95.7 p2=  2316.7 ed=    53 3/15/2020   x1=  40. x2=  49. y1=  1.08 y2= -1.24 BEST
GP: Confirmed Greece 3/11/2020        49    3058      132      99      169     7    53 3/15/2020 
AAA1     1 Greece Confirmed cc1=  .987587 cc2=  .654254 lx=  4.81552 if=  41 il=  49 3/11/2020  n=   8 now=    3058 end=        123        99       169 U=     3.12 T=   44.3 p1= -96.0 p2=  2486.2 ed=    51 3/13/2020   x1=  41. x2=  49. y1=  1.05 y2= -1.51 BEST
AAA2     1 Greece Confirmed cc1=  .987587 cc2=  .654254 lx=  4.81552 if=  41 il=  49 3/11/2020  n=   8 now=    3058 end=        123        99       169 U=     3.12 T=   44.3 p1= -96.0 p2=  2486.2 ed=    51 3/13/2020   x1=  41. x2=  49. y1=  1.05 y2= -1.51 BEST
GP: Confirmed Greece 3/11/2020        49    3058      123      99      169     7    51 3/13/2020 
AAA1     1 Greece Confirmed cc1=  .983424 cc2=  .629871 lx=  4.78552 if=  42 il=  49 3/11/2020  n=   7 now=    3058 end=        119        99       169 U=     2.68 T=   44.6 p1= -96.1 p2=  2569.7 ed=    50 3/12/2020   x1=  42. x2=  49. y1=   .95 y2= -1.66 BEST
AAA2     1 Greece Confirmed cc1=  .983424 cc2=  .629871 lx=  4.78552 if=  42 il=  49 3/11/2020  n=   7 now=    3058 end=        119        99       169 U=     2.68 T=   44.6 p1= -96.1 p2=  2569.7 ed=    50 3/12/2020   x1=  42. x2=  49. y1=   .95 y2= -1.66 BEST
GP: Confirmed Greece 3/11/2020        49    3058      119      99      169     7    50 3/12/2020 
AAA1     1 Greece Confirmed cc1=  .982150 cc2=  .604186 lx=  5.03552 if=  43 il=  49 3/11/2020  n=   6 now=    3058 end=        153        99       169 U=     4.65 T=   45.2 p1= -95.0 p2=  1998.7 ed=    56 3/18/2020   x1=  43. x2=  49. y1=   .47 y2=  -.82 BEST
AAA2     1 Greece Confirmed cc1=  .982150 cc2=  .604186 lx=  5.03452 if=  43 il=  49 3/11/2020  n=   6 now=    3058 end=        153        99       169 U=     4.65 T=   45.2 p1= -95.0 p2=  1998.7 ed=    56 3/18/2020   x1=  43. x2=  49. y1=   .47 y2=  -.82 BEST
GP: Confirmed Greece 3/11/2020        49    3058      153      99      169     7    56 3/18/2020 
AAA1     1 Greece Confirmed cc1=  .972869 cc2=  .564621 lx=  4.89552 if=  44 il=  49 3/11/2020  n=   5 now=    3058 end=        133        99       169 U=     3.88 T=   44.3 p1= -95.7 p2=  2299.2 ed=    53 3/15/2020   x1=  44. x2=  49. y1=   .09 y2= -1.20 BEST
AAA2     1 Greece Confirmed cc1=  .972869 cc2=  .564621 lx=  4.89852 if=  44 il=  49 3/11/2020  n=   5 now=    3058 end=        133        99       169 U=     3.88 T=   44.3 p1= -95.7 p2=  2299.2 ed=    53 3/15/2020   x1=  44. x2=  49. y1=   .09 y2= -1.20 BEST
GP: Confirmed Greece 3/11/2020        49    3058      133      99      169     7    53 3/15/2020 
AAA2     1 Greece Confirmed cc1=  .976976 cc2=  .726976 lx=  6.75552 if=  35 il=  50 3/12/2020  n=  15 now=    3058 end=        858        99       117 U=    13.16 T=   60.1 p1= -71.9 p2=   356.4 ed=    91 4/22/2020   x1=  35. x2=  50. y1=  1.91 y2=   .77     
GP: Confirmed Greece 3/12/2020        50    3058      858      99      117     2    91 4/22/2020 
AAA2     1 Greece Confirmed cc1=  .972392 cc2=  .714193 lx=  5.95552 if=  36 il=  50 3/12/2020  n=  14 now=    3058 end=        385        99       117 U=    11.00 T=   53.4 p1= -87.4 p2=   794.3 ed=    79 4/10/2020   x1=  36. x2=  50. y1=  1.58 y2=   .31     
GP: Confirmed Greece 3/12/2020        50    3058      385      99      117     2    79 4/10/2020 
AAA2     1 Greece Confirmed cc1=  .974302 cc2=  .707040 lx=  5.25552 if=  37 il=  50 3/12/2020  n=  13 now=    3058 end=        191        99       117 U=     7.35 T=   46.9 p1= -93.8 p2=  1601.0 ed=    64 3/26/2020   x1=  37. x2=  50. y1=  1.35 y2=  -.41     
GP: Confirmed Greece 3/12/2020        50    3058      191      99      117     2    64 3/26/2020 
AAA2     1 Greece Confirmed cc1=  .978470 cc2=  .701120 lx=  5.01552 if=  38 il=  50 3/12/2020  n=  12 now=    3058 end=        150        99       117 U=     5.57 T=   45.2 p1= -95.1 p2=  2038.7 ed=    58 3/20/2020   x1=  38. x2=  50. y1=  1.29 y2=  -.87     
GP: Confirmed Greece 3/12/2020        50    3058      150      99      117     2    58 3/20/2020 
AAA2     1 Greece Confirmed cc1=  .980138 cc2=  .691463 lx=  4.88552 if=  39 il=  50 3/12/2020  n=  11 now=    3058 end=        132        99       117 U=     4.75 T=   44.1 p1= -95.7 p2=  2316.7 ed=    55 3/17/2020   x1=  39. x2=  50. y1=  1.08 y2= -1.24     
GP: Confirmed Greece 3/12/2020        50    3058      132      99      117     2    55 3/17/2020 
AAA2     1 Greece Confirmed cc1=  .986174 cc2=  .684663 lx=  4.80552 if=  40 il=  50 3/12/2020  n=  10 now=    3058 end=        122        99       117 U=     3.83 T=   44.0 p1= -96.0 p2=  2506.6 ed=    53 3/15/2020   x1=  40. x2=  50. y1=  1.05 y2= -1.56     
GP: Confirmed Greece 3/12/2020        50    3058      122      99      117     2    53 3/15/2020 
AAA1     1 Greece Confirmed cc1=  .988223 cc2=  .671995 lx=  4.75552 if=  41 il=  50 3/12/2020  n=   9 now=    3058 end=        116        99       117 U=     3.14 T=   44.2 p1= -96.2 p2=  2636.2 ed=    51 3/13/2020   x1=  41. x2=  50. y1=  1.03 y2= -1.83 BEST
AAA2     1 Greece Confirmed cc1=  .988223 cc2=  .671995 lx=  4.75552 if=  41 il=  50 3/12/2020  n=   9 now=    3058 end=        116        99       117 U=     3.14 T=   44.2 p1= -96.2 p2=  2636.2 ed=    51 3/13/2020   x1=  41. x2=  50. y1=  1.03 y2= -1.83 BEST
GP: Confirmed Greece 3/12/2020        50    3058      116      99      117     2    51 3/13/2020 
AAA2     1 Greece Confirmed cc1=  .984838 cc2=  .651505 lx=  4.73552 if=  42 il=  50 3/12/2020  n=   8 now=    3058 end=        113        99       117 U=     2.76 T=   44.6 p1= -96.3 p2=  2706.2 ed=    51 3/13/2020   x1=  42. x2=  50. y1=   .93 y2= -1.96     
GP: Confirmed Greece 3/12/2020        50    3058      113      99      117     2    51 3/13/2020 
AAA2     1 Greece Confirmed cc1=  .981340 cc2=  .627786 lx=  4.82552 if=  43 il=  50 3/12/2020  n=   7 now=    3058 end=        124        99       117 U=     3.89 T=   44.3 p1= -95.9 p2=  2466.1 ed=    53 3/15/2020   x1=  43. x2=  50. y1=   .33 y2= -1.47     
GP: Confirmed Greece 3/12/2020        50    3058      124      99      117     2    53 3/15/2020 
AAA1     1 Greece Confirmed cc1=  .973957 cc2=  .595992 lx=  4.75552 if=  44 il=  50 3/12/2020  n=   6 now=    3058 end=        116        99       117 U=     3.38 T=   43.8 p1= -96.2 p2=  2636.2 ed=    51 3/13/2020   x1=  44. x2=  50. y1=  -.05 y2= -1.83 BEST
AAA2     1 Greece Confirmed cc1=  .973957 cc2=  .595992 lx=  4.75552 if=  44 il=  50 3/12/2020  n=   6 now=    3058 end=        116        99       117 U=     3.38 T=   43.8 p1= -96.2 p2=  2636.2 ed=    51 3/13/2020   x1=  44. x2=  50. y1=  -.05 y2= -1.83 BEST
GP: Confirmed Greece 3/12/2020        50    3058      116      99      117     2    51 3/13/2020 
AAA2     1 Greece Confirmed cc1=  .970803 cc2=  .562555 lx=  4.68552 if=  45 il=  50 3/12/2020  n=   5 now=    3058 end=        108        99       117 U=     2.22 T=   44.7 p1= -96.5 p2=  2831.5 ed=    49 3/11/2020   x1=  45. x2=  50. y1=  -.15 y2= -2.40     
GP: Confirmed Greece 3/12/2020        50    3058      108      99      117     2    49 3/11/2020 
AAA2     1 Greece Confirmed cc1=  .980071 cc2=  .737535 lx=  8.93552 if=  35 il=  51 3/13/2020  n=  16 now=    3058 end=       7597       190      2872 U=    18.08 T=   74.6 p1= 148.4 p2=    40.3 ed=   117 5/18/2020   x1=  35. x2=  51. y1=  2.19 y2=  1.31     
GP: Confirmed Greece 3/13/2020        51    3058     7597     190     2872     1   117 5/18/2020 
AAA2     1 Greece Confirmed cc1=  .976126 cc2=  .726126 lx=  9.53552 if=  36 il=  51 3/13/2020  n=  15 now=    3058 end=      13842       190      2872 U=    22.17 T=   83.3 p1= 352.6 p2=    22.1 ed=   135 6/5/2020    x1=  36. x2=  51. y1=  2.13 y2=  1.46     
GP: Confirmed Greece 3/13/2020        51    3058    -         190     2872     1   135 6/5/2020  
AAA1     1 Greece Confirmed cc1=  .974605 cc2=  .716406 lx=  7.95552 if=  37 il=  51 3/13/2020  n=  14 now=    3058 end=       2851       190      2872 U=    15.80 T=   66.7 p1=  -6.8 p2=   107.3 ed=   104 5/5/2020    x1=  37. x2=  51. y1=  1.88 y2=  1.00 BEST
AAA2     1 Greece Confirmed cc1=  .974605 cc2=  .716406 lx=  7.95052 if=  37 il=  51 3/13/2020  n=  14 now=    3058 end=       2851       190      2872 U=    15.80 T=   66.7 p1=  -6.8 p2=   107.3 ed=   104 5/5/2020    x1=  37. x2=  51. y1=  1.88 y2=  1.00 BEST
GP: Confirmed Greece 3/13/2020        51    3058     2851     190     2872     1   104 5/5/2020  
AAA2     1 Greece Confirmed cc1=  .983189 cc2=  .747486 lx=  9.36552 if=  35 il=  52 3/14/2020  n=  17 now=    3058 end=      11678       228      5319 U=    19.61 T=   78.9 p1= 281.9 p2=    26.2 ed=   125 5/26/2020   x1=  35. x2=  52. y1=  2.24 y2=  1.37     
GP: Confirmed Greece 3/14/2020        52    3058    -         228     5319     1   125 5/26/2020 
AAA2     1 Greece Confirmed cc1=  .980124 cc2=  .737588 lx=  9.97552 if=  36 il=  52 3/14/2020  n=  16 now=    3058 end=      21493       228      5319 U=    23.91 T=   88.2 p1= 602.8 p2=    14.2 ed=   144 6/14/2020   x1=  36. x2=  52. y1=  2.18 y2=  1.51     
GP: Confirmed Greece 3/14/2020        52    3058    -         228     5319     1   144 6/14/2020 
AAA1     1 Greece Confirmed cc1=  .978935 cc2=  .728935 lx=  8.58552 if=  37 il=  52 3/14/2020  n=  15 now=    3058 end=       5353       228      5319 U=    18.19 T=   72.9 p1=  75.0 p2=    57.1 ed=   115 5/16/2020   x1=  37. x2=  52. y1=  1.97 y2=  1.15 BEST
AAA2     1 Greece Confirmed cc1=  .978935 cc2=  .728935 lx=  8.58352 if=  37 il=  52 3/14/2020  n=  15 now=    3058 end=       5353       228      5319 U=    18.19 T=   72.9 p1=  75.0 p2=    57.1 ed=   115 5/16/2020   x1=  37. x2=  52. y1=  1.97 y2=  1.15 BEST
GP: Confirmed Greece 3/14/2020        52    3058     5353     228     5319     1   115 5/16/2020 
AAA2     1 Greece Confirmed cc1=  .985102 cc2=  .755686 lx= 10.02552 if=  35 il=  53 3/15/2020  n=  18 now=    3058 end=      22595       331     11918 U=    20.82 T=   83.0 p1= 638.9 p2=    13.5 ed=   132 6/2/2020    x1=  35. x2=  53. y1=  2.31 y2=  1.44     
GP: Confirmed Greece 3/15/2020        53    3058    -         331    -         1   132 6/2/2020  
AAA2     1 Greece Confirmed cc1=  .982526 cc2=  .746824 lx= 10.02552 if=  36 il=  53 3/15/2020  n=  17 now=    3058 end=      22595       331     11918 U=    22.71 T=   85.7 p1= 638.9 p2=    13.5 ed=   139 6/9/2020    x1=  36. x2=  53. y1=  2.19 y2=  1.44     
