TEST last_day=  735 method= last 
MH:     0 Country_Region                                            142 Case_Typ         nCases nDeaths 1/23/20 1/24/20 1/25/20  6/7/20  6/8/20  6/9/20
ML aaa nday1  139 6/9/2020       43917.00000       10.69006
TAB:  Ecuador Confirmed Date   Day     Real      MAX  Predict    Count      Min      Max      Med
AAA2     1 Ecuador Confirmed cc1=  .990777 cc2=  .805078 lx= 10.26606 if=  71 il=  99 4/30/2020  n=  28 now=   43917 end=      28855     24934     28394 U=    12.01 T=   75.9 p1= -34.3 p2=   152.2 ed=   104 5/5/2020    x1=  71. x2=  99. y1=   .41 y2= -1.92 BEST
GP: Confirmed Ecuador 4/30/2020        99   43917    28855   24934    28394    11   104 5/5/2020  
AAA1     1 Ecuador Confirmed cc1=  .990734 cc2=  .801751 lx= 10.25006 if=  72 il=  99 4/30/2020  n=  27 now=   43917 end=      28284     24934     28394 U=    11.15 T=   75.9 p1= -35.6 p2=   155.3 ed=   102 5/3/2020    x1=  72. x2=  99. y1=   .35 y2= -2.07 BEST
AAA2     1 Ecuador Confirmed cc1=  .990741 cc2=  .801751 lx= 10.25406 if=  72 il=  99 4/30/2020  n=  27 now=   43917 end=      28284     24934     28394 U=    11.15 T=   75.9 p1= -35.6 p2=   155.3 ed=   102 5/3/2020    x1=  72. x2=  99. y1=   .35 y2= -2.07 BEST
GP: Confirmed Ecuador 4/30/2020        99   43917    28284   24934    28394    11   102 5/3/2020  
AAA1     1 Ecuador Confirmed cc1=  .990513 cc2=  .798063 lx= 10.24006 if=  73 il=  99 4/30/2020  n=  26 now=   43917 end=      28002     24934     28394 U=    10.50 T=   76.4 p1= -36.2 p2=   156.8 ed=   101 5/2/2020    x1=  73. x2=  99. y1=   .32 y2= -2.15 BEST
AAA2     1 Ecuador Confirmed cc1=  .990521 cc2=  .798063 lx= 10.24406 if=  73 il=  99 4/30/2020  n=  26 now=   43917 end=      28002     24934     28394 U=    10.50 T=   76.4 p1= -36.2 p2=   156.8 ed=   101 5/2/2020    x1=  73. x2=  99. y1=   .32 y2= -2.15 BEST
GP: Confirmed Ecuador 4/30/2020        99   43917    28002   24934    28394    11   101 5/2/2020  
AAA1     1 Ecuador Confirmed cc1=  .989815 cc2=  .793699 lx= 10.24006 if=  74 il=  99 4/30/2020  n=  25 now=   43917 end=      28002     24934     28394 U=    10.25 T=   76.9 p1= -36.2 p2=   156.8 ed=   101 5/2/2020    x1=  74. x2=  99. y1=   .29 y2= -2.15 BEST
AAA2     1 Ecuador Confirmed cc1=  .989821 cc2=  .793699 lx= 10.23706 if=  74 il=  99 4/30/2020  n=  25 now=   43917 end=      28002     24934     28394 U=    10.25 T=   76.9 p1= -36.2 p2=   156.8 ed=   101 5/2/2020    x1=  74. x2=  99. y1=   .29 y2= -2.15 BEST
GP: Confirmed Ecuador 4/30/2020        99   43917    28002   24934    28394    11   101 5/2/2020  
AAA1     1 Ecuador Confirmed cc1=  .988730 cc2=  .788730 lx= 10.23006 if=  75 il=  99 4/30/2020  n=  24 now=   43917 end=      27724     24934     28394 U=     9.60 T=   77.5 p1= -36.9 p2=   158.4 ed=   100 5/1/2020    x1=  75. x2=  99. y1=   .26 y2= -2.24 BEST
AAA2     1 Ecuador Confirmed cc1=  .988733 cc2=  .788730 lx= 10.23206 if=  75 il=  99 4/30/2020  n=  24 now=   43917 end=      27724     24934     28394 U=     9.60 T=   77.5 p1= -36.9 p2=   158.4 ed=   100 5/1/2020    x1=  75. x2=  99. y1=   .26 y2= -2.24 BEST
GP: Confirmed Ecuador 4/30/2020        99   43917    27724   24934    28394    11   100 5/1/2020  
AAA1     1 Ecuador Confirmed cc1=  .987251 cc2=  .783127 lx= 10.23006 if=  76 il=  99 4/30/2020  n=  23 now=   43917 end=      27724     24934     28394 U=     9.20 T=   78.4 p1= -36.9 p2=   158.4 ed=   100 5/1/2020    x1=  76. x2=  99. y1=   .26 y2= -2.24 BEST
AAA2     1 Ecuador Confirmed cc1=  .987254 cc2=  .783127 lx= 10.23206 if=  76 il=  99 4/30/2020  n=  23 now=   43917 end=      27724     24934     28394 U=     9.20 T=   78.4 p1= -36.9 p2=   158.4 ed=   100 5/1/2020    x1=  76. x2=  99. y1=   .26 y2= -2.24 BEST
GP: Confirmed Ecuador 4/30/2020        99   43917    27724   24934    28394    11   100 5/1/2020  
AAA1     1 Ecuador Confirmed cc1=  .986250 cc2=  .777736 lx= 10.25006 if=  77 il=  99 4/30/2020  n=  22 now=   43917 end=      28284     24934     28394 U=     9.99 T=   78.3 p1= -35.6 p2=   155.3 ed=   101 5/2/2020    x1=  77. x2=  99. y1=   .13 y2= -2.07 BEST
AAA2     1 Ecuador Confirmed cc1=  .986254 cc2=  .777736 lx= 10.24706 if=  77 il=  99 4/30/2020  n=  22 now=   43917 end=      28284     24934     28394 U=     9.99 T=   78.3 p1= -35.6 p2=   155.3 ed=   101 5/2/2020    x1=  77. x2=  99. y1=   .13 y2= -2.07 BEST
GP: Confirmed Ecuador 4/30/2020        99   43917    28284   24934    28394    11   101 5/2/2020  
AAA1     1 Ecuador Confirmed cc1=  .985179 cc2=  .771979 lx= 10.27006 if=  78 il=  99 4/30/2020  n=  21 now=   43917 end=      28855     24934     28394 U=    10.64 T=   78.5 p1= -34.3 p2=   152.2 ed=   103 5/4/2020    x1=  78. x2=  99. y1=   .05 y2= -1.92 BEST
AAA2     1 Ecuador Confirmed cc1=  .985179 cc2=  .771979 lx= 10.27106 if=  78 il=  99 4/30/2020  n=  21 now=   43917 end=      28855     24934     28394 U=    10.64 T=   78.5 p1= -34.3 p2=   152.2 ed=   103 5/4/2020    x1=  78. x2=  99. y1=   .05 y2= -1.92 BEST
GP: Confirmed Ecuador 4/30/2020        99   43917    28855   24934    28394    11   103 5/4/2020  
AAA1     1 Ecuador Confirmed cc1=  .987315 cc2=  .757899 lx= 10.28006 if=  81 il=  99 4/30/2020  n=  18 now=   43917 end=      29145     24934     28394 U=    12.57 T=   75.6 p1= -33.6 p2=   150.7 ed=   105 5/6/2020    x1=  81. x2=  99. y1=  -.43 y2= -1.86 BEST
AAA2     1 Ecuador Confirmed cc1=  .987317 cc2=  .757899 lx= 10.27706 if=  81 il=  99 4/30/2020  n=  18 now=   43917 end=      29145     24934     28394 U=    12.57 T=   75.6 p1= -33.6 p2=   150.7 ed=   105 5/6/2020    x1=  81. x2=  99. y1=  -.43 y2= -1.86 BEST
GP: Confirmed Ecuador 4/30/2020        99   43917    29145   24934    28394    11   105 5/6/2020  
AAA1     1 Ecuador Confirmed cc1=  .987979 cc2=  .752277 lx= 10.25006 if=  82 il=  99 4/30/2020  n=  17 now=   43917 end=      28284     24934     28394 U=    10.73 T=   76.8 p1= -35.6 p2=   155.3 ed=   102 5/3/2020    x1=  82. x2=  99. y1=  -.49 y2= -2.07 BEST
AAA2     1 Ecuador Confirmed cc1=  .987980 cc2=  .752277 lx= 10.25106 if=  82 il=  99 4/30/2020  n=  17 now=   43917 end=      28284     24934     28394 U=    10.73 T=   76.8 p1= -35.6 p2=   155.3 ed=   102 5/3/2020    x1=  82. x2=  99. y1=  -.49 y2= -2.07 BEST
GP: Confirmed Ecuador 4/30/2020        99   43917    28284   24934    28394    11   102 5/3/2020  
AAA1     1 Ecuador Confirmed cc1=  .985308 cc2=  .735308 lx= 10.23006 if=  84 il=  99 4/30/2020  n=  15 now=   43917 end=      27724     24934     28394 U=     9.09 T=   78.6 p1= -36.9 p2=   158.4 ed=   100 5/1/2020    x1=  84. x2=  99. y1=  -.59 y2= -2.24 BEST
AAA2     1 Ecuador Confirmed cc1=  .985324 cc2=  .735308 lx= 10.22506 if=  84 il=  99 4/30/2020  n=  15 now=   43917 end=      27724     24934     28394 U=     9.09 T=   78.6 p1= -36.9 p2=   158.4 ed=   100 5/1/2020    x1=  84. x2=  99. y1=  -.59 y2= -2.24 BEST
GP: Confirmed Ecuador 4/30/2020        99   43917    27724   24934    28394    11   100 5/1/2020  
AAA2     1 Ecuador Confirmed cc1=  .982252 cc2=  .724053 lx= 10.22006 if=  85 il=  99 4/30/2020  n=  14 now=   43917 end=      27448     24934     28394 U=     8.53 T=   79.0 p1= -37.5 p2=   160.0 ed=    99 4/30/2020   x1=  85. x2=  99. y1=  -.70 y2= -2.34     
GP: Confirmed Ecuador 4/30/2020        99   43917    27448   24934    28394    11    99 4/30/2020 
AAA2     1 Ecuador Confirmed cc1=  .964302 cc2=  .662790 lx= 10.60006 if=  89 il=  99 4/30/2020  n=  10 now=   43917 end=      40137     24934     28394 U=    29.49 T=   77.1 p1=  -8.6 p2=   109.4 ed=   146 6/16/2020   x1=  89. x2=  99. y1=  -.40 y2=  -.74     
GP: Confirmed Ecuador 4/30/2020        99   43917    40137   24934    28394    11   146 6/16/2020 
AAA2     1 Ecuador Confirmed cc1=  .953425 cc2=  .637197 lx= 11.85006 if=  90 il=  99 4/30/2020  n=   9 now=   43917 end=     140092     24934     28394 U=    98.11 T=  152.6 p1= 219.0 p2=    31.3 ed=   384 2/9/2021    x1=  90. x2=  99. y1=   .64 y2=   .55     
GP: Confirmed Ecuador 4/30/2020        99   43917    -       24934    28394    11   384 2/9/2021  
AAA2     1 Ecuador Confirmed cc1=  .938017 cc2=  .604684 lx= 12.69006 if=  91 il=  99 4/30/2020  n=   8 now=   43917 end=     324505     24934     28394 U=   170.48 T=  259.7 p1= 638.9 p2=    13.5 ed=   662 11/14/2021  x1=  91. x2=  99. y1=   .99 y2=   .94     
GP: Confirmed Ecuador 4/30/2020        99   43917    -       24934    28394    11   662 11/14/2021
AAA2     1 Ecuador Confirmed cc1=  .919745 cc2=  .566191 lx= 12.69006 if=  92 il=  99 4/30/2020  n=   7 now=   43917 end=     324505     24934     28394 U=   196.56 T=  284.2 p1= 638.9 p2=    13.5 ed=   999 undefine    x1=  92. x2=  99. y1=   .98 y2=   .94     
GP: Confirmed Ecuador 4/30/2020        99   43917    -       24934    28394    11   999 undefine  
AAA2     1 Ecuador Confirmed cc1=  .947300 cc2=  .569336 lx= 12.69006 if=  93 il=  99 4/30/2020  n=   6 now=   43917 end=     324505     24934     28394 U=   168.48 T=  257.8 p1= 638.9 p2=    13.5 ed=   655 11/7/2021   x1=  93. x2=  99. y1=   .98 y2=   .94     
GP: Confirmed Ecuador 4/30/2020        99   43917    -       24934    28394    11   655 11/7/2021 
AAA2     1 Ecuador Confirmed cc1=  .971039 cc2=  .562791 lx= 10.20006 if=  94 il=  99 4/30/2020  n=   5 now=   43917 end=      26904     24934     28394 U=     6.26 T=   82.9 p1= -38.7 p2=   163.2 ed=    97 4/28/2020   x1=  94. x2=  99. y1= -1.78 y2= -2.58     
GP: Confirmed Ecuador 4/30/2020        99   43917    26904   24934    28394    11    97 4/28/2020 
AAA2     1 Ecuador Confirmed cc1=  .992503 cc2=  .865503 lx= 10.52006 if=  39 il= 100 5/1/2020   n=  61 now=   43917 end=      37051     26336     31639 U=    19.31 T=   79.2 p1= -15.6 p2=   118.5 ed=   124 5/25/2020   x1=  39. x2= 100. y1=  2.08 y2= -1.07     
GP: Confirmed Ecuador 5/1/2020        100   43917    37051   26336    31639     8   124 5/25/2020 
AAA2     1 Ecuador Confirmed cc1=  .993095 cc2=  .865058 lx= 10.50006 if=  40 il= 100 5/1/2020   n=  60 now=   43917 end=      36317     26336     31639 U=    18.65 T=   78.8 p1= -17.3 p2=   120.9 ed=   122 5/23/2020   x1=  40. x2= 100. y1=  2.08 y2= -1.14     
GP: Confirmed Ecuador 5/1/2020        100   43917    36317   26336    31639     8   122 5/23/2020 
AAA2     1 Ecuador Confirmed cc1=  .993566 cc2=  .864466 lx= 10.48006 if=  41 il= 100 5/1/2020   n=  59 now=   43917 end=      35598     26336     31639 U=    18.10 T=   78.3 p1= -18.9 p2=   123.4 ed=   121 5/22/2020   x1=  41. x2= 100. y1=  2.06 y2= -1.20     
GP: Confirmed Ecuador 5/1/2020        100   43917    35598   26336    31639     8   121 5/22/2020 
AAA2     1 Ecuador Confirmed cc1=  .994004 cc2=  .863815 lx= 10.46006 if=  42 il= 100 5/1/2020   n=  58 now=   43917 end=      34893     26336     31639 U=    17.69 T=   77.6 p1= -20.5 p2=   125.9 ed=   119 5/20/2020   x1=  42. x2= 100. y1=  2.01 y2= -1.27     
GP: Confirmed Ecuador 5/1/2020        100   43917    34893   26336    31639     8   119 5/20/2020 
AAA2     1 Ecuador Confirmed cc1=  .994544 cc2=  .863238 lx= 10.45006 if=  43 il= 100 5/1/2020   n=  57 now=   43917 end=      34546     26336     31639 U=    17.39 T=   77.3 p1= -21.3 p2=   127.1 ed=   118 5/19/2020   x1=  43. x2= 100. y1=  1.97 y2= -1.30     
GP: Confirmed Ecuador 5/1/2020        100   43917    34546   26336    31639     8   118 5/19/2020 
AAA2     1 Ecuador Confirmed cc1=  .995136 cc2=  .862682 lx= 10.43006 if=  44 il= 100 5/1/2020   n=  56 now=   43917 end=      33862     26336     31639 U=    16.71 T=   76.9 p1= -22.9 p2=   129.7 ed=   116 5/17/2020   x1=  44. x2= 100. y1=  1.97 y2= -1.38     
GP: Confirmed Ecuador 5/1/2020        100   43917    33862   26336    31639     8   116 5/17/2020 
AAA2     1 Ecuador Confirmed cc1=  .995585 cc2=  .861955 lx= 10.42006 if=  45 il= 100 5/1/2020   n=  55 now=   43917 end=      33525     26336     31639 U=    16.22 T=   76.9 p1= -23.7 p2=   131.0 ed=   115 5/16/2020   x1=  45. x2= 100. y1=  1.97 y2= -1.42     
GP: Confirmed Ecuador 5/1/2020        100   43917    33525   26336    31639     8   115 5/16/2020 
AAA2     1 Ecuador Confirmed cc1=  .995889 cc2=  .861049 lx= 10.40006 if=  46 il= 100 5/1/2020   n=  54 now=   43917 end=      32861     26336     31639 U=    15.59 T=   76.5 p1= -25.2 p2=   133.6 ed=   113 5/14/2020   x1=  46. x2= 100. y1=  1.96 y2= -1.51     
GP: Confirmed Ecuador 5/1/2020        100   43917    32861   26336    31639     8   113 5/14/2020 
AAA2     1 Ecuador Confirmed cc1=  .996087 cc2=  .860005 lx= 10.39006 if=  47 il= 100 5/1/2020   n=  53 now=   43917 end=      32534     26336     31639 U=    15.15 T=   76.5 p1= -25.9 p2=   135.0 ed=   112 5/13/2020   x1=  47. x2= 100. y1=  1.94 y2= -1.55     
GP: Confirmed Ecuador 5/1/2020        100   43917    32534   26336    31639     8   112 5/13/2020 
AAA2     1 Ecuador Confirmed cc1=  .996172 cc2=  .858812 lx= 10.39006 if=  48 il= 100 5/1/2020   n=  52 now=   43917 end=      32534     26336     31639 U=    14.86 T=   76.9 p1= -25.9 p2=   135.0 ed=   111 5/12/2020   x1=  48. x2= 100. y1=  1.94 y2= -1.55     
GP: Confirmed Ecuador 5/1/2020        100   43917    32534   26336    31639     8   111 5/12/2020 
AAA1     1 Ecuador Confirmed cc1=  .996120 cc2=  .857445 lx= 10.38006 if=  49 il= 100 5/1/2020   n=  51 now=   43917 end=      32210     26336     31639 U=    14.46 T=   76.8 p1= -26.7 p2=   136.3 ed=   110 5/11/2020   x1=  49. x2= 100. y1=  1.92 y2= -1.60 BEST
AAA2     1 Ecuador Confirmed cc1=  .996120 cc2=  .857445 lx= 10.37806 if=  49 il= 100 5/1/2020   n=  51 now=   43917 end=      32210     26336     31639 U=    14.46 T=   76.8 p1= -26.7 p2=   136.3 ed=   110 5/11/2020   x1=  49. x2= 100. y1=  1.92 y2= -1.60 BEST
GP: Confirmed Ecuador 5/1/2020        100   43917    32210   26336    31639     8   110 5/11/2020 
AAA1     1 Ecuador Confirmed cc1=  .995980 cc2=  .855952 lx= 10.37006 if=  50 il= 100 5/1/2020   n=  50 now=   43917 end=      31890     26336     31639 U=    13.98 T=   76.9 p1= -27.4 p2=   137.7 ed=   109 5/10/2020   x1=  50. x2= 100. y1=  1.92 y2= -1.65 BEST
AAA2     1 Ecuador Confirmed cc1=  .995981 cc2=  .855952 lx= 10.37306 if=  50 il= 100 5/1/2020   n=  50 now=   43917 end=      31890     26336     31639 U=    13.98 T=   76.9 p1= -27.4 p2=   137.7 ed=   109 5/10/2020   x1=  50. x2= 100. y1=  1.92 y2= -1.65 BEST
GP: Confirmed Ecuador 5/1/2020        100   43917    31890   26336    31639     8   109 5/10/2020 
AAA1     1 Ecuador Confirmed cc1=  .995749 cc2=  .854327 lx= 10.37006 if=  51 il= 100 5/1/2020   n=  49 now=   43917 end=      31890     26336     31639 U=    13.70 T=   77.3 p1= -27.4 p2=   137.7 ed=   109 5/10/2020   x1=  51. x2= 100. y1=  1.92 y2= -1.65 BEST
AAA2     1 Ecuador Confirmed cc1=  .995749 cc2=  .854327 lx= 10.37106 if=  51 il= 100 5/1/2020   n=  49 now=   43917 end=      31890     26336     31639 U=    13.70 T=   77.3 p1= -27.4 p2=   137.7 ed=   109 5/10/2020   x1=  51. x2= 100. y1=  1.92 y2= -1.65 BEST
GP: Confirmed Ecuador 5/1/2020        100   43917    31890   26336    31639     8   109 5/10/2020 
AAA1     1 Ecuador Confirmed cc1=  .995492 cc2=  .852635 lx= 10.37006 if=  52 il= 100 5/1/2020   n=  48 now=   43917 end=      31890     26336     31639 U=    13.71 T=   77.3 p1= -27.4 p2=   137.7 ed=   109 5/10/2020   x1=  52. x2= 100. y1=  1.85 y2= -1.65 BEST
AAA2     1 Ecuador Confirmed cc1=  .995493 cc2=  .852635 lx= 10.37306 if=  52 il= 100 5/1/2020   n=  48 now=   43917 end=      31890     26336     31639 U=    13.71 T=   77.3 p1= -27.4 p2=   137.7 ed=   109 5/10/2020   x1=  52. x2= 100. y1=  1.85 y2= -1.65 BEST
GP: Confirmed Ecuador 5/1/2020        100   43917    31890   26336    31639     8   109 5/10/2020 
AAA2     1 Ecuador Confirmed cc1=  .993868 cc2=  .835754 lx= 10.45006 if=  61 il= 100 5/1/2020   n=  39 now=   43917 end=      34546     26336     31639 U=    16.58 T=   78.4 p1= -21.3 p2=   127.1 ed=   117 5/18/2020   x1=  61. x2= 100. y1=  1.05 y2= -1.30     
GP: Confirmed Ecuador 5/1/2020        100   43917    34546   26336    31639     8   117 5/18/2020 
AAA2     1 Ecuador Confirmed cc1=  .993725 cc2=  .833597 lx= 10.43006 if=  62 il= 100 5/1/2020   n=  38 now=   43917 end=      33862     26336     31639 U=    15.92 T=   78.0 p1= -22.9 p2=   129.7 ed=   115 5/16/2020   x1=  62. x2= 100. y1=  1.01 y2= -1.38     
GP: Confirmed Ecuador 5/1/2020        100   43917    33862   26336    31639     8   115 5/16/2020 
AAA1     1 Ecuador Confirmed cc1=  .992703 cc2=  .823673 lx= 10.38006 if=  66 il= 100 5/1/2020   n=  34 now=   43917 end=      32210     26336     31639 U=    14.32 T=   77.0 p1= -26.7 p2=   136.3 ed=   110 5/11/2020   x1=  66. x2= 100. y1=   .77 y2= -1.60 BEST
AAA2     1 Ecuador Confirmed cc1=  .992707 cc2=  .823673 lx= 10.37506 if=  66 il= 100 5/1/2020   n=  34 now=   43917 end=      32210     26336     31639 U=    14.32 T=   77.0 p1= -26.7 p2=   136.3 ed=   110 5/11/2020   x1=  66. x2= 100. y1=   .77 y2= -1.60 BEST
GP: Confirmed Ecuador 5/1/2020        100   43917    32210   26336    31639     8   110 5/11/2020 
AAA1     1 Ecuador Confirmed cc1=  .992519 cc2=  .821020 lx= 10.36006 if=  67 il= 100 5/1/2020   n=  33 now=   43917 end=      31572     26336     31639 U=    13.50 T=   76.9 p1= -28.1 p2=   139.1 ed=   108 5/9/2020    x1=  67. x2= 100. y1=   .74 y2= -1.71 BEST
AAA2     1 Ecuador Confirmed cc1=  .992520 cc2=  .821020 lx= 10.36206 if=  67 il= 100 5/1/2020   n=  33 now=   43917 end=      31572     26336     31639 U=    13.50 T=   76.9 p1= -28.1 p2=   139.1 ed=   108 5/9/2020    x1=  67. x2= 100. y1=   .74 y2= -1.71 BEST
GP: Confirmed Ecuador 5/1/2020        100   43917    31572   26336    31639     8   108 5/9/2020  
AAA2     1 Ecuador Confirmed cc1=  .990048 cc2=  .807473 lx= 10.33006 if=  71 il= 100 5/1/2020   n=  29 now=   43917 end=      30639     26336     31639 U=    12.42 T=   76.5 p1= -30.2 p2=   143.3 ed=   105 5/6/2020    x1=  71. x2= 100. y1=   .45 y2= -1.89     
GP: Confirmed Ecuador 5/1/2020        100   43917    30639   26336    31639     8   105 5/6/2020  
AAA2     1 Ecuador Confirmed cc1=  .989606 cc2=  .803911 lx= 10.32006 if=  72 il= 100 5/1/2020   n=  28 now=   43917 end=      30334     26336     31639 U=    11.89 T=   76.7 p1= -30.9 p2=   144.8 ed=   104 5/5/2020    x1=  72. x2= 100. y1=   .40 y2= -1.96     
GP: Confirmed Ecuador 5/1/2020        100   43917    30334   26336    31639     8   104 5/5/2020  
AAA2     1 Ecuador Confirmed cc1=  .988946 cc2=  .799964 lx= 10.32006 if=  73 il= 100 5/1/2020   n=  27 now=   43917 end=      30334     26336     31639 U=    11.56 T=   77.4 p1= -30.9 p2=   144.8 ed=   104 5/5/2020    x1=  73. x2= 100. y1=   .38 y2= -1.96     
GP: Confirmed Ecuador 5/1/2020        100   43917    30334   26336    31639     8   104 5/5/2020  
AAA2     1 Ecuador Confirmed cc1=  .987841 cc2=  .795391 lx= 10.31006 if=  74 il= 100 5/1/2020   n=  26 now=   43917 end=      30033     26336     31639 U=    10.99 T=   77.7 p1= -31.6 p2=   146.2 ed=   103 5/4/2020    x1=  74. x2= 100. y1=   .34 y2= -2.03     
GP: Confirmed Ecuador 5/1/2020        100   43917    30033   26336    31639     8   103 5/4/2020  
AAA2     1 Ecuador Confirmed cc1=  .986401 cc2=  .790285 lx= 10.31006 if=  75 il= 100 5/1/2020   n=  25 now=   43917 end=      30033     26336     31639 U=    10.65 T=   78.4 p1= -31.6 p2=   146.2 ed=   103 5/4/2020    x1=  75. x2= 100. y1=   .32 y2= -2.03     
GP: Confirmed Ecuador 5/1/2020        100   43917    30033   26336    31639     8   103 5/4/2020  
AAA2     1 Ecuador Confirmed cc1=  .984785 cc2=  .784785 lx= 10.31006 if=  76 il= 100 5/1/2020   n=  24 now=   43917 end=      30033     26336     31639 U=    10.23 T=   79.2 p1= -31.6 p2=   146.2 ed=   103 5/4/2020    x1=  76. x2= 100. y1=   .32 y2= -2.03     
GP: Confirmed Ecuador 5/1/2020        100   43917    30033   26336    31639     8   103 5/4/2020  
AAA1     1 Ecuador Confirmed cc1=  .984391 cc2=  .780267 lx= 10.34006 if=  77 il= 100 5/1/2020   n=  23 now=   43917 end=      30947     26336     31639 U=    11.32 T=   79.3 p1= -29.5 p2=   141.9 ed=   106 5/7/2020    x1=  77. x2= 100. y1=   .21 y2= -1.82 BEST
AAA2     1 Ecuador Confirmed cc1=  .984391 cc2=  .780267 lx= 10.33906 if=  77 il= 100 5/1/2020   n=  23 now=   43917 end=      30947     26336     31639 U=    11.32 T=   79.3 p1= -29.5 p2=   141.9 ed=   106 5/7/2020    x1=  77. x2= 100. y1=   .21 y2= -1.82 BEST
GP: Confirmed Ecuador 5/1/2020        100   43917    30947   26336    31639     8   106 5/7/2020  
AAA1     1 Ecuador Confirmed cc1=  .984144 cc2=  .775629 lx= 10.38006 if=  78 il= 100 5/1/2020   n=  22 now=   43917 end=      32210     26336     31639 U=    12.56 T=   79.9 p1= -26.7 p2=   136.3 ed=   109 5/10/2020   x1=  78. x2= 100. y1=   .15 y2= -1.60 BEST
AAA2     1 Ecuador Confirmed cc1=  .984144 cc2=  .775629 lx= 10.37906 if=  78 il= 100 5/1/2020   n=  22 now=   43917 end=      32210     26336     31639 U=    12.56 T=   79.9 p1= -26.7 p2=   136.3 ed=   109 5/10/2020   x1=  78. x2= 100. y1=   .15 y2= -1.60 BEST
GP: Confirmed Ecuador 5/1/2020        100   43917    32210   26336    31639     8   109 5/10/2020 
AAA2     1 Ecuador Confirmed cc1=  .986400 cc2=  .762793 lx= 10.44006 if=  81 il= 100 5/1/2020   n=  19 now=   43917 end=      34202     26336     31639 U=    16.74 T=   77.5 p1= -22.1 p2=   128.4 ed=   117 5/18/2020   x1=  81. x2= 100. y1=  -.21 y2= -1.34     
