TEST last_day=  735 method= last 
MH:     0 Country_Region                                            142 Case_Typ         nCases nDeaths 1/23/20 1/24/20 1/25/20  6/7/20  6/8/20  6/9/20
ML aaa nday1  139 6/9/2020        6935.00000        8.84434
TAB:  Honduras Confirmed Date   Day     Real      MAX  Predict    Count      Min      Max      Med
AAA2     1 Honduras Confirmed cc1=  .993188 cc2=  .676961 lx=  9.42434 if= 126 il= 135 6/5/2020   n=   9 now=    6935 end=      12386      5971      8070 U=    30.32 T=  125.4 p1=  78.6 p2=    56.0 ed=   196 8/5/2020    x1= 126. x2= 135. y1=  -.02 y2=  -.32     
GP: Confirmed Honduras 6/5/2020        135    6935    12386    5971     8070     3   196 8/5/2020  
AAA2     1 Honduras Confirmed cc1=  .994085 cc2=  .660752 lx=  9.01434 if= 127 il= 135 6/5/2020   n=   8 now=    6935 end=       8220      5971      8070 U=    14.84 T=  118.1 p1=  18.5 p2=    84.4 ed=   153 6/23/2020   x1= 127. x2= 135. y1=  -.60 y2= -1.14     
GP: Confirmed Honduras 6/5/2020        135    6935     8220    5971     8070     3   153 6/23/2020 
AAA2     1 Honduras Confirmed cc1=  .995918 cc2=  .642364 lx=  8.88434 if= 128 il= 135 6/5/2020   n=   7 now=    6935 end=       7218      5971      8070 U=     8.86 T=  120.3 p1=   4.1 p2=    96.1 ed=   141 6/11/2020   x1= 128. x2= 135. y1=  -.87 y2= -1.66     
GP: Confirmed Honduras 6/5/2020        135    6935     7218    5971     8070     3   141 6/11/2020 
AAA2     1 Honduras Confirmed cc1=  .997488 cc2=  .619524 lx= 10.84434 if= 129 il= 135 6/5/2020   n=   6 now=    6935 end=      51243      5971      8070 U=    84.16 T=  199.4 p1= 638.9 p2=    13.5 ed=   398 2/23/2021   x1= 129. x2= 135. y1=   .84 y2=   .77     
GP: Confirmed Honduras 6/5/2020        135    6935    -        5971     8070     3   398 2/23/2021 
AAA1     1 Honduras Confirmed cc1=  .997757 cc2=  .589509 lx=  9.00434 if= 130 il= 135 6/5/2020   n=   5 now=    6935 end=       8138      5971      8070 U=    13.58 T=  119.1 p1=  17.3 p2=    85.2 ed=   151 6/21/2020   x1= 130. x2= 135. y1=  -.80 y2= -1.17 BEST
AAA2     1 Honduras Confirmed cc1=  .997757 cc2=  .589509 lx=  9.00234 if= 130 il= 135 6/5/2020   n=   5 now=    6935 end=       8138      5971      8070 U=    13.58 T=  119.1 p1=  17.3 p2=    85.2 ed=   151 6/21/2020   x1= 130. x2= 135. y1=  -.80 y2= -1.17 BEST
GP: Confirmed Honduras 6/5/2020        135    6935     8138    5971     8070     3   151 6/21/2020 
AAA2     1 Honduras Confirmed cc1=  .987915 cc2=  .862915 lx= 10.84434 if=  73 il= 136 6/6/2020   n=  63 now=    6935 end=      51243      6155      8839 U=    69.18 T=  188.0 p1= 638.9 p2=    13.5 ed=   351 1/7/2021    x1=  73. x2= 136. y1=  1.66 y2=   .75     
GP: Confirmed Honduras 6/6/2020        136    6935    -        6155     8839     3   351 1/7/2021  
AAA2     1 Honduras Confirmed cc1=  .988758 cc2=  .861758 lx= 10.84434 if=  75 il= 136 6/6/2020   n=  61 now=    6935 end=      51243      6155      8839 U=    68.74 T=  187.6 p1= 638.9 p2=    13.5 ed=   349 1/5/2021    x1=  75. x2= 136. y1=  1.64 y2=   .75     
GP: Confirmed Honduras 6/6/2020        136    6935    -        6155     8839     3   349 1/5/2021  
AAA2     1 Honduras Confirmed cc1=  .989370 cc2=  .861333 lx= 10.84434 if=  76 il= 136 6/6/2020   n=  60 now=    6935 end=      51243      6155      8839 U=    67.96 T=  187.0 p1= 638.9 p2=    13.5 ed=   347 1/3/2021    x1=  76. x2= 136. y1=  1.63 y2=   .75     
GP: Confirmed Honduras 6/6/2020        136    6935    -        6155     8839     3   347 1/3/2021  
AAA2     1 Honduras Confirmed cc1=  .989912 cc2=  .860813 lx= 10.84434 if=  77 il= 136 6/6/2020   n=  59 now=    6935 end=      51243      6155      8839 U=    67.17 T=  186.4 p1= 638.9 p2=    13.5 ed=   344 12/31/2020  x1=  77. x2= 136. y1=  1.63 y2=   .75     
GP: Confirmed Honduras 6/6/2020        136    6935    -        6155     8839     3   344 12/31/2020
AAA2     1 Honduras Confirmed cc1=  .991057 cc2=  .859750 lx= 10.84434 if=  79 il= 136 6/6/2020   n=  57 now=    6935 end=      51243      6155      8839 U=    68.03 T=  187.1 p1= 638.9 p2=    13.5 ed=   347 1/3/2021    x1=  79. x2= 136. y1=  1.59 y2=   .75     
GP: Confirmed Honduras 6/6/2020        136    6935    -        6155     8839     3   347 1/3/2021  
AAA2     1 Honduras Confirmed cc1=  .992087 cc2=  .859634 lx= 10.84434 if=  80 il= 136 6/6/2020   n=  56 now=    6935 end=      51243      6155      8839 U=    67.26 T=  186.5 p1= 638.9 p2=    13.5 ed=   345 1/1/2021    x1=  80. x2= 136. y1=  1.58 y2=   .75     
GP: Confirmed Honduras 6/6/2020        136    6935    -        6155     8839     3   345 1/1/2021  
AAA2     1 Honduras Confirmed cc1=  .993080 cc2=  .859449 lx= 10.84434 if=  81 il= 136 6/6/2020   n=  55 now=    6935 end=      51243      6155      8839 U=    66.10 T=  185.6 p1= 638.9 p2=    13.5 ed=   341 12/28/2020  x1=  81. x2= 136. y1=  1.58 y2=   .75     
GP: Confirmed Honduras 6/6/2020        136    6935    -        6155     8839     3   341 12/28/2020
AAA2     1 Honduras Confirmed cc1=  .994593 cc2=  .858510 lx= 10.84434 if=  83 il= 136 6/6/2020   n=  53 now=    6935 end=      51243      6155      8839 U=    64.25 T=  184.3 p1= 638.9 p2=    13.5 ed=   335 12/22/2020  x1=  83. x2= 136. y1=  1.58 y2=   .75     
GP: Confirmed Honduras 6/6/2020        136    6935    -        6155     8839     3   335 12/22/2020
AAA2     1 Honduras Confirmed cc1=  .995199 cc2=  .857838 lx= 10.84434 if=  84 il= 136 6/6/2020   n=  52 now=    6935 end=      51243      6155      8839 U=    63.50 T=  183.7 p1= 638.9 p2=    13.5 ed=   333 12/20/2020  x1=  84. x2= 136. y1=  1.57 y2=   .75     
GP: Confirmed Honduras 6/6/2020        136    6935    -        6155     8839     3   333 12/20/2020
AAA2     1 Honduras Confirmed cc1=  .995734 cc2=  .857059 lx= 10.83434 if=  85 il= 136 6/6/2020   n=  51 now=    6935 end=      50733      6155      8839 U=    62.34 T=  182.5 p1= 631.6 p2=    13.7 ed=   329 12/16/2020  x1=  85. x2= 136. y1=  1.56 y2=   .75     
GP: Confirmed Honduras 6/6/2020        136    6935    -        6155     8839     3   329 12/16/2020
AAA2     1 Honduras Confirmed cc1=  .996167 cc2=  .856139 lx= 10.61434 if=  86 il= 136 6/6/2020   n=  50 now=    6935 end=      40714      6155      8839 U=    57.28 T=  172.4 p1= 487.1 p2=    17.0 ed=   307 11/24/2020  x1=  86. x2= 136. y1=  1.51 y2=   .64     
GP: Confirmed Honduras 6/6/2020        136    6935    -        6155     8839     3   307 11/24/2020
AAA2     1 Honduras Confirmed cc1=  .996600 cc2=  .855179 lx= 10.42434 if=  87 il= 136 6/6/2020   n=  49 now=    6935 end=      33669      6155      8839 U=    52.78 T=  164.0 p1= 385.5 p2=    20.6 ed=   288 11/5/2020   x1=  87. x2= 136. y1=  1.46 y2=   .53     
GP: Confirmed Honduras 6/6/2020        136    6935    -        6155     8839     3   288 11/5/2020 
AAA2     1 Honduras Confirmed cc1=  .997007 cc2=  .854150 lx= 10.27434 if=  88 il= 136 6/6/2020   n=  48 now=    6935 end=      28979      6155      8839 U=    49.11 T=  157.5 p1= 317.9 p2=    23.9 ed=   273 10/21/2020  x1=  88. x2= 136. y1=  1.42 y2=   .44     
GP: Confirmed Honduras 6/6/2020        136    6935    -        6155     8839     3   273 10/21/2020
AAA2     1 Honduras Confirmed cc1=  .997613 cc2=  .851748 lx= 10.03434 if=  90 il= 136 6/6/2020   n=  46 now=    6935 end=      22795      6155      8839 U=    42.84 T=  147.5 p1= 228.7 p2=    30.4 ed=   248 9/26/2020   x1=  90. x2= 136. y1=  1.34 y2=   .27     
GP: Confirmed Honduras 6/6/2020        136    6935    -        6155     8839     3   248 9/26/2020 
AAA2     1 Honduras Confirmed cc1=  .997790 cc2=  .850348 lx=  9.94434 if=  91 il= 136 6/6/2020   n=  45 now=    6935 end=      20833      6155      8839 U=    40.44 T=  144.0 p1= 200.4 p2=    33.3 ed=   239 9/17/2020   x1=  91. x2= 136. y1=  1.31 y2=   .20     
GP: Confirmed Honduras 6/6/2020        136    6935    -        6155     8839     3   239 9/17/2020 
AAA2     1 Honduras Confirmed cc1=  .997889 cc2=  .848818 lx=  9.87434 if=  92 il= 136 6/6/2020   n=  44 now=    6935 end=      19425      6155      8839 U=    38.33 T=  141.3 p1= 180.1 p2=    35.7 ed=   231 9/9/2020    x1=  92. x2= 136. y1=  1.29 y2=   .14     
GP: Confirmed Honduras 6/6/2020        136    6935    19425    6155     8839     3   231 9/9/2020  
AAA2     1 Honduras Confirmed cc1=  .997871 cc2=  .847115 lx=  9.81434 if=  93 il= 136 6/6/2020   n=  43 now=    6935 end=      18294      6155      8839 U=    37.46 T=  139.2 p1= 163.8 p2=    37.9 ed=   227 9/5/2020    x1=  93. x2= 136. y1=  1.23 y2=   .09     
GP: Confirmed Honduras 6/6/2020        136    6935    18294    6155     8839     3   227 9/5/2020  
AAA2     1 Honduras Confirmed cc1=  .997992 cc2=  .845494 lx=  9.75434 if=  94 il= 136 6/6/2020   n=  42 now=    6935 end=      17228      6155      8839 U=    35.93 T=  137.0 p1= 148.4 p2=    40.3 ed=   221 8/30/2020   x1=  94. x2= 136. y1=  1.20 y2=   .03     
GP: Confirmed Honduras 6/6/2020        136    6935    17228    6155     8839     3   221 8/30/2020 
AAA2     1 Honduras Confirmed cc1=  .997767 cc2=  .837639 lx=  9.62434 if=  98 il= 136 6/6/2020   n=  38 now=    6935 end=      15128      6155      8839 U=    31.37 T=  132.7 p1= 118.1 p2=    45.8 ed=   206 8/15/2020   x1=  98. x2= 136. y1=  1.11 y2=  -.11     
GP: Confirmed Honduras 6/6/2020        136    6935    15128    6155     8839     3   206 8/15/2020 
AAA2     1 Honduras Confirmed cc1=  .997588 cc2=  .835367 lx=  9.62434 if=  99 il= 136 6/6/2020   n=  37 now=    6935 end=      15128      6155      8839 U=    30.91 T=  132.7 p1= 118.1 p2=    45.8 ed=   205 8/14/2020   x1=  99. x2= 136. y1=  1.09 y2=  -.11     
GP: Confirmed Honduras 6/6/2020        136    6935    15128    6155     8839     3   205 8/14/2020 
AAA2     1 Honduras Confirmed cc1=  .997464 cc2=  .833065 lx=  9.67434 if= 100 il= 136 6/6/2020   n=  36 now=    6935 end=      15904      6155      8839 U=    31.43 T=  134.4 p1= 129.3 p2=    43.6 ed=   208 8/17/2020   x1= 100. x2= 136. y1=  1.09 y2=  -.05     
GP: Confirmed Honduras 6/6/2020        136    6935    15904    6155     8839     3   208 8/17/2020 
AAA2     1 Honduras Confirmed cc1=  .997622 cc2=  .830955 lx=  9.81434 if= 101 il= 136 6/6/2020   n=  35 now=    6935 end=      18294      6155      8839 U=    35.79 T=  139.1 p1= 163.8 p2=    37.9 ed=   223 9/1/2020    x1= 101. x2= 136. y1=  1.06 y2=   .09     
GP: Confirmed Honduras 6/6/2020        136    6935    18294    6155     8839     3   223 9/1/2020  
AAA2     1 Honduras Confirmed cc1=  .997429 cc2=  .828399 lx=  9.84434 if= 102 il= 136 6/6/2020   n=  34 now=    6935 end=      18851      6155      8839 U=    35.94 T=  140.1 p1= 171.8 p2=    36.8 ed=   224 9/2/2020    x1= 102. x2= 136. y1=  1.06 y2=   .11     
GP: Confirmed Honduras 6/6/2020        136    6935    18851    6155     8839     3   224 9/2/2020  
AAA2     1 Honduras Confirmed cc1=  .997350 cc2=  .825852 lx=  9.96434 if= 103 il= 136 6/6/2020   n=  33 now=    6935 end=      21254      6155      8839 U=    38.93 T=  144.4 p1= 206.5 p2=    32.6 ed=   236 9/14/2020   x1= 103. x2= 136. y1=  1.06 y2=   .21     
GP: Confirmed Honduras 6/6/2020        136    6935    -        6155     8839     3   236 9/14/2020 
AAA2     1 Honduras Confirmed cc1=  .997224 cc2=  .823147 lx= 10.10434 if= 104 il= 136 6/6/2020   n=  32 now=    6935 end=      24448      6155      8839 U=    41.95 T=  149.5 p1= 252.5 p2=    28.4 ed=   248 9/26/2020   x1= 104. x2= 136. y1=  1.08 y2=   .32     
GP: Confirmed Honduras 6/6/2020        136    6935    -        6155     8839     3   248 9/26/2020 
AAA2     1 Honduras Confirmed cc1=  .996950 cc2=  .817345 lx= 10.53434 if= 106 il= 136 6/6/2020   n=  30 now=    6935 end=      37584      6155      8839 U=    55.56 T=  168.9 p1= 441.9 p2=    18.5 ed=   300 11/17/2020  x1= 106. x2= 136. y1=  1.13 y2=   .59     
GP: Confirmed Honduras 6/6/2020        136    6935    -        6155     8839     3   300 11/17/2020
AAA2     1 Honduras Confirmed cc1=  .996882 cc2=  .814308 lx= 10.23434 if= 107 il= 136 6/6/2020   n=  29 now=    6935 end=      27842      6155      8839 U=    48.19 T=  155.8 p1= 301.5 p2=    24.9 ed=   269 10/17/2020  x1= 107. x2= 136. y1=  1.01 y2=   .41     
GP: Confirmed Honduras 6/6/2020        136    6935    -        6155     8839     3   269 10/17/2020
AAA2     1 Honduras Confirmed cc1=  .996882 cc2=  .811186 lx=  9.97434 if= 108 il= 136 6/6/2020   n=  28 now=    6935 end=      21468      6155      8839 U=    41.27 T=  145.2 p1= 209.6 p2=    32.3 ed=   242 9/20/2020   x1= 108. x2= 136. y1=   .90 y2=   .22     
GP: Confirmed Honduras 6/6/2020        136    6935    -        6155     8839     3   242 9/20/2020 
AAA2     1 Honduras Confirmed cc1=  .996798 cc2=  .807816 lx=  9.78434 if= 109 il= 136 6/6/2020   n=  27 now=    6935 end=      17753      6155      8839 U=    37.00 T=  138.1 p1= 156.0 p2=    39.1 ed=   225 9/3/2020    x1= 109. x2= 136. y1=   .79 y2=   .06     
GP: Confirmed Honduras 6/6/2020        136    6935    17753    6155     8839     3   225 9/3/2020  
AAA2     1 Honduras Confirmed cc1=  .997073 cc2=  .804623 lx=  9.58434 if= 110 il= 136 6/6/2020   n=  26 now=    6935 end=      14535      6155      8839 U=    31.33 T=  131.3 p1= 109.6 p2=    47.7 ed=   205 8/14/2020   x1= 110. x2= 136. y1=   .68 y2=  -.15     
GP: Confirmed Honduras 6/6/2020        136    6935    14535    6155     8839     3   205 8/14/2020 
AAA2     1 Honduras Confirmed cc1=  .997214 cc2=  .801098 lx=  9.44434 if= 111 il= 136 6/6/2020   n=  25 now=    6935 end=      12636      6155      8839 U=    27.19 T=  127.0 p1=  82.2 p2=    54.9 ed=   191 7/31/2020   x1= 111. x2= 136. y1=   .59 y2=  -.33     
GP: Confirmed Honduras 6/6/2020        136    6935    12636    6155     8839     3   191 7/31/2020 
AAA2     1 Honduras Confirmed cc1=  .997156 cc2=  .797156 lx=  9.35434 if= 112 il= 136 6/6/2020   n=  24 now=    6935 end=      11548      6155      8839 U=    25.16 T=  124.3 p1=  66.5 p2=    60.1 ed=   183 7/23/2020   x1= 112. x2= 136. y1=   .49 y2=  -.46     
GP: Confirmed Honduras 6/6/2020        136    6935    11548    6155     8839     3   183 7/23/2020 
AAA2     1 Honduras Confirmed cc1=  .997693 cc2=  .789179 lx=  9.18434 if= 114 il= 136 6/6/2020   n=  22 now=    6935 end=       9743      6155      8839 U=    20.05 T=  120.4 p1=  40.5 p2=    71.2 ed=   167 7/7/2020    x1= 114. x2= 136. y1=   .32 y2=  -.78     
GP: Confirmed Honduras 6/6/2020        136    6935     9743    6155     8839     3   167 7/7/2020  
AAA2     1 Honduras Confirmed cc1=  .998049 cc2=  .784849 lx=  9.12434 if= 115 il= 136 6/6/2020   n=  21 now=    6935 end=       9175      6155      8839 U=    18.09 T=  119.4 p1=  32.3 p2=    75.6 ed=   162 7/2/2020    x1= 115. x2= 136. y1=   .24 y2=  -.92     
GP: Confirmed Honduras 6/6/2020        136    6935     9175    6155     8839     3   162 7/2/2020  
AAA1     1 Honduras Confirmed cc1=  .998337 cc2=  .780119 lx=  9.07434 if= 116 il= 136 6/6/2020   n=  20 now=    6935 end=       8728      6155      8839 U=    16.28 T=  118.9 p1=  25.9 p2=    79.5 ed=   157 6/27/2020   x1= 116. x2= 136. y1=   .18 y2= -1.05 BEST
AAA2     1 Honduras Confirmed cc1=  .998337 cc2=  .780119 lx=  9.07734 if= 116 il= 136 6/6/2020   n=  20 now=    6935 end=       8728      6155      8839 U=    16.28 T=  118.9 p1=  25.9 p2=    79.5 ed=   157 6/27/2020   x1= 116. x2= 136. y1=   .18 y2= -1.05 BEST
GP: Confirmed Honduras 6/6/2020        136    6935     8728    6155     8839     3   157 6/27/2020 
AAA2     1 Honduras Confirmed cc1=  .998330 cc2=  .774723 lx=  9.04434 if= 117 il= 136 6/6/2020   n=  19 now=    6935 end=       8470      6155      8839 U=    15.28 T=  118.6 p1=  22.1 p2=    81.9 ed=   154 6/24/2020   x1= 117. x2= 136. y1=   .10 y2= -1.14     
GP: Confirmed Honduras 6/6/2020        136    6935     8470    6155     8839     3   154 6/24/2020 
AAA2     1 Honduras Confirmed cc1=  .998275 cc2=  .768859 lx=  9.02434 if= 118 il= 136 6/6/2020   n=  18 now=    6935 end=       8302      6155      8839 U=    14.53 T=  118.5 p1=  19.7 p2=    83.5 ed=   152 6/22/2020   x1= 118. x2= 136. y1=   .03 y2= -1.21     
GP: Confirmed Honduras 6/6/2020        136    6935     8302    6155     8839     3   152 6/22/2020 
AAA2     1 Honduras Confirmed cc1=  .998137 cc2=  .762435 lx=  9.00434 if= 119 il= 136 6/6/2020   n=  17 now=    6935 end=       8138      6155      8839 U=    13.63 T=  118.6 p1=  17.3 p2=    85.2 ed=   150 6/20/2020   x1= 119. x2= 136. y1=  -.03 y2= -1.28     
GP: Confirmed Honduras 6/6/2020        136    6935     8138    6155     8839     3   150 6/20/2020 
AAA2     1 Honduras Confirmed cc1=  .997791 cc2=  .755255 lx=  9.00434 if= 120 il= 136 6/6/2020   n=  16 now=    6935 end=       8138      6155      8839 U=    13.28 T=  119.1 p1=  17.3 p2=    85.2 ed=   150 6/20/2020   x1= 120. x2= 136. y1=  -.07 y2= -1.28     
GP: Confirmed Honduras 6/6/2020        136    6935     8138    6155     8839     3   150 6/20/2020 
AAA2     1 Honduras Confirmed cc1=  .997657 cc2=  .747657 lx=  9.03434 if= 121 il= 136 6/6/2020   n=  15 now=    6935 end=       8386      6155      8839 U=    14.34 T=  119.2 p1=  20.9 p2=    82.7 ed=   153 6/23/2020   x1= 121. x2= 136. y1=  -.13 y2= -1.17     
GP: Confirmed Honduras 6/6/2020        136    6935     8386    6155     8839     3   153 6/23/2020 
AAA1     1 Honduras Confirmed cc1=  .997395 cc2=  .739196 lx=  9.08434 if= 122 il= 136 6/6/2020   n=  14 now=    6935 end=       8816      6155      8839 U=    15.94 T=  119.7 p1=  27.1 p2=    78.7 ed=   157 6/27/2020   x1= 122. x2= 136. y1=  -.15 y2= -1.02 BEST
AAA2     1 Honduras Confirmed cc1=  .997396 cc2=  .739196 lx=  9.08034 if= 122 il= 136 6/6/2020   n=  14 now=    6935 end=       8816      6155      8839 U=    15.94 T=  119.7 p1=  27.1 p2=    78.7 ed=   157 6/27/2020   x1= 122. x2= 136. y1=  -.15 y2= -1.02 BEST
GP: Confirmed Honduras 6/6/2020        136    6935     8816    6155     8839     3   157 6/27/2020 
AAA2     1 Honduras Confirmed cc1=  .997137 cc2=  .729876 lx=  9.15434 if= 123 il= 136 6/6/2020   n=  13 now=    6935 end=       9455      6155      8839 U=    18.32 T=  120.5 p1=  36.3 p2=    73.3 ed=   163 7/3/2020    x1= 123. x2= 136. y1=  -.14 y2=  -.85     
GP: Confirmed Honduras 6/6/2020        136    6935     9455    6155     8839     3   163 7/3/2020  
AAA2     1 Honduras Confirmed cc1=  .996802 cc2=  .719452 lx=  9.28434 if= 124 il= 136 6/6/2020   n=  12 now=    6935 end=      10768      6155      8839 U=    22.92 T=  122.7 p1=  55.3 p2=    64.4 ed=   176 7/16/2020   x1= 124. x2= 136. y1=  -.06 y2=  -.58     
GP: Confirmed Honduras 6/6/2020        136    6935    10768    6155     8839     3   176 7/16/2020 
AAA2     1 Honduras Confirmed cc1=  .996076 cc2=  .707401 lx=  9.42434 if= 125 il= 136 6/6/2020   n=  11 now=    6935 end=      12386      6155      8839 U=    28.07 T=  126.0 p1=  78.6 p2=    56.0 ed=   192 8/1/2020    x1= 125. x2= 136. y1=   .03 y2=  -.36     
GP: Confirmed Honduras 6/6/2020        136    6935    12386    6155     8839     3   192 8/1/2020  
AAA2     1 Honduras Confirmed cc1=  .994896 cc2=  .693384 lx=  9.42434 if= 126 il= 136 6/6/2020   n=  10 now=    6935 end=      12386      6155      8839 U=    29.47 T=  125.5 p1=  78.6 p2=    56.0 ed=   195 8/4/2020    x1= 126. x2= 136. y1=  -.02 y2=  -.36     
GP: Confirmed Honduras 6/6/2020        136    6935    12386    6155     8839     3   195 8/4/2020  
AAA1     1 Honduras Confirmed cc1=  .995579 cc2=  .679352 lx=  9.09434 if= 127 il= 136 6/6/2020   n=   9 now=    6935 end=       8904      6155      8839 U=    16.95 T=  119.1 p1=  28.4 p2=    77.9 ed=   159 6/29/2020   x1= 127. x2= 136. y1=  -.47 y2= -1.00 BEST
AAA2     1 Honduras Confirmed cc1=  .995579 cc2=  .679352 lx=  9.09734 if= 127 il= 136 6/6/2020   n=   9 now=    6935 end=       8904      6155      8839 U=    16.95 T=  119.1 p1=  28.4 p2=    77.9 ed=   159 6/29/2020   x1= 127. x2= 136. y1=  -.47 y2= -1.00 BEST
GP: Confirmed Honduras 6/6/2020        136    6935     8904    6155     8839     3   159 6/29/2020 
AAA2     1 Honduras Confirmed cc1=  .996612 cc2=  .663279 lx=  8.96434 if= 128 il= 136 6/6/2020   n=   8 now=    6935 end=       7819      6155      8839 U=    10.92 T=  120.4 p1=  12.7 p2=    88.7 ed=   146 6/16/2020   x1= 128. x2= 136. y1=  -.70 y2= -1.43     
GP: Confirmed Honduras 6/6/2020        136    6935     7819    6155     8839     3   146 6/16/2020 
AAA2     1 Honduras Confirmed cc1=  .998307 cc2=  .644754 lx= 10.15434 if= 129 il= 136 6/6/2020   n=   7 now=    6935 end=      25702      6155      8839 U=    56.31 T=  156.1 p1= 270.6 p2=    27.0 ed=   289 11/6/2020   x1= 129. x2= 136. y1=   .48 y2=   .36     
