TEST last_day=  735 method= last 
MH:     0 Country_Region                                            142 Case_Typ         nCases nDeaths 1/23/20 1/24/20 1/25/20  6/7/20  6/8/20  6/9/20
ML aaa nday1  139 6/9/2020        3186.00000        8.06652
TAB:  US_Kentucky_Jefferson Confirmed Date   Day     Real      MAX  Predict    Count      Min      Max      Med
AAA2     1 US_Kentucky_Jefferson Confirmed cc1=  .988986 cc2=  .806412 lx= 10.06652 if= 105 il= 134 6/4/2020   n=  29 now=    3186 end=      23541      2760      3354 U=   119.87 T=  225.4 p1= 638.9 p2=    13.5 ed=   508 6/13/2021   x1= 105. x2= 134. y1=  1.00 y2=   .76     
GP: Confirmed US_Kentucky_Jefferson 6/4/2020        134    3186    -        2760     3354    11   508 6/13/2021 
AAA2     1 US_Kentucky_Jefferson Confirmed cc1=  .988254 cc2=  .802558 lx= 10.06652 if= 106 il= 134 6/4/2020   n=  28 now=    3186 end=      23541      2760      3354 U=   120.81 T=  226.1 p1= 638.9 p2=    13.5 ed=   511 6/16/2021   x1= 106. x2= 134. y1=   .99 y2=   .76     
GP: Confirmed US_Kentucky_Jefferson 6/4/2020        134    3186    -        2760     3354    11   511 6/16/2021 
AAA2     1 US_Kentucky_Jefferson Confirmed cc1=  .987856 cc2=  .798873 lx= 10.06652 if= 107 il= 134 6/4/2020   n=  27 now=    3186 end=      23541      2760      3354 U=   120.37 T=  225.8 p1= 638.9 p2=    13.5 ed=   509 6/14/2021   x1= 107. x2= 134. y1=   .99 y2=   .76     
GP: Confirmed US_Kentucky_Jefferson 6/4/2020        134    3186    -        2760     3354    11   509 6/14/2021 
AAA2     1 US_Kentucky_Jefferson Confirmed cc1=  .987641 cc2=  .795191 lx= 10.06652 if= 108 il= 134 6/4/2020   n=  26 now=    3186 end=      23541      2760      3354 U=   119.85 T=  225.4 p1= 638.9 p2=    13.5 ed=   508 6/13/2021   x1= 108. x2= 134. y1=   .98 y2=   .76     
GP: Confirmed US_Kentucky_Jefferson 6/4/2020        134    3186    -        2760     3354    11   508 6/13/2021 
AAA2     1 US_Kentucky_Jefferson Confirmed cc1=  .980686 cc2=  .751271 lx= 10.06652 if= 116 il= 134 6/4/2020   n=  18 now=    3186 end=      23541      2760      3354 U=   110.65 T=  218.4 p1= 638.9 p2=    13.5 ed=   479 5/15/2021   x1= 116. x2= 134. y1=   .93 y2=   .76     
GP: Confirmed US_Kentucky_Jefferson 6/4/2020        134    3186    -        2760     3354    11   479 5/15/2021 
AAA2     1 US_Kentucky_Jefferson Confirmed cc1=  .981219 cc2=  .745517 lx= 10.06652 if= 117 il= 134 6/4/2020   n=  17 now=    3186 end=      23541      2760      3354 U=   108.12 T=  216.4 p1= 638.9 p2=    13.5 ed=   471 5/7/2021    x1= 117. x2= 134. y1=   .92 y2=   .76     
GP: Confirmed US_Kentucky_Jefferson 6/4/2020        134    3186    -        2760     3354    11   471 5/7/2021  
AAA2     1 US_Kentucky_Jefferson Confirmed cc1=  .981850 cc2=  .739315 lx= 10.06652 if= 118 il= 134 6/4/2020   n=  16 now=    3186 end=      23541      2760      3354 U=   107.85 T=  216.2 p1= 638.9 p2=    13.5 ed=   470 5/6/2021    x1= 118. x2= 134. y1=   .91 y2=   .76     
GP: Confirmed US_Kentucky_Jefferson 6/4/2020        134    3186    -        2760     3354    11   470 5/6/2021  
AAA2     1 US_Kentucky_Jefferson Confirmed cc1=  .984634 cc2=  .734634 lx= 10.06652 if= 119 il= 134 6/4/2020   n=  15 now=    3186 end=      23541      2760      3354 U=   102.38 T=  212.1 p1= 638.9 p2=    13.5 ed=   453 4/19/2021   x1= 119. x2= 134. y1=   .91 y2=   .76     
GP: Confirmed US_Kentucky_Jefferson 6/4/2020        134    3186    -        2760     3354    11   453 4/19/2021 
AAA2     1 US_Kentucky_Jefferson Confirmed cc1=  .985863 cc2=  .727664 lx= 10.06652 if= 120 il= 134 6/4/2020   n=  14 now=    3186 end=      23541      2760      3354 U=    99.15 T=  209.6 p1= 638.9 p2=    13.5 ed=   443 4/9/2021    x1= 120. x2= 134. y1=   .90 y2=   .76     
GP: Confirmed US_Kentucky_Jefferson 6/4/2020        134    3186    -        2760     3354    11   443 4/9/2021  
AAA2     1 US_Kentucky_Jefferson Confirmed cc1=  .986893 cc2=  .719632 lx= 10.06652 if= 121 il= 134 6/4/2020   n=  13 now=    3186 end=      23541      2760      3354 U=    95.77 T=  207.0 p1= 638.9 p2=    13.5 ed=   433 3/30/2021   x1= 121. x2= 134. y1=   .90 y2=   .76     
GP: Confirmed US_Kentucky_Jefferson 6/4/2020        134    3186    -        2760     3354    11   433 3/30/2021 
AAA2     1 US_Kentucky_Jefferson Confirmed cc1=  .987488 cc2=  .710138 lx= 10.01652 if= 122 il= 134 6/4/2020   n=  12 now=    3186 end=      22393      2760      3354 U=    90.34 T=  200.8 p1= 602.9 p2=    14.2 ed=   413 3/10/2021   x1= 122. x2= 134. y1=   .87 y2=   .74     
GP: Confirmed US_Kentucky_Jefferson 6/4/2020        134    3186    -        2760     3354    11   413 3/10/2021 
AAA2     1 US_Kentucky_Jefferson Confirmed cc1=  .987702 cc2=  .699027 lx=  8.84652 if= 123 il= 134 6/4/2020   n=  11 now=    3186 end=       6950      2760      3354 U=    39.40 T=  130.9 p1= 118.1 p2=    45.8 ed=   223 9/1/2020    x1= 123. x2= 134. y1=   .20 y2=  -.08     
GP: Confirmed US_Kentucky_Jefferson 6/4/2020        134    3186     6950    2760     3354    11   223 9/1/2020  
AAA2     1 US_Kentucky_Jefferson Confirmed cc1=  .985827 cc2=  .669600 lx= 10.06652 if= 125 il= 134 6/4/2020   n=   9 now=    3186 end=      23541      2760      3354 U=    92.85 T=  204.8 p1= 638.9 p2=    13.5 ed=   423 3/20/2021   x1= 125. x2= 134. y1=   .86 y2=   .76     
GP: Confirmed US_Kentucky_Jefferson 6/4/2020        134    3186    -        2760     3354    11   423 3/20/2021 
AAA1     1 US_Kentucky_Jefferson Confirmed cc1=  .994398 cc2=  .888398 lx=  8.13652 if=  47 il= 135 6/5/2020   n=  88 now=    3186 end=       3417      2843      3472 U=    23.22 T=   95.7 p1=   7.3 p2=    93.2 ed=   150 6/20/2020   x1=  47. x2= 135. y1=  2.10 y2= -1.69 BEST
AAA2     1 US_Kentucky_Jefferson Confirmed cc1=  .994398 cc2=  .888398 lx=  8.13652 if=  47 il= 135 6/5/2020   n=  88 now=    3186 end=       3417      2843      3472 U=    23.22 T=   95.7 p1=   7.3 p2=    93.2 ed=   150 6/20/2020   x1=  47. x2= 135. y1=  2.10 y2= -1.69 BEST
GP: Confirmed US_Kentucky_Jefferson 6/5/2020        135    3186     3417    2843     3472    11   150 6/20/2020 
AAA1     1 US_Kentucky_Jefferson Confirmed cc1=  .994210 cc2=  .887609 lx=  8.13652 if=  48 il= 135 6/5/2020   n=  87 now=    3186 end=       3417      2843      3472 U=    22.96 T=   96.1 p1=   7.3 p2=    93.2 ed=   150 6/20/2020   x1=  48. x2= 135. y1=  2.10 y2= -1.69 BEST
AAA2     1 US_Kentucky_Jefferson Confirmed cc1=  .994210 cc2=  .887609 lx=  8.13752 if=  48 il= 135 6/5/2020   n=  87 now=    3186 end=       3417      2843      3472 U=    22.96 T=   96.1 p1=   7.3 p2=    93.2 ed=   150 6/20/2020   x1=  48. x2= 135. y1=  2.10 y2= -1.69 BEST
GP: Confirmed US_Kentucky_Jefferson 6/5/2020        135    3186     3417    2843     3472    11   150 6/20/2020 
AAA1     1 US_Kentucky_Jefferson Confirmed cc1=  .994038 cc2=  .886827 lx=  8.13652 if=  49 il= 135 6/5/2020   n=  86 now=    3186 end=       3417      2843      3472 U=    22.69 T=   96.6 p1=   7.3 p2=    93.2 ed=   150 6/20/2020   x1=  49. x2= 135. y1=  2.10 y2= -1.69 BEST
AAA2     1 US_Kentucky_Jefferson Confirmed cc1=  .994040 cc2=  .886827 lx=  8.13952 if=  49 il= 135 6/5/2020   n=  86 now=    3186 end=       3417      2843      3472 U=    22.69 T=   96.6 p1=   7.3 p2=    93.2 ed=   150 6/20/2020   x1=  49. x2= 135. y1=  2.10 y2= -1.69 BEST
GP: Confirmed US_Kentucky_Jefferson 6/5/2020        135    3186     3417    2843     3472    11   150 6/20/2020 
AAA1     1 US_Kentucky_Jefferson Confirmed cc1=  .993914 cc2=  .886081 lx=  8.14652 if=  50 il= 135 6/5/2020   n=  85 now=    3186 end=       3451      2843      3472 U=    23.29 T=   96.8 p1=   8.3 p2=    92.3 ed=   151 6/21/2020   x1=  50. x2= 135. y1=  2.01 y2= -1.64 BEST
AAA2     1 US_Kentucky_Jefferson Confirmed cc1=  .993916 cc2=  .886081 lx=  8.14252 if=  50 il= 135 6/5/2020   n=  85 now=    3186 end=       3451      2843      3472 U=    23.29 T=   96.8 p1=   8.3 p2=    92.3 ed=   151 6/21/2020   x1=  50. x2= 135. y1=  2.01 y2= -1.64 BEST
GP: Confirmed US_Kentucky_Jefferson 6/5/2020        135    3186     3451    2843     3472    11   151 6/21/2020 
AAA1     1 US_Kentucky_Jefferson Confirmed cc1=  .993733 cc2=  .885268 lx=  8.14652 if=  51 il= 135 6/5/2020   n=  84 now=    3186 end=       3451      2843      3472 U=    23.02 T=   97.2 p1=   8.3 p2=    92.3 ed=   151 6/21/2020   x1=  51. x2= 135. y1=  2.01 y2= -1.64 BEST
AAA2     1 US_Kentucky_Jefferson Confirmed cc1=  .993734 cc2=  .885268 lx=  8.14452 if=  51 il= 135 6/5/2020   n=  84 now=    3186 end=       3451      2843      3472 U=    23.02 T=   97.2 p1=   8.3 p2=    92.3 ed=   151 6/21/2020   x1=  51. x2= 135. y1=  2.01 y2= -1.64 BEST
GP: Confirmed US_Kentucky_Jefferson 6/5/2020        135    3186     3451    2843     3472    11   151 6/21/2020 
AAA1     1 US_Kentucky_Jefferson Confirmed cc1=  .993603 cc2=  .884494 lx=  8.14652 if=  52 il= 135 6/5/2020   n=  83 now=    3186 end=       3451      2843      3472 U=    23.37 T=   96.7 p1=   8.3 p2=    92.3 ed=   151 6/21/2020   x1=  52. x2= 135. y1=  1.91 y2= -1.64 BEST
AAA2     1 US_Kentucky_Jefferson Confirmed cc1=  .993603 cc2=  .884494 lx=  8.14752 if=  52 il= 135 6/5/2020   n=  83 now=    3186 end=       3451      2843      3472 U=    23.37 T=   96.7 p1=   8.3 p2=    92.3 ed=   151 6/21/2020   x1=  52. x2= 135. y1=  1.91 y2= -1.64 BEST
GP: Confirmed US_Kentucky_Jefferson 6/5/2020        135    3186     3451    2843     3472    11   151 6/21/2020 
AAA1     1 US_Kentucky_Jefferson Confirmed cc1=  .993397 cc2=  .883633 lx=  8.14652 if=  53 il= 135 6/5/2020   n=  82 now=    3186 end=       3451      2843      3472 U=    23.09 T=   97.1 p1=   8.3 p2=    92.3 ed=   151 6/21/2020   x1=  53. x2= 135. y1=  1.91 y2= -1.64 BEST
AAA2     1 US_Kentucky_Jefferson Confirmed cc1=  .993399 cc2=  .883633 lx=  8.14952 if=  53 il= 135 6/5/2020   n=  82 now=    3186 end=       3451      2843      3472 U=    23.09 T=   97.1 p1=   8.3 p2=    92.3 ed=   151 6/21/2020   x1=  53. x2= 135. y1=  1.91 y2= -1.64 BEST
GP: Confirmed US_Kentucky_Jefferson 6/5/2020        135    3186     3451    2843     3472    11   151 6/21/2020 
AAA1     1 US_Kentucky_Jefferson Confirmed cc1=  .993241 cc2=  .882810 lx=  8.15652 if=  54 il= 135 6/5/2020   n=  81 now=    3186 end=       3486      2843      3472 U=    23.54 T=   97.6 p1=   9.4 p2=    91.4 ed=   153 6/23/2020   x1=  54. x2= 135. y1=  1.85 y2= -1.59 BEST
AAA2     1 US_Kentucky_Jefferson Confirmed cc1=  .993243 cc2=  .882810 lx=  8.15352 if=  54 il= 135 6/5/2020   n=  81 now=    3186 end=       3486      2843      3472 U=    23.54 T=   97.6 p1=   9.4 p2=    91.4 ed=   153 6/23/2020   x1=  54. x2= 135. y1=  1.85 y2= -1.59 BEST
GP: Confirmed US_Kentucky_Jefferson 6/5/2020        135    3186     3486    2843     3472    11   153 6/23/2020 
AAA1     1 US_Kentucky_Jefferson Confirmed cc1=  .993055 cc2=  .881944 lx=  8.15652 if=  55 il= 135 6/5/2020   n=  80 now=    3186 end=       3486      2843      3472 U=    23.42 T=   97.8 p1=   9.4 p2=    91.4 ed=   153 6/23/2020   x1=  55. x2= 135. y1=  1.83 y2= -1.59 BEST
AAA2     1 US_Kentucky_Jefferson Confirmed cc1=  .993055 cc2=  .881944 lx=  8.15652 if=  55 il= 135 6/5/2020   n=  80 now=    3186 end=       3486      2843      3472 U=    23.42 T=   97.8 p1=   9.4 p2=    91.4 ed=   153 6/23/2020   x1=  55. x2= 135. y1=  1.83 y2= -1.59 BEST
GP: Confirmed US_Kentucky_Jefferson 6/5/2020        135    3186     3486    2843     3472    11   153 6/23/2020 
AAA1     1 US_Kentucky_Jefferson Confirmed cc1=  .992893 cc2=  .881089 lx=  8.15652 if=  56 il= 135 6/5/2020   n=  79 now=    3186 end=       3486      2843      3472 U=    23.27 T=   98.0 p1=   9.4 p2=    91.4 ed=   152 6/22/2020   x1=  56. x2= 135. y1=  1.80 y2= -1.59 BEST
AAA2     1 US_Kentucky_Jefferson Confirmed cc1=  .992894 cc2=  .881089 lx=  8.15952 if=  56 il= 135 6/5/2020   n=  79 now=    3186 end=       3486      2843      3472 U=    23.27 T=   98.0 p1=   9.4 p2=    91.4 ed=   152 6/22/2020   x1=  56. x2= 135. y1=  1.80 y2= -1.59 BEST
GP: Confirmed US_Kentucky_Jefferson 6/5/2020        135    3186     3486    2843     3472    11   152 6/22/2020 
AAA1     1 US_Kentucky_Jefferson Confirmed cc1=  .992784 cc2=  .880275 lx=  8.16652 if=  57 il= 135 6/5/2020   n=  78 now=    3186 end=       3521      2843      3472 U=    23.29 T=   99.1 p1=  10.5 p2=    90.5 ed=   154 6/24/2020   x1=  57. x2= 135. y1=  1.81 y2= -1.54 BEST
AAA2     1 US_Kentucky_Jefferson Confirmed cc1=  .992784 cc2=  .880275 lx=  8.16552 if=  57 il= 135 6/5/2020   n=  78 now=    3186 end=       3521      2843      3472 U=    23.29 T=   99.1 p1=  10.5 p2=    90.5 ed=   154 6/24/2020   x1=  57. x2= 135. y1=  1.81 y2= -1.54 BEST
GP: Confirmed US_Kentucky_Jefferson 6/5/2020        135    3186     3521    2843     3472    11   154 6/24/2020 
AAA2     1 US_Kentucky_Jefferson Confirmed cc1=  .992823 cc2=  .879595 lx=  8.17652 if=  58 il= 135 6/5/2020   n=  77 now=    3186 end=       3556      2843      3472 U=    24.86 T=   97.8 p1=  11.6 p2=    89.6 ed=   156 6/26/2020   x1=  58. x2= 135. y1=  1.60 y2= -1.50     
GP: Confirmed US_Kentucky_Jefferson 6/5/2020        135    3186     3556    2843     3472    11   156 6/26/2020 
AAA2     1 US_Kentucky_Jefferson Confirmed cc1=  .992544 cc2=  .878584 lx=  8.17652 if=  59 il= 135 6/5/2020   n=  76 now=    3186 end=       3556      2843      3472 U=    24.54 T=   98.3 p1=  11.6 p2=    89.6 ed=   156 6/26/2020   x1=  59. x2= 135. y1=  1.60 y2= -1.50     
GP: Confirmed US_Kentucky_Jefferson 6/5/2020        135    3186     3556    2843     3472    11   156 6/26/2020 
AAA2     1 US_Kentucky_Jefferson Confirmed cc1=  .992286 cc2=  .877578 lx=  8.17652 if=  60 il= 135 6/5/2020   n=  75 now=    3186 end=       3556      2843      3472 U=    24.21 T=   98.8 p1=  11.6 p2=    89.6 ed=   155 6/25/2020   x1=  60. x2= 135. y1=  1.60 y2= -1.50     
GP: Confirmed US_Kentucky_Jefferson 6/5/2020        135    3186     3556    2843     3472    11   155 6/25/2020 
AAA2     1 US_Kentucky_Jefferson Confirmed cc1=  .992088 cc2=  .876618 lx=  8.17652 if=  61 il= 135 6/5/2020   n=  74 now=    3186 end=       3556      2843      3472 U=    24.34 T=   98.6 p1=  11.6 p2=    89.6 ed=   156 6/26/2020   x1=  61. x2= 135. y1=  1.54 y2= -1.50     
GP: Confirmed US_Kentucky_Jefferson 6/5/2020        135    3186     3556    2843     3472    11   156 6/26/2020 
AAA2     1 US_Kentucky_Jefferson Confirmed cc1=  .991859 cc2=  .875612 lx=  8.18652 if=  62 il= 135 6/5/2020   n=  73 now=    3186 end=       3592      2843      3472 U=    24.35 T=   99.6 p1=  12.7 p2=    88.7 ed=   157 6/27/2020   x1=  62. x2= 135. y1=  1.55 y2= -1.45     
GP: Confirmed US_Kentucky_Jefferson 6/5/2020        135    3186     3592    2843     3472    11   157 6/27/2020 
AAA2     1 US_Kentucky_Jefferson Confirmed cc1=  .991741 cc2=  .874700 lx=  8.19652 if=  63 il= 135 6/5/2020   n=  72 now=    3186 end=       3628      2843      3472 U=    24.44 T=  100.5 p1=  13.9 p2=    87.8 ed=   158 6/28/2020   x1=  63. x2= 135. y1=  1.53 y2= -1.41     
GP: Confirmed US_Kentucky_Jefferson 6/5/2020        135    3186     3628    2843     3472    11   158 6/28/2020 
AAA2     1 US_Kentucky_Jefferson Confirmed cc1=  .991776 cc2=  .873924 lx=  8.20652 if=  64 il= 135 6/5/2020   n=  71 now=    3186 end=       3664      2843      3472 U=    24.42 T=  101.5 p1=  15.0 p2=    87.0 ed=   159 6/29/2020   x1=  64. x2= 135. y1=  1.54 y2= -1.37     
GP: Confirmed US_Kentucky_Jefferson 6/5/2020        135    3186     3664    2843     3472    11   159 6/29/2020 
AAA2     1 US_Kentucky_Jefferson Confirmed cc1=  .993050 cc2=  .873527 lx=  8.24652 if=  66 il= 135 6/5/2020   n=  69 now=    3186 end=       3814      2843      3472 U=    26.29 T=  102.8 p1=  19.7 p2=    83.5 ed=   164 7/4/2020    x1=  66. x2= 135. y1=  1.40 y2= -1.22     
GP: Confirmed US_Kentucky_Jefferson 6/5/2020        135    3186     3814    2843     3472    11   164 7/4/2020  
AAA2     1 US_Kentucky_Jefferson Confirmed cc1=  .993387 cc2=  .873002 lx=  8.26652 if=  67 il= 135 6/5/2020   n=  68 now=    3186 end=       3891      2843      3472 U=    27.59 T=  103.0 p1=  22.1 p2=    81.9 ed=   168 7/8/2020    x1=  67. x2= 135. y1=  1.31 y2= -1.16     
GP: Confirmed US_Kentucky_Jefferson 6/5/2020        135    3186     3891    2843     3472    11   168 7/8/2020  
AAA2     1 US_Kentucky_Jefferson Confirmed cc1=  .993461 cc2=  .872193 lx=  8.28652 if=  68 il= 135 6/5/2020   n=  67 now=    3186 end=       3970      2843      3472 U=    28.40 T=  103.8 p1=  24.6 p2=    80.3 ed=   170 7/10/2020   x1=  68. x2= 135. y1=  1.26 y2= -1.10     
GP: Confirmed US_Kentucky_Jefferson 6/5/2020        135    3186     3970    2843     3472    11   170 7/10/2020 
AAA2     1 US_Kentucky_Jefferson Confirmed cc1=  .993536 cc2=  .871367 lx=  8.29652 if=  69 il= 135 6/5/2020   n=  66 now=    3186 end=       4009      2843      3472 U=    30.62 T=  102.3 p1=  25.8 p2=    79.5 ed=   174 7/14/2020   x1=  69. x2= 135. y1=  1.09 y2= -1.07     
GP: Confirmed US_Kentucky_Jefferson 6/5/2020        135    3186     4009    2843     3472    11   174 7/14/2020 
AAA2     1 US_Kentucky_Jefferson Confirmed cc1=  .993239 cc2=  .870148 lx=  8.29652 if=  70 il= 135 6/5/2020   n=  65 now=    3186 end=       4009      2843      3472 U=    30.40 T=  102.5 p1=  25.8 p2=    79.5 ed=   174 7/14/2020   x1=  70. x2= 135. y1=  1.07 y2= -1.07     
GP: Confirmed US_Kentucky_Jefferson 6/5/2020        135    3186     4009    2843     3472    11   174 7/14/2020 
AAA2     1 US_Kentucky_Jefferson Confirmed cc1=  .992921 cc2=  .868887 lx=  8.29652 if=  71 il= 135 6/5/2020   n=  64 now=    3186 end=       4009      2843      3472 U=    30.18 T=  102.8 p1=  25.8 p2=    79.5 ed=   174 7/14/2020   x1=  71. x2= 135. y1=  1.05 y2= -1.07     
GP: Confirmed US_Kentucky_Jefferson 6/5/2020        135    3186     4009    2843     3472    11   174 7/14/2020 
AAA2     1 US_Kentucky_Jefferson Confirmed cc1=  .992589 cc2=  .867589 lx=  8.29652 if=  72 il= 135 6/5/2020   n=  63 now=    3186 end=       4009      2843      3472 U=    29.71 T=  103.3 p1=  25.8 p2=    79.5 ed=   173 7/13/2020   x1=  72. x2= 135. y1=  1.05 y2= -1.07     
GP: Confirmed US_Kentucky_Jefferson 6/5/2020        135    3186     4009    2843     3472    11   173 7/13/2020 
AAA2     1 US_Kentucky_Jefferson Confirmed cc1=  .992297 cc2=  .866308 lx=  8.30652 if=  73 il= 135 6/5/2020   n=  62 now=    3186 end=       4050      2843      3472 U=    31.05 T=  102.7 p1=  27.1 p2=    78.7 ed=   176 7/16/2020   x1=  73. x2= 135. y1=   .96 y2= -1.04     
GP: Confirmed US_Kentucky_Jefferson 6/5/2020        135    3186     4050    2843     3472    11   176 7/16/2020 
AAA2     1 US_Kentucky_Jefferson Confirmed cc1=  .991925 cc2=  .864925 lx=  8.30652 if=  74 il= 135 6/5/2020   n=  61 now=    3186 end=       4050      2843      3472 U=    30.65 T=  103.2 p1=  27.1 p2=    78.7 ed=   175 7/15/2020   x1=  74. x2= 135. y1=   .95 y2= -1.04     
GP: Confirmed US_Kentucky_Jefferson 6/5/2020        135    3186     4050    2843     3472    11   175 7/15/2020 
AAA2     1 US_Kentucky_Jefferson Confirmed cc1=  .991521 cc2=  .863484 lx=  8.30652 if=  75 il= 135 6/5/2020   n=  60 now=    3186 end=       4050      2843      3472 U=    30.15 T=  103.7 p1=  27.1 p2=    78.7 ed=   174 7/14/2020   x1=  75. x2= 135. y1=   .95 y2= -1.04     
GP: Confirmed US_Kentucky_Jefferson 6/5/2020        135    3186     4050    2843     3472    11   174 7/14/2020 
AAA2     1 US_Kentucky_Jefferson Confirmed cc1=  .991129 cc2=  .862030 lx=  8.30652 if=  76 il= 135 6/5/2020   n=  59 now=    3186 end=       4050      2843      3472 U=    29.93 T=  103.9 p1=  27.1 p2=    78.7 ed=   174 7/14/2020   x1=  76. x2= 135. y1=   .93 y2= -1.04     
GP: Confirmed US_Kentucky_Jefferson 6/5/2020        135    3186     4050    2843     3472    11   174 7/14/2020 
AAA2     1 US_Kentucky_Jefferson Confirmed cc1=  .990279 cc2=  .855439 lx=  8.39652 if=  81 il= 135 6/5/2020   n=  54 now=    3186 end=       4431      2843      3472 U=    33.81 T=  107.5 p1=  39.1 p2=    71.9 ed=   187 7/27/2020   x1=  81. x2= 135. y1=   .78 y2=  -.81     
GP: Confirmed US_Kentucky_Jefferson 6/5/2020        135    3186     4431    2843     3472    11   187 7/27/2020 
AAA2     1 US_Kentucky_Jefferson Confirmed cc1=  .989516 cc2=  .850841 lx=  8.46652 if=  84 il= 135 6/5/2020   n=  51 now=    3186 end=       4752      2843      3472 U=    36.04 T=  111.0 p1=  49.2 p2=    67.0 ed=   196 8/5/2020    x1=  84. x2= 135. y1=   .75 y2=  -.67     
GP: Confirmed US_Kentucky_Jefferson 6/5/2020        135    3186     4752    2843     3472    11   196 8/5/2020  
AAA2     1 US_Kentucky_Jefferson Confirmed cc1=  .993601 cc2=  .847736 lx=  9.18652 if=  89 il= 135 6/5/2020   n=  46 now=    3186 end=       9764      2843      3472 U=    68.23 T=  149.3 p1= 206.5 p2=    32.6 ed=   310 11/27/2020  x1=  89. x2= 135. y1=   .88 y2=   .21     
GP: Confirmed US_Kentucky_Jefferson 6/5/2020        135    3186    -        2843     3472    11   310 11/27/2020
AAA2     1 US_Kentucky_Jefferson Confirmed cc1=  .993840 cc2=  .846398 lx=  9.40652 if=  90 il= 135 6/5/2020   n=  45 now=    3186 end=      12167      2843      3472 U=    78.63 T=  164.4 p1= 281.9 p2=    26.2 ed=   350 1/6/2021    x1=  90. x2= 135. y1=   .95 y2=   .37     
GP: Confirmed US_Kentucky_Jefferson 6/5/2020        135    3186    -        2843     3472    11   350 1/6/2021  
