TEST last_day=  735 method= last 
MH:     0 Country_Region                                            142 Case_Typ         nCases nDeaths 1/23/20 1/24/20 1/25/20  6/7/20  6/8/20  6/9/20
ML aaa nday1  139 6/9/2020       28479.00000       10.25692
TAB:  Ukraine Confirmed Date   Day     Real      MAX  Predict    Count      Min      Max      Med
GP: Confirmed Ukraine 5/2/2020        101   28479    -       11411    24725    14   318 12/5/2020 
AAA2     1 Ukraine Confirmed cc1=  .999401 cc2=  .621436 lx= 12.25692 if=  95 il= 101 5/2/2020   n=   6 now=   28479 end=     210432     11411     24725 U=    65.22 T=  170.8 p1= 638.9 p2=    13.5 ed=   324 12/11/2020  x1=  95. x2= 101. y1=  1.16 y2=  1.07     
GP: Confirmed Ukraine 5/2/2020        101   28479    -       11411    24725    14   324 12/11/2020
AAA2     1 Ukraine Confirmed cc1=  .999531 cc2=  .591283 lx= 12.25692 if=  96 il= 101 5/2/2020   n=   5 now=   28479 end=     210432     11411     24725 U=    64.12 T=  169.6 p1= 638.9 p2=    13.5 ed=   320 12/7/2020   x1=  96. x2= 101. y1=  1.15 y2=  1.07     
GP: Confirmed Ukraine 5/2/2020        101   28479    -       11411    24725    14   320 12/7/2020 
AAA2     1 Ukraine Confirmed cc1=  .995905 cc2=  .868905 lx= 10.41692 if=  41 il= 102 5/3/2020   n=  61 now=   28479 end=      33420     11913     25777 U=    26.38 T=  102.8 p1=  17.3 p2=    85.2 ed=   165 7/5/2020    x1=  41. x2= 102. y1=  2.34 y2=   .03     
GP: Confirmed Ukraine 5/3/2020        102   28479    33420   11913    25777    15   165 7/5/2020  
AAA2     1 Ukraine Confirmed cc1=  .996711 cc2=  .868674 lx= 10.35692 if=  42 il= 102 5/3/2020   n=  60 now=   28479 end=      31474     11913     25777 U=    25.35 T=  101.3 p1=  10.5 p2=    90.5 ed=   161 7/1/2020    x1=  42. x2= 102. y1=  2.34 y2=  -.03     
GP: Confirmed Ukraine 5/3/2020        102   28479    31474   11913    25777    15   161 7/1/2020  
AAA2     1 Ukraine Confirmed cc1=  .997405 cc2=  .868306 lx= 10.30692 if=  43 il= 102 5/3/2020   n=  59 now=   28479 end=      29939     11913     25777 U=    24.44 T=  100.0 p1=   5.1 p2=    95.1 ed=   157 6/27/2020   x1=  43. x2= 102. y1=  2.33 y2=  -.08     
GP: Confirmed Ukraine 5/3/2020        102   28479    29939   11913    25777    15   157 6/27/2020 
AAA2     1 Ukraine Confirmed cc1=  .997982 cc2=  .867793 lx= 10.26692 if=  44 il= 102 5/3/2020   n=  58 now=   28479 end=      28765     11913     25777 U=    23.63 T=   99.0 p1=   1.0 p2=    99.0 ed=   154 6/24/2020   x1=  44. x2= 102. y1=  2.33 y2=  -.13     
GP: Confirmed Ukraine 5/3/2020        102   28479    28765   11913    25777    15   154 6/24/2020 
AAA2     1 Ukraine Confirmed cc1=  .998438 cc2=  .867132 lx= 10.22692 if=  45 il= 102 5/3/2020   n=  57 now=   28479 end=      27637     11913     25777 U=    22.82 T=   98.1 p1=  -3.0 p2=   103.0 ed=   151 6/21/2020   x1=  45. x2= 102. y1=  2.33 y2=  -.17     
GP: Confirmed Ukraine 5/3/2020        102   28479    27637   11913    25777    15   151 6/21/2020 
AAA2     1 Ukraine Confirmed cc1=  .998772 cc2=  .866319 lx= 10.18692 if=  46 il= 102 5/3/2020   n=  56 now=   28479 end=      26553     11913     25777 U=    22.03 T=   97.1 p1=  -6.8 p2=   107.3 ed=   149 6/19/2020   x1=  46. x2= 102. y1=  2.32 y2=  -.22     
GP: Confirmed Ukraine 5/3/2020        102   28479    26553   11913    25777    15   149 6/19/2020 
AAA1     1 Ukraine Confirmed cc1=  .998986 cc2=  .865355 lx= 10.15692 if=  47 il= 102 5/3/2020   n=  55 now=   28479 end=      25768     11913     25777 U=    21.34 T=   96.5 p1=  -9.5 p2=   110.5 ed=   146 6/16/2020   x1=  47. x2= 102. y1=  2.32 y2=  -.26 BEST
AAA2     1 Ukraine Confirmed cc1=  .998986 cc2=  .865355 lx= 10.15992 if=  47 il= 102 5/3/2020   n=  55 now=   28479 end=      25768     11913     25777 U=    21.34 T=   96.5 p1=  -9.5 p2=   110.5 ed=   146 6/16/2020   x1=  47. x2= 102. y1=  2.32 y2=  -.26 BEST
GP: Confirmed Ukraine 5/3/2020        102   28479    25768   11913    25777    15   146 6/16/2020 
AAA1     1 Ukraine Confirmed cc1=  .999088 cc2=  .864248 lx= 10.13692 if=  48 il= 102 5/3/2020   n=  54 now=   28479 end=      25258     11913     25777 U=    20.75 T=   96.1 p1= -11.3 p2=   112.8 ed=   145 6/15/2020   x1=  48. x2= 102. y1=  2.32 y2=  -.29 BEST
AAA2     1 Ukraine Confirmed cc1=  .999088 cc2=  .864248 lx= 10.13792 if=  48 il= 102 5/3/2020   n=  54 now=   28479 end=      25258     11913     25777 U=    20.75 T=   96.1 p1= -11.3 p2=   112.8 ed=   145 6/15/2020   x1=  48. x2= 102. y1=  2.32 y2=  -.29 BEST
GP: Confirmed Ukraine 5/3/2020        102   28479    25258   11913    25777    15   145 6/15/2020 
AAA2     1 Ukraine Confirmed cc1=  .999097 cc2=  .863014 lx= 10.12692 if=  49 il= 102 5/3/2020   n=  53 now=   28479 end=      25007     11913     25777 U=    20.27 T=   95.9 p1= -12.2 p2=   113.9 ed=   143 6/13/2020   x1=  49. x2= 102. y1=  2.32 y2=  -.30     
GP: Confirmed Ukraine 5/3/2020        102   28479    25007   11913    25777    15   143 6/13/2020 
AAA2     1 Ukraine Confirmed cc1=  .999050 cc2=  .861689 lx= 10.11692 if=  50 il= 102 5/3/2020   n=  52 now=   28479 end=      24758     11913     25777 U=    19.80 T=   95.8 p1= -13.1 p2=   115.0 ed=   142 6/12/2020   x1=  50. x2= 102. y1=  2.31 y2=  -.31     
GP: Confirmed Ukraine 5/3/2020        102   28479    24758   11913    25777    15   142 6/12/2020 
AAA2     1 Ukraine Confirmed cc1=  .999013 cc2=  .860338 lx= 10.12692 if=  51 il= 102 5/3/2020   n=  51 now=   28479 end=      25007     11913     25777 U=    20.40 T=   95.9 p1= -12.2 p2=   113.9 ed=   144 6/14/2020   x1=  51. x2= 102. y1=  2.20 y2=  -.30     
GP: Confirmed Ukraine 5/3/2020        102   28479    25007   11913    25777    15   144 6/14/2020 
AAA2     1 Ukraine Confirmed cc1=  .998974 cc2=  .858946 lx= 10.11692 if=  52 il= 102 5/3/2020   n=  50 now=   28479 end=      24758     11913     25777 U=    19.91 T=   95.8 p1= -13.1 p2=   115.0 ed=   142 6/12/2020   x1=  52. x2= 102. y1=  2.20 y2=  -.31     
GP: Confirmed Ukraine 5/3/2020        102   28479    24758   11913    25777    15   142 6/12/2020 
AAA2     1 Ukraine Confirmed cc1=  .998916 cc2=  .857494 lx= 10.12692 if=  53 il= 102 5/3/2020   n=  49 now=   28479 end=      25007     11913     25777 U=    19.60 T=   96.1 p1= -12.2 p2=   113.9 ed=   142 6/12/2020   x1=  53. x2= 102. y1=  2.20 y2=  -.30     
GP: Confirmed Ukraine 5/3/2020        102   28479    25007   11913    25777    15   142 6/12/2020 
AAA1     1 Ukraine Confirmed cc1=  .998955 cc2=  .856098 lx= 10.14692 if=  54 il= 102 5/3/2020   n=  48 now=   28479 end=      25512     11913     25777 U=    20.20 T=   96.5 p1= -10.4 p2=   111.6 ed=   144 6/14/2020   x1=  54. x2= 102. y1=  2.10 y2=  -.27 BEST
AAA2     1 Ukraine Confirmed cc1=  .998955 cc2=  .856098 lx= 10.15092 if=  54 il= 102 5/3/2020   n=  48 now=   28479 end=      25512     11913     25777 U=    20.20 T=   96.5 p1= -10.4 p2=   111.6 ed=   144 6/14/2020   x1=  54. x2= 102. y1=  2.10 y2=  -.27 BEST
GP: Confirmed Ukraine 5/3/2020        102   28479    25512   11913    25777    15   144 6/14/2020 
AAA1     1 Ukraine Confirmed cc1=  .998906 cc2=  .854569 lx= 10.15692 if=  55 il= 102 5/3/2020   n=  47 now=   28479 end=      25768     11913     25777 U=    20.64 T=   96.6 p1=  -9.5 p2=   110.5 ed=   145 6/15/2020   x1=  55. x2= 102. y1=  2.02 y2=  -.26 BEST
AAA2     1 Ukraine Confirmed cc1=  .998907 cc2=  .854569 lx= 10.16092 if=  55 il= 102 5/3/2020   n=  47 now=   28479 end=      25768     11913     25777 U=    20.64 T=   96.6 p1=  -9.5 p2=   110.5 ed=   145 6/15/2020   x1=  55. x2= 102. y1=  2.02 y2=  -.26 BEST
GP: Confirmed Ukraine 5/3/2020        102   28479    25768   11913    25777    15   145 6/15/2020 
AAA1     1 Ukraine Confirmed cc1=  .998838 cc2=  .852973 lx= 10.15692 if=  56 il= 102 5/3/2020   n=  46 now=   28479 end=      25768     11913     25777 U=    20.21 T=   96.8 p1=  -9.5 p2=   110.5 ed=   144 6/14/2020   x1=  56. x2= 102. y1=  2.02 y2=  -.26 BEST
AAA2     1 Ukraine Confirmed cc1=  .998838 cc2=  .852973 lx= 10.15692 if=  56 il= 102 5/3/2020   n=  46 now=   28479 end=      25768     11913     25777 U=    20.21 T=   96.8 p1=  -9.5 p2=   110.5 ed=   144 6/14/2020   x1=  56. x2= 102. y1=  2.02 y2=  -.26 BEST
GP: Confirmed Ukraine 5/3/2020        102   28479    25768   11913    25777    15   144 6/14/2020 
AAA1     1 Ukraine Confirmed cc1=  .998803 cc2=  .851361 lx= 10.17692 if=  57 il= 102 5/3/2020   n=  45 now=   28479 end=      26289     11913     25777 U=    20.13 T=   97.3 p1=  -7.7 p2=   108.3 ed=   144 6/14/2020   x1=  57. x2= 102. y1=  2.00 y2=  -.23 BEST
AAA2     1 Ukraine Confirmed cc1=  .998803 cc2=  .851361 lx= 10.17392 if=  57 il= 102 5/3/2020   n=  45 now=   28479 end=      26289     11913     25777 U=    20.13 T=   97.3 p1=  -7.7 p2=   108.3 ed=   144 6/14/2020   x1=  57. x2= 102. y1=  2.00 y2=  -.23 BEST
GP: Confirmed Ukraine 5/3/2020        102   28479    26289   11913    25777    15   144 6/14/2020 
AAA2     1 Ukraine Confirmed cc1=  .998906 cc2=  .849834 lx= 10.21692 if=  58 il= 102 5/3/2020   n=  44 now=   28479 end=      27362     11913     25777 U=    20.87 T=   98.2 p1=  -3.9 p2=   104.1 ed=   147 6/17/2020   x1=  58. x2= 102. y1=  1.92 y2=  -.18     
GP: Confirmed Ukraine 5/3/2020        102   28479    27362   11913    25777    15   147 6/17/2020 
AAA2     1 Ukraine Confirmed cc1=  .998922 cc2=  .848167 lx= 10.24692 if=  59 il= 102 5/3/2020   n=  43 now=   28479 end=      28195     11913     25777 U=    21.45 T=   98.8 p1=  -1.0 p2=   101.0 ed=   149 6/19/2020   x1=  59. x2= 102. y1=  1.86 y2=  -.15     
GP: Confirmed Ukraine 5/3/2020        102   28479    28195   11913    25777    15   149 6/19/2020 
AAA2     1 Ukraine Confirmed cc1=  .998886 cc2=  .846387 lx= 10.26692 if=  60 il= 102 5/3/2020   n=  42 now=   28479 end=      28765     11913     25777 U=    21.94 T=   99.2 p1=   1.0 p2=    99.0 ed=   151 6/21/2020   x1=  60. x2= 102. y1=  1.79 y2=  -.13     
GP: Confirmed Ukraine 5/3/2020        102   28479    28765   11913    25777    15   151 6/21/2020 
AAA2     1 Ukraine Confirmed cc1=  .998809 cc2=  .844506 lx= 10.27692 if=  61 il= 102 5/3/2020   n=  41 now=   28479 end=      29054     11913     25777 U=    21.53 T=   99.5 p1=   2.0 p2=    98.0 ed=   150 6/20/2020   x1=  61. x2= 102. y1=  1.79 y2=  -.11     
GP: Confirmed Ukraine 5/3/2020        102   28479    29054   11913    25777    15   150 6/20/2020 
AAA2     1 Ukraine Confirmed cc1=  .998894 cc2=  .842720 lx= 10.32692 if=  62 il= 102 5/3/2020   n=  40 now=   28479 end=      30543     11913     25777 U=    22.10 T=  100.7 p1=   7.2 p2=    93.2 ed=   152 6/22/2020   x1=  62. x2= 102. y1=  1.75 y2=  -.06     
GP: Confirmed Ukraine 5/3/2020        102   28479    30543   11913    25777    15   152 6/22/2020 
AAA2     1 Ukraine Confirmed cc1=  .999066 cc2=  .840952 lx= 10.39692 if=  63 il= 102 5/3/2020   n=  39 now=   28479 end=      32758     11913     25777 U=    23.23 T=  102.3 p1=  15.0 p2=    86.9 ed=   157 6/27/2020   x1=  63. x2= 102. y1=  1.69 y2=   .01     
GP: Confirmed Ukraine 5/3/2020        102   28479    32758   11913    25777    15   157 6/27/2020 
AAA2     1 Ukraine Confirmed cc1=  .999165 cc2=  .839037 lx= 10.46692 if=  64 il= 102 5/3/2020   n=  38 now=   28479 end=      35133     11913     25777 U=    24.23 T=  103.9 p1=  23.4 p2=    81.1 ed=   161 7/1/2020    x1=  64. x2= 102. y1=  1.65 y2=   .08     
GP: Confirmed Ukraine 5/3/2020        102   28479    35133   11913    25777    15   161 7/1/2020  
AAA2     1 Ukraine Confirmed cc1=  .999259 cc2=  .837038 lx= 10.54692 if=  65 il= 102 5/3/2020   n=  37 now=   28479 end=      38060     11913     25777 U=    26.04 T=  105.9 p1=  33.6 p2=    74.8 ed=   167 7/7/2020    x1=  65. x2= 102. y1=  1.57 y2=   .15     
GP: Confirmed Ukraine 5/3/2020        102   28479    38060   11913    25777    15   167 7/7/2020  
AAA2     1 Ukraine Confirmed cc1=  .999198 cc2=  .834799 lx= 10.54692 if=  66 il= 102 5/3/2020   n=  36 now=   28479 end=      38060     11913     25777 U=    25.87 T=  105.9 p1=  33.6 p2=    74.8 ed=   166 7/6/2020    x1=  66. x2= 102. y1=  1.54 y2=   .15     
GP: Confirmed Ukraine 5/3/2020        102   28479    38060   11913    25777    15   166 7/6/2020  
AAA2     1 Ukraine Confirmed cc1=  .999142 cc2=  .832476 lx= 10.57692 if=  67 il= 102 5/3/2020   n=  35 now=   28479 end=      39219     11913     25777 U=    26.73 T=  106.7 p1=  37.7 p2=    72.6 ed=   169 7/9/2020    x1=  67. x2= 102. y1=  1.48 y2=   .18     
GP: Confirmed Ukraine 5/3/2020        102   28479    39219   11913    25777    15   169 7/9/2020  
AAA2     1 Ukraine Confirmed cc1=  .999082 cc2=  .830051 lx= 10.54692 if=  68 il= 102 5/3/2020   n=  34 now=   28479 end=      38060     11913     25777 U=    26.26 T=  105.9 p1=  33.6 p2=    74.8 ed=   167 7/7/2020    x1=  68. x2= 102. y1=  1.44 y2=   .15     
GP: Confirmed Ukraine 5/3/2020        102   28479    38060   11913    25777    15   167 7/7/2020  
AAA2     1 Ukraine Confirmed cc1=  .999009 cc2=  .827511 lx= 10.52692 if=  69 il= 102 5/3/2020   n=  33 now=   28479 end=      37306     11913     25777 U=    26.02 T=  105.4 p1=  31.0 p2=    76.3 ed=   166 7/6/2020    x1=  69. x2= 102. y1=  1.40 y2=   .13     
GP: Confirmed Ukraine 5/3/2020        102   28479    37306   11913    25777    15   166 7/6/2020  
AAA2     1 Ukraine Confirmed cc1=  .998936 cc2=  .824858 lx= 10.49692 if=  70 il= 102 5/3/2020   n=  32 now=   28479 end=      36203     11913     25777 U=    25.92 T=  104.7 p1=  27.1 p2=    78.7 ed=   165 7/5/2020    x1=  70. x2= 102. y1=  1.34 y2=   .11     
GP: Confirmed Ukraine 5/3/2020        102   28479    36203   11913    25777    15   165 7/5/2020  
AAA2     1 Ukraine Confirmed cc1=  .998952 cc2=  .822175 lx= 10.43692 if=  71 il= 102 5/3/2020   n=  31 now=   28479 end=      34095     11913     25777 U=    24.98 T=  103.3 p1=  19.7 p2=    83.5 ed=   162 7/2/2020    x1=  71. x2= 102. y1=  1.29 y2=   .05     
GP: Confirmed Ukraine 5/3/2020        102   28479    34095   11913    25777    15   162 7/2/2020  
AAA2     1 Ukraine Confirmed cc1=  .998971 cc2=  .819365 lx= 10.37692 if=  72 il= 102 5/3/2020   n=  30 now=   28479 end=      32109     11913     25777 U=    24.35 T=  101.8 p1=  12.7 p2=    88.7 ed=   159 6/29/2020   x1=  72. x2= 102. y1=  1.22 y2=  -.01     
GP: Confirmed Ukraine 5/3/2020        102   28479    32109   11913    25777    15   159 6/29/2020 
AAA2     1 Ukraine Confirmed cc1=  .999180 cc2=  .816606 lx= 10.29692 if=  73 il= 102 5/3/2020   n=  29 now=   28479 end=      29641     11913     25777 U=    23.17 T=   99.9 p1=   4.1 p2=    96.1 ed=   154 6/24/2020   x1=  73. x2= 102. y1=  1.16 y2=  -.09     
GP: Confirmed Ukraine 5/3/2020        102   28479    29641   11913    25777    15   154 6/24/2020 
AAA2     1 Ukraine Confirmed cc1=  .999548 cc2=  .813852 lx= 10.21692 if=  74 il= 102 5/3/2020   n=  28 now=   28479 end=      27362     11913     25777 U=    21.60 T=   98.0 p1=  -3.9 p2=   104.1 ed=   148 6/18/2020   x1=  74. x2= 102. y1=  1.11 y2=  -.18     
GP: Confirmed Ukraine 5/3/2020        102   28479    27362   11913    25777    15   148 6/18/2020 
AAA1     1 Ukraine Confirmed cc1=  .999802 cc2=  .810820 lx= 10.15692 if=  75 il= 102 5/3/2020   n=  27 now=   28479 end=      25768     11913     25777 U=    20.02 T=   96.8 p1=  -9.5 p2=   110.5 ed=   144 6/14/2020   x1=  75. x2= 102. y1=  1.09 y2=  -.26 BEST
AAA2     1 Ukraine Confirmed cc1=  .999802 cc2=  .810820 lx= 10.15892 if=  75 il= 102 5/3/2020   n=  27 now=   28479 end=      25768     11913     25777 U=    20.02 T=   96.8 p1=  -9.5 p2=   110.5 ed=   144 6/14/2020   x1=  75. x2= 102. y1=  1.09 y2=  -.26 BEST
GP: Confirmed Ukraine 5/3/2020        102   28479    25768   11913    25777    15   144 6/14/2020 
AAA1     1 Ukraine Confirmed cc1=  .999801 cc2=  .807350 lx= 10.13692 if=  76 il= 102 5/3/2020   n=  26 now=   28479 end=      25258     11913     25777 U=    19.51 T=   96.4 p1= -11.3 p2=   112.8 ed=   142 6/12/2020   x1=  76. x2= 102. y1=  1.05 y2=  -.29 BEST
AAA2     1 Ukraine Confirmed cc1=  .999801 cc2=  .807350 lx= 10.14192 if=  76 il= 102 5/3/2020   n=  26 now=   28479 end=      25258     11913     25777 U=    19.51 T=   96.4 p1= -11.3 p2=   112.8 ed=   142 6/12/2020   x1=  76. x2= 102. y1=  1.05 y2=  -.29 BEST
GP: Confirmed Ukraine 5/3/2020        102   28479    25258   11913    25777    15   142 6/12/2020 
AAA1     1 Ukraine Confirmed cc1=  .999777 cc2=  .803660 lx= 10.13692 if=  77 il= 102 5/3/2020   n=  25 now=   28479 end=      25258     11913     25777 U=    19.45 T=   96.4 p1= -11.3 p2=   112.8 ed=   142 6/12/2020   x1=  77. x2= 102. y1=  1.00 y2=  -.29 BEST
AAA2     1 Ukraine Confirmed cc1=  .999777 cc2=  .803660 lx= 10.14192 if=  77 il= 102 5/3/2020   n=  25 now=   28479 end=      25258     11913     25777 U=    19.45 T=   96.4 p1= -11.3 p2=   112.8 ed=   142 6/12/2020   x1=  77. x2= 102. y1=  1.00 y2=  -.29 BEST
GP: Confirmed Ukraine 5/3/2020        102   28479    25258   11913    25777    15   142 6/12/2020 
AAA1     1 Ukraine Confirmed cc1=  .999751 cc2=  .799751 lx= 10.14692 if=  78 il= 102 5/3/2020   n=  24 now=   28479 end=      25512     11913     25777 U=    19.54 T=   96.7 p1= -10.4 p2=   111.6 ed=   142 6/12/2020   x1=  78. x2= 102. y1=   .96 y2=  -.27 BEST
AAA2     1 Ukraine Confirmed cc1=  .999751 cc2=  .799751 lx= 10.14892 if=  78 il= 102 5/3/2020   n=  24 now=   28479 end=      25512     11913     25777 U=    19.54 T=   96.7 p1= -10.4 p2=   111.6 ed=   142 6/12/2020   x1=  78. x2= 102. y1=   .96 y2=  -.27 BEST
GP: Confirmed Ukraine 5/3/2020        102   28479    25512   11913    25777    15   142 6/12/2020 
AAA1     1 Ukraine Confirmed cc1=  .999734 cc2=  .795610 lx= 10.16692 if=  79 il= 102 5/3/2020   n=  23 now=   28479 end=      26027     11913     25777 U=    19.99 T=   97.1 p1=  -8.6 p2=   109.4 ed=   144 6/14/2020   x1=  79. x2= 102. y1=   .90 y2=  -.25 BEST
AAA2     1 Ukraine Confirmed cc1=  .999734 cc2=  .795610 lx= 10.16792 if=  79 il= 102 5/3/2020   n=  23 now=   28479 end=      26027     11913     25777 U=    19.99 T=   97.1 p1=  -8.6 p2=   109.4 ed=   144 6/14/2020   x1=  79. x2= 102. y1=   .90 y2=  -.25 BEST
GP: Confirmed Ukraine 5/3/2020        102   28479    26027   11913    25777    15   144 6/14/2020 
AAA1     1 Ukraine Confirmed cc1=  .999698 cc2=  .791184 lx= 10.16692 if=  80 il= 102 5/3/2020   n=  22 now=   28479 end=      26027     11913     25777 U=    20.07 T=   97.1 p1=  -8.6 p2=   109.4 ed=   144 6/14/2020   x1=  80. x2= 102. y1=   .85 y2=  -.25 BEST
AAA2     1 Ukraine Confirmed cc1=  .999699 cc2=  .791184 lx= 10.16992 if=  80 il= 102 5/3/2020   n=  22 now=   28479 end=      26027     11913     25777 U=    20.07 T=   97.1 p1=  -8.6 p2=   109.4 ed=   144 6/14/2020   x1=  80. x2= 102. y1=   .85 y2=  -.25 BEST
GP: Confirmed Ukraine 5/3/2020        102   28479    26027   11913    25777    15   144 6/14/2020 
AAA1     1 Ukraine Confirmed cc1=  .999660 cc2=  .786459 lx= 10.15692 if=  81 il= 102 5/3/2020   n=  21 now=   28479 end=      25768     11913     25777 U=    19.80 T=   96.9 p1=  -9.5 p2=   110.5 ed=   143 6/13/2020   x1=  81. x2= 102. y1=   .80 y2=  -.26 BEST
AAA2     1 Ukraine Confirmed cc1=  .999660 cc2=  .786459 lx= 10.15992 if=  81 il= 102 5/3/2020   n=  21 now=   28479 end=      25768     11913     25777 U=    19.80 T=   96.9 p1=  -9.5 p2=   110.5 ed=   143 6/13/2020   x1=  81. x2= 102. y1=   .80 y2=  -.26 BEST
GP: Confirmed Ukraine 5/3/2020        102   28479    25768   11913    25777    15   143 6/13/2020 
AAA1     1 Ukraine Confirmed cc1=  .999609 cc2=  .781391 lx= 10.16692 if=  82 il= 102 5/3/2020   n=  20 now=   28479 end=      26027     11913     25777 U=    19.97 T=   97.1 p1=  -8.6 p2=   109.4 ed=   144 6/14/2020   x1=  82. x2= 102. y1=   .75 y2=  -.25 BEST
AAA2     1 Ukraine Confirmed cc1=  .999609 cc2=  .781391 lx= 10.16192 if=  82 il= 102 5/3/2020   n=  20 now=   28479 end=      26027     11913     25777 U=    19.97 T=   97.1 p1=  -8.6 p2=   109.4 ed=   144 6/14/2020   x1=  82. x2= 102. y1=   .75 y2=  -.25 BEST
GP: Confirmed Ukraine 5/3/2020        102   28479    26027   11913    25777    15   144 6/14/2020 
AAA1     1 Ukraine Confirmed cc1=  .999547 cc2=  .775940 lx= 10.16692 if=  83 il= 102 5/3/2020   n=  19 now=   28479 end=      26027     11913     25777 U=    19.77 T=   97.1 p1=  -8.6 p2=   109.4 ed=   143 6/13/2020   x1=  83. x2= 102. y1=   .71 y2=  -.25 BEST
AAA2     1 Ukraine Confirmed cc1=  .999547 cc2=  .775940 lx= 10.16192 if=  83 il= 102 5/3/2020   n=  19 now=   28479 end=      26027     11913     25777 U=    19.77 T=   97.1 p1=  -8.6 p2=   109.4 ed=   143 6/13/2020   x1=  83. x2= 102. y1=   .71 y2=  -.25 BEST
GP: Confirmed Ukraine 5/3/2020        102   28479    26027   11913    25777    15   143 6/13/2020 
AAA2     1 Ukraine Confirmed cc1=  .999525 cc2=  .770109 lx= 10.20692 if=  84 il= 102 5/3/2020   n=  18 now=   28479 end=      27090     11913     25777 U=    20.54 T=   98.0 p1=  -4.9 p2=   105.1 ed=   146 6/16/2020   x1=  84. x2= 102. y1=   .68 y2=  -.20     
GP: Confirmed Ukraine 5/3/2020        102   28479    27090   11913    25777    15   146 6/16/2020 
AAA2     1 Ukraine Confirmed cc1=  .999492 cc2=  .763790 lx= 10.26692 if=  85 il= 102 5/3/2020   n=  17 now=   28479 end=      28765     11913     25777 U=    21.65 T=   99.3 p1=   1.0 p2=    99.0 ed=   150 6/20/2020   x1=  85. x2= 102. y1=   .66 y2=  -.13     
