TEST last_day=  735 method= last 
MH:     0 Country_Region                                            142 Case_Typ         nCases nDeaths 1/23/20 1/24/20 1/25/20  6/7/20  6/8/20  6/9/20
ML aaa nday1  139 6/9/2020        6595.00000        8.79407
TAB:  US_New_York_Erie Confirmed Date   Day     Real      MAX  Predict    Count      Min      Max      Med
AAA2     1 US_New_York_Erie Confirmed cc1=  .997603 cc2=  .830936 lx=  8.93707 if=  88 il= 123 5/24/2020  n=  35 now=    6595 end=       7586      5626      7674 U=    24.58 T=   93.3 p1=  15.0 p2=    86.9 ed=   151 6/21/2020   x1=  88. x2= 123. y1=   .22 y2= -1.21 BEST
GP: Confirmed US_New_York_Erie 5/24/2020       123    6595     7586    5626     7674     7   151 6/21/2020 
AAA2     1 US_New_York_Erie Confirmed cc1=  .997494 cc2=  .828463 lx=  8.92407 if=  89 il= 123 5/24/2020  n=  34 now=    6595 end=       7510      5626      7674 U=    23.73 T=   93.5 p1=  13.9 p2=    87.8 ed=   149 6/19/2020   x1=  89. x2= 123. y1=   .19 y2= -1.24     
GP: Confirmed US_New_York_Erie 5/24/2020       123    6595     7510    5626     7674     7   149 6/19/2020 
AAA2     1 US_New_York_Erie Confirmed cc1=  .997288 cc2=  .825789 lx=  8.92407 if=  90 il= 123 5/24/2020  n=  33 now=    6595 end=       7510      5626      7674 U=    23.31 T=   94.1 p1=  13.9 p2=    87.8 ed=   149 6/19/2020   x1=  90. x2= 123. y1=   .17 y2= -1.24     
GP: Confirmed US_New_York_Erie 5/24/2020       123    6595     7510    5626     7674     7   149 6/19/2020 
AAA2     1 US_New_York_Erie Confirmed cc1=  .997040 cc2=  .822962 lx=  8.92407 if=  91 il= 123 5/24/2020  n=  32 now=    6595 end=       7510      5626      7674 U=    22.60 T=   94.9 p1=  13.9 p2=    87.8 ed=   148 6/18/2020   x1=  91. x2= 123. y1=   .17 y2= -1.24     
GP: Confirmed US_New_York_Erie 5/24/2020       123    6595     7510    5626     7674     7   148 6/18/2020 
AAA1     1 US_New_York_Erie Confirmed cc1=  .997102 cc2=  .820325 lx=  8.95407 if=  92 il= 123 5/24/2020  n=  31 now=    6595 end=       7739      5626      7674 U=    24.17 T=   95.4 p1=  17.3 p2=    85.2 ed=   152 6/22/2020   x1=  92. x2= 123. y1=   .14 y2= -1.14 BEST
AAA2     1 US_New_York_Erie Confirmed cc1=  .997102 cc2=  .820325 lx=  8.95007 if=  92 il= 123 5/24/2020  n=  31 now=    6595 end=       7739      5626      7674 U=    24.17 T=   95.4 p1=  17.3 p2=    85.2 ed=   152 6/22/2020   x1=  92. x2= 123. y1=   .14 y2= -1.14 BEST
GP: Confirmed US_New_York_Erie 5/24/2020       123    6595     7739    5626     7674     7   152 6/22/2020 
AAA2     1 US_New_York_Erie Confirmed cc1=  .997096 cc2=  .817491 lx=  8.97407 if=  93 il= 123 5/24/2020  n=  30 now=    6595 end=       7895      5626      7674 U=    25.29 T=   95.6 p1=  19.7 p2=    83.5 ed=   155 6/25/2020   x1=  93. x2= 123. y1=   .10 y2= -1.08     
GP: Confirmed US_New_York_Erie 5/24/2020       123    6595     7895    5626     7674     7   155 6/25/2020 
AAA2     1 US_New_York_Erie Confirmed cc1=  .997041 cc2=  .814467 lx=  9.00407 if=  94 il= 123 5/24/2020  n=  29 now=    6595 end=       8136      5626      7674 U=    27.08 T=   96.0 p1=  23.4 p2=    81.1 ed=   159 6/29/2020   x1=  94. x2= 123. y1=   .07 y2= -1.00     
GP: Confirmed US_New_York_Erie 5/24/2020       123    6595     8136    5626     7674     7   159 6/29/2020 
AAA2     1 US_New_York_Erie Confirmed cc1=  .996828 cc2=  .811132 lx=  9.02407 if=  95 il= 123 5/24/2020  n=  28 now=    6595 end=       8300      5626      7674 U=    28.66 T=   95.9 p1=  25.9 p2=    79.5 ed=   163 7/3/2020    x1=  95. x2= 123. y1=   .03 y2=  -.94     
GP: Confirmed US_New_York_Erie 5/24/2020       123    6595     8300    5626     7674     7   163 7/3/2020  
AAA2     1 US_New_York_Erie Confirmed cc1=  .996475 cc2=  .807492 lx=  9.02407 if=  96 il= 123 5/24/2020  n=  27 now=    6595 end=       8300      5626      7674 U=    28.27 T=   96.3 p1=  25.9 p2=    79.5 ed=   163 7/3/2020    x1=  96. x2= 123. y1=   .01 y2=  -.94     
GP: Confirmed US_New_York_Erie 5/24/2020       123    6595     8300    5626     7674     7   163 7/3/2020  
AAA2     1 US_New_York_Erie Confirmed cc1=  .996107 cc2=  .803657 lx=  9.03407 if=  97 il= 123 5/24/2020  n=  26 now=    6595 end=       8383      5626      7674 U=    28.34 T=   97.0 p1=  27.1 p2=    78.7 ed=   163 7/3/2020    x1=  97. x2= 123. y1=   .00 y2=  -.92     
GP: Confirmed US_New_York_Erie 5/24/2020       123    6595     8383    5626     7674     7   163 7/3/2020  
AAA2     1 US_New_York_Erie Confirmed cc1=  .995898 cc2=  .799782 lx=  9.07407 if=  98 il= 123 5/24/2020  n=  25 now=    6595 end=       8726      5626      7674 U=    30.20 T=   98.1 p1=  32.3 p2=    75.6 ed=   169 7/9/2020    x1=  98. x2= 123. y1=   .00 y2=  -.82     
GP: Confirmed US_New_York_Erie 5/24/2020       123    6595     8726    5626     7674     7   169 7/9/2020  
AAA2     1 US_New_York_Erie Confirmed cc1=  .995855 cc2=  .795855 lx=  9.14407 if=  99 il= 123 5/24/2020  n=  24 now=    6595 end=       9358      5626      7674 U=    33.73 T=  100.2 p1=  41.9 p2=    70.5 ed=   179 7/19/2020   x1=  99. x2= 123. y1=   .04 y2=  -.68     
GP: Confirmed US_New_York_Erie 5/24/2020       123    6595     9358    5626     7674     7   179 7/19/2020 
AAA2     1 US_New_York_Erie Confirmed cc1=  .995968 cc2=  .791844 lx=  9.26407 if= 100 il= 123 5/24/2020  n=  23 now=    6595 end=      10551      5626      7674 U=    40.55 T=  104.2 p1=  60.0 p2=    62.5 ed=   199 8/8/2020    x1= 100. x2= 123. y1=   .10 y2=  -.46     
GP: Confirmed US_New_York_Erie 5/24/2020       123    6595    10551    5626     7674     7   199 8/8/2020  
AAA2     1 US_New_York_Erie Confirmed cc1=  .995742 cc2=  .787228 lx=  9.37407 if= 101 il= 123 5/24/2020  n=  22 now=    6595 end=      11778      5626      7674 U=    46.50 T=  108.9 p1=  78.6 p2=    56.0 ed=   218 8/27/2020   x1= 101. x2= 123. y1=   .17 y2=  -.30     
GP: Confirmed US_New_York_Erie 5/24/2020       123    6595    11778    5626     7674     7   218 8/27/2020 
AAA2     1 US_New_York_Erie Confirmed cc1=  .995451 cc2=  .782250 lx=  9.53407 if= 102 il= 123 5/24/2020  n=  21 now=    6595 end=      13822      5626      7674 U=    55.17 T=  117.1 p1= 109.6 p2=    47.7 ed=   247 9/25/2020   x1= 102. x2= 123. y1=   .27 y2=  -.11     
GP: Confirmed US_New_York_Erie 5/24/2020       123    6595    13822    5626     7674     7   247 9/25/2020 
AAA2     1 US_New_York_Erie Confirmed cc1=  .995078 cc2=  .776860 lx=  9.77407 if= 103 il= 123 5/24/2020  n=  20 now=    6595 end=      17572      5626      7674 U=    67.63 T=  131.8 p1= 166.4 p2=    37.5 ed=   291 11/8/2020   x1= 103. x2= 123. y1=   .43 y2=   .13     
GP: Confirmed US_New_York_Erie 5/24/2020       123    6595    17572    5626     7674     7   291 11/8/2020 
AAA2     1 US_New_York_Erie Confirmed cc1=  .994880 cc2=  .771274 lx= 10.44407 if= 104 il= 123 5/24/2020  n=  19 now=    6595 end=      34340      5626      7674 U=   102.42 T=  183.7 p1= 420.7 p2=    19.2 ed=   425 3/22/2021   x1= 104. x2= 123. y1=   .78 y2=   .59     
GP: Confirmed US_New_York_Erie 5/24/2020       123    6595    -        5626     7674     7   425 3/22/2021 
AAA2     1 US_New_York_Erie Confirmed cc1=  .995113 cc2=  .765697 lx= 10.79407 if= 105 il= 123 5/24/2020  n=  18 now=    6595 end=      48730      5626      7674 U=   123.38 T=  218.0 p1= 638.9 p2=    13.5 ed=   509 6/14/2021   x1= 105. x2= 123. y1=   .92 y2=   .77     
GP: Confirmed US_New_York_Erie 5/24/2020       123    6595    -        5626     7674     7   509 6/14/2021 
AAA2     1 US_New_York_Erie Confirmed cc1=  .994902 cc2=  .759200 lx= 10.79407 if= 106 il= 123 5/24/2020  n=  17 now=    6595 end=      48730      5626      7674 U=   127.60 T=  221.2 p1= 638.9 p2=    13.5 ed=   522 6/27/2021   x1= 106. x2= 123. y1=   .90 y2=   .77     
GP: Confirmed US_New_York_Erie 5/24/2020       123    6595    -        5626     7674     7   522 6/27/2021 
AAA2     1 US_New_York_Erie Confirmed cc1=  .994003 cc2=  .751468 lx= 10.79407 if= 107 il= 123 5/24/2020  n=  16 now=    6595 end=      48730      5626      7674 U=   131.51 T=  224.2 p1= 638.9 p2=    13.5 ed=   534 7/9/2021    x1= 107. x2= 123. y1=   .89 y2=   .77     
GP: Confirmed US_New_York_Erie 5/24/2020       123    6595    -        5626     7674     7   534 7/9/2021  
AAA2     1 US_New_York_Erie Confirmed cc1=  .992982 cc2=  .742982 lx= 10.79407 if= 108 il= 123 5/24/2020  n=  15 now=    6595 end=      48730      5626      7674 U=   131.81 T=  224.4 p1= 638.9 p2=    13.5 ed=   535 7/10/2021   x1= 108. x2= 123. y1=   .88 y2=   .77     
GP: Confirmed US_New_York_Erie 5/24/2020       123    6595    -        5626     7674     7   535 7/10/2021 
AAA2     1 US_New_York_Erie Confirmed cc1=  .991929 cc2=  .733730 lx= 10.79407 if= 109 il= 123 5/24/2020  n=  14 now=    6595 end=      48730      5626      7674 U=   136.14 T=  227.8 p1= 638.9 p2=    13.5 ed=   549 7/24/2021   x1= 109. x2= 123. y1=   .87 y2=   .77     
GP: Confirmed US_New_York_Erie 5/24/2020       123    6595    -        5626     7674     7   549 7/24/2021 
AAA2     1 US_New_York_Erie Confirmed cc1=  .992927 cc2=  .725665 lx= 10.79407 if= 110 il= 123 5/24/2020  n=  13 now=    6595 end=      48730      5626      7674 U=   129.97 T=  223.0 p1= 638.9 p2=    13.5 ed=   529 7/4/2021    x1= 110. x2= 123. y1=   .87 y2=   .77     
GP: Confirmed US_New_York_Erie 5/24/2020       123    6595    -        5626     7674     7   529 7/4/2021  
AAA2     1 US_New_York_Erie Confirmed cc1=  .992574 cc2=  .715224 lx= 10.79407 if= 111 il= 123 5/24/2020  n=  12 now=    6595 end=      48730      5626      7674 U=   125.47 T=  219.6 p1= 638.9 p2=    13.5 ed=   515 6/20/2021   x1= 111. x2= 123. y1=   .87 y2=   .77     
GP: Confirmed US_New_York_Erie 5/24/2020       123    6595    -        5626     7674     7   515 6/20/2021 
AAA2     1 US_New_York_Erie Confirmed cc1=  .991175 cc2=  .702499 lx= 10.79407 if= 112 il= 123 5/24/2020  n=  11 now=    6595 end=      48730      5626      7674 U=   124.14 T=  218.5 p1= 638.9 p2=    13.5 ed=   511 6/16/2021   x1= 112. x2= 123. y1=   .86 y2=   .77     
GP: Confirmed US_New_York_Erie 5/24/2020       123    6595    -        5626     7674     7   511 6/16/2021 
AAA2     1 US_New_York_Erie Confirmed cc1=  .984666 cc2=  .631112 lx= 10.79407 if= 116 il= 123 5/24/2020  n=   7 now=    6595 end=      48730      5626      7674 U=   122.27 T=  217.1 p1= 638.9 p2=    13.5 ed=   505 6/10/2021   x1= 116. x2= 123. y1=   .83 y2=   .77     
GP: Confirmed US_New_York_Erie 5/24/2020       123    6595    -        5626     7674     7   505 6/10/2021 
AAA2     1 US_New_York_Erie Confirmed cc1=  .992083 cc2=  .614118 lx= 10.79407 if= 117 il= 123 5/24/2020  n=   6 now=    6595 end=      48730      5626      7674 U=   111.50 T=  208.8 p1= 638.9 p2=    13.5 ed=   471 5/7/2021    x1= 117. x2= 123. y1=   .82 y2=   .77     
GP: Confirmed US_New_York_Erie 5/24/2020       123    6595    -        5626     7674     7   471 5/7/2021  
AAA2     1 US_New_York_Erie Confirmed cc1=  .996679 cc2=  .588430 lx=  9.57407 if= 118 il= 123 5/24/2020  n=   5 now=    6595 end=      14386      5626      7674 U=    44.90 T=  120.2 p1= 118.1 p2=    45.8 ed=   226 9/4/2020    x1= 118. x2= 123. y1=   .05 y2=  -.06     
GP: Confirmed US_New_York_Erie 5/24/2020       123    6595    14386    5626     7674     7   226 9/4/2020  
AAA2     1 US_New_York_Erie Confirmed cc1=  .995967 cc2=  .878926 lx=  8.80407 if=  52 il= 124 5/25/2020  n=  72 now=    6595 end=       6661      5700      7918 U=    18.46 T=   89.7 p1=   1.0 p2=    99.0 ed=   133 6/3/2020    x1=  52. x2= 124. y1=  2.04 y2= -1.86     
GP: Confirmed US_New_York_Erie 5/25/2020       124    6595     6661    5700     7918     7   133 6/3/2020  
AAA2     1 US_New_York_Erie Confirmed cc1=  .995994 cc2=  .878143 lx=  8.81407 if=  53 il= 124 5/25/2020  n=  71 now=    6595 end=       6728      5700      7918 U=    18.49 T=   90.8 p1=   2.0 p2=    98.0 ed=   134 6/4/2020    x1=  53. x2= 124. y1=  2.04 y2= -1.80     
GP: Confirmed US_New_York_Erie 5/25/2020       124    6595     6728    5700     7918     7   134 6/4/2020  
AAA2     1 US_New_York_Erie Confirmed cc1=  .996222 cc2=  .877543 lx=  8.82407 if=  54 il= 124 5/25/2020  n=  70 now=    6595 end=       6795      5700      7918 U=    19.09 T=   90.8 p1=   3.0 p2=    97.1 ed=   135 6/5/2020    x1=  54. x2= 124. y1=  1.93 y2= -1.74     
GP: Confirmed US_New_York_Erie 5/25/2020       124    6595     6795    5700     7918     7   135 6/5/2020  
AAA2     1 US_New_York_Erie Confirmed cc1=  .996324 cc2=  .876801 lx=  8.82407 if=  55 il= 124 5/25/2020  n=  69 now=    6595 end=       6795      5700      7918 U=    19.17 T=   90.7 p1=   3.0 p2=    97.1 ed=   135 6/5/2020    x1=  55. x2= 124. y1=  1.86 y2= -1.74     
GP: Confirmed US_New_York_Erie 5/25/2020       124    6595     6795    5700     7918     7   135 6/5/2020  
AAA2     1 US_New_York_Erie Confirmed cc1=  .996440 cc2=  .876054 lx=  8.83407 if=  56 il= 124 5/25/2020  n=  68 now=    6595 end=       6864      5700      7918 U=    19.73 T=   90.8 p1=   4.1 p2=    96.1 ed=   137 6/7/2020    x1=  56. x2= 124. y1=  1.76 y2= -1.68     
GP: Confirmed US_New_York_Erie 5/25/2020       124    6595     6864    5700     7918     7   137 6/7/2020  
AAA2     1 US_New_York_Erie Confirmed cc1=  .996470 cc2=  .875202 lx=  8.84407 if=  57 il= 124 5/25/2020  n=  67 now=    6595 end=       6933      5700      7918 U=    20.08 T=   91.3 p1=   5.1 p2=    95.1 ed=   138 6/8/2020    x1=  57. x2= 124. y1=  1.71 y2= -1.63     
GP: Confirmed US_New_York_Erie 5/25/2020       124    6595     6933    5700     7918     7   138 6/8/2020  
AAA2     1 US_New_York_Erie Confirmed cc1=  .996512 cc2=  .874342 lx=  8.84407 if=  58 il= 124 5/25/2020  n=  66 now=    6595 end=       6933      5700      7918 U=    20.38 T=   90.8 p1=   5.1 p2=    95.1 ed=   138 6/8/2020    x1=  58. x2= 124. y1=  1.61 y2= -1.63     
GP: Confirmed US_New_York_Erie 5/25/2020       124    6595     6933    5700     7918     7   138 6/8/2020  
AAA2     1 US_New_York_Erie Confirmed cc1=  .996466 cc2=  .873375 lx=  8.85407 if=  59 il= 124 5/25/2020  n=  65 now=    6595 end=       7002      5700      7918 U=    20.45 T=   91.7 p1=   6.2 p2=    94.2 ed=   139 6/9/2020    x1=  59. x2= 124. y1=  1.60 y2= -1.58     
GP: Confirmed US_New_York_Erie 5/25/2020       124    6595     7002    5700     7918     7   139 6/9/2020  
AAA2     1 US_New_York_Erie Confirmed cc1=  .996806 cc2=  .871806 lx=  8.87407 if=  61 il= 124 5/25/2020  n=  63 now=    6595 end=       7144      5700      7918 U=    21.20 T=   92.5 p1=   8.3 p2=    92.3 ed=   142 6/12/2020   x1=  61. x2= 124. y1=  1.48 y2= -1.49     
GP: Confirmed US_New_York_Erie 5/25/2020       124    6595     7144    5700     7918     7   142 6/12/2020 
AAA2     1 US_New_York_Erie Confirmed cc1=  .996963 cc2=  .870975 lx=  8.88407 if=  62 il= 124 5/25/2020  n=  62 now=    6595 end=       7216      5700      7918 U=    21.62 T=   92.8 p1=   9.4 p2=    91.4 ed=   143 6/13/2020   x1=  62. x2= 124. y1=  1.42 y2= -1.44     
GP: Confirmed US_New_York_Erie 5/25/2020       124    6595     7216    5700     7918     7   143 6/13/2020 
AAA2     1 US_New_York_Erie Confirmed cc1=  .997135 cc2=  .870135 lx=  8.89407 if=  63 il= 124 5/25/2020  n=  61 now=    6595 end=       7288      5700      7918 U=    21.70 T=   93.6 p1=  10.5 p2=    90.5 ed=   144 6/14/2020   x1=  63. x2= 124. y1=  1.41 y2= -1.40     
GP: Confirmed US_New_York_Erie 5/25/2020       124    6595     7288    5700     7918     7   144 6/14/2020 
AAA2     1 US_New_York_Erie Confirmed cc1=  .997595 cc2=  .869558 lx=  8.91407 if=  64 il= 124 5/25/2020  n=  60 now=    6595 end=       7435      5700      7918 U=    23.06 T=   93.4 p1=  12.7 p2=    88.7 ed=   147 6/17/2020   x1=  64. x2= 124. y1=  1.28 y2= -1.32     
GP: Confirmed US_New_York_Erie 5/25/2020       124    6595     7435    5700     7918     7   147 6/17/2020 
AAA2     1 US_New_York_Erie Confirmed cc1=  .997716 cc2=  .868616 lx=  8.93407 if=  65 il= 124 5/25/2020  n=  59 now=    6595 end=       7586      5700      7918 U=    23.74 T=   94.3 p1=  15.0 p2=    86.9 ed=   150 6/20/2020   x1=  65. x2= 124. y1=  1.23 y2= -1.25     
GP: Confirmed US_New_York_Erie 5/25/2020       124    6595     7586    5700     7918     7   150 6/20/2020 
AAA2     1 US_New_York_Erie Confirmed cc1=  .997883 cc2=  .867694 lx=  8.94407 if=  66 il= 124 5/25/2020  n=  58 now=    6595 end=       7662      5700      7918 U=    24.42 T=   94.3 p1=  16.2 p2=    86.1 ed=   151 6/21/2020   x1=  66. x2= 124. y1=  1.16 y2= -1.22     
GP: Confirmed US_New_York_Erie 5/25/2020       124    6595     7662    5700     7918     7   151 6/21/2020 
AAA1     1 US_New_York_Erie Confirmed cc1=  .997960 cc2=  .866654 lx=  8.96407 if=  67 il= 124 5/25/2020  n=  57 now=    6595 end=       7817      5700      7918 U=    25.56 T=   94.5 p1=  18.5 p2=    84.4 ed=   154 6/24/2020   x1=  67. x2= 124. y1=  1.08 y2= -1.15 BEST
AAA2     1 US_New_York_Erie Confirmed cc1=  .997961 cc2=  .866654 lx=  8.96007 if=  67 il= 124 5/25/2020  n=  57 now=    6595 end=       7817      5700      7918 U=    25.56 T=   94.5 p1=  18.5 p2=    84.4 ed=   154 6/24/2020   x1=  67. x2= 124. y1=  1.08 y2= -1.15 BEST
GP: Confirmed US_New_York_Erie 5/25/2020       124    6595     7817    5700     7918     7   154 6/24/2020 
AAA1     1 US_New_York_Erie Confirmed cc1=  .997920 cc2=  .865467 lx=  8.96407 if=  68 il= 124 5/25/2020  n=  56 now=    6595 end=       7817      5700      7918 U=    25.37 T=   94.8 p1=  18.5 p2=    84.4 ed=   154 6/24/2020   x1=  68. x2= 124. y1=  1.05 y2= -1.15 BEST
AAA2     1 US_New_York_Erie Confirmed cc1=  .997921 cc2=  .865467 lx=  8.96807 if=  68 il= 124 5/25/2020  n=  56 now=    6595 end=       7817      5700      7918 U=    25.37 T=   94.8 p1=  18.5 p2=    84.4 ed=   154 6/24/2020   x1=  68. x2= 124. y1=  1.05 y2= -1.15 BEST
GP: Confirmed US_New_York_Erie 5/25/2020       124    6595     7817    5700     7918     7   154 6/24/2020 
AAA1     1 US_New_York_Erie Confirmed cc1=  .997957 cc2=  .864326 lx=  8.98407 if=  69 il= 124 5/25/2020  n=  55 now=    6595 end=       7975      5700      7918 U=    26.06 T=   95.6 p1=  20.9 p2=    82.7 ed=   157 6/27/2020   x1=  69. x2= 124. y1=  1.02 y2= -1.09 BEST
AAA2     1 US_New_York_Erie Confirmed cc1=  .997957 cc2=  .864326 lx=  8.98207 if=  69 il= 124 5/25/2020  n=  55 now=    6595 end=       7975      5700      7918 U=    26.06 T=   95.6 p1=  20.9 p2=    82.7 ed=   157 6/27/2020   x1=  69. x2= 124. y1=  1.02 y2= -1.09 BEST
GP: Confirmed US_New_York_Erie 5/25/2020       124    6595     7975    5700     7918     7   157 6/27/2020 
AAA2     1 US_New_York_Erie Confirmed cc1=  .998028 cc2=  .863188 lx=  8.99407 if=  70 il= 124 5/25/2020  n=  54 now=    6595 end=       8055      5700      7918 U=    26.63 T=   95.7 p1=  22.1 p2=    81.9 ed=   158 6/28/2020   x1=  70. x2= 124. y1=   .97 y2= -1.06     
GP: Confirmed US_New_York_Erie 5/25/2020       124    6595     8055    5700     7918     7   158 6/28/2020 
AAA2     1 US_New_York_Erie Confirmed cc1=  .998071 cc2=  .861988 lx=  9.01407 if=  71 il= 124 5/25/2020  n=  53 now=    6595 end=       8217      5700      7918 U=    27.08 T=   96.8 p1=  24.6 p2=    80.3 ed=   160 6/30/2020   x1=  71. x2= 124. y1=   .95 y2= -1.01     
GP: Confirmed US_New_York_Erie 5/25/2020       124    6595     8217    5700     7918     7   160 6/30/2020 
AAA2     1 US_New_York_Erie Confirmed cc1=  .998271 cc2=  .860910 lx=  9.04407 if=  72 il= 124 5/25/2020  n=  52 now=    6595 end=       8468      5700      7918 U=    28.56 T=   97.5 p1=  28.4 p2=    77.9 ed=   164 7/4/2020    x1=  72. x2= 124. y1=   .89 y2=  -.93     
GP: Confirmed US_New_York_Erie 5/25/2020       124    6595     8468    5700     7918     7   164 7/4/2020  
AAA2     1 US_New_York_Erie Confirmed cc1=  .998372 cc2=  .859697 lx=  9.07407 if=  73 il= 124 5/25/2020  n=  51 now=    6595 end=       8726      5700      7918 U=    29.64 T=   98.7 p1=  32.3 p2=    75.6 ed=   168 7/8/2020    x1=  73. x2= 124. y1=   .87 y2=  -.85     
GP: Confirmed US_New_York_Erie 5/25/2020       124    6595     8726    5700     7918     7   168 7/8/2020  
AAA2     1 US_New_York_Erie Confirmed cc1=  .998535 cc2=  .858507 lx=  9.10407 if=  74 il= 124 5/25/2020  n=  50 now=    6595 end=       8991      5700      7918 U=    32.34 T=   98.6 p1=  36.3 p2=    73.4 ed=   174 7/14/2020   x1=  74. x2= 124. y1=   .76 y2=  -.79     
GP: Confirmed US_New_York_Erie 5/25/2020       124    6595     8991    5700     7918     7   174 7/14/2020 
AAA2     1 US_New_York_Erie Confirmed cc1=  .998448 cc2=  .857026 lx=  9.10407 if=  75 il= 124 5/25/2020  n=  49 now=    6595 end=       8991      5700      7918 U=    32.50 T=   98.5 p1=  36.3 p2=    73.4 ed=   175 7/15/2020   x1=  75. x2= 124. y1=   .72 y2=  -.79     
GP: Confirmed US_New_York_Erie 5/25/2020       124    6595     8991    5700     7918     7   175 7/15/2020 
AAA2     1 US_New_York_Erie Confirmed cc1=  .998365 cc2=  .855508 lx=  9.09407 if=  76 il= 124 5/25/2020  n=  48 now=    6595 end=       8902      5700      7918 U=    32.24 T=   98.0 p1=  35.0 p2=    74.1 ed=   174 7/14/2020   x1=  76. x2= 124. y1=   .68 y2=  -.81     
