TEST last_day=  735 method= last 
MH:     0 Country_Region                                            142 Case_Typ         nCases nDeaths 1/23/20 1/24/20 1/25/20  6/7/20  6/8/20  6/9/20
ML aaa nday1  139 6/9/2020       18180.00000        9.80808
TAB:  Israel Confirmed Date   Day     Real      MAX  Predict    Count      Min      Max      Med
AAA1     1 Israel Deaths    cc1=  .998062 cc2=  .878539 lx=  5.68044 if=  61 il= 130 5/31/2020  n=  69 now=     299 end=        293       285       292 U=    12.98 T=   83.6 p1=  -2.0 p2=   102.0 ed=   114 5/15/2020   x1=  61. x2= 130. y1=  1.74 y2= -3.58 BEST
AAA2     1 Israel Deaths    cc1=  .998082 cc2=  .878539 lx=  5.68244 if=  61 il= 130 5/31/2020  n=  69 now=     299 end=        293       285       292 U=    12.98 T=   83.6 p1=  -2.0 p2=   102.0 ed=   114 5/15/2020   x1=  61. x2= 130. y1=  1.74 y2= -3.58 BEST
GP: Deaths    Israel 5/31/2020       130     299      293     285      292    31   114 5/15/2020 
AAA1     1 Israel Deaths    cc1=  .998122 cc2=  .877737 lx=  5.68044 if=  62 il= 130 5/31/2020  n=  68 now=     299 end=        293       285       292 U=    13.34 T=   82.3 p1=  -2.0 p2=   102.0 ed=   113 5/14/2020   x1=  62. x2= 130. y1=  1.52 y2= -3.58 BEST
AAA2     1 Israel Deaths    cc1=  .998172 cc2=  .877737 lx=  5.68344 if=  62 il= 130 5/31/2020  n=  68 now=     299 end=        293       285       292 U=    13.34 T=   82.3 p1=  -2.0 p2=   102.0 ed=   113 5/14/2020   x1=  62. x2= 130. y1=  1.52 y2= -3.58 BEST
GP: Deaths    Israel 5/31/2020       130     299      293     285      292    31   113 5/14/2020 
AAA1     1 Israel Deaths    cc1=  .998059 cc2=  .876792 lx=  5.68044 if=  63 il= 130 5/31/2020  n=  67 now=     299 end=        293       285       292 U=    13.45 T=   81.9 p1=  -2.0 p2=   102.0 ed=   113 5/14/2020   x1=  63. x2= 130. y1=  1.40 y2= -3.58 BEST
AAA2     1 Israel Deaths    cc1=  .998126 cc2=  .876792 lx=  5.68444 if=  63 il= 130 5/31/2020  n=  67 now=     299 end=        293       285       292 U=    13.45 T=   81.9 p1=  -2.0 p2=   102.0 ed=   113 5/14/2020   x1=  63. x2= 130. y1=  1.40 y2= -3.58 BEST
GP: Deaths    Israel 5/31/2020       130     299      293     285      292    31   113 5/14/2020 
AAA1     1 Israel Deaths    cc1=  .997976 cc2=  .875807 lx=  5.68044 if=  64 il= 130 5/31/2020  n=  66 now=     299 end=        293       285       292 U=    13.58 T=   81.4 p1=  -2.0 p2=   102.0 ed=   113 5/14/2020   x1=  64. x2= 130. y1=  1.28 y2= -3.58 BEST
AAA2     1 Israel Deaths    cc1=  .998056 cc2=  .875807 lx=  5.68444 if=  64 il= 130 5/31/2020  n=  66 now=     299 end=        293       285       292 U=    13.58 T=   81.4 p1=  -2.0 p2=   102.0 ed=   113 5/14/2020   x1=  64. x2= 130. y1=  1.28 y2= -3.58 BEST
GP: Deaths    Israel 5/31/2020       130     299      293     285      292    31   113 5/14/2020 
AAA1     1 Israel Deaths    cc1=  .997883 cc2=  .874791 lx=  5.68044 if=  65 il= 130 5/31/2020  n=  65 now=     299 end=        293       285       292 U=    13.72 T=   80.9 p1=  -2.0 p2=   102.0 ed=   113 5/14/2020   x1=  65. x2= 130. y1=  1.16 y2= -3.58 BEST
AAA2     1 Israel Deaths    cc1=  .997967 cc2=  .874791 lx=  5.68444 if=  65 il= 130 5/31/2020  n=  65 now=     299 end=        293       285       292 U=    13.72 T=   80.9 p1=  -2.0 p2=   102.0 ed=   113 5/14/2020   x1=  65. x2= 130. y1=  1.16 y2= -3.58 BEST
GP: Deaths    Israel 5/31/2020       130     299      293     285      292    31   113 5/14/2020 
AAA1     1 Israel Deaths    cc1=  .997797 cc2=  .873762 lx=  5.68044 if=  66 il= 130 5/31/2020  n=  64 now=     299 end=        293       285       292 U=    13.51 T=   81.7 p1=  -2.0 p2=   102.0 ed=   113 5/14/2020   x1=  66. x2= 130. y1=  1.16 y2= -3.58 BEST
AAA2     1 Israel Deaths    cc1=  .997876 cc2=  .873762 lx=  5.68444 if=  66 il= 130 5/31/2020  n=  64 now=     299 end=        293       285       292 U=    13.51 T=   81.7 p1=  -2.0 p2=   102.0 ed=   113 5/14/2020   x1=  66. x2= 130. y1=  1.16 y2= -3.58 BEST
GP: Deaths    Israel 5/31/2020       130     299      293     285      292    31   113 5/14/2020 
AAA1     1 Israel Deaths    cc1=  .997693 cc2=  .872693 lx=  5.68044 if=  67 il= 130 5/31/2020  n=  63 now=     299 end=        293       285       292 U=    13.50 T=   81.7 p1=  -2.0 p2=   102.0 ed=   113 5/14/2020   x1=  67. x2= 130. y1=  1.09 y2= -3.58 BEST
AAA2     1 Israel Deaths    cc1=  .997781 cc2=  .872693 lx=  5.68444 if=  67 il= 130 5/31/2020  n=  63 now=     299 end=        293       285       292 U=    13.50 T=   81.7 p1=  -2.0 p2=   102.0 ed=   113 5/14/2020   x1=  67. x2= 130. y1=  1.09 y2= -3.58 BEST
GP: Deaths    Israel 5/31/2020       130     299      293     285      292    31   113 5/14/2020 
AAA1     1 Israel Deaths    cc1=  .997583 cc2=  .871594 lx=  5.68044 if=  68 il= 130 5/31/2020  n=  62 now=     299 end=        293       285       292 U=    13.35 T=   82.2 p1=  -2.0 p2=   102.0 ed=   113 5/14/2020   x1=  68. x2= 130. y1=  1.07 y2= -3.58 BEST
AAA2     1 Israel Deaths    cc1=  .997682 cc2=  .871594 lx=  5.68544 if=  68 il= 130 5/31/2020  n=  62 now=     299 end=        293       285       292 U=    13.35 T=   82.2 p1=  -2.0 p2=   102.0 ed=   113 5/14/2020   x1=  68. x2= 130. y1=  1.07 y2= -3.58 BEST
GP: Deaths    Israel 5/31/2020       130     299      293     285      292    31   113 5/14/2020 
AAA1     1 Israel Deaths    cc1=  .997533 cc2=  .870532 lx=  5.69044 if=  69 il= 130 5/31/2020  n=  61 now=     299 end=        296       285       292 U=    14.31 T=   83.2 p1=  -1.0 p2=   101.0 ed=   116 5/17/2020   x1=  69. x2= 130. y1=   .99 y2= -3.27 BEST
AAA2     1 Israel Deaths    cc1=  .997621 cc2=  .870532 lx=  5.68544 if=  69 il= 130 5/31/2020  n=  61 now=     299 end=        296       285       292 U=    14.31 T=   83.2 p1=  -1.0 p2=   101.0 ed=   116 5/17/2020   x1=  69. x2= 130. y1=   .99 y2= -3.27 BEST
GP: Deaths    Israel 5/31/2020       130     299      296     285      292    31   116 5/17/2020 
AAA1     1 Israel Deaths    cc1=  .997500 cc2=  .869463 lx=  5.69044 if=  70 il= 130 5/31/2020  n=  60 now=     299 end=        296       285       292 U=    14.42 T=   82.8 p1=  -1.0 p2=   101.0 ed=   116 5/17/2020   x1=  70. x2= 130. y1=   .89 y2= -3.27 BEST
AAA2     1 Israel Deaths    cc1=  .997560 cc2=  .869463 lx=  5.68644 if=  70 il= 130 5/31/2020  n=  60 now=     299 end=        296       285       292 U=    14.42 T=   82.8 p1=  -1.0 p2=   101.0 ed=   116 5/17/2020   x1=  70. x2= 130. y1=   .89 y2= -3.27 BEST
GP: Deaths    Israel 5/31/2020       130     299      296     285      292    31   116 5/17/2020 
AAA1     1 Israel Deaths    cc1=  .997435 cc2=  .868335 lx=  5.69044 if=  71 il= 130 5/31/2020  n=  59 now=     299 end=        296       285       292 U=    14.69 T=   81.9 p1=  -1.0 p2=   101.0 ed=   116 5/17/2020   x1=  71. x2= 130. y1=   .75 y2= -3.27 BEST
AAA2     1 Israel Deaths    cc1=  .997476 cc2=  .868335 lx=  5.68744 if=  71 il= 130 5/31/2020  n=  59 now=     299 end=        296       285       292 U=    14.69 T=   81.9 p1=  -1.0 p2=   101.0 ed=   116 5/17/2020   x1=  71. x2= 130. y1=   .75 y2= -3.27 BEST
GP: Deaths    Israel 5/31/2020       130     299      296     285      292    31   116 5/17/2020 
AAA1     1 Israel Deaths    cc1=  .997309 cc2=  .867120 lx=  5.69044 if=  72 il= 130 5/31/2020  n=  58 now=     299 end=        296       285       292 U=    14.63 T=   82.2 p1=  -1.0 p2=   101.0 ed=   116 5/17/2020   x1=  72. x2= 130. y1=   .69 y2= -3.27 BEST
AAA2     1 Israel Deaths    cc1=  .997347 cc2=  .867120 lx=  5.68744 if=  72 il= 130 5/31/2020  n=  58 now=     299 end=        296       285       292 U=    14.63 T=   82.2 p1=  -1.0 p2=   101.0 ed=   116 5/17/2020   x1=  72. x2= 130. y1=   .69 y2= -3.27 BEST
GP: Deaths    Israel 5/31/2020       130     299      296     285      292    31   116 5/17/2020 
AAA1     1 Israel Deaths    cc1=  .997187 cc2=  .865881 lx=  5.69044 if=  73 il= 130 5/31/2020  n=  57 now=     299 end=        296       285       292 U=    14.55 T=   82.4 p1=  -1.0 p2=   101.0 ed=   116 5/17/2020   x1=  73. x2= 130. y1=   .65 y2= -3.27 BEST
AAA2     1 Israel Deaths    cc1=  .997217 cc2=  .865881 lx=  5.68744 if=  73 il= 130 5/31/2020  n=  57 now=     299 end=        296       285       292 U=    14.55 T=   82.4 p1=  -1.0 p2=   101.0 ed=   116 5/17/2020   x1=  73. x2= 130. y1=   .65 y2= -3.27 BEST
GP: Deaths    Israel 5/31/2020       130     299      296     285      292    31   116 5/17/2020 
AAA1     1 Israel Deaths    cc1=  .997080 cc2=  .864627 lx=  5.69044 if=  74 il= 130 5/31/2020  n=  56 now=     299 end=        296       285       292 U=    14.51 T=   82.5 p1=  -1.0 p2=   101.0 ed=   116 5/17/2020   x1=  74. x2= 130. y1=   .59 y2= -3.27 BEST
AAA2     1 Israel Deaths    cc1=  .997098 cc2=  .864627 lx=  5.68844 if=  74 il= 130 5/31/2020  n=  56 now=     299 end=        296       285       292 U=    14.51 T=   82.5 p1=  -1.0 p2=   101.0 ed=   116 5/17/2020   x1=  74. x2= 130. y1=   .59 y2= -3.27 BEST
GP: Deaths    Israel 5/31/2020       130     299      296     285      292    31   116 5/17/2020 
AAA1     1 Israel Deaths    cc1=  .996990 cc2=  .863360 lx=  5.69044 if=  75 il= 130 5/31/2020  n=  55 now=     299 end=        296       285       292 U=    14.59 T=   82.3 p1=  -1.0 p2=   101.0 ed=   116 5/17/2020   x1=  75. x2= 130. y1=   .50 y2= -3.27 BEST
AAA2     1 Israel Deaths    cc1=  .996996 cc2=  .863360 lx=  5.68944 if=  75 il= 130 5/31/2020  n=  55 now=     299 end=        296       285       292 U=    14.59 T=   82.3 p1=  -1.0 p2=   101.0 ed=   116 5/17/2020   x1=  75. x2= 130. y1=   .50 y2= -3.27 BEST
GP: Deaths    Israel 5/31/2020       130     299      296     285      292    31   116 5/17/2020 
AAA1     1 Israel Deaths    cc1=  .996880 cc2=  .862040 lx=  5.69044 if=  76 il= 130 5/31/2020  n=  54 now=     299 end=        296       285       292 U=    14.64 T=   82.1 p1=  -1.0 p2=   101.0 ed=   116 5/17/2020   x1=  76. x2= 130. y1=   .42 y2= -3.27 BEST
AAA2     1 Israel Deaths    cc1=  .996880 cc2=  .862040 lx=  5.69044 if=  76 il= 130 5/31/2020  n=  54 now=     299 end=        296       285       292 U=    14.64 T=   82.1 p1=  -1.0 p2=   101.0 ed=   116 5/17/2020   x1=  76. x2= 130. y1=   .42 y2= -3.27 BEST
GP: Deaths    Israel 5/31/2020       130     299      296     285      292    31   116 5/17/2020 
AAA1     1 Israel Deaths    cc1=  .996414 cc2=  .857739 lx=  5.69044 if=  79 il= 130 5/31/2020  n=  51 now=     299 end=        296       285       292 U=    15.00 T=   80.9 p1=  -1.0 p2=   101.0 ed=   116 5/17/2020   x1=  79. x2= 130. y1=   .13 y2= -3.27 BEST
AAA2     1 Israel Deaths    cc1=  .996427 cc2=  .857739 lx=  5.69244 if=  79 il= 130 5/31/2020  n=  51 now=     299 end=        296       285       292 U=    15.00 T=   80.9 p1=  -1.0 p2=   101.0 ed=   116 5/17/2020   x1=  79. x2= 130. y1=   .13 y2= -3.27 BEST
GP: Deaths    Israel 5/31/2020       130     299      296     285      292    31   116 5/17/2020 
AAA1     1 Israel Deaths    cc1=  .996199 cc2=  .856171 lx=  5.69044 if=  80 il= 130 5/31/2020  n=  50 now=     299 end=        296       285       292 U=    14.95 T=   81.1 p1=  -1.0 p2=   101.0 ed=   116 5/17/2020   x1=  80. x2= 130. y1=   .07 y2= -3.27 BEST
AAA2     1 Israel Deaths    cc1=  .996215 cc2=  .856171 lx=  5.69244 if=  80 il= 130 5/31/2020  n=  50 now=     299 end=        296       285       292 U=    14.95 T=   81.1 p1=  -1.0 p2=   101.0 ed=   116 5/17/2020   x1=  80. x2= 130. y1=   .07 y2= -3.27 BEST
GP: Deaths    Israel 5/31/2020       130     299      296     285      292    31   116 5/17/2020 
AAA1     1 Israel Deaths    cc1=  .995776 cc2=  .852919 lx=  5.69044 if=  82 il= 130 5/31/2020  n=  48 now=     299 end=        296       285       292 U=    14.97 T=   81.0 p1=  -1.0 p2=   101.0 ed=   116 5/17/2020   x1=  82. x2= 130. y1=  -.07 y2= -3.27 BEST
AAA2     1 Israel Deaths    cc1=  .995833 cc2=  .852919 lx=  5.69444 if=  82 il= 130 5/31/2020  n=  48 now=     299 end=        296       285       292 U=    14.97 T=   81.0 p1=  -1.0 p2=   101.0 ed=   116 5/17/2020   x1=  82. x2= 130. y1=  -.07 y2= -3.27 BEST
GP: Deaths    Israel 5/31/2020       130     299      296     285      292    31   116 5/17/2020 
AAA1     1 Israel Deaths    cc1=  .995550 cc2=  .851212 lx=  5.70044 if=  83 il= 130 5/31/2020  n=  47 now=     299 end=        298       285       292 U=    16.10 T=   81.1 p1=   -.3 p2=   100.3 ed=   119 5/20/2020   x1=  83. x2= 130. y1=  -.12 y2= -3.04 BEST
AAA2     1 Israel Deaths    cc1=  .995594 cc2=  .851212 lx=  5.69544 if=  83 il= 130 5/31/2020  n=  47 now=     299 end=        298       285       292 U=    16.10 T=   81.1 p1=   -.3 p2=   100.3 ed=   119 5/20/2020   x1=  83. x2= 130. y1=  -.12 y2= -3.04 BEST
GP: Deaths    Israel 5/31/2020       130     299      298     285      292    31   119 5/20/2020 
AAA1     1 Israel Deaths    cc1=  .995332 cc2=  .849467 lx=  5.70044 if=  84 il= 130 5/31/2020  n=  46 now=     299 end=        298       285       292 U=    16.11 T=   81.1 p1=   -.3 p2=   100.3 ed=   119 5/20/2020   x1=  84. x2= 130. y1=  -.18 y2= -3.04 BEST
AAA2     1 Israel Deaths    cc1=  .995352 cc2=  .849467 lx=  5.69744 if=  84 il= 130 5/31/2020  n=  46 now=     299 end=        298       285       292 U=    16.11 T=   81.1 p1=   -.3 p2=   100.3 ed=   119 5/20/2020   x1=  84. x2= 130. y1=  -.18 y2= -3.04 BEST
GP: Deaths    Israel 5/31/2020       130     299      298     285      292    31   119 5/20/2020 
AAA1     1 Israel Deaths    cc1=  .993451 cc2=  .835337 lx=  5.69044 if=  91 il= 130 5/31/2020  n=  39 now=     299 end=        296       285       292 U=    15.79 T=   78.3 p1=  -1.0 p2=   101.0 ed=   115 5/16/2020   x1=  91. x2= 130. y1=  -.80 y2= -3.27 BEST
AAA2     1 Israel Deaths    cc1=  .993453 cc2=  .835337 lx=  5.68944 if=  91 il= 130 5/31/2020  n=  39 now=     299 end=        296       285       292 U=    15.79 T=   78.3 p1=  -1.0 p2=   101.0 ed=   115 5/16/2020   x1=  91. x2= 130. y1=  -.80 y2= -3.27 BEST
GP: Deaths    Israel 5/31/2020       130     299      296     285      292    31   115 5/16/2020 
AAA1     1 Israel Deaths    cc1=  .993350 cc2=  .833222 lx=  5.69044 if=  92 il= 130 5/31/2020  n=  38 now=     299 end=        296       285       292 U=    15.61 T=   78.9 p1=  -1.0 p2=   101.0 ed=   115 5/16/2020   x1=  92. x2= 130. y1=  -.84 y2= -3.27 BEST
AAA2     1 Israel Deaths    cc1=  .993403 cc2=  .833222 lx=  5.68644 if=  92 il= 130 5/31/2020  n=  38 now=     299 end=        296       285       292 U=    15.61 T=   78.9 p1=  -1.0 p2=   101.0 ed=   115 5/16/2020   x1=  92. x2= 130. y1=  -.84 y2= -3.27 BEST
GP: Deaths    Israel 5/31/2020       130     299      296     285      292    31   115 5/16/2020 
AAA1     1 Israel Deaths    cc1=  .993261 cc2=  .831040 lx=  5.68044 if=  93 il= 130 5/31/2020  n=  37 now=     299 end=        293       285       292 U=    13.75 T=   80.8 p1=  -2.0 p2=   102.0 ed=   113 5/14/2020   x1=  93. x2= 130. y1=  -.89 y2= -3.58 BEST
AAA2     1 Israel Deaths    cc1=  .993296 cc2=  .831040 lx=  5.68344 if=  93 il= 130 5/31/2020  n=  37 now=     299 end=        293       285       292 U=    13.75 T=   80.8 p1=  -2.0 p2=   102.0 ed=   113 5/14/2020   x1=  93. x2= 130. y1=  -.89 y2= -3.58 BEST
GP: Deaths    Israel 5/31/2020       130     299      293     285      292    31   113 5/14/2020 
AAA1     1 Israel Deaths    cc1=  .993042 cc2=  .828643 lx=  5.68044 if=  94 il= 130 5/31/2020  n=  36 now=     299 end=        293       285       292 U=    13.70 T=   81.0 p1=  -2.0 p2=   102.0 ed=   113 5/14/2020   x1=  94. x2= 130. y1=  -.95 y2= -3.58 BEST
AAA2     1 Israel Deaths    cc1=  .993042 cc2=  .828643 lx=  5.68044 if=  94 il= 130 5/31/2020  n=  36 now=     299 end=        293       285       292 U=    13.70 T=   81.0 p1=  -2.0 p2=   102.0 ed=   113 5/14/2020   x1=  94. x2= 130. y1=  -.95 y2= -3.58 BEST
GP: Deaths    Israel 5/31/2020       130     299      293     285      292    31   113 5/14/2020 
AAA1     1 Israel Deaths    cc1=  .988633 cc2=  .796183 lx=  5.67044 if= 104 il= 130 5/31/2020  n=  26 now=     299 end=        290       285       292 U=    10.83 T=   86.5 p1=  -3.0 p2=   103.1 ed=   112 5/13/2020   x1= 104. x2= 130. y1= -1.62 y2= -4.02 BEST
AAA2     1 Israel Deaths    cc1=  .989312 cc2=  .796183 lx=  5.66544 if= 104 il= 130 5/31/2020  n=  26 now=     299 end=        290       285       292 U=    10.83 T=   86.5 p1=  -3.0 p2=   103.1 ed=   112 5/13/2020   x1= 104. x2= 130. y1= -1.62 y2= -4.02 BEST
GP: Deaths    Israel 5/31/2020       130     299      290     285      292    31   112 5/13/2020 
AAA1     1 Israel Deaths    cc1=  .987581 cc2=  .791465 lx=  5.67044 if= 105 il= 130 5/31/2020  n=  25 now=     299 end=        290       285       292 U=    10.50 T=   87.8 p1=  -3.0 p2=   103.1 ed=   112 5/13/2020   x1= 105. x2= 130. y1= -1.64 y2= -4.02 BEST
AAA2     1 Israel Deaths    cc1=  .988641 cc2=  .791465 lx=  5.66444 if= 105 il= 130 5/31/2020  n=  25 now=     299 end=        290       285       292 U=    10.50 T=   87.8 p1=  -3.0 p2=   103.1 ed=   112 5/13/2020   x1= 105. x2= 130. y1= -1.64 y2= -4.02 BEST
GP: Deaths    Israel 5/31/2020       130     299      290     285      292    31   112 5/13/2020 
AAA1     1 Israel Deaths    cc1=  .970365 cc2=  .740950 lx=  5.67044 if= 112 il= 130 5/31/2020  n=  18 now=     299 end=        290       285       292 U=    10.84 T=   86.4 p1=  -3.0 p2=   103.1 ed=   112 5/13/2020   x1= 112. x2= 130. y1= -2.36 y2= -4.02 BEST
AAA2     1 Israel Deaths    cc1= 1.000000 cc2=  .740950 lx=  5.58344 if= 112 il= 130 5/31/2020  n=  18 now=     299 end=        290       285       292 U=    10.84 T=   86.4 p1=  -3.0 p2=   103.1 ed=   112 5/13/2020   x1= 112. x2= 130. y1= -2.36 y2= -4.02 BEST
GP: Deaths    Israel 5/31/2020       130     299      290     285      292    31   112 5/13/2020 
AAA2     1 Israel Deaths    cc1=  .965424 cc2=  .729722 lx=  5.66044 if= 113 il= 130 5/31/2020  n=  17 now=     299 end=        287       285       292 U=     7.34 T=   94.5 p1=  -4.0 p2=   104.2 ed=   111 5/12/2020   x1= 113. x2= 130. y1= -2.52 y2= -4.83     
GP: Deaths    Israel 5/31/2020       130     299      287     285      292    31   111 5/12/2020 
AAA2     1 Israel Deaths    cc1=  .958934 cc2=  .716398 lx=  5.66044 if= 114 il= 130 5/31/2020  n=  16 now=     299 end=        287       285       292 U=     7.05 T=   95.9 p1=  -4.0 p2=   104.2 ed=   112 5/13/2020   x1= 114. x2= 130. y1= -2.56 y2= -4.83     
GP: Deaths    Israel 5/31/2020       130     299      287     285      292    31   112 5/13/2020 
AAA1     1 Israel Deaths    cc1=  .950438 cc2=  .692240 lx=  5.68044 if= 116 il= 130 5/31/2020  n=  14 now=     299 end=        293       285       292 U=    14.25 T=   79.0 p1=  -2.0 p2=   102.0 ed=   112 5/13/2020   x1= 116. x2= 130. y1= -2.60 y2= -3.58 BEST
AAA2     1 Israel Deaths    cc1= 1.000000 cc2=  .692240 lx=  5.62744 if= 116 il= 130 5/31/2020  n=  14 now=     299 end=        293       285       292 U=    14.25 T=   79.0 p1=  -2.0 p2=   102.0 ed=   112 5/13/2020   x1= 116. x2= 130. y1= -2.60 y2= -3.58 BEST
GP: Deaths    Israel 5/31/2020       130     299      293     285      292    31   112 5/13/2020 
AAA2     1 Israel Deaths    cc1=  .954740 cc2=  .687478 lx=  7.70044 if= 117 il= 130 5/31/2020  n=  13 now=     299 end=       2209       285       292 U=   836.17 T=  729.4 p1= 638.8 p2=    13.5 ed=   999 undefine    x1= 117. x2= 130. y1=   .73 y2=   .72     
GP: Deaths    Israel 5/31/2020       130     299    -         285      292    31   999 undefine  
AAA2     1 Israel Deaths    cc1=  .943672 cc2=  .666322 lx=  7.70044 if= 118 il= 130 5/31/2020  n=  12 now=     299 end=       2209       285       292 U=   994.22 T=  842.7 p1= 638.8 p2=    13.5 ed=   999 undefine    x1= 118. x2= 130. y1=   .73 y2=   .72     
GP: Deaths    Israel 5/31/2020       130     299    -         285      292    31   999 undefine  
AAA2     1 Israel Deaths    cc1=  .938145 cc2=  .649470 lx=  7.70044 if= 119 il= 130 5/31/2020  n=  11 now=     299 end=       2209       285       292 U=  1064.24 T=  892.9 p1= 638.8 p2=    13.5 ed=   999 undefine    x1= 119. x2= 130. y1=   .73 y2=   .72     
GP: Deaths    Israel 5/31/2020       130     299    -         285      292    31   999 undefine  
AAA2     1 Israel Deaths    cc1=  .949546 cc2=  .648035 lx=  7.70044 if= 120 il= 130 5/31/2020  n=  10 now=     299 end=       2209       285       292 U=   967.49 T=  823.5 p1= 638.8 p2=    13.5 ed=   999 undefine    x1= 120. x2= 130. y1=   .73 y2=   .72     
