Country_Region,Country_Region_Safe,Case_Type,Source,Last_Update_Date,1/23/20,1/24/20,1/25/20,1/26/20,1/27/20,1/28/20,1/29/20,1/30/20,1/31/20,2/1/20,2/2/20,2/3/20,2/4/20,2/5/20,2/6/20,2/7/20,2/8/20,2/9/20,2/10/20,2/11/20,2/12/20,2/13/20,2/14/20,2/15/20,2/16/20,2/17/20,2/18/20,2/19/20,2/20/20,2/21/20,2/22/20,2/23/20,2/24/20,2/25/20,2/26/20,2/27/20,2/28/20,2/29/20,3/1/20,3/2/20,3/3/20,3/4/20,3/5/20,3/6/20,3/7/20,3/8/20,3/9/20,3/10/20,3/11/20,3/12/20,3/13/20,3/14/20,3/15/20,3/16/20,3/17/20,3/18/20,3/19/20,3/20/20,3/21/20,3/22/20,3/23/20,3/24/20,3/25/20,3/26/20,3/27/20,3/28/20,3/29/20,3/30/20,3/31/20,4/1/20,4/2/20,4/3/20,4/4/20,4/5/20,4/6/20,4/7/20,4/8/20,4/9/20,4/10/20,4/11/20,4/12/20,4/13/20,4/14/20,4/15/20,4/16/20,4/17/20,4/18/20,4/19/20,4/20/20,4/21/20,4/22/20,4/23/20,4/24/20,4/25/20
Azerbaijan,Azerbaijan,Confirmed,jhu,2020-04-27 02:25:40.834103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.458,0.916,1.374,1.832,2.749,3.665,5.039,5.956,6.872,8.093,9.315,10.079,11.453,12.369,14.507,17.408,20.004,22.6,27.64,32.068,37.871,44.285,51.004,60.013,69.939,81.85,100.328,120.027,142.016,172.71,204.931,245.551,288.003,330.455,382.222,439.487,495.683,559.666,630.369,710.692,794.375,876.378,954.868,1032.29,1105.589,1171.405,1225.921,1279.215,1327.317,1373.129,1417.108,1460.324,1500.791,1541.258,1579.74,1617.0
Azerbaijan,Azerbaijan,Deaths,jhu,2020-04-27 02:25:40.834103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.3,0.45,0.6,0.75,0.9,1.05,1.05,1.05,1.05,1.05,1.05,1.2,1.5,1.8,2.25,2.7,3.15,3.75,4.2,4.5,4.8,4.95,5.4,5.85,6.3,6.75,7.35,8.1,9.0,9.6,10.35,11.1,11.85,12.75,13.5,14.55,15.75,16.8,17.85,18.9,19.65,20.55,21.0
Bahamas,Bahamas,Confirmed,jhu,2020-04-27 02:25:40.834103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.167,0.333,0.5,1.0,1.5,2.167,2.833,3.333,4.0,4.667,5.667,6.833,7.833,9.0,10.667,12.167,14.833,17.333,19.667,22.667,25.5,28.0,31.167,34.333,37.167,40.167,43.167,46.167,49.167,51.833,53.333,55.333,57.333,58.833,60.333,62.5,65.167,67.833,71.0,74.167,78.0
Bahamas,Bahamas,Deaths,jhu,2020-04-27 02:25:40.834103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.159,0.319,0.478,1.116,1.754,2.551,3.507,4.464,5.58,6.696,7.333,7.971,8.449,8.768,8.928,8.928,9.087,9.246,9.406,9.565,9.725,9.884,10.362,10.681,11.0
Bahrain,Bahrain,Confirmed,jhu,2020-04-27 02:25:40.834103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.171,4.11,9.762,15.414,21.58,28.601,36.651,44.872,49.325,52.579,56.347,60.457,67.993,74.501,82.379,92.826,117.317,141.294,164.415,185.824,207.917,228.298,248.507,258.954,273.169,288.583,304.853,325.405,353.322,381.409,409.326,440.154,471.153,500.439,528.698,552.333,582.304,607.994,639.678,674.959,711.268,745.692,786.967,828.756,872.258,914.046,957.377,1017.662,1092.334,1195.95,1318.748,1463.981,1603.221,1742.802,1868.34,1995.934,2089.445,2165.658,2226.629,2315.173,2448.418,2588.0
Bahrain,Bahrain,Deaths,jhu,2020-04-27 02:25:40.834103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.154,0.308,0.462,0.615,0.769,0.923,1.231,1.385,1.692,2.154,2.615,3.077,3.538,3.846,4.154,4.308,4.308,4.308,4.308,4.308,4.308,4.308,4.462,4.615,4.769,5.077,5.385,5.692,6.0,6.308,6.615,6.923,7.077,7.231,7.385,7.538,7.538,7.538,7.692,7.846,8.0
Bangladesh,Bangladesh,Confirmed,jhu,2020-04-27 02:25:40.834103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.567,1.135,1.702,2.269,2.836,3.404,3.971,4.349,5.295,6.618,8.698,11.346,14.56,18.721,22.881,27.608,33.092,37.819,42.925,48.22,52.569,56.54,59.565,61.834,64.671,66.94,69.398,73.558,81.122,95.115,116.483,147.495,199.307,267.949,345.857,446.645,575.23,735.584,927.138,1161.996,1429.378,1743.655,2090.647,2496.258,2944.416,3424.909,3919.207,4458.32,4998.0
Bangladesh,Bangladesh,Deaths,jhu,2020-04-27 02:25:40.834103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.171,0.341,0.512,0.854,1.195,1.707,2.39,3.073,3.756,4.439,4.951,5.463,5.805,5.976,6.146,6.317,6.488,7.0,7.683,8.878,10.927,13.317,15.878,19.463,23.22,27.488,32.098,37.049,42.171,48.829,57.024,66.244,75.976,86.561,97.488,109.439,120.878,130.439,140.0
Barbados,Barbados,Confirmed,jhu,2020-04-27 02:25:40.834103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.297,0.594,1.336,2.079,2.97,5.049,7.573,9.949,12.325,14.256,17.077,20.047,22.868,25.244,27.62,29.996,34.154,38.164,42.024,45.44,49.449,53.756,58.062,61.032,63.408,65.784,68.011,69.793,71.13,72.615,73.951,75.139,76.179,76.773,77.218,77.664,77.961,78.109,78.406,79.0
Barbados,Barbados,Deaths,jhu,2020-04-27 02:25:40.834103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.158,0.474,0.947,1.421,1.895,2.526,3.158,3.632,3.947,4.105,4.421,4.737,4.895,5.053,5.211,5.368,5.526,5.526,5.684,5.842,6.0
Belarus,Belarus,Confirmed,jhu,2020-04-27 02:25:40.834103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.186,0.373,0.559,0.746,0.932,2.051,3.17,4.102,5.034,5.967,6.899,8.391,8.95,10.069,13.984,17.9,21.816,27.41,32.444,40.275,47.547,55.379,64.515,73.652,82.042,90.433,96.959,103.485,108.147,111.503,114.859,128.098,141.337,155.694,196.342,244.262,308.777,396.041,498.221,630.421,798.794,1019.189,1323.119,1656.136,2032.039,2445.793,2897.026,3393.382,3900.179,4421.894,4897.926,5308.324,5932.032,6573.826,7236.318,7948.222,8692.942,9590.0
Belarus,Belarus,Deaths,jhu,2020-04-27 02:25:40.834103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.167,0.501,1.17,1.838,2.673,4.01,6.182,8.187,10.025,12.03,14.536,17.544,20.551,23.224,26.566,30.409,34.419,38.262,41.938,45.446,49.122,52.798,56.474,59.815,63.324,67.0
Belgium,Belgium,Confirmed,jhu,2020-04-27 02:25:40.834103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.154,0.309,0.463,0.617,0.772,0.926,1.08,1.08,1.08,1.08,1.08,1.08,1.08,1.08,1.08,1.08,1.08,1.08,1.08,1.08,1.08,1.08,1.08,1.08,1.08,1.08,1.234,2.315,4.166,7.561,15.122,31.787,57.71,88.262,123.906,163.099,208.001,248.737,318.174,398.412,504.264,630.639,781.239,962.083,1190.607,1452.615,1780.664,2168.738,2583.043,3049.966,3582.468,4267.576,5043.261,6018.305,7165.553,8424.053,9736.56,11129.459,12535.629,13999.353,15433.914,16800.273,18175.89,19629.276,21085.748,22572.464,24099.607,25578.916,27115.163,28623.481,30000.642,31569.91,33086.097,34547.507,35961.7,37327.133,38776.662,40294.547,41577.736,42810.313,44068.66,45325.0
Belgium,Belgium,Deaths,jhu,2020-04-27 02:25:40.834103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.473,0.946,1.419,2.05,2.681,3.47,5.047,6.782,9.621,14.983,24.919,36.117,49.208,66.872,92.738,124.123,163.868,208.975,265.122,332.152,424.101,526.617,651.372,786.062,932.739,1092.98,1269.465,1479.229,1701.926,1940.394,2236.271,2561.642,2901.207,3259.382,3594.058,3941.036,4309.147,4647.293,4979.603,5308.128,5611.733,5902.09,6189.451,6447.003,6686.102,6917.0
Belize,Belize,Confirmed,jhu,2020-04-27 02:25:40.834103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.143,0.286,0.571,0.857,1.143,1.429,1.714,2.0,2.286,2.429,2.571,2.857,3.143,3.571,4.143,4.714,5.429,6.286,7.143,8.429,9.714,11.286,12.857,14.286,15.571,16.714,17.429,18.0,18.0,18.0,18.0,18.0,18.0,18.0
Belize,Belize,Deaths,jhu,2020-04-27 02:25:40.834103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.143,0.286,0.429,0.571,0.857,1.143,1.429,1.571,1.714,1.857,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
Benin,Benin,Confirmed,jhu,2020-04-27 02:25:40.834103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.301,0.602,0.903,1.203,1.504,1.805,2.407,3.159,3.76,4.362,4.964,5.565,6.167,6.318,6.769,7.822,8.875,10.379,11.883,14.29,17.298,19.855,21.811,23.766,26.624,29.482,31.437,32.791,34.145,35.499,36.852,36.852,36.852,36.852,39.71,42.568,45.426,48.284,51.142,54.0
Benin,Benin,Deaths,jhu,2020-04-27 02:25:40.834103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.143,0.286,0.429,0.571,0.714,0.857,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Bhutan,Bhutan,Confirmed,jhu,2020-04-27 02:25:40.834103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.163,0.326,0.488,0.651,0.814,0.977,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.302,1.465,1.628,1.791,1.953,2.116,2.279,2.442,2.605,2.93,3.256,3.581,3.907,4.395,4.721,5.047,5.209,5.372,5.535,5.698,5.698,5.698,5.698,5.698,5.698,5.698,5.698,5.698,5.698,5.698,5.698,5.698,5.86,6.023,6.349,6.674,7.0
Bhutan,Bhutan,Deaths,jhu,2020-04-27 02:25:40.834103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bolivia,Bolivia,Confirmed,jhu,2020-04-27 02:25:40.834103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.371,0.742,1.299,3.154,5.01,7.051,9.092,10.948,12.804,15.03,16.7,19.298,22.267,25.607,29.318,35.07,43.606,53.812,64.389,77.378,91.851,107.253,122.097,135.272,147.333,161.436,177.394,193.537,211.165,237.329,262.565,287.801,314.336,341.613,371.302,406.001,438.845,475.4,515.852,556.675,600.095,645.371,684.71,733.326,796.787,866.0
Bolivia,Bolivia,Deaths,jhu,2020-04-27 02:25:40.834103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.171,0.855,1.881,3.078,4.446,5.985,7.695,9.234,10.431,11.799,13.167,14.877,16.587,18.297,20.691,23.428,25.822,28.045,29.926,31.978,33.859,35.227,36.253,37.279,38.818,41.212,43.435,46.0
Bosnia and Herzegovina,Bosnia_and_Herzegovina,Confirmed,jhu,2020-04-27 02:25:40.834103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.309,0.618,1.081,1.544,2.007,2.779,3.86,5.25,6.948,9.264,12.507,15.904,19.146,23.933,31.962,43.697,55.277,71.027,88.166,109.782,131.09,150.854,173.706,199.183,229.601,265.423,304.642,348.339,401.146,453.953,510.465,561.573,608.821,661.937,715.207,765.389,815.107,864.826,919.64,975.689,1024.945,1072.193,1119.904,1168.233,1217.952,1260.568,1302.566,1342.557,1382.394,1420.378,1452.34,1486.0
Bosnia and Herzegovina,Bosnia_and_Herzegovina,Deaths,jhu,2020-04-27 02:25:40.834103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.155,0.311,0.466,0.932,1.398,1.864,2.485,3.106,3.883,5.281,6.834,8.387,10.406,12.425,14.91,17.55,20.501,23.608,26.869,29.82,32.771,35.256,37.741,39.294,40.381,41.469,42.711,44.264,45.817,47.215,48.768,50.477,52.341,54.049,55.447,57.0
Botswana,Botswana,Confirmed,jhu,2020-04-27 02:25:40.834103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.446,1.041,1.635,2.23,2.824,3.419,4.311,4.757,5.054,5.351,6.689,8.027,9.365,10.405,11.446,12.486,13.527,13.824,14.122,14.419,15.459,16.5,17.541,18.878,19.919,20.959,22.0
Botswana,Botswana,Deaths,jhu,2020-04-27 02:25:40.834103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.143,0.286,0.429,0.571,0.714,0.857,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Brazil,Brazil,Confirmed,jhu,2020-04-27 02:25:40.834103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.179,0.358,0.537,0.894,1.252,1.61,1.968,2.504,3.041,5.188,7.155,10.375,14.49,19.677,25.759,34.346,59.031,83.717,109.119,140.423,192.299,252.046,353.83,468.673,624.301,871.875,1180.269,1524.798,1915.12,2337.999,2807.388,3323.107,3807.88,4282.814,4903.537,5669.514,6574.482,7583.203,8738.071,9967.711,11324.001,12811.77,14481.463,16278.878,18171.817,20026.295,22005.098,24020.929,26029.426,28202.852,30409.015,32921.246,35771.029,38715.799,41812.798,44999.954,48119.135,51627.207,55269.441,59324.0
Brazil,Brazil,Deaths,jhu,2020-04-27 02:25:40.834103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.186,0.745,1.862,3.91,6.703,11.358,17.689,26.068,36.496,49.716,64.799,82.674,103.343,126.618,155.48,189.183,235.175,284.891,347.083,412.254,487.667,577.975,685.787,802.351,932.32,1058.753,1195.985,1338.244,1495.772,1666.521,1847.883,2049.727,2278.757,2509.463,2743.894,2969.013,3186.871,3448.86,3739.896,4057.0
Brunei,Brunei,Confirmed,jhu,2020-04-27 02:25:40.834103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.143,0.286,1.857,3.429,8.714,14.429,21.571,29.143,37.0,45.143,54.286,60.143,66.286,71.714,77.0,83.857,89.714,95.286,100.571,105.857,111.286,116.429,120.0,123.143,125.857,128.571,130.714,132.0,133.143,134.0,134.571,134.857,135.143,135.286,135.429,135.571,135.714,135.857,136.0,136.0,136.143,136.429,136.714,137.0,137.286,137.571,137.857,138.0
Brunei,Brunei,Deaths,jhu,2020-04-27 02:25:40.834103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.143,0.286,0.429,0.571,0.714,0.857,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Bulgaria,Bulgaria,Confirmed,jhu,2020-04-27 02:25:40.834103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.674,1.348,2.022,3.202,4.381,8.257,15.166,23.086,31.175,41.791,56.115,70.776,88.301,108.86,131.778,156.886,182.332,207.609,236.256,264.229,292.539,319.333,345.958,376.459,406.792,439.315,471.669,500.654,531.829,563.846,593.842,622.657,649.788,675.065,701.69,725.956,748.874,771.792,797.743,828.412,863.969,900.536,937.441,978.558,1022.709,1069.387,1119.435,1184.819,1247.0
