Country_Region,Country_Region_Safe,Province_State,Province_State_Safe,County_Name,County_Name_Safe,Case_Type,Source,Last_Update_Date,1/23/20,1/24/20,1/25/20,1/26/20,1/27/20,1/28/20,1/29/20,1/30/20,1/31/20,2/1/20,2/2/20,2/3/20,2/4/20,2/5/20,2/6/20,2/7/20,2/8/20,2/9/20,2/10/20,2/11/20,2/12/20,2/13/20,2/14/20,2/15/20,2/16/20,2/17/20,2/18/20,2/19/20,2/20/20,2/21/20,2/22/20,2/23/20,2/24/20,2/25/20,2/26/20,2/27/20,2/28/20,2/29/20,3/1/20,3/2/20,3/3/20,3/4/20,3/5/20,3/6/20,3/7/20,3/8/20,3/9/20,3/10/20,3/11/20,3/12/20,3/13/20,3/14/20,3/15/20,3/16/20,3/17/20,3/18/20,3/19/20,3/20/20,3/21/20,3/22/20,3/23/20,3/24/20,3/25/20,3/26/20,3/27/20,3/28/20,3/29/20,3/30/20,3/31/20,4/1/20,4/2/20,4/3/20,4/4/20,4/5/20,4/6/20,4/7/20,4/8/20,4/9/20,4/10/20,4/11/20,4/12/20,4/13/20,4/14/20,4/15/20,4/16/20,4/17/20,4/18/20,4/19/20,4/20/20,4/21/20,4/22/20,4/23/20,4/24/20,4/25/20,4/26/20,4/27/20
Australia,Australia,Western Australia,Western_Australia,,,Confirmed,jhu,2020-04-28 18:21:56.488494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.667,1.333,2.0,2.0,2.0,2.333,2.667,3.0,3.0,3.333,4.333,6.333,8.0,10.667,13.333,16.0,20.667,25.333,31.333,39.333,50.333,68.667,91.333,116.667,145.0,163.333,193.667,212.333,246.667,273.333,314.667,343.333,370.333,385.333,397.333,412.0,429.667,449.667,457.667,467.0,478.667,494.0,505.0,511.333,515.0,519.333,523.667,528.667,533.333,539.0,543.333,544.667,545.333,545.667,546.0,546.667,547.667,548.667,549.0
Australia,Australia,Western Australia,Western_Australia,,,Deaths,jhu,2020-04-28 18:21:56.488494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.333,0.667,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.333,1.667,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.333,3.0,3.667,4.667,5.333,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.333,6.667,7.0,7.0,7.0,7.0,7.0,7.333,7.667,8.0,8.0
Austria,Austria,,,,,Confirmed,jhu,2020-04-28 18:21:56.488494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.669,1.338,2.342,2.677,5.019,8.7,13.719,17.734,22.754,30.45,41.826,58.557,79.637,105.068,139.533,187.048,244.266,352.011,488.867,675.58,847.57,1074.102,1337.107,1670.045,2023.394,2414.22,2939.225,3637.224,4463.38,5134.61,5949.388,6743.755,7641.517,8270.252,8926.424,9565.197,10208.655,10714.252,11163.97,11522.004,11830.516,12089.17,12376.267,12674.405,12991.282,13297.786,13586.89,13821.453,13984.074,14124.61,14255.443,14400.999,14524.471,14636.566,14727.914,14794.837,14862.428,14921.32,14990.584,15056.837,15131.456,15206.074,15274.0
Austria,Austria,,,,,Deaths,jhu,2020-04-28 18:21:56.488494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.337,0.675,1.012,1.012,1.687,2.362,3.374,4.387,5.399,6.749,10.123,15.184,21.933,26.657,36.105,46.228,59.05,71.535,88.407,108.653,128.899,145.77,159.267,172.765,188.286,205.833,225.066,248.349,273.656,299.301,320.897,339.455,355.99,371.849,386.358,400.53,416.39,433.261,447.433,460.593,476.79,496.361,513.907,527.067,535.84,542.589,549.0
Azerbaijan,Azerbaijan,,,,,Confirmed,jhu,2020-04-28 18:21:56.488494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.019,2.038,3.057,3.057,4.076,5.095,7.133,8.152,9.171,9.851,10.53,11.209,12.568,13.927,18.003,22.419,26.834,28.533,33.968,39.402,47.894,55.028,64.538,76.087,85.598,102.582,129.077,159.308,188.86,225.545,264.947,315.899,359.038,408.291,463.318,525.819,593.074,659.651,740.494,837.302,930.373,1010.536,1068.961,1122.29,1169.505,1222.155,1268.011,1316.585,1357.346,1396.409,1429.017,1465.363,1506.124,1544.168,1582.211,1615.839,1648.788,1678.0
Azerbaijan,Azerbaijan,,,,,Deaths,jhu,2020-04-28 18:21:56.488494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.344,0.688,1.031,1.031,1.031,1.031,1.031,1.031,1.031,1.031,1.031,1.031,1.375,2.062,2.75,3.438,3.781,4.125,4.469,4.812,5.156,5.156,5.156,5.844,6.531,7.562,7.906,8.594,9.281,10.312,11.0,11.688,12.375,13.062,14.094,14.781,16.5,17.875,19.25,19.938,20.281,20.625,20.969,21.312,21.656,22.0
Bahamas,Bahamas,,,,,Confirmed,jhu,2020-04-28 18:21:56.488494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.336,0.672,1.008,1.681,2.353,3.361,3.697,4.034,4.37,4.706,6.387,8.067,9.748,10.42,11.765,13.109,16.471,19.832,23.193,25.546,26.891,28.571,30.252,34.286,38.319,41.345,43.361,45.042,46.723,47.731,48.739,50.756,52.437,54.454,55.126,57.143,60.504,63.866,67.899,70.588,74.958,77.647,80.0
Bahamas,Bahamas,,,,,Deaths,jhu,2020-04-28 18:21:56.488494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.333,0.667,1.0,2.0,3.0,4.333,5.0,6.0,7.0,7.667,8.0,8.0,8.0,8.0,8.0,8.0,8.333,8.667,9.0,9.0,9.0,9.0,9.667,10.333,11.0,11.0,11.0
Bahrain,Bahrain,,,,,Confirmed,jhu,2020-04-28 18:21:56.488494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.342,8.212,19.504,30.453,34.901,37.639,42.429,46.877,49.615,51.326,53.379,57.143,68.434,78.699,90.675,99.23,136.869,171.086,200.17,205.303,211.804,218.305,224.464,238.836,260.735,280.238,297.005,316.166,347.646,377.415,406.5,434.216,459.536,479.04,493.069,509.835,540.973,564.925,608.723,644.651,685.369,704.873,733.615,775.703,817.79,862.614,901.622,975.873,1061.074,1210.26,1377.24,1560.302,1676.298,1748.838,1783.74,1845.673,1902.815,1971.249,2021.206,2127.28,2313.763,2505.721,2652.855,2723.0
Bahrain,Bahrain,,,,,Deaths,jhu,2020-04-28 18:21:56.488494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.333,0.667,1.0,1.0,1.0,1.0,1.333,1.667,2.333,3.0,3.667,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.333,4.667,5.0,5.333,5.667,6.0,6.0,6.333,6.667,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.333,7.667,8.0,8.0,8.0
Bangladesh,Bangladesh,,,,,Confirmed,jhu,2020-04-28 18:21:56.488494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.086,2.173,3.259,3.259,3.259,3.259,3.259,3.984,5.795,8.33,11.589,14.849,18.47,22.454,26.076,30.784,35.854,40.2,44.184,47.443,50.703,52.151,52.513,53.6,55.773,58.308,61.93,67.724,79.313,101.767,135.81,182.891,257.859,352.02,447.631,553.02,690.279,882.224,1103.142,1381.644,1680.788,2011.441,2331.591,2733.59,3181.945,3658.549,4106.904,4580.248,5024.257,5469.715,5913.0
Bangladesh,Bangladesh,,,,,Deaths,jhu,2020-04-28 18:21:56.488494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.348,0.696,1.043,1.391,1.739,2.435,3.13,4.174,4.87,5.217,5.217,5.217,5.217,5.217,5.565,5.913,6.261,6.957,8.0,10.087,13.217,17.043,20.174,23.652,27.13,31.652,35.826,41.391,46.957,54.261,64.348,76.174,86.957,96.0,105.043,115.13,124.174,131.478,138.435,144.696,152.0
Barbados,Barbados,,,,,Confirmed,jhu,2020-04-28 18:21:56.488494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.672,1.345,3.025,4.034,5.378,8.403,12.437,16.471,17.815,18.151,20.168,22.857,27.899,30.924,33.613,33.95,38.319,44.034,50.084,53.445,56.471,60.168,62.521,64.538,65.882,67.563,69.244,70.924,72.269,72.941,73.95,74.958,75.63,75.63,75.63,75.63,75.63,75.966,76.639,77.983,78.992,80.0
Barbados,Barbados,,,,,Deaths,jhu,2020-04-28 18:21:56.488494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.333,1.0,2.0,2.667,3.0,3.333,3.667,4.0,4.0,4.0,4.333,4.667,5.0,5.0,5.0,5.0,5.0,5.0,5.333,5.667,6.0,6.0,6.0
Belarus,Belarus,,,,,Confirmed,jhu,2020-04-28 18:21:56.488494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36,0.72,1.081,1.081,1.081,2.882,4.682,6.483,6.483,6.483,6.483,7.564,8.645,10.806,17.289,23.772,29.175,32.417,35.659,44.303,49.706,61.592,70.597,79.601,83.924,85.725,89.327,91.127,95.81,98.691,101.573,122.464,143.355,168.208,222.956,294.633,394.405,487.334,613.039,764.678,946.213,1229.32,1632.73,2050.548,2443.873,2781.729,3161.727,3575.943,4038.784,4578.345,4956.902,5164.01,5698.888,6399.093,7300.282,7933.492,8671.877,9503.55,10382.768,11289.0
Belarus,Belarus,,,,,Deaths,jhu,2020-04-28 18:21:56.488494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,1.051,2.453,3.505,4.556,5.958,9.112,11.916,13.668,14.72,16.822,20.327,23.832,27.336,30.841,34.346,38.201,41.355,44.509,46.963,50.117,53.621,57.477,60.631,63.435,66.589,70.794,75.0
Belgium,Belgium,,,,,Confirmed,jhu,2020-04-28 18:21:56.488494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.338,0.676,1.014,1.014,1.014,1.014,1.014,1.014,1.014,1.014,1.014,1.014,1.014,1.014,1.014,1.014,1.014,1.014,1.014,1.014,1.014,1.014,1.014,1.014,1.014,1.014,1.352,3.717,7.773,14.87,29.064,61.508,110.849,161.542,205.476,238.596,277.122,302.469,401.151,527.884,721.194,889.833,1077.06,1279.832,1528.904,1871.59,2320.73,2863.485,3365.684,3857.07,4376.167,5218.348,6237.28,7655.673,9210.6,10770.258,12000.748,13057.869,14223.472,15573.598,17083.239,18550.974,19917.66,21189.381,22443.866,23852.797,25364.465,26924.123,28500.341,29825.797,30873.792,32200.6,33626.766,35322.957,36542.971,37789.008,39088.441,40363.542,41510.22,42461.223,43588.975,44750.185,45877.938,46687.0
Belgium,Belgium,,,,,Deaths,jhu,2020-04-28 18:21:56.488494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.019,2.038,3.057,3.397,3.736,4.416,6.454,9.85,15.285,24.456,42.458,60.8,78.123,96.804,131.79,176.626,233.349,292.791,364.46,440.545,560.107,694.953,864.106,1012.879,1167.427,1315.52,1481.616,1737.044,2006.398,2309.039,2643.269,3018.938,3384.756,3685.019,3960.487,4245.805,4569.845,4911.548,5255.628,5536.191,5762.067,5947.185,6143.85,6368.708,6600.02,6822.5,7027.657,7207.0
Belize,Belize,,,,,Confirmed,jhu,2020-04-28 18:21:56.488494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.333,0.667,1.333,1.667,2.0,2.0,2.0,2.333,2.667,3.0,3.0,3.333,3.667,4.333,5.333,6.333,7.333,8.0,9.0,10.667,12.333,15.0,16.667,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0
Belize,Belize,,,,,Deaths,jhu,2020-04-28 18:21:56.488494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.333,0.667,1.0,1.0,1.333,1.667,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
Benin,Benin,,,,,Confirmed,jhu,2020-04-28 18:21:56.488494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.352,0.703,1.407,1.758,2.11,2.11,2.11,3.165,4.571,5.978,6.33,6.33,6.33,6.33,6.33,7.385,9.846,12.308,14.769,15.824,18.989,22.505,26.022,27.429,27.429,30.593,33.758,36.923,36.923,36.923,36.923,36.923,36.923,36.923,36.923,43.604,50.286,56.967,56.967,56.967,56.967,60.484,64.0
Benin,Benin,,,,,Deaths,jhu,2020-04-28 18:21:56.488494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.333,0.667,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Bhutan,Bhutan,,,,,Confirmed,jhu,2020-04-28 18:21:56.488494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.333,0.667,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.333,1.667,2.0,2.0,2.0,2.0,2.0,2.333,2.667,3.333,3.667,4.0,4.0,4.333,4.667,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.333,5.667,6.333,6.667,7.0,7.0,7.0
Bhutan,Bhutan,,,,,Deaths,jhu,2020-04-28 18:21:56.488494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bolivia,Bolivia,,,,,Confirmed,jhu,2020-04-28 18:21:56.488494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.717,1.433,2.508,5.375,8.241,11.107,11.466,12.182,12.541,13.974,16.482,20.782,25.081,28.664,31.531,37.264,48.729,63.778,77.394,90.293,102.117,114.299,123.615,132.572,141.172,153.354,171.628,191.334,210.324,239.347,265.861,289.151,302.05,324.265,352.571,387.327,427.098,466.87,501.267,529.573,565.045,602.667,634.556,684.36,759.246,851.33,939.831,1014.0
Bolivia,Bolivia,,,,,Deaths,jhu,2020-04-28 18:21:56.488494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.356,1.779,3.913,6.047,7.47,8.537,9.604,10.315,11.027,12.45,14.228,16.718,18.497,20.275,22.409,25.255,28.101,29.523,30.235,31.302,32.369,33.436,34.148,35.215,36.993,40.55,44.107,47.309,49.799,53.0
Bosnia and Herzegovina,Bosnia_and_Herzegovina,,,,,Confirmed,jhu,2020-04-28 18:21:56.488494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.685,1.371,2.399,2.741,3.084,3.769,5.14,7.882,10.623,14.392,18.847,22.959,25.701,30.498,43.52,65.108,83.956,105.544,121.65,146.665,163.799,182.646,206.976,235.076,280.309,325.199,380.713,427.317,483.858,538.344,594.885,636.349,668.903,716.878,768.279,831.331,878.278,926.938,978.682,1025.286,1072.232,1106.843,1151.39,1196.281,1250.424,1290.859,1323.414,1348.772,1377.214,1412.852,1439.923,1480.359,1515.655,1565.0
Bosnia and Herzegovina,Bosnia_and_Herzegovina,,,,,Deaths,jhu,2020-04-28 18:21:56.488494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.341,0.682,1.023,1.705,2.386,3.068,3.409,4.091,5.114,7.159,9.886,12.273,14.318,15.682,18.409,20.795,24.886,28.977,32.727,34.773,35.795,36.818,38.182,39.205,40.227,40.909,42.273,44.318,46.364,48.068,49.091,50.455,52.159,53.864,55.227,56.591,58.295,60.0
Botswana,Botswana,,,,,Confirmed,jhu,2020-04-28 18:21:56.488494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.333,3.667,4.0,4.0,4.0,4.667,5.333,6.0,6.0,8.333,10.667,13.0,13.0,13.0,13.0,13.0,13.667,14.333,15.0,16.667,18.333,20.0,20.667,21.333,22.0,22.0,22.0,22.0
Botswana,Botswana,,,,,Deaths,jhu,2020-04-28 18:21:56.488494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.333,0.667,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
